miRNA,SRR13074034,SRR13074035,SRR13074036,SRR13074037
hsa-miR-1468-5p,0.0,0.0,1.0,5.0
hsa-miR-146a-5p,1.0,47.0,31.0,242.0
hsa-miR-146b-3p,0.0,5.0,0.0,2.0
hsa-miR-146b-5p,9.0,341.0,56.0,1945.0
hsa-miR-147b-3p,0.0,1.0,0.0,0.0
hsa-miR-148a-3p,1.0,405.0,60.0,390.0
hsa-miR-148a-5p,0.0,16.0,1.0,15.0
hsa-miR-148b-3p,0.0,9.0,1.0,5.0
hsa-miR-148b-5p,0.0,12.0,8.0,3.0
hsa-miR-149-5p,0.0,22.0,0.0,6.0
hsa-miR-150-5p,0.0,62.0,21.0,4.0
hsa-miR-151a-3p,1.0,489.0,49.0,808.0
hsa-miR-151a-5p,1.0,604.0,58.0,247.0
hsa-miR-151b,0.0,11.0,1.0,4.0
hsa-miR-152-3p,0.0,10.0,2.0,10.0
hsa-miR-1538,1.0,2.0,0.0,0.0
hsa-miR-154-5p,0.0,1.0,0.0,0.0
hsa-miR-155-5p,0.0,2.0,1.0,1.0
hsa-miR-15a-5p,0.0,124.0,14.0,18.0
hsa-miR-15b-5p,0.0,51.0,12.0,15.0
hsa-miR-16-2-3p,0.0,3.0,0.0,0.0
hsa-miR-16-5p,7.0,947.0,246.0,344.0
hsa-miR-17-3p,0.0,7.0,4.0,0.0
hsa-miR-17-5p,0.0,37.0,6.0,5.0
hsa-miR-181a-2-3p,0.0,29.0,5.0,32.0
hsa-miR-181a-3p,0.0,18.0,3.0,12.0
hsa-miR-181a-5p,26.0,4301.0,783.0,5082.0
hsa-miR-181b-5p,1.0,263.0,46.0,192.0
hsa-miR-181c-3p,0.0,3.0,0.0,1.0
hsa-miR-181c-5p,0.0,49.0,16.0,53.0
hsa-miR-181d-5p,0.0,2.0,0.0,2.0
hsa-miR-182-5p,1.0,415.0,9.0,549.0
hsa-miR-183-3p,0.0,0.0,1.0,0.0
hsa-miR-183-5p,1.0,47.0,0.0,58.0
hsa-miR-184,5.0,3.0,5.0,3.0
hsa-miR-1843,0.0,7.0,0.0,0.0
hsa-miR-185-5p,0.0,1.0,0.0,0.0
hsa-miR-186-5p,10.0,1794.0,317.0,905.0
hsa-miR-188-5p,0.0,4.0,0.0,0.0
hsa-miR-18a-3p,0.0,6.0,0.0,0.0
hsa-miR-18a-5p,0.0,4.0,0.0,6.0
hsa-miR-1908-3p,0.0,0.0,0.0,1.0
hsa-miR-190a-3p,0.0,0.0,0.0,5.0
hsa-miR-191-3p,0.0,1.0,0.0,1.0
hsa-miR-191-5p,38.0,4156.0,672.0,7614.0
hsa-miR-1910-5p,0.0,11.0,4.0,1.0
hsa-miR-192-5p,5.0,471.0,111.0,328.0
hsa-miR-193a-3p,0.0,39.0,5.0,3.0
hsa-miR-193a-5p,0.0,1.0,0.0,0.0
hsa-miR-193b-3p,0.0,24.0,1.0,8.0
hsa-miR-194-5p,0.0,13.0,2.0,6.0
hsa-miR-195-3p,0.0,3.0,1.0,5.0
hsa-miR-195-5p,0.0,1.0,0.0,1.0
hsa-miR-196a-5p,0.0,1.0,0.0,0.0
hsa-miR-197-3p,0.0,7.0,0.0,4.0
hsa-miR-199a-3p,1.0,358.0,64.0,17.0
hsa-miR-199a-5p,0.0,7.0,2.0,15.0
hsa-miR-199b-3p,0.0,64.0,12.0,54.0
hsa-miR-199b-5p,0.0,15.0,5.0,0.0
hsa-miR-19a-3p,0.0,15.0,4.0,6.0
hsa-miR-19b-3p,1.0,66.0,12.0,7.0
hsa-miR-200a-3p,0.0,18.0,0.0,6.0
hsa-miR-200a-5p,0.0,4.0,0.0,3.0
hsa-miR-200b-3p,0.0,50.0,0.0,30.0
hsa-miR-203a-3p,0.0,276.0,76.0,40.0
hsa-miR-204-5p,0.0,49.0,19.0,39.0
hsa-miR-205-5p,0.0,4.0,2.0,2.0
hsa-miR-20a-3p,0.0,3.0,0.0,0.0
hsa-miR-20a-5p,0.0,9.0,7.0,3.0
hsa-miR-21-3p,2.0,382.0,50.0,452.0
hsa-miR-21-5p,25.0,8309.0,413.0,5344.0
hsa-miR-210-3p,0.0,21.0,5.0,16.0
hsa-miR-210-5p,0.0,3.0,2.0,7.0
hsa-miR-212-3p,0.0,12.0,0.0,3.0
hsa-miR-212-5p,0.0,1.0,0.0,0.0
hsa-miR-214-3p,0.0,1.0,0.0,3.0
hsa-miR-214-5p,0.0,0.0,0.0,2.0
hsa-miR-215-5p,0.0,8.0,1.0,7.0
hsa-miR-218-1-3p,0.0,14.0,2.0,8.0
hsa-miR-218-5p,0.0,1.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,1.0,0.0
hsa-miR-22-3p,65.0,15439.0,1204.0,7752.0
hsa-miR-22-5p,0.0,5.0,0.0,0.0
hsa-miR-221-3p,2.0,209.0,47.0,119.0
hsa-miR-221-5p,0.0,8.0,0.0,2.0
hsa-miR-222-3p,2.0,345.0,48.0,104.0
hsa-miR-222-5p,0.0,12.0,2.0,5.0
hsa-miR-223-3p,0.0,52.0,10.0,5.0
hsa-miR-223-5p,0.0,0.0,0.0,1.0
hsa-miR-224-5p,2.0,39.0,3.0,22.0
hsa-miR-2277-3p,0.0,1.0,0.0,0.0
hsa-miR-2355-5p,0.0,0.0,0.0,4.0
hsa-miR-23a-3p,0.0,103.0,10.0,69.0
hsa-miR-23b-3p,2.0,160.0,32.0,90.0
hsa-miR-24-2-5p,0.0,10.0,0.0,2.0
hsa-miR-24-3p,0.0,13.0,4.0,62.0
hsa-miR-25-3p,1.0,526.0,126.0,319.0
hsa-miR-25-5p,0.0,2.0,0.0,0.0
hsa-miR-26a-5p,25.0,5346.0,713.0,1973.0
hsa-miR-26b-3p,0.0,4.0,0.0,2.0
hsa-miR-26b-5p,2.0,179.0,39.0,62.0
hsa-miR-27a-3p,0.0,366.0,160.0,223.0
hsa-miR-27a-5p,0.0,1.0,0.0,0.0
hsa-miR-27b-3p,21.0,7277.0,586.0,6897.0
hsa-miR-27b-5p,0.0,37.0,4.0,17.0
hsa-miR-28-3p,0.0,181.0,15.0,149.0
hsa-miR-28-5p,0.0,51.0,0.0,11.0
hsa-miR-296-3p,0.0,1.0,0.0,0.0
hsa-miR-299-3p,0.0,0.0,0.0,1.0
hsa-miR-299-5p,0.0,1.0,0.0,0.0
hsa-miR-29a-3p,0.0,238.0,8.0,58.0
hsa-miR-29a-5p,0.0,2.0,1.0,2.0
hsa-miR-29b-2-5p,0.0,0.0,0.0,1.0
hsa-miR-29b-3p,0.0,8.0,0.0,4.0
hsa-miR-29c-3p,0.0,6.0,0.0,2.0
hsa-miR-301a-3p,1.0,122.0,36.0,43.0
hsa-miR-301b-3p,0.0,25.0,2.0,5.0
hsa-miR-3065-5p,0.0,0.0,0.0,1.0
hsa-miR-30a-3p,0.0,120.0,1.0,242.0
hsa-miR-30a-5p,9.0,3080.0,153.0,1983.0
hsa-miR-30b-3p,0.0,4.0,0.0,0.0
hsa-miR-30b-5p,1.0,141.0,18.0,18.0
hsa-miR-30c-1-3p,0.0,6.0,2.0,0.0
hsa-miR-30c-2-3p,1.0,15.0,0.0,8.0
hsa-miR-30c-5p,0.0,429.0,29.0,43.0
hsa-miR-30d-3p,0.0,12.0,0.0,10.0
hsa-miR-30d-5p,7.0,1446.0,136.0,717.0
hsa-miR-30e-3p,1.0,45.0,8.0,89.0
hsa-miR-30e-5p,5.0,1714.0,192.0,574.0
hsa-miR-31-3p,0.0,1.0,0.0,0.0
hsa-miR-31-5p,1.0,486.0,54.0,150.0
hsa-miR-3129-5p,0.0,0.0,0.0,1.0
hsa-miR-3136-5p,0.0,0.0,0.0,1.0
hsa-miR-3176,0.0,7.0,0.0,0.0
hsa-miR-3177-3p,0.0,0.0,0.0,1.0
hsa-miR-3178,0.0,5.0,0.0,0.0
hsa-miR-3182,0.0,2.0,1.0,0.0
hsa-miR-3185,0.0,0.0,2.0,0.0
hsa-miR-3195,0.0,0.0,3.0,0.0
hsa-miR-3196,0.0,1.0,2.0,2.0
hsa-miR-32-3p,0.0,1.0,0.0,0.0
hsa-miR-320a-3p,1.0,193.0,78.0,78.0
hsa-miR-320a-5p,0.0,1.0,0.0,0.0
hsa-miR-320b,0.0,12.0,8.0,68.0
hsa-miR-320c,0.0,0.0,0.0,2.0
hsa-miR-320d,0.0,4.0,0.0,0.0
hsa-miR-323a-3p,0.0,4.0,1.0,3.0
hsa-miR-323b-3p,0.0,3.0,0.0,0.0
hsa-miR-324-3p,0.0,1.0,0.0,0.0
hsa-miR-324-5p,0.0,3.0,0.0,2.0
hsa-miR-328-3p,0.0,6.0,1.0,0.0
hsa-miR-330-5p,0.0,4.0,0.0,0.0
hsa-miR-331-3p,0.0,3.0,0.0,0.0
hsa-miR-331-5p,0.0,6.0,1.0,4.0
hsa-miR-335-3p,0.0,34.0,5.0,42.0
hsa-miR-335-5p,0.0,196.0,3.0,56.0
hsa-miR-337-5p,0.0,0.0,2.0,0.0
hsa-miR-339-3p,0.0,2.0,0.0,0.0
hsa-miR-339-5p,0.0,15.0,4.0,2.0
hsa-miR-33a-5p,0.0,5.0,1.0,0.0
hsa-miR-33b-5p,0.0,9.0,1.0,0.0
hsa-miR-340-3p,0.0,1.0,0.0,0.0
hsa-miR-340-5p,0.0,33.0,7.0,17.0
hsa-miR-342-3p,0.0,22.0,5.0,9.0
hsa-miR-345-5p,0.0,48.0,0.0,16.0
hsa-miR-346,0.0,2.0,0.0,0.0
hsa-miR-34a-3p,0.0,3.0,0.0,0.0
hsa-miR-34a-5p,0.0,10.0,0.0,4.0
hsa-miR-34b-3p,0.0,0.0,1.0,2.0
hsa-miR-34b-5p,0.0,1.0,0.0,1.0
hsa-miR-34c-5p,0.0,32.0,5.0,6.0
hsa-miR-3605-3p,0.0,3.0,0.0,2.0
hsa-miR-361-3p,0.0,9.0,0.0,1.0
hsa-miR-361-5p,1.0,70.0,1.0,54.0
hsa-miR-3613-3p,0.0,1.0,0.0,0.0
hsa-miR-3615,0.0,9.0,1.0,1.0
hsa-miR-362-5p,0.0,2.0,0.0,1.0
hsa-miR-363-3p,0.0,2.0,0.0,4.0
hsa-miR-3648,0.0,6.0,0.0,0.0
hsa-miR-365a-3p,0.0,1.0,0.0,0.0
hsa-miR-365b-3p,0.0,6.0,1.0,2.0
hsa-miR-365b-5p,0.0,4.0,0.0,0.0
hsa-miR-3663-3p,0.0,1.0,0.0,0.0
hsa-miR-3665,0.0,6.0,1.0,3.0
hsa-miR-3677-3p,0.0,1.0,1.0,0.0
hsa-miR-369-3p,1.0,66.0,10.0,5.0
hsa-miR-369-5p,0.0,12.0,2.0,7.0
hsa-miR-370-3p,0.0,0.0,8.0,0.0
hsa-miR-374a-3p,0.0,7.0,0.0,8.0
hsa-miR-374a-5p,0.0,12.0,0.0,3.0
hsa-miR-374b-5p,0.0,22.0,2.0,11.0
hsa-miR-375-3p,0.0,2.0,1.0,0.0
hsa-miR-376a-3p,0.0,0.0,1.0,0.0
hsa-miR-376a-5p,0.0,23.0,10.0,0.0
hsa-miR-376b-3p,0.0,2.0,1.0,0.0
hsa-miR-376c-3p,0.0,1.0,0.0,0.0
hsa-miR-377-3p,0.0,6.0,0.0,0.0
hsa-miR-378a-3p,14.0,2824.0,37.0,1661.0
hsa-miR-378a-5p,0.0,2.0,0.0,0.0
hsa-miR-378c,0.0,37.0,15.0,23.0
hsa-miR-378d,0.0,28.0,0.0,32.0
hsa-miR-378e,0.0,0.0,1.0,0.0
hsa-miR-379-3p,0.0,3.0,0.0,6.0
hsa-miR-379-5p,0.0,0.0,0.0,2.0
hsa-miR-380-3p,0.0,2.0,0.0,0.0
hsa-miR-381-3p,1.0,124.0,37.0,47.0
hsa-miR-382-3p,0.0,3.0,1.0,3.0
hsa-miR-382-5p,0.0,2.0,0.0,0.0
hsa-miR-3921,0.0,2.0,0.0,0.0
hsa-miR-3929,0.0,1.0,0.0,1.0
hsa-miR-3938,0.0,0.0,0.0,2.0
hsa-miR-3960,0.0,5.0,1.0,1.0
hsa-miR-409-3p,1.0,94.0,46.0,103.0
hsa-miR-409-5p,0.0,3.0,0.0,1.0
hsa-miR-410-3p,1.0,187.0,46.0,100.0
hsa-miR-411-3p,0.0,0.0,5.0,2.0
hsa-miR-411-5p,4.0,669.0,211.0,251.0
hsa-miR-412-5p,0.0,0.0,0.0,3.0
hsa-miR-421,0.0,83.0,5.0,15.0
hsa-miR-423-3p,0.0,212.0,8.0,50.0
hsa-miR-423-5p,1.0,84.0,21.0,42.0
hsa-miR-424-3p,0.0,13.0,5.0,4.0
hsa-miR-424-5p,0.0,5.0,0.0,1.0
hsa-miR-425-3p,0.0,4.0,0.0,0.0
hsa-miR-425-5p,1.0,209.0,58.0,62.0
hsa-miR-4286,0.0,1.0,0.0,0.0
hsa-miR-429,0.0,20.0,0.0,2.0
hsa-miR-431-3p,0.0,1.0,0.0,2.0
hsa-miR-431-5p,0.0,18.0,1.0,4.0
hsa-miR-432-5p,0.0,16.0,5.0,6.0
hsa-miR-433-3p,0.0,0.0,1.0,0.0
hsa-miR-4485-3p,0.0,1.0,0.0,0.0
hsa-miR-4485-5p,0.0,3.0,0.0,0.0
hsa-miR-4492,0.0,3.0,0.0,0.0
hsa-miR-4508,0.0,1.0,1.0,1.0
hsa-miR-450a-2-3p,0.0,0.0,1.0,0.0
hsa-miR-450a-5p,0.0,9.0,0.0,0.0
hsa-miR-450b-5p,0.0,14.0,0.0,9.0
hsa-miR-4511,0.0,1.0,0.0,0.0
hsa-miR-4516,0.0,5.0,0.0,4.0
hsa-miR-451a,13.0,230.0,16.0,117.0
hsa-miR-452-3p,0.0,3.0,0.0,0.0
hsa-miR-4521,0.0,1.0,0.0,0.0
hsa-miR-454-3p,0.0,3.0,0.0,0.0
hsa-miR-455-3p,0.0,0.0,3.0,2.0
hsa-miR-455-5p,0.0,3.0,5.0,15.0
hsa-miR-4640-5p,0.0,1.0,0.0,0.0
hsa-miR-4661-3p,0.0,1.0,0.0,0.0
hsa-miR-4662a-5p,0.0,8.0,0.0,0.0
hsa-miR-4712-3p,0.0,1.0,0.0,0.0
hsa-miR-4714-5p,0.0,0.0,1.0,0.0
hsa-miR-4775,0.0,69.0,0.0,22.0
hsa-miR-4787-3p,0.0,1.0,0.0,0.0
hsa-miR-484,0.0,68.0,11.0,13.0
hsa-miR-485-5p,0.0,10.0,0.0,1.0
hsa-miR-486-3p,0.0,5.0,0.0,1.0
hsa-miR-486-5p,1.0,116.0,3964.0,0.0
hsa-miR-487a-3p,0.0,5.0,1.0,2.0
hsa-miR-487b-3p,0.0,59.0,15.0,5.0
hsa-miR-488-3p,0.0,1.0,0.0,2.0
hsa-miR-493-3p,0.0,11.0,2.0,3.0
hsa-miR-493-5p,0.0,17.0,4.0,3.0
hsa-miR-494-3p,0.0,9.0,0.0,0.0
hsa-miR-496,0.0,1.0,0.0,0.0
hsa-miR-497-5p,0.0,5.0,2.0,1.0
hsa-miR-5001-5p,0.0,1.0,0.0,0.0
hsa-miR-5002-5p,0.0,2.0,0.0,0.0
hsa-miR-500a-3p,2.0,211.0,4.0,93.0
hsa-miR-500b-5p,0.0,1.0,0.0,0.0
hsa-miR-501-3p,0.0,25.0,0.0,20.0
hsa-miR-502-3p,0.0,3.0,0.0,9.0
hsa-miR-502-5p,0.0,1.0,0.0,6.0
hsa-miR-505-3p,0.0,9.0,6.0,0.0
hsa-miR-505-5p,0.0,3.0,2.0,0.0
hsa-miR-509-3p,0.0,2.0,0.0,0.0
hsa-miR-514a-3p,0.0,4.0,0.0,0.0
hsa-miR-532-3p,0.0,5.0,0.0,8.0
hsa-miR-532-5p,0.0,93.0,0.0,51.0
hsa-miR-539-3p,0.0,1.0,0.0,3.0
hsa-miR-541-5p,0.0,22.0,7.0,20.0
hsa-miR-542-3p,0.0,1.0,0.0,0.0
hsa-miR-543,0.0,4.0,0.0,6.0
hsa-miR-545-5p,0.0,0.0,0.0,5.0
hsa-miR-548k,0.0,10.0,0.0,5.0
hsa-miR-548w,0.0,1.0,0.0,0.0
hsa-miR-549a-5p,0.0,6.0,2.0,4.0
hsa-miR-551a,0.0,0.0,0.0,1.0
hsa-miR-561-5p,0.0,1.0,0.0,0.0
hsa-miR-562,0.0,0.0,1.0,0.0
hsa-miR-5699-5p,0.0,1.0,0.0,0.0
hsa-miR-574-3p,0.0,44.0,4.0,13.0
hsa-miR-574-5p,0.0,4.0,0.0,3.0
hsa-miR-576-5p,0.0,1.0,0.0,1.0
hsa-miR-577,0.0,1.0,0.0,1.0
hsa-miR-584-5p,0.0,1.0,0.0,1.0
hsa-miR-585-5p,0.0,6.0,0.0,0.0
hsa-miR-589-3p,0.0,2.0,0.0,1.0
hsa-miR-589-5p,0.0,14.0,2.0,23.0
hsa-miR-598-3p,0.0,1.0,0.0,0.0
hsa-miR-612,0.0,1.0,0.0,0.0
hsa-miR-615-3p,0.0,5.0,0.0,0.0
hsa-miR-625-5p,0.0,4.0,0.0,2.0
hsa-miR-628-3p,0.0,1.0,0.0,0.0
hsa-miR-628-5p,0.0,1.0,0.0,0.0
hsa-miR-629-5p,0.0,0.0,0.0,2.0
hsa-miR-641,0.0,5.0,0.0,0.0
hsa-miR-652-3p,0.0,7.0,2.0,1.0
hsa-miR-6529-5p,1.0,251.0,75.0,59.0
hsa-miR-654-3p,0.0,25.0,9.0,4.0
hsa-miR-656-3p,0.0,1.0,0.0,0.0
hsa-miR-660-5p,2.0,97.0,6.0,79.0
hsa-miR-663a,0.0,1.0,0.0,0.0
hsa-miR-664a-3p,0.0,4.0,0.0,4.0
hsa-miR-671-3p,0.0,5.0,1.0,7.0
hsa-miR-6716-3p,0.0,1.0,0.0,0.0
hsa-miR-6749-3p,0.0,1.0,0.0,0.0
hsa-miR-676-5p,0.0,2.0,0.0,0.0
hsa-miR-6814-3p,0.0,0.0,0.0,1.0
hsa-miR-6820-5p,0.0,2.0,0.0,0.0
hsa-miR-6852-5p,0.0,0.0,0.0,1.0
hsa-miR-6854-5p,0.0,0.0,0.0,2.0
hsa-miR-6866-5p,0.0,0.0,0.0,1.0
hsa-miR-7-5p,2.0,0.0,0.0,0.0
hsa-miR-708-3p,0.0,19.0,0.0,5.0
hsa-miR-708-5p,0.0,0.0,0.0,1.0
hsa-miR-7152-3p,0.0,2.0,0.0,0.0
hsa-miR-744-3p,0.0,1.0,0.0,0.0
hsa-miR-744-5p,0.0,36.0,1.0,16.0
hsa-miR-766-3p,0.0,1.0,0.0,0.0
hsa-miR-769-3p,0.0,1.0,0.0,0.0
hsa-miR-769-5p,0.0,38.0,4.0,28.0
hsa-miR-7706,0.0,2.0,0.0,7.0
hsa-miR-8485,0.0,0.0,1.0,0.0
hsa-miR-874-3p,0.0,2.0,0.0,1.0
hsa-miR-887-3p,0.0,10.0,2.0,3.0
hsa-miR-888-5p,0.0,0.0,0.0,1.0
hsa-miR-889-3p,0.0,7.0,0.0,4.0
hsa-miR-889-5p,0.0,2.0,0.0,0.0
hsa-miR-891a-5p,0.0,5.0,0.0,0.0
hsa-miR-92a-1-5p,0.0,2.0,0.0,0.0
hsa-miR-92a-3p,7.0,1076.0,222.0,266.0
hsa-miR-92b-3p,1.0,70.0,10.0,56.0
hsa-miR-93-3p,0.0,4.0,0.0,0.0
hsa-miR-93-5p,3.0,380.0,76.0,102.0
hsa-miR-935,0.0,3.0,0.0,0.0
hsa-miR-940,0.0,0.0,2.0,0.0
hsa-miR-941,0.0,43.0,0.0,39.0
hsa-miR-95-3p,0.0,2.0,0.0,0.0
hsa-miR-96-5p,0.0,3.0,0.0,2.0
hsa-miR-98-5p,0.0,42.0,1.0,21.0
hsa-miR-9985,0.0,0.0,1.0,48.0
hsa-miR-99a-5p,1.0,50.0,7.0,82.0
hsa-miR-99b-3p,0.0,3.0,0.0,2.0
hsa-miR-99b-5p,3.0,309.0,23.0,387.0
hsa-mir-10527-5p,0.0,2.0,0.0,0.0
hsa-mir-1181-5p,0.0,2.0,0.0,0.0
hsa-mir-1293-5p,0.0,2.0,0.0,0.0
hsa-mir-1303-3p,0.0,2.0,0.0,2.0
hsa-mir-2110-5p,0.0,3.0,0.0,1.0
hsa-mir-3135b-5p,0.0,2.0,0.0,0.0
hsa-mir-3142-5p,0.0,0.0,0.0,1.0
hsa-mir-3159-5p,0.0,2.0,0.0,0.0
hsa-mir-320d-1-3p,0.0,1.0,0.0,0.0
hsa-mir-3648-1-5p,0.0,10.0,0.0,0.0
hsa-mir-3648-2-5p,0.0,3.0,0.0,0.0
hsa-mir-3652-5p,0.0,1.0,0.0,0.0
hsa-mir-429-3p,0.0,0.0,0.0,1.0
hsa-mir-4321-3p,0.0,1.0,0.0,0.0
hsa-mir-7705-5p,0.0,2.0,0.0,0.0
hsa-mir-8086-5p,0.0,1.0,0.0,0.0
