miRNA,SRR13669967,SRR13669970,SRR13669971,SRR13669972,SRR13669973,SRR13669974,SRR13669975,SRR13669976
hsa-miR-27b-3p,0.0,0.0,0.0,26.69,0.0,0.0,0.0,0.0
hsa-miR-28-3p,6.6,0.0,44.99,17.79,50.55,23.08,0.0,17.35
hsa-miR-29c-3p,0.0,0.0,0.0,0.0,17.69,0.0,0.0,0.0
hsa-miR-3065-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.29
hsa-miR-30a-5p,32.98,375.24,15.0,51.15,111.22,0.0,0.0,204.69
hsa-miR-30c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94
hsa-miR-30d-5p,136.33,360.81,40.0,108.98,328.6,85.09,96.61,180.4
hsa-miR-30e-5p,46.18,646.57,79.99,146.79,63.19,108.17,0.0,159.59
hsa-miR-3147,21.99,20.21,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3168,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,1728.36,2831.64,384.95,2095.02,1620.27,1579.25,199.66,2067.71
hsa-miR-320a-5p,0.0,0.0,0.0,0.0,0.0,0.0,495.92,0.0
hsa-miR-320b,215.49,326.17,164.98,44.48,63.19,96.63,122.37,107.55
hsa-miR-320c,0.0,0.0,0.0,0.0,0.0,2.88,6.44,0.0
hsa-miR-320d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.41
hsa-miR-324-3p,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.63
hsa-miR-331-5p,0.0,0.0,0.0,26.69,0.0,0.0,0.0,0.0
hsa-miR-335-5p,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0
hsa-miR-338-3p,15.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-342-5p,0.0,2.89,0.0,6.67,0.0,0.0,0.0,0.0
hsa-miR-346,32.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34b-3p,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0
hsa-miR-363-3p,90.16,161.64,25.0,160.13,144.08,193.26,0.0,111.02
hsa-miR-3665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88
hsa-miR-370-3p,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0
hsa-miR-375-3p,0.0,0.0,0.0,0.0,0.0,34.61,0.0,0.0
hsa-miR-378d,0.0,0.0,0.0,20.02,0.0,0.0,0.0,0.0
hsa-miR-3916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.82
hsa-miR-3960,4.4,0.0,10.0,0.0,0.0,0.0,25.76,0.0
hsa-miR-425-5p,2.2,5.77,10.0,17.79,0.0,1.44,0.0,0.0
hsa-miR-432-5p,0.0,389.68,134.98,111.2,15.17,222.1,0.0,218.57
hsa-miR-4433b-3p,0.0,0.0,0.0,0.0,35.39,0.0,0.0,0.0
hsa-miR-451a,573.92,0.0,79.99,0.0,553.57,425.46,0.0,666.11
hsa-miR-4654,0.0,0.0,0.0,0.0,0.0,31.73,0.0,0.0
hsa-miR-4716-3p,0.0,0.0,0.0,11.12,0.0,0.0,0.0,0.0
hsa-miR-4774-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.29
hsa-miR-4804-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88
hsa-miR-483-5p,0.0,0.0,5.0,0.0,0.0,0.0,0.0,27.75
hsa-miR-484,10.99,0.0,0.0,0.0,22.75,1.44,0.0,0.0
hsa-miR-5187-5p,0.0,54.84,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548j-5p,0.0,0.0,0.0,0.0,0.0,33.17,0.0,0.0
hsa-miR-5585-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.41
hsa-miR-5680,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5698,19.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-582-5p,0.0,0.0,0.0,31.14,0.0,0.0,0.0,0.0
hsa-miR-6068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.35
hsa-miR-619-5p,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-628-3p,0.0,121.23,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-628-5p,0.0,0.0,0.0,0.0,12.64,0.0,0.0,0.0
hsa-miR-652-3p,0.0,0.0,0.0,20.02,0.0,0.0,0.0,0.0
hsa-miR-664a-3p,54.97,109.69,5.0,20.02,27.81,33.17,0.0,100.61
hsa-miR-664a-5p,35.18,0.0,0.0,17.79,108.69,53.36,0.0,48.57
hsa-miR-6715a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.82
hsa-miR-6731-5p,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0
hsa-miR-6734-5p,0.0,0.0,0.0,0.0,0.0,25.96,0.0,0.0
hsa-miR-6806-3p,0.0,0.0,0.0,0.0,0.0,40.38,0.0,0.0
hsa-miR-7110-3p,0.0,0.0,0.0,0.0,0.0,36.06,0.0,0.0
hsa-miR-744-5p,21.99,0.0,5.0,0.0,25.28,0.0,0.0,0.0
hsa-miR-8485,39.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-92a-3p,0.0,144.32,0.0,17.79,58.14,0.0,0.0,13.88
hsa-miR-93-5p,0.0,5.77,0.0,2.22,2.53,4.33,0.0,3.47
hsa-mir-3135a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.16
hsa-mir-3135b-5p,0.0,0.0,0.0,26.69,0.0,0.0,0.0,0.0
hsa-mir-3159-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.22
hsa-mir-451a-5p,0.0,0.0,0.0,0.0,0.0,0.0,12.88,0.0
hsa-mir-4635-3p,0.0,0.0,54.99,0.0,0.0,0.0,0.0,0.0
hsa-mir-4767-5p,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0
hsa-mir-5708-5p,0.0,0.0,25.0,15.57,0.0,0.0,0.0,0.0
hsa-mir-6129-5p,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0
hsa-mir-7851-3p,0.0,0.0,0.0,20.02,0.0,80.77,0.0,65.92
hsa-mir-8485-3p,0.0,0.0,0.0,0.0,0.0,38.94,0.0,0.0
