miRNA,SRR17139532,SRR17139533
hsa-miR-150-5p,2.0,8.0
hsa-miR-151a-3p,1623.0,1843.0
hsa-miR-151a-5p,2764.0,2456.0
hsa-miR-151b,9.0,186.0
hsa-miR-152-3p,2237.0,3341.0
hsa-miR-152-5p,13.0,5.0
hsa-miR-1537-3p,1.0,0.0
hsa-miR-154-3p,92.0,136.0
hsa-miR-154-5p,259.0,516.0
hsa-miR-155-5p,17.0,16.0
hsa-miR-15a-3p,0.0,2.0
hsa-miR-15a-5p,35.0,45.0
hsa-miR-15b-3p,45.0,41.0
hsa-miR-15b-5p,92.0,46.0
hsa-miR-16-1-3p,0.0,4.0
hsa-miR-16-2-3p,72.0,81.0
hsa-miR-16-5p,295.0,684.0
hsa-miR-17-3p,33.0,25.0
hsa-miR-17-5p,648.0,1388.0
hsa-miR-181a-2-3p,124.0,244.0
hsa-miR-181a-3p,61.0,71.0
hsa-miR-181a-5p,9542.0,8435.0
hsa-miR-181b-2-3p,7.0,3.0
hsa-miR-181b-3p,4.0,8.0
hsa-miR-181b-5p,3506.0,1564.0
hsa-miR-181c-3p,9.0,25.0
hsa-miR-181c-5p,23.0,60.0
hsa-miR-181d-5p,59.0,46.0
hsa-miR-182-3p,3.0,1.0
hsa-miR-182-5p,1665.0,1150.0
hsa-miR-183-3p,17.0,15.0
hsa-miR-183-5p,908.0,700.0
hsa-miR-184,114.0,172.0
hsa-miR-1843,15.0,14.0
hsa-miR-185-3p,16.0,12.0
hsa-miR-185-5p,694.0,592.0
hsa-miR-186-5p,1125.0,1537.0
hsa-miR-187-3p,3.0,13.0
hsa-miR-187-5p,1.0,0.0
hsa-miR-188-3p,3.0,3.0
hsa-miR-188-5p,14.0,17.0
hsa-miR-18a-3p,7.0,5.0
hsa-miR-18a-5p,46.0,33.0
hsa-miR-1908-5p,1.0,0.0
hsa-miR-190a-3p,5.0,1.0
hsa-miR-190a-5p,20.0,30.0
hsa-miR-190b-5p,3.0,1.0
hsa-miR-191-3p,1.0,5.0
hsa-miR-191-5p,2907.0,2559.0
hsa-miR-1915-3p,1.0,0.0
hsa-miR-192-3p,1.0,0.0
hsa-miR-192-5p,159.0,162.0
hsa-miR-193a-3p,16.0,21.0
hsa-miR-193a-5p,511.0,131.0
hsa-miR-193b-3p,1706.0,6751.0
hsa-miR-193b-5p,125.0,174.0
hsa-miR-194-5p,160.0,204.0
hsa-miR-195-5p,0.0,2.0
hsa-miR-196a-5p,0.0,2.0
hsa-miR-196b-5p,1.0,1.0
hsa-miR-197-3p,78.0,83.0
hsa-miR-197-5p,0.0,1.0
hsa-miR-198,0.0,1.0
hsa-miR-199a-3p,20.0,195.0
hsa-miR-199a-5p,16.0,98.0
hsa-miR-199b-3p,38.0,10.0
hsa-miR-199b-5p,31.0,39.0
hsa-miR-19a-3p,96.0,247.0
hsa-miR-19b-1-5p,1.0,0.0
hsa-miR-19b-3p,463.0,1639.0
hsa-miR-200a-3p,1483.0,2201.0
hsa-miR-200a-5p,14.0,24.0
hsa-miR-200b-3p,2468.0,2981.0
hsa-miR-200b-5p,34.0,11.0
hsa-miR-200c-3p,9496.0,6782.0
hsa-miR-200c-5p,4.0,2.0
hsa-miR-202-5p,1.0,0.0
hsa-miR-203a-3p,414.0,1140.0
hsa-miR-203b-3p,9.0,6.0
hsa-miR-204-3p,1.0,0.0
hsa-miR-204-5p,3.0,1.0
hsa-miR-205-3p,2.0,1.0
hsa-miR-205-5p,1802.0,647.0
hsa-miR-20a-3p,3.0,0.0
hsa-miR-20a-5p,1019.0,1822.0
hsa-miR-21-3p,266.0,242.0
hsa-miR-21-5p,112769.0,154575.0
hsa-miR-210-3p,517.0,876.0
hsa-miR-210-5p,1.0,2.0
hsa-miR-2110,38.0,21.0
hsa-miR-2116-3p,0.0,4.0
hsa-miR-212-3p,0.0,3.0
hsa-miR-212-5p,3.0,0.0
hsa-miR-215-5p,2.0,1.0
hsa-miR-218-1-3p,6.0,23.0
hsa-miR-218-5p,315.0,442.0
hsa-miR-219a-2-3p,2.0,0.0
hsa-miR-219a-5p,2.0,9.0
hsa-miR-219b-5p,0.0,3.0
hsa-miR-22-3p,5890.0,8595.0
hsa-miR-22-5p,107.0,227.0
hsa-miR-221-3p,21874.0,23192.0
hsa-miR-221-5p,304.0,323.0
hsa-miR-222-3p,6435.0,6715.0
hsa-miR-222-5p,11.0,21.0
hsa-miR-223-3p,24.0,32.0
hsa-miR-223-5p,2.0,0.0
hsa-miR-224-3p,0.0,3.0
hsa-miR-224-5p,195.0,236.0
hsa-miR-2276-3p,1.0,0.0
hsa-miR-2277-5p,3.0,7.0
hsa-miR-2355-5p,3.0,0.0
hsa-miR-23a-3p,12903.0,14782.0
hsa-miR-23a-5p,26.0,20.0
hsa-miR-23b-3p,4498.0,3213.0
hsa-miR-23b-5p,61.0,21.0
hsa-miR-24-1-5p,11.0,20.0
hsa-miR-24-2-5p,228.0,319.0
hsa-miR-24-3p,6416.0,1495.0
hsa-miR-25-3p,2045.0,1578.0
hsa-miR-25-5p,5.0,8.0
hsa-miR-2682-3p,1.0,10.0
hsa-miR-2682-5p,3.0,3.0
hsa-miR-26a-1-3p,0.0,4.0
hsa-miR-26a-2-3p,5.0,12.0
hsa-miR-26a-5p,8865.0,8279.0
hsa-miR-26b-3p,12.0,8.0
hsa-miR-26b-5p,2330.0,1997.0
hsa-miR-27a-3p,6140.0,8358.0
hsa-miR-27a-5p,26.0,32.0
hsa-miR-27b-3p,32774.0,34718.0
hsa-miR-27b-5p,54.0,64.0
hsa-miR-28-3p,164.0,322.0
hsa-miR-28-5p,212.0,260.0
hsa-miR-296-3p,29.0,17.0
hsa-miR-296-5p,16.0,11.0
hsa-miR-299-3p,278.0,328.0
hsa-miR-299-5p,50.0,51.0
hsa-miR-29a-3p,3046.0,3858.0
hsa-miR-29a-5p,6.0,3.0
hsa-miR-29b-1-5p,0.0,4.0
hsa-miR-29b-2-5p,8.0,11.0
hsa-miR-29b-3p,77.0,51.0
hsa-miR-29c-3p,52.0,68.0
hsa-miR-29c-5p,6.0,1.0
hsa-miR-301a-3p,41.0,41.0
hsa-miR-301a-5p,8.0,14.0
hsa-miR-301b-3p,8.0,3.0
hsa-miR-302b-3p,0.0,1.0
hsa-miR-3064-3p,0.0,1.0
hsa-miR-3064-5p,1.0,1.0
hsa-miR-3065-3p,4.0,4.0
hsa-miR-3065-5p,100.0,41.0
hsa-miR-3074-5p,1.0,0.0
hsa-miR-30a-3p,441.0,753.0
hsa-miR-30a-5p,10249.0,21271.0
hsa-miR-30b-3p,10.0,9.0
hsa-miR-30b-5p,1599.0,1540.0
hsa-miR-30c-1-3p,1.0,4.0
hsa-miR-30c-2-3p,34.0,17.0
hsa-miR-30c-5p,4969.0,2464.0
hsa-miR-30d-3p,45.0,62.0
hsa-miR-30d-5p,7726.0,12043.0
hsa-miR-30e-3p,227.0,291.0
hsa-miR-30e-5p,4604.0,7442.0
hsa-miR-31-3p,10.0,34.0
hsa-miR-31-5p,361.0,390.0
hsa-miR-3117-3p,3.0,9.0
hsa-miR-3127-5p,0.0,3.0
hsa-miR-3128,0.0,1.0
hsa-miR-3130-3p,1.0,0.0
hsa-miR-3136-5p,0.0,1.0
hsa-miR-3139,2.0,2.0
hsa-miR-3145-5p,1.0,0.0
hsa-miR-3148,1.0,1.0
hsa-miR-3149,0.0,1.0
hsa-miR-3157-5p,0.0,1.0
hsa-miR-3158-3p,1.0,0.0
hsa-miR-3158-5p,3.0,0.0
hsa-miR-3165,1.0,0.0
hsa-miR-3167,0.0,3.0
hsa-miR-3173-5p,0.0,1.0
hsa-miR-3174,0.0,2.0
hsa-miR-3176,3.0,0.0
hsa-miR-3177-3p,1.0,3.0
hsa-miR-3178,149.0,183.0
hsa-miR-3180-5p,1.0,0.0
hsa-miR-3181,0.0,1.0
hsa-miR-3182,12.0,5.0
hsa-miR-3187-3p,2.0,3.0
hsa-miR-3195,1.0,0.0
hsa-miR-3196,11.0,8.0
hsa-miR-32-3p,8.0,7.0
hsa-miR-32-5p,94.0,107.0
hsa-miR-3200-3p,4.0,5.0
hsa-miR-320a-3p,4338.0,4283.0
hsa-miR-320a-5p,0.0,1.0
hsa-miR-320b,150.0,280.0
hsa-miR-320c,81.0,5.0
hsa-miR-320d,36.0,229.0
hsa-miR-323a-3p,1428.0,1390.0
hsa-miR-323a-5p,3.0,6.0
hsa-miR-323b-3p,269.0,99.0
hsa-miR-323b-5p,1.0,1.0
hsa-miR-324-3p,6.0,8.0
hsa-miR-324-5p,80.0,132.0
hsa-miR-326,1.0,0.0
hsa-miR-328-3p,78.0,63.0
hsa-miR-329-3p,385.0,208.0
hsa-miR-329-5p,2.0,2.0
hsa-miR-330-3p,88.0,98.0
hsa-miR-330-5p,26.0,17.0
hsa-miR-331-3p,29.0,26.0
hsa-miR-331-5p,36.0,22.0
hsa-miR-335-3p,8.0,6.0
hsa-miR-335-5p,29.0,25.0
hsa-miR-337-3p,193.0,172.0
hsa-miR-337-5p,28.0,21.0
hsa-miR-339-3p,27.0,38.0
hsa-miR-339-5p,302.0,157.0
hsa-miR-33a-3p,2.0,2.0
hsa-miR-33a-5p,12.0,5.0
hsa-miR-340-3p,5.0,0.0
hsa-miR-340-5p,133.0,271.0
hsa-miR-342-3p,86.0,131.0
hsa-miR-342-5p,10.0,11.0
hsa-miR-345-5p,46.0,36.0
hsa-miR-34a-3p,12.0,14.0
hsa-miR-34a-5p,290.0,728.0
hsa-miR-34b-3p,5.0,38.0
hsa-miR-34b-5p,15.0,15.0
hsa-miR-34c-3p,10.0,18.0
hsa-miR-34c-5p,1560.0,2127.0
hsa-miR-3605-3p,2.0,6.0
hsa-miR-3605-5p,2.0,4.0
hsa-miR-3606-5p,0.0,2.0
hsa-miR-361-3p,134.0,63.0
hsa-miR-361-5p,560.0,751.0
hsa-miR-3613-3p,1.0,0.0
hsa-miR-3613-5p,18.0,22.0
hsa-miR-3614-5p,2.0,1.0
hsa-miR-3615,33.0,11.0
hsa-miR-362-3p,33.0,38.0
hsa-miR-362-5p,98.0,73.0
hsa-miR-363-3p,4.0,1.0
hsa-miR-3648,1.0,0.0
hsa-miR-365a-3p,100.0,82.0
hsa-miR-365a-5p,22.0,25.0
hsa-miR-365b-3p,1075.0,2134.0
hsa-miR-365b-5p,17.0,11.0
hsa-miR-3664-3p,1.0,0.0
hsa-miR-3665,158.0,47.0
hsa-miR-3675-5p,0.0,1.0
hsa-miR-3677-3p,3.0,0.0
hsa-miR-3679-5p,0.0,4.0
hsa-miR-3684,0.0,1.0
hsa-miR-369-3p,1343.0,2010.0
hsa-miR-369-5p,43.0,93.0
hsa-miR-3691-5p,2.0,2.0
hsa-miR-370-3p,818.0,573.0
hsa-miR-370-5p,27.0,19.0
hsa-miR-371a-3p,1.0,0.0
hsa-miR-371a-5p,0.0,2.0
hsa-miR-372-3p,5.0,2.0
hsa-miR-373-3p,0.0,3.0
hsa-miR-374a-3p,51.0,64.0
hsa-miR-374a-5p,279.0,313.0
hsa-miR-374b-3p,7.0,12.0
hsa-miR-374b-5p,90.0,326.0
hsa-miR-375-3p,5.0,8.0
hsa-miR-376a-2-5p,4.0,3.0
hsa-miR-376a-3p,41.0,100.0
hsa-miR-376a-5p,26.0,53.0
hsa-miR-376b-3p,15.0,21.0
hsa-miR-376b-5p,14.0,46.0
hsa-miR-376c-3p,349.0,530.0
hsa-miR-376c-5p,16.0,28.0
hsa-miR-377-3p,159.0,281.0
hsa-miR-377-5p,43.0,82.0
hsa-miR-378a-3p,688.0,1068.0
hsa-miR-378a-5p,6.0,13.0
hsa-miR-378c,30.0,82.0
hsa-miR-378d,3.0,13.0
hsa-miR-379-3p,106.0,86.0
hsa-miR-379-5p,805.0,1196.0
hsa-miR-380-3p,33.0,63.0
hsa-miR-380-5p,7.0,20.0
hsa-miR-381-3p,997.0,1200.0
hsa-miR-381-5p,2.0,3.0
hsa-miR-382-3p,479.0,597.0
hsa-miR-382-5p,1190.0,1903.0
hsa-miR-3909,5.0,9.0
hsa-miR-3910,0.0,1.0
hsa-miR-3912-3p,0.0,5.0
hsa-miR-3913-5p,1.0,2.0
hsa-miR-3916,0.0,2.0
hsa-miR-3928-3p,1.0,2.0
hsa-miR-3929,16.0,12.0
hsa-miR-3934-3p,1.0,0.0
hsa-miR-3934-5p,3.0,2.0
hsa-miR-3936,1.0,0.0
hsa-miR-3940-3p,2.0,0.0
hsa-miR-3944-5p,0.0,1.0
hsa-miR-3960,280.0,30.0
hsa-miR-409-3p,1465.0,1561.0
hsa-miR-409-5p,396.0,500.0
hsa-miR-410-3p,850.0,1448.0
hsa-miR-410-5p,1.0,0.0
hsa-miR-411-3p,157.0,101.0
hsa-miR-411-5p,575.0,518.0
hsa-miR-412-3p,2.0,1.0
hsa-miR-412-5p,90.0,104.0
hsa-miR-421,34.0,55.0
hsa-miR-423-3p,1524.0,1235.0
hsa-miR-423-5p,115.0,457.0
hsa-miR-424-3p,194.0,46.0
hsa-miR-424-5p,585.0,1006.0
hsa-miR-425-3p,104.0,175.0
hsa-miR-425-5p,262.0,280.0
hsa-miR-4267,0.0,1.0
hsa-miR-4286,20.0,55.0
hsa-miR-429,579.0,586.0
hsa-miR-431-3p,177.0,190.0
hsa-miR-431-5p,360.0,429.0
hsa-miR-432-3p,15.0,7.0
hsa-miR-432-5p,1117.0,1469.0
hsa-miR-4326,18.0,2.0
hsa-miR-433-3p,623.0,427.0
hsa-miR-433-5p,10.0,11.0
hsa-miR-4426,1.0,1.0
hsa-miR-4433b-5p,0.0,1.0
hsa-miR-4443,0.0,7.0
hsa-miR-4449,1.0,2.0
hsa-miR-4466,4.0,0.0
hsa-miR-4469,0.0,1.0
hsa-miR-4479,1.0,1.0
hsa-miR-4482-3p,1.0,0.0
hsa-miR-4485-3p,24.0,4.0
hsa-miR-4488,2.0,0.0
hsa-miR-4492,3.0,0.0
hsa-miR-4497,34.0,61.0
hsa-miR-4508,27.0,23.0
hsa-miR-450a-1-3p,12.0,18.0
hsa-miR-450a-2-3p,10.0,7.0
hsa-miR-450a-5p,459.0,383.0
hsa-miR-450b-3p,0.0,1.0
hsa-miR-450b-5p,180.0,192.0
hsa-miR-4516,12.0,4.0
hsa-miR-451a,66.0,71.0
hsa-miR-452-3p,10.0,6.0
hsa-miR-452-5p,26.0,35.0
hsa-miR-4521,4.0,2.0
hsa-miR-4523,0.0,1.0
hsa-miR-454-3p,32.0,14.0
hsa-miR-454-5p,9.0,14.0
hsa-miR-455-3p,10.0,4.0
hsa-miR-455-5p,12.0,24.0
hsa-miR-4636,3.0,2.0
hsa-miR-4637,1.0,0.0
hsa-miR-4639-5p,0.0,1.0
hsa-miR-4640-3p,0.0,1.0
hsa-miR-4640-5p,1.0,0.0
hsa-miR-4647,1.0,0.0
hsa-miR-4659a-3p,2.0,1.0
hsa-miR-4664-5p,1.0,1.0
hsa-miR-4667-5p,0.0,1.0
hsa-miR-4683,1.0,0.0
hsa-miR-4685-3p,0.0,3.0
hsa-miR-4686,2.0,1.0
hsa-miR-4687-3p,1.0,0.0
hsa-miR-4690-3p,1.0,0.0
hsa-miR-4700-5p,1.0,0.0
hsa-miR-4707-3p,0.0,1.0
hsa-miR-4708-3p,1.0,4.0
hsa-miR-4709-3p,0.0,1.0
hsa-miR-4709-5p,0.0,1.0
hsa-miR-4710,0.0,1.0
hsa-miR-4724-5p,0.0,3.0
hsa-miR-4728-3p,0.0,1.0
hsa-miR-4746-5p,1.0,2.0
hsa-miR-4749-3p,1.0,0.0
hsa-miR-4749-5p,5.0,0.0
hsa-miR-4750-5p,0.0,1.0
hsa-miR-4757-3p,3.0,0.0
hsa-miR-4775,4.0,1.0
hsa-miR-4785,2.0,2.0
hsa-miR-4787-3p,1.0,0.0
hsa-miR-4795-3p,0.0,3.0
hsa-miR-4800-5p,0.0,1.0
hsa-miR-4802-5p,3.0,0.0
hsa-miR-483-3p,1120.0,949.0
hsa-miR-483-5p,2128.0,2682.0
hsa-miR-484,318.0,466.0
hsa-miR-485-3p,75.0,71.0
hsa-miR-485-5p,122.0,147.0
hsa-miR-486-3p,2.0,3.0
hsa-miR-486-5p,28.0,1.0
hsa-miR-487a-3p,75.0,120.0
hsa-miR-487a-5p,56.0,36.0
hsa-miR-487b-3p,326.0,466.0
hsa-miR-487b-5p,7.0,1.0
hsa-miR-490-3p,0.0,9.0
hsa-miR-490-5p,2.0,2.0
hsa-miR-491-3p,0.0,3.0
hsa-miR-491-5p,2.0,9.0
hsa-miR-492,2.0,3.0
hsa-miR-493-3p,517.0,455.0
hsa-miR-493-5p,2052.0,416.0
hsa-miR-494-3p,1223.0,1037.0
hsa-miR-494-5p,1.0,3.0
hsa-miR-495-3p,429.0,256.0
hsa-miR-495-5p,5.0,41.0
hsa-miR-496,21.0,61.0
hsa-miR-497-5p,3.0,0.0
hsa-miR-498-5p,0.0,1.0
hsa-miR-499a-5p,3.0,18.0
hsa-miR-5001-5p,0.0,3.0
hsa-miR-5003-3p,1.0,0.0
hsa-miR-5008-3p,1.0,0.0
hsa-miR-5008-5p,2.0,0.0
hsa-miR-500a-3p,239.0,343.0
hsa-miR-500a-5p,21.0,1.0
hsa-miR-500b-3p,3.0,5.0
hsa-miR-500b-5p,4.0,35.0
hsa-miR-501-3p,214.0,317.0
hsa-miR-501-5p,24.0,16.0
hsa-miR-5010-3p,0.0,1.0
hsa-miR-5010-5p,1.0,1.0
hsa-miR-502-3p,407.0,561.0
hsa-miR-502-5p,15.0,11.0
hsa-miR-503-3p,0.0,1.0
hsa-miR-503-5p,518.0,541.0
hsa-miR-505-3p,57.0,7.0
hsa-miR-505-5p,7.0,6.0
hsa-miR-506-3p,5.0,10.0
hsa-miR-506-5p,2.0,2.0
hsa-miR-507,2.0,2.0
hsa-miR-508-3p,12.0,19.0
hsa-miR-508-5p,10.0,8.0
hsa-miR-509-3-5p,28.0,40.0
hsa-miR-509-3p,69.0,81.0
hsa-miR-509-5p,14.0,21.0
hsa-miR-5094,4.0,1.0
hsa-miR-510-5p,3.0,6.0
hsa-miR-512-3p,2.0,7.0
hsa-miR-512-5p,0.0,4.0
hsa-miR-513a-3p,0.0,1.0
hsa-miR-513a-5p,5.0,20.0
hsa-miR-513b-5p,9.0,3.0
hsa-miR-513c-5p,6.0,23.0
hsa-miR-514a-3p,98.0,170.0
hsa-miR-514a-5p,26.0,17.0
hsa-miR-514b-5p,1.0,3.0
hsa-miR-515-5p,0.0,4.0
hsa-miR-516a-5p,0.0,19.0
hsa-miR-516b-5p,2.0,9.0
hsa-miR-517a-3p,0.0,10.0
hsa-miR-517c-3p,0.0,2.0
hsa-miR-5187-5p,0.0,1.0
hsa-miR-5188,2.0,2.0
hsa-miR-518a-3p,1.0,9.0
hsa-miR-518b,1.0,7.0
hsa-miR-518c-3p,0.0,2.0
hsa-miR-518e-3p,0.0,1.0
hsa-miR-518f-3p,0.0,1.0
hsa-miR-518f-5p,0.0,2.0
hsa-miR-519a-3p,1.0,0.0
hsa-miR-519a-5p,2.0,1.0
hsa-miR-519c-5p,0.0,5.0
hsa-miR-519d-3p,0.0,6.0
hsa-miR-520b-5p,0.0,3.0
hsa-miR-520d-5p,0.0,3.0
hsa-miR-523-3p,0.0,1.0
hsa-miR-524-3p,0.0,1.0
hsa-miR-524-5p,0.0,4.0
hsa-miR-525-5p,0.0,4.0
hsa-miR-527,0.0,1.0
hsa-miR-532-3p,35.0,34.0
hsa-miR-532-5p,1351.0,1587.0
hsa-miR-539-3p,92.0,109.0
hsa-miR-539-5p,7.0,8.0
hsa-miR-541-3p,1.0,2.0
hsa-miR-541-5p,3.0,0.0
hsa-miR-542-3p,269.0,230.0
hsa-miR-542-5p,0.0,5.0
hsa-miR-543,306.0,82.0
hsa-miR-544a,0.0,1.0
hsa-miR-545-3p,3.0,0.0
hsa-miR-545-5p,0.0,1.0
hsa-miR-548ai,1.0,0.0
hsa-miR-548al,1.0,0.0
hsa-miR-548ar-3p,0.0,9.0
hsa-miR-548as-3p,0.0,5.0
hsa-miR-548ay-5p,3.0,0.0
hsa-miR-548bc,0.0,1.0
hsa-miR-548d-5p,0.0,1.0
hsa-miR-548e-3p,5.0,9.0
hsa-miR-548e-5p,0.0,2.0
hsa-miR-548h-5p,1.0,0.0
hsa-miR-548k,2.0,3.0
hsa-miR-548l,1.0,0.0
hsa-miR-548n,1.0,0.0
hsa-miR-548o-3p,4.0,4.0
hsa-miR-548p,1.0,0.0
hsa-miR-548s,0.0,2.0
hsa-miR-549a-3p,2.0,1.0
hsa-miR-550a-3p,1.0,0.0
hsa-miR-550a-5p,4.0,0.0
hsa-miR-551b-3p,0.0,1.0
hsa-miR-556-3p,0.0,3.0
hsa-miR-5588-5p,20.0,15.0
hsa-miR-561-5p,11.0,26.0
hsa-miR-5690,1.0,0.0
hsa-miR-5695,0.0,1.0
hsa-miR-5696,0.0,2.0
hsa-miR-5699-5p,3.0,1.0
hsa-miR-574-3p,579.0,1225.0
hsa-miR-574-5p,666.0,570.0
hsa-miR-576-3p,3.0,4.0
hsa-miR-576-5p,12.0,21.0
hsa-miR-579-5p,0.0,1.0
hsa-miR-580-3p,1.0,0.0
hsa-miR-581,1.0,0.0
hsa-miR-582-3p,39.0,48.0
hsa-miR-582-5p,50.0,56.0
hsa-miR-584-5p,170.0,138.0
hsa-miR-585-3p,0.0,1.0
hsa-miR-589-5p,35.0,22.0
hsa-miR-590-3p,23.0,29.0
hsa-miR-590-5p,0.0,12.0
hsa-miR-597-3p,1.0,2.0
hsa-miR-597-5p,0.0,6.0
hsa-miR-598-3p,113.0,147.0
