miRNA,SRR25790678,SRR25790679,SRR25790680,SRR25790681,SRR25790683,SRR25790684,SRR25790685,SRR25790686,SRR25790687,SRR25790688,SRR25790689,SRR25790690
hsa-miR-11400,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,0.0,0.0,0.0,0.0,0.0,24.02,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1181,7.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,63.13,0.0
hsa-miR-122-5p,1011.1,219.51,450.86,124.46,244.25,168.14,728.03,355.8,0.0,9513.5,827.0,422.78
hsa-miR-1224-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65,0.0,0.0,0.0,0.0
hsa-miR-1226-3p,0.0,0.0,45.85,0.0,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0
hsa-miR-1226-5p,0.0,0.0,30.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,7.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,7.78,4.3,0.0,0.0,0.0,0.0,51.27,28.24,0.0,0.0,0.0,0.0
hsa-miR-1255b-5p,0.0,0.0,0.0,0.0,0.0,16.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,0.0,0.0,45.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-5p,233.33,90.39,618.98,331.9,610.63,80.07,837.41,965.74,159.01,697.19,675.49,611.52
hsa-miR-125b-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.48,0.0,0.0,0.0,0.0
hsa-miR-125b-5p,0.0,4.3,53.49,138.29,24.43,8.01,58.11,175.08,0.0,138.45,176.76,0.0
hsa-miR-126-3p,62.22,43.04,30.57,13.83,439.66,40.03,1032.23,1163.41,146.78,178.01,138.89,158.54
hsa-miR-126-5p,0.0,8.61,0.0,0.0,48.85,8.01,30.76,62.12,12.23,14.83,25.25,15.1
hsa-miR-127-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.46,0.0,0.0,0.0
hsa-miR-1271-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,6.31,0.0
hsa-miR-1273c,0.0,0.0,0.0,0.0,0.0,16.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-3p,0.0,0.0,0.0,0.0,0.0,8.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-5p,0.0,0.0,0.0,0.0,12.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1275,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,23.33,30.13,0.0,96.8,85.49,40.03,10.25,45.18,73.39,9.89,31.57,0.0
hsa-miR-1281,7.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-3p,0.0,8.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1301-3p,0.0,4.3,0.0,0.0,0.0,8.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,0.0,4.3,0.0,0.0,0.0,16.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-3p,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1307-3p,0.0,4.3,0.0,13.83,0.0,24.02,0.0,0.0,12.23,19.78,0.0,15.1
hsa-miR-130b-5p,0.0,4.3,0.0,0.0,0.0,8.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.23,0.0,0.0,0.0
hsa-miR-134-5p,0.0,0.0,0.0,0.0,0.0,0.0,27.34,0.0,0.0,0.0,0.0,0.0
hsa-miR-1343-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65,0.0,0.0,0.0,7.55
hsa-miR-136-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65,0.0,0.0,0.0,0.0
hsa-miR-139-3p,0.0,0.0,0.0,0.0,12.21,0.0,88.87,73.42,0.0,4.94,0.0,15.1
hsa-miR-139-5p,46.67,34.43,76.42,41.49,36.64,24.02,136.72,124.25,134.55,93.95,12.63,120.79
hsa-miR-140-3p,0.0,21.52,7.64,0.0,0.0,48.04,20.51,67.77,36.69,19.78,18.94,45.3
hsa-miR-140-5p,0.0,0.0,0.0,0.0,0.0,8.01,6.84,0.0,0.0,4.94,0.0,0.0
hsa-miR-142-3p,70.0,12.91,22.93,0.0,36.64,64.05,10.25,73.42,122.32,19.78,18.94,0.0
hsa-miR-142-5p,124.44,185.08,213.97,152.12,305.32,272.23,222.17,163.78,61.16,163.17,410.35,226.49
hsa-miR-143-3p,31.11,8.61,38.21,401.05,48.85,16.01,146.97,248.49,12.23,59.34,233.58,30.2
hsa-miR-144-3p,0.0,12.91,22.93,96.8,0.0,56.05,0.0,67.77,36.69,44.5,88.38,60.4
hsa-miR-144-5p,85.55,30.13,106.98,138.29,73.28,336.28,184.57,242.85,146.78,267.01,277.77,135.89
hsa-miR-145-5p,0.0,0.0,0.0,13.83,0.0,8.01,0.0,0.0,0.0,0.0,195.7,0.0
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.67,0.0,0.0
hsa-miR-146a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0
hsa-miR-146a-5p,0.0,12.91,129.91,13.83,24.43,32.03,181.15,169.43,207.94,148.34,0.0,52.85
hsa-miR-146b-3p,0.0,0.0,0.0,0.0,0.0,8.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146b-5p,15.56,21.52,0.0,13.83,73.28,48.04,20.51,192.02,97.85,79.11,0.0,37.75
hsa-miR-148a-3p,31.11,38.74,183.4,55.32,268.68,56.05,109.38,316.27,97.85,2230.03,637.61,150.99
hsa-miR-148a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78,0.0,0.0
hsa-miR-148b-3p,38.89,8.61,7.64,27.66,73.28,32.03,0.0,0.0,12.23,93.95,0.0,37.75
hsa-miR-148b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55
hsa-miR-150-3p,0.0,4.3,0.0,0.0,24.43,24.02,0.0,11.3,0.0,0.0,0.0,0.0
hsa-miR-150-5p,108.89,314.21,122.27,13.83,48.85,32.03,20.51,248.49,159.01,123.62,82.07,181.19
hsa-miR-151a-3p,23.33,4.3,38.21,0.0,36.64,16.01,47.85,141.19,12.23,44.5,37.88,45.3
hsa-miR-151a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,22.65
hsa-miR-152-3p,0.0,8.61,0.0,55.32,0.0,0.0,37.6,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,62.22,4.3,91.7,69.15,85.49,48.04,10.25,84.71,0.0,168.12,145.2,52.85
hsa-miR-15b-3p,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15b-5p,0.0,21.52,0.0,0.0,0.0,24.02,0.0,0.0,36.69,0.0,0.0,0.0
hsa-miR-16-2-3p,85.55,327.12,114.63,13.83,0.0,72.06,0.0,186.37,12.23,291.73,195.7,203.84
hsa-miR-16-5p,31.11,47.35,15.28,13.83,12.21,144.12,10.25,237.2,61.16,4.94,56.82,22.65
hsa-miR-17-5p,31.11,12.91,38.21,0.0,61.06,64.05,0.0,39.53,0.0,34.61,94.7,52.85
hsa-miR-181a-3p,0.0,0.0,0.0,0.0,0.0,0.0,17.09,0.0,0.0,4.94,0.0,0.0
hsa-miR-181a-5p,7.78,73.17,0.0,41.49,0.0,48.04,3.42,242.85,24.46,49.45,113.63,30.2
hsa-miR-181b-5p,0.0,4.3,7.64,27.66,0.0,0.0,0.0,0.0,12.23,0.0,0.0,0.0
hsa-miR-182-3p,7.78,30.13,7.64,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,15.1
hsa-miR-182-5p,31.11,64.56,7.64,0.0,61.06,424.35,0.0,11.3,0.0,34.61,233.58,98.15
hsa-miR-183-5p,85.55,25.83,7.64,0.0,0.0,144.12,3.42,5.65,0.0,14.83,183.08,113.24
hsa-miR-184,7.78,0.0,0.0,0.0,24.43,8.01,23.93,118.6,12.23,0.0,18.94,0.0
hsa-miR-185-5p,15.56,47.35,53.49,27.66,0.0,192.16,58.11,5.65,12.23,19.78,56.82,30.2
hsa-miR-186-5p,38.89,12.91,7.64,82.97,195.4,88.07,225.59,22.59,97.85,207.68,246.21,67.95
hsa-miR-18a-3p,0.0,4.3,15.28,0.0,0.0,8.01,0.0,0.0,0.0,0.0,12.63,45.3
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31,0.0
hsa-miR-18b-3p,0.0,0.0,15.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,4.3,38.21,0.0,0.0,16.01,0.0,0.0,0.0,14.83,0.0,0.0
hsa-miR-191-5p,256.66,925.4,534.92,691.46,793.83,2201.83,676.76,1118.23,562.65,756.53,1199.47,762.51
hsa-miR-1911-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55
hsa-miR-192-5p,15.56,25.83,106.98,41.49,0.0,24.02,6.84,146.84,0.0,1137.27,271.46,45.3
hsa-miR-193a-5p,0.0,0.0,0.0,0.0,0.0,0.0,27.34,0.0,0.0,0.0,0.0,0.0
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65,0.0,34.61,0.0,0.0
hsa-miR-194-5p,23.33,0.0,0.0,0.0,12.21,56.05,47.85,84.71,0.0,192.84,31.57,0.0
hsa-miR-195-5p,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196a-5p,0.0,0.0,0.0,27.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-197-3p,0.0,17.22,15.28,0.0,36.64,16.01,0.0,0.0,24.46,14.83,0.0,0.0
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.0,8.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1976,0.0,21.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,54.44,0.0,0.0,13.83,0.0,0.0,10.25,0.0,0.0,0.0,145.2,0.0
hsa-miR-199a-5p,0.0,4.3,0.0,27.66,0.0,0.0,51.27,118.6,0.0,0.0,0.0,67.95
hsa-miR-199b-3p,0.0,12.91,0.0,0.0,0.0,0.0,71.78,22.59,0.0,0.0,0.0,0.0
hsa-miR-19a-3p,0.0,0.0,0.0,0.0,0.0,32.03,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.39,0.0,7.55
hsa-miR-200a-3p,0.0,0.0,0.0,0.0,0.0,8.01,0.0,0.0,0.0,49.45,0.0,0.0
hsa-miR-200b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78,0.0,0.0
hsa-miR-200c-3p,0.0,0.0,0.0,0.0,12.21,0.0,0.0,5.65,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,70.0,0.0,76.42,0.0,12.21,0.0,37.6,5.65,12.23,4.94,63.13,7.55
hsa-miR-204-5p,7.78,17.22,15.28,0.0,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0
hsa-miR-206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.23,0.0,0.0,0.0
hsa-miR-20a-5p,0.0,34.43,68.78,0.0,207.62,48.04,51.27,163.78,61.16,128.56,18.94,45.3
hsa-miR-20b-5p,0.0,12.91,7.64,0.0,0.0,24.02,20.51,0.0,0.0,34.61,0.0,30.2
hsa-miR-21-5p,124.44,116.21,328.59,304.24,183.19,336.28,304.2,841.49,513.72,721.92,404.03,128.34
hsa-miR-210-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55
hsa-miR-2110,0.0,30.13,0.0,27.66,0.0,144.12,6.84,0.0,0.0,4.94,0.0,0.0
hsa-miR-214-3p,0.0,4.3,0.0,0.0,0.0,0.0,0.0,22.59,0.0,0.0,0.0,0.0
hsa-miR-215-5p,0.0,0.0,0.0,0.0,0.0,0.0,20.51,0.0,0.0,4.94,0.0,0.0
hsa-miR-219a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.23,0.0,0.0,0.0
hsa-miR-22-3p,38.89,99.0,22.93,41.49,73.28,168.14,54.69,225.9,0.0,370.85,50.5,113.24
hsa-miR-22-5p,0.0,8.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-221-3p,15.56,12.91,91.7,165.95,0.0,8.01,27.34,5.65,36.69,39.56,25.25,90.6
hsa-miR-221-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.24,0.0,0.0,0.0,0.0
hsa-miR-222-3p,0.0,47.35,168.12,124.46,293.1,88.07,105.96,304.97,342.48,311.51,0.0,45.3
hsa-miR-223-3p,23.33,17.22,0.0,0.0,0.0,8.01,6.84,39.53,36.69,64.28,31.57,7.55
hsa-miR-223-5p,0.0,0.0,15.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,23.33,12.91,0.0,0.0,158.77,0.0,99.12,0.0,61.16,9.89,63.13,45.3
hsa-miR-23a-3p,0.0,4.3,0.0,0.0,0.0,8.01,37.6,28.24,12.23,14.83,18.94,22.65
hsa-miR-23a-5p,23.33,12.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23b-3p,7.78,0.0,7.64,0.0,0.0,0.0,0.0,5.65,12.23,64.28,0.0,0.0
hsa-miR-23b-5p,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-3p,0.0,17.22,0.0,41.49,0.0,0.0,71.78,50.83,0.0,19.78,0.0,15.1
hsa-miR-25-3p,684.44,2195.14,970.5,110.63,85.49,848.71,194.83,208.96,611.58,1137.27,801.75,2514.02
hsa-miR-25-5p,0.0,8.61,22.93,0.0,0.0,32.03,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,482.22,482.07,1207.39,262.75,2076.16,896.75,2382.34,4173.58,1418.86,2897.56,2746.16,1487.28
hsa-miR-26b-3p,0.0,8.61,0.0,0.0,0.0,8.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,116.67,176.47,129.91,110.63,85.49,472.39,256.35,304.97,269.09,746.64,183.08,128.34
hsa-miR-27a-3p,23.33,8.61,76.42,27.66,36.64,24.02,20.51,107.3,61.16,9.89,75.76,7.55
hsa-miR-27a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78,0.0,0.0
hsa-miR-27b-3p,0.0,17.22,99.34,27.66,24.43,0.0,143.56,158.13,110.08,34.61,31.57,45.3
hsa-miR-28-3p,0.0,0.0,22.93,0.0,36.64,0.0,0.0,33.89,48.93,103.84,44.19,7.55
hsa-miR-28-5p,0.0,8.61,0.0,0.0,12.21,0.0,0.0,5.65,0.0,0.0,0.0,0.0
hsa-miR-296-3p,0.0,0.0,0.0,0.0,0.0,0.0,109.38,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,15.56,0.0,76.42,0.0,0.0,16.01,13.67,90.36,0.0,44.5,0.0,22.65
hsa-miR-29c-3p,0.0,0.0,22.93,0.0,0.0,8.01,0.0,0.0,0.0,0.0,0.0,22.65
hsa-miR-30a-3p,0.0,4.3,0.0,27.66,0.0,0.0,0.0,22.59,0.0,0.0,0.0,7.55
hsa-miR-30a-5p,23.33,4.3,84.06,82.97,170.98,0.0,51.27,129.9,12.23,133.51,0.0,166.09
hsa-miR-30b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.12,0.0,0.0,0.0,0.0
hsa-miR-30b-5p,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,12.23,9.89,0.0,37.75
hsa-miR-30c-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53,0.0,0.0,0.0,0.0
hsa-miR-30c-5p,163.33,150.65,359.16,69.15,244.25,384.32,574.22,1005.27,599.34,702.14,239.89,679.47
hsa-miR-30d-5p,62.22,210.91,267.46,55.32,195.4,400.33,249.51,570.41,207.94,1072.99,549.23,430.33
hsa-miR-30e-3p,7.78,0.0,0.0,13.83,0.0,0.0,3.42,16.94,0.0,9.89,6.31,22.65
hsa-miR-30e-5p,101.11,34.43,145.19,69.15,451.87,224.19,283.69,395.33,379.18,632.91,757.56,173.64
hsa-miR-31-5p,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-5p,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,0.0,0.0,0.0,0.0,0.0,8.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3168,23.33,12.91,7.64,13.83,12.21,0.0,23.93,16.94,12.23,0.0,0.0,7.55
hsa-miR-3173-5p,0.0,4.3,0.0,0.0,0.0,8.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3179,0.0,0.0,0.0,0.0,0.0,8.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3195,7.78,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1
hsa-miR-3196,0.0,0.0,0.0,0.0,0.0,8.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,178.89,279.77,137.55,13.83,97.7,2273.89,276.86,350.15,330.25,267.01,176.76,105.69
hsa-miR-320b,38.89,38.74,30.57,0.0,61.06,384.32,17.09,112.95,85.62,34.61,88.38,45.3
hsa-miR-320c,15.56,17.22,106.98,13.83,48.85,16.01,17.09,22.59,48.93,19.78,50.5,15.1
hsa-miR-320d,0.0,4.3,0.0,0.0,0.0,24.02,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,0.0,0.0,0.0,41.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-328-3p,46.67,64.56,45.85,0.0,36.64,104.09,0.0,67.77,85.62,173.06,0.0,173.64
hsa-miR-331-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.89,0.0,0.0
hsa-miR-335-5p,0.0,0.0,0.0,0.0,0.0,8.01,0.0,28.24,0.0,24.72,0.0,0.0
hsa-miR-338-5p,0.0,8.61,0.0,0.0,0.0,0.0,0.0,5.65,24.46,0.0,0.0,0.0
hsa-miR-339-5p,0.0,0.0,22.93,13.83,73.28,8.01,0.0,39.53,0.0,4.94,0.0,0.0
hsa-miR-340-5p,0.0,12.91,0.0,0.0,0.0,32.03,85.45,90.36,36.69,138.45,0.0,83.05
hsa-miR-342-3p,0.0,12.91,76.42,0.0,0.0,32.03,0.0,0.0,0.0,64.28,82.07,0.0
hsa-miR-342-5p,0.0,17.22,53.49,0.0,24.43,80.07,0.0,33.89,0.0,29.67,0.0,37.75
hsa-miR-345-5p,0.0,12.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0
hsa-miR-3605-3p,0.0,0.0,45.85,0.0,61.06,8.01,0.0,39.53,0.0,0.0,0.0,22.65
hsa-miR-361-3p,46.67,0.0,0.0,55.32,0.0,40.03,0.0,101.66,0.0,54.39,75.76,113.24
hsa-miR-3615,0.0,17.22,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0
hsa-miR-3617-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.89,0.0,0.0
hsa-miR-363-3p,23.33,34.43,7.64,0.0,48.85,40.03,34.18,0.0,97.85,49.45,69.44,105.69
hsa-miR-3648,0.0,0.0,15.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365b-3p,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3665,0.0,8.61,0.0,0.0,0.0,0.0,0.0,22.59,48.93,0.0,18.94,15.1
hsa-miR-3688-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.67,0.0,0.0
hsa-miR-374a-5p,0.0,0.0,7.64,0.0,0.0,32.03,13.67,0.0,0.0,0.0,0.0,0.0
hsa-miR-374b-5p,0.0,0.0,0.0,0.0,0.0,8.01,0.0,11.3,0.0,4.94,0.0,7.55
hsa-miR-375-3p,0.0,4.3,15.28,0.0,0.0,0.0,0.0,0.0,0.0,64.28,63.13,7.55
hsa-miR-378a-3p,0.0,8.61,38.21,96.8,0.0,8.01,30.76,33.89,0.0,4.94,12.63,15.1
hsa-miR-378c,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,9.89,0.0,0.0
hsa-miR-381-3p,0.0,0.0,22.93,0.0,0.0,0.0,0.0,0.0,48.93,0.0,0.0,0.0
hsa-miR-3927-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55
hsa-miR-3960,0.0,38.74,22.93,0.0,0.0,40.03,0.0,5.65,0.0,4.94,12.63,0.0
hsa-miR-409-3p,0.0,8.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.45,0.0,37.75
hsa-miR-423-3p,70.0,154.95,53.49,110.63,85.49,80.07,0.0,16.94,36.69,19.78,6.31,241.59
hsa-miR-423-5p,1711.09,1747.51,2628.74,55.32,2540.24,23075.2,779.3,3919.44,477.03,613.14,290.4,2174.29
hsa-miR-424-3p,38.89,0.0,0.0,0.0,0.0,8.01,109.38,0.0,0.0,0.0,0.0,0.0
hsa-miR-424-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.59,0.0,0.0,0.0,0.0
hsa-miR-425-5p,7.78,64.56,15.28,0.0,0.0,40.03,6.84,220.26,12.23,34.61,0.0,30.2
hsa-miR-4258,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4306,0.0,0.0,0.0,0.0,0.0,24.02,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-432-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,12.23,0.0,0.0,0.0
hsa-miR-4433b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65,0.0,0.0,0.0,0.0
hsa-miR-4433b-5p,7.78,21.52,15.28,0.0,0.0,16.01,136.72,0.0,256.86,4.94,50.5,7.55
hsa-miR-4443,0.0,0.0,38.21,0.0,0.0,0.0,0.0,5.65,0.0,9.89,0.0,0.0
hsa-miR-4446-3p,0.0,4.3,0.0,0.0,0.0,16.01,0.0,0.0,0.0,29.67,0.0,0.0
hsa-miR-4472,0.0,8.61,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4473,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4488,31.11,0.0,0.0,0.0,0.0,0.0,0.0,33.89,12.23,0.0,12.63,0.0
hsa-miR-4492,77.78,0.0,15.28,0.0,0.0,0.0,23.93,5.65,0.0,0.0,12.63,0.0
hsa-miR-4497,0.0,4.3,22.93,0.0,0.0,32.03,20.51,0.0,0.0,0.0,6.31,0.0
hsa-miR-4508,62.22,4.3,0.0,0.0,0.0,24.02,17.09,0.0,0.0,0.0,0.0,0.0
hsa-miR-450a-5p,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.89,0.0,7.55
