miRNA,SRR15744311,SRR15744312,SRR15744313
hsa-miR-130b-5p,974.0,937.0,1308.0
hsa-miR-132-3p,1158.0,1295.0,1613.0
hsa-miR-132-5p,1388.0,1659.0,1532.0
hsa-miR-1323,2.0,0.0,3.0
hsa-miR-133a-3p,1.0,0.0,3.0
hsa-miR-133a-5p,1.0,0.0,0.0
hsa-miR-133b,1.0,0.0,0.0
hsa-miR-134-3p,50.0,13.0,59.0
hsa-miR-134-5p,3295.0,2517.0,3966.0
hsa-miR-1343-3p,34.0,32.0,39.0
hsa-miR-135a-5p,0.0,0.0,1.0
hsa-miR-135b-3p,0.0,5.0,0.0
hsa-miR-135b-5p,59.0,112.0,65.0
hsa-miR-136-3p,2835.0,2136.0,3331.0
hsa-miR-136-5p,594.0,689.0,987.0
hsa-miR-137-3p,595.0,142.0,565.0
hsa-miR-137-5p,34.0,7.0,43.0
hsa-miR-138-1-3p,365.0,55.0,434.0
hsa-miR-138-5p,3588.0,1117.0,4408.0
hsa-miR-139-3p,11.0,4.0,5.0
hsa-miR-139-5p,113.0,27.0,159.0
hsa-miR-140-3p,7792.0,4845.0,6873.0
hsa-miR-140-5p,3192.0,2153.0,3869.0
hsa-miR-141-3p,0.0,3.0,5.0
hsa-miR-141-5p,0.0,2.0,0.0
hsa-miR-142-3p,12.0,73.0,14.0
hsa-miR-142-5p,30.0,28.0,11.0
hsa-miR-143-3p,315821.0,384463.0,343716.0
hsa-miR-143-5p,6608.0,7678.0,6225.0
hsa-miR-144-3p,2.0,9.0,2.0
hsa-miR-144-5p,1.0,4.0,5.0
hsa-miR-145-3p,3370.0,6773.0,3672.0
hsa-miR-145-5p,9905.0,31339.0,14112.0
hsa-miR-1468-5p,4.0,5.0,4.0
hsa-miR-146a-3p,2.0,14.0,3.0
hsa-miR-146a-5p,2118.0,3106.0,1579.0
hsa-miR-146b-3p,13.0,60.0,18.0
hsa-miR-146b-5p,1308.0,3431.0,1372.0
hsa-miR-147b-3p,56.0,10.0,54.0
hsa-miR-147b-5p,8.0,2.0,13.0
hsa-miR-148a-3p,220217.0,183434.0,250677.0
hsa-miR-148a-5p,783.0,1391.0,871.0
hsa-miR-148b-3p,15811.0,7529.0,13863.0
hsa-miR-148b-5p,259.0,150.0,314.0
hsa-miR-149-3p,13.0,11.0,11.0
hsa-miR-149-5p,638.0,369.0,728.0
hsa-miR-150-3p,0.0,0.0,1.0
hsa-miR-150-5p,9.0,2.0,6.0
hsa-miR-151a-3p,35500.0,32541.0,46164.0
hsa-miR-151a-5p,1619.0,1134.0,1619.0
hsa-miR-151b,103.0,26.0,94.0
hsa-miR-152-3p,29920.0,19576.0,30594.0
hsa-miR-152-5p,243.0,261.0,396.0
hsa-miR-153-3p,3.0,28.0,1.0
hsa-miR-1538,19.0,5.0,39.0
hsa-miR-154-3p,339.0,195.0,327.0
hsa-miR-154-5p,312.0,246.0,351.0
hsa-miR-155-3p,2.0,5.0,1.0
hsa-miR-155-5p,7841.0,12308.0,8318.0
hsa-miR-15a-3p,0.0,1.0,0.0
hsa-miR-15a-5p,294.0,328.0,265.0
hsa-miR-15b-3p,502.0,668.0,512.0
hsa-miR-15b-5p,1683.0,2384.0,1437.0
hsa-miR-16-1-3p,14.0,104.0,25.0
hsa-miR-16-2-3p,2682.0,3131.0,3085.0
hsa-miR-16-5p,7297.0,7663.0,6554.0
hsa-miR-17-3p,39.0,102.0,47.0
hsa-miR-17-5p,6055.0,9769.0,5370.0
hsa-miR-181a-2-3p,383.0,421.0,355.0
hsa-miR-181a-3p,3158.0,2165.0,2495.0
hsa-miR-181a-5p,31815.0,13144.0,35345.0
hsa-miR-181b-2-3p,3.0,14.0,5.0
hsa-miR-181b-3p,158.0,182.0,124.0
hsa-miR-181b-5p,9111.0,6274.0,10475.0
hsa-miR-181c-3p,168.0,202.0,136.0
hsa-miR-181c-5p,64.0,55.0,71.0
hsa-miR-181d-3p,0.0,0.0,1.0
hsa-miR-181d-5p,882.0,1345.0,1161.0
hsa-miR-182-3p,0.0,0.0,1.0
hsa-miR-182-5p,123.0,27.0,136.0
hsa-miR-183-5p,54.0,10.0,59.0
hsa-miR-184,2.0,0.0,9.0
hsa-miR-1843,151.0,65.0,184.0
hsa-miR-185-3p,259.0,153.0,247.0
hsa-miR-185-5p,8611.0,4267.0,8768.0
hsa-miR-186-3p,3.0,1.0,4.0
hsa-miR-186-5p,12487.0,6957.0,13788.0
hsa-miR-187-3p,4.0,0.0,0.0
hsa-miR-187-5p,1.0,0.0,0.0
hsa-miR-188-3p,1.0,3.0,10.0
hsa-miR-188-5p,30.0,37.0,51.0
hsa-miR-18a-3p,56.0,71.0,73.0
hsa-miR-18a-5p,131.0,239.0,135.0
hsa-miR-18b-5p,0.0,0.0,20.0
hsa-miR-1908-3p,1.0,1.0,2.0
hsa-miR-1908-5p,18.0,40.0,35.0
hsa-miR-1909-3p,6.0,1.0,4.0
hsa-miR-1909-5p,1.0,0.0,5.0
hsa-miR-190a-3p,3.0,9.0,0.0
hsa-miR-190a-5p,216.0,230.0,195.0
hsa-miR-190b-5p,22.0,8.0,19.0
hsa-miR-191-3p,50.0,29.0,69.0
hsa-miR-191-5p,51647.0,28293.0,58696.0
hsa-miR-1910-3p,2.0,0.0,1.0
hsa-miR-1910-5p,9.0,5.0,13.0
hsa-miR-1911-5p,3.0,2.0,2.0
hsa-miR-1912-3p,1.0,0.0,0.0
hsa-miR-1912-5p,0.0,0.0,1.0
hsa-miR-1913,0.0,2.0,0.0
hsa-miR-1914-5p,2.0,3.0,0.0
hsa-miR-192-3p,0.0,0.0,3.0
hsa-miR-192-5p,942.0,641.0,1034.0
hsa-miR-193a-3p,42.0,44.0,26.0
hsa-miR-193a-5p,5371.0,3024.0,6275.0
hsa-miR-193b-3p,1930.0,1046.0,1968.0
hsa-miR-193b-5p,214.0,153.0,308.0
hsa-miR-194-3p,4.0,6.0,5.0
hsa-miR-194-5p,760.0,329.0,690.0
hsa-miR-195-3p,90.0,344.0,109.0
hsa-miR-195-5p,438.0,539.0,423.0
hsa-miR-196a-3p,20.0,35.0,30.0
hsa-miR-196a-5p,6003.0,5440.0,6591.0
hsa-miR-196b-3p,8.0,20.0,6.0
hsa-miR-196b-5p,2546.0,2429.0,2827.0
hsa-miR-197-3p,2037.0,1440.0,2668.0
hsa-miR-197-5p,7.0,10.0,12.0
hsa-miR-1972,2.0,0.0,0.0
hsa-miR-1976,0.0,2.0,1.0
hsa-miR-199a-3p,985632.0,149226.0,556361.0
hsa-miR-199a-5p,223598.0,237964.0,275306.0
hsa-miR-199b-3p,474556.0,473955.0,793338.0
hsa-miR-199b-5p,66210.0,66859.0,54722.0
hsa-miR-19a-3p,338.0,491.0,367.0
hsa-miR-19b-1-5p,14.0,27.0,10.0
hsa-miR-19b-3p,1346.0,1902.0,1247.0
hsa-miR-200a-3p,16.0,27.0,27.0
hsa-miR-200a-5p,5.0,3.0,0.0
hsa-miR-200b-3p,28.0,59.0,16.0
hsa-miR-200b-5p,1.0,2.0,1.0
hsa-miR-200c-3p,108.0,99.0,97.0
hsa-miR-202-5p,0.0,0.0,1.0
hsa-miR-203a-3p,49.0,6.0,19.0
hsa-miR-203b-3p,0.0,0.0,1.0
hsa-miR-204-3p,1.0,0.0,1.0
hsa-miR-204-5p,32.0,0.0,53.0
hsa-miR-205-5p,0.0,0.0,2.0
hsa-miR-2053,0.0,1.0,0.0
hsa-miR-206,4.0,0.0,5.0
hsa-miR-208b-3p,1.0,0.0,0.0
hsa-miR-208b-5p,0.0,1.0,0.0
hsa-miR-20a-3p,16.0,38.0,17.0
hsa-miR-20a-5p,10014.0,17625.0,9511.0
hsa-miR-20b-5p,4.0,1.0,4.0
hsa-miR-21-3p,1727.0,6588.0,1801.0
hsa-miR-21-5p,3454285.0,4095796.0,3260419.0
hsa-miR-210-3p,691.0,898.0,604.0
hsa-miR-210-5p,19.0,26.0,20.0
hsa-miR-2110,41.0,26.0,55.0
hsa-miR-2113,1.0,0.0,0.0
hsa-miR-2115-3p,0.0,2.0,1.0
hsa-miR-2116-3p,25.0,12.0,32.0
hsa-miR-2116-5p,4.0,0.0,2.0
hsa-miR-212-3p,62.0,70.0,42.0
hsa-miR-212-5p,188.0,302.0,277.0
hsa-miR-214-3p,2193.0,7687.0,4380.0
hsa-miR-214-5p,8380.0,5317.0,558.0
hsa-miR-215-3p,6.0,3.0,1.0
hsa-miR-215-5p,152.0,59.0,176.0
hsa-miR-216a-3p,1.0,0.0,0.0
hsa-miR-216a-5p,0.0,2.0,2.0
hsa-miR-216b-3p,0.0,0.0,1.0
hsa-miR-216b-5p,0.0,0.0,2.0
hsa-miR-217-5p,8.0,5.0,2.0
hsa-miR-218-1-3p,65.0,27.0,80.0
hsa-miR-218-2-3p,2.0,2.0,1.0
hsa-miR-218-5p,14601.0,8870.0,17147.0
hsa-miR-219a-1-3p,15.0,9.0,11.0
hsa-miR-219a-2-3p,2.0,0.0,0.0
hsa-miR-219a-5p,2.0,10.0,3.0
hsa-miR-219b-5p,1.0,0.0,4.0
hsa-miR-22-3p,153392.0,71470.0,182845.0
hsa-miR-22-5p,9473.0,3699.0,11182.0
hsa-miR-221-3p,502451.0,222719.0,536126.0
hsa-miR-221-5p,25581.0,9750.0,26029.0
hsa-miR-222-3p,259067.0,125246.0,343203.0
hsa-miR-222-5p,465.0,239.0,529.0
hsa-miR-223-3p,3.0,0.0,0.0
hsa-miR-223-5p,1.0,0.0,0.0
hsa-miR-224-3p,133.0,157.0,129.0
hsa-miR-224-5p,22269.0,23838.0,25249.0
hsa-miR-2276-3p,1.0,0.0,1.0
hsa-miR-2277-3p,3.0,6.0,2.0
hsa-miR-2277-5p,80.0,67.0,98.0
hsa-miR-2278,0.0,2.0,4.0
hsa-miR-2355-3p,71.0,62.0,83.0
hsa-miR-2355-5p,28.0,17.0,15.0
hsa-miR-23a-3p,98443.0,29222.0,93488.0
hsa-miR-23a-5p,238.0,100.0,269.0
hsa-miR-23b-3p,5032.0,1466.0,4868.0
hsa-miR-23b-5p,98.0,45.0,113.0
hsa-miR-23c,0.0,0.0,3.0
hsa-miR-24-1-5p,46.0,13.0,32.0
hsa-miR-24-2-5p,5504.0,2219.0,7395.0
hsa-miR-24-3p,107613.0,40313.0,144911.0
hsa-miR-2467-5p,2.0,0.0,1.0
hsa-miR-25-3p,16280.0,21006.0,16234.0
hsa-miR-25-5p,132.0,370.0,131.0
hsa-miR-2681-3p,3.0,0.0,2.0
hsa-miR-2681-5p,2.0,0.0,2.0
hsa-miR-2682-3p,18.0,6.0,17.0
hsa-miR-2682-5p,191.0,74.0,211.0
hsa-miR-26a-1-3p,23.0,19.0,24.0
hsa-miR-26a-2-3p,168.0,118.0,167.0
hsa-miR-26a-5p,412037.0,264617.0,434989.0
hsa-miR-26b-3p,62.0,38.0,57.0
hsa-miR-26b-5p,43876.0,21560.0,36922.0
hsa-miR-27a-3p,210978.0,83524.0,431851.0
hsa-miR-27a-5p,7015.0,7016.0,7867.0
hsa-miR-27b-3p,225170.0,86247.0,103398.0
hsa-miR-27b-5p,300.0,166.0,350.0
hsa-miR-28-3p,7157.0,5891.0,7542.0
hsa-miR-28-5p,2514.0,1563.0,2356.0
hsa-miR-296-3p,339.0,676.0,427.0
hsa-miR-296-5p,253.0,259.0,239.0
hsa-miR-299-3p,908.0,638.0,880.0
hsa-miR-299-5p,654.0,313.0,647.0
hsa-miR-29a-3p,258086.0,74834.0,267053.0
hsa-miR-29a-5p,126.0,62.0,124.0
hsa-miR-29b-1-5p,383.0,148.0,466.0
hsa-miR-29b-2-5p,12.0,2.0,6.0
hsa-miR-29b-3p,1441.0,1106.0,1403.0
hsa-miR-29c-3p,161.0,55.0,182.0
hsa-miR-29c-5p,16.0,10.0,15.0
hsa-miR-301a-3p,8.0,16.0,9.0
hsa-miR-301a-5p,51.0,50.0,48.0
hsa-miR-301b-3p,12.0,23.0,7.0
hsa-miR-301b-5p,0.0,2.0,0.0
hsa-miR-302a-3p,21.0,0.0,19.0
hsa-miR-302a-5p,6.0,0.0,11.0
hsa-miR-302b-3p,163.0,0.0,167.0
hsa-miR-302b-5p,1.0,0.0,0.0
hsa-miR-302c-3p,3.0,0.0,4.0
hsa-miR-302c-5p,2.0,0.0,1.0
hsa-miR-302d-3p,17.0,0.0,16.0
hsa-miR-302d-5p,1.0,0.0,0.0
hsa-miR-3064-3p,5.0,1.0,2.0
hsa-miR-3064-5p,6.0,0.0,3.0
hsa-miR-3065-3p,0.0,0.0,1.0
hsa-miR-3065-5p,8.0,7.0,2.0
hsa-miR-3074-5p,2.0,24.0,0.0
hsa-miR-30a-3p,3033.0,978.0,3406.0
hsa-miR-30a-5p,22713.0,11894.0,30647.0
hsa-miR-30b-3p,117.0,112.0,129.0
hsa-miR-30b-5p,3698.0,2625.0,2656.0
hsa-miR-30c-1-3p,101.0,80.0,79.0
hsa-miR-30c-2-3p,499.0,183.0,638.0
hsa-miR-30c-5p,19533.0,10799.0,21558.0
hsa-miR-30d-3p,116.0,126.0,92.0
hsa-miR-30d-5p,43676.0,26781.0,50199.0
hsa-miR-30e-3p,3053.0,2148.0,3063.0
hsa-miR-30e-5p,7757.0,13242.0,12134.0
hsa-miR-31-3p,1170.0,892.0,1178.0
hsa-miR-31-5p,64901.0,30031.0,64928.0
hsa-miR-3115,6.0,0.0,5.0
hsa-miR-3116,0.0,1.0,3.0
hsa-miR-3117-3p,44.0,16.0,46.0
hsa-miR-3120-3p,1.0,0.0,0.0
hsa-miR-3121-3p,1.0,1.0,0.0
hsa-miR-3124-5p,7.0,1.0,5.0
hsa-miR-3126-3p,2.0,0.0,2.0
hsa-miR-3126-5p,2.0,1.0,1.0
hsa-miR-3127-3p,4.0,0.0,7.0
hsa-miR-3127-5p,1.0,0.0,4.0
hsa-miR-3128,1.0,3.0,0.0
hsa-miR-3129-3p,34.0,17.0,26.0
hsa-miR-3129-5p,4.0,6.0,7.0
hsa-miR-3130-3p,7.0,22.0,6.0
hsa-miR-3133,23.0,21.0,27.0
hsa-miR-3134,0.0,2.0,4.0
hsa-miR-3136-5p,2.0,5.0,6.0
hsa-miR-3137,1.0,1.0,0.0
hsa-miR-3138,1.0,0.0,0.0
hsa-miR-3139,0.0,1.0,0.0
hsa-miR-3140-3p,7.0,4.0,7.0
hsa-miR-3140-5p,2.0,2.0,4.0
hsa-miR-3141,0.0,1.0,1.0
hsa-miR-3143,3.0,7.0,1.0
hsa-miR-3144-3p,0.0,1.0,0.0
hsa-miR-3145-3p,3.0,3.0,3.0
hsa-miR-3145-5p,1.0,2.0,9.0
hsa-miR-3146,1.0,0.0,0.0
hsa-miR-3148,2.0,0.0,0.0
hsa-miR-3149,1.0,0.0,0.0
hsa-miR-3150a-3p,0.0,2.0,0.0
hsa-miR-3150a-5p,1.0,4.0,0.0
hsa-miR-3151-5p,0.0,4.0,1.0
hsa-miR-3152-3p,4.0,6.0,4.0
hsa-miR-3152-5p,276.0,77.0,271.0
hsa-miR-3154,5.0,3.0,4.0
hsa-miR-3155a,2.0,3.0,0.0
hsa-miR-3157-3p,5.0,9.0,4.0
hsa-miR-3157-5p,17.0,6.0,8.0
hsa-miR-3158-3p,64.0,8.0,92.0
hsa-miR-3158-5p,1.0,0.0,1.0
hsa-miR-3159,4.0,0.0,3.0
hsa-miR-3163,0.0,0.0,2.0
hsa-miR-3165,4.0,1.0,3.0
hsa-miR-3167,7.0,7.0,6.0
hsa-miR-3168,1.0,0.0,1.0
hsa-miR-3170,4.0,1.0,4.0
hsa-miR-3173-3p,2.0,0.0,0.0
hsa-miR-3173-5p,18.0,13.0,17.0
hsa-miR-3174,6.0,3.0,3.0
hsa-miR-3175,0.0,2.0,0.0
hsa-miR-3176,12.0,17.0,16.0
hsa-miR-3177-3p,14.0,12.0,18.0
hsa-miR-3177-5p,1.0,0.0,0.0
hsa-miR-3178,56.0,18.0,66.0
hsa-miR-3179,11.0,6.0,17.0
hsa-miR-3180,5.0,0.0,15.0
hsa-miR-3180-3p,12.0,6.0,10.0
hsa-miR-3180-5p,7.0,0.0,1.0
hsa-miR-3182,904.0,783.0,1247.0
hsa-miR-3183,1.0,0.0,1.0
hsa-miR-3184-5p,4.0,1.0,1.0
hsa-miR-3187-3p,2.0,4.0,3.0
hsa-miR-3187-5p,2.0,2.0,0.0
hsa-miR-3188,0.0,0.0,2.0
hsa-miR-3189-3p,0.0,0.0,3.0
hsa-miR-3190-3p,0.0,0.0,1.0
hsa-miR-3191-3p,0.0,0.0,1.0
hsa-miR-3192-5p,2.0,3.0,3.0
hsa-miR-3195,1480.0,12.0,192.0
hsa-miR-3196,4.0,3.0,4.0
hsa-miR-3198,1.0,3.0,1.0
hsa-miR-3199,4.0,7.0,3.0
hsa-miR-32-3p,111.0,76.0,70.0
hsa-miR-32-5p,346.0,950.0,515.0
hsa-miR-3200-3p,45.0,14.0,33.0
hsa-miR-3200-5p,3.0,2.0,2.0
hsa-miR-320a-3p,12531.0,10909.0,14803.0
hsa-miR-320a-5p,101.0,9.0,29.0
hsa-miR-320b,1179.0,963.0,710.0
hsa-miR-320c,218.0,148.0,256.0
hsa-miR-320d,19.0,24.0,21.0
hsa-miR-320e,25.0,3.0,18.0
hsa-miR-323a-3p,2853.0,1227.0,3555.0
hsa-miR-323a-5p,16.0,6.0,20.0
hsa-miR-323b-3p,441.0,218.0,506.0
hsa-miR-323b-5p,2.0,1.0,1.0
hsa-miR-324-3p,43.0,19.0,25.0
hsa-miR-324-5p,47.0,41.0,53.0
hsa-miR-326,23.0,5.0,13.0
hsa-miR-328-3p,2621.0,1832.0,3737.0
hsa-miR-329-3p,1808.0,730.0,2010.0
hsa-miR-329-5p,17.0,14.0,33.0
hsa-miR-330-3p,185.0,248.0,206.0
hsa-miR-330-5p,89.0,90.0,83.0
hsa-miR-331-3p,274.0,162.0,296.0
hsa-miR-331-5p,252.0,180.0,255.0
hsa-miR-335-3p,194.0,34.0,188.0
hsa-miR-335-5p,90.0,32.0,80.0
hsa-miR-337-3p,1360.0,447.0,1591.0
hsa-miR-337-5p,122.0,154.0,157.0
hsa-miR-339-3p,664.0,532.0,765.0
hsa-miR-339-5p,1884.0,1802.0,1922.0
hsa-miR-33a-3p,217.0,144.0,272.0
hsa-miR-33a-5p,13.0,44.0,14.0
hsa-miR-33b-3p,40.0,46.0,30.0
hsa-miR-33b-5p,40.0,62.0,47.0
hsa-miR-340-3p,235.0,137.0,238.0
hsa-miR-340-5p,4521.0,4164.0,4442.0
hsa-miR-342-3p,653.0,721.0,645.0
hsa-miR-342-5p,28.0,47.0,33.0
hsa-miR-345-3p,0.0,0.0,3.0
hsa-miR-345-5p,313.0,658.0,355.0
hsa-miR-346,21.0,7.0,20.0
hsa-miR-34a-3p,32.0,13.0,28.0
hsa-miR-34a-5p,9153.0,3081.0,9954.0
hsa-miR-34b-3p,84.0,44.0,76.0
hsa-miR-34b-5p,9.0,6.0,12.0
hsa-miR-34c-3p,53.0,38.0,59.0
hsa-miR-34c-5p,2451.0,2000.0,2839.0
hsa-miR-3529-5p,1.0,0.0,0.0
hsa-miR-3605-3p,18.0,14.0,27.0
hsa-miR-3605-5p,20.0,13.0,35.0
hsa-miR-3606-5p,0.0,1.0,0.0
hsa-miR-3609,15.0,5.0,9.0
hsa-miR-361-3p,8359.0,3676.0,8434.0
hsa-miR-361-5p,2629.0,1421.0,2674.0
hsa-miR-3611,4.0,7.0,7.0
hsa-miR-3613-3p,15.0,32.0,7.0
hsa-miR-3613-5p,1816.0,2602.0,1281.0
hsa-miR-3614-3p,2.0,0.0,2.0
hsa-miR-3614-5p,2.0,0.0,5.0
hsa-miR-3615,410.0,141.0,514.0
hsa-miR-3616-5p,0.0,3.0,2.0
hsa-miR-3617-3p,4.0,0.0,1.0
hsa-miR-3617-5p,8.0,3.0,6.0
hsa-miR-3619-3p,4.0,1.0,3.0
hsa-miR-3619-5p,7.0,5.0,1.0
hsa-miR-362-3p,10.0,9.0,22.0
hsa-miR-362-5p,687.0,320.0,775.0
hsa-miR-3620-3p,0.0,0.0,5.0
hsa-miR-3620-5p,1.0,2.0,0.0
