miRNA,SRR25411195,SRR25411196,SRR25411197,SRR25411198,SRR25411199,SRR25411200,SRR25411201,SRR25411202,SRR25411203,SRR25411204,SRR25411205,SRR25411206,SRR25411207,SRR25411208,SRR25411209,SRR25411210
hsa-miR-106b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-107,0.7,7.62,11.02,4.48,23.36,1.07,37.26,1.79,15.51,2.85,58.06,107.48,64.2,59.12,0.54,0.0
hsa-miR-10a-5p,0.7,10.39,0.0,7.96,0.47,34.71,412.96,467.25,60.75,0.95,77.11,195.84,0.0,195.85,92.64,45.2
hsa-miR-10b-3p,0.0,0.0,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10b-5p,0.0,12.46,9.97,13.43,0.0,0.53,34.56,25.06,4.74,0.0,9.98,0.0,0.0,0.62,0.0,49.19
hsa-miR-1179,0.0,22.15,25.19,0.0,0.0,0.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12113,0.0,0.0,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0.0
hsa-miR-12136,0.7,0.0,0.0,0.5,0.93,1.6,0.0,0.9,0.0,0.0,0.0,0.0,0.97,1.23,0.27,0.0
hsa-miR-122-5p,32.08,1.38,11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0
hsa-miR-1238-3p,20.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1243,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,0.7,6.23,0.0,0.0,0.0,0.0,0.0,0.0,29.3,0.0,0.0,1.03,0.0,0.0,0.0,0.0
hsa-miR-125a-5p,264.33,2329.72,890.01,193.03,64.48,138.29,995.15,1002.52,257.21,132.27,356.08,406.66,68.09,1826.7,543.48,1161.25
hsa-miR-125b-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125b-5p,46.03,765.73,172.65,28.36,15.89,140.42,399.5,318.66,71.95,129.42,75.75,160.19,112.83,282.69,88.07,188.78
hsa-miR-126-3p,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1260a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66
hsa-miR-1268a,27.2,13.85,0.0,13.43,18.22,0.0,0.0,0.0,15.08,13.32,0.0,20.15,0.0,0.0,0.0,0.0
hsa-miR-127-3p,101.83,1906.7,2323.69,150.75,108.4,702.65,3242.2,278.38,222.31,145.59,124.74,131.77,184.81,343.66,64.64,583.62
hsa-miR-127-5p,0.0,0.0,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-1-5p,0.0,6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,0.0,11.77,9.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-5p,64.16,69.93,50.9,53.73,57.94,152.17,117.16,97.57,156.39,0.0,53.07,116.26,204.26,45.58,250.46,0.0
hsa-miR-1295a,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.34,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,0.0,0.0,4.2,0.0,0.0,0.0,0.0,14.32,0.0,0.0,8.62,12.4,0.0,0.0,0.0,0.0
hsa-miR-1299,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66
hsa-miR-1304-3p,0.0,11.08,6.82,33.33,0.0,17.62,0.45,0.0,0.0,0.0,0.0,16.02,0.0,0.0,0.54,0.0
hsa-miR-1306-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0
hsa-miR-1307-3p,223.88,11756.63,7629.65,278.61,295.75,52.32,1039.59,310.6,129.68,299.75,266.26,328.64,496.06,1541.55,350.92,5340.96
hsa-miR-130a-3p,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-130b-5p,0.0,0.0,7.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-132-3p,0.0,37.39,29.91,0.0,9.81,0.0,18.85,0.0,0.0,0.0,0.0,0.52,0.0,0.0,13.74,0.0
hsa-miR-132-5p,0.0,8.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.0,1.38,7.87,0.5,0.0,0.53,0.45,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,28.58
hsa-miR-1343-5p,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,5.68,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19,0.0
hsa-miR-135b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.49
hsa-miR-135b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.63,0.0,9.98,0.52,0.0,0.0,0.0,0.66
hsa-miR-136-5p,8.37,72.7,6.3,3.48,20.09,16.55,10.32,17.01,26.71,19.98,8.62,0.0,0.0,64.05,14.0,0.0
hsa-miR-139-3p,0.7,34.62,8.4,32.84,14.02,1.07,97.41,258.69,45.67,7.61,22.68,164.32,1.95,219.87,89.68,76.44
hsa-miR-140-3p,0.0,3.46,19.42,0.0,0.0,1.6,27.38,10.74,0.0,0.0,0.45,33.59,2.92,0.62,0.27,6.65
hsa-miR-140-5p,0.0,73.39,40.93,1.0,0.0,0.0,0.45,26.85,9.91,0.0,17.24,26.35,118.67,42.5,0.27,0.0
hsa-miR-141-3p,0.7,22.85,7.35,185.07,74.76,45.92,122.99,675.81,9.05,59.0,403.25,337.42,0.0,157.05,110.69,89.74
hsa-miR-141-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,4828.35,258.94,172.12,672.14,593.84,2293.21,1543.67,5717.96,541.13,3314.4,953.47,29824.9,1455.12,1296.43,196.6,902.68
hsa-miR-142-5p,238.52,74.77,85.54,72.64,113.07,174.06,141.84,253.32,49.98,202.69,94.8,618.0,211.07,0.0,0.81,0.0
hsa-miR-143-3p,2.09,26.31,2.1,0.5,0.93,2.14,2.69,27.75,0.86,0.95,0.0,14.47,0.97,2.46,1.35,1.33
hsa-miR-144-3p,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-3p,0.0,0.0,0.0,0.0,0.0,0.0,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-5p,0.0,38.08,7.87,0.0,0.0,16.55,0.0,0.0,13.79,0.0,0.0,10.33,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,0.0,0.0,0.52,0.0,0.0,0.0,1.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,1.39,35.31,15.74,0.0,0.47,0.0,10.32,0.0,0.0,26.64,0.91,14.99,0.0,0.0,0.0,0.0
hsa-miR-146b-3p,0.0,139.16,65.6,0.0,0.0,13.35,57.01,11.64,0.0,26.64,9.53,25.32,0.0,176.76,10.23,0.0
hsa-miR-146b-5p,2.79,13.15,0.0,0.5,1.4,0.0,0.9,21.48,8.62,0.0,24.95,1.55,0.0,0.0,0.81,0.0
hsa-miR-148a-3p,0.0,4.15,0.52,0.0,0.0,1.6,26.48,22.38,1.29,1.9,0.45,1.03,3.89,3.7,4.58,20.61
hsa-miR-148b-3p,0.0,0.69,17.84,0.0,0.0,0.0,0.0,0.0,0.43,0.95,0.0,0.52,0.0,0.0,0.0,0.66
hsa-miR-149-5p,0.0,0.0,14.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-150-5p,24.41,51.23,0.0,0.0,0.0,0.0,27.38,0.0,0.0,0.0,0.91,10.33,0.0,0.0,0.0,0.0
hsa-miR-151a-3p,4.18,68.54,41.98,1.99,1.87,1.6,25.14,5.37,1.29,13.32,2.27,13.43,5.84,3.7,3.77,16.62
hsa-miR-151a-5p,0.0,0.69,0.52,0.0,0.0,0.0,8.08,0.0,0.0,0.0,0.45,0.0,0.97,0.0,0.0,0.0
hsa-miR-151b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0
hsa-miR-152-3p,123.45,464.56,372.59,0.5,57.94,90.77,366.73,481.57,96.51,20.94,73.48,150.88,140.06,51.12,38.78,177.48
hsa-miR-1538,0.0,12.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,1.39,14.54,5.25,0.0,10.75,20.29,0.9,58.18,0.0,0.0,0.45,26.35,0.0,0.0,0.0,49.19
hsa-miR-15b-3p,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-5p,576.08,9296.74,4550.29,1279.6,513.01,1540.38,5091.55,1626.42,425.66,1214.23,297.11,1944.96,1222.65,693.48,190.14,2045.32
hsa-miR-17-5p,2.09,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.27,0.0
hsa-miR-181a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.44
hsa-miR-181a-5p,0.0,0.69,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.66
hsa-miR-181b-5p,0.7,105.24,27.81,0.5,0.0,37.91,44.44,125.32,0.0,0.95,9.98,37.72,0.0,57.28,11.85,158.2
hsa-miR-181d-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,21.7,0.0,0.0,25.85,0.0
hsa-miR-182-5p,10.46,6.92,0.0,7.46,20.56,9.08,13.47,20.59,3.02,16.18,22.23,19.64,0.0,92.38,0.27,0.0
hsa-miR-1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.95,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1843,36.27,40.16,29.39,0.0,0.0,0.0,33.22,0.0,9.91,0.0,1.36,0.0,0.0,0.0,0.0,7.98
hsa-miR-185-3p,0.0,50.54,34.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.4,0.0,0.0
hsa-miR-185-5p,0.0,2.08,0.0,0.0,0.0,0.0,0.45,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66
hsa-miR-186-3p,0.0,11.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.02,0.0,0.0,0.0,0.0
hsa-miR-186-5p,0.0,8.31,19.42,0.0,0.0,11.75,10.77,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0
hsa-miR-187-3p,0.0,2.08,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,35.31,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.97,0.0,0.0,0.0,0.0
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.89,0.0,0.52,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,0.0,0.0,0.0,0.0,0.0,6.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.52
hsa-miR-190a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0
hsa-miR-191-5p,1.39,23.54,7.35,18.91,0.0,0.53,19.75,0.0,0.0,19.98,0.0,0.0,0.0,109.63,0.81,2.66
hsa-miR-1911-5p,0.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,0.0,15.23,1.57,11.44,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-193a-5p,0.0,0.69,0.0,0.0,0.0,0.0,0.0,3.58,0.0,0.0,0.45,1.03,0.0,1.85,11.04,0.66
hsa-miR-193b-5p,18.13,22.15,22.04,1.49,1.87,2.67,13.92,21.48,1.29,0.0,10.43,22.22,11.67,11.09,0.54,8.64
hsa-miR-194-5p,23.71,508.18,470.72,57.21,19.62,69.94,441.69,179.92,9.05,0.0,24.04,17.05,44.74,52.97,14.27,46.53
hsa-miR-195-3p,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-195-5p,317.33,2988.83,1437.87,101.49,137.36,384.96,893.7,651.64,186.12,267.4,149.23,340.01,490.23,184.76,62.21,697.28
hsa-miR-196a-5p,0.0,0.0,24.66,10.45,32.71,80.62,22.44,150.38,5.17,0.0,22.68,63.56,0.0,0.0,26.93,359.61
hsa-miR-196b-5p,24.41,1.38,0.0,16.92,16.35,68.34,34.56,148.59,4.31,0.95,29.48,125.56,170.22,120.71,25.85,190.77
hsa-miR-197-3p,0.0,5.54,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0
hsa-miR-197-5p,0.0,45.69,12.59,0.0,0.0,28.3,22.44,34.91,0.0,0.0,0.0,0.0,48.63,0.0,0.0,0.0
hsa-miR-1972,41.15,0.0,18.37,0.0,22.89,22.96,10.77,0.0,11.2,0.0,11.34,0.0,0.0,0.0,14.54,0.0
hsa-miR-199a-3p,31.38,8.31,35.68,4.48,6.07,68.88,23.34,70.71,12.93,16.18,0.91,57.36,18.48,117.63,2.42,34.56
hsa-miR-199a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0
hsa-miR-199b-3p,1.39,59.54,14.17,0.0,0.47,0.0,33.22,58.18,0.0,19.98,5.44,45.47,146.87,0.62,4.58,51.85
hsa-miR-199b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0
hsa-miR-19a-3p,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,14.27,0.0,0.0,0.0,0.0,0.0,27.25
hsa-miR-19b-3p,0.7,1.38,0.52,0.0,13.08,0.0,0.9,0.0,0.0,0.0,0.0,0.52,0.97,0.0,0.0,1.33
hsa-miR-200a-3p,0.0,0.0,0.0,0.0,7.48,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200a-5p,0.0,11.08,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.95,13.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,1.23,2.96,0.66
hsa-miR-200b-5p,0.0,50.54,0.0,38.31,10.75,0.0,35.01,45.65,24.13,19.03,23.59,0.0,0.0,0.0,0.0,0.0
hsa-miR-200c-3p,0.7,171.01,25.19,579.6,54.2,180.47,795.85,2712.18,202.49,304.51,1827.55,1717.6,744.09,5149.37,4483.83,9242.81
hsa-miR-200c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-202-3p,1121.48,20108.32,16043.31,862.19,566.28,2401.6,6735.77,1846.61,1227.45,1740.46,1122.66,601.99,2601.89,9855.31,1234.0,20631.32
hsa-miR-202-5p,2.79,346.17,54.05,0.5,6.07,17.62,60.6,38.49,1.29,78.03,13.15,14.47,8.75,4.93,0.54,45.87
hsa-miR-203a-3p,0.0,0.69,0.0,0.0,0.0,0.0,8.98,1.79,0.86,0.95,10.43,0.0,1.95,0.0,0.0,56.5
hsa-miR-203b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.26,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-5p,0.0,1.38,0.0,0.5,0.0,0.53,13.02,0.9,0.0,0.95,10.89,2.07,0.0,3.7,0.54,1.33
hsa-miR-205-5p,0.0,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66
hsa-miR-206,0.0,0.0,7.87,0.0,0.0,0.0,0.0,0.0,9.05,0.0,616.9,14.99,0.0,933.67,12.39,208.72
hsa-miR-20a-5p,0.7,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0
hsa-miR-21-3p,0.0,1.38,1.57,0.0,0.47,0.0,0.0,0.0,0.0,0.0,7.71,0.0,0.0,0.0,0.0,0.0
hsa-miR-21-5p,2.09,127.39,70.32,15.92,15.42,0.53,24.24,45.65,8.19,41.87,1.36,55.29,12.64,6.77,28.01,21.27
hsa-miR-210-3p,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.27,0.66
hsa-miR-2110,0.0,23.54,0.0,0.0,0.47,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.27,0.0
hsa-miR-2116-3p,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-3p,0.0,28.39,14.17,0.0,0.0,0.0,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.89
hsa-miR-215-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0
hsa-miR-218-5p,8.37,10.39,16.79,0.0,0.0,13.88,12.12,70.71,0.0,0.0,25.86,83.19,0.0,0.0,0.0,95.05
hsa-miR-221-3p,0.0,29.77,9.45,0.0,5.14,0.0,0.0,0.0,4.31,0.0,12.25,23.25,0.0,0.0,13.74,0.0
hsa-miR-222-3p,0.0,9.0,0.0,0.0,0.0,0.0,8.08,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0
hsa-miR-223-3p,997.33,200.09,65.07,182.09,39.25,388.16,184.94,768.0,49.55,404.43,107.5,4012.89,270.4,60.36,0.54,330.36
hsa-miR-223-5p,37.66,18.69,4.72,4.98,4.67,21.89,8.98,63.55,2.59,31.4,14.52,170.52,8.75,0.0,0.27,0.0
hsa-miR-224-5p,0.7,0.0,0.0,0.0,0.0,0.53,1.35,3.58,0.0,0.0,0.0,0.52,0.0,1.85,0.81,0.66
hsa-miR-2277-3p,0.0,0.0,9.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,11.34,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,366.85,1577.84,1201.73,149.25,81.76,286.18,1194.0,1612.09,121.06,227.43,214.1,1444.25,388.1,118.25,319.68,840.2
hsa-miR-23b-3p,0.0,0.0,12.07,0.0,0.0,0.0,13.02,22.38,0.0,0.0,0.0,7.75,0.0,0.0,0.27,0.0
hsa-miR-23b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,6.2,0.0,42.5,0.0,0.0
hsa-miR-24-3p,0.0,16.62,2.1,0.0,0.47,0.0,0.0,19.69,0.0,0.0,10.43,0.0,0.0,0.62,0.27,64.48
hsa-miR-25-3p,1.39,85.85,36.73,1.0,1.87,1.6,58.35,5.37,0.86,6.66,0.0,4.65,2.92,4.31,1.89,9.31
hsa-miR-25-5p,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0
hsa-miR-26a-5p,0.0,0.0,0.0,16.42,0.0,0.0,0.0,14.32,16.37,0.0,4.99,23.77,0.97,0.0,1.62,1.33
hsa-miR-26b-3p,0.0,0.0,4.72,0.0,0.0,0.0,0.0,17.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,0.0,0.69,0.0,0.0,0.0,0.53,0.0,13.43,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0
hsa-miR-27a-3p,0.0,0.0,11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,3.1,0.0,0.0,0.0,11.3
hsa-miR-27b-3p,0.7,20.77,18.89,0.0,0.0,15.48,19.75,18.8,0.43,0.0,0.0,1.03,57.39,0.0,1.08,167.51
hsa-miR-27b-5p,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-28-3p,151.34,3330.85,2210.34,81.59,36.44,77.95,1517.63,326.72,66.78,26.64,109.77,260.43,161.46,182.92,107.73,380.88
hsa-miR-28-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.58,0.0,0.0,0.0
hsa-miR-296-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,0.0,15.23,23.09,0.0,0.0,0.0,18.85,0.9,0.0,0.0,7.71,20.15,0.0,0.0,0.54,0.0
hsa-miR-29c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.27,0.0
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,39.46,9.45,0.0,0.0,0.0,7.63,0.0,0.0,0.0,0.0,13.43,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,31.38,0.69,223.55,0.0,35.98,0.0,0.0,121.73,31.88,0.0,0.0,0.0,205.23,0.0,0.0,0.0
hsa-miR-30a-5p,111.59,1069.67,892.11,57.71,14.02,121.74,1096.59,551.39,103.83,39.97,81.65,140.55,121.58,25.25,16.97,471.28
hsa-miR-30b-5p,21.62,0.0,0.0,0.0,0.0,0.0,6.73,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,17.13,0.0,32.55,0.0,0.0,0.0,0.0
hsa-miR-30d-5p,175.06,1619.38,945.11,53.23,60.27,262.16,1140.13,963.14,181.81,27.6,145.15,193.77,185.78,363.37,150.82,229.33
