miRNA,SRR22891202,SRR22891203,SRR22891204,SRR22891205
hsa-miR-151a-3p,65.0,39.0,19.0,10.0
hsa-miR-151a-5p,1885.0,1232.0,549.0,825.0
hsa-miR-151b,27.0,25.0,16.0,294.0
hsa-miR-152-3p,37.0,20.0,19.0,10.0
hsa-miR-153-3p,3.0,17.0,11.0,18.0
hsa-miR-153-5p,0.0,0.0,1.0,1.0
hsa-miR-1537-3p,1.0,0.0,2.0,0.0
hsa-miR-1538,0.0,1.0,0.0,0.0
hsa-miR-154-3p,4.0,0.0,0.0,0.0
hsa-miR-154-5p,221.0,28.0,16.0,13.0
hsa-miR-155-5p,696.0,315.0,107.0,80.0
hsa-miR-15a-3p,2.0,0.0,0.0,0.0
hsa-miR-15a-5p,31.0,82.0,68.0,72.0
hsa-miR-15b-3p,15.0,2.0,6.0,5.0
hsa-miR-15b-5p,254.0,127.0,101.0,65.0
hsa-miR-16-2-3p,6.0,2.0,0.0,2.0
hsa-miR-16-5p,814.0,958.0,952.0,941.0
hsa-miR-17-3p,0.0,1.0,0.0,2.0
hsa-miR-17-5p,15.0,15.0,10.0,9.0
hsa-miR-181a-2-3p,26.0,23.0,11.0,40.0
hsa-miR-181a-3p,17.0,19.0,6.0,15.0
hsa-miR-181a-5p,12655.0,4973.0,5040.0,3266.0
hsa-miR-181b-2-3p,0.0,0.0,0.0,1.0
hsa-miR-181b-5p,2479.0,1184.0,645.0,889.0
hsa-miR-181c-3p,1.0,1.0,0.0,3.0
hsa-miR-181c-5p,78.0,42.0,34.0,70.0
hsa-miR-181d-5p,47.0,19.0,25.0,16.0
hsa-miR-182-5p,14.0,5.0,1.0,2.0
hsa-miR-183-5p,2.0,0.0,1.0,0.0
hsa-miR-1843,19.0,3.0,6.0,4.0
hsa-miR-185-3p,0.0,1.0,1.0,0.0
hsa-miR-185-5p,86.0,81.0,18.0,85.0
hsa-miR-186-5p,15.0,13.0,29.0,19.0
hsa-miR-187-3p,1.0,0.0,0.0,0.0
hsa-miR-18a-3p,2.0,0.0,0.0,2.0
hsa-miR-18a-5p,8.0,2.0,5.0,4.0
hsa-miR-18b-3p,2.0,0.0,0.0,0.0
hsa-miR-18b-5p,2.0,0.0,3.0,1.0
hsa-miR-1908-5p,0.0,2.0,0.0,1.0
hsa-miR-190a-3p,0.0,0.0,0.0,1.0
hsa-miR-190a-5p,4.0,5.0,1.0,4.0
hsa-miR-190b-5p,0.0,2.0,1.0,0.0
hsa-miR-191-3p,2.0,8.0,0.0,4.0
hsa-miR-191-5p,1236.0,1597.0,822.0,1225.0
hsa-miR-1910-5p,1.0,2.0,0.0,1.0
hsa-miR-1915-3p,0.0,1.0,0.0,0.0
hsa-miR-192-3p,0.0,6.0,4.0,7.0
hsa-miR-192-5p,53.0,1466.0,1219.0,1579.0
hsa-miR-193a-3p,11.0,20.0,14.0,57.0
hsa-miR-193a-5p,95.0,108.0,53.0,261.0
hsa-miR-193b-3p,117.0,38.0,77.0,191.0
hsa-miR-193b-5p,4.0,3.0,0.0,0.0
hsa-miR-194-3p,0.0,1.0,0.0,0.0
hsa-miR-194-5p,16.0,308.0,203.0,332.0
hsa-miR-195-5p,45.0,18.0,14.0,13.0
hsa-miR-196a-5p,4950.0,2.0,7.0,6.0
hsa-miR-196b-5p,3977.0,10.0,4.0,5.0
hsa-miR-197-3p,13.0,26.0,6.0,10.0
hsa-miR-197-5p,1.0,0.0,0.0,0.0
hsa-miR-1972,0.0,1.0,2.0,3.0
hsa-miR-199a-3p,13819.0,2064.0,918.0,3627.0
hsa-miR-199a-5p,218.0,124.0,74.0,83.0
hsa-miR-199b-3p,1717.0,3071.0,4387.0,404.0
hsa-miR-199b-5p,33.0,16.0,17.0,12.0
hsa-miR-19a-3p,3.0,1.0,1.0,1.0
hsa-miR-19b-1-5p,0.0,0.0,0.0,2.0
hsa-miR-19b-3p,98.0,88.0,63.0,79.0
hsa-miR-200a-3p,11.0,11.0,10.0,21.0
hsa-miR-200a-5p,1.0,0.0,0.0,0.0
hsa-miR-200b-3p,4.0,4.0,5.0,1.0
hsa-miR-200c-3p,17.0,10.0,5.0,4.0
hsa-miR-203a-3p,0.0,2.0,2.0,0.0
hsa-miR-204-3p,0.0,1.0,0.0,0.0
hsa-miR-204-5p,11.0,250.0,237.0,243.0
hsa-miR-205-5p,0.0,2.0,0.0,2.0
hsa-miR-2053,0.0,0.0,1.0,1.0
hsa-miR-206,0.0,0.0,1.0,1.0
hsa-miR-20a-5p,30.0,27.0,18.0,27.0
hsa-miR-20b-5p,1.0,0.0,0.0,0.0
hsa-miR-21-3p,24.0,11.0,4.0,8.0
hsa-miR-21-5p,50696.0,21644.0,9952.0,7578.0
hsa-miR-210-3p,14.0,1.0,1.0,0.0
hsa-miR-210-5p,1.0,0.0,0.0,1.0
hsa-miR-2110,19.0,30.0,0.0,20.0
hsa-miR-2116-5p,1.0,0.0,0.0,1.0
hsa-miR-212-3p,6.0,2.0,0.0,1.0
hsa-miR-212-5p,1.0,0.0,0.0,1.0
hsa-miR-214-3p,121.0,81.0,18.0,27.0
hsa-miR-214-5p,9.0,9.0,12.0,11.0
hsa-miR-215-5p,0.0,3.0,0.0,0.0
hsa-miR-218-1-3p,2.0,2.0,0.0,0.0
hsa-miR-218-5p,239.0,89.0,69.0,61.0
hsa-miR-219a-1-3p,1.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,1.0,0.0,0.0
hsa-miR-219b-5p,0.0,1.0,0.0,0.0
hsa-miR-22-3p,3583.0,7623.0,3533.0,5162.0
hsa-miR-22-5p,59.0,50.0,34.0,87.0
hsa-miR-221-3p,1233.0,1889.0,257.0,1715.0
hsa-miR-221-5p,13.0,10.0,8.0,7.0
hsa-miR-222-3p,662.0,3632.0,293.0,617.0
hsa-miR-222-5p,4.0,3.0,2.0,7.0
hsa-miR-223-3p,21.0,35.0,18.0,28.0
hsa-miR-223-5p,0.0,0.0,0.0,1.0
hsa-miR-224-3p,2.0,0.0,2.0,0.0
hsa-miR-224-5p,235.0,130.0,50.0,74.0
hsa-miR-2355-3p,3.0,1.0,0.0,1.0
hsa-miR-23a-3p,3513.0,4572.0,638.0,3058.0
hsa-miR-23a-5p,1.0,0.0,0.0,0.0
hsa-miR-23b-3p,325.0,369.0,155.0,445.0
hsa-miR-23b-5p,24.0,8.0,7.0,11.0
hsa-miR-23c,0.0,1.0,1.0,1.0
hsa-miR-24-1-5p,0.0,0.0,0.0,2.0
hsa-miR-24-2-5p,14.0,7.0,8.0,4.0
hsa-miR-24-3p,4705.0,2167.0,2383.0,2511.0
hsa-miR-25-3p,236.0,123.0,38.0,98.0
hsa-miR-25-5p,1.0,0.0,0.0,0.0
hsa-miR-2682-3p,12.0,5.0,5.0,15.0
hsa-miR-2682-5p,4.0,2.0,1.0,1.0
hsa-miR-26a-1-3p,0.0,1.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,1.0
hsa-miR-26a-5p,4895.0,4422.0,2522.0,2647.0
hsa-miR-26b-3p,3.0,1.0,0.0,2.0
hsa-miR-26b-5p,980.0,686.0,188.0,301.0
hsa-miR-27a-3p,2757.0,3897.0,2048.0,1761.0
hsa-miR-27a-5p,3.0,8.0,3.0,7.0
hsa-miR-27b-3p,4927.0,2927.0,1141.0,1797.0
hsa-miR-27b-5p,13.0,9.0,1.0,2.0
hsa-miR-28-3p,265.0,205.0,22.0,75.0
hsa-miR-28-5p,104.0,55.0,51.0,155.0
hsa-miR-296-3p,0.0,0.0,0.0,1.0
hsa-miR-296-5p,0.0,1.0,0.0,0.0
hsa-miR-299-3p,8.0,0.0,0.0,0.0
hsa-miR-299-5p,69.0,7.0,2.0,2.0
hsa-miR-29a-3p,841.0,952.0,629.0,605.0
hsa-miR-29a-5p,10.0,2.0,5.0,9.0
hsa-miR-29b-1-5p,11.0,5.0,0.0,3.0
hsa-miR-29b-2-5p,1.0,1.0,0.0,0.0
hsa-miR-29b-3p,32.0,69.0,54.0,68.0
hsa-miR-29c-3p,32.0,31.0,22.0,19.0
hsa-miR-29c-5p,6.0,8.0,3.0,2.0
hsa-miR-301a-3p,12.0,8.0,8.0,15.0
hsa-miR-301b-3p,7.0,0.0,0.0,1.0
hsa-miR-302a-3p,21.0,6.0,13.0,1.0
hsa-miR-302b-3p,30.0,2.0,12.0,2.0
hsa-miR-302c-3p,12.0,2.0,6.0,1.0
hsa-miR-302d-3p,19.0,6.0,6.0,4.0
hsa-miR-3064-5p,1.0,0.0,0.0,0.0
hsa-miR-30a-3p,210.0,128.0,116.0,108.0
hsa-miR-30a-5p,15.0,175.0,124.0,185.0
hsa-miR-30b-3p,0.0,1.0,0.0,0.0
hsa-miR-30b-5p,43.0,115.0,71.0,98.0
hsa-miR-30c-1-3p,0.0,1.0,0.0,0.0
hsa-miR-30c-2-3p,4.0,4.0,3.0,3.0
hsa-miR-30c-5p,42.0,100.0,88.0,102.0
hsa-miR-30d-3p,2.0,1.0,3.0,3.0
hsa-miR-30d-5p,52.0,188.0,149.0,171.0
hsa-miR-30e-3p,137.0,61.0,72.0,90.0
hsa-miR-30e-5p,2.0,26.0,26.0,25.0
hsa-miR-31-3p,114.0,39.0,12.0,22.0
hsa-miR-31-5p,108.0,344.0,177.0,241.0
hsa-miR-3117-3p,12.0,7.0,7.0,1.0
hsa-miR-3117-5p,0.0,0.0,0.0,1.0
hsa-miR-3124-5p,1.0,0.0,0.0,0.0
hsa-miR-3126-3p,1.0,0.0,0.0,0.0
hsa-miR-3126-5p,1.0,0.0,0.0,0.0
hsa-miR-3129-5p,5.0,3.0,0.0,0.0
hsa-miR-3136-3p,1.0,0.0,0.0,0.0
hsa-miR-3138,0.0,0.0,0.0,2.0
hsa-miR-3140-3p,1.0,0.0,0.0,0.0
hsa-miR-3148,0.0,0.0,1.0,0.0
hsa-miR-3149,0.0,0.0,0.0,1.0
hsa-miR-3152-5p,22.0,4.0,0.0,0.0
hsa-miR-3158-3p,1.0,0.0,0.0,0.0
hsa-miR-3170,1.0,0.0,0.0,0.0
hsa-miR-3173-5p,2.0,1.0,1.0,1.0
hsa-miR-3174,3.0,0.0,0.0,1.0
hsa-miR-3176,0.0,0.0,0.0,1.0
hsa-miR-3178,1.0,8.0,0.0,0.0
hsa-miR-3180-3p,0.0,1.0,0.0,0.0
hsa-miR-3182,16.0,51.0,56.0,83.0
hsa-miR-3187-3p,6.0,7.0,0.0,9.0
hsa-miR-3190-3p,0.0,2.0,0.0,0.0
hsa-miR-3190-5p,3.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.0,1.0,2.0,1.0
hsa-miR-3195,16.0,183.0,12.0,128.0
hsa-miR-3196,1.0,2.0,1.0,8.0
hsa-miR-32-3p,1.0,0.0,0.0,1.0
hsa-miR-32-5p,5.0,41.0,26.0,32.0
hsa-miR-3200-5p,0.0,0.0,0.0,1.0
hsa-miR-320a-3p,422.0,214.0,56.0,181.0
hsa-miR-320a-5p,135.0,59.0,60.0,217.0
hsa-miR-320b,38.0,37.0,11.0,7.0
hsa-miR-320c,27.0,35.0,1.0,33.0
hsa-miR-320d,3.0,3.0,1.0,11.0
hsa-miR-323a-3p,24.0,35.0,0.0,3.0
hsa-miR-323a-5p,12.0,1.0,0.0,1.0
hsa-miR-323b-3p,17.0,6.0,0.0,0.0
hsa-miR-323b-5p,5.0,0.0,0.0,2.0
hsa-miR-324-3p,4.0,0.0,1.0,2.0
hsa-miR-324-5p,3.0,3.0,3.0,3.0
hsa-miR-326,1.0,0.0,0.0,1.0
hsa-miR-328-3p,7.0,42.0,13.0,28.0
hsa-miR-329-3p,11.0,4.0,0.0,0.0
hsa-miR-329-5p,1.0,0.0,0.0,0.0
hsa-miR-330-3p,0.0,0.0,0.0,6.0
hsa-miR-330-5p,4.0,6.0,3.0,6.0
hsa-miR-331-3p,3.0,1.0,1.0,4.0
hsa-miR-331-5p,1.0,5.0,2.0,0.0
hsa-miR-335-3p,3.0,10.0,5.0,2.0
hsa-miR-335-5p,66.0,46.0,36.0,43.0
hsa-miR-337-3p,396.0,73.0,2.0,10.0
hsa-miR-337-5p,30.0,3.0,3.0,1.0
hsa-miR-338-3p,0.0,2.0,1.0,0.0
hsa-miR-338-5p,0.0,0.0,1.0,0.0
hsa-miR-339-3p,8.0,5.0,1.0,4.0
hsa-miR-339-5p,7.0,1.0,1.0,2.0
hsa-miR-33a-5p,22.0,54.0,57.0,58.0
hsa-miR-340-3p,6.0,12.0,8.0,12.0
hsa-miR-340-5p,12.0,21.0,7.0,12.0
hsa-miR-342-3p,51.0,145.0,27.0,73.0
hsa-miR-342-5p,3.0,2.0,1.0,1.0
hsa-miR-345-5p,18.0,18.0,7.0,39.0
hsa-miR-346,0.0,0.0,1.0,0.0
hsa-miR-34a-3p,0.0,0.0,1.0,0.0
hsa-miR-34a-5p,9676.0,7437.0,8037.0,4666.0
hsa-miR-34b-3p,1.0,5.0,5.0,5.0
hsa-miR-34b-5p,0.0,0.0,0.0,1.0
hsa-miR-34c-3p,10.0,6.0,2.0,1.0
hsa-miR-34c-5p,0.0,4.0,4.0,5.0
hsa-miR-3605-3p,4.0,3.0,1.0,1.0
hsa-miR-3605-5p,1.0,2.0,1.0,2.0
hsa-miR-361-5p,22.0,17.0,10.0,5.0
hsa-miR-3613-3p,0.0,1.0,1.0,1.0
hsa-miR-3613-5p,83.0,41.0,27.0,18.0
hsa-miR-3614-3p,0.0,1.0,0.0,0.0
hsa-miR-3615,17.0,4.0,0.0,2.0
hsa-miR-3617-3p,0.0,1.0,0.0,0.0
hsa-miR-362-5p,0.0,1.0,2.0,1.0
hsa-miR-363-3p,8.0,3.0,3.0,3.0
hsa-miR-3648,57.0,109.0,35.0,131.0
hsa-miR-3651,5.0,17.0,1.0,25.0
hsa-miR-3652,0.0,2.0,0.0,2.0
hsa-miR-3654,0.0,1.0,0.0,1.0
hsa-miR-3655,0.0,2.0,0.0,0.0
hsa-miR-365a-3p,10.0,12.0,13.0,0.0
hsa-miR-365a-5p,2.0,0.0,0.0,1.0
hsa-miR-365b-3p,4.0,18.0,0.0,14.0
hsa-miR-365b-5p,0.0,5.0,2.0,1.0
hsa-miR-3663-3p,0.0,1.0,0.0,0.0
hsa-miR-3665,88.0,46.0,29.0,60.0
hsa-miR-3678-5p,0.0,1.0,0.0,0.0
hsa-miR-3679-5p,1.0,0.0,0.0,3.0
hsa-miR-3684,1.0,0.0,0.0,0.0
hsa-miR-369-3p,36.0,2.0,0.0,7.0
hsa-miR-369-5p,5402.0,519.0,181.0,208.0
hsa-miR-370-3p,8.0,7.0,0.0,0.0
hsa-miR-370-5p,5.0,0.0,0.0,0.0
hsa-miR-374a-3p,2.0,0.0,1.0,0.0
hsa-miR-374a-5p,12.0,6.0,2.0,2.0
hsa-miR-374b-3p,0.0,1.0,0.0,0.0
hsa-miR-374b-5p,6.0,2.0,4.0,11.0
hsa-miR-375-3p,28.0,16.0,15.0,19.0
hsa-miR-376a-3p,333.0,34.0,10.0,31.0
hsa-miR-376b-3p,318.0,26.0,8.0,29.0
hsa-miR-376b-5p,8.0,4.0,1.0,4.0
hsa-miR-376c-3p,679.0,61.0,30.0,27.0
hsa-miR-376c-5p,28.0,0.0,3.0,1.0
hsa-miR-377-3p,11.0,3.0,0.0,0.0
hsa-miR-377-5p,6.0,1.0,1.0,2.0
hsa-miR-378a-3p,98.0,328.0,155.0,304.0
hsa-miR-378a-5p,0.0,4.0,0.0,6.0
hsa-miR-378b,0.0,0.0,1.0,0.0
hsa-miR-378c,0.0,4.0,1.0,37.0
hsa-miR-378d,0.0,2.0,7.0,6.0
hsa-miR-378e,0.0,0.0,0.0,1.0
hsa-miR-378h,0.0,0.0,0.0,1.0
hsa-miR-378i,0.0,2.0,0.0,0.0
hsa-miR-379-3p,315.0,24.0,0.0,5.0
hsa-miR-379-5p,1168.0,195.0,106.0,58.0
hsa-miR-380-3p,18.0,0.0,0.0,0.0
hsa-miR-380-5p,9.0,0.0,0.0,0.0
hsa-miR-381-3p,66.0,8.0,1.0,2.0
hsa-miR-382-3p,8.0,2.0,1.0,1.0
hsa-miR-382-5p,704.0,54.0,35.0,58.0
hsa-miR-383-5p,10.0,0.0,0.0,0.0
hsa-miR-3909,2.0,1.0,2.0,3.0
hsa-miR-3912-3p,0.0,1.0,0.0,0.0
hsa-miR-3913-5p,1.0,0.0,0.0,0.0
hsa-miR-3929,1.0,1.0,1.0,1.0
hsa-miR-3939,0.0,0.0,0.0,1.0
hsa-miR-3944-3p,1.0,0.0,0.0,1.0
hsa-miR-3960,858.0,353.0,347.0,751.0
hsa-miR-3976,0.0,1.0,1.0,0.0
hsa-miR-409-3p,267.0,58.0,1.0,8.0
hsa-miR-409-5p,2.0,0.0,0.0,0.0
hsa-miR-410-3p,103.0,13.0,7.0,3.0
hsa-miR-410-5p,2.0,0.0,0.0,0.0
hsa-miR-411-3p,23.0,6.0,1.0,0.0
hsa-miR-411-5p,3522.0,458.0,386.0,189.0
hsa-miR-412-3p,1.0,0.0,0.0,0.0
hsa-miR-412-5p,112.0,10.0,5.0,8.0
hsa-miR-421,2.0,3.0,0.0,4.0
hsa-miR-423-3p,33.0,158.0,26.0,192.0
hsa-miR-423-5p,9.0,39.0,10.0,3.0
hsa-miR-424-3p,37.0,26.0,4.0,3.0
hsa-miR-424-5p,505.0,132.0,114.0,84.0
hsa-miR-425-3p,60.0,29.0,25.0,100.0
hsa-miR-425-5p,137.0,112.0,52.0,88.0
hsa-miR-4286,0.0,1.0,0.0,0.0
hsa-miR-429,6.0,3.0,4.0,2.0
hsa-miR-4301,0.0,0.0,0.0,1.0
hsa-miR-4306,0.0,0.0,0.0,1.0
hsa-miR-431-3p,13.0,1.0,0.0,2.0
hsa-miR-431-5p,56.0,13.0,1.0,9.0
hsa-miR-432-3p,13.0,0.0,1.0,1.0
hsa-miR-432-5p,980.0,123.0,15.0,70.0
hsa-miR-4326,0.0,1.0,0.0,0.0
hsa-miR-433-3p,4.0,3.0,0.0,5.0
hsa-miR-433-5p,4.0,0.0,0.0,1.0
hsa-miR-4423-5p,2.0,2.0,0.0,0.0
hsa-miR-4426,0.0,1.0,0.0,0.0
hsa-miR-4433b-3p,1.0,0.0,0.0,0.0
hsa-miR-4435,2.0,0.0,0.0,0.0
hsa-miR-4443,1.0,0.0,0.0,0.0
hsa-miR-4448,6.0,0.0,2.0,4.0
hsa-miR-4449,8.0,1.0,5.0,4.0
hsa-miR-4451,0.0,0.0,2.0,0.0
hsa-miR-4454,11.0,3.0,7.0,7.0
hsa-miR-4466,0.0,5.0,0.0,3.0
hsa-miR-4470,0.0,0.0,0.0,2.0
hsa-miR-4479,0.0,0.0,0.0,1.0
hsa-miR-4484,0.0,4.0,12.0,1.0
hsa-miR-4485-3p,0.0,1.0,0.0,0.0
hsa-miR-4485-5p,0.0,1.0,1.0,2.0
hsa-miR-4488,32.0,5.0,6.0,13.0
hsa-miR-4492,1.0,3.0,2.0,1.0
hsa-miR-4497,29.0,27.0,15.0,42.0
hsa-miR-449a,18.0,30.0,8.0,19.0
hsa-miR-4506,2.0,0.0,1.0,2.0
hsa-miR-4508,16.0,26.0,8.0,14.0
hsa-miR-450a-1-3p,4.0,0.0,0.0,0.0
hsa-miR-450a-2-3p,0.0,0.0,2.0,2.0
hsa-miR-450a-5p,116.0,66.0,45.0,33.0
hsa-miR-450b-5p,7.0,6.0,2.0,0.0
hsa-miR-4512,2.0,0.0,0.0,0.0
hsa-miR-4513,0.0,0.0,0.0,2.0
hsa-miR-4516,423.0,170.0,297.0,300.0
hsa-miR-451a,2822.0,4715.0,2003.0,4564.0
