miRNA,SRR10294433,SRR10294434,SRR10294435,SRR10294436
hsa-miR-1843,1.0,6.0,2.0,7.0
hsa-miR-185-3p,6.0,0.0,0.0,5.0
hsa-miR-185-5p,31.0,20.0,11.0,34.0
hsa-miR-186-5p,107.0,80.0,18.0,140.0
hsa-miR-188-5p,2.0,0.0,0.0,0.0
hsa-miR-18a-3p,5.0,3.0,1.0,2.0
hsa-miR-18a-5p,3.0,2.0,0.0,4.0
hsa-miR-18b-5p,0.0,0.0,0.0,2.0
hsa-miR-1908-5p,0.0,0.0,1.0,0.0
hsa-miR-191-3p,1.0,3.0,0.0,3.0
hsa-miR-191-5p,416.0,277.0,95.0,286.0
hsa-miR-1910-5p,2.0,1.0,0.0,0.0
hsa-miR-1914-5p,0.0,1.0,0.0,0.0
hsa-miR-1915-3p,0.0,0.0,4.0,2.0
hsa-miR-192-3p,1.0,0.0,0.0,1.0
hsa-miR-192-5p,129.0,67.0,56.0,71.0
hsa-miR-193a-3p,0.0,1.0,0.0,3.0
hsa-miR-193a-5p,5.0,5.0,2.0,5.0
hsa-miR-193b-3p,18.0,21.0,4.0,26.0
hsa-miR-193b-5p,0.0,1.0,0.0,1.0
hsa-miR-194-5p,24.0,17.0,13.0,16.0
hsa-miR-195-3p,0.0,0.0,0.0,1.0
hsa-miR-195-5p,0.0,1.0,0.0,1.0
hsa-miR-196a-1-3p,0.0,3.0,0.0,0.0
hsa-miR-196a-5p,98.0,111.0,15.0,125.0
hsa-miR-196b-5p,8.0,6.0,8.0,19.0
hsa-miR-197-3p,18.0,5.0,3.0,11.0
hsa-miR-197-5p,0.0,0.0,2.0,0.0
hsa-miR-199a-3p,7.0,22.0,12.0,28.0
hsa-miR-199a-5p,3.0,5.0,1.0,1.0
hsa-miR-199b-3p,16.0,4.0,4.0,0.0
hsa-miR-199b-5p,3.0,2.0,3.0,2.0
hsa-miR-19a-3p,3.0,2.0,0.0,3.0
hsa-miR-19b-3p,62.0,3.0,7.0,75.0
hsa-miR-200a-3p,100.0,46.0,55.0,52.0
hsa-miR-200a-5p,21.0,13.0,5.0,18.0
hsa-miR-200b-3p,181.0,61.0,105.0,129.0
hsa-miR-200b-5p,1.0,2.0,1.0,1.0
hsa-miR-200c-3p,269.0,130.0,160.0,157.0
hsa-miR-200c-5p,1.0,0.0,0.0,1.0
hsa-miR-203a-3p,156.0,264.0,40.0,53.0
hsa-miR-203b-3p,1.0,0.0,0.0,2.0
hsa-miR-204-5p,0.0,0.0,0.0,1.0
hsa-miR-205-3p,0.0,0.0,1.0,0.0
hsa-miR-205-5p,9.0,49.0,2.0,0.0
hsa-miR-206,4.0,6.0,3.0,0.0
hsa-miR-20a-3p,2.0,0.0,0.0,1.0
hsa-miR-20a-5p,68.0,27.0,14.0,101.0
hsa-miR-21-3p,64.0,13.0,11.0,57.0
hsa-miR-21-5p,5956.0,3743.0,964.0,5585.0
hsa-miR-210-3p,9.0,4.0,4.0,5.0
hsa-miR-2110,6.0,1.0,2.0,0.0
hsa-miR-212-3p,1.0,0.0,1.0,2.0
hsa-miR-214-3p,0.0,1.0,0.0,2.0
hsa-miR-215-5p,7.0,1.0,6.0,2.0
hsa-miR-218-5p,0.0,4.0,1.0,1.0
hsa-miR-219a-1-3p,0.0,1.0,0.0,1.0
hsa-miR-22-3p,145.0,238.0,43.0,185.0
hsa-miR-22-5p,13.0,17.0,3.0,11.0
hsa-miR-221-3p,464.0,359.0,135.0,608.0
hsa-miR-221-5p,41.0,5.0,5.0,21.0
hsa-miR-222-3p,423.0,363.0,114.0,369.0
hsa-miR-222-5p,2.0,4.0,0.0,2.0
hsa-miR-223-3p,21.0,12.0,7.0,10.0
hsa-miR-223-5p,15.0,14.0,6.0,3.0
hsa-miR-224-3p,0.0,0.0,0.0,1.0
hsa-miR-224-5p,55.0,493.0,29.0,326.0
hsa-miR-2278,0.0,0.0,0.0,1.0
hsa-miR-2355-3p,1.0,1.0,0.0,0.0
hsa-miR-23a-3p,214.0,335.0,31.0,447.0
hsa-miR-23a-5p,0.0,2.0,0.0,0.0
hsa-miR-23b-3p,51.0,108.0,2.0,71.0
hsa-miR-23b-5p,0.0,1.0,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,1.0,1.0
hsa-miR-24-2-5p,20.0,8.0,1.0,19.0
hsa-miR-24-3p,397.0,92.0,79.0,511.0
hsa-miR-25-3p,381.0,419.0,101.0,466.0
hsa-miR-25-5p,6.0,1.0,1.0,4.0
hsa-miR-2682-5p,0.0,1.0,0.0,1.0
hsa-miR-26a-2-3p,4.0,0.0,1.0,4.0
hsa-miR-26a-5p,1161.0,930.0,439.0,953.0
hsa-miR-26b-3p,0.0,0.0,0.0,1.0
hsa-miR-26b-5p,221.0,212.0,74.0,261.0
hsa-miR-27a-3p,570.0,509.0,106.0,674.0
hsa-miR-27a-5p,15.0,7.0,0.0,8.0
hsa-miR-27b-3p,564.0,1116.0,116.0,934.0
hsa-miR-27b-5p,2.0,2.0,0.0,3.0
hsa-miR-28-3p,43.0,19.0,19.0,50.0
hsa-miR-28-5p,9.0,15.0,2.0,9.0
hsa-miR-296-3p,0.0,6.0,0.0,4.0
hsa-miR-296-5p,0.0,3.0,0.0,4.0
hsa-miR-299-3p,1.0,0.0,0.0,0.0
hsa-miR-29a-3p,660.0,517.0,183.0,688.0
hsa-miR-29b-1-5p,4.0,0.0,0.0,1.0
hsa-miR-29b-3p,24.0,14.0,5.0,32.0
hsa-miR-29c-3p,1.0,7.0,0.0,6.0
hsa-miR-301a-5p,2.0,0.0,1.0,1.0
hsa-miR-301b-3p,1.0,0.0,0.0,0.0
hsa-miR-3065-5p,0.0,1.0,0.0,0.0
hsa-miR-30a-3p,55.0,74.0,4.0,35.0
hsa-miR-30a-5p,846.0,666.0,34.0,1159.0
hsa-miR-30b-3p,2.0,0.0,0.0,5.0
hsa-miR-30b-5p,30.0,22.0,5.0,30.0
hsa-miR-30c-1-3p,1.0,0.0,0.0,3.0
hsa-miR-30c-2-3p,8.0,3.0,0.0,6.0
hsa-miR-30c-5p,216.0,197.0,14.0,126.0
hsa-miR-30d-3p,2.0,0.0,0.0,1.0
hsa-miR-30d-5p,459.0,373.0,113.0,368.0
hsa-miR-30e-3p,27.0,27.0,8.0,12.0
hsa-miR-30e-5p,79.0,58.0,15.0,84.0
hsa-miR-31-3p,3.0,1.0,2.0,7.0
hsa-miR-31-5p,78.0,42.0,9.0,61.0
hsa-miR-3115,0.0,0.0,0.0,2.0
hsa-miR-3117-3p,0.0,0.0,0.0,1.0
hsa-miR-3127-3p,0.0,0.0,0.0,1.0
hsa-miR-3129-3p,0.0,0.0,0.0,3.0
hsa-miR-3130-3p,1.0,0.0,0.0,0.0
hsa-miR-3133,0.0,1.0,0.0,0.0
hsa-miR-3143,1.0,1.0,1.0,0.0
hsa-miR-3158-3p,2.0,1.0,0.0,2.0
hsa-miR-3173-5p,0.0,0.0,0.0,1.0
hsa-miR-3176,0.0,0.0,0.0,1.0
hsa-miR-3177-3p,0.0,4.0,0.0,1.0
hsa-miR-3178,7.0,2.0,1.0,1.0
hsa-miR-3179,1.0,0.0,0.0,2.0
hsa-miR-3182,27.0,4.0,3.0,14.0
hsa-miR-3187-3p,1.0,1.0,2.0,0.0
hsa-miR-3189-3p,0.0,0.0,2.0,0.0
hsa-miR-3194-3p,0.0,0.0,0.0,1.0
hsa-miR-3195,11.0,49.0,3.0,19.0
hsa-miR-3196,2.0,1.0,0.0,1.0
hsa-miR-32-3p,0.0,1.0,0.0,4.0
hsa-miR-32-5p,9.0,13.0,2.0,12.0
hsa-miR-3200-3p,1.0,1.0,0.0,0.0
hsa-miR-320a-3p,86.0,102.0,48.0,134.0
hsa-miR-320a-5p,9.0,105.0,3.0,47.0
hsa-miR-320b,27.0,94.0,21.0,48.0
hsa-miR-320c,52.0,36.0,21.0,29.0
hsa-miR-320d,4.0,35.0,13.0,4.0
hsa-miR-320e,3.0,3.0,5.0,4.0
hsa-miR-323a-3p,35.0,22.0,1.0,11.0
hsa-miR-323a-5p,0.0,0.0,0.0,2.0
hsa-miR-323b-3p,5.0,2.0,0.0,2.0
hsa-miR-324-3p,1.0,3.0,0.0,1.0
hsa-miR-324-5p,4.0,2.0,0.0,9.0
hsa-miR-326,0.0,2.0,2.0,0.0
hsa-miR-328-3p,12.0,7.0,0.0,4.0
hsa-miR-329-3p,11.0,12.0,0.0,5.0
hsa-miR-330-3p,1.0,5.0,2.0,8.0
hsa-miR-330-5p,0.0,1.0,3.0,2.0
hsa-miR-331-3p,0.0,1.0,0.0,1.0
hsa-miR-331-5p,1.0,3.0,3.0,1.0
hsa-miR-335-3p,6.0,4.0,1.0,6.0
hsa-miR-335-5p,3.0,1.0,0.0,3.0
hsa-miR-337-3p,1.0,3.0,0.0,2.0
hsa-miR-338-3p,0.0,1.0,0.0,2.0
hsa-miR-338-5p,1.0,11.0,0.0,5.0
hsa-miR-339-3p,5.0,6.0,4.0,8.0
hsa-miR-339-5p,24.0,12.0,1.0,10.0
hsa-miR-33a-3p,1.0,0.0,0.0,4.0
hsa-miR-33b-5p,1.0,0.0,0.0,2.0
hsa-miR-340-3p,2.0,0.0,0.0,0.0
hsa-miR-340-5p,22.0,21.0,9.0,22.0
hsa-miR-342-3p,2.0,11.0,0.0,3.0
hsa-miR-342-5p,1.0,2.0,2.0,1.0
hsa-miR-345-3p,1.0,0.0,0.0,0.0
hsa-miR-345-5p,11.0,10.0,1.0,8.0
hsa-miR-34a-5p,2.0,3.0,2.0,3.0
hsa-miR-34c-5p,1.0,0.0,0.0,0.0
hsa-miR-3609,4.0,2.0,3.0,0.0
hsa-miR-361-3p,23.0,9.0,3.0,18.0
hsa-miR-361-5p,12.0,8.0,0.0,6.0
hsa-miR-3613-5p,5.0,2.0,0.0,2.0
hsa-miR-3614-3p,0.0,1.0,0.0,0.0
hsa-miR-3614-5p,2.0,1.0,1.0,2.0
hsa-miR-3615,9.0,4.0,2.0,8.0
hsa-miR-362-5p,1.0,0.0,0.0,0.0
hsa-miR-363-3p,16.0,14.0,12.0,9.0
hsa-miR-363-5p,0.0,0.0,0.0,1.0
hsa-miR-3648,3.0,4.0,3.0,1.0
hsa-miR-3654,1.0,0.0,0.0,0.0
hsa-miR-365a-3p,8.0,9.0,0.0,11.0
hsa-miR-365a-5p,1.0,5.0,0.0,2.0
hsa-miR-365b-3p,1.0,6.0,0.0,0.0
hsa-miR-365b-5p,1.0,0.0,0.0,1.0
hsa-miR-3660,0.0,2.0,0.0,0.0
hsa-miR-3661,0.0,0.0,0.0,1.0
hsa-miR-3665,221.0,127.0,159.0,210.0
hsa-miR-3677-3p,1.0,0.0,0.0,1.0
hsa-miR-3679-5p,4.0,0.0,1.0,1.0
hsa-miR-369-3p,13.0,5.0,2.0,18.0
hsa-miR-369-5p,3.0,0.0,0.0,1.0
hsa-miR-3691-3p,0.0,1.0,0.0,0.0
hsa-miR-3691-5p,0.0,1.0,0.0,0.0
hsa-miR-370-3p,71.0,40.0,0.0,29.0
hsa-miR-371a-3p,0.0,1.0,0.0,0.0
hsa-miR-371a-5p,2.0,3.0,2.0,0.0
hsa-miR-372-3p,20.0,18.0,14.0,8.0
hsa-miR-373-3p,1.0,0.0,1.0,0.0
hsa-miR-374a-3p,6.0,4.0,1.0,10.0
hsa-miR-374a-5p,17.0,21.0,7.0,21.0
hsa-miR-374b-5p,2.0,22.0,0.0,10.0
hsa-miR-375-3p,18.0,19.0,13.0,7.0
hsa-miR-376a-3p,1.0,1.0,0.0,2.0
hsa-miR-376c-3p,3.0,1.0,0.0,0.0
hsa-miR-376c-5p,0.0,1.0,0.0,0.0
hsa-miR-377-5p,0.0,0.0,0.0,2.0
hsa-miR-378a-3p,75.0,48.0,15.0,107.0
hsa-miR-378a-5p,1.0,2.0,1.0,5.0
hsa-miR-378c,1.0,5.0,2.0,5.0
hsa-miR-378d,9.0,2.0,4.0,10.0
hsa-miR-378e,0.0,1.0,0.0,3.0
hsa-miR-379-3p,2.0,0.0,0.0,0.0
hsa-miR-379-5p,27.0,24.0,1.0,10.0
hsa-miR-380-3p,2.0,0.0,0.0,0.0
hsa-miR-381-3p,117.0,62.0,1.0,33.0
hsa-miR-382-3p,6.0,2.0,0.0,3.0
hsa-miR-382-5p,10.0,13.0,0.0,9.0
hsa-miR-3909,1.0,2.0,0.0,0.0
hsa-miR-3917,1.0,0.0,0.0,0.0
hsa-miR-3918,0.0,0.0,0.0,1.0
hsa-miR-3928-3p,1.0,0.0,0.0,0.0
hsa-miR-3929,1.0,2.0,0.0,2.0
hsa-miR-3934-5p,0.0,0.0,1.0,0.0
hsa-miR-3940-3p,1.0,0.0,0.0,0.0
hsa-miR-3944-5p,0.0,1.0,0.0,0.0
hsa-miR-3960,1339.0,647.0,1811.0,738.0
hsa-miR-409-3p,76.0,54.0,1.0,31.0
hsa-miR-409-5p,4.0,1.0,0.0,2.0
hsa-miR-410-3p,14.0,14.0,0.0,10.0
hsa-miR-411-3p,6.0,1.0,0.0,0.0
hsa-miR-411-5p,16.0,3.0,0.0,3.0
hsa-miR-412-5p,2.0,4.0,0.0,1.0
hsa-miR-421,6.0,0.0,0.0,6.0
hsa-miR-423-3p,92.0,82.0,99.0,67.0
hsa-miR-423-5p,149.0,66.0,36.0,86.0
hsa-miR-424-3p,4.0,15.0,0.0,2.0
hsa-miR-424-5p,0.0,2.0,0.0,2.0
hsa-miR-425-3p,24.0,11.0,0.0,11.0
hsa-miR-425-5p,38.0,50.0,14.0,56.0
hsa-miR-4286,3.0,1.0,2.0,0.0
hsa-miR-429,42.0,23.0,23.0,28.0
hsa-miR-431-3p,4.0,1.0,0.0,1.0
hsa-miR-431-5p,10.0,4.0,0.0,6.0
hsa-miR-432-5p,8.0,12.0,0.0,4.0
hsa-miR-4322,0.0,0.0,0.0,1.0
hsa-miR-4326,2.0,0.0,1.0,7.0
hsa-miR-433-3p,8.0,2.0,0.0,0.0
hsa-miR-4426,1.0,0.0,0.0,0.0
hsa-miR-4429,0.0,0.0,0.0,1.0
hsa-miR-4433b-3p,1.0,1.0,0.0,0.0
hsa-miR-4433b-5p,3.0,1.0,1.0,1.0
hsa-miR-4443,7.0,2.0,4.0,6.0
hsa-miR-4449,2.0,7.0,3.0,3.0
hsa-miR-4466,2.0,7.0,3.0,0.0
hsa-miR-4473,1.0,0.0,2.0,2.0
hsa-miR-4474-3p,0.0,2.0,0.0,0.0
hsa-miR-4485-3p,0.0,0.0,0.0,1.0
hsa-miR-4485-5p,0.0,2.0,0.0,0.0
hsa-miR-4488,35.0,51.0,22.0,29.0
hsa-miR-4490,0.0,0.0,0.0,1.0
hsa-miR-4492,3.0,9.0,3.0,3.0
hsa-miR-4497,68.0,155.0,28.0,38.0
hsa-miR-449a,1.0,2.0,0.0,3.0
hsa-miR-449c-5p,0.0,0.0,1.0,0.0
hsa-miR-4500,0.0,2.0,0.0,1.0
hsa-miR-4505,0.0,0.0,0.0,1.0
hsa-miR-4508,77.0,80.0,51.0,21.0
hsa-miR-450a-1-3p,0.0,0.0,0.0,2.0
hsa-miR-450a-2-3p,0.0,1.0,0.0,0.0
hsa-miR-450a-5p,3.0,4.0,1.0,2.0
hsa-miR-450b-5p,7.0,2.0,1.0,10.0
hsa-miR-4516,72.0,47.0,48.0,54.0
hsa-miR-451a,52.0,1097.0,609.0,36.0
hsa-miR-452-3p,0.0,5.0,0.0,6.0
hsa-miR-452-5p,1.0,3.0,0.0,3.0
hsa-miR-4521,1.0,1.0,0.0,0.0
hsa-miR-4523,1.0,0.0,0.0,0.0
hsa-miR-454-3p,5.0,3.0,0.0,6.0
hsa-miR-454-5p,3.0,1.0,0.0,2.0
hsa-miR-455-3p,1.0,0.0,0.0,0.0
hsa-miR-455-5p,6.0,5.0,0.0,5.0
hsa-miR-4650-3p,1.0,0.0,0.0,0.0
hsa-miR-4654,0.0,1.0,0.0,0.0
hsa-miR-4661-3p,1.0,0.0,0.0,0.0
hsa-miR-4664-3p,1.0,2.0,0.0,0.0
hsa-miR-4669,2.0,0.0,0.0,1.0
hsa-miR-4677-3p,0.0,1.0,0.0,2.0
hsa-miR-4689,0.0,0.0,0.0,1.0
hsa-miR-4695-3p,0.0,1.0,0.0,0.0
hsa-miR-4700-5p,1.0,0.0,0.0,0.0
hsa-miR-4705,0.0,1.0,0.0,0.0
hsa-miR-4707-3p,2.0,0.0,0.0,0.0
hsa-miR-4707-5p,0.0,0.0,0.0,1.0
hsa-miR-4710,0.0,0.0,0.0,1.0
hsa-miR-4713-5p,1.0,0.0,0.0,1.0
hsa-miR-4732-3p,0.0,0.0,1.0,0.0
hsa-miR-4734,1.0,0.0,0.0,0.0
hsa-miR-4741,1.0,0.0,0.0,1.0
hsa-miR-4745-5p,1.0,0.0,1.0,0.0
hsa-miR-4746-5p,1.0,0.0,0.0,0.0
hsa-miR-4772-5p,1.0,0.0,0.0,0.0
hsa-miR-4775,1.0,0.0,0.0,0.0
hsa-miR-4791,39.0,20.0,12.0,23.0
hsa-miR-4793-3p,0.0,1.0,0.0,0.0
hsa-miR-4797-5p,0.0,1.0,0.0,0.0
hsa-miR-4802-5p,2.0,0.0,0.0,0.0
hsa-miR-483-3p,0.0,0.0,1.0,1.0
hsa-miR-483-5p,1.0,0.0,0.0,1.0
hsa-miR-484,46.0,30.0,5.0,28.0
hsa-miR-485-3p,4.0,0.0,1.0,2.0
hsa-miR-485-5p,2.0,1.0,0.0,3.0
hsa-miR-486-3p,1.0,2.0,2.0,2.0
hsa-miR-486-5p,83.0,5.0,3.0,36.0
hsa-miR-487a-3p,0.0,1.0,0.0,2.0
hsa-miR-487a-5p,0.0,1.0,0.0,1.0
hsa-miR-487b-3p,22.0,11.0,0.0,5.0
hsa-miR-492,0.0,0.0,1.0,0.0
hsa-miR-493-3p,17.0,9.0,2.0,9.0
hsa-miR-493-5p,36.0,41.0,1.0,23.0
hsa-miR-494-3p,26.0,5.0,0.0,11.0
hsa-miR-495-3p,44.0,13.0,3.0,13.0
hsa-miR-496,1.0,0.0,0.0,0.0
hsa-miR-499a-5p,2.0,1.0,0.0,2.0
hsa-miR-5000-3p,0.0,1.0,0.0,0.0
hsa-miR-5001-3p,1.0,0.0,0.0,0.0
hsa-miR-5001-5p,0.0,0.0,0.0,1.0
hsa-miR-5009-5p,2.0,1.0,1.0,2.0
hsa-miR-500a-3p,8.0,5.0,0.0,2.0
hsa-miR-500a-5p,0.0,1.0,0.0,1.0
hsa-miR-500b-3p,0.0,2.0,0.0,0.0
hsa-miR-501-3p,10.0,6.0,0.0,3.0
hsa-miR-501-5p,2.0,1.0,0.0,1.0
hsa-miR-502-3p,6.0,9.0,0.0,6.0
hsa-miR-503-5p,8.0,10.0,0.0,9.0
hsa-miR-505-3p,10.0,10.0,1.0,6.0
hsa-miR-505-5p,0.0,2.0,0.0,1.0
hsa-miR-5087,1.0,0.0,0.0,0.0
