miRNA,SRR2005874,SRR2005881,SRR2005885,SRR2005886,SRR2005887
hsa-miR-105-3p,1.0,0.0,0.0,36.0,0.0
hsa-miR-105-5p,2.0,0.0,4.0,130.0,0.0
hsa-miR-10527-5p,7.0,0.0,2.0,4.0,0.0
hsa-miR-106a-3p,0.0,0.0,9.0,0.0,6.0
hsa-miR-106a-5p,0.0,5.0,310.0,61.0,71.0
hsa-miR-106b-3p,90.0,1092.0,2031.0,1035.0,1658.0
hsa-miR-106b-5p,46.0,755.0,1845.0,1931.0,1598.0
hsa-miR-107,25.0,1375.0,165.0,704.0,117.0
hsa-miR-10a-3p,2.0,3.0,18.0,67.0,5.0
hsa-miR-10a-5p,9563.0,133491.0,133783.0,350013.0,107783.0
hsa-miR-10b-5p,307.0,28364.0,678.0,190.0,372.0
hsa-miR-11400,0.0,0.0,0.0,0.0,1.0
hsa-miR-11401,0.0,3.0,0.0,0.0,0.0
hsa-miR-1179,0.0,0.0,6.0,2.0,6.0
hsa-miR-1180-3p,6.0,9.0,13.0,369.0,13.0
hsa-miR-1180-5p,0.0,0.0,0.0,2.0,0.0
hsa-miR-1181,0.0,0.0,2.0,3.0,5.0
hsa-miR-1185-1-3p,12.0,0.0,5.0,466.0,0.0
hsa-miR-1185-2-3p,3.0,0.0,3.0,41.0,0.0
hsa-miR-1185-5p,3.0,2.0,0.0,154.0,0.0
hsa-miR-1193,0.0,0.0,0.0,2.0,0.0
hsa-miR-1197,1.0,0.0,3.0,134.0,0.0
hsa-miR-12114,0.0,0.0,0.0,2.0,0.0
hsa-miR-12121,0.0,0.0,0.0,2.0,0.0
hsa-miR-12135,0.0,0.0,0.0,1.0,0.0
hsa-miR-12136,147.0,6.0,17.0,8.0,5.0
hsa-miR-122-5p,0.0,4.0,0.0,0.0,0.0
hsa-miR-1225-3p,0.0,2.0,0.0,0.0,0.0
hsa-miR-1226-3p,1.0,11.0,2.0,28.0,7.0
hsa-miR-1226-5p,1.0,0.0,0.0,10.0,0.0
hsa-miR-1227-3p,0.0,0.0,0.0,2.0,0.0
hsa-miR-1228-3p,0.0,0.0,5.0,0.0,7.0
hsa-miR-1228-5p,0.0,0.0,1.0,0.0,0.0
hsa-miR-1229-3p,1.0,4.0,1.0,1.0,0.0
hsa-miR-1233-3p,0.0,2.0,2.0,0.0,1.0
hsa-miR-1234-3p,0.0,4.0,3.0,1.0,4.0
hsa-miR-1237-5p,0.0,0.0,0.0,0.0,2.0
hsa-miR-124-3p,0.0,22.0,276.0,0.0,163.0
hsa-miR-124-5p,0.0,0.0,4.0,0.0,1.0
hsa-miR-1244,0.0,0.0,1.0,0.0,3.0
hsa-miR-1246,75.0,645.0,573.0,264.0,240.0
hsa-miR-1247-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-1248,0.0,22.0,112.0,0.0,35.0
hsa-miR-1249-3p,0.0,55.0,214.0,11.0,150.0
hsa-miR-1250-5p,0.0,0.0,0.0,0.0,2.0
hsa-miR-1255a,1.0,11.0,26.0,55.0,12.0
hsa-miR-1255b-5p,0.0,2.0,2.0,11.0,1.0
hsa-miR-1256,0.0,1.0,0.0,2.0,1.0
hsa-miR-1257,0.0,0.0,0.0,2.0,0.0
hsa-miR-125a-3p,1.0,80.0,93.0,226.0,102.0
hsa-miR-125a-5p,599.0,7831.0,52312.0,33800.0,58262.0
hsa-miR-125b-2-3p,1.0,0.0,1.0,43.0,0.0
hsa-miR-125b-5p,47.0,103.0,523.0,2284.0,646.0
hsa-miR-126-3p,381.0,771.0,975.0,15890.0,772.0
hsa-miR-126-5p,7160.0,21632.0,13522.0,345847.0,12227.0
hsa-miR-1260a,0.0,0.0,0.0,1.0,1.0
hsa-miR-1260b,20.0,58.0,127.0,1985.0,129.0
hsa-miR-1262,0.0,0.0,0.0,0.0,3.0
hsa-miR-1263,0.0,0.0,0.0,2.0,0.0
hsa-miR-1267,2.0,0.0,0.0,0.0,0.0
hsa-miR-1268a,0.0,0.0,0.0,112.0,27.0
hsa-miR-1268b,1.0,19.0,101.0,2.0,9.0
hsa-miR-1269a,0.0,0.0,0.0,12.0,0.0
hsa-miR-127-3p,6300.0,589.0,1091.0,226187.0,182.0
hsa-miR-127-5p,10.0,3.0,7.0,347.0,1.0
hsa-miR-1270,0.0,0.0,18.0,2.0,18.0
hsa-miR-1271-5p,0.0,116.0,233.0,0.0,194.0
hsa-miR-1273c,0.0,0.0,0.0,1.0,0.0
hsa-miR-1273h-3p,47.0,37.0,172.0,1895.0,145.0
hsa-miR-1273h-5p,9.0,3.0,17.0,139.0,16.0
hsa-miR-1275,4.0,145.0,826.0,361.0,971.0
hsa-miR-1276,0.0,0.0,27.0,10.0,5.0
hsa-miR-1277-3p,0.0,0.0,1.0,1.0,25.0
hsa-miR-1278,0.0,0.0,11.0,8.0,10.0
hsa-miR-128-1-5p,8.0,62.0,201.0,887.0,147.0
hsa-miR-128-3p,112.0,839.0,2703.0,3073.0,2204.0
hsa-miR-1284,0.0,4.0,2.0,23.0,11.0
hsa-miR-1285-3p,7.0,32.0,78.0,189.0,70.0
hsa-miR-1285-5p,10.0,12.0,18.0,14.0,3.0
hsa-miR-1286,0.0,0.0,5.0,7.0,4.0
hsa-miR-1287-5p,3.0,13.0,9.0,3.0,14.0
hsa-miR-1288-3p,0.0,0.0,0.0,0.0,4.0
hsa-miR-129-1-3p,0.0,0.0,2.0,0.0,0.0
hsa-miR-129-2-3p,0.0,0.0,1.0,1.0,0.0
hsa-miR-129-5p,0.0,0.0,3.0,11.0,0.0
hsa-miR-1291,4.0,32.0,44.0,4.0,39.0
hsa-miR-1292-3p,0.0,0.0,0.0,0.0,1.0
hsa-miR-1292-5p,0.0,0.0,2.0,2.0,0.0
hsa-miR-1293,1.0,0.0,0.0,8.0,0.0
hsa-miR-1294,6.0,8.0,22.0,39.0,25.0
hsa-miR-1296-3p,0.0,0.0,0.0,5.0,2.0
hsa-miR-1296-5p,15.0,13.0,39.0,325.0,25.0
hsa-miR-1299,2.0,7.0,15.0,10.0,2.0
hsa-miR-1301-3p,1.0,54.0,148.0,25.0,125.0
hsa-miR-1302,7.0,0.0,1.0,3.0,0.0
hsa-miR-1303,11.0,9.0,32.0,504.0,196.0
hsa-miR-1304-3p,0.0,0.0,0.0,4.0,0.0
hsa-miR-1304-5p,1.0,7.0,6.0,100.0,9.0
hsa-miR-1306-3p,1.0,0.0,1.0,26.0,9.0
hsa-miR-1306-5p,4.0,16.0,8.0,56.0,4.0
hsa-miR-1307-3p,60.0,310.0,1125.0,1558.0,853.0
hsa-miR-1307-5p,103.0,1948.0,3795.0,6469.0,6025.0
hsa-miR-130a-3p,4.0,680.0,423.0,3.0,505.0
hsa-miR-130b-3p,401.0,186.0,1274.0,8100.0,502.0
hsa-miR-130b-5p,36.0,65.0,534.0,4184.0,323.0
hsa-miR-132-3p,12.0,162.0,6381.0,174.0,774.0
hsa-miR-132-5p,0.0,12.0,912.0,37.0,113.0
hsa-miR-1322,0.0,0.0,0.0,0.0,3.0
hsa-miR-1323,5.0,13.0,11.0,21.0,7.0
hsa-miR-133a-3p,0.0,14.0,140.0,4.0,24.0
hsa-miR-134-3p,1.0,0.0,0.0,31.0,0.0
hsa-miR-134-5p,60.0,21.0,25.0,1073.0,1.0
hsa-miR-1343-3p,0.0,4.0,19.0,30.0,9.0
hsa-miR-1343-5p,0.0,0.0,0.0,1.0,0.0
hsa-miR-135a-3p,0.0,0.0,18.0,6.0,0.0
hsa-miR-135a-5p,0.0,0.0,24.0,10.0,0.0
hsa-miR-135b-3p,0.0,0.0,0.0,9.0,1.0
hsa-miR-135b-5p,0.0,0.0,10.0,77.0,1.0
hsa-miR-136-3p,169.0,34.0,58.0,6778.0,6.0
hsa-miR-136-5p,2.0,2.0,1.0,461.0,1.0
hsa-miR-137-3p,0.0,0.0,1.0,0.0,2.0
hsa-miR-138-1-3p,0.0,2.0,2.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,21.0,0.0,10.0
hsa-miR-139-3p,1.0,0.0,3.0,4.0,0.0
hsa-miR-139-5p,2.0,55.0,39.0,28.0,21.0
hsa-miR-140-3p,186.0,3218.0,8977.0,3867.0,10232.0
hsa-miR-140-5p,3.0,228.0,519.0,174.0,677.0
hsa-miR-141-3p,2.0,817.0,5191.0,62.0,6705.0
hsa-miR-141-5p,1.0,1.0,12.0,4.0,6.0
hsa-miR-142-3p,13.0,4341.0,9862.0,2800.0,15885.0
hsa-miR-142-5p,1113.0,109160.0,432003.0,53292.0,566977.0
hsa-miR-143-3p,53.0,233291.0,13570.0,94.0,152538.0
hsa-miR-143-5p,0.0,2.0,0.0,0.0,2.0
hsa-miR-144-3p,7.0,4053.0,27.0,858.0,230.0
hsa-miR-144-5p,87.0,2401.0,62.0,5958.0,269.0
hsa-miR-145-3p,0.0,51.0,2.0,18.0,30.0
hsa-miR-145-5p,7.0,494.0,9.0,39.0,82.0
hsa-miR-1468-5p,1.0,30.0,154.0,41.0,246.0
hsa-miR-146a-3p,1.0,0.0,264.0,0.0,98.0
hsa-miR-146a-5p,71.0,50739.0,670405.0,85.0,287413.0
hsa-miR-146b-3p,50.0,336.0,5203.0,2510.0,4664.0
hsa-miR-146b-5p,26585.0,159593.0,1478016.0,895228.0,1495488.0
hsa-miR-147a,0.0,0.0,1.0,0.0,0.0
hsa-miR-147b-3p,0.0,5.0,542.0,4.0,319.0
hsa-miR-147b-5p,0.0,0.0,21.0,0.0,9.0
hsa-miR-148a-3p,331.0,100439.0,88608.0,10462.0,90701.0
hsa-miR-148a-5p,8.0,1083.0,973.0,433.0,1041.0
hsa-miR-148b-3p,72.0,6829.0,5247.0,2603.0,5038.0
hsa-miR-148b-5p,30.0,268.0,629.0,1062.0,615.0
hsa-miR-149-3p,0.0,0.0,2.0,0.0,2.0
hsa-miR-149-5p,0.0,1.0,9.0,4.0,8.0
hsa-miR-150-3p,0.0,134.0,1075.0,0.0,522.0
hsa-miR-150-5p,6.0,19370.0,105100.0,10.0,116553.0
hsa-miR-151a-3p,1563.0,10343.0,6504.0,42135.0,5154.0
hsa-miR-151a-5p,801.0,5083.0,7097.0,33821.0,7934.0
hsa-miR-151b,13.0,283.0,876.0,95.0,1014.0
hsa-miR-152-3p,3.0,32.0,189.0,1.0,152.0
hsa-miR-152-5p,0.0,1.0,55.0,7.0,27.0
hsa-miR-153-3p,0.0,13.0,64.0,2.0,96.0
hsa-miR-153-5p,0.0,0.0,4.0,0.0,1.0
hsa-miR-1537-3p,0.0,6.0,12.0,2.0,19.0
hsa-miR-1538,0.0,3.0,12.0,10.0,5.0
hsa-miR-154-3p,0.0,0.0,0.0,27.0,0.0
hsa-miR-154-5p,3.0,3.0,2.0,49.0,0.0
hsa-miR-155-3p,0.0,0.0,6.0,0.0,2.0
hsa-miR-155-5p,3.0,1314.0,40508.0,4.0,11758.0
hsa-miR-15a-3p,0.0,4.0,3.0,2.0,6.0
hsa-miR-15a-5p,37.0,3695.0,7871.0,989.0,9290.0
hsa-miR-15b-3p,5.0,153.0,377.0,578.0,257.0
hsa-miR-15b-5p,100.0,2977.0,4670.0,3543.0,4437.0
hsa-miR-16-1-3p,0.0,4.0,15.0,16.0,12.0
hsa-miR-16-2-3p,9.0,463.0,1217.0,597.0,1130.0
hsa-miR-16-5p,1489.0,82067.0,101562.0,35514.0,129189.0
hsa-miR-17-3p,47.0,190.0,715.0,2690.0,592.0
hsa-miR-17-5p,587.0,1116.0,2306.0,29458.0,1985.0
hsa-miR-181a-2-3p,7.0,498.0,873.0,208.0,1630.0
hsa-miR-181a-3p,6.0,859.0,7922.0,3.0,3024.0
hsa-miR-181a-5p,988.0,203748.0,649960.0,1445.0,737256.0
hsa-miR-181b-2-3p,0.0,8.0,20.0,2.0,18.0
hsa-miR-181b-3p,0.0,4.0,63.0,0.0,28.0
hsa-miR-181b-5p,38.0,4561.0,20502.0,171.0,13150.0
hsa-miR-181c-3p,1.0,193.0,609.0,63.0,267.0
hsa-miR-181c-5p,21.0,2178.0,9705.0,125.0,8257.0
hsa-miR-181d-3p,0.0,0.0,1.0,0.0,2.0
hsa-miR-181d-5p,1.0,168.0,629.0,24.0,269.0
hsa-miR-182-3p,2.0,0.0,0.0,87.0,0.0
hsa-miR-182-5p,28300.0,62656.0,4449.0,778283.0,19889.0
hsa-miR-1825,0.0,0.0,0.0,1.0,0.0
hsa-miR-183-3p,11.0,6.0,3.0,286.0,3.0
hsa-miR-183-5p,4717.0,22555.0,1361.0,158355.0,5143.0
hsa-miR-184,1.0,2.0,9.0,1.0,0.0
hsa-miR-1843,4.0,96.0,181.0,53.0,170.0
hsa-miR-185-3p,22.0,19.0,51.0,319.0,62.0
hsa-miR-185-5p,26.0,586.0,433.0,1921.0,548.0
hsa-miR-186-3p,0.0,0.0,2.0,3.0,9.0
hsa-miR-186-5p,3003.0,31603.0,102152.0,63672.0,122229.0
hsa-miR-187-3p,0.0,43.0,17.0,1.0,20.0
hsa-miR-187-5p,0.0,7.0,1.0,0.0,0.0
hsa-miR-188-3p,1.0,1.0,18.0,19.0,63.0
hsa-miR-188-5p,0.0,2.0,12.0,25.0,27.0
hsa-miR-18a-3p,30.0,14.0,86.0,1191.0,49.0
hsa-miR-18a-5p,93.0,321.0,278.0,3332.0,208.0
hsa-miR-18b-3p,0.0,0.0,27.0,0.0,1.0
hsa-miR-18b-5p,0.0,8.0,53.0,0.0,6.0
hsa-miR-1908-3p,0.0,1.0,0.0,112.0,2.0
hsa-miR-1908-5p,2.0,10.0,15.0,374.0,5.0
hsa-miR-1909-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-1909-5p,0.0,0.0,0.0,1.0,0.0
hsa-miR-190a-3p,0.0,0.0,4.0,0.0,0.0
hsa-miR-190a-5p,0.0,195.0,175.0,7.0,92.0
hsa-miR-190b-5p,0.0,22.0,25.0,7.0,42.0
hsa-miR-191-3p,3.0,26.0,109.0,301.0,80.0
hsa-miR-191-5p,25849.0,1885701.0,711670.0,688315.0,660824.0
hsa-miR-1910-3p,0.0,5.0,0.0,0.0,0.0
hsa-miR-1910-5p,0.0,16.0,11.0,1.0,4.0
hsa-miR-1914-5p,0.0,0.0,0.0,7.0,0.0
hsa-miR-192-3p,0.0,1.0,4.0,3.0,5.0
hsa-miR-192-5p,869.0,19602.0,67890.0,26962.0,63986.0
hsa-miR-193a-3p,0.0,14.0,61.0,0.0,24.0
hsa-miR-193a-5p,1.0,251.0,720.0,18.0,643.0
hsa-miR-193b-3p,8.0,10.0,327.0,559.0,147.0
hsa-miR-193b-5p,0.0,0.0,8.0,16.0,6.0
hsa-miR-194-3p,0.0,0.0,4.0,1.0,1.0
hsa-miR-194-5p,12.0,242.0,1297.0,346.0,1046.0
hsa-miR-195-3p,1.0,0.0,15.0,10.0,2.0
hsa-miR-195-5p,1.0,20.0,191.0,24.0,52.0
hsa-miR-196a-1-3p,0.0,1.0,7.0,1.0,10.0
hsa-miR-196a-5p,4.0,2.0,80.0,48.0,135.0
hsa-miR-196b-3p,0.0,0.0,2.0,0.0,4.0
hsa-miR-196b-5p,0.0,144.0,145.0,3.0,199.0
hsa-miR-197-3p,118.0,2034.0,3408.0,2520.0,5189.0
hsa-miR-197-5p,0.0,0.0,5.0,14.0,10.0
hsa-miR-1972,0.0,0.0,0.0,1.0,3.0
hsa-miR-1976,0.0,0.0,1.0,0.0,1.0
hsa-miR-199a-3p,5.0,967.0,401.0,146.0,1281.0
hsa-miR-199a-5p,2.0,141.0,23.0,0.0,43.0
hsa-miR-199b-3p,6.0,396.0,94.0,35.0,194.0
hsa-miR-199b-5p,3.0,604.0,131.0,172.0,575.0
hsa-miR-19a-3p,159.0,765.0,1609.0,9527.0,1705.0
hsa-miR-19a-5p,3.0,4.0,7.0,202.0,12.0
hsa-miR-19b-1-5p,2.0,0.0,2.0,60.0,8.0
hsa-miR-19b-3p,440.0,2430.0,6952.0,20157.0,6908.0
hsa-miR-200a-3p,0.0,6.0,39.0,1.0,45.0
hsa-miR-200a-5p,0.0,0.0,3.0,0.0,4.0
hsa-miR-200b-3p,0.0,21.0,121.0,8.0,47.0
hsa-miR-200b-5p,0.0,1.0,2.0,0.0,1.0
hsa-miR-200c-3p,0.0,53.0,114.0,39.0,114.0
hsa-miR-200c-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-202-3p,2.0,0.0,1.0,9.0,0.0
hsa-miR-202-5p,4.0,0.0,0.0,30.0,0.0
hsa-miR-203a-3p,1.0,13.0,13.0,0.0,6.0
hsa-miR-204-5p,1.0,7.0,17.0,25.0,2.0
hsa-miR-205-5p,0.0,0.0,2.0,0.0,2.0
hsa-miR-206,0.0,0.0,0.0,0.0,3.0
hsa-miR-208a-3p,0.0,0.0,1.0,0.0,0.0
hsa-miR-208b-3p,0.0,0.0,2.0,0.0,1.0
hsa-miR-20a-3p,1.0,5.0,31.0,191.0,33.0
hsa-miR-20a-5p,624.0,1510.0,4660.0,42724.0,3937.0
hsa-miR-20b-3p,0.0,5.0,21.0,0.0,1.0
hsa-miR-20b-5p,1.0,143.0,1184.0,0.0,198.0
hsa-miR-21-3p,204.0,1702.0,64789.0,12259.0,50807.0
hsa-miR-21-5p,1480.0,200240.0,1240450.0,73741.0,996935.0
hsa-miR-210-3p,48.0,70.0,562.0,1527.0,170.0
hsa-miR-210-5p,5.0,7.0,78.0,510.0,37.0
hsa-miR-211-5p,0.0,0.0,1.0,0.0,2.0
hsa-miR-2110,0.0,15.0,48.0,23.0,47.0
hsa-miR-2114-3p,0.0,0.0,3.0,0.0,3.0
hsa-miR-2115-3p,0.0,117.0,7.0,0.0,73.0
hsa-miR-2115-5p,0.0,9.0,0.0,0.0,11.0
hsa-miR-2116-3p,0.0,0.0,32.0,0.0,4.0
hsa-miR-2116-5p,0.0,0.0,4.0,0.0,1.0
hsa-miR-212-3p,2.0,26.0,940.0,21.0,105.0
hsa-miR-212-5p,2.0,33.0,1462.0,52.0,137.0
hsa-miR-215-5p,16.0,23.0,128.0,219.0,133.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-218-1-3p,0.0,0.0,1.0,73.0,0.0
hsa-miR-218-5p,7.0,13.0,60.0,637.0,17.0
hsa-miR-219a-1-3p,2.0,0.0,16.0,104.0,4.0
hsa-miR-219a-5p,0.0,2.0,3.0,8.0,3.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-22-3p,2658.0,55261.0,304526.0,61684.0,330890.0
hsa-miR-22-5p,0.0,36.0,294.0,28.0,254.0
hsa-miR-221-3p,5.0,3862.0,17922.0,34.0,8084.0
hsa-miR-221-5p,1.0,589.0,2700.0,13.0,936.0
hsa-miR-222-3p,5.0,4215.0,16022.0,64.0,4611.0
hsa-miR-222-5p,0.0,19.0,24.0,0.0,9.0
hsa-miR-223-3p,103.0,30397.0,10741.0,5677.0,88954.0
hsa-miR-223-5p,29.0,3062.0,506.0,2263.0,1030.0
hsa-miR-224-3p,0.0,0.0,0.0,59.0,0.0
hsa-miR-224-5p,157.0,11.0,68.0,9927.0,13.0
hsa-miR-2277-3p,0.0,0.0,2.0,1.0,2.0
hsa-miR-2277-5p,0.0,12.0,38.0,32.0,46.0
hsa-miR-2278,1.0,0.0,1.0,1.0,2.0
hsa-miR-2355-3p,0.0,13.0,13.0,0.0,17.0
hsa-miR-2355-5p,1.0,113.0,79.0,0.0,214.0
hsa-miR-23a-3p,91.0,6043.0,12080.0,1613.0,13615.0
hsa-miR-23a-5p,0.0,141.0,209.0,221.0,173.0
hsa-miR-23b-3p,28.0,295.0,1118.0,426.0,1779.0
hsa-miR-23b-5p,0.0,0.0,0.0,6.0,2.0
hsa-miR-23c,0.0,0.0,0.0,0.0,1.0
hsa-miR-24-1-5p,0.0,0.0,0.0,4.0,0.0
hsa-miR-24-2-5p,2.0,317.0,715.0,100.0,887.0
hsa-miR-24-3p,41.0,9706.0,11357.0,1209.0,15490.0
hsa-miR-2467-5p,5.0,143.0,203.0,427.0,237.0
hsa-miR-25-3p,2270.0,29185.0,42347.0,52455.0,42321.0
hsa-miR-25-5p,64.0,45.0,129.0,790.0,74.0
hsa-miR-2681-3p,0.0,0.0,3.0,0.0,0.0
hsa-miR-2681-5p,0.0,0.0,1.0,0.0,0.0
hsa-miR-26a-1-3p,1.0,6.0,3.0,36.0,3.0
hsa-miR-26a-2-3p,0.0,26.0,138.0,205.0,145.0
hsa-miR-26a-5p,1864.0,124395.0,523960.0,69880.0,563682.0
hsa-miR-26b-3p,5.0,326.0,309.0,345.0,420.0
hsa-miR-26b-5p,209.0,25197.0,60585.0,14885.0,91392.0
hsa-miR-27a-3p,123.0,12764.0,40446.0,4932.0,49315.0
hsa-miR-27a-5p,8.0,206.0,318.0,417.0,294.0
hsa-miR-27b-3p,985.0,16359.0,32916.0,29897.0,38993.0
hsa-miR-27b-5p,1.0,10.0,47.0,302.0,16.0
hsa-miR-28-3p,8.0,7679.0,22732.0,4.0,26080.0
hsa-miR-28-5p,3.0,1176.0,3871.0,0.0,5431.0
hsa-miR-296-3p,0.0,0.0,8.0,0.0,1.0
hsa-miR-296-5p,0.0,6.0,26.0,0.0,12.0
hsa-miR-299-3p,40.0,3.0,6.0,1485.0,0.0
hsa-miR-299-5p,8.0,0.0,2.0,417.0,0.0
hsa-miR-29a-3p,11.0,4991.0,51130.0,400.0,43611.0
hsa-miR-29a-5p,0.0,18.0,73.0,1.0,67.0
hsa-miR-29b-1-5p,0.0,17.0,66.0,8.0,65.0
hsa-miR-29b-2-5p,0.0,8.0,20.0,0.0,28.0
hsa-miR-29b-3p,1.0,582.0,2173.0,26.0,2351.0
hsa-miR-29c-3p,1.0,757.0,4859.0,165.0,4881.0
hsa-miR-29c-5p,0.0,53.0,108.0,3.0,111.0
hsa-miR-301a-3p,38.0,2108.0,2301.0,3184.0,2313.0
hsa-miR-301a-5p,0.0,14.0,13.0,27.0,9.0
hsa-miR-301b-3p,74.0,273.0,901.0,6215.0,462.0
hsa-miR-301b-5p,0.0,0.0,0.0,16.0,0.0
hsa-miR-3064-3p,0.0,0.0,2.0,0.0,3.0
hsa-miR-3064-5p,0.0,0.0,0.0,1.0,4.0
hsa-miR-3065-3p,0.0,3.0,0.0,3.0,3.0
hsa-miR-3065-5p,0.0,0.0,6.0,5.0,7.0
hsa-miR-3074-3p,0.0,0.0,2.0,7.0,7.0
hsa-miR-3074-5p,0.0,0.0,3.0,13.0,2.0
hsa-miR-30a-3p,1.0,23.0,20.0,1.0,12.0
hsa-miR-30a-5p,21.0,2072.0,844.0,26.0,496.0
hsa-miR-30b-3p,0.0,18.0,49.0,124.0,54.0
hsa-miR-30b-5p,154.0,1402.0,8802.0,3417.0,7648.0
hsa-miR-30c-1-3p,10.0,246.0,238.0,595.0,237.0
hsa-miR-30c-2-3p,0.0,0.0,1.0,0.0,0.0
hsa-miR-30c-5p,351.0,8198.0,17483.0,11247.0,19652.0
hsa-miR-30d-3p,13.0,174.0,676.0,1296.0,673.0
hsa-miR-30d-5p,2139.0,28109.0,87138.0,63714.0,92230.0
hsa-miR-30e-3p,129.0,5655.0,4532.0,3414.0,7119.0
hsa-miR-30e-5p,1450.0,39383.0,94276.0,56292.0,121761.0
hsa-miR-31-3p,0.0,2.0,4.0,0.0,5.0
hsa-miR-31-5p,0.0,100.0,470.0,0.0,353.0
hsa-miR-3115,0.0,0.0,4.0,11.0,0.0
hsa-miR-3116,0.0,0.0,0.0,0.0,2.0
hsa-miR-3117-3p,0.0,4.0,0.0,0.0,1.0
hsa-miR-3118,0.0,0.0,0.0,1.0,0.0
hsa-miR-3120-3p,0.0,0.0,0.0,0.0,1.0
hsa-miR-3120-5p,0.0,0.0,2.0,0.0,0.0
hsa-miR-3121-3p,2.0,0.0,2.0,7.0,4.0
hsa-miR-3122,0.0,0.0,0.0,1.0,0.0
hsa-miR-3124-5p,0.0,0.0,3.0,4.0,1.0
hsa-miR-3127-3p,1.0,0.0,2.0,4.0,2.0
hsa-miR-3127-5p,0.0,5.0,10.0,23.0,12.0
hsa-miR-3128,0.0,0.0,1.0,3.0,0.0
hsa-miR-3129-3p,0.0,0.0,1.0,0.0,0.0
hsa-miR-3130-3p,0.0,0.0,19.0,7.0,7.0
hsa-miR-3130-5p,3.0,0.0,0.0,24.0,0.0
hsa-miR-3131,0.0,0.0,0.0,1.0,0.0
hsa-miR-3133,0.0,0.0,5.0,0.0,2.0
hsa-miR-3134,0.0,0.0,1.0,1.0,1.0
hsa-miR-3135a,0.0,0.0,1.0,0.0,0.0
hsa-miR-3135b,0.0,1.0,0.0,0.0,0.0
hsa-miR-3136-5p,0.0,15.0,9.0,4.0,4.0
hsa-miR-3138,0.0,0.0,1.0,0.0,0.0
hsa-miR-3139,0.0,5.0,0.0,0.0,1.0
hsa-miR-3140-3p,0.0,4.0,5.0,15.0,8.0
