miRNA,SRR5811927,SRR5811928,SRR5811929,SRR5811930,SRR5811931,SRR5811932,SRR5811933,SRR5811934,SRR5811935
hsa-miR-127-3p,6.28,23.59,107.41,79.61,122.62,154.24,192.31,314.63,554.81
hsa-miR-128-3p,0.0,0.0,0.0,0.0,13.62,24.88,0.0,0.0,25.03
hsa-miR-1285-3p,0.0,0.0,0.0,0.0,0.0,0.0,19.23,0.0,0.0
hsa-miR-1306-5p,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0
hsa-miR-1307-3p,0.0,2.95,0.0,0.0,4.54,0.0,0.0,17.98,0.0
hsa-miR-1307-5p,0.0,0.0,0.0,0.0,4.54,4.98,21.98,0.0,41.71
hsa-miR-130a-3p,9.42,38.33,70.05,95.53,81.74,174.14,552.22,452.47,329.55
hsa-miR-130b-3p,3.14,0.0,4.67,15.92,9.08,9.95,57.69,53.94,33.37
hsa-miR-130b-5p,3.14,0.0,4.67,0.0,0.0,0.0,0.0,0.0,4.17
hsa-miR-132-3p,0.0,2.95,0.0,0.0,0.0,4.98,0.0,0.0,0.0
hsa-miR-132-5p,0.0,0.0,0.0,0.0,0.0,9.95,0.0,0.0,0.0
hsa-miR-133a-3p,3.14,2.95,32.69,15.92,9.08,19.9,104.4,65.92,0.0
hsa-miR-136-3p,0.0,2.95,0.0,0.0,4.54,0.0,27.47,0.0,0.0
hsa-miR-136-5p,0.0,0.0,0.0,0.0,0.0,9.95,16.48,0.0,41.71
hsa-miR-137-3p,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.03
hsa-miR-138-5p,3.14,0.0,0.0,0.0,18.17,39.8,0.0,35.96,12.51
hsa-miR-139-5p,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0
hsa-miR-140-3p,3.14,17.69,37.36,31.84,4.54,34.83,90.66,50.94,108.46
hsa-miR-140-5p,0.0,0.0,0.0,0.0,4.54,0.0,19.23,0.0,0.0
hsa-miR-141-3p,0.0,11.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,0.0,0.0,4.67,0.0,4.54,0.0,24.73,0.0,16.69
hsa-miR-142-5p,0.0,2.95,28.02,15.92,127.16,94.53,206.05,416.51,546.46
hsa-miR-143-3p,87.92,209.35,714.52,127.37,540.43,487.6,793.98,997.82,2014.83
hsa-miR-144-3p,0.0,0.0,4.67,0.0,40.87,9.95,41.21,59.93,100.12
hsa-miR-144-5p,0.0,0.0,9.34,0.0,72.66,29.85,43.96,35.96,75.09
hsa-miR-145-5p,6.28,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,0.0,0.0,0.0,0.0,9.08,0.0,8.24,0.0,0.0
hsa-miR-146b-5p,3.14,2.95,18.68,0.0,0.0,0.0,0.0,20.98,29.2
hsa-miR-147b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.86
hsa-miR-148a-3p,9.42,26.54,79.39,0.0,140.78,114.44,453.31,440.48,287.83
hsa-miR-148a-5p,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0,25.03
hsa-miR-148b-3p,0.0,0.0,0.0,0.0,18.17,9.95,0.0,38.95,25.03
hsa-miR-148b-5p,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.51
hsa-miR-150-5p,0.0,5.9,4.67,0.0,27.25,44.78,109.89,38.95,25.03
hsa-miR-151a-3p,0.0,11.79,18.68,0.0,36.33,49.76,30.22,47.94,150.17
hsa-miR-151a-5p,6.28,0.0,9.34,0.0,9.08,19.9,142.86,17.98,25.03
hsa-miR-151b,0.0,0.0,0.0,0.0,0.0,0.0,21.98,0.0,12.51
hsa-miR-152-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.51
hsa-miR-155-5p,0.0,17.69,0.0,0.0,4.54,0.0,10.99,29.96,0.0
hsa-miR-15a-5p,0.0,2.95,23.35,0.0,18.17,14.93,79.67,107.87,29.2
hsa-miR-15b-5p,0.0,0.0,14.01,0.0,0.0,0.0,0.0,0.0,41.71
hsa-miR-16-5p,15.7,17.69,28.02,31.84,90.83,89.56,615.41,260.69,446.35
hsa-miR-17-5p,0.0,0.0,9.34,0.0,0.0,4.98,5.49,23.97,0.0
hsa-miR-181a-2-3p,0.0,0.0,28.02,0.0,4.54,0.0,0.0,0.0,0.0
hsa-miR-181a-3p,0.0,0.0,9.34,0.0,0.0,9.95,19.23,29.96,0.0
hsa-miR-181a-5p,103.62,262.43,1018.07,222.9,699.37,686.62,1868.2,1354.4,2740.66
hsa-miR-181b-5p,6.28,29.49,65.38,15.92,40.87,59.71,107.15,68.92,104.29
hsa-miR-181c-3p,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181c-5p,0.0,2.95,0.0,0.0,18.17,9.95,71.43,0.0,20.86
hsa-miR-181d-5p,0.0,2.95,9.34,0.0,0.0,0.0,24.73,0.0,0.0
hsa-miR-182-5p,0.0,8.85,4.67,0.0,9.08,0.0,175.83,218.74,329.55
hsa-miR-183-5p,0.0,0.0,14.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-186-5p,15.7,8.85,46.7,95.53,104.45,74.63,491.78,410.52,387.95
hsa-miR-191-5p,15.7,32.43,51.37,31.84,131.7,159.22,637.39,374.56,513.09
hsa-miR-192-5p,0.0,0.0,9.34,15.92,54.5,49.76,206.05,83.9,104.29
hsa-miR-193a-3p,0.0,0.0,14.01,0.0,4.54,0.0,0.0,0.0,0.0
hsa-miR-193b-3p,0.0,2.95,0.0,0.0,0.0,14.93,8.24,0.0,8.34
hsa-miR-193b-5p,0.0,0.0,9.34,0.0,0.0,0.0,0.0,0.0,29.2
hsa-miR-194-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.98,0.0
hsa-miR-195-5p,3.14,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0
hsa-miR-196a-5p,3.14,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0
hsa-miR-196b-5p,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0
hsa-miR-197-3p,0.0,0.0,9.34,15.92,9.08,0.0,10.99,0.0,0.0
hsa-miR-199a-3p,12.56,29.49,107.41,0.0,36.33,144.29,203.3,257.7,342.06
hsa-miR-199a-5p,0.0,8.85,9.34,0.0,0.0,0.0,0.0,50.94,0.0
hsa-miR-199b-3p,3.14,5.9,93.4,15.92,113.53,19.9,0.0,0.0,75.09
hsa-miR-199b-5p,0.0,0.0,0.0,0.0,0.0,0.0,24.73,0.0,0.0
hsa-miR-19a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.51
hsa-miR-19b-3p,0.0,0.0,9.34,0.0,0.0,0.0,21.98,35.96,79.26
hsa-miR-200a-3p,0.0,0.0,0.0,0.0,0.0,0.0,24.73,0.0,0.0
hsa-miR-203a-3p,6.28,14.74,0.0,0.0,45.41,59.71,71.43,74.91,79.26
hsa-miR-204-5p,0.0,0.0,0.0,0.0,13.62,0.0,0.0,3.0,0.0
hsa-miR-205-5p,0.0,35.38,107.41,63.69,127.16,94.53,815.96,482.43,367.09
hsa-miR-20a-5p,0.0,0.0,0.0,0.0,0.0,0.0,41.21,74.91,0.0
hsa-miR-21-3p,6.28,11.79,93.4,31.84,49.96,34.83,8.24,56.93,62.57
hsa-miR-21-5p,226.07,368.58,1265.59,270.67,640.34,806.03,1565.99,1489.25,2406.94
hsa-miR-210-3p,0.0,0.0,14.01,0.0,0.0,9.95,0.0,41.95,50.06
hsa-miR-214-3p,0.0,2.95,23.35,0.0,9.08,0.0,0.0,0.0,29.2
hsa-miR-214-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17
hsa-miR-215-5p,0.0,0.0,0.0,0.0,9.08,0.0,0.0,0.0,0.0
hsa-miR-22-3p,69.08,286.02,948.02,1974.27,522.26,2064.84,1387.41,3092.36,2853.29
hsa-miR-221-3p,15.7,32.43,65.38,31.84,108.99,74.63,151.1,182.78,300.35
hsa-miR-221-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.69
hsa-miR-222-3p,43.96,61.92,191.47,31.84,45.41,129.36,98.9,299.65,287.83
hsa-miR-222-5p,0.0,0.0,0.0,0.0,0.0,9.95,0.0,0.0,0.0
hsa-miR-223-3p,0.0,2.95,9.34,0.0,31.79,4.98,107.15,65.92,0.0
hsa-miR-223-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.69
hsa-miR-224-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2
hsa-miR-23a-3p,0.0,11.79,32.69,0.0,9.08,19.9,10.99,5.99,129.32
hsa-miR-23b-3p,3.14,0.0,9.34,15.92,72.66,0.0,96.16,113.87,25.03
hsa-miR-24-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34
hsa-miR-25-3p,0.0,23.59,23.35,79.61,122.62,194.05,728.05,542.36,838.47
hsa-miR-26a-5p,31.4,82.56,336.24,79.61,245.23,204.0,1269.28,746.12,1359.9
hsa-miR-26b-3p,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,0.0,8.85,37.36,0.0,72.66,54.73,217.04,173.8,158.52
hsa-miR-27a-3p,3.14,8.85,9.34,15.92,40.87,154.24,101.65,47.94,133.49
hsa-miR-27b-3p,43.96,73.72,200.81,63.69,354.23,587.11,461.55,653.23,821.78
hsa-miR-28-3p,12.56,2.95,42.03,0.0,31.79,24.88,52.2,23.97,83.43
hsa-miR-28-5p,0.0,5.9,0.0,0.0,0.0,14.93,0.0,0.0,12.51
hsa-miR-298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-29a-3p,6.28,11.79,37.36,31.84,4.54,4.98,16.48,56.93,62.57
hsa-miR-29b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34
hsa-miR-29c-3p,0.0,0.0,0.0,0.0,0.0,0.0,8.24,0.0,0.0
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,18.17,4.98,43.96,0.0,104.29
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,0.0,0.0,13.74,0.0,20.86
hsa-miR-302a-3p,0.0,0.0,9.34,0.0,0.0,0.0,0.0,11.99,0.0
hsa-miR-302a-5p,0.0,0.0,0.0,0.0,0.0,0.0,16.48,32.96,20.86
hsa-miR-302c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.97,0.0
hsa-miR-302d-3p,0.0,2.95,0.0,0.0,0.0,0.0,0.0,8.99,0.0
hsa-miR-30a-3p,0.0,0.0,18.68,0.0,0.0,4.98,21.98,0.0,33.37
hsa-miR-30a-5p,34.54,61.92,247.51,15.92,131.7,124.39,379.13,386.54,529.78
hsa-miR-30b-5p,0.0,0.0,9.34,0.0,27.25,4.98,151.1,5.99,0.0
hsa-miR-30c-2-3p,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,16.69
hsa-miR-30c-5p,3.14,2.95,4.67,0.0,13.62,39.8,60.44,44.95,33.37
hsa-miR-30d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.69
hsa-miR-30d-5p,9.42,17.69,88.73,15.92,113.53,144.29,304.96,311.63,454.69
hsa-miR-30e-3p,0.0,0.0,0.0,15.92,22.71,9.95,32.97,0.0,33.37
hsa-miR-30e-5p,3.14,17.69,56.04,15.92,122.62,79.61,324.19,317.63,241.95
hsa-miR-31-5p,12.56,35.38,18.68,0.0,0.0,29.85,46.7,53.94,45.89
hsa-miR-320a-3p,12.56,14.74,9.34,222.9,4.54,9.95,0.0,68.92,1810.42
hsa-miR-320b,15.7,194.61,420.31,0.0,431.43,706.52,2615.48,3200.23,216.92
hsa-miR-320c,0.0,0.0,0.0,0.0,0.0,0.0,2.75,3.0,0.0
hsa-miR-320d,0.0,0.0,0.0,0.0,0.0,0.0,16.48,3.0,0.0
hsa-miR-323a-3p,0.0,0.0,0.0,0.0,13.62,0.0,0.0,0.0,0.0
hsa-miR-323b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.86
hsa-miR-326,0.0,0.0,0.0,0.0,0.0,0.0,10.99,0.0,0.0
hsa-miR-328-3p,0.0,0.0,18.68,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17
hsa-miR-331-5p,0.0,0.0,0.0,0.0,0.0,9.95,0.0,0.0,0.0
hsa-miR-335-3p,0.0,2.95,0.0,0.0,9.08,0.0,16.48,0.0,0.0
hsa-miR-335-5p,0.0,0.0,0.0,0.0,0.0,4.98,0.0,0.0,45.89
hsa-miR-337-3p,0.0,0.0,4.67,0.0,0.0,4.98,0.0,0.0,12.51
hsa-miR-338-3p,0.0,0.0,0.0,0.0,0.0,9.95,10.99,23.97,0.0
hsa-miR-339-3p,0.0,0.0,0.0,0.0,0.0,4.98,0.0,0.0,0.0
hsa-miR-339-5p,0.0,0.0,0.0,0.0,9.08,0.0,76.93,32.96,25.03
hsa-miR-33b-5p,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0
hsa-miR-340-5p,0.0,0.0,18.68,0.0,9.08,0.0,30.22,59.93,20.86
hsa-miR-342-3p,0.0,2.95,0.0,0.0,0.0,9.95,19.23,0.0,0.0
hsa-miR-345-5p,0.0,0.0,0.0,0.0,0.0,0.0,27.47,11.99,0.0
hsa-miR-34a-5p,0.0,2.95,9.34,15.92,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2
hsa-miR-361-5p,0.0,0.0,0.0,0.0,0.0,19.9,35.72,14.98,20.86
hsa-miR-3615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.97,0.0
hsa-miR-363-3p,0.0,0.0,0.0,0.0,0.0,0.0,10.99,0.0,0.0
hsa-miR-365b-3p,0.0,0.0,0.0,0.0,0.0,4.98,0.0,0.0,0.0
hsa-miR-3665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17
hsa-miR-367-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34
hsa-miR-369-3p,0.0,0.0,0.0,15.92,0.0,14.93,0.0,14.98,25.03
hsa-miR-369-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.98,0.0
hsa-miR-372-3p,0.0,0.0,9.34,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-373-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.03
hsa-miR-375-3p,3.14,0.0,4.67,0.0,0.0,0.0,87.92,32.96,171.03
hsa-miR-376a-5p,0.0,0.0,0.0,0.0,4.54,0.0,63.19,26.97,16.69
hsa-miR-376b-3p,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0
hsa-miR-378a-3p,0.0,0.0,9.34,0.0,13.62,34.83,8.24,47.94,66.74
hsa-miR-381-3p,0.0,14.74,0.0,0.0,18.17,9.95,126.38,47.94,58.4
hsa-miR-409-3p,3.14,2.95,9.34,0.0,13.62,19.9,57.69,17.98,104.29
hsa-miR-410-3p,0.0,0.0,14.01,0.0,22.71,14.93,82.42,107.87,141.83
hsa-miR-411-3p,0.0,0.0,0.0,0.0,0.0,0.0,5.49,0.0,0.0
hsa-miR-411-5p,0.0,0.0,32.69,15.92,59.04,44.78,307.7,155.82,346.23
hsa-miR-421,0.0,0.0,0.0,15.92,9.08,0.0,19.23,0.0,50.06
hsa-miR-423-3p,0.0,11.79,9.34,0.0,49.96,24.88,85.17,107.87,25.03
hsa-miR-423-5p,9.42,2.95,270.86,461.72,190.74,134.34,458.81,0.0,3216.21
hsa-miR-424-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.89
hsa-miR-425-5p,3.14,0.0,14.01,0.0,4.54,4.98,8.24,71.92,50.06
hsa-miR-4286,0.0,0.0,0.0,0.0,0.0,0.0,10.99,0.0,0.0
hsa-miR-431-3p,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-431-5p,0.0,0.0,0.0,0.0,0.0,4.98,0.0,0.0,20.86
hsa-miR-432-5p,3.14,0.0,14.01,0.0,0.0,0.0,57.69,8.99,0.0
hsa-miR-433-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,0.0
hsa-miR-4454,0.0,2.95,9.34,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-449c-5p,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-450a-5p,0.0,0.0,4.67,0.0,0.0,0.0,24.73,0.0,0.0
hsa-miR-450b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.98,0.0
hsa-miR-451a,6.28,0.0,0.0,63.69,4.54,89.56,557.71,134.84,671.61
hsa-miR-454-3p,0.0,0.0,0.0,0.0,0.0,9.95,0.0,0.0,0.0
hsa-miR-455-5p,0.0,0.0,0.0,0.0,9.08,0.0,0.0,0.0,0.0
hsa-miR-4677-3p,0.0,0.0,0.0,0.0,0.0,0.0,19.23,0.0,0.0
hsa-miR-4732-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0
hsa-miR-484,0.0,0.0,0.0,0.0,0.0,0.0,71.43,17.98,0.0
hsa-miR-485-3p,0.0,0.0,0.0,0.0,0.0,0.0,21.98,0.0,0.0
hsa-miR-485-5p,0.0,0.0,0.0,0.0,0.0,4.98,0.0,0.0,0.0
hsa-miR-486-3p,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-486-5p,15.7,0.0,4.67,318.43,0.0,611.99,3335.28,3664.68,108.46
hsa-miR-487b-3p,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,25.03
hsa-miR-490-3p,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-493-3p,0.0,2.95,4.67,0.0,0.0,0.0,0.0,0.0,8.34
hsa-miR-493-5p,0.0,0.0,0.0,0.0,0.0,9.95,10.99,50.94,0.0
hsa-miR-494-3p,0.0,0.0,0.0,0.0,0.0,14.93,21.98,11.99,8.34
hsa-miR-497-5p,0.0,2.95,0.0,0.0,4.54,0.0,0.0,0.0,0.0
hsa-miR-505-3p,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0,12.51
hsa-miR-512-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.51
hsa-miR-516b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.98,0.0
hsa-miR-532-5p,0.0,0.0,0.0,0.0,0.0,0.0,41.21,0.0,25.03
hsa-miR-541-5p,0.0,0.0,0.0,0.0,13.62,19.9,0.0,0.0,37.54
hsa-miR-548k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17
hsa-miR-5588-5p,0.0,0.0,4.67,0.0,0.0,0.0,2.75,8.99,0.0
hsa-miR-574-3p,0.0,0.0,18.68,0.0,9.08,0.0,0.0,20.98,0.0
hsa-miR-574-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.69
hsa-miR-598-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.69
hsa-miR-615-3p,6.28,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-627-5p,0.0,2.95,0.0,0.0,4.54,0.0,8.24,0.0,0.0
hsa-miR-629-5p,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6511a-3p,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6529-5p,0.0,0.0,9.34,15.92,9.08,19.9,68.68,29.96,166.86
hsa-miR-660-5p,0.0,5.9,9.34,0.0,13.62,0.0,19.23,0.0,0.0
hsa-miR-664a-3p,0.0,0.0,0.0,0.0,18.17,0.0,0.0,0.0,0.0
hsa-miR-671-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.03
hsa-miR-744-5p,0.0,2.95,0.0,0.0,0.0,0.0,24.73,0.0,62.57
hsa-miR-769-5p,0.0,0.0,4.67,0.0,13.62,0.0,0.0,20.98,20.86
hsa-miR-874-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.03
hsa-miR-887-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.51
hsa-miR-889-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.51
hsa-miR-9-5p,0.0,0.0,0.0,0.0,9.08,29.85,5.49,23.97,41.71
hsa-miR-92a-1-5p,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0
hsa-miR-92a-3p,34.54,85.51,420.31,159.22,440.51,572.18,2508.33,1447.3,2302.66
hsa-miR-92b-3p,3.14,5.9,28.02,0.0,22.71,134.34,65.94,140.83,342.06
hsa-miR-93-5p,0.0,0.0,14.01,0.0,45.41,29.85,288.47,155.82,158.52
hsa-miR-941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.51
hsa-miR-98-5p,3.14,0.0,23.35,15.92,4.54,19.9,76.93,23.97,16.69
hsa-miR-99b-5p,6.28,5.9,42.03,0.0,0.0,34.83,19.23,0.0,54.23
hsa-mir-12136-5p,0.0,0.0,0.0,15.92,0.0,0.0,0.0,0.0,12.51
