miRNA,SRR11510066,SRR11510067,SRR11510068,SRR11510069
hsa-miR-132-3p,13.0,27.0,45.0,122.0
hsa-miR-132-5p,3.0,5.0,14.0,30.0
hsa-miR-133a-3p,0.0,0.0,1.0,8.0
hsa-miR-133b,0.0,0.0,0.0,1.0
hsa-miR-134-5p,2.0,2.0,2.0,5.0
hsa-miR-1343-3p,0.0,0.0,1.0,4.0
hsa-miR-135a-5p,12.0,17.0,11.0,12.0
hsa-miR-135b-5p,0.0,1.0,0.0,0.0
hsa-miR-136-3p,0.0,0.0,1.0,2.0
hsa-miR-136-5p,0.0,0.0,1.0,9.0
hsa-miR-138-1-3p,1.0,0.0,0.0,0.0
hsa-miR-139-3p,0.0,0.0,2.0,1.0
hsa-miR-139-5p,9.0,13.0,9.0,47.0
hsa-miR-140-3p,10217.0,5534.0,13251.0,5958.0
hsa-miR-140-5p,67.0,108.0,120.0,253.0
hsa-miR-141-3p,0.0,1.0,4.0,0.0
hsa-miR-142-3p,931.0,1211.0,2503.0,1544.0
hsa-miR-142-5p,6268.0,6370.0,18020.0,4372.0
hsa-miR-143-3p,135.0,226.0,223.0,418.0
hsa-miR-143-5p,1.0,1.0,1.0,9.0
hsa-miR-144-3p,3069.0,7189.0,11632.0,11496.0
hsa-miR-144-5p,1600.0,4583.0,4177.0,4415.0
hsa-miR-145-3p,0.0,2.0,0.0,4.0
hsa-miR-145-5p,8.0,8.0,9.0,39.0
hsa-miR-1468-5p,0.0,0.0,1.0,0.0
hsa-miR-146a-3p,0.0,1.0,1.0,0.0
hsa-miR-146a-5p,1288.0,917.0,1272.0,2464.0
hsa-miR-146b-3p,0.0,1.0,3.0,5.0
hsa-miR-146b-5p,669.0,743.0,1122.0,686.0
hsa-miR-147b-3p,1.0,0.0,2.0,2.0
hsa-miR-147b-5p,1.0,0.0,0.0,0.0
hsa-miR-148a-3p,31965.0,23684.0,23779.0,56027.0
hsa-miR-148a-5p,4.0,5.0,6.0,20.0
hsa-miR-148b-3p,2482.0,3811.0,3726.0,1824.0
hsa-miR-148b-5p,75.0,36.0,133.0,87.0
hsa-miR-149-5p,0.0,0.0,1.0,0.0
hsa-miR-150-3p,0.0,3.0,3.0,0.0
hsa-miR-150-5p,645.0,563.0,519.0,734.0
hsa-miR-151a-3p,1719.0,2911.0,5043.0,7719.0
hsa-miR-151a-5p,501.0,996.0,735.0,667.0
hsa-miR-151b,133.0,105.0,62.0,23.0
hsa-miR-152-3p,49.0,80.0,58.0,99.0
hsa-miR-154-5p,0.0,0.0,0.0,2.0
hsa-miR-155-5p,118.0,145.0,184.0,316.0
hsa-miR-15a-3p,0.0,1.0,1.0,0.0
hsa-miR-15a-5p,1687.0,990.0,1493.0,1414.0
hsa-miR-15b-3p,294.0,818.0,242.0,1925.0
hsa-miR-15b-5p,3296.0,4020.0,5483.0,6307.0
hsa-miR-16-1-3p,0.0,3.0,3.0,3.0
hsa-miR-16-2-3p,57.0,891.0,160.0,778.0
hsa-miR-16-5p,127183.0,25552.0,81607.0,14810.0
hsa-miR-17-3p,26.0,36.0,51.0,147.0
hsa-miR-17-5p,8493.0,7341.0,7161.0,7842.0
hsa-miR-181a-2-3p,74.0,66.0,130.0,192.0
hsa-miR-181a-3p,3.0,8.0,11.0,32.0
hsa-miR-181a-5p,2069.0,3959.0,5047.0,7919.0
hsa-miR-181b-2-3p,0.0,1.0,0.0,1.0
hsa-miR-181b-3p,1.0,1.0,1.0,1.0
hsa-miR-181b-5p,55.0,75.0,176.0,275.0
hsa-miR-181c-3p,1.0,2.0,2.0,4.0
hsa-miR-181c-5p,2.0,4.0,13.0,10.0
hsa-miR-181d-5p,4.0,4.0,17.0,22.0
hsa-miR-182-3p,0.0,0.0,2.0,2.0
hsa-miR-182-5p,21592.0,13317.0,20964.0,8606.0
hsa-miR-183-3p,3.0,7.0,6.0,4.0
hsa-miR-183-5p,5202.0,3598.0,6198.0,4720.0
hsa-miR-184,0.0,4.0,0.0,294.0
hsa-miR-1843,40.0,79.0,116.0,149.0
hsa-miR-185-3p,23.0,32.0,154.0,139.0
hsa-miR-185-5p,40283.0,42484.0,66352.0,38956.0
hsa-miR-186-3p,1.0,0.0,2.0,2.0
hsa-miR-186-5p,15159.0,13234.0,15052.0,40756.0
hsa-miR-187-3p,0.0,0.0,0.0,3.0
hsa-miR-188-5p,0.0,0.0,6.0,1.0
hsa-miR-18a-3p,40.0,53.0,62.0,82.0
hsa-miR-18a-5p,154.0,143.0,139.0,113.0
hsa-miR-18b-3p,4.0,10.0,7.0,16.0
hsa-miR-18b-5p,11.0,71.0,49.0,57.0
hsa-miR-1908-5p,0.0,7.0,17.0,4.0
hsa-miR-190a-3p,0.0,1.0,2.0,18.0
hsa-miR-190a-5p,54.0,56.0,35.0,330.0
hsa-miR-190b-5p,7.0,16.0,14.0,85.0
hsa-miR-191-3p,0.0,0.0,1.0,1.0
hsa-miR-191-5p,49016.0,72032.0,72551.0,36721.0
hsa-miR-1915-3p,0.0,1.0,0.0,0.0
hsa-miR-192-3p,3.0,12.0,5.0,50.0
hsa-miR-192-5p,4230.0,3899.0,4503.0,6845.0
hsa-miR-193a-3p,0.0,1.0,0.0,6.0
hsa-miR-193a-5p,4.0,9.0,14.0,17.0
hsa-miR-193b-3p,0.0,0.0,0.0,1.0
hsa-miR-193b-5p,0.0,1.0,0.0,1.0
hsa-miR-194-3p,0.0,2.0,1.0,7.0
hsa-miR-194-5p,1139.0,1375.0,4088.0,2213.0
hsa-miR-195-3p,0.0,0.0,0.0,1.0
hsa-miR-195-5p,3.0,0.0,6.0,5.0
hsa-miR-196b-5p,78.0,119.0,74.0,322.0
hsa-miR-197-3p,52.0,62.0,47.0,203.0
hsa-miR-197-5p,1.0,3.0,2.0,2.0
hsa-miR-1976,8.0,13.0,13.0,15.0
hsa-miR-199a-3p,31.0,100.0,18.0,140.0
hsa-miR-199a-5p,30.0,25.0,23.0,110.0
hsa-miR-199b-3p,103.0,109.0,178.0,1076.0
hsa-miR-199b-5p,24.0,34.0,49.0,94.0
hsa-miR-19a-3p,70.0,121.0,140.0,139.0
hsa-miR-19a-5p,0.0,0.0,0.0,1.0
hsa-miR-19b-1-5p,0.0,1.0,0.0,0.0
hsa-miR-19b-3p,869.0,499.0,659.0,973.0
hsa-miR-200a-3p,5.0,17.0,22.0,44.0
hsa-miR-200a-5p,0.0,6.0,3.0,2.0
hsa-miR-200b-3p,17.0,48.0,47.0,98.0
hsa-miR-200b-5p,0.0,0.0,4.0,1.0
hsa-miR-200c-3p,19.0,47.0,43.0,100.0
hsa-miR-202-3p,0.0,1.0,0.0,2.0
hsa-miR-202-5p,0.0,5.0,0.0,7.0
hsa-miR-203a-3p,1.0,6.0,6.0,44.0
hsa-miR-205-5p,0.0,0.0,0.0,2.0
hsa-miR-20a-3p,0.0,5.0,8.0,13.0
hsa-miR-20a-5p,13075.0,12596.0,8658.0,8338.0
hsa-miR-20b-3p,2.0,1.0,1.0,3.0
hsa-miR-20b-5p,1833.0,1817.0,1762.0,2096.0
hsa-miR-21-3p,2.0,2.0,6.0,5.0
hsa-miR-21-5p,28165.0,25025.0,34981.0,23858.0
hsa-miR-210-3p,74.0,139.0,215.0,87.0
hsa-miR-210-5p,1.0,4.0,1.0,1.0
hsa-miR-211-5p,0.0,0.0,1.0,0.0
hsa-miR-2110,42.0,84.0,200.0,343.0
hsa-miR-2115-3p,0.0,1.0,0.0,3.0
hsa-miR-2115-5p,1.0,0.0,0.0,3.0
hsa-miR-212-5p,0.0,0.0,1.0,0.0
hsa-miR-214-3p,0.0,0.0,1.0,0.0
hsa-miR-214-5p,0.0,0.0,0.0,1.0
hsa-miR-215-5p,31.0,34.0,45.0,106.0
hsa-miR-218-5p,2.0,2.0,1.0,2.0
hsa-miR-219a-1-3p,5.0,4.0,3.0,5.0
hsa-miR-219b-3p,0.0,0.0,0.0,2.0
hsa-miR-22-3p,1585.0,2653.0,5849.0,1436.0
hsa-miR-22-5p,4.0,12.0,98.0,8.0
hsa-miR-221-3p,162.0,381.0,719.0,761.0
hsa-miR-221-5p,8.0,16.0,16.0,18.0
hsa-miR-222-3p,50.0,102.0,398.0,147.0
hsa-miR-223-3p,883.0,363.0,328.0,592.0
hsa-miR-223-5p,41.0,44.0,67.0,123.0
hsa-miR-224-5p,1.0,1.0,8.0,17.0
hsa-miR-2277-5p,1.0,1.0,5.0,3.0
hsa-miR-2278,0.0,0.0,1.0,1.0
hsa-miR-2355-3p,0.0,2.0,0.0,2.0
hsa-miR-23a-3p,1566.0,2622.0,4176.0,5291.0
hsa-miR-23a-5p,1.0,0.0,0.0,1.0
hsa-miR-23b-3p,981.0,143.0,235.0,351.0
hsa-miR-23b-5p,0.0,2.0,0.0,8.0
hsa-miR-23c,0.0,0.0,3.0,3.0
hsa-miR-24-1-5p,3.0,1.0,1.0,5.0
hsa-miR-24-2-5p,21.0,48.0,39.0,96.0
hsa-miR-24-3p,367.0,477.0,584.0,267.0
hsa-miR-25-3p,79377.0,48525.0,152989.0,25712.0
hsa-miR-25-5p,8.0,10.0,24.0,25.0
hsa-miR-26a-1-3p,0.0,1.0,1.0,0.0
hsa-miR-26a-2-3p,7.0,6.0,9.0,22.0
hsa-miR-26a-5p,70736.0,47632.0,98724.0,47316.0
hsa-miR-26b-3p,1.0,5.0,10.0,13.0
hsa-miR-26b-5p,21200.0,22515.0,14935.0,29982.0
hsa-miR-27a-3p,524.0,667.0,1237.0,911.0
hsa-miR-27a-5p,1.0,0.0,0.0,0.0
hsa-miR-27b-3p,450.0,307.0,663.0,1678.0
hsa-miR-27b-5p,0.0,0.0,0.0,1.0
hsa-miR-28-3p,41.0,51.0,111.0,103.0
hsa-miR-28-5p,21.0,52.0,52.0,34.0
hsa-miR-296-3p,0.0,0.0,1.0,0.0
hsa-miR-296-5p,2.0,7.0,6.0,1.0
hsa-miR-29a-3p,169.0,192.0,322.0,509.0
hsa-miR-29a-5p,1.0,1.0,0.0,1.0
hsa-miR-29b-2-5p,14.0,26.0,35.0,28.0
hsa-miR-29b-3p,235.0,260.0,336.0,1063.0
hsa-miR-29c-3p,62.0,96.0,121.0,158.0
hsa-miR-29c-5p,86.0,95.0,65.0,216.0
hsa-miR-301a-3p,2.0,2.0,6.0,0.0
hsa-miR-301a-5p,4.0,4.0,9.0,3.0
hsa-miR-3064-3p,0.0,1.0,0.0,3.0
hsa-miR-3064-5p,0.0,1.0,2.0,0.0
hsa-miR-3074-5p,0.0,0.0,1.0,7.0
hsa-miR-30a-3p,23.0,43.0,26.0,18.0
hsa-miR-30a-5p,143.0,196.0,460.0,75.0
hsa-miR-30b-3p,1.0,1.0,1.0,5.0
hsa-miR-30b-5p,732.0,933.0,555.0,1276.0
hsa-miR-30c-1-3p,0.0,1.0,5.0,8.0
hsa-miR-30c-2-3p,1.0,1.0,1.0,2.0
hsa-miR-30c-5p,3286.0,4051.0,2620.0,3478.0
hsa-miR-30d-3p,10.0,9.0,16.0,17.0
hsa-miR-30d-5p,9525.0,8355.0,24106.0,6778.0
hsa-miR-30e-3p,361.0,568.0,744.0,1121.0
hsa-miR-30e-5p,1486.0,1268.0,4095.0,964.0
hsa-miR-31-3p,0.0,0.0,1.0,0.0
hsa-miR-31-5p,5.0,4.0,4.0,3.0
hsa-miR-3115,1.0,3.0,0.0,3.0
hsa-miR-3117-3p,1.0,0.0,0.0,2.0
hsa-miR-3124-5p,1.0,2.0,5.0,1.0
hsa-miR-3125,0.0,0.0,1.0,0.0
hsa-miR-3127-3p,0.0,1.0,0.0,0.0
hsa-miR-3127-5p,0.0,1.0,0.0,0.0
hsa-miR-3128,1.0,0.0,0.0,2.0
hsa-miR-3131,0.0,0.0,0.0,2.0
hsa-miR-3133,2.0,3.0,0.0,12.0
hsa-miR-3134,0.0,0.0,1.0,1.0
hsa-miR-3135a,1.0,2.0,0.0,2.0
hsa-miR-3136-5p,3.0,5.0,3.0,15.0
hsa-miR-3138,0.0,0.0,1.0,2.0
hsa-miR-3139,0.0,0.0,4.0,1.0
hsa-miR-3140-3p,2.0,4.0,6.0,11.0
hsa-miR-3140-5p,0.0,0.0,1.0,0.0
hsa-miR-3143,16.0,35.0,32.0,28.0
hsa-miR-3145-3p,0.0,0.0,1.0,0.0
hsa-miR-3146,1.0,0.0,0.0,4.0
hsa-miR-3149,0.0,0.0,1.0,1.0
hsa-miR-3150a-5p,0.0,0.0,2.0,2.0
hsa-miR-3150b-3p,0.0,0.0,1.0,8.0
hsa-miR-3154,0.0,1.0,0.0,0.0
hsa-miR-3157-3p,2.0,0.0,4.0,3.0
hsa-miR-3157-5p,3.0,5.0,1.0,3.0
hsa-miR-3158-3p,5.0,125.0,57.0,50.0
hsa-miR-3160-3p,0.0,0.0,0.0,1.0
hsa-miR-3163,0.0,0.0,1.0,1.0
hsa-miR-3164,0.0,1.0,3.0,1.0
hsa-miR-3165,0.0,0.0,1.0,0.0
hsa-miR-3173-3p,0.0,1.0,1.0,1.0
hsa-miR-3173-5p,0.0,0.0,7.0,0.0
hsa-miR-3174,1.0,3.0,0.0,0.0
hsa-miR-3175,1.0,0.0,0.0,4.0
hsa-miR-3176,1.0,0.0,2.0,0.0
hsa-miR-3177-3p,3.0,3.0,2.0,8.0
hsa-miR-3177-5p,0.0,0.0,0.0,1.0
hsa-miR-3179,3.0,7.0,7.0,4.0
hsa-miR-3180,0.0,0.0,2.0,0.0
hsa-miR-3180-3p,0.0,0.0,1.0,0.0
hsa-miR-3180-5p,4.0,1.0,0.0,1.0
hsa-miR-3182,0.0,0.0,1.0,0.0
hsa-miR-3187-3p,2.0,2.0,2.0,2.0
hsa-miR-3187-5p,0.0,0.0,0.0,1.0
hsa-miR-3188,0.0,0.0,0.0,1.0
hsa-miR-3192-5p,1.0,2.0,1.0,3.0
hsa-miR-3195,0.0,2.0,0.0,0.0
hsa-miR-32-3p,5.0,10.0,3.0,31.0
hsa-miR-32-5p,573.0,735.0,1330.0,624.0
hsa-miR-3200-3p,50.0,40.0,43.0,153.0
hsa-miR-3200-5p,58.0,68.0,69.0,62.0
hsa-miR-3202,1.0,0.0,1.0,2.0
hsa-miR-320a-3p,5553.0,6224.0,9824.0,19750.0
hsa-miR-320b,434.0,633.0,1413.0,2037.0
hsa-miR-320c,66.0,168.0,165.0,983.0
hsa-miR-320d,7.0,26.0,22.0,334.0
hsa-miR-320e,6.0,3.0,3.0,29.0
hsa-miR-323b-3p,1.0,0.0,0.0,0.0
hsa-miR-324-3p,6.0,23.0,42.0,79.0
hsa-miR-324-5p,209.0,154.0,658.0,500.0
hsa-miR-326,2.0,5.0,10.0,20.0
hsa-miR-328-3p,29.0,65.0,154.0,128.0
hsa-miR-329-3p,0.0,0.0,0.0,2.0
hsa-miR-330-3p,4.0,3.0,4.0,11.0
hsa-miR-330-5p,10.0,26.0,20.0,76.0
hsa-miR-331-3p,34.0,42.0,64.0,49.0
hsa-miR-331-5p,2.0,25.0,14.0,38.0
hsa-miR-335-3p,3.0,5.0,3.0,8.0
hsa-miR-335-5p,24.0,26.0,23.0,66.0
hsa-miR-337-3p,0.0,0.0,0.0,3.0
hsa-miR-338-5p,0.0,1.0,1.0,0.0
hsa-miR-339-3p,18.0,30.0,46.0,67.0
hsa-miR-339-5p,43.0,68.0,79.0,180.0
hsa-miR-33a-3p,0.0,3.0,1.0,7.0
hsa-miR-33b-3p,0.0,0.0,0.0,1.0
hsa-miR-340-3p,13.0,11.0,10.0,54.0
hsa-miR-340-5p,496.0,388.0,340.0,501.0
hsa-miR-342-3p,246.0,133.0,113.0,139.0
hsa-miR-342-5p,27.0,102.0,84.0,44.0
hsa-miR-345-5p,22.0,26.0,91.0,52.0
hsa-miR-34a-5p,0.0,0.0,0.0,5.0
hsa-miR-34c-3p,0.0,0.0,0.0,1.0
hsa-miR-34c-5p,3.0,0.0,0.0,1.0
hsa-miR-3605-3p,5.0,12.0,7.0,12.0
hsa-miR-3605-5p,6.0,2.0,5.0,27.0
hsa-miR-3609,0.0,0.0,0.0,2.0
hsa-miR-361-3p,204.0,164.0,418.0,146.0
hsa-miR-361-5p,63.0,83.0,117.0,120.0
hsa-miR-3611,2.0,2.0,0.0,4.0
hsa-miR-3613-3p,3.0,4.0,6.0,5.0
hsa-miR-3613-5p,357.0,849.0,598.0,488.0
hsa-miR-3614-3p,0.0,0.0,1.0,3.0
hsa-miR-3614-5p,0.0,0.0,3.0,1.0
hsa-miR-3615,498.0,1152.0,1057.0,833.0
hsa-miR-3617-3p,1.0,0.0,0.0,0.0
hsa-miR-3619-3p,0.0,1.0,0.0,0.0
hsa-miR-362-3p,0.0,10.0,3.0,5.0
hsa-miR-362-5p,28.0,27.0,49.0,295.0
hsa-miR-3620-3p,0.0,2.0,0.0,0.0
hsa-miR-363-3p,11943.0,10225.0,38631.0,11817.0
hsa-miR-363-5p,6.0,12.0,23.0,19.0
hsa-miR-3648,0.0,0.0,0.0,2.0
hsa-miR-3657,0.0,1.0,1.0,0.0
hsa-miR-365a-3p,17.0,18.0,7.0,23.0
hsa-miR-365a-5p,0.0,0.0,0.0,3.0
hsa-miR-365b-3p,1.0,1.0,13.0,0.0
hsa-miR-365b-5p,0.0,0.0,0.0,1.0
hsa-miR-3661,0.0,0.0,1.0,1.0
hsa-miR-3667-5p,0.0,0.0,1.0,0.0
hsa-miR-3675-5p,1.0,1.0,0.0,1.0
hsa-miR-3677-3p,0.0,0.0,0.0,1.0
hsa-miR-3680-5p,1.0,0.0,0.0,1.0
hsa-miR-3682-3p,0.0,0.0,0.0,1.0
hsa-miR-3682-5p,0.0,0.0,0.0,1.0
hsa-miR-3683,0.0,2.0,0.0,0.0
hsa-miR-3684,0.0,2.0,0.0,1.0
hsa-miR-3686,0.0,0.0,0.0,3.0
hsa-miR-3688-3p,26.0,6.0,2.0,10.0
hsa-miR-369-3p,0.0,0.0,1.0,3.0
hsa-miR-369-5p,0.0,1.0,0.0,2.0
hsa-miR-3690,0.0,0.0,0.0,1.0
hsa-miR-3691-5p,2.0,3.0,8.0,2.0
hsa-miR-3692-3p,1.0,0.0,0.0,2.0
hsa-miR-370-3p,5.0,5.0,6.0,13.0
hsa-miR-374a-3p,99.0,193.0,217.0,437.0
hsa-miR-374a-5p,1806.0,2061.0,1832.0,2555.0
hsa-miR-374b-3p,1.0,1.0,0.0,6.0
hsa-miR-374b-5p,510.0,374.0,497.0,4684.0
hsa-miR-374c-5p,0.0,2.0,0.0,4.0
hsa-miR-375-3p,2.0,11.0,9.0,29.0
hsa-miR-378a-3p,440.0,521.0,651.0,2224.0
hsa-miR-378a-5p,18.0,40.0,23.0,77.0
hsa-miR-378b,0.0,0.0,1.0,0.0
hsa-miR-378c,124.0,118.0,98.0,1138.0
hsa-miR-378d,49.0,37.0,85.0,125.0
hsa-miR-378e,1.0,11.0,4.0,6.0
hsa-miR-378f,0.0,0.0,0.0,3.0
hsa-miR-378h,0.0,0.0,0.0,2.0
hsa-miR-378i,2.0,4.0,3.0,4.0
hsa-miR-379-3p,0.0,0.0,0.0,3.0
hsa-miR-379-5p,2.0,0.0,1.0,6.0
hsa-miR-380-5p,0.0,2.0,0.0,0.0
hsa-miR-381-3p,5.0,5.0,5.0,50.0
hsa-miR-382-3p,0.0,0.0,1.0,5.0
hsa-miR-382-5p,2.0,1.0,1.0,4.0
hsa-miR-3909,0.0,3.0,3.0,1.0
hsa-miR-3911,0.0,0.0,0.0,1.0
hsa-miR-3912-3p,3.0,3.0,9.0,1.0
hsa-miR-3913-3p,0.0,0.0,0.0,1.0
hsa-miR-3913-5p,1.0,14.0,38.0,43.0
hsa-miR-3918,0.0,0.0,1.0,1.0
hsa-miR-3922-3p,1.0,8.0,5.0,6.0
hsa-miR-3928-3p,1.0,1.0,2.0,0.0
hsa-miR-3934-5p,0.0,0.0,1.0,0.0
hsa-miR-3939,1.0,0.0,0.0,1.0
hsa-miR-3940-3p,2.0,2.0,5.0,2.0
hsa-miR-3942-5p,0.0,1.0,0.0,2.0
hsa-miR-3944-3p,0.0,0.0,1.0,0.0
hsa-miR-3944-5p,1.0,2.0,0.0,0.0
hsa-miR-3960,3.0,0.0,0.0,2.0
hsa-miR-409-3p,5.0,4.0,3.0,19.0
hsa-miR-409-5p,0.0,1.0,0.0,1.0
hsa-miR-410-3p,0.0,0.0,0.0,1.0
hsa-miR-411-3p,0.0,0.0,0.0,1.0
hsa-miR-411-5p,1.0,0.0,1.0,10.0
hsa-miR-412-5p,0.0,0.0,0.0,1.0
hsa-miR-421,84.0,87.0,107.0,131.0
hsa-miR-423-3p,195.0,169.0,1237.0,289.0
hsa-miR-423-5p,590.0,3783.0,2626.0,1362.0
hsa-miR-424-3p,28.0,14.0,70.0,73.0
hsa-miR-424-5p,58.0,23.0,103.0,27.0
hsa-miR-425-3p,65.0,93.0,146.0,311.0
hsa-miR-425-5p,2337.0,2221.0,3840.0,4457.0
hsa-miR-4286,0.0,0.0,3.0,0.0
hsa-miR-429,2.0,4.0,11.0,12.0
hsa-miR-4291,0.0,0.0,0.0,1.0
hsa-miR-4306,97.0,104.0,15.0,153.0
hsa-miR-431-5p,0.0,0.0,0.0,9.0
hsa-miR-432-5p,0.0,1.0,1.0,9.0
hsa-miR-4326,6.0,19.0,24.0,16.0
hsa-miR-433-3p,0.0,0.0,0.0,1.0
hsa-miR-4429,0.0,0.0,0.0,5.0
hsa-miR-4433b-3p,1.0,2.0,1.0,2.0
hsa-miR-4433b-5p,3.0,11.0,1.0,21.0
hsa-miR-4435,1.0,0.0,0.0,0.0
hsa-miR-4436a,0.0,1.0,0.0,0.0
hsa-miR-4440,0.0,0.0,1.0,0.0
