miRNA,SRR8839813,SRR8839814,SRR8839815,SRR8839816
hsa-miR-216b-5p,23.0,0.0,2.0,0.0
hsa-miR-217-5p,23.0,2.0,2.0,0.0
hsa-miR-218-1-3p,3.0,0.0,0.0,0.0
hsa-miR-218-5p,251.0,6.0,7.0,22.0
hsa-miR-22-3p,3026.0,18.0,173.0,534.0
hsa-miR-22-5p,236.0,1.0,3.0,0.0
hsa-miR-221-3p,746.0,21.0,43.0,347.0
hsa-miR-221-5p,90.0,1.0,7.0,60.0
hsa-miR-222-3p,515.0,12.0,158.0,383.0
hsa-miR-222-5p,2.0,0.0,0.0,0.0
hsa-miR-223-3p,40.0,0.0,0.0,28.0
hsa-miR-223-5p,3.0,0.0,2.0,25.0
hsa-miR-224-3p,1.0,0.0,0.0,0.0
hsa-miR-224-5p,142.0,2.0,46.0,13.0
hsa-miR-2277-5p,1.0,0.0,0.0,0.0
hsa-miR-23a-3p,1984.0,4.0,21.0,65.0
hsa-miR-23a-5p,5.0,0.0,0.0,0.0
hsa-miR-23b-3p,5028.0,0.0,10.0,11.0
hsa-miR-23b-5p,21.0,0.0,0.0,0.0
hsa-miR-23c,1.0,0.0,0.0,0.0
hsa-miR-24-1-5p,20.0,0.0,0.0,0.0
hsa-miR-24-2-5p,38.0,1.0,6.0,2.0
hsa-miR-24-3p,1196.0,13.0,78.0,201.0
hsa-miR-25-3p,2104.0,13.0,122.0,271.0
hsa-miR-25-5p,7.0,0.0,0.0,12.0
hsa-miR-26a-1-3p,6.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,2.0,0.0,0.0,0.0
hsa-miR-26a-5p,66241.0,52.0,1634.0,892.0
hsa-miR-26b-3p,20.0,0.0,0.0,0.0
hsa-miR-26b-5p,8284.0,3.0,99.0,171.0
hsa-miR-27a-3p,509.0,7.0,71.0,69.0
hsa-miR-27a-5p,78.0,1.0,32.0,31.0
hsa-miR-27b-3p,21057.0,17.0,299.0,493.0
hsa-miR-27b-5p,142.0,0.0,0.0,0.0
hsa-miR-28-3p,3364.0,1.0,163.0,140.0
hsa-miR-28-5p,231.0,0.0,2.0,5.0
hsa-miR-296-3p,14.0,0.0,2.0,0.0
hsa-miR-296-5p,4.0,1.0,0.0,0.0
hsa-miR-299-3p,1.0,0.0,0.0,0.0
hsa-miR-29a-3p,1934.0,5.0,46.0,201.0
hsa-miR-29a-5p,2.0,0.0,0.0,1.0
hsa-miR-29b-1-5p,4.0,0.0,0.0,0.0
hsa-miR-29b-2-5p,40.0,0.0,0.0,0.0
hsa-miR-29b-3p,248.0,0.0,7.0,26.0
hsa-miR-29c-3p,123.0,0.0,2.0,1.0
hsa-miR-29c-5p,202.0,0.0,0.0,0.0
hsa-miR-301a-5p,2.0,1.0,0.0,0.0
hsa-miR-3064-5p,1.0,0.0,0.0,0.0
hsa-miR-3065-3p,5.0,0.0,0.0,0.0
hsa-miR-3065-5p,12.0,0.0,0.0,0.0
hsa-miR-3074-5p,1.0,0.0,0.0,0.0
hsa-miR-30a-3p,19033.0,5.0,735.0,137.0
hsa-miR-30a-5p,219987.0,37.0,3696.0,1303.0
hsa-miR-30b-3p,23.0,0.0,0.0,0.0
hsa-miR-30b-5p,22421.0,0.0,6.0,53.0
hsa-miR-30c-1-3p,34.0,0.0,1.0,0.0
hsa-miR-30c-2-3p,2459.0,1.0,62.0,11.0
hsa-miR-30c-5p,62011.0,21.0,992.0,326.0
hsa-miR-30d-3p,58.0,1.0,0.0,0.0
hsa-miR-30d-5p,71967.0,47.0,2841.0,1015.0
hsa-miR-30e-3p,2504.0,5.0,101.0,27.0
hsa-miR-30e-5p,1737.0,9.0,26.0,252.0
hsa-miR-31-3p,25.0,0.0,0.0,1.0
hsa-miR-31-5p,93.0,2.0,7.0,18.0
hsa-miR-3124-5p,2.0,0.0,0.0,0.0
hsa-miR-3127-5p,2.0,0.0,1.0,0.0
hsa-miR-3129-3p,1.0,0.0,0.0,0.0
hsa-miR-3133,1.0,0.0,0.0,0.0
hsa-miR-3135a,3.0,0.0,0.0,0.0
hsa-miR-3144-3p,3.0,0.0,0.0,0.0
hsa-miR-3144-5p,1.0,0.0,0.0,0.0
hsa-miR-3149,1.0,0.0,0.0,0.0
hsa-miR-3150b-3p,1.0,0.0,0.0,0.0
hsa-miR-3152-5p,2.0,0.0,0.0,0.0
hsa-miR-3158-3p,13.0,0.0,2.0,3.0
hsa-miR-3163,1.0,0.0,0.0,0.0
hsa-miR-3173-5p,1.0,0.0,0.0,0.0
hsa-miR-3177-3p,1.0,0.0,0.0,0.0
hsa-miR-3178,4.0,3.0,4.0,0.0
hsa-miR-3179,1.0,0.0,0.0,0.0
hsa-miR-3182,20.0,0.0,0.0,1.0
hsa-miR-3185,1.0,0.0,0.0,0.0
hsa-miR-3187-3p,1.0,0.0,0.0,0.0
hsa-miR-3188,1.0,0.0,0.0,0.0
hsa-miR-3196,0.0,0.0,0.0,1.0
hsa-miR-32-3p,16.0,0.0,1.0,0.0
hsa-miR-32-5p,114.0,0.0,3.0,11.0
hsa-miR-3200-3p,1.0,0.0,0.0,0.0
hsa-miR-320a-3p,2434.0,58.0,106.0,301.0
hsa-miR-320b,115.0,5.0,8.0,126.0
hsa-miR-320c,15.0,1.0,3.0,22.0
hsa-miR-320d,4.0,0.0,0.0,4.0
hsa-miR-320e,1.0,0.0,0.0,4.0
hsa-miR-323a-3p,2.0,3.0,3.0,0.0
hsa-miR-324-3p,1.0,0.0,0.0,0.0
hsa-miR-324-5p,16.0,0.0,0.0,0.0
hsa-miR-326,5.0,0.0,0.0,0.0
hsa-miR-328-3p,217.0,3.0,22.0,65.0
hsa-miR-329-3p,1.0,0.0,0.0,14.0
hsa-miR-330-3p,34.0,0.0,4.0,0.0
hsa-miR-330-5p,6.0,1.0,1.0,4.0
hsa-miR-331-3p,16.0,1.0,0.0,0.0
hsa-miR-331-5p,15.0,0.0,1.0,7.0
hsa-miR-335-3p,237.0,3.0,4.0,1.0
hsa-miR-335-5p,76.0,1.0,7.0,1.0
hsa-miR-338-5p,23.0,0.0,0.0,0.0
hsa-miR-339-3p,62.0,0.0,3.0,0.0
hsa-miR-339-5p,109.0,1.0,3.0,1.0
hsa-miR-33a-3p,7.0,0.0,0.0,0.0
hsa-miR-33b-3p,4.0,0.0,0.0,0.0
hsa-miR-33b-5p,4.0,0.0,0.0,0.0
hsa-miR-340-3p,32.0,1.0,2.0,2.0
hsa-miR-340-5p,370.0,9.0,13.0,171.0
hsa-miR-342-3p,482.0,1.0,2.0,0.0
hsa-miR-342-5p,18.0,0.0,0.0,15.0
hsa-miR-345-5p,82.0,0.0,5.0,0.0
hsa-miR-34a-3p,1.0,0.0,0.0,0.0
hsa-miR-34a-5p,23.0,0.0,0.0,0.0
hsa-miR-34b-3p,1.0,0.0,0.0,0.0
hsa-miR-34c-3p,1.0,0.0,0.0,0.0
hsa-miR-34c-5p,9.0,0.0,0.0,28.0
hsa-miR-3605-5p,1.0,0.0,0.0,0.0
hsa-miR-361-3p,438.0,0.0,29.0,86.0
hsa-miR-361-5p,198.0,0.0,4.0,18.0
hsa-miR-3613-3p,2.0,0.0,0.0,0.0
hsa-miR-3613-5p,12.0,0.0,1.0,11.0
hsa-miR-3615,57.0,2.0,4.0,16.0
hsa-miR-362-3p,9.0,0.0,0.0,0.0
hsa-miR-362-5p,206.0,0.0,0.0,11.0
hsa-miR-3620-5p,1.0,0.0,1.0,0.0
hsa-miR-363-3p,3811.0,0.0,53.0,0.0
hsa-miR-363-5p,15.0,0.0,0.0,0.0
hsa-miR-3646,1.0,0.0,0.0,0.0
hsa-miR-3648,1.0,0.0,4.0,21.0
hsa-miR-3650,0.0,0.0,2.0,0.0
hsa-miR-365a-3p,79.0,0.0,0.0,0.0
hsa-miR-365a-5p,13.0,1.0,1.0,0.0
hsa-miR-365b-3p,15.0,0.0,0.0,0.0
hsa-miR-365b-5p,4.0,1.0,0.0,0.0
hsa-miR-3664-3p,3.0,0.0,0.0,0.0
hsa-miR-3664-5p,2.0,0.0,0.0,0.0
hsa-miR-3665,5.0,0.0,2.0,206.0
hsa-miR-3678-5p,1.0,0.0,0.0,0.0
hsa-miR-3685,1.0,0.0,0.0,0.0
hsa-miR-369-3p,0.0,1.0,0.0,0.0
hsa-miR-3690,0.0,0.0,3.0,0.0
hsa-miR-370-3p,10.0,1.0,3.0,0.0
hsa-miR-371a-5p,0.0,0.0,0.0,4.0
hsa-miR-372-3p,0.0,0.0,0.0,309.0
hsa-miR-374a-3p,58.0,0.0,1.0,19.0
hsa-miR-374a-5p,202.0,1.0,8.0,7.0
hsa-miR-374b-5p,437.0,1.0,1.0,0.0
hsa-miR-374c-5p,1.0,0.0,0.0,0.0
hsa-miR-375-3p,8105.0,2.0,326.0,10.0
hsa-miR-375-5p,3.0,0.0,0.0,0.0
hsa-miR-376c-3p,1.0,0.0,0.0,0.0
hsa-miR-377-3p,1.0,0.0,0.0,0.0
hsa-miR-378a-3p,8419.0,10.0,233.0,592.0
hsa-miR-378a-5p,20.0,0.0,0.0,0.0
hsa-miR-378c,252.0,0.0,9.0,17.0
hsa-miR-378d,14.0,0.0,2.0,32.0
hsa-miR-378e,3.0,0.0,0.0,0.0
hsa-miR-378i,2.0,0.0,0.0,0.0
hsa-miR-379-5p,19.0,6.0,5.0,17.0
hsa-miR-381-3p,59.0,12.0,11.0,153.0
hsa-miR-382-3p,1.0,1.0,2.0,0.0
hsa-miR-382-5p,5.0,1.0,1.0,10.0
hsa-miR-384,0.0,1.0,0.0,0.0
hsa-miR-3907,1.0,0.0,0.0,0.0
hsa-miR-3909,3.0,0.0,0.0,0.0
hsa-miR-3913-5p,3.0,0.0,2.0,0.0
hsa-miR-3922-3p,0.0,0.0,0.0,8.0
hsa-miR-3928-3p,4.0,0.0,2.0,0.0
hsa-miR-3929,0.0,0.0,0.0,1.0
hsa-miR-3934-5p,3.0,0.0,1.0,0.0
hsa-miR-3942-5p,1.0,0.0,0.0,0.0
hsa-miR-3943,1.0,0.0,0.0,0.0
hsa-miR-3960,7.0,1.0,7.0,14.0
hsa-miR-409-3p,7.0,1.0,9.0,83.0
hsa-miR-409-5p,1.0,0.0,2.0,0.0
hsa-miR-411-3p,0.0,0.0,3.0,0.0
hsa-miR-411-5p,5.0,2.0,1.0,45.0
hsa-miR-421,52.0,0.0,0.0,0.0
hsa-miR-423-3p,1258.0,11.0,92.0,241.0
hsa-miR-423-5p,1825.0,16.0,46.0,185.0
hsa-miR-424-3p,196.0,2.0,4.0,0.0
hsa-miR-424-5p,35.0,0.0,1.0,0.0
hsa-miR-425-3p,79.0,0.0,0.0,2.0
hsa-miR-425-5p,1253.0,0.0,4.0,15.0
hsa-miR-4285,0.0,0.0,0.0,1.0
hsa-miR-4286,44.0,0.0,0.0,16.0
hsa-miR-429,1857.0,0.0,51.0,4.0
hsa-miR-431-3p,1.0,0.0,1.0,0.0
hsa-miR-432-5p,4.0,1.0,0.0,0.0
hsa-miR-4326,9.0,1.0,0.0,0.0
hsa-miR-433-3p,1.0,0.0,3.0,0.0
hsa-miR-4421,2.0,0.0,0.0,0.0
hsa-miR-4426,0.0,0.0,3.0,0.0
hsa-miR-4431,1.0,0.0,0.0,0.0
hsa-miR-4433b-3p,0.0,0.0,0.0,1.0
hsa-miR-4442,1.0,0.0,0.0,0.0
hsa-miR-4443,9.0,0.0,0.0,0.0
hsa-miR-4446-3p,3.0,0.0,0.0,0.0
hsa-miR-4467,1.0,0.0,0.0,0.0
hsa-miR-4473,0.0,0.0,3.0,0.0
hsa-miR-4474-3p,1.0,0.0,0.0,0.0
hsa-miR-4485-3p,5.0,0.0,22.0,0.0
hsa-miR-4485-5p,1.0,0.0,0.0,0.0
hsa-miR-4488,7.0,0.0,10.0,269.0
hsa-miR-4492,2.0,0.0,0.0,0.0
hsa-miR-4497,3.0,0.0,5.0,5.0
hsa-miR-4498,1.0,0.0,0.0,0.0
hsa-miR-449a,5.0,0.0,0.0,0.0
hsa-miR-449b-3p,1.0,0.0,0.0,0.0
hsa-miR-449c-5p,10.0,0.0,1.0,0.0
hsa-miR-4504,5.0,0.0,1.0,0.0
hsa-miR-4507,1.0,0.0,0.0,0.0
hsa-miR-4508,2.0,0.0,0.0,19.0
hsa-miR-450a-1-3p,1.0,0.0,0.0,0.0
hsa-miR-450a-2-3p,7.0,0.0,1.0,0.0
hsa-miR-450a-5p,124.0,0.0,0.0,1.0
hsa-miR-450b-5p,134.0,0.0,2.0,0.0
hsa-miR-4516,2.0,1.0,0.0,0.0
hsa-miR-451a,198.0,67.0,88.0,1.0
hsa-miR-452-5p,27.0,0.0,10.0,0.0
hsa-miR-4521,0.0,1.0,0.0,2.0
hsa-miR-4535,1.0,0.0,0.0,0.0
hsa-miR-454-3p,54.0,0.0,0.0,0.0
hsa-miR-454-5p,2.0,0.0,0.0,0.0
hsa-miR-455-3p,82.0,1.0,0.0,0.0
hsa-miR-455-5p,428.0,0.0,5.0,35.0
hsa-miR-4636,3.0,0.0,0.0,0.0
hsa-miR-4639-5p,1.0,0.0,0.0,0.0
hsa-miR-4651,1.0,0.0,0.0,0.0
hsa-miR-4661-5p,5.0,0.0,1.0,0.0
hsa-miR-4662a-5p,14.0,0.0,2.0,0.0
hsa-miR-4662b,1.0,0.0,0.0,0.0
hsa-miR-4664-3p,1.0,0.0,0.0,0.0
hsa-miR-4665-5p,1.0,0.0,0.0,0.0
hsa-miR-4667-5p,1.0,0.0,0.0,0.0
hsa-miR-4671-5p,1.0,0.0,0.0,0.0
hsa-miR-4676-5p,1.0,0.0,0.0,0.0
hsa-miR-4677-3p,7.0,0.0,0.0,0.0
hsa-miR-4677-5p,0.0,0.0,1.0,0.0
