miRNA,SRR15539394,SRR15539395,SRR15539396,SRR15539398,SRR15539399,SRR15539400,SRR15539402,SRR15539403,SRR15539404,SRR15539406,SRR15539407,SRR15539408
hsa-miR-10401-3p,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-105-3p,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
hsa-miR-105-5p,0.0,0.0,0.0,70.0,88.0,4.0,0.0,0.0,0.0,37.0,46.0,0.0
hsa-miR-10527-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106a-3p,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0
hsa-miR-106a-5p,0.0,2.0,1.0,831.0,680.0,46.0,0.0,0.0,4.0,389.0,342.0,34.0
hsa-miR-106b-3p,0.0,0.0,3.0,346.0,392.0,15.0,1.0,2.0,2.0,359.0,376.0,37.0
hsa-miR-106b-5p,0.0,0.0,1.0,322.0,180.0,20.0,1.0,0.0,0.0,99.0,87.0,15.0
hsa-miR-107,0.0,0.0,0.0,223.0,168.0,6.0,0.0,0.0,0.0,65.0,80.0,3.0
hsa-miR-10a-5p,11.0,14.0,12.0,1.0,1.0,4.0,16.0,16.0,12.0,0.0,0.0,2.0
hsa-miR-10b-5p,27.0,14.0,16.0,2.0,1.0,1.0,45.0,30.0,18.0,1.0,1.0,0.0
hsa-miR-1178-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1179,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0
hsa-miR-1180-3p,1.0,0.0,5.0,731.0,947.0,27.0,0.0,0.0,4.0,494.0,584.0,49.0
hsa-miR-1180-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-1-3p,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-12114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-5p,622.0,0.0,1902.0,8.0,1.0,3.0,66.0,251.0,2705.0,0.0,0.0,8.0
hsa-miR-1225-3p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-1226-3p,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
hsa-miR-1227-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-1228-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-1229-3p,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1234-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1236-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1238-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,0.0,66.0,141.0,61.0,0.0,0.0,1.0,15.0,41.0,47.0
hsa-miR-124-5p,1.0,0.0,0.0,69.0,159.0,14.0,0.0,0.0,0.0,31.0,56.0,20.0
hsa-miR-1243,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1244,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
hsa-miR-1246,9.0,6.0,27.0,5.0,5.0,3.0,14.0,16.0,26.0,0.0,1.0,2.0
hsa-miR-1247-3p,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,15.0
hsa-miR-1247-5p,0.0,0.0,0.0,146.0,141.0,7.0,0.0,0.0,0.0,68.0,67.0,23.0
hsa-miR-1248,0.0,0.0,0.0,134.0,124.0,206.0,0.0,1.0,0.0,91.0,67.0,304.0
hsa-miR-1249-3p,0.0,0.0,0.0,14.0,50.0,1.0,0.0,0.0,0.0,8.0,18.0,0.0
hsa-miR-1249-5p,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1250-5p,0.0,0.0,0.0,11.0,11.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0
hsa-miR-1251-3p,0.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0
hsa-miR-1251-5p,0.0,0.0,0.0,9.0,3.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0
hsa-miR-1252-5p,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
hsa-miR-1255a,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0
hsa-miR-125a-3p,0.0,1.0,1.0,16.0,26.0,3.0,0.0,2.0,0.0,19.0,15.0,5.0
hsa-miR-125a-5p,3.0,4.0,12.0,4550.0,5518.0,449.0,7.0,2.0,13.0,2633.0,3013.0,391.0
hsa-miR-125b-1-3p,0.0,0.0,1.0,101.0,37.0,4.0,0.0,0.0,1.0,65.0,27.0,2.0
hsa-miR-125b-2-3p,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0
hsa-miR-125b-5p,3.0,1.0,2.0,3410.0,1717.0,180.0,5.0,2.0,6.0,1347.0,639.0,218.0
hsa-miR-126-3p,17.0,11.0,11.0,241.0,200.0,19.0,21.0,27.0,2.0,151.0,86.0,28.0
hsa-miR-126-5p,0.0,4.0,0.0,16.0,17.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0
hsa-miR-1260b,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-1264,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1266-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-1269a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-127-3p,2.0,1.0,0.0,4.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0
hsa-miR-1270,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
hsa-miR-1271-5p,0.0,0.0,1.0,26.0,21.0,5.0,0.0,0.0,0.0,14.0,18.0,1.0
hsa-miR-1273c,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1275,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1276,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
hsa-miR-1277-3p,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1278,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0
hsa-miR-128-1-5p,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
hsa-miR-128-2-5p,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0
hsa-miR-128-3p,32.0,20.0,56.0,13119.0,15215.0,755.0,43.0,29.0,64.0,10349.0,8650.0,962.0
hsa-miR-1284,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-1285-3p,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0
hsa-miR-1285-5p,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0
hsa-miR-1286,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1287-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1287-5p,0.0,0.0,0.0,26.0,23.0,4.0,0.0,0.0,0.0,14.0,10.0,1.0
hsa-miR-1288-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-1-3p,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0
hsa-miR-129-2-3p,0.0,0.0,0.0,42.0,18.0,0.0,0.0,0.0,0.0,26.0,6.0,2.0
hsa-miR-129-5p,0.0,0.0,2.0,500.0,324.0,14.0,0.0,0.0,1.0,404.0,150.0,24.0
hsa-miR-1291,0.0,0.0,0.0,151.0,146.0,13.0,1.0,0.0,0.0,43.0,61.0,18.0
hsa-miR-1292-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0
hsa-miR-1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1296-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1296-5p,0.0,0.0,0.0,33.0,58.0,2.0,0.0,0.0,0.0,8.0,18.0,4.0
hsa-miR-1298-3p,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0
hsa-miR-1298-5p,0.0,0.0,21.0,222.0,15.0,0.0,0.0,0.0,23.0,314.0,15.0,3.0
hsa-miR-1299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1301-3p,1.0,0.0,1.0,128.0,159.0,5.0,0.0,0.0,1.0,97.0,102.0,4.0
hsa-miR-1302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-1303,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0
hsa-miR-1304-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
hsa-miR-1305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-3p,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0
hsa-miR-1306-5p,0.0,0.0,1.0,25.0,44.0,2.0,0.0,0.0,0.0,18.0,27.0,5.0
hsa-miR-1307-3p,1.0,2.0,16.0,710.0,662.0,26.0,0.0,0.0,6.0,773.0,536.0,46.0
hsa-miR-1307-5p,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-130a-3p,0.0,0.0,0.0,166.0,159.0,11.0,1.0,0.0,0.0,65.0,58.0,5.0
hsa-miR-130a-5p,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0
hsa-miR-130b-3p,0.0,0.0,0.0,100.0,80.0,1.0,0.0,0.0,1.0,27.0,22.0,5.0
hsa-miR-130b-5p,2.0,2.0,4.0,2228.0,1760.0,74.0,2.0,1.0,5.0,2094.0,1218.0,78.0
hsa-miR-132-3p,0.0,0.0,0.0,24.0,51.0,5.0,0.0,0.0,0.0,18.0,23.0,12.0
hsa-miR-132-5p,0.0,0.0,0.0,7.0,14.0,2.0,0.0,0.0,0.0,4.0,7.0,4.0
hsa-miR-133a-3p,0.0,0.0,0.0,10.0,18.0,0.0,0.0,0.0,0.0,4.0,15.0,2.0
hsa-miR-133a-5p,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-133b,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1343-3p,0.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0
hsa-miR-135a-2-3p,0.0,0.0,0.0,107.0,58.0,3.0,0.0,0.0,0.0,102.0,45.0,6.0
hsa-miR-135a-3p,0.0,1.0,0.0,16.0,76.0,6.0,0.0,0.0,0.0,12.0,60.0,10.0
hsa-miR-135a-5p,0.0,0.0,0.0,1101.0,535.0,126.0,0.0,0.0,5.0,477.0,224.0,125.0
hsa-miR-135b-3p,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,8.0,3.0,0.0
hsa-miR-135b-5p,0.0,0.0,0.0,108.0,99.0,55.0,0.0,0.0,0.0,48.0,33.0,64.0
hsa-miR-136-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-136-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-137-3p,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-138-1-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-138-2-3p,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0
hsa-miR-139-3p,0.0,1.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0
hsa-miR-139-5p,1.0,0.0,1.0,33.0,147.0,6.0,1.0,0.0,0.0,19.0,64.0,15.0
hsa-miR-140-3p,2.0,0.0,0.0,528.0,576.0,43.0,4.0,0.0,5.0,451.0,431.0,53.0
hsa-miR-140-5p,1.0,0.0,0.0,184.0,131.0,12.0,0.0,0.0,0.0,94.0,72.0,22.0
hsa-miR-142-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-142-5p,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-143-3p,19.0,22.0,24.0,141.0,83.0,18.0,32.0,34.0,35.0,174.0,73.0,71.0
hsa-miR-144-3p,4.0,9.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-144-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-145-3p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-145-5p,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-1468-5p,0.0,0.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,6.0,7.0,3.0
hsa-miR-146a-5p,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0
hsa-miR-146b-3p,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-146b-5p,2.0,1.0,3.0,227.0,308.0,36.0,1.0,1.0,2.0,244.0,262.0,100.0
hsa-miR-147b-3p,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-147b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-148a-3p,84.0,74.0,594.0,10788.0,6203.0,512.0,116.0,116.0,1032.0,12781.0,5465.0,1269.0
hsa-miR-148a-5p,0.0,0.0,0.0,47.0,22.0,1.0,0.0,0.0,0.0,38.0,9.0,3.0
hsa-miR-148b-3p,1.0,1.0,10.0,1496.0,1573.0,106.0,2.0,0.0,15.0,1047.0,978.0,135.0
hsa-miR-148b-5p,0.0,0.0,0.0,35.0,42.0,0.0,0.0,0.0,0.0,19.0,19.0,3.0
hsa-miR-149-3p,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0
hsa-miR-149-5p,0.0,0.0,1.0,642.0,762.0,36.0,0.0,0.0,5.0,342.0,362.0,61.0
hsa-miR-150-5p,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-151a-3p,3.0,5.0,12.0,2093.0,1929.0,104.0,8.0,8.0,21.0,3033.0,1958.0,330.0
hsa-miR-151a-5p,0.0,1.0,0.0,107.0,145.0,4.0,0.0,0.0,0.0,72.0,113.0,14.0
hsa-miR-151b,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-152-3p,0.0,1.0,2.0,284.0,258.0,32.0,0.0,1.0,4.0,213.0,206.0,45.0
hsa-miR-152-5p,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0
hsa-miR-153-3p,0.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,0.0,3.0,12.0,3.0
hsa-miR-153-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-155-5p,0.0,0.0,0.0,8.0,6.0,2.0,0.0,1.0,0.0,2.0,5.0,4.0
hsa-miR-15a-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-15a-5p,0.0,0.0,0.0,18.0,20.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0
hsa-miR-15b-3p,0.0,0.0,0.0,51.0,33.0,4.0,1.0,0.0,0.0,10.0,26.0,4.0
hsa-miR-15b-5p,0.0,0.0,0.0,194.0,278.0,10.0,0.0,0.0,0.0,95.0,117.0,19.0
hsa-miR-16-1-3p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-16-2-3p,0.0,0.0,0.0,238.0,228.0,19.0,0.0,0.0,0.0,99.0,90.0,14.0
hsa-miR-16-5p,0.0,3.0,0.0,579.0,716.0,61.0,0.0,1.0,0.0,289.0,330.0,88.0
hsa-miR-17-3p,0.0,0.0,0.0,19.0,11.0,3.0,0.0,0.0,0.0,6.0,6.0,2.0
hsa-miR-17-5p,2.0,1.0,1.0,2349.0,1957.0,73.0,4.0,1.0,4.0,763.0,871.0,51.0
hsa-miR-181a-2-3p,1.0,2.0,5.0,990.0,1630.0,66.0,0.0,1.0,4.0,1122.0,1440.0,162.0
hsa-miR-181a-3p,1.0,0.0,1.0,103.0,223.0,21.0,0.0,0.0,0.0,82.0,156.0,39.0
hsa-miR-181a-5p,18.0,7.0,21.0,6187.0,10063.0,1030.0,8.0,8.0,19.0,2336.0,4119.0,948.0
hsa-miR-181b-2-3p,0.0,0.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0
hsa-miR-181b-3p,0.0,0.0,0.0,11.0,15.0,3.0,0.0,0.0,0.0,11.0,19.0,10.0
hsa-miR-181b-5p,1.0,0.0,12.0,2191.0,3053.0,150.0,3.0,1.0,10.0,915.0,1328.0,161.0
hsa-miR-181c-3p,0.0,0.0,1.0,56.0,76.0,15.0,0.0,0.0,0.0,26.0,39.0,13.0
hsa-miR-181c-5p,0.0,0.0,0.0,30.0,31.0,6.0,0.0,0.0,0.0,3.0,9.0,3.0
hsa-miR-181d-3p,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-181d-5p,0.0,0.0,2.0,291.0,373.0,29.0,1.0,0.0,2.0,131.0,175.0,24.0
hsa-miR-182-3p,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-182-5p,1.0,2.0,4.0,77.0,2357.0,142.0,0.0,1.0,1.0,78.0,1762.0,218.0
hsa-miR-183-3p,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-183-5p,0.0,1.0,2.0,63.0,1772.0,128.0,2.0,0.0,3.0,80.0,1505.0,268.0
hsa-miR-184,1.0,0.0,8.0,167.0,98.0,2.0,2.0,0.0,10.0,140.0,87.0,8.0
hsa-miR-1843,0.0,0.0,1.0,32.0,44.0,6.0,0.0,0.0,0.0,34.0,18.0,7.0
hsa-miR-185-3p,0.0,0.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,9.0,4.0,1.0
hsa-miR-185-5p,0.0,1.0,7.0,182.0,251.0,12.0,2.0,0.0,3.0,103.0,151.0,23.0
hsa-miR-186-5p,0.0,0.0,1.0,471.0,305.0,41.0,3.0,0.0,2.0,124.0,124.0,25.0
hsa-miR-187-3p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-18a-3p,0.0,0.0,0.0,15.0,9.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0
hsa-miR-18a-5p,0.0,0.0,0.0,137.0,81.0,1.0,0.0,0.0,0.0,67.0,29.0,3.0
hsa-miR-18b-3p,0.0,0.0,0.0,11.0,6.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0
hsa-miR-18b-5p,0.0,0.0,1.0,21.0,8.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0
hsa-miR-1908-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,0.0,0.0,16.0,36.0,1.0,0.0,0.0,0.0,8.0,22.0,2.0
hsa-miR-1909-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0
hsa-miR-190b-5p,0.0,0.0,1.0,38.0,385.0,19.0,0.0,0.0,3.0,16.0,243.0,30.0
hsa-miR-191-3p,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0
hsa-miR-191-5p,4.0,9.0,22.0,5000.0,7691.0,311.0,5.0,3.0,14.0,2210.0,3453.0,319.0
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-1911-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1911-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1912-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
