miRNA,SRR10244519,SRR10244520,SRR10244521,SRR10244522,SRR10244523,SRR10244524,SRR10244525,SRR10244526,SRR10244527,SRR10244528
hsa-miR-10395-5p,0.27,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.65
hsa-miR-10396a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-10396b-3p,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0
hsa-miR-10398-3p,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,5.17,8.66,8.06,5.15,2.98,5.24,10.29,2.62,1.66,8.24
hsa-miR-10399-5p,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-103a-3p,6.8,81.98,67.46,5.15,2.09,59.54,69.7,33.45,29.19,220.86
hsa-miR-10401-3p,0.0,0.27,0.0,0.23,0.0,0.0,0.0,0.22,0.07,0.0
hsa-miR-10527-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0
hsa-miR-106a-5p,0.0,0.54,0.46,0.0,0.0,0.48,0.19,0.44,0.0,4.33
hsa-miR-106b-3p,19.32,31.66,32.0,34.67,18.78,28.1,35.34,30.39,11.27,73.47
hsa-miR-106b-5p,0.27,0.54,0.23,0.47,0.0,0.0,0.97,0.22,0.0,1.52
hsa-miR-107,0.0,0.0,1.15,0.94,0.0,0.48,0.39,0.0,0.0,0.22
hsa-miR-10a-3p,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-10a-5p,26.39,61.15,48.12,28.81,23.85,53.58,88.92,49.19,59.89,109.02
hsa-miR-10b-5p,1.09,5.68,4.37,3.05,1.19,3.33,1.16,3.72,6.72,0.43
hsa-miR-11400,3.54,8.93,5.53,0.23,0.6,1.43,0.19,1.09,0.04,0.0
hsa-miR-11401,0.0,0.54,0.0,0.0,0.89,0.95,0.0,0.22,0.07,0.0
hsa-miR-1180-3p,0.27,0.0,0.23,0.7,0.0,1.19,0.19,0.66,0.52,0.0
hsa-miR-1183,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-1185-1-3p,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.22,0.0,0.0
hsa-miR-1185-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
hsa-miR-1197,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
hsa-miR-12136,0.0,0.0,0.0,0.7,0.0,0.71,0.39,0.0,0.0,0.0
hsa-miR-122-5p,0.0,0.81,1.15,2.81,0.0,0.0,0.0,1.09,0.07,0.0
hsa-miR-1225-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
hsa-miR-1226-3p,0.0,0.0,0.0,0.47,0.0,0.0,0.19,0.0,0.0,0.43
hsa-miR-1226-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0
hsa-miR-1229-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22
hsa-miR-1234-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-1236-5p,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,1.08
hsa-miR-1244,1.63,0.54,0.46,2.81,1.79,1.91,3.3,4.59,1.26,3.03
hsa-miR-1246,204.06,424.53,839.65,623.55,134.15,275.78,202.12,1247.33,50.58,818.4
hsa-miR-1248,18.5,1.35,1.15,17.1,143.68,14.77,30.48,56.85,0.92,392.3
hsa-miR-1249-3p,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.43
hsa-miR-1250-5p,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,0.0,1.62,0.69,1.64,0.0,1.91,0.39,1.31,0.0,0.0
hsa-miR-1255b-5p,0.0,0.27,0.0,0.0,0.0,0.24,0.0,0.22,0.15,0.0
hsa-miR-125a-3p,0.54,0.81,2.07,1.17,0.0,1.91,1.75,0.66,0.11,0.43
hsa-miR-125a-5p,2.45,3.79,6.22,10.54,10.43,15.48,7.57,8.75,6.91,70.87
hsa-miR-125b-5p,0.54,0.0,0.0,1.87,0.0,0.71,0.78,0.44,1.0,1.52
hsa-miR-126-3p,127.88,278.69,257.63,142.18,89.43,120.98,160.37,93.8,102.19,53.97
hsa-miR-126-5p,0.0,0.27,2.53,0.7,0.89,0.71,0.78,0.22,0.44,1.52
hsa-miR-1260b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87
hsa-miR-1262,0.0,0.54,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268a,0.0,0.0,0.46,0.7,0.0,0.0,0.0,0.22,0.0,0.0
hsa-miR-1268b,0.0,0.0,0.0,0.0,0.0,0.24,0.19,0.0,0.15,0.0
hsa-miR-1269b,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,0.27,0.27,0.0,0.23,0.0,0.24,0.19,0.0,0.26,1.52
hsa-miR-1270,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1271-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.44,0.0,0.65
hsa-miR-1273c,0.0,0.0,0.0,0.0,0.0,0.95,0.39,0.0,0.0,0.0
hsa-miR-1273h-3p,0.54,2.16,1.84,2.11,1.49,2.86,1.16,3.72,1.77,0.65
hsa-miR-1273h-5p,0.27,0.27,0.92,0.7,0.0,0.0,0.39,0.66,0.15,0.0
hsa-miR-1275,0.27,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,1.08
hsa-miR-128-1-5p,0.27,0.27,0.23,0.0,0.0,0.24,0.0,0.22,0.0,0.87
hsa-miR-128-3p,35.37,58.71,73.21,36.54,28.92,56.2,33.59,70.4,59.81,46.82
hsa-miR-1284,0.0,0.0,0.0,0.7,0.0,0.24,0.0,0.0,0.0,0.0
hsa-miR-1285-3p,0.0,0.81,0.0,0.23,0.6,0.0,0.39,0.87,0.3,0.0
hsa-miR-1285-5p,0.0,0.0,0.23,0.47,0.0,0.48,0.19,0.0,0.3,0.43
hsa-miR-1287-5p,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.44,0.0,0.65
hsa-miR-1288-3p,0.54,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.07,0.0
hsa-miR-1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-129-5p,0.0,0.0,0.0,0.23,0.0,0.0,0.19,0.0,0.11,0.65
hsa-miR-1290,0.0,0.54,0.0,1.41,0.3,0.48,0.19,0.0,0.0,0.0
hsa-miR-1291,14.15,1.89,3.45,18.97,68.56,9.53,25.24,103.63,1.63,146.51
hsa-miR-1292-5p,0.54,0.27,0.23,0.0,0.0,0.71,0.39,0.0,0.18,0.0
hsa-miR-1294,0.0,0.0,0.0,0.0,0.3,0.0,0.19,0.0,0.41,0.22
hsa-miR-1295a,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0
hsa-miR-1298-5p,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1299,0.27,1.89,2.76,28.81,9.24,17.86,0.0,0.44,0.0,39.01
hsa-miR-1301-3p,1.9,0.54,2.76,4.22,1.79,1.91,1.94,1.75,0.7,2.6
hsa-miR-1303,0.0,0.27,0.92,0.47,0.0,0.24,0.19,0.22,0.0,1.73
hsa-miR-1304-3p,0.27,0.54,0.46,0.0,0.3,0.0,0.0,0.0,0.0,0.22
hsa-miR-1304-5p,0.27,0.81,0.23,0.7,0.3,0.0,0.39,0.66,0.11,0.0
hsa-miR-1306-3p,0.27,1.89,0.46,0.23,0.0,0.0,0.39,0.0,0.0,0.0
hsa-miR-1307-3p,23.67,40.59,36.84,41.93,22.95,36.68,31.45,25.14,22.61,38.36
hsa-miR-1307-5p,0.54,1.35,0.69,0.47,1.19,0.95,2.91,2.41,0.26,0.43
hsa-miR-130a-3p,0.54,0.54,0.0,0.0,0.0,0.0,0.19,0.87,0.22,0.65
hsa-miR-130b-3p,0.0,0.27,1.15,0.23,0.0,0.24,0.19,0.0,0.0,1.3
hsa-miR-130b-5p,1.09,1.89,0.92,0.94,2.38,3.1,0.78,1.31,2.07,5.42
hsa-miR-132-3p,0.0,0.0,0.0,1.87,0.3,1.43,2.52,4.37,0.0,22.32
hsa-miR-132-5p,0.0,0.0,0.23,0.7,0.6,2.14,1.75,1.31,0.3,2.38
hsa-miR-133a-3p,0.0,0.0,0.23,0.23,0.0,0.48,0.0,0.0,0.0,0.0
hsa-miR-133b,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0
hsa-miR-134-5p,1.09,4.87,6.68,2.58,4.17,7.62,2.52,6.12,2.62,2.6
hsa-miR-1343-3p,0.0,0.0,0.0,0.0,0.0,0.24,0.39,0.0,0.04,0.0
hsa-miR-135b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-136-3p,0.54,0.54,0.0,0.47,0.0,0.0,0.0,0.44,0.33,0.0
hsa-miR-136-5p,0.0,0.0,0.0,0.0,0.0,0.24,0.19,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08
hsa-miR-139-3p,1.36,3.52,2.53,1.17,0.3,0.48,1.16,0.22,0.92,0.43
hsa-miR-139-5p,10.07,12.45,14.96,4.92,4.77,3.57,13.59,6.34,3.51,7.37
hsa-miR-140-3p,41.9,80.9,77.59,108.22,53.96,80.5,178.63,65.81,25.93,558.53
hsa-miR-140-5p,0.27,1.08,0.23,1.87,0.3,0.48,0.58,3.28,0.55,3.25
hsa-miR-141-3p,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,2.99,3.52,2.3,7.5,3.88,6.67,8.54,12.68,0.96,8.02
hsa-miR-142-5p,15.78,38.96,42.13,65.35,39.35,92.4,100.38,106.91,33.77,60.04
hsa-miR-143-3p,18.5,53.84,58.94,45.44,19.08,36.2,13.59,39.14,35.35,24.27
hsa-miR-143-5p,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.22,0.0,0.0
hsa-miR-144-3p,0.0,0.27,0.0,0.23,0.6,0.24,0.0,1.53,0.11,0.0
hsa-miR-144-5p,0.0,1.08,0.0,0.7,0.0,0.24,0.0,0.66,0.63,0.65
hsa-miR-145-5p,0.27,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.07,1.52
hsa-miR-1468-5p,0.0,1.08,1.15,0.47,0.89,0.24,0.78,0.0,0.92,0.0
hsa-miR-146a-3p,0.0,1.08,2.07,0.0,0.0,0.0,0.0,0.66,0.0,0.87
hsa-miR-146a-5p,50.06,154.5,133.53,241.5,92.11,213.15,314.15,501.34,110.24,1216.77
hsa-miR-146b-3p,0.27,2.71,1.38,5.62,2.98,5.48,4.66,3.06,2.33,98.62
hsa-miR-146b-5p,217.67,384.76,430.07,1178.22,499.91,1216.95,1024.77,1887.72,240.35,3162.64
hsa-miR-147a,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-147b-3p,0.0,0.27,0.23,0.7,0.0,0.0,0.0,0.44,0.0,1.08
hsa-miR-147b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-148a-3p,1046.43,3155.71,3018.55,1843.0,933.35,1667.06,1503.95,1486.3,1107.75,673.84
hsa-miR-148a-5p,0.0,0.81,0.92,0.23,0.89,0.24,0.78,0.22,0.22,0.22
hsa-miR-148b-3p,12.79,35.99,39.83,27.64,10.43,19.53,23.49,31.7,14.15,79.54
hsa-miR-148b-5p,0.0,0.54,0.46,0.47,0.0,0.0,0.39,0.0,0.18,0.65
hsa-miR-149-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-150-3p,4.35,5.95,6.45,5.39,3.28,7.38,4.08,4.81,7.09,1.52
hsa-miR-150-5p,61.76,56.01,72.29,273.36,159.19,300.79,507.53,381.52,56.23,372.57
hsa-miR-151a-3p,549.88,1436.48,1202.72,761.51,436.42,634.67,763.43,742.28,528.85,315.79
hsa-miR-151a-5p,1.36,2.16,0.23,1.17,1.49,2.14,1.94,0.66,0.0,0.43
hsa-miR-151b,0.0,0.0,0.0,0.0,0.3,0.0,0.39,0.0,0.0,0.87
hsa-miR-152-3p,7.89,11.63,7.83,13.59,7.15,8.1,15.73,3.72,3.36,58.3
hsa-miR-155-5p,13.6,14.88,19.57,242.67,103.74,222.2,306.96,216.23,7.83,760.53
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.43
hsa-miR-15a-5p,1.09,1.35,2.07,1.17,0.3,1.43,0.19,0.22,1.07,1.73
hsa-miR-15b-3p,0.27,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15b-5p,0.54,0.81,0.23,1.64,1.19,0.48,1.36,2.62,0.0,11.7
hsa-miR-16-2-3p,1.36,4.06,4.14,4.92,2.09,5.24,2.91,8.75,4.1,0.87
hsa-miR-16-5p,2.18,6.49,3.91,10.31,3.88,10.95,16.89,20.77,2.33,28.61
hsa-miR-17-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-17-5p,1.09,2.98,0.92,1.64,0.89,1.67,6.02,2.62,1.18,57.22
hsa-miR-181a-2-3p,3.26,7.31,5.53,7.5,7.15,9.05,22.91,16.18,2.73,17.77
hsa-miR-181a-3p,0.54,2.16,1.38,1.41,0.6,0.48,1.36,1.53,0.15,3.47
hsa-miR-181a-5p,18.23,37.07,29.24,56.69,20.87,45.49,158.24,289.7,30.81,321.21
hsa-miR-181b-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0
hsa-miR-181b-3p,0.0,1.35,0.46,2.11,0.6,0.71,2.91,6.12,0.37,0.43
hsa-miR-181b-5p,5.44,14.61,11.97,12.18,11.63,17.62,54.17,67.12,7.94,73.91
hsa-miR-181c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.22,0.0,0.22
hsa-miR-181d-5p,0.54,1.08,0.46,0.0,0.3,0.71,0.97,1.97,1.22,8.02
hsa-miR-182-3p,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p,14.42,24.08,25.1,24.83,16.4,26.43,15.34,5.25,27.67,7.8
hsa-miR-183-5p,5.44,10.82,17.73,16.63,9.84,19.29,5.82,4.15,9.2,4.55
hsa-miR-184,0.0,0.27,0.0,0.0,0.0,0.71,0.0,0.44,0.18,0.0
hsa-miR-1843,1.36,5.14,4.14,4.68,1.79,5.24,6.02,3.94,4.69,5.42
hsa-miR-185-3p,0.27,1.62,1.15,0.7,0.6,0.0,0.19,0.0,0.74,6.29
hsa-miR-185-5p,12.52,25.98,29.01,19.68,10.43,22.86,12.81,13.56,12.45,28.39
hsa-miR-186-5p,3.26,9.74,9.44,6.56,3.58,12.62,14.56,20.77,6.72,10.4
hsa-miR-187-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0
hsa-miR-188-5p,0.27,0.81,0.0,0.23,0.0,0.0,0.0,0.22,0.33,0.0
hsa-miR-18a-3p,0.0,0.27,0.0,0.0,0.3,0.0,0.19,0.0,0.0,0.0
hsa-miR-18a-5p,0.0,0.0,0.0,0.23,0.0,0.24,0.0,0.22,0.0,0.43
hsa-miR-1908-5p,0.0,0.54,0.69,0.0,0.0,0.0,0.0,0.22,0.0,0.0
hsa-miR-1909-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0
hsa-miR-190a-5p,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,0.0,0.27,0.0,0.0,0.0,0.24,0.58,0.0,0.15,0.0
hsa-miR-191-3p,0.27,0.81,0.0,0.47,0.0,0.0,0.19,0.44,0.0,0.0
hsa-miR-191-5p,54.96,69.27,87.49,100.72,54.85,106.45,127.76,76.96,35.47,332.69
hsa-miR-192-3p,0.0,0.0,0.0,0.0,0.3,0.24,0.19,0.0,0.0,0.0
hsa-miR-192-5p,4.08,10.55,6.22,22.02,8.94,25.24,20.0,20.99,8.24,15.82
hsa-miR-193a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0
hsa-miR-193a-5p,1.63,3.52,2.76,6.32,0.89,2.14,0.78,1.31,1.99,1.52
hsa-miR-193b-3p,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.22,0.0,0.22
hsa-miR-193b-5p,0.0,0.54,0.0,0.47,0.0,0.95,0.0,0.66,0.07,0.0
hsa-miR-194-5p,0.54,1.35,0.46,0.94,0.3,0.71,0.97,1.53,0.66,1.73
hsa-miR-195-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.22
hsa-miR-196b-5p,0.0,0.0,0.0,0.47,0.0,0.24,0.78,0.22,0.0,2.6
hsa-miR-197-3p,1.36,1.35,0.92,0.7,1.49,3.81,3.49,3.72,0.48,26.66
hsa-miR-197-5p,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1976,0.0,0.0,0.0,0.7,0.0,0.0,0.19,0.0,0.18,0.22
hsa-miR-199a-3p,2.45,7.31,3.45,6.09,1.19,4.52,7.77,1.53,2.99,3.25
hsa-miR-199a-5p,1.63,2.98,8.98,3.28,3.58,1.67,6.21,3.5,0.89,0.87
hsa-miR-199b-3p,3.54,0.27,3.45,0.23,1.79,0.95,1.94,1.53,1.07,3.03
hsa-miR-199b-5p,0.54,2.16,1.84,2.11,0.89,0.48,1.16,0.87,0.04,2.38
hsa-miR-19a-3p,0.0,0.0,0.23,0.0,0.0,0.24,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,0.0,0.0,0.0,0.23,0.0,0.24,0.0,0.66,0.22,0.65
hsa-miR-200a-3p,0.0,0.27,0.0,0.94,0.0,0.0,1.75,0.44,0.0,0.0
hsa-miR-200a-5p,0.0,0.27,0.0,0.23,0.0,0.71,0.78,0.22,0.11,0.43
hsa-miR-200b-3p,0.54,1.35,0.23,0.94,1.79,1.19,2.14,0.44,0.59,4.12
hsa-miR-200b-5p,0.0,0.0,0.0,0.23,0.0,0.24,0.0,0.0,0.0,0.22
hsa-miR-200c-3p,0.82,0.81,0.92,1.64,1.19,1.19,4.85,6.78,1.15,11.49
hsa-miR-203a-3p,0.0,0.27,0.0,2.11,0.0,1.19,0.19,1.97,0.63,0.43
hsa-miR-204-5p,0.0,0.0,0.0,0.23,0.0,0.48,0.0,0.0,0.0,0.0
hsa-miR-206,0.0,0.0,0.0,0.23,0.0,0.48,0.0,0.0,0.0,0.0
hsa-miR-208b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0
hsa-miR-20a-3p,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,1.9,4.33,4.37,8.43,3.28,7.14,8.15,6.12,6.54,94.71
hsa-miR-20b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.22,0.11,0.22
hsa-miR-20b-5p,0.0,0.0,0.0,0.47,0.3,0.0,0.58,1.31,0.3,9.54
hsa-miR-21-3p,0.54,1.08,0.92,1.41,0.3,0.48,1.36,0.44,0.26,6.94
hsa-miR-21-5p,959.36,1898.62,1937.85,2762.85,1128.61,2673.96,1676.75,892.04,428.32,6595.98
hsa-miR-210-3p,0.0,0.0,0.0,0.0,0.0,0.71,0.58,0.66,0.0,11.49
hsa-miR-210-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.87
hsa-miR-2110,3.81,1.89,3.45,2.81,2.98,2.86,2.52,3.5,3.55,0.22
hsa-miR-2115-3p,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-2115-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0
hsa-miR-2116-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-212-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,5.64
hsa-miR-212-5p,0.27,0.0,0.23,0.47,0.0,0.0,0.78,1.09,0.04,3.25
hsa-miR-215-5p,0.0,0.0,0.0,0.23,0.0,0.0,0.19,0.22,0.0,0.43
hsa-miR-218-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.15,0.0
hsa-miR-219a-1-3p,0.27,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.18,0.22
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0
hsa-miR-22-3p,7.62,32.2,30.85,23.19,9.24,23.34,24.08,43.29,27.26,21.46
hsa-miR-22-5p,0.27,0.81,1.15,0.0,0.0,0.24,0.78,0.87,0.33,1.3
hsa-miR-221-3p,9.52,19.21,21.87,23.42,11.63,13.34,20.58,18.8,7.24,41.61
hsa-miR-221-5p,5.71,6.49,9.67,7.96,2.68,6.67,10.1,3.94,1.99,6.07
hsa-miR-222-3p,54.14,87.4,99.69,114.54,65.58,98.12,70.29,84.18,52.02,26.66
hsa-miR-222-5p,0.27,0.27,0.69,0.0,0.0,0.0,0.0,0.44,0.11,0.0
hsa-miR-223-3p,7.62,7.31,11.97,8.67,4.17,6.19,13.59,3.94,1.18,7.8
hsa-miR-223-5p,87.88,173.71,162.54,66.52,36.67,66.44,62.71,34.11,50.28,18.42
hsa-miR-224-5p,2.45,7.03,5.76,2.34,1.19,3.1,8.35,37.82,2.44,18.21
hsa-miR-2276-3p,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,1.73
hsa-miR-2355-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-23a-3p,13.33,37.61,39.37,35.6,11.03,22.15,72.81,50.29,9.97,125.06
hsa-miR-23a-5p,0.27,0.27,0.23,1.17,0.0,0.24,0.19,0.22,0.18,0.0
hsa-miR-23b-3p,2.45,11.63,12.66,5.62,2.09,2.62,4.85,1.53,2.03,8.89
hsa-miR-23b-5p,0.54,0.27,0.69,0.23,0.0,0.0,0.19,0.0,0.04,0.0
hsa-miR-24-2-5p,0.0,2.44,1.38,1.64,0.3,1.19,1.94,0.87,1.15,0.65
hsa-miR-24-3p,21.22,27.06,8.75,49.89,21.46,28.1,41.55,46.35,20.98,114.44
hsa-miR-25-3p,150.73,346.34,387.94,313.18,162.76,281.97,381.33,444.49,260.67,467.5
hsa-miR-25-5p,0.82,0.54,0.23,0.0,0.0,1.43,0.78,0.44,0.78,0.22
hsa-miR-26a-2-3p,0.82,1.62,0.69,0.0,0.0,0.48,0.19,0.22,1.03,0.0
hsa-miR-26a-5p,231.81,399.37,509.96,538.52,274.85,535.13,592.57,562.56,225.76,590.83
hsa-miR-26b-3p,2.99,8.39,3.68,1.64,3.28,4.05,2.52,0.87,3.03,0.65
hsa-miR-26b-5p,19.86,34.63,30.39,63.24,36.37,55.49,85.43,50.29,14.78,116.39
hsa-miR-27a-3p,4.08,20.83,19.8,14.52,6.26,12.62,24.46,27.33,5.73,29.26
hsa-miR-27a-5p,12.52,17.32,26.48,16.87,14.31,19.29,9.32,8.09,6.5,4.98
hsa-miR-27b-3p,12.52,23.27,24.86,19.68,6.26,12.38,27.38,23.83,8.42,54.83
hsa-miR-27b-5p,0.27,0.0,0.23,0.23,0.3,0.24,0.58,0.0,0.15,0.65
hsa-miR-28-3p,56.05,100.92,102.68,118.76,66.48,113.84,114.94,117.41,50.02,261.82
hsa-miR-28-5p,0.0,0.81,1.61,2.58,1.49,1.43,4.66,1.75,0.66,6.72
hsa-miR-296-3p,0.0,0.27,0.0,0.23,0.0,0.0,0.0,0.22,0.0,0.0
hsa-miR-29a-3p,4.9,15.15,14.27,18.5,7.75,18.81,29.51,9.62,11.97,14.09
hsa-miR-29b-1-5p,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.37,0.22
hsa-miR-29b-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65
hsa-miR-29b-3p,0.27,0.0,0.92,0.7,0.3,0.48,2.14,0.22,0.85,1.95
hsa-miR-29c-3p,0.0,0.54,0.46,0.23,0.0,0.95,0.39,0.0,0.55,0.22
