miRNA,SRR17237638,SRR17237639,SRR17237640,SRR17237641,SRR17237642,SRR17237643,SRR17237644,SRR17237645,SRR17237646,SRR17237647,SRR17237648,SRR17237649,SRR17237650,SRR17237651,SRR17237652,SRR17237653,SRR17237654,SRR17237655,SRR17237656,SRR17237657,SRR17237658,SRR17237659,SRR17237660,SRR17237661,SRR17237662,SRR17237663,SRR17237664,SRR17237665
hsa-miR-2114-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-3p,2.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0
hsa-miR-2115-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0
hsa-miR-2116-3p,2.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0
hsa-miR-2116-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-212-3p,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-5p,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-214-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,3.0,1.0,181.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,4.0,0.0,1.0
hsa-miR-216a-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
hsa-miR-216b-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-217-5p,3.0,2.0,3.0,0.0,1.0,1.0,11.0,1.0,3.0,4.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,0.0,1.0,1.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-218-5p,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
hsa-miR-219a-1-3p,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-219b-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-22-3p,9354.0,8191.0,5384.0,4733.0,1250.0,14423.0,5855.0,1901.0,4105.0,3357.0,5357.0,1028.0,5453.0,1047.0,8880.0,3927.0,8993.0,7158.0,4249.0,8645.0,8162.0,6784.0,4498.0,5928.0,6489.0,11797.0,8976.0,13196.0
hsa-miR-22-5p,149.0,213.0,127.0,143.0,25.0,19.0,98.0,38.0,72.0,68.0,139.0,8.0,59.0,33.0,178.0,56.0,168.0,165.0,49.0,134.0,120.0,84.0,34.0,76.0,111.0,116.0,105.0,222.0
hsa-miR-221-3p,570.0,396.0,681.0,358.0,138.0,127.0,284.0,89.0,556.0,459.0,767.0,146.0,735.0,249.0,545.0,170.0,728.0,430.0,321.0,405.0,457.0,203.0,411.0,431.0,681.0,1236.0,1077.0,2060.0
hsa-miR-221-5p,61.0,61.0,40.0,27.0,19.0,12.0,30.0,18.0,14.0,23.0,23.0,10.0,21.0,15.0,42.0,9.0,55.0,24.0,11.0,24.0,38.0,16.0,13.0,24.0,26.0,52.0,32.0,90.0
hsa-miR-222-3p,396.0,152.0,390.0,149.0,83.0,56.0,184.0,44.0,160.0,312.0,431.0,83.0,255.0,149.0,258.0,73.0,448.0,179.0,141.0,131.0,249.0,102.0,199.0,198.0,270.0,351.0,409.0,715.0
hsa-miR-222-5p,1.0,7.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
hsa-miR-223-3p,73.0,29.0,26.0,23.0,59.0,10.0,87.0,9.0,30.0,51.0,27.0,11.0,18.0,12.0,42.0,5.0,80.0,26.0,19.0,25.0,26.0,7.0,13.0,14.0,14.0,17.0,26.0,38.0
hsa-miR-223-5p,25.0,12.0,38.0,15.0,18.0,6.0,37.0,5.0,10.0,34.0,17.0,12.0,16.0,6.0,19.0,3.0,22.0,8.0,5.0,2.0,18.0,4.0,7.0,8.0,8.0,1.0,5.0,14.0
hsa-miR-224-3p,21.0,14.0,7.0,10.0,4.0,6.0,5.0,1.0,8.0,11.0,25.0,4.0,10.0,5.0,38.0,9.0,21.0,20.0,6.0,18.0,18.0,16.0,11.0,21.0,30.0,35.0,24.0,60.0
hsa-miR-224-5p,4629.0,993.0,2121.0,1072.0,484.0,116.0,1194.0,546.0,994.0,4292.0,3983.0,1075.0,881.0,1550.0,2494.0,198.0,1271.0,478.0,345.0,418.0,1107.0,402.0,339.0,586.0,798.0,994.0,656.0,1800.0
hsa-miR-2276-3p,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
hsa-miR-2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-23a-3p,5313.0,5060.0,4047.0,3207.0,1799.0,682.0,3324.0,1685.0,3406.0,4667.0,4666.0,2554.0,5068.0,2701.0,7096.0,1487.0,5556.0,2845.0,2333.0,2970.0,5965.0,2228.0,2197.0,3189.0,3381.0,7552.0,5347.0,7730.0
hsa-miR-23a-5p,6.0,28.0,28.0,22.0,16.0,105.0,36.0,12.0,7.0,9.0,9.0,1.0,5.0,3.0,12.0,1.0,2.0,11.0,5.0,4.0,5.0,6.0,5.0,4.0,0.0,9.0,4.0,4.0
hsa-miR-23b-3p,415.0,261.0,367.0,141.0,184.0,16.0,349.0,156.0,298.0,481.0,485.0,223.0,412.0,228.0,424.0,129.0,411.0,267.0,207.0,167.0,362.0,157.0,146.0,140.0,219.0,721.0,295.0,364.0
hsa-miR-23b-5p,3.0,2.0,7.0,3.0,2.0,3.0,4.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,3.0
hsa-miR-23c,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
hsa-miR-24-1-5p,7.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,7.0
hsa-miR-24-2-5p,368.0,202.0,200.0,80.0,38.0,89.0,146.0,60.0,85.0,122.0,183.0,42.0,162.0,60.0,210.0,33.0,217.0,40.0,48.0,96.0,160.0,43.0,30.0,73.0,66.0,203.0,191.0,266.0
hsa-miR-24-3p,3715.0,6394.0,4886.0,1370.0,1447.0,2304.0,2659.0,1161.0,4511.0,727.0,8384.0,2038.0,6868.0,1789.0,3879.0,3165.0,14413.0,5768.0,4229.0,6584.0,8662.0,4514.0,1648.0,4662.0,4653.0,4244.0,486.0,17663.0
hsa-miR-2467-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,195.0,54.0,88.0,63.0,19.0,19.0,88.0,30.0,22.0,63.0,86.0,20.0,25.0,14.0,89.0,26.0,126.0,57.0,21.0,40.0,97.0,48.0,21.0,19.0,25.0,62.0,47.0,39.0
hsa-miR-25-5p,3.0,19.0,8.0,13.0,12.0,62.0,13.0,9.0,8.0,10.0,4.0,0.0,6.0,1.0,3.0,3.0,1.0,3.0,1.0,6.0,3.0,3.0,4.0,1.0,3.0,3.0,1.0,2.0
hsa-miR-2682-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2682-5p,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-26a-2-3p,8.0,9.0,3.0,11.0,6.0,2.0,2.0,2.0,10.0,7.0,2.0,1.0,3.0,1.0,6.0,1.0,5.0,1.0,2.0,5.0,6.0,6.0,4.0,5.0,3.0,4.0,1.0,6.0
hsa-miR-26a-5p,29206.0,13300.0,15356.0,8281.0,4674.0,697.0,11940.0,4875.0,6322.0,13389.0,20523.0,5007.0,9216.0,5850.0,19874.0,5428.0,16787.0,6946.0,6155.0,7855.0,14471.0,7705.0,5435.0,7063.0,10252.0,16774.0,15490.0,21538.0
hsa-miR-26b-3p,25.0,11.0,8.0,24.0,7.0,4.0,9.0,8.0,11.0,7.0,4.0,3.0,11.0,1.0,2.0,3.0,3.0,5.0,6.0,3.0,2.0,4.0,2.0,3.0,3.0,8.0,3.0,4.0
hsa-miR-26b-5p,13283.0,7874.0,4292.0,3585.0,1485.0,159.0,3081.0,1866.0,3938.0,5354.0,9366.0,1790.0,6224.0,2600.0,11658.0,3472.0,8120.0,5217.0,3892.0,5049.0,7262.0,5236.0,4114.0,6022.0,7797.0,15225.0,10401.0,19110.0
hsa-miR-27a-3p,10618.0,2820.0,3942.0,2798.0,861.0,152.0,2873.0,1050.0,1932.0,4104.0,6830.0,1004.0,2504.0,1657.0,8162.0,1115.0,6373.0,2280.0,1203.0,1740.0,3438.0,1728.0,1318.0,2694.0,2440.0,7072.0,7577.0,9633.0
hsa-miR-27a-5p,184.0,586.0,381.0,208.0,131.0,526.0,340.0,93.0,60.0,82.0,97.0,17.0,164.0,16.0,55.0,31.0,80.0,42.0,65.0,72.0,117.0,58.0,9.0,12.0,10.0,21.0,33.0,28.0
hsa-miR-27b-3p,7187.0,2312.0,3359.0,1761.0,843.0,163.0,1911.0,818.0,1552.0,2591.0,3230.0,1201.0,2597.0,1137.0,7177.0,1154.0,4170.0,1021.0,1400.0,1417.0,3392.0,1254.0,792.0,1743.0,3062.0,7044.0,5445.0,7277.0
hsa-miR-27b-5p,27.0,13.0,15.0,7.0,8.0,6.0,5.0,5.0,13.0,7.0,18.0,2.0,15.0,1.0,17.0,4.0,8.0,5.0,5.0,2.0,9.0,6.0,4.0,6.0,6.0,16.0,8.0,12.0
hsa-miR-28-3p,81.0,67.0,72.0,52.0,30.0,75.0,50.0,16.0,52.0,40.0,55.0,19.0,48.0,20.0,78.0,18.0,59.0,51.0,43.0,46.0,86.0,31.0,26.0,17.0,33.0,55.0,47.0,76.0
hsa-miR-28-5p,41.0,15.0,17.0,12.0,3.0,3.0,19.0,6.0,9.0,12.0,21.0,4.0,7.0,9.0,21.0,7.0,17.0,13.0,6.0,13.0,20.0,11.0,7.0,6.0,16.0,30.0,20.0,17.0
hsa-miR-296-3p,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-5p,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0
hsa-miR-299-3p,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,2539.0,770.0,688.0,544.0,240.0,161.0,776.0,365.0,291.0,273.0,504.0,174.0,458.0,200.0,2087.0,776.0,1086.0,692.0,793.0,1302.0,999.0,960.0,352.0,414.0,477.0,1597.0,1522.0,1802.0
hsa-miR-29a-5p,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-29b-1-5p,7.0,6.0,0.0,3.0,2.0,2.0,0.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0
hsa-miR-29b-2-5p,3.0,2.0,1.0,1.0,0.0,4.0,3.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,6.0
hsa-miR-29b-3p,114.0,51.0,40.0,34.0,31.0,17.0,54.0,31.0,41.0,25.0,57.0,30.0,36.0,37.0,101.0,21.0,63.0,31.0,36.0,45.0,65.0,29.0,50.0,31.0,46.0,142.0,94.0,140.0
hsa-miR-29c-3p,32.0,10.0,8.0,10.0,0.0,2.0,6.0,6.0,10.0,6.0,13.0,3.0,5.0,5.0,37.0,9.0,17.0,16.0,8.0,14.0,16.0,8.0,10.0,14.0,19.0,53.0,26.0,49.0
hsa-miR-29c-5p,3.0,1.0,0.0,2.0,1.0,1.0,6.0,2.0,3.0,0.0,1.0,1.0,4.0,0.0,6.0,0.0,4.0,3.0,1.0,4.0,6.0,1.0,4.0,7.0,3.0,3.0,11.0,8.0
hsa-miR-301a-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-301a-5p,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
hsa-miR-301b-3p,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
hsa-miR-3064-5p,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-3065-3p,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
hsa-miR-3065-5p,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,6.0,26.0,7.0,3.0,5.0,2.0,1.0,0.0,4.0,0.0,3.0,10.0,17.0,9.0,1.0,28.0,26.0
hsa-miR-30a-3p,247.0,175.0,137.0,109.0,70.0,24.0,107.0,95.0,94.0,129.0,194.0,61.0,119.0,61.0,220.0,64.0,167.0,76.0,67.0,114.0,197.0,88.0,60.0,65.0,89.0,169.0,126.0,166.0
hsa-miR-30a-5p,2989.0,1231.0,2087.0,749.0,506.0,510.0,1950.0,805.0,733.0,1077.0,1252.0,483.0,886.0,358.0,2700.0,612.0,2649.0,600.0,725.0,1084.0,2352.0,902.0,631.0,716.0,901.0,2031.0,2139.0,1513.0
hsa-miR-30b-3p,26.0,42.0,26.0,20.0,18.0,36.0,25.0,11.0,25.0,22.0,27.0,9.0,23.0,12.0,46.0,8.0,26.0,24.0,13.0,18.0,17.0,19.0,19.0,10.0,12.0,19.0,23.0,32.0
hsa-miR-30b-5p,994.0,681.0,526.0,587.0,292.0,110.0,777.0,764.0,722.0,494.0,758.0,368.0,1254.0,441.0,2388.0,1118.0,2211.0,1041.0,1080.0,1846.0,1427.0,1591.0,1252.0,1792.0,2539.0,4602.0,3969.0,4726.0
hsa-miR-30c-1-3p,5.0,10.0,2.0,0.0,0.0,10.0,2.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,7.0,1.0,2.0,1.0,4.0,1.0,5.0
hsa-miR-30c-2-3p,8.0,17.0,12.0,5.0,1.0,23.0,10.0,7.0,7.0,5.0,6.0,0.0,14.0,4.0,16.0,3.0,7.0,6.0,3.0,9.0,8.0,8.0,8.0,2.0,2.0,6.0,2.0,0.0
hsa-miR-30c-5p,1154.0,401.0,643.0,286.0,162.0,70.0,591.0,309.0,301.0,438.0,755.0,146.0,403.0,160.0,488.0,182.0,557.0,193.0,236.0,424.0,463.0,292.0,235.0,319.0,302.0,552.0,485.0,617.0
hsa-miR-30d-3p,43.0,31.0,21.0,11.0,3.0,9.0,16.0,1.0,17.0,8.0,23.0,3.0,15.0,9.0,24.0,4.0,35.0,7.0,7.0,9.0,13.0,13.0,13.0,14.0,19.0,38.0,18.0,47.0
hsa-miR-30d-5p,33031.0,11933.0,21135.0,6553.0,4180.0,3314.0,14949.0,5465.0,7742.0,13647.0,18606.0,6524.0,11253.0,5695.0,24876.0,4324.0,26036.0,4787.0,5539.0,6800.0,19303.0,6600.0,5318.0,6559.0,8131.0,20959.0,16642.0,21314.0
hsa-miR-30e-3p,289.0,135.0,150.0,98.0,67.0,10.0,122.0,93.0,71.0,150.0,221.0,73.0,86.0,100.0,192.0,32.0,168.0,78.0,58.0,68.0,168.0,68.0,46.0,51.0,74.0,162.0,99.0,187.0
hsa-miR-30e-5p,1682.0,332.0,527.0,367.0,144.0,169.0,643.0,254.0,297.0,390.0,643.0,159.0,270.0,130.0,826.0,302.0,1139.0,294.0,414.0,673.0,750.0,492.0,246.0,334.0,422.0,1320.0,1275.0,1160.0
hsa-miR-31-3p,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-31-5p,37.0,38.0,15.0,29.0,11.0,17.0,12.0,11.0,15.0,6.0,5.0,4.0,14.0,1.0,17.0,28.0,25.0,22.0,36.0,37.0,13.0,28.0,11.0,16.0,6.0,12.0,15.0,23.0
hsa-miR-3118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-3127-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3127-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3129-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3129-5p,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3130-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3132,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3136-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-3136-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3138,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-3140-3p,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3144-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
