miRNA,SRR23922105,SRR23922106,SRR23922108,SRR23922109,SRR23922110,SRR23922111,SRR23922112,SRR23922113,SRR23922116,SRR23922117,SRR23922121,SRR23922122,SRR23922124,SRR23922125,SRR23922128,SRR23922129,SRR23922130,SRR23922132
hsa-miR-10399-3p,0.0,0.0,0.0,42.68,12.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.53
hsa-miR-103a-3p,0.0,0.0,0.0,0.0,0.0,15.14,26.91,10.31,11.86,0.0,0.0,0.0,0.0,14.17,0.0,10.76,0.0,13.76
hsa-miR-10401-3p,0.0,0.0,0.0,0.0,12.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106b-3p,0.0,0.0,0.0,0.0,0.0,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76,0.0,13.76
hsa-miR-106b-5p,0.0,0.0,0.0,14.23,0.0,0.0,8.97,10.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.0
hsa-miR-10a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10a-5p,73.67,82.92,80.95,99.58,84.18,30.28,53.81,10.31,47.43,10.91,24.2,90.28,42.02,99.21,43.11,75.31,65.22,68.82
hsa-miR-10b-5p,18.42,51.83,60.71,42.68,60.13,15.14,17.94,20.62,23.72,32.72,24.2,63.2,25.21,56.69,25.87,32.27,39.13,27.53
hsa-miR-11399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0
hsa-miR-11400,0.0,10.37,0.0,0.0,24.05,0.0,0.0,0.0,11.86,10.91,0.0,9.03,0.0,14.17,0.0,0.0,0.0,13.76
hsa-miR-1180-3p,0.0,10.37,0.0,42.68,12.03,15.14,8.97,30.92,0.0,0.0,6.05,18.06,8.4,42.52,17.24,10.76,26.09,13.76
hsa-miR-1181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,9.03,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.76
hsa-miR-12121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-3p,18.42,0.0,0.0,14.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,14.17,0.0,0.0,0.0,0.0
hsa-miR-122-5p,36.83,20.73,60.71,28.45,24.05,0.0,8.97,20.62,23.72,21.81,6.05,18.06,16.81,28.35,0.0,21.52,13.04,0.0
hsa-miR-1226-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.0
hsa-miR-1233-3p,0.0,0.0,0.0,0.0,12.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1237-5p,0.0,0.0,0.0,14.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1238-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,18.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.52,13.04,0.0
hsa-miR-1247-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,14.17,0.0,0.0,0.0,0.0
hsa-miR-1249-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.17,0.0,0.0,0.0,0.0
hsa-miR-125a-5p,18.42,51.83,60.71,42.68,24.05,22.71,26.91,30.92,35.57,32.72,24.2,63.2,58.82,85.04,17.24,32.27,52.18,55.06
hsa-miR-125b-1-3p,0.0,0.0,0.0,0.0,0.0,7.57,8.97,10.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125b-5p,18.42,31.1,40.48,56.9,36.08,7.57,53.81,20.62,11.86,10.91,6.05,27.08,25.21,42.52,25.87,43.03,26.09,55.06
hsa-miR-126-3p,73.67,93.29,141.67,156.48,120.26,22.71,44.84,51.54,118.58,43.63,36.3,117.37,84.03,113.39,43.11,118.34,91.31,110.11
hsa-miR-126-5p,0.0,20.73,20.24,14.23,0.0,0.0,8.97,0.0,35.57,0.0,12.1,45.14,33.61,0.0,25.87,32.27,13.04,41.29
hsa-miR-1260b,0.0,0.0,0.0,0.0,24.05,0.0,8.97,20.62,23.72,0.0,0.0,9.03,0.0,28.35,0.0,10.76,0.0,13.76
hsa-miR-1268b,0.0,0.0,0.0,0.0,0.0,0.0,8.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.0
hsa-miR-127-3p,36.83,10.37,20.24,42.68,24.05,7.57,8.97,20.62,11.86,10.91,12.1,45.14,8.4,14.17,8.62,32.27,26.09,41.29
hsa-miR-1271-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03,8.4,0.0,0.0,0.0,0.0,13.76
hsa-miR-1275,0.0,0.0,0.0,0.0,0.0,0.0,8.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1277-3p,0.0,0.0,0.0,0.0,12.03,0.0,0.0,10.31,11.86,0.0,0.0,18.06,0.0,14.17,0.0,0.0,0.0,0.0
hsa-miR-128-3p,0.0,0.0,40.48,0.0,0.0,15.14,17.94,20.62,0.0,0.0,0.0,9.03,16.81,14.17,0.0,10.76,13.04,13.76
hsa-miR-1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03,0.0,14.17,0.0,0.0,0.0,0.0
hsa-miR-1287-3p,0.0,0.0,0.0,0.0,0.0,0.0,8.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.31,0.0,0.0,0.0,0.0,0.0,14.17,0.0,0.0,0.0,0.0
hsa-miR-129-5p,0.0,0.0,0.0,0.0,0.0,0.0,17.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76,0.0,0.0
hsa-miR-1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.17,0.0,0.0,0.0,0.0
hsa-miR-1292-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1293,0.0,0.0,20.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1299,0.0,10.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1301-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03,0.0,0.0,8.62,10.76,13.04,0.0
hsa-miR-1303,0.0,0.0,0.0,14.23,0.0,7.57,8.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62,0.0,0.0,0.0
hsa-miR-1306-3p,0.0,0.0,0.0,28.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-5p,18.42,0.0,0.0,14.23,0.0,0.0,0.0,10.31,0.0,21.81,0.0,18.06,0.0,0.0,8.62,10.76,13.04,13.76
hsa-miR-1307-3p,0.0,10.37,40.48,56.9,48.1,22.71,26.91,51.54,35.57,21.81,0.0,54.17,16.81,42.52,8.62,32.27,52.18,13.76
hsa-miR-1307-5p,0.0,0.0,0.0,0.0,0.0,7.57,8.97,0.0,0.0,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-130a-3p,0.0,0.0,0.0,0.0,0.0,7.57,8.97,30.92,0.0,0.0,6.05,9.03,8.4,0.0,8.62,0.0,0.0,13.76
hsa-miR-130b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.0
hsa-miR-130b-5p,0.0,0.0,0.0,14.23,12.03,7.57,8.97,20.62,11.86,0.0,0.0,18.06,8.4,0.0,0.0,21.52,13.04,0.0
hsa-miR-132-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03,0.0,0.0,0.0,0.0,13.04,0.0
hsa-miR-132-5p,0.0,20.73,0.0,14.23,0.0,0.0,8.97,0.0,11.86,0.0,0.0,45.14,0.0,14.17,0.0,10.76,26.09,13.76
hsa-miR-133a-3p,36.83,31.1,20.24,71.13,24.05,7.57,0.0,51.54,0.0,0.0,0.0,9.03,0.0,0.0,0.0,21.52,13.04,55.06
hsa-miR-133b,18.42,0.0,0.0,0.0,0.0,0.0,0.0,10.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.0,0.0,20.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1343-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,0.0,0.0,0.0,0.0,12.03,0.0,0.0,0.0,0.0,0.0,6.05,0.0,0.0,0.0,0.0,21.52,13.04,13.76
hsa-miR-136-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.76
hsa-miR-137-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-1-3p,0.0,0.0,0.0,0.0,0.0,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,36.83,0.0,0.0,0.0,0.0,30.28,35.87,41.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,0.0,41.46,20.24,28.45,36.08,0.0,8.97,10.31,11.86,0.0,0.0,27.08,8.4,42.52,0.0,10.76,13.04,27.53
hsa-miR-139-5p,36.83,62.19,40.48,71.13,48.1,7.57,35.87,51.54,35.57,32.72,24.2,45.14,33.61,56.69,17.24,53.79,26.09,41.29
hsa-miR-140-3p,0.0,0.0,0.0,0.0,0.0,0.0,8.97,0.0,0.0,0.0,0.0,9.03,0.0,14.17,0.0,0.0,0.0,0.0
hsa-miR-140-5p,18.42,20.73,0.0,42.68,0.0,0.0,8.97,10.31,23.72,0.0,6.05,9.03,0.0,0.0,0.0,0.0,13.04,0.0
hsa-miR-141-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.52,26.09,55.06
hsa-miR-142-3p,0.0,10.37,40.48,14.23,24.05,0.0,8.97,10.31,35.57,0.0,6.05,54.17,42.02,28.35,17.24,10.76,26.09,0.0
hsa-miR-142-5p,0.0,10.37,40.48,14.23,24.05,0.0,0.0,10.31,0.0,0.0,6.05,27.08,25.21,14.17,8.62,10.76,13.04,13.76
hsa-miR-143-3p,36.83,31.1,20.24,28.45,24.05,0.0,0.0,10.31,11.86,21.81,6.05,18.06,16.81,28.35,17.24,64.55,91.31,96.35
hsa-miR-144-3p,0.0,10.37,20.24,14.23,0.0,0.0,17.94,10.31,11.86,0.0,18.15,9.03,33.61,28.35,17.24,10.76,39.13,27.53
hsa-miR-144-5p,0.0,10.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76,0.0,41.29
hsa-miR-145-5p,0.0,0.0,0.0,14.23,0.0,0.0,0.0,10.31,11.86,0.0,0.0,0.0,0.0,14.17,0.0,64.55,78.27,82.59
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.31,0.0,0.0,0.0,9.03,0.0,0.0,0.0,0.0,0.0,13.76
hsa-miR-146a-5p,36.83,51.83,20.24,56.9,48.1,37.85,62.78,51.54,35.57,32.72,18.15,54.17,42.02,70.87,34.49,43.03,52.18,55.06
hsa-miR-146b-5p,0.0,10.37,0.0,14.23,0.0,7.57,0.0,10.31,0.0,0.0,0.0,18.06,16.81,14.17,0.0,0.0,0.0,13.76
hsa-miR-148a-3p,0.0,0.0,0.0,0.0,12.03,15.14,8.97,0.0,0.0,0.0,0.0,9.03,8.4,14.17,0.0,21.52,52.18,27.53
hsa-miR-148b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03,0.0,0.0,0.0,0.0,13.04,0.0
hsa-miR-149-5p,73.67,10.37,40.48,56.9,24.05,30.28,44.84,10.31,0.0,0.0,0.0,9.03,0.0,0.0,0.0,32.27,26.09,41.29
hsa-miR-150-5p,36.83,51.83,60.71,56.9,36.08,15.14,26.91,72.16,47.43,21.81,18.15,45.14,50.42,56.69,34.49,32.27,39.13,27.53
hsa-miR-151a-3p,0.0,0.0,0.0,0.0,12.03,7.57,8.97,10.31,0.0,0.0,6.05,9.03,16.81,14.17,0.0,10.76,0.0,0.0
hsa-miR-151a-5p,36.83,31.1,40.48,42.68,24.05,15.14,53.81,30.92,23.72,21.81,18.15,45.14,25.21,99.21,17.24,32.27,26.09,41.29
hsa-miR-151b,0.0,0.0,0.0,14.23,0.0,0.0,8.97,0.0,0.0,0.0,0.0,9.03,8.4,0.0,0.0,0.0,0.0,0.0
hsa-miR-152-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.0
hsa-miR-153-3p,0.0,0.0,0.0,0.0,12.03,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.17,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.17,0.0,0.0,0.0,0.0
hsa-miR-154-5p,0.0,10.37,20.24,14.23,0.0,0.0,0.0,10.31,0.0,0.0,6.05,18.06,0.0,14.17,0.0,10.76,0.0,0.0
hsa-miR-155-5p,36.83,41.46,0.0,42.68,36.08,0.0,17.94,10.31,11.86,0.0,12.1,45.14,8.4,28.35,17.24,32.27,52.18,41.29
hsa-miR-15a-5p,18.42,0.0,0.0,28.45,12.03,15.14,0.0,20.62,0.0,10.91,0.0,27.08,25.21,42.52,17.24,21.52,26.09,55.06
hsa-miR-15b-3p,18.42,0.0,0.0,14.23,0.0,0.0,0.0,0.0,11.86,0.0,6.05,18.06,0.0,14.17,8.62,0.0,13.04,0.0
hsa-miR-15b-5p,0.0,41.46,40.48,28.45,36.08,22.71,26.91,41.23,23.72,32.72,24.2,36.11,25.21,70.87,34.49,53.79,39.13,55.06
hsa-miR-16-2-3p,0.0,0.0,0.0,14.23,0.0,0.0,0.0,0.0,0.0,0.0,18.15,27.08,0.0,28.35,8.62,0.0,13.04,0.0
hsa-miR-16-5p,36.83,51.83,60.71,56.9,48.1,37.85,26.91,30.92,47.43,54.54,24.2,45.14,50.42,56.69,34.49,53.79,39.13,82.59
hsa-miR-17-5p,0.0,0.0,0.0,0.0,0.0,0.0,17.94,20.62,0.0,10.91,0.0,9.03,0.0,0.0,0.0,0.0,13.04,13.76
hsa-miR-181a-2-3p,0.0,10.37,0.0,14.23,24.05,0.0,8.97,0.0,0.0,10.91,6.05,18.06,0.0,14.17,0.0,10.76,0.0,13.76
hsa-miR-181a-3p,0.0,0.0,0.0,14.23,12.03,7.57,0.0,10.31,0.0,10.91,6.05,9.03,0.0,0.0,8.62,10.76,0.0,13.76
hsa-miR-181a-5p,92.09,51.83,80.95,85.35,72.15,45.43,53.81,72.16,83.0,54.54,30.25,72.22,50.42,85.04,34.49,86.07,91.31,68.82
hsa-miR-181b-5p,18.42,51.83,40.48,56.9,48.1,30.28,53.81,41.23,23.72,10.91,18.15,63.2,33.61,0.0,25.87,32.27,39.13,55.06
hsa-miR-181c-5p,36.83,10.37,0.0,28.45,12.03,7.57,8.97,0.0,11.86,10.91,6.05,9.03,8.4,0.0,8.62,21.52,26.09,27.53
hsa-miR-181d-5p,18.42,0.0,0.0,0.0,12.03,0.0,8.97,0.0,0.0,0.0,0.0,9.03,0.0,0.0,0.0,0.0,0.0,13.76
hsa-miR-182-5p,0.0,31.1,0.0,28.45,12.03,15.14,35.87,30.92,23.72,43.63,18.15,18.06,8.4,0.0,8.62,21.52,65.22,27.53
hsa-miR-183-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,0.0,20.73,20.24,42.68,12.03,7.57,17.94,0.0,23.72,32.72,12.1,18.06,33.61,42.52,17.24,32.27,13.04,41.29
hsa-miR-184,0.0,10.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,14.17,0.0,0.0,0.0,0.0
hsa-miR-1843,0.0,0.0,0.0,0.0,0.0,0.0,8.97,0.0,0.0,0.0,6.05,9.03,8.4,0.0,0.0,0.0,0.0,0.0
hsa-miR-185-5p,0.0,20.73,20.24,14.23,24.05,0.0,0.0,20.62,23.72,10.91,18.15,45.14,25.21,56.69,0.0,21.52,39.13,41.29
hsa-miR-186-5p,0.0,10.37,0.0,0.0,0.0,7.57,8.97,0.0,0.0,10.91,0.0,0.0,16.81,0.0,0.0,10.76,13.04,13.76
hsa-miR-187-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.0
hsa-miR-18a-3p,0.0,0.0,0.0,0.0,0.0,0.0,8.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,0.0,8.97,0.0,0.0,0.0,0.0,9.03,0.0,0.0,0.0,0.0,13.04,13.76
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,0.0,0.0,0.0,0.0,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,10.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,0.0,10.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.76
hsa-miR-191-3p,0.0,0.0,0.0,0.0,0.0,7.57,8.97,10.31,0.0,0.0,0.0,9.03,0.0,14.17,0.0,0.0,0.0,0.0
hsa-miR-191-5p,73.67,51.83,80.95,85.35,72.15,30.28,53.81,51.54,47.43,43.63,42.35,99.31,58.82,85.04,43.11,53.79,104.36,110.11
hsa-miR-192-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.76
hsa-miR-192-5p,18.42,41.46,0.0,42.68,12.03,22.71,44.84,30.92,0.0,10.91,12.1,9.03,25.21,56.69,8.62,86.07,78.27,96.35
hsa-miR-193a-3p,18.42,20.73,0.0,28.45,0.0,0.0,8.97,20.62,11.86,21.81,0.0,18.06,8.4,28.35,8.62,10.76,13.04,0.0
hsa-miR-193a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03,8.4,0.0,8.62,10.76,13.04,0.0
hsa-miR-193b-3p,0.0,10.37,20.24,28.45,0.0,0.0,26.91,0.0,11.86,0.0,0.0,18.06,8.4,14.17,0.0,21.52,39.13,0.0
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,0.0,0.0,8.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,0.0,10.37,0.0,0.0,0.0,0.0,8.97,0.0,0.0,0.0,0.0,0.0,8.4,0.0,8.62,53.79,39.13,41.29
hsa-miR-195-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,9.03,8.4,0.0,0.0,0.0,0.0,0.0
hsa-miR-196a-5p,18.42,20.73,60.71,28.45,12.03,0.0,8.97,0.0,0.0,0.0,0.0,18.06,0.0,0.0,0.0,21.52,26.09,0.0
hsa-miR-196b-5p,36.83,31.1,40.48,28.45,36.08,0.0,17.94,10.31,11.86,0.0,24.2,36.11,8.4,42.52,8.62,64.55,78.27,55.06
hsa-miR-197-3p,18.42,10.37,0.0,14.23,12.03,0.0,17.94,10.31,0.0,10.91,0.0,9.03,8.4,14.17,8.62,10.76,0.0,13.76
hsa-miR-199a-3p,73.67,51.83,40.48,56.9,48.1,0.0,0.0,30.92,47.43,32.72,6.05,36.11,16.81,28.35,17.24,21.52,65.22,55.06
hsa-miR-199a-5p,0.0,0.0,0.0,0.0,12.03,0.0,0.0,0.0,0.0,0.0,0.0,18.06,0.0,0.0,0.0,21.52,13.04,27.53
hsa-miR-199b-3p,18.42,20.73,20.24,28.45,12.03,0.0,17.94,0.0,11.86,21.81,18.15,45.14,8.4,56.69,17.24,43.03,13.04,27.53
hsa-miR-199b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76,26.09,0.0
hsa-miR-19a-3p,0.0,0.0,20.24,14.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,0.0,10.37,20.24,14.23,12.03,15.14,17.94,20.62,11.86,0.0,6.05,27.08,0.0,42.52,0.0,21.52,52.18,27.53
hsa-miR-200a-3p,0.0,0.0,0.0,28.45,12.03,0.0,0.0,0.0,0.0,0.0,6.05,0.0,0.0,14.17,0.0,32.27,39.13,41.29
hsa-miR-200a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76,13.04,27.53
hsa-miR-200b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.03,39.13,55.06
