miRNA,SRR7084505,SRR7084506,SRR7084508,SRR7084509,SRR7084510
hsa-miR-10a-5p,22.0,7.0,6494.0,5782.0,5853.0
hsa-miR-10b-3p,0.0,0.0,14.0,12.0,18.0
hsa-miR-10b-5p,34.0,8.0,21588.0,9282.0,14578.0
hsa-miR-11399,0.0,2.0,0.0,0.0,0.0
hsa-miR-1180-3p,78.0,75.0,0.0,14.0,14.0
hsa-miR-1183,1.0,4.0,1.0,3.0,0.0
hsa-miR-1185-1-3p,0.0,0.0,0.0,0.0,11.0
hsa-miR-1185-2-3p,0.0,0.0,0.0,0.0,1.0
hsa-miR-1185-5p,0.0,0.0,6.0,0.0,0.0
hsa-miR-1193,1.0,0.0,0.0,0.0,0.0
hsa-miR-1197,4.0,2.0,9.0,0.0,0.0
hsa-miR-12136,1.0,0.0,0.0,0.0,0.0
hsa-miR-122-5p,8.0,4.0,52048.0,795.0,6358.0
hsa-miR-1225-5p,0.0,0.0,0.0,4.0,0.0
hsa-miR-1226-3p,1.0,0.0,0.0,0.0,1.0
hsa-miR-1229-3p,2.0,0.0,0.0,0.0,0.0
hsa-miR-122b-5p,0.0,0.0,50.0,0.0,16.0
hsa-miR-124-3p,5.0,4.0,0.0,0.0,4.0
hsa-miR-1243,1.0,1.0,0.0,0.0,0.0
hsa-miR-1244,4.0,8.0,35.0,0.0,0.0
hsa-miR-1246,73.0,83.0,110.0,85.0,353.0
hsa-miR-1248,3.0,0.0,1.0,10.0,0.0
hsa-miR-1249-3p,2.0,0.0,0.0,0.0,2.0
hsa-miR-1250-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-1252-5p,2.0,2.0,0.0,0.0,0.0
hsa-miR-1255a,3.0,1.0,0.0,0.0,0.0
hsa-miR-1255b-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-125a-3p,2.0,2.0,75.0,6.0,13.0
hsa-miR-125a-5p,63.0,51.0,747.0,721.0,864.0
hsa-miR-125b-1-3p,0.0,1.0,3.0,61.0,154.0
hsa-miR-125b-5p,8.0,2.0,598.0,314.0,833.0
hsa-miR-126-3p,66.0,43.0,9562.0,695.0,899.0
hsa-miR-126-5p,0.0,0.0,134.0,1.0,19.0
hsa-miR-1260b,3.0,2.0,0.0,0.0,0.0
hsa-miR-1262,0.0,0.0,0.0,0.0,3.0
hsa-miR-1266-5p,3.0,0.0,0.0,0.0,0.0
hsa-miR-1268a,5.0,0.0,0.0,0.0,0.0
hsa-miR-1268b,1.0,1.0,0.0,0.0,1.0
hsa-miR-1269a,0.0,0.0,0.0,0.0,3.0
hsa-miR-127-3p,35.0,16.0,229.0,33.0,125.0
hsa-miR-127-5p,26.0,6.0,24.0,1.0,8.0
hsa-miR-1270,20.0,16.0,0.0,0.0,0.0
hsa-miR-1271-5p,6.0,2.0,0.0,0.0,0.0
hsa-miR-1272,2.0,0.0,0.0,0.0,0.0
hsa-miR-1273c,1.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-1275,3.0,3.0,0.0,0.0,0.0
hsa-miR-1276,0.0,3.0,0.0,0.0,0.0
hsa-miR-1277-3p,1.0,0.0,0.0,4.0,1.0
hsa-miR-1278,12.0,5.0,0.0,0.0,0.0
hsa-miR-128-1-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,770.0,720.0,8048.0,1068.0,2596.0
hsa-miR-1283,10.0,3.0,0.0,0.0,0.0
hsa-miR-1284,2.0,0.0,0.0,0.0,5.0
hsa-miR-1285-3p,4.0,1.0,0.0,4.0,0.0
hsa-miR-1285-5p,1.0,1.0,0.0,0.0,1.0
hsa-miR-1286,1.0,1.0,0.0,0.0,0.0
hsa-miR-1287-5p,2.0,1.0,0.0,0.0,6.0
hsa-miR-1288-3p,3.0,0.0,0.0,0.0,0.0
hsa-miR-129-1-3p,2.0,1.0,0.0,0.0,0.0
hsa-miR-129-2-3p,11.0,3.0,0.0,0.0,0.0
hsa-miR-129-5p,162.0,118.0,79.0,7.0,23.0
hsa-miR-1290,0.0,1.0,1.0,0.0,1.0
hsa-miR-1291,43.0,11.0,0.0,0.0,10.0
hsa-miR-1292-5p,7.0,9.0,0.0,0.0,0.0
hsa-miR-1293,5.0,1.0,0.0,0.0,0.0
hsa-miR-1295a,0.0,1.0,0.0,0.0,0.0
hsa-miR-1296-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-1298-3p,1.0,13.0,0.0,0.0,0.0
hsa-miR-1298-5p,186.0,283.0,0.0,0.0,0.0
hsa-miR-1299,0.0,0.0,0.0,0.0,1.0
hsa-miR-1301-3p,11.0,11.0,0.0,5.0,9.0
hsa-miR-1303,31.0,16.0,0.0,0.0,0.0
hsa-miR-1304-5p,16.0,21.0,0.0,0.0,0.0
hsa-miR-1306-3p,4.0,3.0,47.0,0.0,10.0
hsa-miR-1306-5p,2.0,2.0,0.0,0.0,4.0
hsa-miR-1307-3p,215.0,144.0,282.0,38.0,73.0
hsa-miR-1307-5p,10.0,8.0,38.0,6.0,27.0
hsa-miR-130a-3p,29.0,21.0,30.0,3.0,19.0
hsa-miR-130a-5p,3.0,5.0,0.0,0.0,0.0
hsa-miR-130b-3p,7.0,9.0,19.0,12.0,18.0
hsa-miR-130b-5p,55.0,75.0,165.0,52.0,63.0
hsa-miR-132-3p,6.0,1.0,0.0,4.0,4.0
hsa-miR-132-5p,1.0,0.0,1.0,0.0,0.0
hsa-miR-1323,162.0,270.0,0.0,0.0,0.0
hsa-miR-133a-3p,1.0,4.0,181.0,9.0,5.0
hsa-miR-134-5p,55.0,13.0,39.0,24.0,28.0
hsa-miR-1343-3p,0.0,2.0,47.0,4.0,3.0
hsa-miR-135a-2-3p,8.0,27.0,0.0,0.0,0.0
hsa-miR-135a-3p,1.0,5.0,0.0,0.0,0.0
hsa-miR-135a-5p,28.0,52.0,0.0,0.0,0.0
hsa-miR-135b-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,101.0,75.0,0.0,0.0,0.0
hsa-miR-136-3p,15.0,5.0,167.0,12.0,44.0
hsa-miR-136-5p,11.0,4.0,28.0,6.0,10.0
hsa-miR-138-2-3p,0.0,0.0,2.0,0.0,0.0
hsa-miR-138-5p,0.0,2.0,2.0,1.0,10.0
hsa-miR-139-3p,0.0,0.0,24.0,0.0,9.0
hsa-miR-139-5p,7.0,2.0,525.0,25.0,68.0
hsa-miR-140-3p,42.0,60.0,300.0,26.0,133.0
hsa-miR-140-5p,7.0,8.0,92.0,32.0,68.0
hsa-miR-141-3p,1.0,6.0,4.0,0.0,0.0
hsa-miR-141-5p,3.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,0.0,1.0,617.0,21.0,16.0
hsa-miR-142-5p,0.0,0.0,1033.0,27.0,150.0
hsa-miR-143-3p,32.0,31.0,15862.0,3807.0,6450.0
hsa-miR-143-5p,0.0,0.0,2.0,2.0,13.0
hsa-miR-144-3p,0.0,0.0,1081.0,37.0,72.0
hsa-miR-144-5p,2.0,0.0,230.0,2.0,6.0
hsa-miR-145-3p,1.0,0.0,102.0,31.0,56.0
hsa-miR-145-5p,3.0,0.0,0.0,10.0,0.0
hsa-miR-1468-5p,0.0,0.0,11.0,0.0,0.0
hsa-miR-146a-5p,19.0,27.0,0.0,3.0,1.0
hsa-miR-146b-3p,0.0,0.0,0.0,0.0,1.0
hsa-miR-146b-5p,75.0,79.0,255.0,121.0,86.0
hsa-miR-147b-3p,0.0,0.0,15.0,0.0,6.0
hsa-miR-148a-3p,21705.0,19370.0,171848.0,8123.0,21804.0
hsa-miR-148a-5p,15.0,13.0,38.0,0.0,5.0
hsa-miR-148b-3p,340.0,285.0,880.0,134.0,203.0
hsa-miR-148b-5p,3.0,2.0,18.0,9.0,10.0
hsa-miR-149-3p,0.0,0.0,1.0,0.0,0.0
hsa-miR-149-5p,13.0,20.0,3.0,5.0,6.0
hsa-miR-150-5p,2.0,6.0,60.0,6.0,5.0
hsa-miR-151a-3p,2756.0,2674.0,4890.0,744.0,1422.0
hsa-miR-151a-5p,12.0,15.0,19.0,1.0,6.0
hsa-miR-151b,3.0,0.0,2.0,0.0,0.0
hsa-miR-152-3p,6.0,11.0,495.0,196.0,641.0
hsa-miR-154-3p,4.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,112.0,59.0,133.0,25.0,52.0
hsa-miR-15a-5p,0.0,0.0,3.0,0.0,23.0
hsa-miR-15b-3p,4.0,5.0,15.0,0.0,0.0
hsa-miR-15b-5p,7.0,9.0,8.0,8.0,9.0
hsa-miR-16-1-3p,0.0,0.0,0.0,7.0,0.0
hsa-miR-16-2-3p,41.0,62.0,2.0,8.0,24.0
hsa-miR-16-5p,19.0,25.0,85.0,7.0,13.0
hsa-miR-17-3p,2.0,0.0,1.0,0.0,0.0
hsa-miR-17-5p,238.0,257.0,71.0,0.0,12.0
hsa-miR-181a-2-3p,6.0,4.0,0.0,4.0,10.0
hsa-miR-181a-3p,0.0,1.0,5.0,13.0,0.0
hsa-miR-181a-5p,13.0,6.0,2083.0,224.0,709.0
hsa-miR-181b-5p,11.0,14.0,778.0,113.0,385.0
hsa-miR-181c-3p,0.0,0.0,2.0,0.0,0.0
hsa-miR-181c-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,10.0,10.0,23.0,3.0,3.0
hsa-miR-182-3p,4.0,4.0,0.0,0.0,1.0
hsa-miR-182-5p,4219.0,3145.0,7.0,13.0,8.0
hsa-miR-1827,0.0,0.0,1.0,0.0,1.0
hsa-miR-183-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,2556.0,1591.0,10.0,19.0,7.0
hsa-miR-184,129.0,57.0,9.0,4.0,3.0
hsa-miR-1843,8.0,4.0,0.0,4.0,9.0
hsa-miR-185-3p,1.0,1.0,0.0,0.0,0.0
hsa-miR-185-5p,124.0,120.0,181.0,10.0,45.0
hsa-miR-186-5p,136.0,108.0,599.0,50.0,85.0
hsa-miR-187-3p,32.0,9.0,1.0,0.0,0.0
hsa-miR-187-5p,3.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,30.0,38.0,7.0,0.0,0.0
hsa-miR-18a-5p,19.0,20.0,5.0,0.0,0.0
hsa-miR-18b-3p,13.0,12.0,0.0,0.0,0.0
hsa-miR-18b-5p,4.0,4.0,0.0,0.0,0.0
hsa-miR-1908-5p,9.0,3.0,0.0,0.0,5.0
hsa-miR-1909-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,2.0,0.0,0.0,0.0
hsa-miR-191-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-191-5p,609.0,610.0,856.0,107.0,161.0
hsa-miR-1912-3p,0.0,2.0,0.0,0.0,0.0
hsa-miR-1912-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-192-5p,59.0,64.0,5798.0,104.0,340.0
hsa-miR-193a-3p,0.0,0.0,0.0,2.0,0.0
hsa-miR-193a-5p,4.0,4.0,30.0,32.0,52.0
hsa-miR-193b-3p,8.0,13.0,0.0,1.0,0.0
hsa-miR-193b-5p,1.0,2.0,41.0,32.0,54.0
hsa-miR-194-5p,4.0,6.0,673.0,7.0,61.0
hsa-miR-195-3p,3.0,1.0,62.0,24.0,27.0
hsa-miR-195-5p,0.0,1.0,1.0,3.0,0.0
hsa-miR-196a-5p,1.0,0.0,3.0,86.0,150.0
hsa-miR-196b-5p,0.0,0.0,12.0,17.0,21.0
hsa-miR-197-3p,49.0,37.0,0.0,2.0,2.0
hsa-miR-199a-3p,3.0,15.0,193.0,72.0,364.0
hsa-miR-199a-5p,6.0,4.0,273.0,385.0,420.0
hsa-miR-199b-3p,26.0,1.0,290.0,291.0,389.0
hsa-miR-199b-5p,12.0,7.0,143.0,54.0,46.0
hsa-miR-19a-3p,22.0,16.0,12.0,6.0,4.0
hsa-miR-19b-3p,45.0,53.0,25.0,0.0,1.0
hsa-miR-200a-3p,68.0,67.0,28.0,0.0,0.0
hsa-miR-200a-5p,37.0,29.0,9.0,0.0,0.0
hsa-miR-200b-3p,655.0,645.0,25.0,2.0,0.0
hsa-miR-200b-5p,4.0,9.0,15.0,0.0,0.0
hsa-miR-200c-3p,1368.0,1618.0,6.0,3.0,0.0
hsa-miR-203a-3p,31.0,16.0,65.0,258.0,27.0
hsa-miR-204-3p,0.0,0.0,161.0,22.0,28.0
hsa-miR-204-5p,133.0,155.0,36.0,8.0,10.0
hsa-miR-205-5p,192.0,153.0,0.0,0.0,0.0
hsa-miR-206,6.0,6.0,383.0,275.0,8.0
hsa-miR-208b-3p,0.0,0.0,21.0,0.0,5.0
hsa-miR-20a-5p,438.0,574.0,245.0,36.0,46.0
hsa-miR-20b-3p,4.0,13.0,0.0,0.0,0.0
hsa-miR-20b-5p,155.0,324.0,0.0,0.0,0.0
hsa-miR-21-3p,13.0,3.0,0.0,0.0,3.0
hsa-miR-21-5p,23691.0,13793.0,16771.0,10329.0,13786.0
hsa-miR-210-3p,2.0,2.0,2.0,0.0,1.0
hsa-miR-210-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-211-5p,0.0,0.0,2.0,0.0,0.0
hsa-miR-2110,14.0,6.0,0.0,0.0,8.0
hsa-miR-2113,2.0,7.0,0.0,0.0,0.0
hsa-miR-212-5p,3.0,1.0,4.0,6.0,3.0
hsa-miR-214-3p,1.0,1.0,37.0,39.0,17.0
hsa-miR-214-5p,0.0,0.0,1.0,0.0,7.0
hsa-miR-215-5p,2.0,1.0,247.0,17.0,77.0
hsa-miR-216b-3p,0.0,0.0,3.0,0.0,0.0
hsa-miR-217-5p,1.0,0.0,2.0,0.0,0.0
hsa-miR-218-5p,17.0,17.0,61.0,69.0,64.0
hsa-miR-219a-1-3p,1.0,0.0,4.0,0.0,6.0
hsa-miR-219a-5p,0.0,0.0,4.0,0.0,0.0
hsa-miR-22-3p,33.0,29.0,1703.0,721.0,1916.0
hsa-miR-22-5p,3.0,1.0,82.0,20.0,61.0
hsa-miR-221-3p,617.0,801.0,38.0,112.0,283.0
hsa-miR-221-5p,46.0,60.0,36.0,25.0,39.0
hsa-miR-222-3p,2066.0,2851.0,1307.0,2469.0,5040.0
hsa-miR-222-5p,1.0,0.0,0.0,4.0,3.0
hsa-miR-223-3p,0.0,0.0,15.0,0.0,3.0
hsa-miR-223-5p,0.0,1.0,195.0,25.0,16.0
hsa-miR-224-5p,74.0,69.0,544.0,226.0,528.0
hsa-miR-2278,0.0,2.0,0.0,0.0,0.0
hsa-miR-2355-3p,1.0,1.0,0.0,0.0,7.0
hsa-miR-23a-3p,124.0,130.0,16.0,13.0,21.0
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-23b-3p,38.0,24.0,7.0,2.0,10.0
hsa-miR-23b-5p,4.0,0.0,8.0,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,3.0,2.0,0.0
hsa-miR-24-2-5p,6.0,3.0,39.0,26.0,81.0
hsa-miR-24-3p,70.0,54.0,1261.0,607.0,1086.0
hsa-miR-25-3p,1404.0,1469.0,9671.0,434.0,995.0
hsa-miR-25-5p,7.0,4.0,8.0,6.0,3.0
hsa-miR-2682-5p,1.0,2.0,0.0,4.0,0.0
hsa-miR-26a-2-3p,3.0,2.0,8.0,2.0,0.0
hsa-miR-26a-5p,3209.0,3347.0,16154.0,2635.0,3015.0
hsa-miR-26b-5p,107.0,79.0,625.0,70.0,130.0
hsa-miR-27a-3p,115.0,85.0,1542.0,585.0,1512.0
hsa-miR-27a-5p,3.0,3.0,9.0,18.0,3.0
hsa-miR-27b-3p,162.0,116.0,7867.0,1230.0,3054.0
hsa-miR-27b-5p,3.0,0.0,3.0,6.0,3.0
hsa-miR-28-3p,393.0,233.0,0.0,29.0,63.0
hsa-miR-28-5p,12.0,15.0,13.0,8.0,5.0
hsa-miR-296-3p,83.0,89.0,0.0,1.0,4.0
hsa-miR-296-5p,5.0,1.0,0.0,0.0,0.0
hsa-miR-299-3p,6.0,0.0,1.0,3.0,3.0
hsa-miR-299-5p,2.0,0.0,13.0,1.0,0.0
hsa-miR-29a-3p,83.0,27.0,127.0,563.0,1512.0
hsa-miR-29b-1-5p,0.0,2.0,0.0,0.0,0.0
hsa-miR-29b-3p,4.0,3.0,15.0,5.0,0.0
hsa-miR-29c-3p,0.0,0.0,0.0,3.0,4.0
hsa-miR-29c-5p,0.0,0.0,1.0,0.0,0.0
hsa-miR-301a-3p,1.0,0.0,2.0,0.0,0.0
hsa-miR-301a-5p,1.0,6.0,13.0,0.0,0.0
hsa-miR-301b-3p,5.0,1.0,0.0,0.0,0.0
hsa-miR-302a-3p,4103.0,3043.0,0.0,0.0,0.0
hsa-miR-302a-5p,3965.0,3367.0,0.0,0.0,0.0
hsa-miR-302b-3p,43082.0,36772.0,6.0,8.0,0.0
hsa-miR-302b-5p,2.0,5.0,0.0,0.0,0.0
hsa-miR-302c-3p,2229.0,1760.0,0.0,0.0,0.0
hsa-miR-302c-5p,340.0,323.0,0.0,1.0,0.0
hsa-miR-302d-3p,2990.0,2074.0,0.0,1.0,0.0
hsa-miR-302d-5p,16.0,23.0,0.0,0.0,0.0
hsa-miR-302e,11.0,3.0,0.0,0.0,0.0
hsa-miR-3064-3p,0.0,0.0,0.0,0.0,5.0
hsa-miR-3064-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,3.0,1.0,0.0,0.0,0.0
hsa-miR-30a-3p,91.0,60.0,92.0,41.0,58.0
hsa-miR-30a-5p,411.0,213.0,1696.0,157.0,191.0
hsa-miR-30b-3p,4.0,1.0,4.0,0.0,0.0
hsa-miR-30b-5p,8.0,3.0,0.0,0.0,0.0
hsa-miR-30c-1-3p,4.0,2.0,0.0,0.0,0.0
hsa-miR-30c-2-3p,7.0,6.0,6.0,0.0,0.0
hsa-miR-30c-5p,556.0,446.0,536.0,36.0,45.0
hsa-miR-30d-3p,0.0,0.0,5.0,0.0,0.0
hsa-miR-30d-5p,1060.0,887.0,5221.0,855.0,1459.0
hsa-miR-30e-3p,106.0,143.0,335.0,17.0,50.0
hsa-miR-30e-5p,57.0,29.0,543.0,28.0,70.0
hsa-miR-31-3p,0.0,1.0,0.0,0.0,0.0
hsa-miR-31-5p,1.0,3.0,0.0,2.0,8.0
hsa-miR-3115,1.0,1.0,0.0,0.0,0.0
hsa-miR-3120-3p,0.0,0.0,0.0,0.0,2.0
hsa-miR-3129-3p,0.0,2.0,0.0,0.0,0.0
hsa-miR-3133,1.0,1.0,0.0,0.0,0.0
hsa-miR-3138,1.0,1.0,0.0,0.0,0.0
hsa-miR-3139,0.0,2.0,0.0,0.0,0.0
hsa-miR-3143,1.0,0.0,0.0,0.0,0.0
hsa-miR-3146,1.0,0.0,0.0,0.0,0.0
hsa-miR-3148,4.0,2.0,0.0,0.0,0.0
hsa-miR-3152-5p,0.0,0.0,0.0,0.0,4.0
hsa-miR-3158-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-3164,0.0,2.0,0.0,0.0,0.0
hsa-miR-3168,0.0,0.0,2.0,0.0,0.0
hsa-miR-3173-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-3174,1.0,1.0,0.0,0.0,0.0
hsa-miR-3175,0.0,3.0,0.0,0.0,0.0
hsa-miR-3176,0.0,2.0,0.0,0.0,0.0
hsa-miR-3177-3p,3.0,6.0,0.0,0.0,0.0
hsa-miR-3178,3.0,7.0,0.0,0.0,0.0
hsa-miR-3179,2.0,5.0,0.0,0.0,8.0
hsa-miR-3180-3p,1.0,3.0,0.0,1.0,0.0
hsa-miR-3180-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-3182,2.0,4.0,0.0,1.0,5.0
hsa-miR-3187-3p,2.0,1.0,0.0,0.0,0.0
hsa-miR-3195,0.0,2.0,0.0,0.0,0.0
hsa-miR-3196,0.0,0.0,0.0,1.0,0.0
hsa-miR-32-3p,4.0,3.0,0.0,0.0,0.0
hsa-miR-32-5p,57.0,21.0,0.0,0.0,0.0
hsa-miR-320a-3p,280.0,305.0,2548.0,226.0,1082.0
hsa-miR-320a-5p,1.0,0.0,1.0,0.0,0.0
hsa-miR-320b,68.0,30.0,163.0,187.0,431.0
hsa-miR-320c,27.0,13.0,540.0,99.0,75.0
hsa-miR-320d,41.0,3.0,106.0,22.0,179.0
hsa-miR-320e,1.0,2.0,6.0,0.0,5.0
hsa-miR-323a-3p,203.0,62.0,497.0,24.0,66.0
hsa-miR-323a-5p,2.0,1.0,0.0,0.0,5.0
hsa-miR-323b-3p,34.0,17.0,0.0,4.0,13.0
hsa-miR-324-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-326,3.0,0.0,5.0,3.0,21.0
hsa-miR-328-3p,6.0,3.0,313.0,67.0,151.0
hsa-miR-329-3p,32.0,9.0,30.0,5.0,1.0
hsa-miR-329-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-330-3p,9.0,27.0,17.0,4.0,5.0
hsa-miR-330-5p,0.0,1.0,8.0,3.0,8.0
hsa-miR-331-3p,8.0,1.0,0.0,0.0,0.0
hsa-miR-331-5p,2.0,8.0,132.0,7.0,10.0
hsa-miR-335-3p,438.0,338.0,59.0,20.0,74.0
hsa-miR-335-5p,14.0,6.0,28.0,7.0,24.0
hsa-miR-337-3p,12.0,7.0,0.0,7.0,42.0
hsa-miR-337-5p,3.0,0.0,0.0,0.0,0.0
hsa-miR-338-5p,0.0,1.0,15.0,0.0,0.0
hsa-miR-339-3p,7.0,4.0,0.0,7.0,1.0
hsa-miR-339-5p,5.0,2.0,12.0,0.0,0.0
hsa-miR-33a-5p,0.0,1.0,4.0,0.0,0.0
hsa-miR-340-3p,26.0,22.0,53.0,9.0,6.0
hsa-miR-340-5p,120.0,149.0,206.0,23.0,53.0
hsa-miR-342-3p,29.0,38.0,1.0,0.0,0.0
hsa-miR-342-5p,3.0,3.0,0.0,3.0,2.0
hsa-miR-345-5p,10.0,3.0,0.0,0.0,4.0
hsa-miR-346,0.0,1.0,0.0,0.0,0.0
hsa-miR-34a-5p,12.0,8.0,0.0,0.0,0.0
hsa-miR-34b-3p,5.0,2.0,0.0,0.0,4.0
hsa-miR-34c-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-34c-5p,49.0,41.0,1.0,10.0,1.0
hsa-miR-3529-5p,2.0,3.0,0.0,0.0,0.0
hsa-miR-3605-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-3609,3.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,54.0,79.0,240.0,11.0,34.0
hsa-miR-361-5p,14.0,38.0,174.0,41.0,146.0
hsa-miR-3613-5p,4.0,1.0,4.0,0.0,0.0
hsa-miR-3614-5p,0.0,0.0,0.0,0.0,7.0
hsa-miR-3615,9.0,13.0,0.0,0.0,10.0
hsa-miR-3616-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-3617-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-362-5p,2.0,3.0,25.0,0.0,0.0
hsa-miR-363-3p,744.0,1368.0,23.0,0.0,7.0
hsa-miR-363-5p,5.0,16.0,0.0,0.0,0.0
hsa-miR-3648,0.0,2.0,0.0,0.0,0.0
hsa-miR-3651,2.0,1.0,0.0,0.0,0.0
hsa-miR-3652,2.0,3.0,0.0,0.0,0.0
hsa-miR-3654,1.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,2.0,0.0,5.0,0.0,0.0
hsa-miR-365a-5p,2.0,4.0,8.0,0.0,6.0
hsa-miR-365b-3p,15.0,23.0,10.0,0.0,0.0
hsa-miR-365b-5p,1.0,3.0,0.0,0.0,37.0
hsa-miR-3661,0.0,1.0,0.0,0.0,0.0
hsa-miR-3663-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-3664-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-3665,0.0,0.0,1.0,3.0,1.0
hsa-miR-367-3p,69.0,46.0,0.0,0.0,0.0
hsa-miR-367-5p,1.0,4.0,0.0,0.0,0.0
hsa-miR-3675-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-3679-5p,3.0,3.0,0.0,0.0,1.0
hsa-miR-3681-5p,0.0,2.0,1.0,0.0,0.0
hsa-miR-3682-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-3685,0.0,3.0,0.0,0.0,0.0
hsa-miR-369-3p,12.0,6.0,536.0,11.0,55.0
hsa-miR-369-5p,3.0,4.0,15.0,3.0,17.0
hsa-miR-3691-5p,2.0,5.0,0.0,0.0,0.0
hsa-miR-370-3p,725.0,228.0,268.0,95.0,153.0
hsa-miR-370-5p,1.0,2.0,8.0,0.0,0.0
hsa-miR-371a-3p,8.0,10.0,0.0,0.0,0.0
hsa-miR-371a-5p,48.0,109.0,0.0,0.0,0.0
hsa-miR-372-3p,2497.0,1681.0,0.0,1.0,0.0
hsa-miR-372-5p,5.0,1.0,0.0,0.0,0.0
hsa-miR-373-3p,27.0,27.0,0.0,0.0,0.0
hsa-miR-373-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-374a-3p,25.0,36.0,0.0,4.0,13.0
hsa-miR-374a-5p,22.0,28.0,50.0,3.0,9.0
hsa-miR-374b-5p,3.0,22.0,27.0,11.0,4.0
hsa-miR-375-3p,21.0,7.0,120.0,1.0,19.0
hsa-miR-376a-3p,12.0,6.0,8.0,0.0,0.0
hsa-miR-376c-3p,6.0,0.0,21.0,0.0,0.0
hsa-miR-376c-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-377-3p,1.0,1.0,4.0,0.0,0.0
