miRNA,SRR1054269,SRR1054270,SRR1054271,SRR1054272,SRR1054273,SRR1054274,SRR1054275,SRR1054276,SRR1054277,SRR1054278,SRR1054279,SRR1054280,SRR1054281,SRR1054282
hsa-miR-4324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-433-3p,632.0,447.0,1837.0,1211.0,1789.0,1158.0,1206.0,343.0,271.0,387.0,391.0,475.0,479.0,201.0
hsa-miR-433-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4429,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4443,1.0,3.0,0.0,2.0,2.0,0.0,0.0,23.0,12.0,10.0,5.0,8.0,0.0,1.0
hsa-miR-4446-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4448,52.0,56.0,124.0,87.0,114.0,138.0,63.0,8.0,8.0,7.0,8.0,7.0,11.0,6.0
hsa-miR-4451,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-4454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4479,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4485-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4488,39.0,39.0,54.0,77.0,56.0,31.0,31.0,8.0,12.0,9.0,20.0,14.0,31.0,2.0
hsa-miR-4492,29.0,17.0,17.0,9.0,25.0,13.0,20.0,14.0,8.0,7.0,5.0,2.0,2.0,1.0
hsa-miR-4497,41.0,32.0,57.0,34.0,57.0,45.0,30.0,24.0,24.0,27.0,53.0,51.0,64.0,24.0
hsa-miR-449a,1.0,5.0,2.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-4508,31.0,20.0,26.0,36.0,33.0,20.0,20.0,19.0,17.0,8.0,8.0,13.0,4.0,3.0
hsa-miR-450a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-450a-5p,0.0,2.0,4.0,5.0,8.0,7.0,4.0,1.0,0.0,1.0,4.0,6.0,3.0,1.0
hsa-miR-450b-5p,7.0,4.0,11.0,6.0,15.0,9.0,14.0,5.0,5.0,4.0,7.0,8.0,11.0,2.0
hsa-miR-4516,0.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
hsa-miR-451a,15.0,6.0,48.0,25.0,3.0,26.0,2.0,0.0,1.0,12.0,1.0,0.0,14.0,2.0
hsa-miR-452-3p,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-452-5p,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-4535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-454-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-455-5p,9.0,9.0,25.0,7.0,22.0,14.0,18.0,6.0,9.0,14.0,10.0,9.0,12.0,1.0
hsa-miR-4640-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-4674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4695-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4715-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4757-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-4770,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4787-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4791,0.0,0.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-4800-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-483-5p,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-484,9.0,4.0,14.0,12.0,22.0,16.0,8.0,0.0,1.0,4.0,4.0,8.0,11.0,2.0
hsa-miR-485-3p,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-485-5p,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-486-5p,3.0,16.0,41.0,8.0,19.0,80.0,42.0,0.0,6.0,37.0,12.0,2.0,7.0,1.0
hsa-miR-487a-3p,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-487b-3p,3.0,3.0,3.0,8.0,8.0,8.0,5.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0
hsa-miR-487b-5p,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-490-3p,30.0,19.0,79.0,62.0,66.0,59.0,67.0,16.0,12.0,19.0,22.0,55.0,43.0,21.0
hsa-miR-490-5p,0.0,2.0,6.0,0.0,4.0,6.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0
hsa-miR-491-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-493-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-493-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-494-3p,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-495-3p,36.0,29.0,92.0,85.0,95.0,97.0,87.0,28.0,29.0,30.0,40.0,41.0,62.0,18.0
hsa-miR-496,3.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
hsa-miR-497-3p,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-497-5p,2.0,2.0,11.0,4.0,9.0,12.0,3.0,1.0,3.0,4.0,1.0,0.0,3.0,3.0
hsa-miR-499a-5p,0.0,4.0,12.0,1.0,1.0,11.0,2.0,6.0,0.0,9.0,5.0,5.0,7.0,0.0
hsa-miR-5001-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
hsa-miR-500a-3p,13.0,12.0,15.0,2.0,31.0,4.0,5.0,9.0,2.0,47.0,16.0,18.0,33.0,15.0
hsa-miR-500a-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-500b-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-501-3p,2.0,2.0,4.0,6.0,13.0,1.0,4.0,0.0,2.0,3.0,6.0,7.0,1.0,1.0
hsa-miR-501-5p,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5011-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-502-3p,11.0,20.0,95.0,69.0,48.0,58.0,63.0,7.0,23.0,4.0,20.0,25.0,6.0,7.0
hsa-miR-503-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-505-3p,1.0,0.0,1.0,6.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-505-5p,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-517c-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-532-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-532-5p,7.0,2.0,27.0,32.0,28.0,17.0,9.0,2.0,3.0,9.0,12.0,19.0,6.0,5.0
hsa-miR-539-3p,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
hsa-miR-539-5p,4.0,0.0,5.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0
hsa-miR-541-3p,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,1.0,2.0
hsa-miR-541-5p,0.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,0.0
hsa-miR-542-3p,1.0,3.0,10.0,2.0,16.0,6.0,7.0,1.0,5.0,3.0,2.0,8.0,6.0,1.0
hsa-miR-543,62.0,39.0,185.0,107.0,155.0,160.0,140.0,76.0,52.0,83.0,67.0,63.0,109.0,43.0
hsa-miR-548e-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-548f-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-550a-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-551b-3p,3.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-551b-5p,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-5588-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-574-3p,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-574-5p,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-576-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
hsa-miR-5787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-579-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-582-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
hsa-miR-584-5p,0.0,0.0,6.0,1.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
hsa-miR-592,3.0,1.0,6.0,2.0,8.0,4.0,5.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0
hsa-miR-598-3p,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6068,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6128,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-615-3p,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
hsa-miR-616-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-619-5p,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-625-3p,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
hsa-miR-628-3p,11.0,9.0,17.0,13.0,20.0,3.0,16.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
hsa-miR-628-5p,0.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0
hsa-miR-629-5p,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,5.0,0.0
hsa-miR-651-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-6516-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6516-5p,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-652-3p,1.0,2.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,3.0,1.0,2.0,2.0,1.0
hsa-miR-652-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6529-5p,163.0,141.0,649.0,444.0,954.0,599.0,502.0,126.0,81.0,214.0,205.0,236.0,338.0,105.0
hsa-miR-654-3p,0.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
hsa-miR-654-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-655-3p,6.0,2.0,15.0,8.0,15.0,11.0,7.0,2.0,2.0,7.0,9.0,2.0,8.0,3.0
hsa-miR-656-3p,33.0,19.0,67.0,53.0,88.0,66.0,64.0,10.0,12.0,34.0,32.0,43.0,48.0,21.0
hsa-miR-660-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-660-5p,26.0,7.0,56.0,33.0,57.0,31.0,31.0,23.0,9.0,16.0,27.0,23.0,23.0,7.0
hsa-miR-663b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-664a-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-664b-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-665,1.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
hsa-miR-668-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-671-3p,0.0,0.0,2.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-671-5p,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-6728-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6738-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-675-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6758-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-676-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6785-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6800-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6803-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6817-3p,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6821-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6827-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6836-5p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6842-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6852-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6852-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6873-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0
hsa-miR-6877-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6882-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6883-5p,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
hsa-miR-6885-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7-1-3p,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
hsa-miR-7-5p,26.0,10.0,2.0,24.0,14.0,28.0,40.0,37.0,18.0,30.0,25.0,11.0,14.0,6.0
hsa-miR-708-3p,108.0,80.0,273.0,173.0,245.0,195.0,249.0,82.0,69.0,94.0,74.0,109.0,108.0,62.0
hsa-miR-708-5p,15.0,6.0,23.0,13.0,22.0,16.0,22.0,11.0,8.0,3.0,6.0,13.0,10.0,4.0
hsa-miR-7106-5p,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7110-3p,2.0,0.0,4.0,3.0,4.0,2.0,7.0,0.0,1.0,1.0,3.0,3.0,7.0,1.0
hsa-miR-7156-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-744-3p,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-744-5p,40.0,30.0,106.0,72.0,101.0,86.0,74.0,31.0,29.0,44.0,61.0,55.0,69.0,19.0
hsa-miR-7515,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-758-3p,1.0,1.0,3.0,3.0,4.0,0.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0
hsa-miR-758-5p,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
hsa-miR-760,196.0,114.0,575.0,336.0,456.0,339.0,351.0,210.0,120.0,241.0,234.0,282.0,264.0,118.0
hsa-miR-762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-766-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-767-5p,13.0,6.0,49.0,30.0,40.0,30.0,27.0,14.0,12.0,20.0,25.0,10.0,23.0,7.0
hsa-miR-769-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7704,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0
hsa-miR-7846-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7848-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-8485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-873-3p,12.0,13.0,38.0,28.0,42.0,27.0,39.0,3.0,5.0,17.0,17.0,14.0,15.0,6.0
hsa-miR-873-5p,21.0,14.0,56.0,35.0,58.0,39.0,38.0,17.0,17.0,21.0,19.0,22.0,22.0,14.0
hsa-miR-874-3p,8.0,2.0,21.0,31.0,18.0,14.0,11.0,1.0,3.0,1.0,2.0,10.0,3.0,1.0
hsa-miR-876-3p,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
hsa-miR-876-5p,2.0,2.0,1.0,3.0,0.0,3.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0
hsa-miR-885-3p,3.0,2.0,5.0,10.0,16.0,14.0,7.0,4.0,2.0,6.0,6.0,3.0,7.0,1.0
hsa-miR-885-5p,5.0,2.0,1.0,7.0,8.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0
hsa-miR-887-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-889-3p,131.0,90.0,425.0,212.0,361.0,313.0,339.0,95.0,109.0,206.0,185.0,234.0,264.0,117.0
hsa-miR-889-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-9-3p,1924.0,1565.0,4943.0,2761.0,6100.0,3155.0,4487.0,1002.0,973.0,1545.0,1359.0,2374.0,1982.0,1124.0
hsa-miR-9-5p,902.0,669.0,3009.0,1429.0,2257.0,2197.0,2288.0,922.0,848.0,1394.0,1288.0,1369.0,1954.0,670.0
hsa-miR-92a-3p,140.0,110.0,356.0,272.0,511.0,275.0,252.0,143.0,81.0,129.0,166.0,185.0,168.0,75.0
hsa-miR-92b-3p,112.0,97.0,241.0,179.0,325.0,230.0,210.0,40.0,24.0,28.0,64.0,57.0,86.0,34.0
hsa-miR-92b-5p,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-93-3p,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-93-5p,12.0,8.0,43.0,30.0,26.0,23.0,32.0,8.0,9.0,23.0,9.0,15.0,23.0,3.0
hsa-miR-935,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-941,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-942-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-95-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-98-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-98-5p,6.0,3.0,14.0,11.0,12.0,10.0,9.0,4.0,3.0,8.0,5.0,3.0,8.0,4.0
hsa-miR-9851-3p,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-9985,0.0,9.0,0.0,16.0,29.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0
hsa-miR-99a-3p,2.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-99a-5p,4428.0,2903.0,9644.0,6320.0,11734.0,6423.0,6637.0,2913.0,2198.0,2999.0,3547.0,4045.0,4171.0,1571.0
hsa-miR-99b-3p,21.0,10.0,55.0,39.0,39.0,47.0,26.0,25.0,21.0,22.0,26.0,23.0,25.0,5.0
hsa-miR-99b-5p,135.0,113.0,308.0,237.0,675.0,219.0,292.0,81.0,54.0,90.0,134.0,219.0,201.0,78.0
hsa-mir-12136-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1253-5p,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-mir-1260b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-1267-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1268a-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-mir-1276-5p,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1282-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1291-5p,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-1303-3p,111.0,97.0,70.0,61.0,42.0,14.0,58.0,68.0,76.0,22.0,27.0,30.0,10.0,18.0
