miRNA,SRR6905874,SRR6905875,SRR6905876,SRR6905877,SRR6905878,SRR6905879,SRR6905880,SRR6905881,SRR6905882,SRR6905883,SRR6905884,SRR6905885,SRR6905886
hsa-miR-152-3p,6865.0,12737.0,72.0,99.0,787.0,1364.0,16.0,5.0,93.0,118.0,7173.0,10866.0,3.0
hsa-miR-152-5p,212.0,172.0,0.0,0.0,29.0,103.0,0.0,0.0,0.0,0.0,153.0,216.0,0.0
hsa-miR-1538,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0
hsa-miR-154-3p,13.0,31.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,35.0,16.0,0.0
hsa-miR-154-5p,17.0,25.0,0.0,0.0,11.0,8.0,0.0,0.0,1.0,0.0,24.0,21.0,0.0
hsa-miR-155-3p,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0
hsa-miR-155-5p,6402.0,7958.0,587.0,84.0,3308.0,586.0,230.0,74.0,404.0,141.0,13882.0,10846.0,1.0
hsa-miR-15a-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
hsa-miR-15a-5p,40.0,64.0,0.0,0.0,36.0,36.0,1.0,1.0,0.0,0.0,38.0,64.0,0.0
hsa-miR-15b-3p,82.0,203.0,2.0,0.0,71.0,15.0,3.0,0.0,3.0,0.0,235.0,157.0,0.0
hsa-miR-15b-5p,169.0,324.0,1.0,3.0,147.0,35.0,2.0,1.0,0.0,1.0,485.0,377.0,0.0
hsa-miR-16-1-3p,32.0,62.0,0.0,0.0,17.0,45.0,0.0,0.0,0.0,0.0,32.0,36.0,1.0
hsa-miR-16-2-3p,172.0,179.0,18.0,4.0,97.0,18.0,14.0,4.0,7.0,7.0,1973.0,633.0,0.0
hsa-miR-16-5p,945.0,1602.0,11.0,13.0,1396.0,194.0,23.0,16.0,34.0,18.0,1409.0,1543.0,0.0
hsa-miR-17-3p,20.0,58.0,0.0,0.0,26.0,101.0,0.0,0.0,0.0,2.0,23.0,26.0,0.0
hsa-miR-17-5p,1324.0,2108.0,20.0,9.0,1510.0,808.0,24.0,15.0,23.0,25.0,1791.0,1235.0,1.0
hsa-miR-181a-2-3p,1723.0,2906.0,47.0,82.0,66.0,97.0,16.0,10.0,37.0,67.0,1658.0,2559.0,0.0
hsa-miR-181a-3p,102.0,134.0,0.0,0.0,41.0,15.0,2.0,0.0,4.0,1.0,128.0,133.0,0.0
hsa-miR-181a-5p,1505.0,2226.0,13.0,5.0,357.0,884.0,68.0,28.0,41.0,20.0,931.0,1633.0,0.0
hsa-miR-181b-2-3p,9.0,14.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,45.0,27.0,0.0
hsa-miR-181b-3p,18.0,18.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,17.0,29.0,0.0
hsa-miR-181b-5p,977.0,1560.0,17.0,9.0,240.0,418.0,27.0,11.0,18.0,10.0,865.0,1139.0,0.0
hsa-miR-181c-3p,32.0,33.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,49.0,41.0,0.0
hsa-miR-181c-5p,16.0,10.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0
hsa-miR-181d-3p,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,292.0,271.0,0.0,0.0,23.0,34.0,3.0,0.0,0.0,1.0,179.0,209.0,0.0
hsa-miR-182-3p,2.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0
hsa-miR-182-5p,11686.0,23198.0,212.0,280.0,1813.0,2178.0,76.0,22.0,258.0,194.0,6972.0,14504.0,0.0
hsa-miR-1827,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-3p,1.0,7.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
hsa-miR-183-5p,5331.0,11239.0,208.0,304.0,756.0,800.0,82.0,29.0,213.0,211.0,4427.0,8119.0,0.0
hsa-miR-184,160.0,941.0,13.0,15.0,4.0,45.0,0.0,0.0,9.0,18.0,52.0,242.0,0.0
hsa-miR-1843,21.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,23.0,0.0
hsa-miR-185-3p,54.0,97.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,115.0,166.0,0.0
hsa-miR-185-5p,1059.0,1476.0,43.0,30.0,261.0,686.0,27.0,17.0,84.0,51.0,1013.0,782.0,1.0
hsa-miR-186-3p,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-186-5p,2298.0,3467.0,35.0,22.0,520.0,652.0,45.0,17.0,48.0,39.0,2037.0,1595.0,0.0
hsa-miR-187-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-3p,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
hsa-miR-188-5p,15.0,7.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0
hsa-miR-18a-3p,107.0,143.0,0.0,4.0,46.0,40.0,1.0,0.0,2.0,1.0,104.0,45.0,0.0
hsa-miR-18a-5p,91.0,131.0,1.0,0.0,161.0,53.0,0.0,0.0,2.0,0.0,88.0,86.0,0.0
hsa-miR-18b-5p,1.0,9.0,1.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1908-3p,9.0,11.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0
hsa-miR-1908-5p,68.0,114.0,28.0,5.0,17.0,39.0,3.0,8.0,10.0,7.0,108.0,74.0,0.0
hsa-miR-1909-3p,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-190a-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,14.0,49.0,0.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,12.0,26.0,0.0
hsa-miR-190b-5p,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0
hsa-miR-191-3p,25.0,30.0,0.0,2.0,9.0,13.0,0.0,0.0,0.0,0.0,48.0,30.0,0.0
hsa-miR-191-5p,4221.0,6958.0,209.0,77.0,2109.0,3375.0,183.0,127.0,287.0,205.0,7377.0,5419.0,2.0
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-1910-5p,7.0,6.0,0.0,6.0,1.0,2.0,0.0,0.0,3.0,0.0,18.0,6.0,0.0
hsa-miR-1911-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-1913,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-1914-3p,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-1914-5p,1.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0
hsa-miR-1915-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-192-3p,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
hsa-miR-192-5p,4240.0,4886.0,195.0,221.0,877.0,1224.0,127.0,53.0,373.0,342.0,6302.0,5592.0,2.0
hsa-miR-193a-3p,38.0,94.0,0.0,0.0,26.0,46.0,0.0,0.0,3.0,0.0,13.0,43.0,0.0
hsa-miR-193a-5p,780.0,784.0,96.0,33.0,167.0,394.0,39.0,10.0,47.0,32.0,892.0,575.0,1.0
hsa-miR-193b-3p,1517.0,2274.0,1.0,0.0,503.0,963.0,0.0,2.0,2.0,2.0,376.0,740.0,0.0
hsa-miR-193b-5p,230.0,408.0,109.0,73.0,33.0,73.0,10.0,3.0,65.0,40.0,96.0,148.0,0.0
hsa-miR-194-3p,30.0,37.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,26.0,28.0,0.0
hsa-miR-194-5p,137.0,289.0,12.0,12.0,178.0,63.0,4.0,4.0,23.0,23.0,203.0,151.0,0.0
hsa-miR-195-3p,55.0,45.0,13.0,7.0,5.0,9.0,0.0,1.0,8.0,0.0,109.0,73.0,0.0
hsa-miR-195-5p,3.0,3.0,0.0,0.0,9.0,1.0,1.0,0.0,3.0,0.0,10.0,5.0,0.0
hsa-miR-196a-3p,24.0,33.0,2.0,0.0,15.0,91.0,0.0,0.0,0.0,0.0,23.0,39.0,0.0
hsa-miR-196a-5p,491.0,1155.0,65.0,25.0,231.0,226.0,32.0,19.0,63.0,27.0,791.0,694.0,0.0
hsa-miR-196b-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-196b-5p,402.0,892.0,12.0,12.0,122.0,39.0,1.0,1.0,23.0,23.0,707.0,647.0,0.0
hsa-miR-197-3p,881.0,1436.0,11.0,2.0,903.0,386.0,6.0,6.0,6.0,4.0,830.0,962.0,0.0
hsa-miR-197-5p,23.0,18.0,8.0,0.0,4.0,6.0,1.0,0.0,3.0,0.0,8.0,8.0,0.0
hsa-miR-1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-198,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,2131.0,4798.0,25.0,8.0,1747.0,551.0,30.0,23.0,24.0,20.0,5701.0,2868.0,0.0
hsa-miR-199a-5p,1014.0,1230.0,4.0,7.0,1062.0,885.0,35.0,12.0,38.0,17.0,4656.0,2349.0,0.0
hsa-miR-199b-3p,1039.0,124.0,17.0,8.0,210.0,59.0,19.0,0.0,5.0,5.0,579.0,1027.0,0.0
hsa-miR-199b-5p,3.0,6.0,8.0,3.0,0.0,0.0,20.0,12.0,21.0,19.0,0.0,1.0,0.0
hsa-miR-19a-3p,192.0,281.0,1.0,1.0,104.0,56.0,5.0,1.0,2.0,7.0,275.0,214.0,0.0
hsa-miR-19a-5p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-19b-1-5p,27.0,4.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0
hsa-miR-19b-3p,249.0,446.0,6.0,1.0,231.0,174.0,6.0,9.0,3.0,1.0,193.0,184.0,0.0
hsa-miR-200a-3p,0.0,0.0,5.0,7.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,0.0,0.0
hsa-miR-200a-5p,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0
hsa-miR-200b-3p,6.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,14.0,13.0,3.0,0.0,0.0
hsa-miR-200c-3p,3.0,6.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,10.0,18.0,10.0,0.0
hsa-miR-203a-3p,2.0,3.0,7.0,0.0,0.0,1.0,3.0,0.0,5.0,10.0,0.0,0.0,0.0
hsa-miR-204-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0
hsa-miR-204-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
hsa-miR-205-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-206,0.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0
hsa-miR-208b-3p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-3p,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
hsa-miR-20a-5p,1371.0,2317.0,27.0,29.0,2230.0,292.0,42.0,22.0,61.0,36.0,2921.0,1695.0,0.0
hsa-miR-20b-5p,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-21-3p,1556.0,1169.0,1.0,12.0,544.0,669.0,6.0,2.0,2.0,7.0,981.0,914.0,0.0
hsa-miR-21-5p,712045.0,591804.0,4412.0,2965.0,226397.0,151679.0,11589.0,4281.0,7074.0,4741.0,898773.0,595232.0,109.0
hsa-miR-210-3p,696.0,1181.0,0.0,0.0,65.0,296.0,1.0,2.0,0.0,3.0,237.0,397.0,0.0
hsa-miR-210-5p,45.0,60.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,19.0,27.0,0.0
hsa-miR-211-5p,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,53.0,68.0,18.0,12.0,9.0,23.0,2.0,0.0,12.0,10.0,50.0,33.0,0.0
hsa-miR-2113,38.0,48.0,0.0,0.0,4.0,11.0,0.0,0.0,1.0,0.0,40.0,66.0,0.0
hsa-miR-2115-3p,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-2115-5p,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2116-3p,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0
hsa-miR-212-3p,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-212-5p,5.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,19.0,8.0,0.0
hsa-miR-214-3p,5.0,4.0,0.0,6.0,5.0,5.0,0.0,5.0,0.0,0.0,8.0,5.0,0.0
hsa-miR-214-5p,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
hsa-miR-215-5p,18.0,53.0,51.0,235.0,2.0,2.0,10.0,0.0,118.0,172.0,25.0,37.0,0.0
hsa-miR-216a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0
hsa-miR-216a-5p,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0
hsa-miR-217-5p,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,0.0
hsa-miR-218-1-3p,10.0,25.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0
hsa-miR-218-2-3p,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
hsa-miR-218-5p,3172.0,2662.0,19.0,8.0,1156.0,179.0,7.0,3.0,18.0,7.0,5329.0,2719.0,0.0
hsa-miR-219a-1-3p,67.0,75.0,8.0,0.0,6.0,20.0,0.0,0.0,1.0,2.0,72.0,81.0,0.0
hsa-miR-219a-5p,3.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0
hsa-miR-219b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-219b-5p,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
hsa-miR-22-3p,5773.0,9612.0,31.0,33.0,5972.0,18943.0,190.0,115.0,53.0,44.0,5175.0,5101.0,14.0
hsa-miR-22-5p,198.0,212.0,7.0,10.0,51.0,54.0,2.0,0.0,7.0,4.0,407.0,344.0,0.0
hsa-miR-221-3p,17845.0,30192.0,276.0,73.0,14737.0,8517.0,136.0,62.0,277.0,124.0,29459.0,20330.0,7.0
hsa-miR-221-5p,6485.0,8766.0,50.0,61.0,1183.0,508.0,11.0,7.0,35.0,54.0,9384.0,11610.0,0.0
hsa-miR-222-3p,46357.0,87403.0,4049.0,2625.0,14291.0,5695.0,1213.0,467.0,3661.0,2032.0,105325.0,94224.0,8.0
hsa-miR-222-5p,282.0,293.0,8.0,12.0,161.0,67.0,1.0,0.0,20.0,5.0,293.0,242.0,0.0
hsa-miR-223-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-223-5p,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0
hsa-miR-224-3p,15.0,31.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0
hsa-miR-224-5p,1059.0,2023.0,151.0,96.0,165.0,123.0,44.0,20.0,130.0,116.0,4433.0,3553.0,0.0
hsa-miR-2276-3p,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-2276-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,15.0,31.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0
hsa-miR-2277-5p,65.0,74.0,2.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,66.0,64.0,0.0
hsa-miR-2278,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
hsa-miR-2355-3p,26.0,44.0,0.0,0.0,16.0,29.0,0.0,0.0,0.0,0.0,40.0,19.0,0.0
hsa-miR-2355-5p,0.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
hsa-miR-23a-3p,3549.0,5185.0,8.0,4.0,1651.0,852.0,7.0,7.0,25.0,16.0,4042.0,4417.0,0.0
hsa-miR-23a-5p,53.0,29.0,6.0,2.0,10.0,17.0,0.0,0.0,0.0,3.0,32.0,28.0,0.0
hsa-miR-23b-3p,919.0,1687.0,3.0,8.0,335.0,158.0,2.0,2.0,7.0,13.0,1528.0,1737.0,0.0
hsa-miR-23b-5p,34.0,48.0,0.0,0.0,5.0,6.0,0.0,1.0,6.0,2.0,52.0,72.0,0.0
hsa-miR-23c,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,6.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,14.0,7.0,0.0
hsa-miR-24-2-5p,505.0,594.0,1.0,0.0,175.0,185.0,4.0,4.0,2.0,4.0,558.0,396.0,0.0
hsa-miR-24-3p,6216.0,2840.0,150.0,89.0,3523.0,4207.0,84.0,24.0,169.0,103.0,9549.0,6339.0,2.0
hsa-miR-2467-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-25-3p,8129.0,11077.0,1270.0,1352.0,2121.0,2087.0,172.0,88.0,1121.0,1050.0,17235.0,15800.0,0.0
hsa-miR-25-5p,421.0,651.0,37.0,44.0,104.0,175.0,4.0,2.0,27.0,19.0,212.0,158.0,0.0
hsa-miR-2682-3p,42.0,67.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,17.0,33.0,0.0
hsa-miR-2682-5p,326.0,682.0,28.0,10.0,37.0,27.0,3.0,3.0,6.0,13.0,535.0,919.0,0.0
hsa-miR-26a-1-3p,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0
hsa-miR-26a-2-3p,44.0,66.0,1.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,42.0,44.0,0.0
hsa-miR-26a-5p,8800.0,14076.0,886.0,526.0,3934.0,1205.0,822.0,381.0,1232.0,1061.0,40449.0,21033.0,2.0
hsa-miR-26b-3p,0.0,29.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0
hsa-miR-26b-5p,1275.0,2154.0,27.0,25.0,321.0,76.0,56.0,20.0,42.0,23.0,3647.0,2951.0,0.0
hsa-miR-27a-3p,4454.0,5306.0,48.0,52.0,1917.0,536.0,144.0,18.0,89.0,28.0,9872.0,4522.0,1.0
hsa-miR-27a-5p,4529.0,5068.0,38.0,29.0,279.0,573.0,8.0,6.0,40.0,30.0,2901.0,3276.0,0.0
hsa-miR-27b-3p,8686.0,19200.0,154.0,66.0,2603.0,1799.0,74.0,44.0,140.0,172.0,19152.0,18789.0,2.0
hsa-miR-27b-5p,203.0,492.0,4.0,11.0,17.0,67.0,0.0,0.0,1.0,2.0,185.0,300.0,0.0
hsa-miR-28-3p,8252.0,9936.0,75.0,99.0,303.0,596.0,23.0,7.0,103.0,96.0,4494.0,8914.0,1.0
hsa-miR-28-5p,123.0,151.0,0.0,0.0,78.0,191.0,7.0,1.0,1.0,0.0,225.0,152.0,0.0
hsa-miR-296-3p,2771.0,4358.0,87.0,41.0,388.0,1941.0,30.0,14.0,66.0,45.0,1481.0,1713.0,1.0
hsa-miR-296-5p,77.0,108.0,0.0,0.0,45.0,22.0,1.0,0.0,0.0,0.0,61.0,90.0,0.0
hsa-miR-299-3p,493.0,672.0,2.0,4.0,74.0,157.0,0.0,0.0,0.0,0.0,606.0,791.0,0.0
hsa-miR-299-5p,98.0,133.0,0.0,1.0,42.0,9.0,0.0,0.0,0.0,1.0,232.0,225.0,0.0
hsa-miR-29a-3p,9230.0,10917.0,42.0,31.0,11538.0,6652.0,199.0,59.0,97.0,44.0,11724.0,10385.0,4.0
hsa-miR-29a-5p,127.0,160.0,0.0,0.0,60.0,59.0,0.0,0.0,1.0,0.0,32.0,33.0,0.0
hsa-miR-29b-1-5p,136.0,103.0,0.0,0.0,49.0,20.0,0.0,0.0,4.0,4.0,45.0,33.0,0.0
hsa-miR-29b-2-5p,4.0,19.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0
hsa-miR-29b-3p,3258.0,4112.0,4.0,1.0,1203.0,727.0,4.0,2.0,5.0,7.0,1493.0,3231.0,1.0
hsa-miR-29c-3p,28.0,51.0,0.0,0.0,18.0,18.0,1.0,1.0,0.0,0.0,27.0,21.0,0.0
hsa-miR-29c-5p,37.0,65.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,45.0,32.0,0.0
hsa-miR-301a-3p,1.0,16.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0
hsa-miR-301a-5p,38.0,35.0,0.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,73.0,48.0,0.0
hsa-miR-301b-3p,9.0,24.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0
hsa-miR-301b-5p,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0
hsa-miR-302a-3p,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-302a-5p,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
hsa-miR-302b-3p,7.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0
hsa-miR-302c-3p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
hsa-miR-302d-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0
hsa-miR-3064-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0
hsa-miR-3065-3p,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-3065-5p,4.0,3.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-3074-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-3074-5p,14.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
hsa-miR-30a-3p,4639.0,10409.0,356.0,290.0,473.0,420.0,26.0,13.0,209.0,250.0,6133.0,9471.0,1.0
hsa-miR-30a-5p,41855.0,63193.0,204.0,298.0,11359.0,15788.0,433.0,151.0,454.0,387.0,41587.0,74027.0,7.0
hsa-miR-30b-3p,14.0,30.0,1.0,0.0,7.0,5.0,0.0,0.0,1.0,0.0,28.0,22.0,0.0
hsa-miR-30b-5p,505.0,808.0,0.0,0.0,233.0,36.0,1.0,1.0,2.0,2.0,393.0,497.0,0.0
hsa-miR-30c-1-3p,42.0,44.0,1.0,0.0,12.0,12.0,2.0,1.0,1.0,0.0,51.0,63.0,0.0
hsa-miR-30c-2-3p,1686.0,2664.0,7.0,16.0,198.0,381.0,5.0,1.0,6.0,14.0,901.0,1686.0,0.0
hsa-miR-30c-5p,1627.0,3076.0,28.0,34.0,1038.0,276.0,49.0,21.0,117.0,63.0,6151.0,3734.0,0.0
hsa-miR-30d-3p,104.0,140.0,0.0,0.0,31.0,52.0,0.0,1.0,0.0,1.0,115.0,101.0,0.0
hsa-miR-30d-5p,14098.0,20541.0,434.0,356.0,2375.0,1993.0,381.0,172.0,540.0,350.0,27261.0,25130.0,1.0
hsa-miR-30e-3p,1757.0,3006.0,104.0,97.0,87.0,45.0,21.0,10.0,105.0,84.0,4610.0,5745.0,0.0
hsa-miR-30e-5p,1637.0,2116.0,14.0,4.0,1520.0,1577.0,81.0,37.0,25.0,35.0,3287.0,2256.0,0.0
hsa-miR-31-3p,139.0,156.0,0.0,0.0,178.0,20.0,1.0,0.0,1.0,1.0,61.0,81.0,0.0
hsa-miR-31-5p,875.0,1018.0,2.0,0.0,807.0,422.0,1.0,4.0,2.0,2.0,1338.0,903.0,0.0
hsa-miR-3115,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-3117-3p,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
hsa-miR-3118,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0
hsa-miR-3121-3p,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
hsa-miR-3122,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-3124-5p,2.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-3126-5p,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
