miRNA,SRR11110034,SRR11110035
hsa-miR-132-3p,441.0,395.0
hsa-miR-132-5p,19.0,26.0
hsa-miR-133a-3p,24.0,21.0
hsa-miR-134-3p,4.0,8.0
hsa-miR-134-5p,614.0,444.0
hsa-miR-1343-3p,1.0,2.0
hsa-miR-1343-5p,1.0,0.0
hsa-miR-135a-3p,1.0,0.0
hsa-miR-135b-5p,2.0,1.0
hsa-miR-136-3p,1118.0,777.0
hsa-miR-136-5p,158.0,116.0
hsa-miR-137-3p,40.0,44.0
hsa-miR-137-5p,10.0,5.0
hsa-miR-138-1-3p,32.0,33.0
hsa-miR-138-5p,1277.0,2107.0
hsa-miR-139-5p,34.0,16.0
hsa-miR-140-3p,1495.0,1155.0
hsa-miR-140-5p,69.0,45.0
hsa-miR-141-3p,4.0,6.0
hsa-miR-142-5p,19.0,6.0
hsa-miR-143-3p,65933.0,31534.0
hsa-miR-143-5p,14.0,31.0
hsa-miR-144-3p,0.0,2.0
hsa-miR-144-5p,2.0,0.0
hsa-miR-145-3p,6.0,15.0
hsa-miR-145-5p,770.0,461.0
hsa-miR-1468-5p,26.0,13.0
hsa-miR-146a-3p,6.0,5.0
hsa-miR-146a-5p,3750.0,1623.0
hsa-miR-146b-3p,14.0,17.0
hsa-miR-146b-5p,924.0,496.0
hsa-miR-147b-3p,1.0,9.0
hsa-miR-148a-3p,4248.0,2502.0
hsa-miR-148a-5p,51.0,25.0
hsa-miR-148b-3p,429.0,380.0
hsa-miR-148b-5p,219.0,177.0
hsa-miR-149-5p,1836.0,1510.0
hsa-miR-150-5p,2.0,0.0
hsa-miR-151a-3p,16817.0,9539.0
hsa-miR-151a-5p,6403.0,8081.0
hsa-miR-151b,137.0,56.0
hsa-miR-152-3p,208.0,288.0
hsa-miR-152-5p,92.0,65.0
hsa-miR-153-3p,6.0,2.0
hsa-miR-153-5p,0.0,1.0
hsa-miR-1538,0.0,2.0
hsa-miR-154-5p,122.0,71.0
hsa-miR-155-5p,2845.0,2445.0
hsa-miR-15a-3p,1.0,1.0
hsa-miR-15a-5p,524.0,532.0
hsa-miR-15b-3p,39.0,39.0
hsa-miR-15b-5p,738.0,944.0
hsa-miR-16-1-3p,2.0,2.0
hsa-miR-16-2-3p,139.0,126.0
hsa-miR-16-5p,17868.0,12585.0
hsa-miR-17-3p,42.0,62.0
hsa-miR-17-5p,253.0,214.0
hsa-miR-181a-2-3p,174.0,143.0
hsa-miR-181a-3p,522.0,390.0
hsa-miR-181a-5p,131398.0,57665.0
hsa-miR-181b-2-3p,0.0,1.0
hsa-miR-181b-3p,6.0,4.0
hsa-miR-181b-5p,18198.0,11454.0
hsa-miR-181c-3p,57.0,42.0
hsa-miR-181c-5p,529.0,330.0
hsa-miR-181d-5p,240.0,146.0
hsa-miR-182-5p,627.0,199.0
hsa-miR-183-5p,46.0,39.0
hsa-miR-184,2.0,0.0
hsa-miR-1843,68.0,26.0
hsa-miR-185-3p,25.0,36.0
hsa-miR-185-5p,35.0,23.0
hsa-miR-186-3p,2.0,2.0
hsa-miR-186-5p,8293.0,6819.0
hsa-miR-187-3p,3.0,1.0
hsa-miR-188-3p,9.0,7.0
hsa-miR-188-5p,64.0,155.0
hsa-miR-18a-3p,48.0,59.0
hsa-miR-18a-5p,71.0,69.0
hsa-miR-18b-5p,0.0,2.0
hsa-miR-1908-3p,7.0,8.0
hsa-miR-1908-5p,16.0,11.0
hsa-miR-1909-3p,2.0,1.0
hsa-miR-1909-5p,2.0,1.0
hsa-miR-190a-3p,0.0,2.0
hsa-miR-190a-5p,2.0,11.0
hsa-miR-190b-5p,2.0,4.0
hsa-miR-191-3p,10.0,7.0
hsa-miR-191-5p,47890.0,31265.0
hsa-miR-1910-3p,0.0,1.0
hsa-miR-1910-5p,77.0,64.0
hsa-miR-1913,0.0,2.0
hsa-miR-1914-3p,0.0,1.0
hsa-miR-1914-5p,0.0,1.0
hsa-miR-192-5p,1954.0,821.0
hsa-miR-193a-3p,847.0,1556.0
hsa-miR-193a-5p,74.0,31.0
hsa-miR-193b-3p,1028.0,1244.0
hsa-miR-193b-5p,5.0,16.0
hsa-miR-194-5p,48.0,25.0
hsa-miR-195-3p,14.0,1.0
hsa-miR-195-5p,99.0,116.0
hsa-miR-196a-5p,0.0,2.0
hsa-miR-196b-5p,3.0,0.0
hsa-miR-197-3p,893.0,697.0
hsa-miR-197-5p,6.0,4.0
hsa-miR-199a-3p,5642.0,2472.0
hsa-miR-199a-5p,1081.0,1148.0
hsa-miR-199b-3p,8145.0,6707.0
hsa-miR-199b-5p,650.0,750.0
hsa-miR-19a-3p,84.0,48.0
hsa-miR-19a-5p,7.0,6.0
hsa-miR-19b-1-5p,6.0,1.0
hsa-miR-19b-3p,230.0,119.0
hsa-miR-200a-5p,0.0,1.0
hsa-miR-200b-3p,0.0,1.0
hsa-miR-200c-3p,2.0,0.0
hsa-miR-203a-3p,15.0,138.0
hsa-miR-204-5p,208.0,102.0
hsa-miR-205-5p,5.0,0.0
hsa-miR-208b-3p,0.0,1.0
hsa-miR-20a-3p,1.0,0.0
hsa-miR-20a-5p,160.0,124.0
hsa-miR-21-3p,15494.0,11737.0
hsa-miR-21-5p,113922.0,67864.0
hsa-miR-210-3p,629.0,497.0
hsa-miR-210-5p,15.0,7.0
hsa-miR-2110,12.0,4.0
hsa-miR-2114-3p,4.0,0.0
hsa-miR-2114-5p,4.0,2.0
hsa-miR-2116-3p,1.0,1.0
hsa-miR-2116-5p,0.0,2.0
hsa-miR-212-3p,80.0,72.0
hsa-miR-212-5p,11.0,17.0
hsa-miR-214-3p,627.0,800.0
hsa-miR-214-5p,128.0,93.0
hsa-miR-215-3p,1.0,0.0
hsa-miR-215-5p,62.0,30.0
hsa-miR-217-5p,1.0,0.0
hsa-miR-218-1-3p,160.0,93.0
hsa-miR-218-5p,696.0,526.0
hsa-miR-219a-1-3p,4.0,1.0
hsa-miR-22-3p,220392.0,239388.0
hsa-miR-22-5p,296.0,326.0
hsa-miR-221-3p,19184.0,11862.0
hsa-miR-221-5p,241.0,438.0
hsa-miR-222-3p,12344.0,11577.0
hsa-miR-222-5p,251.0,415.0
hsa-miR-223-3p,0.0,1.0
hsa-miR-224-3p,8.0,6.0
hsa-miR-224-5p,392.0,534.0
hsa-miR-2276-3p,1.0,0.0
hsa-miR-2277-3p,3.0,8.0
hsa-miR-2277-5p,18.0,11.0
hsa-miR-2278,2.0,0.0
hsa-miR-2355-3p,6.0,8.0
hsa-miR-2355-5p,39.0,27.0
hsa-miR-23a-3p,4478.0,3072.0
hsa-miR-23a-5p,4.0,2.0
hsa-miR-23b-3p,848.0,900.0
hsa-miR-23b-5p,2.0,1.0
hsa-miR-23c,0.0,1.0
hsa-miR-24-1-5p,9.0,2.0
hsa-miR-24-2-5p,414.0,390.0
hsa-miR-24-3p,1215.0,1008.0
hsa-miR-2467-5p,30.0,25.0
hsa-miR-25-3p,6455.0,4958.0
hsa-miR-25-5p,29.0,57.0
hsa-miR-2682-3p,51.0,68.0
hsa-miR-2682-5p,46.0,17.0
hsa-miR-26a-1-3p,9.0,0.0
hsa-miR-26a-2-3p,15.0,43.0
hsa-miR-26a-5p,53267.0,37199.0
hsa-miR-26b-3p,52.0,28.0
hsa-miR-26b-5p,3832.0,1986.0
hsa-miR-27a-3p,13627.0,11963.0
hsa-miR-27a-5p,141.0,222.0
hsa-miR-27b-3p,61799.0,41232.0
hsa-miR-27b-5p,83.0,70.0
hsa-miR-28-3p,3589.0,2185.0
hsa-miR-28-5p,925.0,1035.0
hsa-miR-296-3p,60.0,84.0
hsa-miR-296-5p,31.0,23.0
hsa-miR-299-3p,224.0,170.0
hsa-miR-299-5p,48.0,29.0
hsa-miR-29a-3p,8540.0,13344.0
hsa-miR-29a-5p,46.0,62.0
hsa-miR-29b-1-5p,27.0,16.0
hsa-miR-29b-2-5p,3.0,6.0
hsa-miR-29b-3p,176.0,277.0
hsa-miR-29c-3p,162.0,226.0
hsa-miR-29c-5p,6.0,1.0
hsa-miR-301a-3p,843.0,368.0
hsa-miR-301a-5p,0.0,2.0
hsa-miR-301b-3p,507.0,377.0
hsa-miR-302a-3p,2.0,1.0
hsa-miR-302b-3p,5.0,1.0
hsa-miR-302c-3p,2.0,2.0
hsa-miR-302d-3p,2.0,2.0
hsa-miR-3064-3p,0.0,2.0
hsa-miR-3064-5p,1.0,1.0
hsa-miR-3065-3p,1.0,4.0
hsa-miR-3074-3p,0.0,1.0
hsa-miR-3074-5p,0.0,1.0
hsa-miR-30a-3p,520.0,435.0
hsa-miR-30a-5p,14865.0,9020.0
hsa-miR-30b-3p,2.0,7.0
hsa-miR-30b-5p,1573.0,1296.0
hsa-miR-30c-1-3p,22.0,25.0
hsa-miR-30c-2-3p,87.0,42.0
hsa-miR-30c-5p,1803.0,1328.0
hsa-miR-30d-3p,66.0,68.0
hsa-miR-30d-5p,5895.0,3441.0
hsa-miR-30e-3p,298.0,281.0
hsa-miR-30e-5p,4890.0,3254.0
hsa-miR-31-3p,180.0,139.0
hsa-miR-31-5p,28091.0,26733.0
hsa-miR-3116,2.0,0.0
hsa-miR-3117-3p,45.0,22.0
hsa-miR-3121-3p,3.0,0.0
hsa-miR-3125,2.0,0.0
hsa-miR-3126-5p,9.0,11.0
hsa-miR-3127-5p,3.0,0.0
hsa-miR-3128,1.0,0.0
hsa-miR-3129-3p,21.0,18.0
hsa-miR-3138,2.0,0.0
hsa-miR-3139,2.0,0.0
hsa-miR-3143,0.0,1.0
hsa-miR-3152-5p,4.0,6.0
hsa-miR-3157-3p,4.0,6.0
hsa-miR-3157-5p,1.0,3.0
hsa-miR-3158-3p,17.0,10.0
hsa-miR-3159,1.0,1.0
hsa-miR-3162-5p,2.0,0.0
hsa-miR-3163,0.0,1.0
hsa-miR-3170,2.0,0.0
hsa-miR-3173-5p,1.0,5.0
hsa-miR-3174,5.0,5.0
hsa-miR-3175,8.0,0.0
hsa-miR-3176,72.0,71.0
hsa-miR-3177-3p,4.0,6.0
hsa-miR-3177-5p,2.0,5.0
hsa-miR-3178,50.0,88.0
hsa-miR-3179,1.0,0.0
hsa-miR-3180,8.0,2.0
hsa-miR-3180-3p,4.0,9.0
hsa-miR-3180-5p,1.0,0.0
hsa-miR-3181,1.0,1.0
hsa-miR-3182,100.0,92.0
hsa-miR-3187-3p,10.0,12.0
hsa-miR-3190-3p,1.0,0.0
hsa-miR-3190-5p,0.0,2.0
hsa-miR-3194-5p,0.0,7.0
hsa-miR-3195,14.0,16.0
hsa-miR-3196,23.0,33.0
hsa-miR-32-3p,0.0,2.0
hsa-miR-32-5p,13.0,11.0
hsa-miR-3200-3p,12.0,10.0
hsa-miR-320a-3p,2636.0,2131.0
hsa-miR-320a-5p,17.0,69.0
hsa-miR-320b,673.0,23.0
hsa-miR-320c,43.0,13.0
hsa-miR-320d,4.0,3.0
hsa-miR-323a-3p,392.0,233.0
hsa-miR-323a-5p,6.0,8.0
hsa-miR-323b-3p,56.0,30.0
hsa-miR-324-3p,102.0,135.0
hsa-miR-324-5p,218.0,208.0
hsa-miR-326,6.0,1.0
hsa-miR-328-3p,284.0,324.0
hsa-miR-328-5p,3.0,0.0
hsa-miR-329-3p,115.0,96.0
hsa-miR-329-5p,2.0,3.0
hsa-miR-330-3p,42.0,22.0
hsa-miR-330-5p,174.0,216.0
hsa-miR-331-3p,47.0,43.0
hsa-miR-331-5p,51.0,65.0
hsa-miR-335-3p,93.0,92.0
hsa-miR-335-5p,58.0,60.0
hsa-miR-337-3p,93.0,55.0
hsa-miR-337-5p,17.0,33.0
hsa-miR-339-3p,174.0,154.0
hsa-miR-339-5p,183.0,167.0
hsa-miR-33a-3p,7.0,10.0
hsa-miR-33a-5p,8.0,18.0
hsa-miR-33b-3p,21.0,53.0
hsa-miR-33b-5p,34.0,33.0
hsa-miR-340-3p,1.0,7.0
hsa-miR-340-5p,273.0,157.0
hsa-miR-342-3p,374.0,368.0
hsa-miR-342-5p,12.0,18.0
hsa-miR-345-3p,3.0,2.0
hsa-miR-345-5p,1062.0,857.0
hsa-miR-34a-3p,15.0,11.0
hsa-miR-34a-5p,625.0,412.0
hsa-miR-34b-5p,0.0,2.0
hsa-miR-34c-5p,52.0,33.0
hsa-miR-3605-3p,3.0,1.0
hsa-miR-3605-5p,9.0,11.0
hsa-miR-3606-5p,1.0,0.0
hsa-miR-3609,9.0,4.0
hsa-miR-361-3p,70.0,43.0
hsa-miR-361-5p,396.0,267.0
hsa-miR-3611,4.0,0.0
hsa-miR-3613-3p,9.0,12.0
hsa-miR-3613-5p,8.0,2.0
hsa-miR-3614-5p,3.0,0.0
hsa-miR-3615,44.0,36.0
hsa-miR-3617-5p,1.0,0.0
hsa-miR-3619-3p,5.0,1.0
hsa-miR-3619-5p,0.0,1.0
hsa-miR-362-3p,15.0,4.0
hsa-miR-362-5p,20.0,16.0
hsa-miR-3620-3p,1.0,0.0
hsa-miR-3620-5p,0.0,1.0
hsa-miR-3622a-5p,0.0,3.0
hsa-miR-3648,62.0,106.0
hsa-miR-3651,7.0,11.0
hsa-miR-3652,1.0,1.0
hsa-miR-3654,0.0,1.0
hsa-miR-3659,0.0,2.0
hsa-miR-365a-3p,88.0,58.0
hsa-miR-365a-5p,6.0,3.0
hsa-miR-365b-3p,0.0,7.0
hsa-miR-365b-5p,37.0,30.0
hsa-miR-3661,10.0,5.0
hsa-miR-3663-3p,1.0,0.0
hsa-miR-3665,481.0,465.0
hsa-miR-3675-5p,3.0,0.0
hsa-miR-3677-3p,23.0,18.0
hsa-miR-3679-5p,5.0,2.0
hsa-miR-3680-5p,1.0,0.0
hsa-miR-3684,0.0,2.0
hsa-miR-3688-3p,2.0,0.0
hsa-miR-369-3p,93.0,52.0
hsa-miR-369-5p,91.0,104.0
hsa-miR-3691-5p,1.0,1.0
hsa-miR-370-3p,423.0,589.0
hsa-miR-370-5p,6.0,2.0
hsa-miR-373-3p,4.0,1.0
hsa-miR-374a-3p,94.0,42.0
hsa-miR-374a-5p,204.0,148.0
hsa-miR-374b-3p,2.0,8.0
hsa-miR-374b-5p,46.0,390.0
hsa-miR-375-3p,6.0,1.0
hsa-miR-376a-2-5p,2.0,2.0
hsa-miR-376a-3p,4.0,7.0
hsa-miR-376a-5p,86.0,106.0
hsa-miR-376b-3p,29.0,41.0
hsa-miR-376b-5p,4.0,0.0
hsa-miR-376c-3p,254.0,144.0
hsa-miR-376c-5p,3.0,2.0
hsa-miR-377-3p,53.0,74.0
hsa-miR-377-5p,141.0,98.0
hsa-miR-378a-3p,1259.0,944.0
hsa-miR-378a-5p,6.0,2.0
hsa-miR-378c,51.0,27.0
hsa-miR-378d,3.0,3.0
hsa-miR-379-3p,24.0,35.0
hsa-miR-379-5p,125.0,64.0
hsa-miR-380-3p,37.0,36.0
hsa-miR-380-5p,1.0,0.0
hsa-miR-381-3p,3742.0,2542.0
hsa-miR-381-5p,2.0,1.0
hsa-miR-382-3p,47.0,24.0
hsa-miR-382-5p,746.0,390.0
hsa-miR-383-5p,0.0,1.0
hsa-miR-3909,49.0,36.0
hsa-miR-3911,1.0,2.0
hsa-miR-3912-3p,2.0,2.0
hsa-miR-3913-5p,5.0,1.0
hsa-miR-3916,1.0,0.0
hsa-miR-3917,4.0,0.0
hsa-miR-3922-3p,6.0,2.0
hsa-miR-3928-3p,2.0,2.0
hsa-miR-3929,13.0,15.0
hsa-miR-3934-5p,7.0,6.0
hsa-miR-3939,2.0,0.0
hsa-miR-3940-3p,6.0,7.0
hsa-miR-3942-3p,0.0,2.0
hsa-miR-3942-5p,0.0,2.0
hsa-miR-3944-3p,3.0,3.0
hsa-miR-3960,313.0,621.0
hsa-miR-409-3p,4452.0,2746.0
hsa-miR-409-5p,56.0,424.0
hsa-miR-410-3p,2405.0,1597.0
hsa-miR-410-5p,0.0,1.0
hsa-miR-411-3p,29.0,19.0
hsa-miR-411-5p,2390.0,2308.0
hsa-miR-412-3p,2.0,1.0
hsa-miR-412-5p,6.0,21.0
hsa-miR-421,547.0,396.0
hsa-miR-423-3p,1220.0,4512.0
hsa-miR-423-5p,1054.0,911.0
hsa-miR-424-3p,162.0,173.0
hsa-miR-424-5p,756.0,720.0
hsa-miR-425-3p,26.0,15.0
hsa-miR-425-5p,445.0,476.0
hsa-miR-4254,1.0,1.0
hsa-miR-4284,15.0,28.0
hsa-miR-4286,80.0,115.0
hsa-miR-431-3p,238.0,201.0
hsa-miR-431-5p,682.0,633.0
hsa-miR-432-3p,5.0,8.0
hsa-miR-432-5p,808.0,509.0
hsa-miR-433-3p,76.0,60.0
hsa-miR-433-5p,4.0,3.0
hsa-miR-4423-3p,0.0,1.0
hsa-miR-4423-5p,0.0,2.0
hsa-miR-4424,0.0,1.0
hsa-miR-4426,1.0,0.0
hsa-miR-4435,5.0,7.0
hsa-miR-4440,0.0,1.0
hsa-miR-4444,1.0,0.0
hsa-miR-4448,1.0,0.0
hsa-miR-4449,8.0,0.0
hsa-miR-4454,3.0,2.0
hsa-miR-4463,17.0,11.0
hsa-miR-4466,13.0,3.0
hsa-miR-4467,0.0,1.0
hsa-miR-4469,0.0,2.0
hsa-miR-4473,3.0,3.0
hsa-miR-4474-3p,2.0,2.0
hsa-miR-4482-3p,0.0,2.0
hsa-miR-4484,6.0,3.0
hsa-miR-4485-3p,4812.0,9291.0
hsa-miR-4485-5p,238.0,452.0
hsa-miR-4488,17.0,17.0
hsa-miR-4492,33.0,55.0
hsa-miR-4497,53.0,21.0
hsa-miR-4498,0.0,1.0
hsa-miR-449a,2.0,5.0
hsa-miR-449b-5p,0.0,3.0
hsa-miR-449c-5p,4.0,3.0
hsa-miR-4504,2.0,4.0
hsa-miR-4508,7.0,11.0
hsa-miR-450a-2-3p,0.0,3.0
hsa-miR-450a-5p,76.0,88.0
hsa-miR-450b-5p,222.0,168.0
hsa-miR-4511,0.0,1.0
hsa-miR-4516,128.0,159.0
hsa-miR-4519,0.0,1.0
hsa-miR-451a,1.0,0.0
hsa-miR-452-3p,26.0,47.0
hsa-miR-452-5p,42.0,47.0
hsa-miR-4520-3p,0.0,2.0
hsa-miR-4523,0.0,1.0
hsa-miR-4524a-3p,2.0,0.0
hsa-miR-454-3p,109.0,99.0
hsa-miR-454-5p,13.0,25.0
hsa-miR-455-3p,33.0,36.0
hsa-miR-455-5p,248.0,236.0
hsa-miR-4636,0.0,4.0
hsa-miR-4638-3p,2.0,6.0
hsa-miR-4645-3p,12.0,2.0
hsa-miR-4647,2.0,0.0
hsa-miR-4659a-5p,1.0,0.0
hsa-miR-4660,0.0,2.0
hsa-miR-4661-5p,1.0,2.0
hsa-miR-4662a-5p,0.0,4.0
hsa-miR-4664-3p,0.0,2.0
hsa-miR-4668-5p,1.0,0.0
hsa-miR-4674,1.0,0.0
hsa-miR-4676-3p,3.0,0.0
hsa-miR-4677-3p,54.0,23.0
hsa-miR-4677-5p,3.0,6.0
hsa-miR-4682,8.0,1.0
hsa-miR-4684-3p,1.0,0.0
hsa-miR-4685-3p,4.0,0.0
hsa-miR-4687-3p,1.0,0.0
hsa-miR-4688,2.0,0.0
hsa-miR-4699-3p,0.0,1.0
hsa-miR-4707-3p,7.0,4.0
hsa-miR-4708-3p,1.0,0.0
hsa-miR-4709-3p,1.0,0.0
hsa-miR-4709-5p,2.0,3.0
hsa-miR-4712-3p,1.0,0.0
hsa-miR-4714-5p,1.0,0.0
hsa-miR-4717-3p,0.0,1.0
hsa-miR-4721,0.0,2.0
hsa-miR-4725-3p,4.0,2.0
hsa-miR-4725-5p,1.0,3.0
hsa-miR-4728-3p,0.0,2.0
hsa-miR-4731-5p,3.0,0.0
hsa-miR-4734,1.0,0.0
hsa-miR-4741,1.0,5.0
hsa-miR-4742-3p,6.0,3.0
hsa-miR-4745-5p,2.0,6.0
hsa-miR-4746-5p,10.0,5.0
hsa-miR-4749-5p,0.0,1.0
hsa-miR-4750-3p,0.0,1.0
hsa-miR-4750-5p,0.0,1.0
hsa-miR-4751,1.0,0.0
hsa-miR-4754,0.0,1.0
hsa-miR-4755-3p,0.0,2.0
hsa-miR-4761-3p,0.0,1.0
hsa-miR-4761-5p,0.0,1.0
hsa-miR-4762-5p,1.0,3.0
hsa-miR-4763-3p,0.0,2.0
hsa-miR-4763-5p,1.0,3.0
hsa-miR-4766-3p,1.0,1.0
hsa-miR-4767,1.0,5.0
hsa-miR-4768-5p,4.0,1.0
hsa-miR-4769-3p,0.0,1.0
hsa-miR-4769-5p,1.0,0.0
hsa-miR-4775,44.0,13.0
hsa-miR-4781-3p,0.0,2.0
hsa-miR-4785,3.0,4.0
hsa-miR-4786-3p,1.0,0.0
hsa-miR-4786-5p,0.0,2.0
hsa-miR-4787-3p,8.0,7.0
hsa-miR-4788,1.0,2.0
hsa-miR-4791,1.0,0.0
hsa-miR-4797-5p,1.0,0.0
hsa-miR-4803,1.0,0.0
hsa-miR-4804-5p,0.0,2.0
hsa-miR-484,764.0,1007.0
hsa-miR-485-3p,175.0,64.0
hsa-miR-485-5p,88.0,57.0
hsa-miR-486-3p,5.0,0.0
hsa-miR-486-5p,13.0,4.0
hsa-miR-487a-3p,58.0,66.0
hsa-miR-487a-5p,4.0,9.0
hsa-miR-487b-3p,353.0,420.0
hsa-miR-487b-5p,0.0,2.0
hsa-miR-489-3p,1.0,0.0
hsa-miR-490-3p,0.0,1.0
hsa-miR-490-5p,0.0,3.0
hsa-miR-491-5p,3.0,1.0
hsa-miR-493-3p,266.0,260.0
hsa-miR-493-5p,571.0,482.0
hsa-miR-494-3p,83.0,47.0
hsa-miR-494-5p,4.0,7.0
hsa-miR-495-3p,79.0,55.0
hsa-miR-495-5p,7.0,0.0
hsa-miR-496,13.0,19.0
hsa-miR-497-5p,139.0,147.0
hsa-miR-4999-5p,1.0,0.0
hsa-miR-5000-3p,3.0,5.0
hsa-miR-5000-5p,0.0,3.0
hsa-miR-5001-3p,2.0,1.0
hsa-miR-5001-5p,0.0,1.0
hsa-miR-5008-3p,6.0,0.0
hsa-miR-5009-5p,3.0,0.0
hsa-miR-500a-3p,852.0,975.0
hsa-miR-500a-5p,9.0,1.0
hsa-miR-500b-3p,1.0,3.0
hsa-miR-500b-5p,5.0,10.0
hsa-miR-501-3p,320.0,681.0
hsa-miR-501-5p,35.0,36.0
hsa-miR-5010-3p,0.0,4.0
hsa-miR-502-3p,119.0,61.0
hsa-miR-502-5p,3.0,2.0
hsa-miR-503-3p,2.0,3.0
hsa-miR-503-5p,28.0,41.0
hsa-miR-505-3p,475.0,298.0
hsa-miR-505-5p,10.0,4.0
hsa-miR-5091,3.0,0.0
hsa-miR-5094,1.0,1.0
