miRNA,SRR13648489,SRR13648490,SRR13648491,SRR13648492,SRR13648493,SRR13648494,SRR13648495,SRR13648496,SRR13648497,SRR13648498,SRR13648499,SRR13648500,SRR13648501,SRR13648502,SRR13648503,SRR16312949,SRR16312950,SRR16312951,SRR16312952,SRR16312953,SRR16312954,SRR16312955,SRR16312956,SRR16312957,SRR16312958
hsa-miR-2116-3p,6.0,0.0,6.0,0.0,9.0,19.0,0.0,4.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-212-3p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-5p,1.0,3.0,6.0,25.0,3.0,15.0,0.0,2.0,5.0,22.0,38.0,4.0,30.0,0.0,23.0,24.0,46.0,11.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0
hsa-miR-214-3p,50.0,11.0,59.0,2.0,16.0,50.0,50.0,2.0,7.0,29.0,49.0,69.0,52.0,0.0,23.0,23.0,125.0,0.0,1.0,1.0,24.0,1.0,13.0,7.0,0.0
hsa-miR-214-5p,0.0,39.0,2.0,0.0,14.0,3.0,6.0,0.0,1.0,5.0,19.0,19.0,2.0,0.0,0.0,19.0,112.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
hsa-miR-215-3p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,767.0,839.0,3934.0,1036.0,429.0,3997.0,198.0,320.0,194.0,215.0,1953.0,42.0,4190.0,9.0,978.0,458.0,724.0,54.0,0.0,96.0,18.0,0.0,634.0,0.0,88.0
hsa-miR-216a-3p,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216a-5p,0.0,15.0,0.0,2.0,0.0,2.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
hsa-miR-216b-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,26.0,15.0,7.0,1.0,4.0,13.0,35.0,11.0,10.0,5.0,10.0,3.0,15.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0
hsa-miR-217-5p,15.0,19.0,5.0,6.0,6.0,5.0,11.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,17.0,57.0,48.0,28.0,40.0,166.0,43.0,34.0,13.0,84.0,141.0,68.0,57.0,0.0,70.0,170.0,662.0,1.0,6.0,1.0,0.0,1.0,83.0,19.0,18.0
hsa-miR-219a-1-3p,29.0,13.0,39.0,14.0,16.0,8.0,37.0,7.0,14.0,19.0,33.0,2.0,29.0,0.0,7.0,9.0,17.0,22.0,0.0,0.0,0.0,0.0,56.0,0.0,11.0
hsa-miR-219a-2-3p,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,17511.0,86202.0,40675.0,53472.0,35355.0,60282.0,90349.0,17879.0,33483.0,54065.0,109838.0,25694.0,138459.0,5095.0,34627.0,39743.0,81073.0,95343.0,35.0,53012.0,17592.0,401.0,60684.0,463.0,61384.0
hsa-miR-22-5p,402.0,2474.0,1431.0,1824.0,735.0,4059.0,3723.0,467.0,878.0,1834.0,3355.0,402.0,2486.0,71.0,916.0,1587.0,7435.0,1219.0,1.0,0.0,243.0,0.0,3139.0,11.0,342.0
hsa-miR-221-3p,1362.0,10862.0,4246.0,9347.0,6570.0,14690.0,6411.0,931.0,6915.0,8250.0,8614.0,10608.0,6819.0,108.0,4425.0,3066.0,10127.0,2850.0,42.0,991.0,839.0,1.0,14358.0,238.0,2129.0
hsa-miR-221-5p,184.0,124.0,181.0,375.0,159.0,145.0,64.0,99.0,608.0,365.0,85.0,264.0,31.0,0.0,119.0,423.0,213.0,47.0,3.0,0.0,1.0,0.0,138.0,16.0,85.0
hsa-miR-222-3p,14472.0,7217.0,15780.0,5520.0,12752.0,15672.0,3870.0,4530.0,34854.0,16729.0,12435.0,5412.0,4939.0,42.0,14147.0,8149.0,12253.0,1525.0,33.0,113.0,4.0,15.0,13572.0,201.0,1051.0
hsa-miR-222-5p,2.0,0.0,0.0,37.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-223-3p,110.0,92.0,190.0,7754.0,213.0,681.0,41.0,72.0,946.0,857.0,192.0,46.0,157.0,3.0,687.0,6347.0,736.0,97.0,14.0,1836.0,0.0,0.0,383.0,14.0,1104.0
hsa-miR-223-5p,7590.0,4690.0,6488.0,36623.0,4048.0,6658.0,1691.0,641.0,8192.0,7420.0,2422.0,165.0,4138.0,7.0,1689.0,66717.0,13598.0,707.0,9.0,1315.0,0.0,3.0,7712.0,652.0,1821.0
hsa-miR-224-3p,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-224-5p,854.0,341.0,1187.0,181.0,609.0,421.0,307.0,366.0,1094.0,897.0,933.0,755.0,314.0,11.0,1002.0,92.0,682.0,56.0,14.0,1.0,4.0,13.0,534.0,31.0,6.0
hsa-miR-2276-3p,1.0,9.0,6.0,8.0,0.0,5.0,16.0,1.0,6.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0
hsa-miR-2277-3p,0.0,0.0,0.0,14.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,1.0,3.0,3.0,18.0,0.0,4.0,0.0,6.0,5.0,12.0,15.0,13.0,0.0,0.0,20.0,13.0,2.0,29.0,0.0,0.0,4.0,0.0,7.0,1.0,40.0
hsa-miR-2278,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-2355-3p,26.0,27.0,82.0,353.0,9.0,45.0,16.0,6.0,47.0,167.0,27.0,3.0,141.0,0.0,42.0,135.0,71.0,190.0,1.0,257.0,1.0,0.0,89.0,0.0,785.0
hsa-miR-2355-5p,3.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
hsa-miR-23a-3p,454.0,1671.0,1339.0,11417.0,691.0,3679.0,1129.0,348.0,2960.0,1963.0,2038.0,3143.0,837.0,10.0,715.0,2824.0,2746.0,167.0,83.0,601.0,9.0,6.0,1336.0,133.0,658.0
hsa-miR-23a-5p,0.0,19.0,14.0,267.0,21.0,17.0,107.0,3.0,35.0,64.0,108.0,144.0,146.0,445.0,71.0,243.0,49.0,969.0,0.0,2219.0,660.0,0.0,616.0,132.0,5530.0
hsa-miR-23b-3p,65.0,149.0,506.0,323.0,85.0,1047.0,56.0,713.0,483.0,419.0,233.0,1106.0,583.0,8.0,133.0,140.0,846.0,20.0,35.0,4.0,5.0,4.0,152.0,56.0,53.0
hsa-miR-23b-5p,68.0,77.0,49.0,26.0,88.0,67.0,164.0,46.0,101.0,39.0,142.0,8.0,4.0,0.0,44.0,20.0,146.0,9.0,0.0,0.0,0.0,0.0,131.0,0.0,3.0
hsa-miR-23c,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,17.0,23.0,46.0,23.0,7.0,11.0,19.0,58.0,7.0,17.0,72.0,3.0,13.0,0.0,16.0,25.0,191.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-24-2-5p,365.0,1023.0,1980.0,2647.0,466.0,1308.0,908.0,94.0,280.0,1040.0,1812.0,359.0,1127.0,3.0,505.0,1684.0,1835.0,1016.0,2.0,100.0,0.0,0.0,1385.0,6.0,659.0
hsa-miR-24-3p,17835.0,14494.0,36579.0,22034.0,9655.0,40719.0,20000.0,7454.0,32511.0,45623.0,8237.0,2708.0,23852.0,153.0,23892.0,59557.0,15678.0,7491.0,61.0,2324.0,81.0,76.0,34479.0,129.0,15980.0
hsa-miR-2467-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,40768.0,62269.0,32170.0,60336.0,37027.0,58221.0,21052.0,32997.0,57014.0,28047.0,46212.0,9166.0,61829.0,386.0,52568.0,88859.0,79258.0,8675.0,56.0,4348.0,940.0,5.0,44720.0,138.0,4226.0
hsa-miR-25-5p,154.0,332.0,190.0,84.0,153.0,128.0,254.0,87.0,105.0,145.0,203.0,126.0,375.0,106.0,289.0,345.0,206.0,277.0,0.0,193.0,226.0,1.0,374.0,1.0,616.0
hsa-miR-2681-5p,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,8.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-26a-2-3p,5.0,0.0,10.0,40.0,7.0,27.0,0.0,23.0,11.0,12.0,16.0,1.0,0.0,0.0,1.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
hsa-miR-26a-5p,60000.0,18573.0,55319.0,44841.0,50295.0,116103.0,17030.0,201757.0,235040.0,115572.0,41039.0,15860.0,31402.0,355.0,38185.0,125619.0,177739.0,3962.0,475.0,1129.0,172.0,76.0,32793.0,974.0,5728.0
hsa-miR-26b-3p,17.0,9.0,12.0,23.0,30.0,61.0,17.0,20.0,41.0,43.0,20.0,3.0,14.0,1.0,51.0,120.0,61.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,7.0
hsa-miR-26b-5p,4479.0,2534.0,5562.0,4645.0,2813.0,13350.0,1113.0,17909.0,12543.0,6950.0,3706.0,1544.0,2299.0,26.0,3301.0,9876.0,10540.0,85.0,78.0,413.0,2.0,2.0,1537.0,129.0,839.0
hsa-miR-27a-3p,4894.0,11597.0,9795.0,110432.0,12293.0,102780.0,4463.0,5722.0,8490.0,13303.0,20909.0,3172.0,9970.0,38.0,5251.0,46875.0,43764.0,483.0,99.0,1217.0,4.0,10.0,19010.0,292.0,11028.0
hsa-miR-27a-5p,75.0,253.0,275.0,7025.0,105.0,179.0,382.0,74.0,84.0,276.0,239.0,38.0,506.0,0.0,314.0,241.0,324.0,398.0,6.0,138.0,0.0,1.0,344.0,16.0,216.0
hsa-miR-27b-3p,9676.0,7205.0,11760.0,12325.0,10134.0,33557.0,6015.0,22163.0,15160.0,7684.0,31729.0,5793.0,7560.0,57.0,3340.0,11822.0,45639.0,241.0,195.0,288.0,18.0,21.0,10705.0,438.0,2354.0
hsa-miR-27b-5p,34.0,23.0,106.0,36.0,26.0,26.0,41.0,144.0,91.0,114.0,40.0,67.0,82.0,0.0,49.0,63.0,78.0,52.0,1.0,0.0,0.0,1.0,77.0,0.0,6.0
hsa-miR-28-3p,2394.0,2638.0,6344.0,4117.0,1733.0,2493.0,2575.0,5057.0,5480.0,5769.0,3838.0,989.0,4495.0,175.0,2526.0,4032.0,3409.0,4451.0,3.0,1586.0,246.0,251.0,3812.0,22.0,1450.0
hsa-miR-28-5p,244.0,173.0,519.0,553.0,158.0,471.0,261.0,721.0,725.0,1081.0,413.0,58.0,459.0,3.0,413.0,636.0,683.0,384.0,1.0,127.0,0.0,0.0,381.0,5.0,108.0
hsa-miR-296-3p,1.0,27.0,21.0,18.0,16.0,20.0,43.0,2.0,5.0,57.0,70.0,203.0,223.0,27.0,40.0,0.0,29.0,394.0,2.0,615.0,0.0,0.0,783.0,728.0,177.0
hsa-miR-296-5p,4.0,22.0,3.0,21.0,2.0,13.0,0.0,4.0,14.0,15.0,12.0,18.0,16.0,0.0,37.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-3p,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,2862.0,5922.0,8206.0,8458.0,6702.0,12181.0,4024.0,1475.0,1891.0,5592.0,18582.0,4180.0,3162.0,16.0,1649.0,3207.0,18752.0,386.0,77.0,580.0,10.0,21.0,7961.0,166.0,1024.0
hsa-miR-29a-5p,0.0,2.0,0.0,16.0,0.0,2.0,0.0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,2.0,10.0,0.0,3.0,6.0,10.0,0.0,1.0,3.0,7.0,8.0,21.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-2-5p,0.0,6.0,22.0,6.0,3.0,5.0,38.0,5.0,8.0,14.0,36.0,8.0,23.0,0.0,29.0,1.0,13.0,26.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-3p,22.0,67.0,80.0,111.0,59.0,160.0,19.0,64.0,34.0,78.0,166.0,32.0,59.0,0.0,175.0,103.0,197.0,15.0,2.0,0.0,0.0,0.0,63.0,6.0,16.0
hsa-miR-29c-3p,22.0,191.0,114.0,222.0,61.0,169.0,28.0,52.0,42.0,60.0,214.0,3.0,73.0,0.0,85.0,86.0,331.0,33.0,1.0,27.0,0.0,0.0,58.0,2.0,74.0
hsa-miR-29c-5p,6.0,16.0,15.0,61.0,4.0,30.0,8.0,22.0,14.0,59.0,57.0,21.0,26.0,0.0,97.0,24.0,51.0,35.0,0.0,0.0,0.0,0.0,16.0,1.0,27.0
hsa-miR-301a-3p,0.0,0.0,0.0,9.0,5.0,0.0,17.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-301a-5p,8.0,3.0,17.0,26.0,7.0,15.0,0.0,8.0,15.0,55.0,5.0,4.0,0.0,0.0,51.0,28.0,61.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-301b-3p,0.0,0.0,6.0,6.0,0.0,1.0,0.0,1.0,2.0,17.0,5.0,0.0,0.0,0.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302b-3p,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302c-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,6.0,11.0,17.0,21.0,0.0,8.0,14.0,10.0,9.0,12.0,3.0,0.0,13.0,0.0,18.0,26.0,8.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
hsa-miR-3065-3p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-3074-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3074-5p,0.0,1.0,8.0,0.0,4.0,3.0,0.0,0.0,9.0,8.0,17.0,0.0,10.0,0.0,2.0,0.0,11.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-3085-3p,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3085-5p,0.0,0.0,0.0,5.0,2.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,294.0,429.0,483.0,342.0,208.0,692.0,403.0,2030.0,416.0,386.0,820.0,107.0,627.0,2.0,163.0,264.0,1780.0,29.0,19.0,21.0,3.0,4.0,445.0,44.0,50.0
hsa-miR-30a-5p,3098.0,6268.0,5384.0,4954.0,4612.0,11495.0,3698.0,5310.0,2267.0,4531.0,9187.0,1807.0,7647.0,74.0,2827.0,3333.0,12625.0,170.0,109.0,413.0,8.0,5.0,5815.0,392.0,288.0
hsa-miR-30b-3p,0.0,14.0,14.0,7.0,18.0,12.0,7.0,54.0,64.0,62.0,13.0,3.0,13.0,0.0,61.0,106.0,29.0,45.0,0.0,0.0,0.0,0.0,49.0,1.0,23.0
hsa-miR-30b-5p,20.0,43.0,68.0,235.0,8.0,154.0,16.0,305.0,135.0,140.0,93.0,608.0,6.0,4.0,259.0,141.0,122.0,39.0,9.0,11.0,0.0,1.0,93.0,33.0,20.0
hsa-miR-30c-1-3p,14.0,9.0,28.0,25.0,1.0,14.0,16.0,54.0,50.0,79.0,17.0,8.0,11.0,0.0,64.0,198.0,15.0,64.0,1.0,0.0,0.0,0.0,43.0,0.0,46.0
hsa-miR-30c-2-3p,17.0,34.0,39.0,16.0,12.0,32.0,7.0,153.0,24.0,25.0,45.0,25.0,48.0,0.0,20.0,38.0,133.0,12.0,1.0,0.0,0.0,0.0,14.0,7.0,0.0
hsa-miR-30c-5p,1405.0,710.0,1471.0,1878.0,1473.0,3923.0,516.0,8979.0,7914.0,2936.0,2079.0,3847.0,604.0,20.0,5941.0,3433.0,4323.0,130.0,103.0,105.0,2.0,8.0,1964.0,250.0,28.0
hsa-miR-30d-3p,4.0,34.0,19.0,86.0,9.0,44.0,9.0,14.0,11.0,38.0,33.0,64.0,22.0,0.0,16.0,29.0,66.0,27.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0
hsa-miR-30d-5p,71119.0,52616.0,90057.0,56426.0,55094.0,88674.0,33535.0,75051.0,91428.0,58564.0,88350.0,17504.0,60988.0,532.0,54295.0,89265.0,80933.0,5842.0,209.0,1971.0,308.0,33.0,49286.0,670.0,5453.0
hsa-miR-30e-3p,1109.0,367.0,1843.0,1582.0,480.0,1223.0,380.0,5386.0,2299.0,2299.0,759.0,182.0,419.0,3.0,737.0,3272.0,1390.0,62.0,7.0,89.0,0.0,2.0,395.0,22.0,142.0
hsa-miR-30e-5p,4257.0,6316.0,4860.0,17324.0,7073.0,10996.0,3655.0,5682.0,5543.0,6258.0,7494.0,1652.0,5980.0,28.0,9896.0,22402.0,14442.0,2232.0,24.0,972.0,290.0,1.0,8004.0,56.0,4307.0
hsa-miR-31-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-31-5p,1.0,4.0,9.0,6.0,2.0,18.0,0.0,6.0,1.0,3.0,30.0,108.0,7.0,0.0,0.0,2.0,20.0,2.0,4.0,0.0,0.0,0.0,61.0,8.0,0.0
hsa-miR-3115,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3117-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-3p,19.0,4.0,31.0,19.0,13.0,14.0,23.0,0.0,32.0,119.0,9.0,1.0,24.0,0.0,19.0,15.0,66.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-5p,18.0,0.0,139.0,0.0,3.0,5.0,11.0,0.0,17.0,25.0,4.0,0.0,15.0,0.0,11.0,7.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3121-3p,13.0,4.0,12.0,6.0,1.0,2.0,0.0,5.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
hsa-miR-3122,0.0,3.0,5.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,12.0,25.0,15.0,0.0,0.0,11.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
hsa-miR-3124-5p,12.0,38.0,33.0,49.0,13.0,11.0,21.0,13.0,18.0,19.0,40.0,4.0,60.0,0.0,12.0,42.0,64.0,25.0,0.0,77.0,19.0,0.0,104.0,0.0,65.0
hsa-miR-3125,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3126-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-3p,0.0,10.0,21.0,0.0,2.0,14.0,0.0,0.0,14.0,8.0,12.0,0.0,14.0,0.0,20.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
hsa-miR-3127-5p,30.0,11.0,17.0,16.0,12.0,15.0,16.0,9.0,12.0,9.0,5.0,1.0,19.0,0.0,7.0,17.0,13.0,16.0,0.0,0.0,0.0,0.0,25.0,0.0,10.0
hsa-miR-3128,1.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
hsa-miR-3129-3p,0.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-3p,6.0,10.0,16.0,13.0,18.0,39.0,0.0,0.0,3.0,6.0,4.0,0.0,0.0,0.0,5.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0
hsa-miR-3130-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-3132,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3133,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3134,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3135a,0.0,28.0,15.0,8.0,0.0,1.0,1.0,21.0,6.0,3.0,2.0,0.0,0.0,0.0,17.0,10.0,11.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
hsa-miR-3136-5p,0.0,4.0,1.0,5.0,5.0,6.0,7.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3137,1.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3138,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
