miRNA,SRR16347582,SRR16347583,SRR16347584,SRR16347585,SRR16347586,SRR16347587,SRR16347588,SRR16347589,SRR16347590,SRR16347591,SRR16347592,SRR16347593
hsa-miR-139-3p,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-139-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-140-3p,79.0,164.0,196.0,293.0,44.0,89.0,175.0,30.0,506.0,227.0,1028.0,123.0
hsa-miR-140-5p,10.0,34.0,8.0,24.0,4.0,16.0,13.0,7.0,16.0,0.0,67.0,27.0
hsa-miR-141-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-142-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-142-5p,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-143-3p,927.0,1876.0,1207.0,1170.0,924.0,888.0,2426.0,237.0,2341.0,982.0,8086.0,3279.0
hsa-miR-143-5p,15.0,0.0,16.0,13.0,16.0,4.0,37.0,2.0,51.0,0.0,70.0,43.0
hsa-miR-144-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-3p,1.0,12.0,7.0,5.0,0.0,1.0,5.0,1.0,9.0,0.0,7.0,11.0
hsa-miR-145-5p,150.0,88.0,221.0,152.0,240.0,96.0,648.0,5.0,741.0,22.0,879.0,64.0
hsa-miR-1468-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0
hsa-miR-146a-5p,0.0,27.0,7.0,23.0,4.0,14.0,36.0,0.0,9.0,19.0,3.0,0.0
hsa-miR-146b-3p,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0
hsa-miR-146b-5p,13.0,45.0,24.0,105.0,13.0,75.0,22.0,8.0,49.0,99.0,64.0,1.0
hsa-miR-148a-3p,136.0,555.0,152.0,552.0,175.0,746.0,297.0,185.0,222.0,1115.0,588.0,301.0
hsa-miR-148a-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148b-3p,6.0,54.0,15.0,108.0,20.0,86.0,41.0,23.0,17.0,99.0,94.0,33.0
hsa-miR-148b-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-149-5p,8.0,13.0,2.0,27.0,7.0,19.0,30.0,6.0,14.0,18.0,15.0,11.0
hsa-miR-150-5p,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-151a-3p,140.0,818.0,153.0,869.0,134.0,359.0,385.0,127.0,260.0,675.0,510.0,457.0
hsa-miR-151a-5p,5.0,40.0,6.0,34.0,3.0,28.0,3.0,1.0,9.0,5.0,13.0,19.0
hsa-miR-151b,0.0,7.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0
hsa-miR-152-3p,69.0,359.0,190.0,352.0,111.0,211.0,247.0,25.0,314.0,255.0,693.0,227.0
hsa-miR-152-5p,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-154-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
hsa-miR-154-5p,2.0,3.0,13.0,27.0,5.0,14.0,12.0,1.0,16.0,3.0,43.0,30.0
hsa-miR-155-5p,74.0,355.0,36.0,476.0,59.0,573.0,125.0,70.0,104.0,934.0,52.0,61.0
hsa-miR-15a-5p,2.0,0.0,3.0,17.0,0.0,6.0,4.0,0.0,13.0,11.0,14.0,4.0
hsa-miR-15b-3p,0.0,0.0,2.0,5.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,0.0
hsa-miR-15b-5p,2.0,30.0,3.0,53.0,4.0,36.0,7.0,0.0,13.0,11.0,18.0,6.0
hsa-miR-16-5p,1275.0,7156.0,1751.0,8955.0,1084.0,4965.0,1761.0,901.0,3038.0,8829.0,5228.0,2114.0
hsa-miR-17-5p,1.0,7.0,1.0,28.0,3.0,19.0,0.0,1.0,3.0,10.0,1.0,4.0
hsa-miR-181a-2-3p,4.0,16.0,4.0,35.0,3.0,44.0,7.0,1.0,6.0,47.0,70.0,157.0
hsa-miR-181a-3p,11.0,40.0,1.0,35.0,1.0,8.0,9.0,6.0,16.0,16.0,85.0,22.0
hsa-miR-181a-5p,70.0,104.0,35.0,159.0,72.0,102.0,150.0,16.0,138.0,131.0,371.0,186.0
hsa-miR-181b-3p,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-181b-5p,20.0,33.0,15.0,90.0,31.0,23.0,68.0,4.0,47.0,102.0,77.0,67.0
hsa-miR-181c-3p,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
hsa-miR-181c-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
hsa-miR-181d-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0
hsa-miR-182-5p,0.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,2.0,9.0,5.0,0.0
hsa-miR-183-5p,1.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0
hsa-miR-184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0
hsa-miR-1843,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0
hsa-miR-185-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-185-5p,24.0,19.0,38.0,40.0,18.0,43.0,45.0,7.0,54.0,62.0,134.0,22.0
hsa-miR-186-5p,43.0,143.0,67.0,207.0,54.0,92.0,144.0,14.0,83.0,56.0,156.0,68.0
hsa-miR-187-3p,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-187-5p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-5p,1.0,0.0,1.0,2.0,0.0,1.0,0.0,5.0,1.0,2.0,0.0,0.0
hsa-miR-1908-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1909-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
hsa-miR-190a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-190a-5p,2.0,11.0,3.0,14.0,4.0,2.0,4.0,0.0,3.0,7.0,10.0,7.0
hsa-miR-190b-5p,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-191-3p,0.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,6.0
hsa-miR-191-5p,813.0,4513.0,311.0,4637.0,822.0,2651.0,2663.0,339.0,859.0,2633.0,1571.0,1279.0
hsa-miR-1913,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,5.0,25.0,3.0,51.0,4.0,36.0,10.0,2.0,7.0,5.0,27.0,26.0
hsa-miR-193a-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-193a-5p,146.0,595.0,19.0,515.0,102.0,490.0,228.0,98.0,97.0,576.0,59.0,194.0
hsa-miR-193b-3p,4.0,0.0,1.0,13.0,5.0,6.0,0.0,0.0,6.0,0.0,2.0,0.0
hsa-miR-193b-5p,15.0,170.0,2.0,94.0,18.0,127.0,56.0,60.0,9.0,188.0,4.0,72.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-194-5p,0.0,0.0,1.0,3.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0
hsa-miR-195-3p,0.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-195-5p,1.0,19.0,2.0,4.0,1.0,8.0,0.0,0.0,2.0,0.0,12.0,8.0
hsa-miR-196a-3p,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196a-5p,315.0,2239.0,265.0,1996.0,207.0,2442.0,397.0,592.0,533.0,3855.0,1310.0,986.0
hsa-miR-196b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-196b-5p,27.0,166.0,18.0,151.0,31.0,172.0,57.0,38.0,62.0,216.0,159.0,60.0
hsa-miR-197-3p,24.0,103.0,18.0,25.0,31.0,107.0,53.0,7.0,24.0,52.0,38.0,78.0
hsa-miR-197-5p,0.0,11.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
hsa-miR-199a-3p,1805.0,8906.0,1534.0,9219.0,1397.0,8139.0,4168.0,2045.0,3994.0,3208.0,1070.0,5086.0
hsa-miR-199a-5p,67.0,289.0,72.0,228.0,53.0,186.0,136.0,35.0,149.0,211.0,250.0,195.0
hsa-miR-199b-3p,422.0,4227.0,412.0,3606.0,327.0,3356.0,418.0,19.0,8.0,12590.0,5812.0,2174.0
hsa-miR-199b-5p,0.0,113.0,1.0,145.0,0.0,72.0,8.0,9.0,1.0,122.0,0.0,29.0
hsa-miR-19a-3p,1.0,29.0,1.0,8.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-19b-3p,8.0,53.0,7.0,41.0,5.0,28.0,11.0,2.0,13.0,25.0,16.0,0.0
hsa-miR-200a-3p,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-200b-3p,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-200c-3p,1.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0
hsa-miR-203a-3p,0.0,0.0,0.0,34.0,0.0,12.0,1.0,47.0,0.0,5.0,2.0,5.0
hsa-miR-204-3p,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-5p,1.0,50.0,0.0,30.0,1.0,75.0,2.0,3.0,4.0,109.0,0.0,6.0
hsa-miR-205-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-20a-3p,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,2.0,11.0,0.0,36.0,5.0,16.0,6.0,0.0,7.0,8.0,4.0,4.0
hsa-miR-21-3p,0.0,3.0,5.0,9.0,0.0,4.0,2.0,0.0,7.0,7.0,3.0,0.0
hsa-miR-21-5p,925.0,3989.0,1075.0,4027.0,757.0,2307.0,1315.0,336.0,2134.0,2382.0,4578.0,2959.0
hsa-miR-210-3p,1.0,0.0,11.0,13.0,2.0,3.0,0.0,0.0,7.0,0.0,24.0,2.0
hsa-miR-2110,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,15.0,1.0,0.0
hsa-miR-2116-3p,5.0,14.0,0.0,0.0,3.0,6.0,4.0,5.0,2.0,0.0,0.0,15.0
hsa-miR-2116-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-212-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-214-3p,3.0,7.0,3.0,10.0,6.0,2.0,7.0,1.0,21.0,43.0,6.0,0.0
hsa-miR-214-5p,1.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0
hsa-miR-215-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-218-1-3p,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,6.0,68.0,20.0,99.0,7.0,29.0,12.0,20.0,25.0,33.0,30.0,12.0
hsa-miR-219a-1-3p,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0
hsa-miR-22-3p,35.0,150.0,73.0,121.0,29.0,93.0,29.0,12.0,134.0,35.0,148.0,168.0
