miRNA,SRR22013142,SRR22013143,SRR22013144,SRR22013145
hsa-miR-151a-3p,0.0,12.05,32.52,13.38
hsa-miR-151a-5p,18.96,24.09,43.36,0.0
hsa-miR-152-3p,0.0,12.05,21.68,13.38
hsa-miR-155-5p,9.48,0.0,21.68,0.0
hsa-miR-15a-5p,0.0,0.0,10.84,13.38
hsa-miR-15b-5p,0.0,0.0,0.0,13.38
hsa-miR-16-5p,75.86,108.41,325.22,214.04
hsa-miR-181a-5p,28.45,48.18,97.57,66.89
hsa-miR-181c-3p,0.0,0.0,0.0,13.38
hsa-miR-181c-5p,0.0,12.05,32.52,26.76
hsa-miR-182-5p,0.0,12.05,21.68,120.4
hsa-miR-183-5p,0.0,12.05,0.0,0.0
hsa-miR-185-5p,0.0,0.0,10.84,0.0
hsa-miR-186-5p,0.0,24.09,10.84,40.13
hsa-miR-18a-5p,0.0,12.05,0.0,0.0
hsa-miR-191-5p,56.89,96.36,162.61,80.27
hsa-miR-192-5p,0.0,24.09,43.36,13.38
hsa-miR-195-5p,0.0,48.18,0.0,0.0
hsa-miR-197-3p,0.0,0.0,0.0,13.38
hsa-miR-199a-3p,9.48,0.0,21.68,0.0
hsa-miR-199b-3p,0.0,0.0,10.84,0.0
hsa-miR-19b-3p,0.0,0.0,10.84,13.38
hsa-miR-200c-3p,0.0,12.05,0.0,0.0
hsa-miR-204-5p,0.0,24.09,21.68,53.51
hsa-miR-21-5p,303.44,807.03,932.29,1351.13
hsa-miR-218-1-3p,0.0,12.05,0.0,0.0
hsa-miR-22-3p,28.45,168.63,162.61,280.93
hsa-miR-221-3p,47.41,48.18,75.88,93.64
hsa-miR-222-3p,0.0,36.14,21.68,13.38
hsa-miR-223-3p,0.0,0.0,21.68,0.0
hsa-miR-23a-3p,0.0,0.0,10.84,13.38
hsa-miR-24-3p,18.96,24.09,54.2,66.89
hsa-miR-25-3p,9.48,36.14,32.52,26.76
hsa-miR-26a-5p,66.38,120.45,281.86,227.42
hsa-miR-26b-5p,18.96,36.14,21.68,26.76
hsa-miR-27a-3p,0.0,0.0,10.84,13.38
hsa-miR-27b-3p,18.96,132.5,108.41,133.78
hsa-miR-28-3p,0.0,12.05,10.84,0.0
hsa-miR-29a-3p,0.0,12.05,21.68,26.76
hsa-miR-29c-3p,0.0,0.0,0.0,13.38
hsa-miR-301a-3p,0.0,12.05,0.0,0.0
hsa-miR-30a-3p,9.48,0.0,10.84,0.0
hsa-miR-30a-5p,56.89,228.86,260.17,187.29
hsa-miR-30b-5p,0.0,0.0,10.84,0.0
hsa-miR-30c-2-3p,0.0,0.0,10.84,0.0
hsa-miR-30c-5p,9.48,0.0,21.68,40.13
hsa-miR-30d-5p,18.96,48.18,151.77,80.27
hsa-miR-30e-3p,0.0,0.0,10.84,0.0
hsa-miR-30e-5p,9.48,96.36,65.04,66.89
hsa-miR-31-3p,9.48,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,10.84,0.0
hsa-miR-3182,0.0,12.05,32.52,0.0
hsa-miR-320a-3p,9.48,48.18,21.68,93.64
hsa-miR-323b-3p,0.0,0.0,10.84,0.0
hsa-miR-335-3p,0.0,12.05,0.0,0.0
hsa-miR-335-5p,9.48,0.0,21.68,26.76
hsa-miR-340-3p,0.0,0.0,0.0,13.38
hsa-miR-345-5p,0.0,12.05,0.0,0.0
hsa-miR-34a-5p,0.0,48.18,21.68,40.13
hsa-miR-361-5p,0.0,0.0,0.0,13.38
hsa-miR-3665,9.48,0.0,32.52,0.0
hsa-miR-374b-5p,0.0,0.0,10.84,0.0
hsa-miR-378a-3p,9.48,24.09,32.52,66.89
hsa-miR-409-3p,0.0,0.0,10.84,13.38
hsa-miR-411-3p,0.0,0.0,10.84,0.0
hsa-miR-421,0.0,0.0,21.68,0.0
hsa-miR-423-3p,0.0,0.0,0.0,13.38
hsa-miR-423-5p,9.48,36.14,0.0,26.76
hsa-miR-425-5p,0.0,0.0,0.0,13.38
hsa-miR-4286,0.0,12.05,0.0,0.0
hsa-miR-432-5p,0.0,12.05,0.0,13.38
hsa-miR-451a,28.45,0.0,21.68,120.4
hsa-miR-484,0.0,12.05,10.84,0.0
hsa-miR-486-5p,0.0,650.45,0.0,2113.66
hsa-miR-497-5p,0.0,12.05,0.0,0.0
hsa-miR-508-3p,0.0,0.0,10.84,0.0
hsa-miR-532-5p,9.48,0.0,0.0,0.0
hsa-miR-574-5p,18.96,24.09,10.84,13.38
hsa-miR-584-5p,0.0,0.0,0.0,13.38
hsa-miR-629-5p,0.0,0.0,0.0,13.38
hsa-miR-652-3p,0.0,0.0,10.84,0.0
hsa-miR-6721-5p,9.48,0.0,0.0,0.0
hsa-miR-7113-3p,9.48,0.0,0.0,0.0
hsa-miR-744-5p,0.0,24.09,10.84,0.0
hsa-miR-769-5p,0.0,0.0,21.68,0.0
hsa-miR-92a-3p,9.48,12.05,21.68,40.13
hsa-miR-92b-3p,0.0,12.05,10.84,0.0
hsa-miR-93-5p,0.0,12.05,10.84,0.0
hsa-miR-98-5p,9.48,24.09,54.2,40.13
hsa-miR-99a-5p,0.0,12.05,21.68,13.38
hsa-miR-99b-5p,18.96,24.09,43.36,0.0
hsa-mir-1273c-5p,0.0,0.0,10.84,0.0
