miRNA,SRR19171704,SRR19171705,SRR19171706,SRR19171707,SRR19171708,SRR19171709,SRR19171710,SRR19171711,SRR19171712,SRR19171713,SRR19171714,SRR19171715,SRR19171716,SRR19171717,SRR19171718
hsa-miR-1237-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1246,5.0,2.0,2.0,3615.0,4407.0,3569.0,1527.0,1166.0,1295.0,433.0,310.0,353.0,60.0,121.0,87.0
hsa-miR-1247-5p,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,5.0,6.0,8.0,0.0,0.0,1.0
hsa-miR-1248,0.0,0.0,0.0,14.0,5.0,13.0,6.0,3.0,6.0,3.0,2.0,4.0,1.0,4.0,2.0
hsa-miR-1249-3p,0.0,0.0,0.0,37.0,18.0,24.0,6.0,8.0,8.0,7.0,12.0,17.0,15.0,23.0,20.0
hsa-miR-1252-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,0.0,0.0,0.0,17.0,10.0,12.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,3.0,5.0
hsa-miR-1255b-5p,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
hsa-miR-1256,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,2.0,1.0,1.0,19.0,22.0,19.0,38.0,29.0,30.0,80.0,64.0,78.0,32.0,52.0,21.0
hsa-miR-125a-5p,54.0,53.0,36.0,553.0,473.0,436.0,1318.0,523.0,1100.0,2027.0,1468.0,1802.0,518.0,485.0,456.0
hsa-miR-125b-1-3p,12.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,10.0,38.0,37.0,43.0
hsa-miR-125b-2-3p,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,6.0,3.0,2.0,2.0,1.0
hsa-miR-125b-5p,81.0,46.0,54.0,39.0,32.0,10.0,48.0,16.0,39.0,512.0,351.0,448.0,268.0,218.0,222.0
hsa-miR-126-3p,6.0,5.0,9.0,1103.0,1429.0,990.0,668.0,544.0,523.0,1733.0,1387.0,1579.0,1696.0,1820.0,1172.0
hsa-miR-126-5p,0.0,0.0,1.0,28.0,40.0,37.0,13.0,9.0,11.0,56.0,52.0,62.0,31.0,44.0,27.0
hsa-miR-1260a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1260b,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,4.0,1.0,3.0,5.0,4.0,2.0
hsa-miR-1262,0.0,0.0,0.0,2.0,4.0,5.0,1.0,1.0,0.0,6.0,6.0,9.0,0.0,1.0,0.0
hsa-miR-1266-5p,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-1268a,0.0,0.0,0.0,0.0,9.0,26.0,2.0,30.0,33.0,10.0,4.0,11.0,1.0,7.0,0.0
hsa-miR-1268b,0.0,0.0,0.0,34.0,28.0,1.0,33.0,3.0,7.0,0.0,10.0,2.0,6.0,1.0,14.0
hsa-miR-1269a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,19.0,16.0,14.0,52.0,67.0,58.0,39.0,39.0,27.0,122.0,96.0,109.0,84.0,98.0,66.0
hsa-miR-127-5p,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1271-3p,0.0,0.0,0.0,3.0,13.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,0.0,3.0
hsa-miR-1271-5p,2.0,0.0,0.0,53.0,32.0,41.0,10.0,10.0,25.0,46.0,20.0,32.0,48.0,64.0,40.0
hsa-miR-1273c,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,2.0,9.0,1.0,0.0,1.0
hsa-miR-1273h-5p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-1275,0.0,0.0,0.0,4.0,11.0,8.0,6.0,10.0,6.0,30.0,38.0,30.0,24.0,37.0,40.0
hsa-miR-1276,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,5.0,1.0,1.0,3.0,2.0,3.0
hsa-miR-1277-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0
hsa-miR-1278,0.0,1.0,0.0,13.0,13.0,12.0,9.0,7.0,11.0,13.0,11.0,7.0,2.0,5.0,2.0
hsa-miR-128-1-5p,0.0,0.0,0.0,2.0,4.0,2.0,6.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
hsa-miR-128-3p,49.0,45.0,28.0,1206.0,1394.0,961.0,2246.0,1807.0,1714.0,1241.0,870.0,1014.0,1094.0,1248.0,1106.0
hsa-miR-1283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0
hsa-miR-1284,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-3p,0.0,0.0,0.0,17.0,20.0,14.0,14.0,7.0,8.0,63.0,51.0,37.0,14.0,8.0,13.0
hsa-miR-1285-5p,0.0,0.0,0.0,17.0,19.0,13.0,9.0,17.0,6.0,30.0,20.0,54.0,11.0,16.0,11.0
hsa-miR-1286,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0
hsa-miR-1287-5p,0.0,0.0,0.0,8.0,13.0,10.0,5.0,1.0,1.0,23.0,35.0,27.0,11.0,12.0,9.0
hsa-miR-1288-3p,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-1289,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-129-1-3p,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-129-2-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-129-5p,1.0,1.0,0.0,28.0,17.0,15.0,18.0,14.0,10.0,26.0,17.0,14.0,27.0,32.0,34.0
hsa-miR-1290,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1291,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,2.0,4.0,4.0,2.0,1.0,1.0,4.0
hsa-miR-1292-3p,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1292-5p,1.0,0.0,0.0,13.0,18.0,16.0,11.0,4.0,9.0,27.0,24.0,11.0,9.0,11.0,18.0
hsa-miR-1293,2.0,1.0,0.0,12.0,14.0,8.0,18.0,10.0,12.0,12.0,8.0,10.0,5.0,10.0,4.0
hsa-miR-1294,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0
hsa-miR-1295a,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-3p,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1296-5p,0.0,1.0,0.0,25.0,20.0,18.0,21.0,17.0,17.0,54.0,44.0,49.0,19.0,22.0,20.0
hsa-miR-1297,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1299,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1301-3p,4.0,1.0,0.0,126.0,110.0,83.0,42.0,42.0,49.0,15.0,18.0,16.0,38.0,39.0,34.0
hsa-miR-1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1303,0.0,0.0,0.0,44.0,97.0,54.0,43.0,22.0,29.0,50.0,43.0,37.0,33.0,35.0,37.0
hsa-miR-1304-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,19.0,15.0,20.0,9.0,13.0,8.0
hsa-miR-1305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1306-3p,0.0,0.0,0.0,4.0,5.0,4.0,1.0,2.0,2.0,3.0,4.0,4.0,5.0,6.0,4.0
hsa-miR-1306-5p,0.0,0.0,0.0,9.0,8.0,5.0,7.0,3.0,2.0,2.0,0.0,1.0,4.0,2.0,0.0
hsa-miR-1307-3p,29.0,29.0,21.0,745.0,610.0,687.0,641.0,450.0,463.0,971.0,789.0,933.0,879.0,743.0,682.0
hsa-miR-1307-5p,0.0,0.0,0.0,118.0,118.0,142.0,44.0,76.0,44.0,85.0,58.0,102.0,42.0,66.0,48.0
hsa-miR-130a-3p,1.0,2.0,0.0,23.0,24.0,24.0,18.0,6.0,20.0,183.0,123.0,176.0,50.0,72.0,66.0
hsa-miR-130a-5p,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,11.0,5.0,12.0,4.0,8.0,4.0
hsa-miR-130b-3p,0.0,0.0,0.0,54.0,84.0,63.0,44.0,21.0,44.0,24.0,17.0,23.0,25.0,36.0,28.0
hsa-miR-130b-5p,1.0,0.0,2.0,31.0,39.0,26.0,51.0,35.0,46.0,12.0,5.0,7.0,21.0,16.0,10.0
hsa-miR-132-3p,1.0,0.0,0.0,66.0,91.0,64.0,162.0,65.0,134.0,21.0,9.0,16.0,32.0,49.0,33.0
hsa-miR-132-5p,0.0,0.0,0.0,14.0,19.0,13.0,59.0,42.0,44.0,12.0,9.0,6.0,9.0,12.0,13.0
hsa-miR-1322,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1323,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
hsa-miR-133a-3p,0.0,0.0,0.0,2.0,10.0,6.0,1.0,0.0,1.0,6.0,3.0,3.0,1.0,2.0,1.0
hsa-miR-133b,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,11.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,20.0,43.0,13.0
hsa-miR-1343-3p,0.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,7.0,6.0,10.0,5.0,6.0,3.0
hsa-miR-1343-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-135a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-135a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-135b-3p,0.0,0.0,0.0,8.0,6.0,7.0,1.0,0.0,2.0,3.0,5.0,6.0,5.0,11.0,7.0
hsa-miR-135b-5p,2.0,1.0,1.0,211.0,189.0,226.0,50.0,37.0,48.0,326.0,268.0,357.0,186.0,238.0,189.0
hsa-miR-136-3p,1.0,2.0,1.0,3.0,10.0,9.0,1.0,5.0,3.0,5.0,5.0,4.0,1.0,2.0,2.0
hsa-miR-136-5p,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,4.0,8.0,1.0,2.0,4.0
hsa-miR-137-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
hsa-miR-137-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-138-1-3p,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,2.0,6.0,4.0,1.0,2.0,1.0,1.0
hsa-miR-138-5p,0.0,1.0,0.0,5.0,7.0,5.0,87.0,36.0,80.0,125.0,114.0,152.0,59.0,64.0,64.0
hsa-miR-139-3p,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,2.0,1.0,3.0
hsa-miR-139-5p,1.0,3.0,4.0,43.0,52.0,24.0,29.0,65.0,26.0,275.0,208.0,250.0,159.0,149.0,114.0
hsa-miR-140-3p,2.0,5.0,0.0,105.0,157.0,112.0,132.0,125.0,133.0,207.0,189.0,219.0,120.0,224.0,102.0
hsa-miR-140-5p,1.0,2.0,2.0,16.0,32.0,13.0,34.0,12.0,37.0,72.0,52.0,68.0,21.0,22.0,28.0
hsa-miR-141-3p,0.0,0.0,2.0,332.0,303.0,302.0,509.0,255.0,518.0,404.0,297.0,514.0,97.0,132.0,108.0
hsa-miR-141-5p,0.0,0.0,0.0,25.0,56.0,33.0,45.0,27.0,31.0,49.0,44.0,48.0,8.0,20.0,15.0
hsa-miR-142-3p,0.0,0.0,0.0,28.0,34.0,40.0,21.0,17.0,30.0,98.0,73.0,88.0,35.0,41.0,30.0
hsa-miR-142-5p,0.0,0.0,0.0,42.0,66.0,56.0,42.0,40.0,38.0,131.0,112.0,109.0,97.0,91.0,59.0
hsa-miR-143-3p,1.0,0.0,0.0,285.0,420.0,239.0,232.0,273.0,194.0,631.0,507.0,491.0,378.0,596.0,351.0
hsa-miR-143-5p,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
hsa-miR-144-3p,0.0,0.0,0.0,33.0,81.0,65.0,27.0,20.0,33.0,166.0,152.0,187.0,66.0,76.0,40.0
hsa-miR-144-5p,0.0,0.0,0.0,26.0,20.0,32.0,10.0,9.0,12.0,48.0,49.0,60.0,31.0,38.0,14.0
hsa-miR-145-3p,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,5.0,2.0,1.0
hsa-miR-145-5p,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,9.0,3.0,3.0,1.0,3.0,3.0
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0
hsa-miR-146a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-146a-5p,8.0,9.0,9.0,6.0,6.0,7.0,4.0,1.0,7.0,4.0,5.0,10.0,311.0,550.0,434.0
hsa-miR-146b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,1.0
hsa-miR-146b-5p,18.0,7.0,9.0,270.0,329.0,274.0,382.0,408.0,317.0,302.0,219.0,323.0,151.0,297.0,205.0
hsa-miR-147b-3p,0.0,0.0,0.0,36.0,34.0,29.0,11.0,11.0,10.0,6.0,13.0,15.0,117.0,178.0,131.0
hsa-miR-147b-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0
hsa-miR-148a-3p,735.0,386.0,416.0,31120.0,38876.0,30678.0,36039.0,51845.0,32517.0,53108.0,40589.0,43038.0,4230.0,7142.0,5215.0
