miRNA,SRR13854880,SRR13854881,SRR13854882,SRR13854883,SRR13854884,SRR13854885,SRR13854886,SRR13854887,SRR13854888,SRR13854889
hsa-miR-103a-2-5p,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-103a-3p,5483.0,631.0,480.0,3915.0,2749.0,2609.0,3860.0,1954.0,627.0,4902.0
hsa-miR-10401-3p,0.0,1.0,0.0,6.0,2.0,1.0,2.0,0.0,4.0,2.0
hsa-miR-10401-5p,0.0,6.0,0.0,6.0,7.0,0.0,0.0,0.0,2.0,2.0
hsa-miR-105-5p,2.0,2.0,2.0,1.0,2.0,1.0,0.0,4.0,2.0,2.0
hsa-miR-10527-5p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-106a-3p,9.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0
hsa-miR-106a-5p,14.0,10.0,23.0,16.0,71.0,11.0,23.0,38.0,9.0,11.0
hsa-miR-106b-3p,1343.0,931.0,706.0,1450.0,2968.0,757.0,937.0,1700.0,1161.0,1174.0
hsa-miR-106b-5p,125.0,123.0,78.0,124.0,339.0,93.0,109.0,143.0,75.0,55.0
hsa-miR-107,177.0,132.0,22.0,13.0,114.0,96.0,121.0,75.0,27.0,287.0
hsa-miR-10a-3p,32.0,34.0,19.0,17.0,99.0,51.0,23.0,46.0,12.0,35.0
hsa-miR-10a-5p,1.0,0.0,5.0,2.0,1.0,2.0,10.0,0.0,0.0,0.0
hsa-miR-10b-3p,9.0,1.0,5.0,16.0,0.0,3.0,2.0,39.0,12.0,11.0
hsa-miR-10b-5p,2.0,2.0,10.0,6.0,2.0,7.0,2.0,1.0,4.0,1.0
hsa-miR-11399,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-11400,216.0,9.0,21.0,115.0,431.0,13.0,11.0,56.0,17.0,179.0
hsa-miR-11401,45.0,14.0,9.0,58.0,63.0,7.0,24.0,11.0,32.0,1.0
hsa-miR-1180-3p,71.0,54.0,47.0,79.0,156.0,37.0,44.0,46.0,32.0,11.0
hsa-miR-1185-1-3p,1.0,2.0,1.0,10.0,20.0,1.0,0.0,3.0,1.0,0.0
hsa-miR-1185-2-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1193,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
hsa-miR-1197,0.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-1207-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12129,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0
hsa-miR-12136,6.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,4.0
hsa-miR-122-3p,0.0,0.0,6.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
hsa-miR-122-5p,9247.0,2981.0,17773.0,26961.0,7183.0,22810.0,27657.0,90232.0,29906.0,81239.0
hsa-miR-1224-5p,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1225-3p,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1226-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-1228-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-1229-3p,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0
hsa-miR-1229-5p,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1233-5p,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1236-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-124-3p,26.0,13.0,15.0,13.0,29.0,13.0,5.0,6.0,12.0,11.0
hsa-miR-124-5p,1.0,13.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,8.0
hsa-miR-1244,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-1246,250.0,205.0,250.0,250.0,722.0,275.0,321.0,603.0,244.0,635.0
hsa-miR-1247-5p,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
hsa-miR-1248,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,4.0,0.0
hsa-miR-1249-3p,4.0,0.0,2.0,1.0,5.0,0.0,5.0,0.0,11.0,6.0
hsa-miR-1250-5p,31.0,2.0,10.0,19.0,44.0,10.0,19.0,20.0,5.0,21.0
hsa-miR-1255a,32.0,18.0,28.0,20.0,147.0,46.0,23.0,65.0,8.0,52.0
hsa-miR-1255b-5p,60.0,40.0,13.0,44.0,70.0,27.0,14.0,40.0,8.0,19.0
hsa-miR-1256,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-125a-3p,104.0,50.0,89.0,100.0,249.0,35.0,47.0,78.0,52.0,51.0
hsa-miR-125a-5p,519.0,311.0,915.0,953.0,1337.0,395.0,387.0,669.0,555.0,472.0
hsa-miR-125b-1-3p,40.0,30.0,22.0,17.0,43.0,22.0,31.0,16.0,12.0,10.0
hsa-miR-125b-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-125b-5p,710.0,549.0,429.0,675.0,1399.0,472.0,417.0,383.0,704.0,424.0
hsa-miR-126-3p,30957.0,29931.0,89402.0,74133.0,200779.0,44947.0,38928.0,91365.0,60195.0,58764.0
hsa-miR-126-5p,94.0,69.0,185.0,205.0,366.0,117.0,88.0,295.0,108.0,120.0
hsa-miR-1260b,17.0,0.0,8.0,18.0,42.0,3.0,1.0,12.0,5.0,17.0
hsa-miR-1262,8.0,5.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0
hsa-miR-1266-5p,0.0,6.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1268a,6.0,0.0,0.0,16.0,131.0,0.0,2.0,3.0,0.0,33.0
hsa-miR-1268b,26.0,10.0,4.0,3.0,5.0,8.0,7.0,32.0,3.0,13.0
hsa-miR-1269a,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1269b,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-127-3p,2121.0,1233.0,1206.0,1416.0,3371.0,1385.0,976.0,1004.0,1620.0,966.0
hsa-miR-1270,2.0,0.0,0.0,7.0,4.0,0.0,0.0,5.0,0.0,0.0
hsa-miR-1271-5p,16.0,3.0,5.0,14.0,69.0,4.0,5.0,22.0,4.0,8.0
hsa-miR-1273c,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,0.0,0.0
hsa-miR-1273h-3p,59.0,41.0,38.0,81.0,175.0,30.0,61.0,82.0,16.0,31.0
hsa-miR-1273h-5p,279.0,109.0,45.0,181.0,355.0,49.0,116.0,222.0,104.0,193.0
hsa-miR-1275,5.0,2.0,1.0,0.0,7.0,1.0,3.0,6.0,3.0,3.0
hsa-miR-1276,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1277-3p,0.0,0.0,4.0,10.0,4.0,5.0,0.0,1.0,1.0,2.0
hsa-miR-1278,3.0,1.0,13.0,9.0,31.0,6.0,31.0,18.0,7.0,7.0
hsa-miR-128-1-5p,6.0,0.0,1.0,5.0,11.0,0.0,0.0,17.0,0.0,0.0
hsa-miR-128-3p,614.0,327.0,727.0,1553.0,2110.0,527.0,362.0,748.0,537.0,549.0
hsa-miR-1283,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-1285-3p,79.0,33.0,23.0,34.0,148.0,27.0,31.0,63.0,13.0,18.0
hsa-miR-1285-5p,249.0,217.0,148.0,329.0,334.0,49.0,105.0,169.0,164.0,100.0
hsa-miR-1287-3p,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,13.0,0.0,2.0,7.0,15.0,15.0,2.0,7.0,2.0,9.0
hsa-miR-129-1-3p,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-129-2-3p,30.0,8.0,8.0,2.0,22.0,0.0,1.0,3.0,0.0,1.0
hsa-miR-129-5p,47.0,27.0,53.0,43.0,89.0,63.0,23.0,47.0,49.0,46.0
hsa-miR-1290,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1291,5.0,2.0,0.0,2.0,1.0,7.0,0.0,7.0,8.0,2.0
hsa-miR-1292-5p,11.0,14.0,11.0,13.0,12.0,15.0,8.0,4.0,1.0,2.0
hsa-miR-1294,45.0,31.0,6.0,15.0,72.0,23.0,2.0,41.0,16.0,13.0
hsa-miR-1295a,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
hsa-miR-1296-3p,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,8.0,2.0,2.0,8.0,17.0,1.0,19.0,9.0,1.0,16.0
hsa-miR-1298-5p,0.0,22.0,3.0,0.0,46.0,3.0,10.0,2.0,9.0,9.0
hsa-miR-1299,7.0,9.0,7.0,7.0,21.0,11.0,5.0,37.0,3.0,5.0
hsa-miR-1301-3p,134.0,100.0,100.0,152.0,352.0,31.0,71.0,167.0,73.0,152.0
hsa-miR-1303,12.0,25.0,14.0,25.0,24.0,7.0,2.0,11.0,5.0,7.0
hsa-miR-1304-3p,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0
hsa-miR-1304-5p,37.0,53.0,54.0,25.0,197.0,19.0,40.0,73.0,4.0,31.0
hsa-miR-1306-3p,41.0,31.0,17.0,40.0,79.0,13.0,12.0,15.0,16.0,10.0
hsa-miR-1306-5p,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,5.0,1.0
hsa-miR-1307-3p,970.0,563.0,837.0,1262.0,2030.0,406.0,609.0,1078.0,602.0,849.0
hsa-miR-1307-5p,9.0,25.0,7.0,22.0,50.0,5.0,28.0,21.0,13.0,6.0
hsa-miR-130a-3p,34.0,8.0,7.0,55.0,18.0,30.0,25.0,35.0,6.0,24.0
hsa-miR-130a-5p,1.0,0.0,0.0,2.0,1.0,0.0,0.0,10.0,1.0,0.0
hsa-miR-130b-3p,15.0,3.0,2.0,15.0,30.0,3.0,6.0,13.0,1.0,6.0
hsa-miR-130b-5p,32.0,32.0,11.0,35.0,60.0,37.0,0.0,1.0,5.0,10.0
hsa-miR-132-3p,64.0,21.0,18.0,22.0,69.0,29.0,21.0,35.0,37.0,47.0
hsa-miR-132-5p,50.0,48.0,23.0,65.0,21.0,40.0,31.0,40.0,44.0,21.0
hsa-miR-1323,3.0,3.0,5.0,6.0,17.0,4.0,0.0,13.0,0.0,3.0
hsa-miR-133a-3p,157.0,112.0,42.0,119.0,232.0,105.0,56.0,67.0,118.0,24.0
hsa-miR-133a-5p,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-133b,10.0,1.0,15.0,0.0,0.0,6.0,1.0,0.0,0.0,5.0
hsa-miR-134-3p,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,315.0,107.0,129.0,273.0,753.0,76.0,240.0,427.0,137.0,219.0
hsa-miR-1343-3p,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-135a-2-3p,16.0,7.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0
hsa-miR-135a-3p,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0
hsa-miR-135a-5p,31.0,22.0,14.0,25.0,44.0,22.0,9.0,16.0,34.0,12.0
hsa-miR-135b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-135b-5p,12.0,3.0,0.0,3.0,4.0,5.0,19.0,0.0,11.0,2.0
hsa-miR-136-3p,29.0,38.0,49.0,48.0,79.0,41.0,18.0,14.0,42.0,22.0
hsa-miR-136-5p,31.0,37.0,17.0,33.0,67.0,9.0,29.0,22.0,22.0,16.0
hsa-miR-137-3p,15.0,0.0,0.0,0.0,36.0,6.0,1.0,4.0,0.0,0.0
hsa-miR-138-1-3p,6.0,0.0,2.0,0.0,25.0,1.0,4.0,1.0,2.0,0.0
hsa-miR-138-2-3p,0.0,0.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,287.0,144.0,82.0,193.0,327.0,246.0,78.0,86.0,111.0,118.0
hsa-miR-139-3p,353.0,153.0,236.0,198.0,616.0,70.0,114.0,232.0,138.0,219.0
hsa-miR-139-5p,1258.0,635.0,2955.0,2162.0,5319.0,1074.0,1089.0,1776.0,1595.0,1412.0
hsa-miR-140-3p,9245.0,9298.0,8162.0,10061.0,23915.0,9743.0,12346.0,16125.0,13985.0,9634.0
hsa-miR-140-5p,57.0,43.0,77.0,64.0,145.0,60.0,46.0,133.0,85.0,81.0
hsa-miR-141-3p,2.0,44.0,24.0,6.0,109.0,12.0,18.0,6.0,27.0,4.0
hsa-miR-141-5p,1.0,17.0,9.0,1.0,16.0,22.0,3.0,0.0,5.0,11.0
hsa-miR-142-3p,225.0,90.0,313.0,459.0,861.0,319.0,267.0,663.0,256.0,451.0
hsa-miR-142-5p,2652.0,1493.0,3133.0,4154.0,9482.0,2198.0,2409.0,7398.0,2547.0,2941.0
hsa-miR-143-3p,4326.0,3454.0,3036.0,4421.0,10769.0,3331.0,3738.0,5731.0,5410.0,3827.0
hsa-miR-143-5p,16.0,11.0,12.0,6.0,16.0,34.0,31.0,5.0,29.0,1.0
hsa-miR-144-3p,161.0,169.0,134.0,357.0,899.0,181.0,94.0,432.0,148.0,148.0
hsa-miR-144-5p,63.0,57.0,155.0,150.0,577.0,149.0,75.0,164.0,77.0,127.0
hsa-miR-145-3p,20.0,21.0,18.0,16.0,44.0,23.0,32.0,9.0,9.0,9.0
hsa-miR-145-5p,86.0,84.0,99.0,128.0,187.0,203.0,41.0,47.0,95.0,81.0
hsa-miR-1468-5p,8.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,6.0
hsa-miR-146a-3p,37.0,13.0,2.0,19.0,52.0,19.0,7.0,15.0,14.0,1.0
hsa-miR-146a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-146b-3p,51.0,22.0,41.0,46.0,113.0,41.0,73.0,55.0,22.0,49.0
hsa-miR-147b-3p,8.0,0.0,0.0,6.0,16.0,4.0,6.0,10.0,12.0,3.0
hsa-miR-148a-3p,105254.0,94622.0,114447.0,158268.0,352661.0,114913.0,151409.0,203762.0,161829.0,118143.0
hsa-miR-148a-5p,36.0,38.0,77.0,56.0,89.0,86.0,76.0,100.0,54.0,53.0
hsa-miR-148b-3p,1597.0,1020.0,1227.0,1900.0,4376.0,1337.0,1802.0,2624.0,2015.0,1801.0
hsa-miR-148b-5p,21.0,1.0,6.0,15.0,36.0,12.0,15.0,41.0,17.0,16.0
hsa-miR-149-3p,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,38.0,71.0,15.0,23.0,31.0,35.0,45.0,32.0,39.0,14.0
hsa-miR-150-3p,291.0,59.0,194.0,132.0,404.0,47.0,49.0,231.0,57.0,127.0
hsa-miR-150-5p,713.0,319.0,1033.0,1138.0,1653.0,401.0,457.0,1063.0,557.0,602.0
hsa-miR-151a-3p,64392.0,47927.0,46847.0,100715.0,197788.0,32507.0,70374.0,79533.0,67774.0,71339.0
hsa-miR-151a-5p,70.0,66.0,98.0,108.0,270.0,65.0,56.0,165.0,119.0,105.0
hsa-miR-151b,7.0,19.0,9.0,18.0,3.0,7.0,1.0,3.0,0.0,3.0
hsa-miR-152-3p,725.0,467.0,587.0,812.0,1836.0,395.0,749.0,1223.0,763.0,888.0
hsa-miR-152-5p,4.0,0.0,1.0,18.0,1.0,2.0,1.0,0.0,4.0,21.0
hsa-miR-153-3p,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
hsa-miR-1538,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,3.0
hsa-miR-154-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-154-5p,0.0,8.0,0.0,4.0,0.0,4.0,10.0,2.0,0.0,4.0
hsa-miR-155-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,502.0,243.0,682.0,556.0,1361.0,473.0,299.0,915.0,373.0,540.0
hsa-miR-15a-5p,7.0,13.0,13.0,15.0,43.0,9.0,15.0,24.0,9.0,11.0
hsa-miR-15b-3p,44.0,36.0,75.0,74.0,116.0,39.0,23.0,140.0,25.0,21.0
hsa-miR-15b-5p,116.0,53.0,88.0,114.0,368.0,94.0,77.0,199.0,59.0,115.0
hsa-miR-16-1-3p,8.0,3.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,5.0
hsa-miR-16-2-3p,963.0,711.0,807.0,1340.0,2795.0,699.0,424.0,1618.0,757.0,590.0
hsa-miR-16-5p,449.0,354.0,570.0,689.0,1787.0,894.0,566.0,1403.0,601.0,569.0
hsa-miR-17-3p,5.0,0.0,2.0,5.0,20.0,3.0,8.0,9.0,0.0,10.0
hsa-miR-17-5p,242.0,265.0,243.0,362.0,595.0,239.0,313.0,388.0,298.0,232.0
hsa-miR-181a-2-3p,90.0,68.0,114.0,101.0,249.0,58.0,71.0,113.0,72.0,77.0
hsa-miR-181a-3p,29.0,46.0,48.0,34.0,147.0,37.0,49.0,77.0,21.0,44.0
hsa-miR-181a-5p,1734.0,1236.0,1803.0,2153.0,4374.0,1511.0,1527.0,2921.0,1565.0,1542.0
hsa-miR-181b-2-3p,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-181b-3p,9.0,1.0,7.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0
hsa-miR-181b-5p,356.0,238.0,417.0,413.0,904.0,329.0,333.0,607.0,424.0,428.0
hsa-miR-181c-3p,34.0,14.0,17.0,13.0,78.0,13.0,31.0,22.0,33.0,20.0
hsa-miR-181c-5p,1.0,0.0,2.0,7.0,1.0,0.0,0.0,4.0,5.0,0.0
hsa-miR-181d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-181d-5p,117.0,74.0,104.0,64.0,299.0,59.0,62.0,103.0,122.0,93.0
hsa-miR-182-3p,0.0,3.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-182-5p,2777.0,2538.0,2562.0,3125.0,10250.0,3690.0,2372.0,5781.0,2807.0,2379.0
hsa-miR-1827,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-183-3p,0.0,0.0,2.0,0.0,3.0,6.0,5.0,0.0,1.0,2.0
hsa-miR-183-5p,1701.0,1242.0,1214.0,1403.0,3776.0,1386.0,1055.0,1502.0,1510.0,782.0
hsa-miR-184,7.0,2.0,8.0,12.0,21.0,0.0,6.0,5.0,5.0,32.0
hsa-miR-1843,126.0,77.0,155.0,216.0,482.0,65.0,157.0,246.0,86.0,147.0
hsa-miR-185-3p,88.0,73.0,29.0,55.0,91.0,41.0,80.0,61.0,112.0,54.0
hsa-miR-185-5p,23120.0,11645.0,6024.0,10720.0,35371.0,4966.0,10215.0,19597.0,6549.0,11785.0
hsa-miR-186-5p,1138.0,1266.0,936.0,1351.0,2627.0,1105.0,1170.0,1624.0,1043.0,1007.0
hsa-miR-187-3p,9.0,12.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0
hsa-miR-18a-3p,0.0,0.0,0.0,1.0,24.0,6.0,8.0,3.0,0.0,2.0
hsa-miR-18a-5p,9.0,5.0,13.0,9.0,10.0,23.0,4.0,4.0,7.0,10.0
hsa-miR-18b-3p,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,13.0,0.0,3.0,1.0,0.0,0.0
hsa-miR-1908-5p,30.0,14.0,8.0,18.0,8.0,0.0,3.0,6.0,6.0,6.0
hsa-miR-190a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-190a-5p,1.0,5.0,0.0,20.0,8.0,4.0,12.0,3.0,12.0,0.0
hsa-miR-190b-5p,10.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-191-3p,22.0,0.0,7.0,10.0,5.0,3.0,0.0,4.0,2.0,8.0
hsa-miR-191-5p,4280.0,2047.0,3426.0,5162.0,9282.0,1846.0,2465.0,4439.0,2593.0,3490.0
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-192-3p,1.0,6.0,13.0,1.0,20.0,16.0,4.0,5.0,1.0,4.0
hsa-miR-192-5p,2289.0,2850.0,2207.0,2826.0,4779.0,2541.0,2604.0,2805.0,2551.0,1819.0
hsa-miR-193a-3p,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0
hsa-miR-193a-5p,136.0,59.0,94.0,145.0,207.0,62.0,151.0,218.0,76.0,258.0
hsa-miR-193b-3p,18.0,33.0,34.0,12.0,14.0,44.0,25.0,22.0,69.0,16.0
hsa-miR-193b-5p,33.0,7.0,15.0,17.0,44.0,22.0,54.0,50.0,22.0,82.0
hsa-miR-194-3p,1.0,12.0,1.0,12.0,17.0,4.0,3.0,2.0,1.0,22.0
hsa-miR-194-5p,495.0,530.0,511.0,584.0,1211.0,521.0,533.0,619.0,671.0,306.0
hsa-miR-195-3p,29.0,21.0,91.0,52.0,97.0,15.0,32.0,35.0,52.0,24.0
hsa-miR-195-5p,11.0,3.0,2.0,13.0,28.0,5.0,11.0,20.0,19.0,10.0
hsa-miR-196a-1-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-196a-3p,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-196a-5p,40.0,58.0,72.0,32.0,147.0,77.0,24.0,60.0,42.0,24.0
hsa-miR-196b-5p,24.0,34.0,64.0,70.0,75.0,56.0,36.0,35.0,52.0,30.0
hsa-miR-197-3p,35.0,26.0,40.0,58.0,110.0,41.0,30.0,85.0,65.0,23.0
hsa-miR-197-5p,9.0,6.0,7.0,2.0,11.0,12.0,5.0,7.0,3.0,20.0
hsa-miR-1976,1.0,0.0,5.0,0.0,12.0,1.0,1.0,16.0,0.0,0.0
hsa-miR-199a-3p,1408.0,805.0,1124.0,1066.0,4668.0,684.0,339.0,3055.0,846.0,1032.0
hsa-miR-199a-5p,993.0,613.0,730.0,1046.0,1771.0,827.0,1003.0,1458.0,1123.0,975.0
hsa-miR-199b-3p,1310.0,149.0,65.0,804.0,134.0,817.0,1419.0,22.0,1379.0,868.0
hsa-miR-199b-5p,23.0,68.0,39.0,73.0,104.0,29.0,37.0,75.0,369.0,49.0
hsa-miR-19a-3p,35.0,17.0,8.0,11.0,21.0,10.0,7.0,19.0,7.0,12.0
hsa-miR-19b-3p,29.0,53.0,30.0,51.0,135.0,74.0,78.0,75.0,81.0,42.0
hsa-miR-200a-3p,305.0,488.0,359.0,382.0,718.0,492.0,378.0,264.0,509.0,119.0
