miRNA,SRR23426200,SRR23426201,SRR23426202,SRR23426203,SRR23426204,SRR23426205,SRR23426206,SRR23426207
hsa-miR-103a-3p,904.0,94.0,19.0,940.0,11.0,0.0,2.0,50.0
hsa-miR-10401-3p,31.0,0.0,0.0,11.0,0.0,0.0,1.0,17.0
hsa-miR-10401-5p,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
hsa-miR-10526-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-10527-5p,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0
hsa-miR-106a-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-106a-5p,1.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0
hsa-miR-106b-3p,325.0,20.0,1.0,444.0,92.0,52.0,765.0,16.0
hsa-miR-106b-5p,38.0,22.0,19.0,120.0,21.0,12.0,74.0,42.0
hsa-miR-107,37.0,3.0,0.0,28.0,0.0,0.0,47.0,1.0
hsa-miR-10a-3p,1.0,1.0,12.0,19.0,0.0,0.0,49.0,13.0
hsa-miR-10a-5p,1864.0,1278.0,1043.0,5046.0,219.0,251.0,5892.0,1708.0
hsa-miR-10b-3p,3.0,6.0,5.0,59.0,9.0,0.0,18.0,3.0
hsa-miR-10b-5p,2958.0,1196.0,2001.0,16437.0,461.0,448.0,12576.0,3869.0
hsa-miR-1180-3p,308.0,5.0,18.0,98.0,19.0,60.0,270.0,36.0
hsa-miR-1180-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1185-1-3p,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
hsa-miR-1185-2-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1197,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-12118,0.0,0.0,0.0,0.0,21.0,5.0,0.0,0.0
hsa-miR-12131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-12136,25.0,66.0,4.0,134.0,0.0,16.0,250.0,2.0
hsa-miR-122-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-122-5p,40.0,4.0,0.0,8.0,34.0,6.0,459.0,198.0
hsa-miR-1225-3p,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-1226-3p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-1226-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-1227-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1228-3p,15.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0
hsa-miR-1228-5p,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
hsa-miR-1229-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,29.0,0.0,11.0,0.0,45.0,1.0,0.0,23.0
hsa-miR-1245a,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1246,70.0,21.0,10.0,412.0,3.0,10.0,82.0,2.0
hsa-miR-1247-5p,93.0,0.0,0.0,100.0,1.0,2.0,71.0,2.0
hsa-miR-1249-3p,50.0,3.0,0.0,29.0,0.0,0.0,43.0,0.0
hsa-miR-1250-5p,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0
hsa-miR-1251-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-1252-5p,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-1255b-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,6.0,2.0,0.0,25.0,0.0,1.0,18.0,2.0
hsa-miR-125a-5p,6398.0,429.0,294.0,4040.0,649.0,244.0,15170.0,624.0
hsa-miR-125b-1-3p,87.0,5.0,0.0,18.0,10.0,7.0,26.0,14.0
hsa-miR-125b-2-3p,11.0,6.0,0.0,5.0,0.0,0.0,22.0,10.0
hsa-miR-125b-5p,13027.0,1967.0,1088.0,23076.0,1643.0,931.0,25266.0,1214.0
hsa-miR-126-3p,108.0,88.0,26.0,1129.0,89.0,6.0,822.0,342.0
hsa-miR-126-5p,16.0,28.0,7.0,161.0,9.0,0.0,296.0,77.0
hsa-miR-1260a,66.0,0.0,0.0,60.0,2.0,5.0,26.0,0.0
hsa-miR-1260b,65.0,2.0,0.0,37.0,0.0,0.0,14.0,3.0
hsa-miR-1262,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1268a,241.0,15.0,2.0,0.0,2.0,0.0,152.0,7.0
hsa-miR-1268b,2.0,0.0,2.0,37.0,0.0,28.0,0.0,38.0
hsa-miR-1269a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-127-3p,8268.0,2134.0,349.0,3634.0,693.0,551.0,7724.0,911.0
hsa-miR-127-5p,55.0,20.0,4.0,94.0,12.0,0.0,118.0,7.0
hsa-miR-1270,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-1271-5p,43.0,7.0,0.0,37.0,9.0,0.0,7.0,13.0
hsa-miR-1273c,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
hsa-miR-1273h-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-5p,6.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0
hsa-miR-1275,0.0,21.0,53.0,13.0,1.0,0.0,93.0,29.0
hsa-miR-1277-3p,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
hsa-miR-128-1-5p,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-128-3p,118.0,3.0,6.0,110.0,28.0,13.0,197.0,34.0
hsa-miR-1285-3p,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-1285-5p,0.0,0.0,1.0,32.0,0.0,3.0,50.0,4.0
hsa-miR-1287-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,21.0,0.0,1.0,43.0,19.0,7.0,55.0,4.0
hsa-miR-1289,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-1-3p,0.0,1.0,0.0,9.0,0.0,0.0,0.0,4.0
hsa-miR-129-2-3p,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,6.0,0.0,2.0,22.0,0.0,0.0,23.0,0.0
hsa-miR-1291,0.0,2.0,0.0,36.0,0.0,0.0,5.0,0.0
hsa-miR-1292-5p,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
hsa-miR-1294,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-1296-3p,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,72.0,4.0,4.0,125.0,20.0,14.0,141.0,23.0
hsa-miR-1298-3p,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1298-5p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-1299,16.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0
hsa-miR-1301-3p,72.0,3.0,0.0,34.0,16.0,18.0,7.0,0.0
hsa-miR-1303,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-1304-3p,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0
hsa-miR-1304-5p,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-1306-3p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-1306-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1307-3p,187.0,19.0,7.0,34.0,24.0,20.0,146.0,26.0
hsa-miR-1307-5p,542.0,37.0,24.0,482.0,20.0,51.0,227.0,27.0
hsa-miR-130a-3p,20.0,12.0,3.0,113.0,0.0,14.0,31.0,2.0
hsa-miR-130a-5p,8.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0
hsa-miR-130b-3p,37.0,0.0,0.0,8.0,8.0,4.0,1.0,0.0
hsa-miR-130b-5p,77.0,4.0,0.0,19.0,0.0,5.0,28.0,0.0
hsa-miR-132-3p,8.0,1.0,0.0,47.0,0.0,0.0,50.0,4.0
hsa-miR-132-5p,14.0,0.0,0.0,46.0,0.0,0.0,81.0,0.0
hsa-miR-133a-3p,54.0,8.0,3.0,1492.0,43.0,3.0,17.0,22.0
hsa-miR-133a-5p,0.0,3.0,0.0,33.0,7.0,0.0,0.0,0.0
hsa-miR-133b,0.0,0.0,0.0,10.0,22.0,0.0,0.0,0.0
hsa-miR-134-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,207.0,4.0,0.0,119.0,0.0,12.0,26.0,0.0
hsa-miR-1343-3p,18.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0
hsa-miR-1343-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-135a-2-3p,8.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,2.0,35.0,73.0,24.0,0.0,1.0,32.0,39.0
hsa-miR-135b-5p,0.0,8.0,9.0,30.0,0.0,0.0,70.0,15.0
hsa-miR-136-3p,4.0,8.0,0.0,64.0,25.0,3.0,80.0,10.0
hsa-miR-136-5p,5.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,31.0,0.0,0.0,34.0,2.0,3.0,86.0,0.0
hsa-miR-139-5p,20.0,0.0,0.0,95.0,6.0,7.0,99.0,13.0
hsa-miR-140-3p,201.0,57.0,41.0,649.0,26.0,42.0,391.0,192.0
hsa-miR-140-5p,14.0,4.0,0.0,37.0,1.0,1.0,40.0,7.0
hsa-miR-141-3p,35.0,298.0,131.0,284.0,9.0,32.0,481.0,237.0
hsa-miR-141-5p,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,5.0,4.0,0.0,49.0,11.0,0.0,103.0,8.0
hsa-miR-142-5p,86.0,33.0,31.0,128.0,56.0,22.0,390.0,144.0
hsa-miR-143-3p,810.0,1486.0,356.0,10587.0,441.0,344.0,7486.0,3529.0
hsa-miR-143-5p,131.0,48.0,35.0,682.0,153.0,48.0,645.0,82.0
hsa-miR-144-3p,68.0,14.0,9.0,66.0,109.0,18.0,851.0,84.0
hsa-miR-144-5p,2.0,3.0,0.0,17.0,18.0,0.0,214.0,0.0
hsa-miR-145-3p,4.0,8.0,0.0,203.0,0.0,1.0,93.0,6.0
hsa-miR-145-5p,303.0,91.0,8.0,5037.0,158.0,145.0,1715.0,130.0
hsa-miR-1468-5p,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
hsa-miR-1469,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-146a-3p,1.0,0.0,0.0,8.0,0.0,10.0,0.0,0.0
hsa-miR-146a-5p,406.0,55.0,9.0,701.0,75.0,113.0,1114.0,84.0
hsa-miR-146b-3p,85.0,11.0,3.0,54.0,16.0,26.0,58.0,3.0
hsa-miR-146b-5p,566.0,87.0,25.0,2144.0,56.0,123.0,2103.0,177.0
hsa-miR-147b-3p,0.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0
hsa-miR-148a-3p,510.0,370.0,284.0,1406.0,309.0,287.0,944.0,780.0
hsa-miR-148a-5p,34.0,2.0,4.0,32.0,11.0,14.0,68.0,5.0
hsa-miR-148b-3p,106.0,71.0,40.0,97.0,63.0,34.0,208.0,137.0
hsa-miR-148b-5p,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0
hsa-miR-149-3p,7.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0
hsa-miR-149-5p,9.0,3.0,13.0,221.0,7.0,0.0,52.0,0.0
hsa-miR-150-5p,4.0,0.0,0.0,167.0,0.0,0.0,73.0,10.0
hsa-miR-151a-3p,313.0,58.0,23.0,905.0,57.0,49.0,565.0,62.0
hsa-miR-151a-5p,1207.0,260.0,215.0,2825.0,149.0,161.0,2499.0,411.0
hsa-miR-151b,183.0,7.0,1.0,418.0,3.0,5.0,114.0,68.0
hsa-miR-152-3p,386.0,23.0,17.0,1064.0,52.0,27.0,213.0,73.0
hsa-miR-152-5p,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
hsa-miR-153-3p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
hsa-miR-154-3p,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,1.0,0.0,0.0,10.0,0.0,0.0,0.0,9.0
hsa-miR-155-5p,4.0,3.0,0.0,100.0,22.0,2.0,64.0,4.0
hsa-miR-15a-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,5.0,0.0,6.0,20.0,0.0,0.0,0.0,6.0
hsa-miR-15b-3p,0.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0
hsa-miR-15b-5p,29.0,17.0,0.0,28.0,6.0,20.0,129.0,42.0
hsa-miR-16-1-3p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,13.0,2.0,1.0,25.0,9.0,3.0,177.0,4.0
hsa-miR-16-5p,172.0,28.0,17.0,206.0,33.0,50.0,328.0,33.0
hsa-miR-17-3p,25.0,4.0,0.0,48.0,9.0,2.0,62.0,0.0
hsa-miR-17-5p,32.0,9.0,19.0,119.0,10.0,1.0,71.0,28.0
hsa-miR-181a-2-3p,25.0,5.0,10.0,45.0,8.0,0.0,77.0,6.0
hsa-miR-181a-3p,119.0,1.0,2.0,69.0,11.0,33.0,92.0,0.0
hsa-miR-181a-5p,1948.0,211.0,200.0,2558.0,317.0,230.0,1754.0,189.0
hsa-miR-181b-2-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-181b-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,532.0,7.0,22.0,906.0,34.0,59.0,425.0,38.0
hsa-miR-181c-3p,0.0,0.0,0.0,22.0,0.0,0.0,40.0,8.0
hsa-miR-181c-5p,5.0,4.0,0.0,60.0,0.0,0.0,37.0,13.0
hsa-miR-181d-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,18.0,4.0,0.0,76.0,0.0,5.0,64.0,0.0
hsa-miR-182-3p,6.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-182-5p,51.0,52.0,7.0,130.0,427.0,10.0,270.0,57.0
hsa-miR-1827,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-183-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,30.0,21.0,8.0,58.0,201.0,1.0,35.0,22.0
hsa-miR-184,5.0,0.0,0.0,9.0,0.0,0.0,2.0,1.0
hsa-miR-1843,5.0,0.0,2.0,4.0,0.0,0.0,24.0,0.0
hsa-miR-185-3p,8.0,1.0,0.0,29.0,10.0,2.0,0.0,7.0
hsa-miR-185-5p,1053.0,54.0,6.0,929.0,445.0,132.0,2165.0,157.0
hsa-miR-186-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-186-5p,268.0,114.0,72.0,281.0,211.0,261.0,1158.0,277.0
hsa-miR-187-3p,9.0,0.0,2.0,27.0,0.0,3.0,0.0,0.0
hsa-miR-188-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,0.0,0.0,8.0,15.0,0.0,0.0,3.0
hsa-miR-18a-5p,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,22.0,11.0,3.0,1.0,13.0,8.0,23.0,9.0
hsa-miR-1909-5p,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-3p,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,0.0,0.0,11.0,0.0,12.0,0.0,0.0
hsa-miR-190b-5p,0.0,16.0,32.0,23.0,0.0,8.0,0.0,88.0
hsa-miR-191-3p,3.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0
hsa-miR-191-5p,1678.0,311.0,218.0,852.0,168.0,158.0,3283.0,635.0
hsa-miR-192-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,29.0,34.0,32.0,134.0,134.0,35.0,320.0,102.0
hsa-miR-193a-3p,7.0,8.0,0.0,77.0,11.0,0.0,0.0,9.0
hsa-miR-193a-5p,658.0,12.0,31.0,219.0,111.0,273.0,813.0,60.0
hsa-miR-193b-3p,300.0,11.0,7.0,331.0,3.0,35.0,197.0,10.0
hsa-miR-193b-5p,107.0,15.0,0.0,43.0,29.0,12.0,177.0,5.0
hsa-miR-194-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,9.0,2.0,2.0,49.0,75.0,3.0,117.0,58.0
hsa-miR-195-3p,16.0,0.0,3.0,12.0,0.0,0.0,39.0,6.0
hsa-miR-195-5p,11.0,2.0,1.0,122.0,7.0,7.0,120.0,29.0
hsa-miR-196a-5p,5.0,0.0,0.0,54.0,0.0,0.0,23.0,12.0
hsa-miR-196b-3p,5.0,0.0,0.0,27.0,0.0,0.0,6.0,0.0
hsa-miR-196b-5p,0.0,8.0,2.0,914.0,15.0,0.0,200.0,18.0
hsa-miR-197-3p,128.0,0.0,11.0,522.0,0.0,1.0,5.0,8.0
hsa-miR-197-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,3660.0,520.0,252.0,12172.0,129.0,477.0,11214.0,848.0
hsa-miR-199a-5p,4014.0,336.0,162.0,4760.0,485.0,255.0,4770.0,585.0
hsa-miR-199b-3p,882.0,138.0,0.0,1221.0,612.0,82.0,1882.0,577.0
hsa-miR-199b-5p,289.0,170.0,76.0,1784.0,126.0,70.0,1359.0,227.0
hsa-miR-19a-3p,1.0,6.0,0.0,17.0,0.0,0.0,14.0,10.0
hsa-miR-19b-1-5p,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,52.0,14.0,6.0,182.0,6.0,31.0,93.0,32.0
hsa-miR-200a-3p,134.0,774.0,463.0,946.0,94.0,84.0,1957.0,1049.0
hsa-miR-200a-5p,9.0,6.0,0.0,11.0,0.0,0.0,54.0,2.0
hsa-miR-200b-3p,189.0,819.0,613.0,1534.0,197.0,134.0,2298.0,1425.0
hsa-miR-200b-5p,25.0,18.0,7.0,29.0,0.0,0.0,71.0,17.0
hsa-miR-200c-3p,1269.0,690.0,519.0,1904.0,97.0,144.0,3082.0,1115.0
hsa-miR-200c-5p,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-202-5p,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,958.0,680.0,643.0,106.0,1862.0,1171.0,1707.0,567.0
hsa-miR-204-3p,19.0,10.0,6.0,8.0,18.0,5.0,74.0,4.0
hsa-miR-204-5p,84.0,1.0,0.0,236.0,10.0,0.0,25.0,0.0
hsa-miR-205-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-205-5p,61.0,5.0,6.0,232.0,79.0,10.0,201.0,107.0
hsa-miR-206,0.0,2.0,3.0,1.0,9.0,0.0,33.0,4.0
hsa-miR-208b-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,10.0,28.0,14.0,314.0,2.0,1.0,173.0,67.0
hsa-miR-20b-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-20b-5p,4.0,0.0,0.0,17.0,0.0,0.0,0.0,2.0
hsa-miR-21-3p,13.0,43.0,8.0,27.0,0.0,0.0,0.0,7.0
hsa-miR-21-5p,1614.0,7880.0,3015.0,44847.0,1559.0,973.0,56752.0,8526.0
hsa-miR-210-3p,109.0,6.0,1.0,305.0,24.0,28.0,198.0,18.0
hsa-miR-210-5p,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-211-5p,0.0,0.0,0.0,5.0,0.0,0.0,14.0,0.0
hsa-miR-2110,80.0,10.0,26.0,43.0,81.0,89.0,330.0,39.0
hsa-miR-2116-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-2116-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-212-3p,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0
hsa-miR-212-5p,14.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0
hsa-miR-214-3p,126.0,0.0,0.0,93.0,1.0,5.0,46.0,23.0
hsa-miR-214-5p,19.0,0.0,0.0,180.0,0.0,0.0,0.0,4.0
hsa-miR-215-5p,1.0,0.0,0.0,0.0,15.0,0.0,16.0,8.0
hsa-miR-217-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,27.0,0.0,0.0,113.0,0.0,2.0,64.0,16.0
hsa-miR-219a-1-3p,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
hsa-miR-22-3p,2754.0,215.0,129.0,4816.0,270.0,217.0,2779.0,375.0
hsa-miR-22-5p,9.0,7.0,2.0,129.0,14.0,0.0,49.0,5.0
hsa-miR-221-3p,4888.0,162.0,82.0,8420.0,440.0,456.0,9049.0,297.0
hsa-miR-221-5p,3.0,6.0,14.0,57.0,14.0,0.0,39.0,8.0
hsa-miR-222-3p,366.0,51.0,25.0,890.0,51.0,33.0,404.0,98.0
hsa-miR-222-5p,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
hsa-miR-223-3p,191.0,28.0,15.0,94.0,43.0,208.0,593.0,88.0
hsa-miR-223-5p,5.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0
hsa-miR-224-3p,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0
hsa-miR-224-5p,80.0,8.0,0.0,211.0,14.0,19.0,247.0,29.0
hsa-miR-2277-3p,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,3.0,7.0,0.0,7.0,0.0,3.0,0.0,0.0
hsa-miR-2355-3p,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-2355-5p,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,618.0,161.0,60.0,2473.0,163.0,71.0,1716.0,357.0
hsa-miR-23a-5p,73.0,10.0,3.0,4.0,0.0,1.0,549.0,4.0
hsa-miR-23b-3p,313.0,101.0,61.0,3516.0,34.0,103.0,831.0,199.0
hsa-miR-23b-5p,49.0,5.0,7.0,166.0,1.0,0.0,69.0,2.0
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-24-1-5p,0.0,0.0,0.0,12.0,0.0,0.0,23.0,2.0
hsa-miR-24-2-5p,24.0,4.0,0.0,31.0,0.0,7.0,0.0,4.0
hsa-miR-24-3p,1088.0,77.0,81.0,893.0,146.0,360.0,1397.0,194.0
hsa-miR-2467-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,384.0,82.0,48.0,684.0,44.0,8.0,1004.0,234.0
hsa-miR-25-5p,65.0,0.0,0.0,18.0,6.0,3.0,22.0,0.0
hsa-miR-2681-3p,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,5.0,0.0,0.0,26.0,0.0
hsa-miR-26a-5p,2708.0,1683.0,1336.0,7509.0,973.0,588.0,18058.0,2972.0
hsa-miR-26b-3p,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,83.0,232.0,157.0,1397.0,114.0,135.0,2512.0,492.0
