miRNA,SRR10225091,SRR10225093,SRR10225095
hsa-miR-1307-5p,48.0,114.0,4.0
hsa-miR-130a-3p,56.0,72.0,21.0
hsa-miR-130b-3p,38.0,43.0,6.0
hsa-miR-130b-5p,3.0,14.0,0.0
hsa-miR-132-3p,5.0,17.0,1.0
hsa-miR-132-5p,0.0,1.0,0.0
hsa-miR-133a-3p,1.0,0.0,0.0
hsa-miR-1343-3p,2.0,1.0,0.0
hsa-miR-137-3p,0.0,1.0,1.0
hsa-miR-138-1-3p,0.0,19.0,0.0
hsa-miR-138-5p,7.0,277.0,0.0
hsa-miR-139-5p,4.0,1.0,0.0
hsa-miR-140-3p,57.0,159.0,5.0
hsa-miR-140-5p,0.0,2.0,0.0
hsa-miR-141-3p,1.0,0.0,0.0
hsa-miR-142-5p,0.0,8.0,1.0
hsa-miR-143-3p,32.0,2487.0,3.0
hsa-miR-144-3p,1.0,0.0,0.0
hsa-miR-145-5p,0.0,17.0,0.0
hsa-miR-1468-5p,0.0,29.0,0.0
hsa-miR-146a-5p,5.0,0.0,86.0
hsa-miR-146b-5p,19.0,20.0,7.0
hsa-miR-148a-3p,229.0,680.0,54.0
hsa-miR-148a-5p,8.0,9.0,1.0
hsa-miR-148b-3p,5.0,21.0,0.0
hsa-miR-148b-5p,2.0,12.0,0.0
hsa-miR-149-5p,25.0,111.0,0.0
hsa-miR-151a-3p,413.0,775.0,258.0
hsa-miR-151a-5p,53.0,301.0,77.0
hsa-miR-152-3p,1.0,9.0,1.0
hsa-miR-1538,0.0,0.0,1.0
hsa-miR-155-5p,0.0,0.0,41.0
hsa-miR-15a-5p,3.0,44.0,5.0
hsa-miR-15b-3p,2.0,10.0,0.0
hsa-miR-15b-5p,0.0,58.0,3.0
hsa-miR-16-2-3p,2.0,14.0,2.0
hsa-miR-16-5p,237.0,1943.0,121.0
hsa-miR-17-3p,1.0,9.0,1.0
hsa-miR-17-5p,2.0,92.0,1.0
hsa-miR-181a-2-3p,10.0,432.0,1.0
hsa-miR-181a-3p,3.0,124.0,1.0
hsa-miR-181a-5p,461.0,29129.0,834.0
hsa-miR-181b-2-3p,0.0,1.0,0.0
hsa-miR-181b-3p,0.0,0.0,1.0
hsa-miR-181b-5p,133.0,3022.0,120.0
hsa-miR-181c-3p,8.0,49.0,1.0
hsa-miR-181c-5p,34.0,608.0,7.0
hsa-miR-181d-5p,16.0,197.0,8.0
hsa-miR-182-5p,26.0,439.0,177.0
hsa-miR-183-5p,1.0,55.0,9.0
hsa-miR-1843,1.0,4.0,0.0
hsa-miR-185-3p,1.0,1.0,0.0
hsa-miR-185-5p,1.0,2.0,0.0
hsa-miR-186-5p,167.0,2964.0,45.0
hsa-miR-188-5p,1.0,4.0,0.0
hsa-miR-18a-3p,1.0,4.0,0.0
hsa-miR-18a-5p,1.0,8.0,0.0
hsa-miR-1908-3p,1.0,0.0,0.0
hsa-miR-190a-3p,1.0,1.0,0.0
hsa-miR-190a-5p,0.0,1.0,0.0
hsa-miR-190b-5p,0.0,3.0,0.0
hsa-miR-191-3p,2.0,7.0,0.0
hsa-miR-191-5p,797.0,5012.0,257.0
hsa-miR-1910-5p,1.0,0.0,1.0
hsa-miR-192-5p,101.0,228.0,27.0
hsa-miR-193a-3p,0.0,0.0,2.0
hsa-miR-193a-5p,0.0,0.0,1.0
hsa-miR-193b-3p,6.0,58.0,1.0
hsa-miR-193b-5p,1.0,2.0,0.0
hsa-miR-194-5p,0.0,7.0,0.0
hsa-miR-195-3p,0.0,1.0,0.0
hsa-miR-195-5p,0.0,6.0,2.0
hsa-miR-196a-1-3p,1.0,0.0,0.0
hsa-miR-196a-5p,14.0,162.0,5.0
hsa-miR-196b-5p,7.0,162.0,1.0
hsa-miR-197-3p,20.0,112.0,11.0
hsa-miR-199a-3p,22.0,264.0,53.0
hsa-miR-199a-5p,4.0,51.0,6.0
hsa-miR-199b-3p,55.0,65.0,2.0
hsa-miR-199b-5p,0.0,2.0,0.0
hsa-miR-19a-3p,2.0,82.0,0.0
hsa-miR-19b-3p,7.0,217.0,3.0
hsa-miR-203a-3p,0.0,1.0,0.0
hsa-miR-204-5p,6.0,24.0,5.0
hsa-miR-20a-3p,0.0,1.0,0.0
hsa-miR-20a-5p,3.0,77.0,1.0
hsa-miR-20b-5p,0.0,1.0,0.0
hsa-miR-21-3p,525.0,877.0,115.0
hsa-miR-21-5p,2165.0,13987.0,455.0
hsa-miR-210-3p,7.0,28.0,1.0
hsa-miR-211-5p,0.0,1.0,0.0
hsa-miR-212-3p,0.0,3.0,0.0
hsa-miR-214-3p,2.0,2.0,2.0
hsa-miR-214-5p,1.0,4.0,0.0
hsa-miR-215-5p,1.0,1.0,0.0
hsa-miR-218-1-3p,0.0,0.0,2.0
hsa-miR-218-5p,0.0,16.0,0.0
hsa-miR-219a-1-3p,2.0,0.0,0.0
hsa-miR-22-3p,825.0,3065.0,261.0
hsa-miR-22-5p,1.0,1.0,0.0
hsa-miR-221-3p,193.0,1040.0,127.0
hsa-miR-221-5p,0.0,9.0,2.0
hsa-miR-222-3p,217.0,565.0,108.0
hsa-miR-222-5p,1.0,1.0,1.0
hsa-miR-224-3p,0.0,2.0,0.0
hsa-miR-224-5p,0.0,40.0,2.0
hsa-miR-2277-3p,0.0,1.0,0.0
hsa-miR-2355-3p,0.0,1.0,0.0
hsa-miR-2355-5p,0.0,1.0,0.0
hsa-miR-23a-3p,14.0,99.0,35.0
hsa-miR-23b-3p,1.0,133.0,5.0
hsa-miR-24-2-5p,1.0,4.0,3.0
hsa-miR-24-3p,5.0,70.0,69.0
hsa-miR-2467-5p,0.0,1.0,1.0
hsa-miR-25-3p,283.0,2173.0,50.0
hsa-miR-25-5p,2.0,0.0,0.0
hsa-miR-26a-5p,204.0,1766.0,110.0
hsa-miR-26b-3p,0.0,3.0,0.0
hsa-miR-26b-5p,14.0,373.0,11.0
hsa-miR-27a-3p,34.0,114.0,83.0
hsa-miR-27a-5p,1.0,2.0,1.0
hsa-miR-27b-3p,523.0,9373.0,460.0
hsa-miR-27b-5p,0.0,18.0,1.0
hsa-miR-28-3p,144.0,765.0,66.0
hsa-miR-28-5p,1.0,18.0,2.0
hsa-miR-296-3p,1.0,0.0,0.0
hsa-miR-296-5p,1.0,0.0,0.0
hsa-miR-29a-3p,16.0,251.0,20.0
hsa-miR-29b-3p,1.0,3.0,0.0
hsa-miR-301a-3p,50.0,439.0,3.0
hsa-miR-301a-5p,0.0,1.0,0.0
hsa-miR-301b-3p,16.0,51.0,0.0
hsa-miR-3065-3p,0.0,8.0,0.0
hsa-miR-3065-5p,0.0,4.0,0.0
hsa-miR-30a-3p,0.0,69.0,2.0
hsa-miR-30a-5p,24.0,2258.0,62.0
hsa-miR-30b-5p,5.0,108.0,5.0
hsa-miR-30c-1-3p,1.0,0.0,1.0
hsa-miR-30c-2-3p,0.0,7.0,0.0
hsa-miR-30c-5p,7.0,168.0,8.0
hsa-miR-30d-3p,0.0,15.0,0.0
hsa-miR-30d-5p,275.0,2332.0,265.0
hsa-miR-30e-3p,12.0,27.0,2.0
hsa-miR-30e-5p,138.0,447.0,10.0
hsa-miR-31-3p,0.0,0.0,4.0
hsa-miR-31-5p,4.0,67.0,103.0
hsa-miR-3127-5p,0.0,3.0,0.0
hsa-miR-3129-3p,0.0,1.0,0.0
hsa-miR-3130-3p,0.0,1.0,0.0
hsa-miR-3144-3p,0.0,1.0,0.0
hsa-miR-3150a-5p,1.0,0.0,0.0
hsa-miR-3155a,1.0,0.0,0.0
hsa-miR-3176,1.0,1.0,0.0
hsa-miR-32-3p,0.0,1.0,0.0
hsa-miR-32-5p,0.0,4.0,0.0
hsa-miR-3200-3p,2.0,2.0,2.0
hsa-miR-3200-5p,0.0,0.0,1.0
hsa-miR-320a-3p,145.0,93.0,65.0
hsa-miR-320b,51.0,29.0,26.0
hsa-miR-320d,1.0,0.0,0.0
hsa-miR-324-3p,6.0,3.0,1.0
hsa-miR-324-5p,0.0,4.0,0.0
hsa-miR-328-3p,1.0,1.0,0.0
hsa-miR-330-5p,1.0,5.0,0.0
hsa-miR-331-3p,1.0,6.0,0.0
hsa-miR-331-5p,1.0,2.0,1.0
hsa-miR-339-3p,17.0,15.0,1.0
hsa-miR-339-5p,6.0,14.0,2.0
hsa-miR-33a-3p,0.0,1.0,0.0
hsa-miR-340-3p,0.0,4.0,0.0
hsa-miR-340-5p,5.0,80.0,2.0
hsa-miR-342-3p,3.0,35.0,0.0
hsa-miR-342-5p,0.0,1.0,0.0
hsa-miR-345-5p,14.0,127.0,3.0
hsa-miR-34a-5p,2.0,2.0,0.0
hsa-miR-34b-5p,0.0,2.0,0.0
hsa-miR-34c-5p,1.0,16.0,0.0
hsa-miR-3605-3p,0.0,5.0,0.0
hsa-miR-3609,0.0,1.0,0.0
hsa-miR-361-3p,0.0,20.0,0.0
hsa-miR-361-5p,9.0,70.0,2.0
hsa-miR-3613-5p,0.0,1.0,0.0
hsa-miR-3614-5p,0.0,0.0,1.0
hsa-miR-3615,6.0,34.0,1.0
hsa-miR-362-5p,0.0,3.0,0.0
hsa-miR-363-3p,0.0,8.0,0.0
hsa-miR-365b-3p,1.0,6.0,1.0
hsa-miR-365b-5p,0.0,1.0,0.0
hsa-miR-3660,1.0,0.0,0.0
hsa-miR-3661,1.0,1.0,0.0
hsa-miR-3663-3p,1.0,0.0,0.0
hsa-miR-3677-3p,2.0,0.0,1.0
hsa-miR-3679-5p,0.0,1.0,0.0
hsa-miR-3691-5p,1.0,1.0,0.0
hsa-miR-370-3p,1.0,0.0,0.0
hsa-miR-374a-3p,1.0,10.0,0.0
hsa-miR-374a-5p,0.0,8.0,0.0
hsa-miR-374b-5p,0.0,4.0,0.0
hsa-miR-375-3p,9.0,0.0,0.0
hsa-miR-377-5p,0.0,1.0,0.0
hsa-miR-378a-3p,99.0,423.0,33.0
hsa-miR-378c,6.0,43.0,4.0
hsa-miR-378d,0.0,1.0,0.0
hsa-miR-381-3p,0.0,2.0,0.0
hsa-miR-3909,3.0,8.0,0.0
hsa-miR-3912-3p,0.0,1.0,0.0
hsa-miR-409-3p,1.0,3.0,1.0
hsa-miR-409-5p,0.0,1.0,0.0
hsa-miR-410-3p,1.0,0.0,1.0
hsa-miR-411-5p,1.0,2.0,1.0
hsa-miR-421,16.0,45.0,0.0
hsa-miR-423-3p,74.0,250.0,16.0
hsa-miR-423-5p,43.0,5.0,2.0
hsa-miR-424-5p,0.0,2.0,0.0
hsa-miR-425-3p,2.0,3.0,0.0
hsa-miR-425-5p,20.0,98.0,1.0
hsa-miR-4326,4.0,5.0,0.0
hsa-miR-4421,0.0,3.0,0.0
hsa-miR-4435,0.0,2.0,0.0
hsa-miR-4485-3p,0.0,1.0,2.0
hsa-miR-449a,0.0,1.0,0.0
hsa-miR-449b-5p,0.0,1.0,0.0
hsa-miR-449c-5p,1.0,2.0,0.0
hsa-miR-450a-5p,0.0,3.0,0.0
hsa-miR-450b-5p,0.0,9.0,1.0
hsa-miR-4515,0.0,0.0,1.0
hsa-miR-451a,7.0,4.0,0.0
hsa-miR-452-3p,0.0,1.0,0.0
hsa-miR-452-5p,0.0,10.0,0.0
hsa-miR-454-3p,4.0,78.0,1.0
hsa-miR-454-5p,2.0,20.0,1.0
hsa-miR-455-3p,0.0,1.0,0.0
hsa-miR-455-5p,3.0,4.0,0.0
hsa-miR-4677-3p,0.0,1.0,0.0
hsa-miR-4707-3p,2.0,2.0,0.0
hsa-miR-4741,0.0,1.0,0.0
hsa-miR-4745-5p,0.0,0.0,1.0
hsa-miR-4746-5p,1.0,1.0,0.0
hsa-miR-4767,0.0,1.0,0.0
hsa-miR-4781-3p,0.0,1.0,0.0
hsa-miR-4786-5p,0.0,1.0,0.0
hsa-miR-4787-3p,0.0,1.0,0.0
hsa-miR-484,14.0,46.0,1.0
hsa-miR-486-3p,0.0,3.0,1.0
hsa-miR-486-5p,0.0,12.0,1.0
hsa-miR-490-3p,0.0,16.0,0.0
hsa-miR-493-5p,0.0,0.0,1.0
hsa-miR-497-5p,1.0,10.0,0.0
hsa-miR-5000-3p,0.0,1.0,0.0
hsa-miR-5002-5p,0.0,1.0,0.0
hsa-miR-5006-3p,0.0,1.0,0.0
hsa-miR-500a-3p,5.0,72.0,2.0
hsa-miR-500a-5p,0.0,2.0,0.0
hsa-miR-500b-3p,0.0,3.0,0.0
hsa-miR-500b-5p,0.0,1.0,0.0
hsa-miR-501-3p,3.0,19.0,3.0
hsa-miR-501-5p,2.0,2.0,0.0
hsa-miR-502-3p,0.0,12.0,0.0
hsa-miR-503-5p,0.0,1.0,0.0
hsa-miR-504-5p,0.0,1.0,0.0
hsa-miR-505-3p,1.0,4.0,0.0
hsa-miR-516a-5p,2.0,0.0,0.0
hsa-miR-519a-2-5p,1.0,0.0,0.0
hsa-miR-519a-3p,1.0,0.0,0.0
hsa-miR-532-3p,0.0,6.0,0.0
hsa-miR-532-5p,15.0,189.0,2.0
hsa-miR-542-3p,0.0,2.0,0.0
hsa-miR-543,0.0,1.0,0.0
hsa-miR-548an,0.0,1.0,0.0
hsa-miR-548b-3p,0.0,2.0,0.0
hsa-miR-548b-5p,0.0,4.0,0.0
hsa-miR-548e-3p,0.0,1.0,0.0
hsa-miR-548e-5p,0.0,5.0,0.0
hsa-miR-548h-5p,0.0,13.0,0.0
hsa-miR-548j-5p,0.0,3.0,0.0
hsa-miR-548k,0.0,7.0,0.0
hsa-miR-548l,0.0,1.0,0.0
hsa-miR-548n,0.0,1.0,0.0
hsa-miR-548o-3p,1.0,8.0,0.0
hsa-miR-548u,0.0,1.0,0.0
hsa-miR-550a-3p,0.0,3.0,0.0
hsa-miR-550a-5p,1.0,1.0,0.0
hsa-miR-551b-3p,0.0,3.0,0.0
hsa-miR-5581-3p,0.0,1.0,0.0
hsa-miR-5587-3p,1.0,0.0,0.0
hsa-miR-561-5p,0.0,15.0,0.0
hsa-miR-5682,0.0,1.0,0.0
hsa-miR-5696,0.0,1.0,0.0
hsa-miR-574-3p,5.0,17.0,0.0
hsa-miR-574-5p,6.0,8.0,0.0
hsa-miR-576-3p,1.0,2.0,0.0
hsa-miR-576-5p,2.0,5.0,0.0
hsa-miR-577,6.0,1.0,0.0
hsa-miR-582-3p,0.0,41.0,0.0
hsa-miR-584-5p,9.0,2.0,3.0
hsa-miR-588,0.0,1.0,0.0
hsa-miR-589-3p,1.0,1.0,0.0
hsa-miR-589-5p,51.0,50.0,3.0
hsa-miR-592,1.0,0.0,0.0
hsa-miR-597-5p,0.0,2.0,0.0
hsa-miR-615-3p,8.0,7.0,1.0
hsa-miR-615-5p,1.0,1.0,1.0
hsa-miR-616-5p,2.0,0.0,0.0
hsa-miR-625-3p,0.0,1.0,0.0
hsa-miR-625-5p,1.0,0.0,0.0
hsa-miR-628-5p,0.0,1.0,0.0
hsa-miR-629-5p,1.0,1.0,1.0
hsa-miR-636,0.0,1.0,0.0
hsa-miR-641,2.0,4.0,0.0
hsa-miR-6500-3p,0.0,2.0,0.0
hsa-miR-651-5p,0.0,2.0,0.0
hsa-miR-6511b-3p,0.0,1.0,0.0
hsa-miR-6516-3p,0.0,1.0,0.0
hsa-miR-652-3p,0.0,5.0,0.0
hsa-miR-654-3p,1.0,1.0,1.0
hsa-miR-660-5p,4.0,75.0,1.0
hsa-miR-664a-3p,0.0,1.0,0.0
hsa-miR-671-3p,0.0,33.0,1.0
hsa-miR-671-5p,1.0,3.0,0.0
hsa-miR-6716-3p,1.0,1.0,0.0
hsa-miR-6839-5p,0.0,1.0,0.0
hsa-miR-6847-5p,1.0,0.0,0.0
hsa-miR-7-5p,0.0,2.0,1.0
hsa-miR-708-3p,1.0,0.0,0.0
hsa-miR-744-3p,1.0,2.0,0.0
hsa-miR-744-5p,15.0,22.0,0.0
hsa-miR-760,1.0,1.0,0.0
hsa-miR-767-3p,0.0,1.0,0.0
hsa-miR-767-5p,19.0,84.0,0.0
hsa-miR-769-5p,30.0,112.0,1.0
hsa-miR-7706,7.0,12.0,2.0
hsa-miR-7974,0.0,1.0,0.0
hsa-miR-873-3p,3.0,24.0,0.0
hsa-miR-873-5p,3.0,47.0,0.0
hsa-miR-874-3p,1.0,6.0,0.0
hsa-miR-877-5p,0.0,0.0,1.0
hsa-miR-885-5p,0.0,1.0,0.0
hsa-miR-887-3p,2.0,6.0,0.0
hsa-miR-887-5p,0.0,2.0,0.0
hsa-miR-889-3p,0.0,1.0,0.0
hsa-miR-9-5p,10.0,137.0,11.0
hsa-miR-92a-1-5p,1.0,0.0,0.0
hsa-miR-92a-3p,753.0,8301.0,313.0
hsa-miR-92b-3p,393.0,3248.0,112.0
hsa-miR-92b-5p,0.0,1.0,0.0
hsa-miR-93-3p,1.0,2.0,0.0
hsa-miR-93-5p,67.0,721.0,14.0
hsa-miR-935,2.0,1.0,0.0
hsa-miR-937-3p,0.0,1.0,1.0
hsa-miR-940,2.0,1.0,0.0
hsa-miR-941,5.0,175.0,11.0
hsa-miR-942-5p,0.0,1.0,0.0
hsa-miR-96-5p,0.0,1.0,0.0
hsa-miR-98-5p,4.0,339.0,11.0
hsa-miR-99a-3p,0.0,0.0,1.0
hsa-miR-99a-5p,4.0,30.0,10.0
hsa-miR-99b-3p,8.0,12.0,0.0
hsa-miR-99b-5p,160.0,674.0,93.0
hsa-mir-12136-5p,0.0,1.0,0.0
hsa-mir-1273c-5p,2.0,8.0,0.0
hsa-mir-2110-5p,0.0,1.0,0.0
hsa-mir-3175-5p,1.0,0.0,0.0
hsa-mir-3648-1-5p,0.0,1.0,0.0
hsa-mir-3648-2-5p,0.0,0.0,1.0
hsa-mir-3918-5p,0.0,2.0,0.0
hsa-mir-4424-5p,1.0,0.0,0.0
hsa-mir-548ag-2-5p,0.0,4.0,0.0
