miRNA,SRR8560004,SRR8560005,SRR8560006
hsa-miR-1246,26.0,44.0,20.0
hsa-miR-1249-3p,0.0,3.0,2.0
hsa-miR-1256,0.0,0.0,1.0
hsa-miR-125a-3p,3.0,0.0,1.0
hsa-miR-125a-5p,49.0,36.0,50.0
hsa-miR-125b-1-3p,3.0,3.0,3.0
hsa-miR-125b-5p,286.0,247.0,231.0
hsa-miR-126-3p,22.0,15.0,9.0
hsa-miR-126-5p,16.0,3.0,4.0
hsa-miR-127-3p,0.0,2.0,0.0
hsa-miR-127-5p,5.0,1.0,0.0
hsa-miR-1271-5p,1.0,1.0,0.0
hsa-miR-1275,0.0,8.0,3.0
hsa-miR-1278,1.0,1.0,0.0
hsa-miR-128-1-5p,0.0,1.0,0.0
hsa-miR-128-3p,194.0,301.0,141.0
hsa-miR-1283,1.0,0.0,0.0
hsa-miR-1285-3p,6.0,5.0,2.0
hsa-miR-1285-5p,0.0,10.0,4.0
hsa-miR-1287-5p,1.0,4.0,0.0
hsa-miR-1291,2.0,0.0,0.0
hsa-miR-1294,1.0,1.0,0.0
hsa-miR-1296-5p,101.0,211.0,83.0
hsa-miR-1297,0.0,1.0,0.0
hsa-miR-1298-5p,3.0,0.0,0.0
hsa-miR-1299,0.0,0.0,1.0
hsa-miR-1301-3p,14.0,25.0,12.0
hsa-miR-1303,12.0,17.0,10.0
hsa-miR-1304-5p,0.0,0.0,4.0
hsa-miR-1306-5p,1.0,1.0,1.0
hsa-miR-1307-3p,1.0,21.0,6.0
hsa-miR-1307-5p,12.0,22.0,10.0
hsa-miR-130a-3p,0.0,4.0,4.0
hsa-miR-130b-3p,52.0,131.0,46.0
hsa-miR-132-3p,10.0,10.0,4.0
hsa-miR-1343-3p,5.0,5.0,4.0
hsa-miR-135b-5p,1.0,3.0,4.0
hsa-miR-136-3p,11.0,8.0,0.0
hsa-miR-137-3p,0.0,4.0,0.0
hsa-miR-138-1-3p,1.0,0.0,1.0
hsa-miR-138-5p,76.0,186.0,85.0
hsa-miR-139-3p,0.0,0.0,1.0
hsa-miR-139-5p,10.0,11.0,7.0
hsa-miR-140-3p,12.0,1.0,3.0
hsa-miR-140-5p,1.0,4.0,2.0
hsa-miR-141-3p,1.0,4.0,1.0
hsa-miR-142-3p,1.0,3.0,1.0
hsa-miR-142-5p,2.0,3.0,1.0
hsa-miR-143-3p,94.0,62.0,12.0
hsa-miR-143-5p,0.0,1.0,0.0
hsa-miR-144-3p,1.0,3.0,1.0
hsa-miR-144-5p,2.0,1.0,1.0
hsa-miR-145-5p,2.0,3.0,1.0
hsa-miR-1468-5p,0.0,1.0,0.0
hsa-miR-146a-3p,0.0,1.0,0.0
hsa-miR-146a-5p,65.0,55.0,39.0
hsa-miR-146b-5p,19.0,35.0,10.0
hsa-miR-147b-3p,9.0,23.0,8.0
hsa-miR-147b-5p,0.0,1.0,0.0
hsa-miR-148a-3p,150.0,94.0,54.0
hsa-miR-148a-5p,1.0,2.0,0.0
hsa-miR-148b-3p,49.0,91.0,49.0
hsa-miR-148b-5p,5.0,17.0,6.0
hsa-miR-149-5p,3.0,15.0,8.0
hsa-miR-150-5p,1.0,0.0,0.0
hsa-miR-151a-3p,13.0,42.0,25.0
hsa-miR-151a-5p,630.0,934.0,49.0
hsa-miR-151b,8.0,32.0,783.0
hsa-miR-152-3p,1.0,9.0,3.0
hsa-miR-152-5p,0.0,1.0,0.0
hsa-miR-153-3p,1.0,0.0,0.0
hsa-miR-155-5p,0.0,1.0,0.0
hsa-miR-15a-5p,0.0,5.0,2.0
hsa-miR-15b-3p,2.0,8.0,2.0
hsa-miR-15b-5p,8.0,8.0,5.0
hsa-miR-16-2-3p,0.0,1.0,2.0
hsa-miR-16-5p,116.0,187.0,95.0
hsa-miR-17-3p,0.0,1.0,1.0
hsa-miR-17-5p,10.0,8.0,20.0
hsa-miR-181a-2-3p,38.0,75.0,42.0
hsa-miR-181a-3p,126.0,175.0,56.0
hsa-miR-181a-5p,240.0,532.0,240.0
hsa-miR-181b-3p,1.0,2.0,0.0
hsa-miR-181b-5p,42.0,125.0,60.0
hsa-miR-181c-5p,0.0,2.0,0.0
hsa-miR-182-5p,29.0,27.0,28.0
hsa-miR-183-5p,13.0,15.0,9.0
hsa-miR-1843,0.0,3.0,2.0
hsa-miR-185-3p,1.0,4.0,3.0
hsa-miR-185-5p,9.0,17.0,10.0
hsa-miR-186-5p,2794.0,3462.0,1520.0
hsa-miR-18a-3p,4.0,11.0,7.0
hsa-miR-18a-5p,0.0,3.0,2.0
hsa-miR-1908-5p,0.0,3.0,1.0
hsa-miR-191-5p,222.0,124.0,141.0
hsa-miR-192-5p,4.0,8.0,3.0
hsa-miR-193a-3p,3.0,17.0,8.0
hsa-miR-193a-5p,0.0,0.0,1.0
hsa-miR-193b-3p,6.0,30.0,15.0
hsa-miR-194-3p,0.0,2.0,2.0
hsa-miR-194-5p,2.0,2.0,2.0
hsa-miR-195-5p,0.0,0.0,1.0
hsa-miR-196a-5p,0.0,0.0,2.0
hsa-miR-196b-5p,0.0,0.0,3.0
hsa-miR-197-3p,1.0,1.0,4.0
hsa-miR-198,0.0,0.0,1.0
hsa-miR-199a-3p,2.0,4.0,0.0
hsa-miR-199a-5p,20.0,8.0,1.0
hsa-miR-199b-5p,3.0,8.0,1.0
hsa-miR-19a-3p,2.0,6.0,7.0
hsa-miR-19b-1-5p,1.0,2.0,0.0
hsa-miR-19b-3p,2.0,9.0,15.0
hsa-miR-200a-3p,95.0,116.0,44.0
hsa-miR-200b-3p,1.0,1.0,12.0
hsa-miR-200b-5p,0.0,0.0,1.0
hsa-miR-200c-3p,0.0,3.0,37.0
hsa-miR-203a-3p,0.0,8.0,1.0
hsa-miR-204-3p,0.0,3.0,2.0
hsa-miR-204-5p,0.0,0.0,1.0
hsa-miR-205-5p,0.0,21.0,0.0
hsa-miR-20a-5p,9.0,25.0,39.0
hsa-miR-21-3p,19.0,20.0,16.0
hsa-miR-21-5p,684.0,1771.0,1644.0
hsa-miR-210-3p,206.0,319.0,179.0
hsa-miR-2110,2.0,0.0,0.0
hsa-miR-214-3p,1.0,1.0,0.0
hsa-miR-215-5p,2.0,2.0,0.0
hsa-miR-217-5p,2.0,1.0,0.0
hsa-miR-218-5p,2.0,1.0,0.0
hsa-miR-22-3p,81.0,171.0,79.0
hsa-miR-22-5p,0.0,2.0,2.0
hsa-miR-221-3p,19468.0,22918.0,8627.0
hsa-miR-221-5p,468.0,418.0,206.0
hsa-miR-222-3p,7754.0,8095.0,5087.0
hsa-miR-222-5p,352.0,323.0,122.0
hsa-miR-223-5p,1.0,0.0,0.0
hsa-miR-224-3p,0.0,1.0,0.0
hsa-miR-224-5p,76.0,74.0,46.0
hsa-miR-2277-5p,1.0,0.0,0.0
hsa-miR-23a-3p,1086.0,2220.0,684.0
hsa-miR-23a-5p,1.0,1.0,0.0
hsa-miR-23b-3p,5.0,11.0,10.0
hsa-miR-24-1-5p,9.0,21.0,4.0
hsa-miR-24-2-5p,17.0,4.0,6.0
hsa-miR-24-3p,56.0,90.0,50.0
hsa-miR-2467-5p,0.0,2.0,2.0
hsa-miR-25-3p,122.0,222.0,112.0
hsa-miR-25-5p,1.0,0.0,0.0
hsa-miR-26a-2-3p,4.0,24.0,5.0
hsa-miR-26a-5p,92.0,133.0,68.0
hsa-miR-26b-3p,6.0,2.0,0.0
hsa-miR-26b-5p,21.0,31.0,22.0
hsa-miR-27a-3p,2855.0,254.0,1938.0
hsa-miR-27a-5p,9.0,4.0,1.0
hsa-miR-27b-3p,121.0,5146.0,426.0
hsa-miR-27b-5p,2.0,1.0,0.0
hsa-miR-28-3p,3.0,16.0,9.0
hsa-miR-28-5p,168.0,595.0,368.0
hsa-miR-296-3p,1.0,0.0,0.0
hsa-miR-29a-3p,2104.0,2749.0,1306.0
hsa-miR-29a-5p,1.0,16.0,7.0
hsa-miR-29b-3p,851.0,1684.0,682.0
hsa-miR-29c-3p,40.0,39.0,8.0
hsa-miR-29c-5p,1.0,1.0,3.0
hsa-miR-301a-3p,20.0,45.0,17.0
hsa-miR-301b-3p,0.0,5.0,4.0
hsa-miR-3065-5p,5.0,21.0,12.0
hsa-miR-30a-3p,16.0,18.0,11.0
hsa-miR-30a-5p,250.0,381.0,181.0
hsa-miR-30b-3p,1.0,8.0,4.0
hsa-miR-30b-5p,206.0,467.0,235.0
hsa-miR-30c-1-3p,0.0,1.0,1.0
hsa-miR-30c-2-3p,41.0,52.0,25.0
hsa-miR-30c-5p,327.0,548.0,260.0
hsa-miR-30d-5p,51.0,79.0,89.0
hsa-miR-30e-3p,0.0,1.0,4.0
hsa-miR-30e-5p,47.0,75.0,44.0
hsa-miR-31-5p,0.0,2.0,29.0
hsa-miR-3123,231.0,1246.0,368.0
hsa-miR-3140-3p,0.0,2.0,0.0
hsa-miR-3143,4.0,5.0,0.0
hsa-miR-3157-3p,0.0,1.0,0.0
hsa-miR-3157-5p,0.0,0.0,1.0
hsa-miR-3165,1.0,0.0,0.0
hsa-miR-3178,11.0,105.0,43.0
hsa-miR-3179,1.0,0.0,0.0
hsa-miR-3182,975.0,3996.0,998.0
hsa-miR-3187-3p,0.0,1.0,0.0
hsa-miR-3192-3p,0.0,3.0,0.0
hsa-miR-3195,1.0,0.0,0.0
hsa-miR-3196,0.0,35.0,3.0
hsa-miR-3199,0.0,0.0,1.0
hsa-miR-32-3p,0.0,1.0,1.0
hsa-miR-32-5p,4.0,2.0,2.0
hsa-miR-3200-3p,1.0,1.0,2.0
hsa-miR-320a-3p,39.0,15.0,6.0
hsa-miR-320b,0.0,16.0,11.0
hsa-miR-320c,17.0,1.0,0.0
hsa-miR-320d,13.0,4.0,0.0
hsa-miR-320e,0.0,0.0,8.0
hsa-miR-324-5p,0.0,1.0,0.0
hsa-miR-326,2.0,4.0,0.0
hsa-miR-328-3p,12.0,26.0,14.0
hsa-miR-329-3p,0.0,2.0,0.0
hsa-miR-330-3p,0.0,1.0,1.0
hsa-miR-330-5p,20.0,27.0,12.0
hsa-miR-331-3p,2.0,6.0,6.0
hsa-miR-331-5p,42.0,47.0,13.0
hsa-miR-335-3p,108.0,171.0,89.0
hsa-miR-335-5p,17.0,18.0,6.0
hsa-miR-339-3p,3.0,1.0,2.0
hsa-miR-339-5p,30.0,78.0,25.0
hsa-miR-33a-3p,0.0,4.0,2.0
hsa-miR-33a-5p,1.0,1.0,0.0
hsa-miR-340-5p,1.0,2.0,0.0
hsa-miR-342-3p,71.0,54.0,22.0
hsa-miR-345-3p,1.0,0.0,1.0
hsa-miR-345-5p,22.0,40.0,18.0
hsa-miR-34a-5p,0.0,1.0,2.0
hsa-miR-34b-3p,13.0,44.0,19.0
hsa-miR-34c-5p,3.0,5.0,4.0
hsa-miR-3605-3p,0.0,0.0,1.0
hsa-miR-3605-5p,1.0,1.0,0.0
hsa-miR-361-3p,9.0,5.0,10.0
hsa-miR-361-5p,44.0,60.0,21.0
hsa-miR-3613-3p,1.0,11.0,1.0
hsa-miR-3613-5p,10.0,47.0,14.0
hsa-miR-3615,3.0,2.0,5.0
hsa-miR-3617-3p,1.0,6.0,1.0
hsa-miR-3617-5p,1.0,0.0,0.0
hsa-miR-362-5p,0.0,1.0,0.0
hsa-miR-363-3p,6.0,1.0,2.0
hsa-miR-3648,6.0,23.0,20.0
hsa-miR-3652,0.0,1.0,1.0
hsa-miR-3654,1.0,0.0,0.0
hsa-miR-365a-3p,0.0,3.0,5.0
hsa-miR-365b-3p,3.0,2.0,0.0
hsa-miR-365b-5p,1.0,0.0,0.0
hsa-miR-3664-3p,1.0,0.0,1.0
hsa-miR-3665,0.0,3.0,0.0
hsa-miR-3679-3p,1.0,0.0,0.0
hsa-miR-3688-3p,1.0,0.0,0.0
hsa-miR-369-3p,19.0,28.0,6.0
hsa-miR-3691-5p,0.0,1.0,0.0
hsa-miR-370-3p,2.0,0.0,0.0
hsa-miR-374a-3p,0.0,4.0,1.0
hsa-miR-374a-5p,47.0,27.0,24.0
hsa-miR-374b-5p,162.0,4.0,12.0
hsa-miR-376a-3p,0.0,1.0,0.0
hsa-miR-376c-3p,3.0,0.0,0.0
hsa-miR-376c-5p,1.0,0.0,0.0
hsa-miR-377-5p,0.0,1.0,0.0
hsa-miR-378a-3p,28.0,6.0,2.0
hsa-miR-378a-5p,1.0,0.0,0.0
hsa-miR-378b,1.0,0.0,0.0
hsa-miR-378c,1.0,2.0,2.0
hsa-miR-378d,2.0,145.0,40.0
hsa-miR-378e,0.0,2.0,0.0
hsa-miR-378i,0.0,1.0,0.0
hsa-miR-379-3p,2.0,4.0,3.0
hsa-miR-379-5p,0.0,1.0,2.0
hsa-miR-381-3p,10.0,8.0,6.0
hsa-miR-382-5p,1.0,1.0,0.0
hsa-miR-3909,2.0,0.0,0.0
hsa-miR-3916,1.0,2.0,0.0
hsa-miR-3929,0.0,1.0,0.0
hsa-miR-3942-3p,0.0,4.0,1.0
hsa-miR-3960,1.0,4.0,0.0
hsa-miR-409-3p,1.0,1.0,2.0
hsa-miR-409-5p,15.0,5.0,3.0
hsa-miR-411-5p,2.0,0.0,0.0
hsa-miR-421,2.0,0.0,1.0
hsa-miR-423-3p,371.0,58.0,307.0
hsa-miR-423-5p,2210.0,14.0,1660.0
hsa-miR-424-3p,1.0,0.0,0.0
hsa-miR-424-5p,6.0,11.0,7.0
hsa-miR-425-3p,1.0,5.0,5.0
hsa-miR-425-5p,38.0,58.0,23.0
hsa-miR-4284,1.0,1.0,2.0
hsa-miR-4286,1.0,1.0,1.0
hsa-miR-429,4.0,12.0,5.0
hsa-miR-4295,0.0,1.0,0.0
hsa-miR-4301,0.0,1.0,0.0
hsa-miR-4306,0.0,1.0,0.0
hsa-miR-4324,0.0,0.0,1.0
hsa-miR-4326,9.0,14.0,9.0
hsa-miR-433-3p,14.0,4.0,3.0
hsa-miR-4426,0.0,1.0,0.0
hsa-miR-4429,1.0,0.0,0.0
hsa-miR-4443,0.0,6.0,3.0
hsa-miR-4448,0.0,1.0,0.0
hsa-miR-4449,1.0,0.0,0.0
hsa-miR-4463,0.0,1.0,0.0
hsa-miR-4473,0.0,0.0,1.0
hsa-miR-4485-3p,4.0,0.0,0.0
hsa-miR-449a,0.0,1.0,0.0
hsa-miR-4500,40.0,143.0,71.0
hsa-miR-4501,0.0,1.0,0.0
hsa-miR-450a-1-3p,0.0,1.0,0.0
hsa-miR-450a-5p,66.0,72.0,28.0
hsa-miR-450b-3p,1.0,0.0,0.0
hsa-miR-450b-5p,3.0,2.0,2.0
hsa-miR-4516,1.0,2.0,3.0
hsa-miR-451a,5.0,4.0,3.0
hsa-miR-452-3p,1.0,5.0,0.0
hsa-miR-452-5p,0.0,3.0,2.0
hsa-miR-4521,0.0,1.0,0.0
hsa-miR-454-3p,15.0,14.0,8.0
hsa-miR-455-3p,7.0,5.0,0.0
hsa-miR-455-5p,19.0,35.0,14.0
hsa-miR-4645-3p,0.0,0.0,1.0
hsa-miR-4654,0.0,0.0,1.0
hsa-miR-4671-3p,1.0,0.0,0.0
hsa-miR-4683,0.0,1.0,0.0
hsa-miR-4687-3p,0.0,2.0,0.0
hsa-miR-4687-5p,0.0,1.0,0.0
hsa-miR-4707-3p,2.0,1.0,2.0
hsa-miR-4707-5p,0.0,1.0,0.0
hsa-miR-4710,0.0,1.0,1.0
hsa-miR-4741,0.0,0.0,2.0
hsa-miR-4745-3p,1.0,0.0,0.0
hsa-miR-4755-3p,9.0,98.0,45.0
hsa-miR-4758-3p,0.0,1.0,0.0
hsa-miR-4768-3p,0.0,1.0,0.0
hsa-miR-4775,2.0,4.0,2.0
hsa-miR-4785,0.0,0.0,2.0
hsa-miR-4786-3p,0.0,1.0,0.0
hsa-miR-4800-3p,0.0,1.0,0.0
hsa-miR-483-3p,1.0,1.0,0.0
hsa-miR-484,35.0,46.0,37.0
hsa-miR-486-5p,2.0,0.0,0.0
hsa-miR-487b-3p,3.0,1.0,0.0
hsa-miR-488-3p,1.0,0.0,0.0
hsa-miR-491-5p,1.0,0.0,0.0
hsa-miR-493-5p,4.0,5.0,0.0
hsa-miR-494-3p,10.0,3.0,2.0
hsa-miR-496,0.0,1.0,0.0
hsa-miR-497-5p,0.0,1.0,0.0
hsa-miR-499a-3p,0.0,2.0,0.0
hsa-miR-499a-5p,0.0,3.0,0.0
hsa-miR-500a-3p,0.0,11.0,0.0
hsa-miR-501-3p,7.0,3.0,0.0
hsa-miR-5010-5p,0.0,0.0,2.0
hsa-miR-502-3p,13.0,1.0,7.0
hsa-miR-503-5p,56.0,79.0,49.0
hsa-miR-505-3p,24.0,41.0,42.0
hsa-miR-505-5p,1.0,1.0,1.0
hsa-miR-512-3p,1.0,0.0,0.0
hsa-miR-516a-5p,14.0,8.0,3.0
hsa-miR-519a-2-5p,0.0,1.0,0.0
hsa-miR-519a-5p,1.0,0.0,0.0
hsa-miR-522-3p,2.0,0.0,0.0
hsa-miR-532-5p,0.0,2.0,1.0
hsa-miR-539-5p,0.0,3.0,0.0
hsa-miR-541-5p,0.0,1.0,0.0
hsa-miR-542-3p,0.0,0.0,1.0
hsa-miR-542-5p,0.0,5.0,1.0
hsa-miR-548al,1.0,1.0,0.0
hsa-miR-548h-5p,0.0,1.0,0.0
hsa-miR-548l,0.0,0.0,2.0
hsa-miR-548n,1.0,2.0,0.0
hsa-miR-549a-5p,4.0,4.0,3.0
hsa-miR-550a-3-5p,0.0,3.0,1.0
hsa-miR-550a-3p,3.0,12.0,0.0
hsa-miR-556-3p,0.0,1.0,1.0
hsa-miR-5582-3p,1.0,0.0,0.0
hsa-miR-5588-5p,0.0,12.0,3.0
hsa-miR-561-3p,5.0,10.0,4.0
hsa-miR-5683,2.0,0.0,0.0
hsa-miR-570-5p,0.0,0.0,1.0
hsa-miR-574-3p,2.0,3.0,4.0
hsa-miR-574-5p,19.0,59.0,33.0
hsa-miR-576-3p,28.0,62.0,18.0
hsa-miR-576-5p,0.0,2.0,2.0
hsa-miR-577,1.0,0.0,1.0
hsa-miR-584-5p,2.0,0.0,4.0
hsa-miR-589-3p,0.0,1.0,0.0
hsa-miR-589-5p,3.0,11.0,9.0
hsa-miR-590-3p,6.0,32.0,13.0
hsa-miR-590-5p,0.0,1.0,0.0
hsa-miR-597-3p,0.0,1.0,0.0
hsa-miR-598-3p,15.0,49.0,4.0
hsa-miR-598-5p,0.0,0.0,2.0
hsa-miR-600,0.0,1.0,0.0
hsa-miR-615-3p,5.0,19.0,19.0
hsa-miR-616-5p,3.0,0.0,0.0
hsa-miR-624-5p,1.0,0.0,0.0
hsa-miR-625-3p,0.0,15.0,1.0
hsa-miR-627-3p,0.0,1.0,0.0
hsa-miR-628-3p,0.0,1.0,1.0
hsa-miR-629-3p,0.0,1.0,0.0
hsa-miR-629-5p,13.0,8.0,5.0
hsa-miR-640,0.0,1.0,0.0
hsa-miR-641,6.0,4.0,2.0
hsa-miR-642a-3p,0.0,0.0,2.0
hsa-miR-651-5p,8.0,19.0,8.0
hsa-miR-6511a-5p,0.0,1.0,0.0
hsa-miR-6513-5p,0.0,0.0,1.0
hsa-miR-6515-5p,0.0,1.0,0.0
hsa-miR-652-3p,2.0,0.0,0.0
hsa-miR-653-3p,0.0,3.0,0.0
hsa-miR-653-5p,2.0,0.0,0.0
hsa-miR-655-3p,1.0,1.0,0.0
hsa-miR-660-5p,0.0,3.0,3.0
hsa-miR-664a-3p,0.0,0.0,2.0
hsa-miR-671-3p,8.0,17.0,10.0
hsa-miR-671-5p,7.0,2.0,4.0
hsa-miR-6720-3p,2.0,1.0,0.0
hsa-miR-6733-3p,0.0,1.0,0.0
hsa-miR-6733-5p,1.0,1.0,0.0
hsa-miR-6743-3p,0.0,2.0,0.0
hsa-miR-6747-3p,0.0,0.0,1.0
hsa-miR-6754-3p,0.0,1.0,0.0
hsa-miR-6797-3p,0.0,1.0,0.0
hsa-miR-6803-3p,0.0,1.0,0.0
hsa-miR-6815-5p,0.0,1.0,2.0
hsa-miR-6818-5p,1.0,1.0,0.0
hsa-miR-6820-3p,0.0,1.0,0.0
hsa-miR-6826-5p,0.0,0.0,1.0
hsa-miR-6830-5p,1.0,0.0,0.0
hsa-miR-6851-3p,1.0,0.0,0.0
hsa-miR-6861-5p,0.0,1.0,0.0
hsa-miR-6869-5p,2.0,78.0,17.0
hsa-miR-6873-5p,0.0,1.0,0.0
hsa-miR-7-1-3p,1.0,0.0,0.0
hsa-miR-7-5p,1662.0,3824.0,1900.0
hsa-miR-708-5p,0.0,1.0,0.0
hsa-miR-7108-3p,1.0,0.0,0.0
hsa-miR-7110-3p,3.0,30.0,14.0
hsa-miR-7111-3p,0.0,4.0,0.0
hsa-miR-7113-3p,0.0,1.0,0.0
hsa-miR-744-3p,3.0,0.0,1.0
hsa-miR-744-5p,4.0,1.0,0.0
hsa-miR-766-3p,1.0,0.0,2.0
hsa-miR-766-5p,2.0,3.0,0.0
hsa-miR-769-3p,1.0,8.0,2.0
hsa-miR-769-5p,13.0,32.0,7.0
hsa-miR-7704,0.0,1.0,0.0
hsa-miR-7705,1.0,1.0,1.0
hsa-miR-7706,0.0,1.0,0.0
hsa-miR-874-3p,0.0,1.0,0.0
hsa-miR-877-3p,0.0,2.0,0.0
hsa-miR-885-5p,7.0,14.0,6.0
hsa-miR-9-3p,0.0,0.0,1.0
hsa-miR-9-5p,0.0,0.0,1.0
hsa-miR-92a-3p,34.0,49.0,33.0
hsa-miR-92b-3p,170.0,240.0,105.0
hsa-miR-92b-5p,0.0,1.0,0.0
hsa-miR-93-3p,11.0,17.0,15.0
hsa-miR-93-5p,30.0,57.0,39.0
hsa-miR-937-3p,0.0,1.0,0.0
hsa-miR-939-5p,0.0,2.0,0.0
hsa-miR-940,1.0,4.0,1.0
hsa-miR-941,0.0,0.0,2.0
hsa-miR-96-5p,2.0,10.0,0.0
hsa-miR-98-3p,2.0,4.0,5.0
hsa-miR-98-5p,216.0,115.0,115.0
hsa-miR-9985,0.0,1.0,0.0
hsa-miR-99a-5p,68.0,135.0,71.0
hsa-miR-99b-3p,41.0,91.0,34.0
hsa-miR-99b-5p,46.0,27.0,26.0
hsa-mir-12118-5p,0.0,1.0,0.0
hsa-mir-12136-5p,563.0,696.0,602.0
hsa-mir-1255a-5p,1.0,0.0,0.0
hsa-mir-1256-5p,0.0,2.0,0.0
hsa-mir-1303-3p,2.0,8.0,1.0
hsa-mir-1843-5p,0.0,1.0,1.0
hsa-mir-2110-5p,2.0,1.0,0.0
hsa-mir-2392-3p,0.0,1.0,0.0
hsa-mir-3133-5p,0.0,2.0,1.0
hsa-mir-3134-3p,0.0,1.0,0.0
hsa-mir-3135a-5p,0.0,0.0,2.0
hsa-mir-3135b-5p,0.0,3.0,0.0
hsa-mir-3154-3p,0.0,1.0,0.0
hsa-mir-3159-5p,0.0,2.0,0.0
hsa-mir-3648-1-5p,0.0,5.0,1.0
hsa-mir-3648-2-5p,1.0,18.0,0.0
hsa-mir-3714-5p,8.0,18.0,4.0
hsa-mir-3908-5p,0.0,4.0,2.0
hsa-mir-3916-5p,0.0,1.0,1.0
hsa-mir-3960-3p,0.0,1.0,0.0
hsa-mir-4314-5p,0.0,1.0,0.0
hsa-mir-4426-5p,0.0,1.0,0.0
hsa-mir-4449-3p,0.0,2.0,0.0
hsa-mir-4472-2-5p,1.0,0.0,1.0
hsa-mir-4521-5p,1.0,2.0,0.0
hsa-mir-4525-5p,1.0,0.0,0.0
hsa-mir-4741-3p,0.0,1.0,0.0
hsa-mir-5191-3p,1.0,0.0,0.0
hsa-mir-567-5p,0.0,1.0,0.0
hsa-mir-5684-5p,3.0,7.0,3.0
hsa-mir-5687-3p,0.0,1.0,0.0
hsa-mir-5695-3p,0.0,1.0,0.0
hsa-mir-577-5p,0.0,0.0,1.0
hsa-mir-6084-3p,0.0,1.0,0.0
hsa-mir-612-5p,0.0,1.0,0.0
hsa-mir-6127-5p,0.0,15.0,2.0
hsa-mir-641-5p,0.0,0.0,2.0
hsa-mir-663a-5p,0.0,0.0,1.0
hsa-mir-7704-5p,0.0,0.0,1.0
hsa-mir-7851-3p,0.0,1.0,0.0
hsa-mir-8086-5p,0.0,1.0,1.0
hsa-mir-8485-3p,0.0,1.0,0.0
hsa-mir-941-3-3p,0.0,0.0,1.0
hsa-mir-9902-2-5p,0.0,1.0,2.0
