miRNA,SRR27918985,SRR27918986,SRR27918988,SRR27918989
hsa-miR-126-5p,2.0,3.0,0.0,0.0
hsa-miR-1260a,0.0,1.0,0.0,0.0
hsa-miR-1260b,13.0,31.0,14.0,20.0
hsa-miR-1262,15.0,16.0,3.0,0.0
hsa-miR-1264,0.0,1.0,0.0,0.0
hsa-miR-1265,5.0,1.0,0.0,0.0
hsa-miR-1268a,1.0,0.0,1.0,3.0
hsa-miR-1268b,0.0,2.0,0.0,0.0
hsa-miR-1269a,2.0,0.0,1.0,0.0
hsa-miR-1269b,0.0,1.0,89.0,25.0
hsa-miR-127-3p,260.0,251.0,883.0,472.0
hsa-miR-127-5p,16.0,12.0,17.0,3.0
hsa-miR-1270,11.0,11.0,0.0,0.0
hsa-miR-1271-3p,0.0,1.0,0.0,0.0
hsa-miR-1271-5p,46.0,51.0,4.0,0.0
hsa-miR-1273c,2.0,2.0,3.0,0.0
hsa-miR-1273h-5p,1.0,1.0,0.0,0.0
hsa-miR-1275,21.0,51.0,7.0,12.0
hsa-miR-1276,0.0,2.0,0.0,0.0
hsa-miR-1277-3p,7.0,3.0,0.0,0.0
hsa-miR-1278,27.0,21.0,1.0,0.0
hsa-miR-128-1-5p,0.0,3.0,2.0,0.0
hsa-miR-128-3p,2302.0,2677.0,440.0,131.0
hsa-miR-1283,0.0,0.0,1.0,0.0
hsa-miR-1284,0.0,3.0,3.0,0.0
hsa-miR-1285-3p,62.0,59.0,0.0,1.0
hsa-miR-1285-5p,28.0,34.0,4.0,3.0
hsa-miR-1287-5p,50.0,31.0,9.0,11.0
hsa-miR-1288-3p,0.0,6.0,0.0,0.0
hsa-miR-1289,1.0,0.0,0.0,0.0
hsa-miR-129-1-3p,3.0,1.0,1.0,0.0
hsa-miR-129-2-3p,11.0,9.0,0.0,0.0
hsa-miR-129-5p,53.0,59.0,8.0,3.0
hsa-miR-1290,0.0,0.0,0.0,1.0
hsa-miR-1291,101.0,107.0,14.0,12.0
hsa-miR-1292-5p,8.0,5.0,3.0,5.0
hsa-miR-1293,7.0,9.0,0.0,0.0
hsa-miR-1294,6.0,18.0,4.0,1.0
hsa-miR-1295a,0.0,0.0,0.0,1.0
hsa-miR-1296-3p,1.0,3.0,1.0,0.0
hsa-miR-1296-5p,89.0,84.0,8.0,3.0
hsa-miR-1298-5p,13.0,4.0,0.0,0.0
hsa-miR-1299,10.0,18.0,1.0,0.0
hsa-miR-1301-3p,68.0,70.0,14.0,6.0
hsa-miR-1303,31.0,46.0,13.0,4.0
hsa-miR-1304-5p,41.0,42.0,7.0,3.0
hsa-miR-1305,0.0,0.0,1.0,0.0
hsa-miR-1306-3p,1.0,2.0,1.0,0.0
hsa-miR-1306-5p,2.0,3.0,0.0,1.0
hsa-miR-1307-3p,182.0,241.0,185.0,115.0
hsa-miR-1307-5p,57.0,55.0,4.0,1.0
hsa-miR-130a-3p,47.0,50.0,11.0,6.0
hsa-miR-130a-5p,28.0,36.0,0.0,1.0
hsa-miR-130b-3p,35.0,45.0,6.0,0.0
hsa-miR-130b-5p,58.0,57.0,13.0,4.0
hsa-miR-132-3p,86.0,72.0,27.0,6.0
hsa-miR-132-5p,29.0,32.0,9.0,5.0
hsa-miR-1322,0.0,3.0,0.0,0.0
hsa-miR-133a-3p,1.0,3.0,0.0,0.0
hsa-miR-134-5p,103.0,100.0,114.0,44.0
hsa-miR-1343-3p,2.0,4.0,0.0,3.0
hsa-miR-135a-5p,1.0,0.0,0.0,0.0
hsa-miR-135b-3p,3.0,0.0,0.0,0.0
hsa-miR-135b-5p,234.0,165.0,0.0,0.0
hsa-miR-136-3p,29.0,34.0,18.0,1.0
hsa-miR-136-5p,27.0,8.0,17.0,4.0
hsa-miR-137-3p,5.0,2.0,2.0,2.0
hsa-miR-138-1-3p,10.0,7.0,1.0,2.0
hsa-miR-138-5p,136.0,116.0,40.0,14.0
hsa-miR-139-5p,13.0,24.0,3.0,1.0
hsa-miR-140-3p,937.0,812.0,203.0,37.0
hsa-miR-140-5p,341.0,359.0,153.0,46.0
hsa-miR-141-3p,0.0,0.0,1.0,0.0
hsa-miR-142-3p,5.0,7.0,0.0,0.0
hsa-miR-142-5p,5.0,9.0,0.0,0.0
hsa-miR-143-3p,1119.0,903.0,7125.0,1830.0
hsa-miR-143-5p,14.0,10.0,73.0,43.0
hsa-miR-144-3p,0.0,2.0,0.0,0.0
hsa-miR-144-5p,0.0,2.0,0.0,0.0
hsa-miR-145-3p,1.0,1.0,19.0,13.0
hsa-miR-145-5p,14.0,9.0,362.0,86.0
hsa-miR-1468-5p,2.0,1.0,1.0,1.0
hsa-miR-146a-3p,1.0,0.0,3.0,1.0
hsa-miR-146a-5p,2391.0,2307.0,382.0,112.0
hsa-miR-146b-3p,3.0,10.0,1.0,0.0
hsa-miR-146b-5p,718.0,652.0,172.0,28.0
hsa-miR-147b-3p,6.0,4.0,0.0,0.0
hsa-miR-147b-5p,1.0,0.0,0.0,0.0
hsa-miR-148a-3p,9711.0,8867.0,6.0,3.0
hsa-miR-148a-5p,23.0,28.0,0.0,0.0
hsa-miR-148b-3p,1715.0,1639.0,107.0,16.0
hsa-miR-148b-5p,105.0,93.0,6.0,2.0
hsa-miR-149-3p,1.0,1.0,0.0,0.0
hsa-miR-149-5p,142.0,102.0,69.0,37.0
hsa-miR-150-5p,1.0,7.0,0.0,0.0
hsa-miR-151a-3p,10662.0,10565.0,1122.0,256.0
hsa-miR-151a-5p,137.0,103.0,24.0,10.0
hsa-miR-151b,4.0,10.0,2.0,0.0
hsa-miR-152-3p,2146.0,1975.0,469.0,126.0
hsa-miR-152-5p,22.0,15.0,3.0,0.0
hsa-miR-153-3p,0.0,0.0,1.0,0.0
hsa-miR-154-3p,2.0,1.0,1.0,1.0
hsa-miR-154-5p,11.0,5.0,7.0,1.0
hsa-miR-155-5p,5658.0,6279.0,285.0,143.0
hsa-miR-15a-5p,9.0,11.0,1.0,1.0
hsa-miR-15b-3p,200.0,205.0,15.0,1.0
hsa-miR-15b-5p,130.0,116.0,21.0,5.0
hsa-miR-16-1-3p,0.0,2.0,0.0,0.0
hsa-miR-16-2-3p,222.0,364.0,96.0,37.0
hsa-miR-16-5p,922.0,841.0,110.0,33.0
hsa-miR-17-3p,2.0,4.0,1.0,0.0
hsa-miR-17-5p,636.0,617.0,53.0,20.0
hsa-miR-181a-2-3p,106.0,88.0,138.0,38.0
hsa-miR-181a-3p,68.0,62.0,21.0,10.0
hsa-miR-181a-5p,3522.0,2696.0,1913.0,479.0
hsa-miR-181b-2-3p,2.0,3.0,4.0,0.0
hsa-miR-181b-3p,1.0,12.0,0.0,1.0
hsa-miR-181b-5p,1367.0,1501.0,843.0,363.0
hsa-miR-181c-3p,11.0,10.0,0.0,0.0
hsa-miR-181c-5p,4.0,10.0,1.0,1.0
hsa-miR-181d-3p,0.0,1.0,0.0,0.0
hsa-miR-181d-5p,144.0,135.0,49.0,20.0
hsa-miR-182-3p,7.0,2.0,1.0,0.0
hsa-miR-182-5p,2493.0,2661.0,543.0,140.0
hsa-miR-1827,0.0,1.0,0.0,0.0
hsa-miR-183-3p,2.0,6.0,0.0,1.0
hsa-miR-183-5p,1174.0,1454.0,225.0,67.0
hsa-miR-184,3.0,1.0,1.0,1.0
hsa-miR-1843,13.0,11.0,5.0,2.0
hsa-miR-185-3p,19.0,11.0,2.0,1.0
hsa-miR-185-5p,711.0,814.0,46.0,5.0
hsa-miR-186-3p,0.0,1.0,0.0,0.0
hsa-miR-186-5p,1234.0,1560.0,251.0,61.0
hsa-miR-188-5p,1.0,3.0,1.0,0.0
hsa-miR-18a-3p,10.0,17.0,3.0,2.0
hsa-miR-18a-5p,51.0,40.0,4.0,1.0
hsa-miR-18b-5p,1.0,9.0,1.0,0.0
hsa-miR-1908-3p,0.0,0.0,0.0,1.0
hsa-miR-1908-5p,1.0,0.0,0.0,0.0
hsa-miR-1909-3p,0.0,2.0,0.0,0.0
hsa-miR-190a-5p,3.0,0.0,0.0,0.0
hsa-miR-190b-5p,2.0,2.0,2.0,0.0
hsa-miR-191-3p,2.0,5.0,3.0,0.0
hsa-miR-191-5p,3906.0,5227.0,1210.0,341.0
hsa-miR-1910-5p,1.0,2.0,0.0,0.0
hsa-miR-1914-5p,1.0,0.0,0.0,0.0
hsa-miR-192-5p,570.0,590.0,48.0,5.0
hsa-miR-193a-3p,96.0,35.0,7.0,0.0
hsa-miR-193a-5p,58.0,92.0,179.0,160.0
hsa-miR-193b-3p,83.0,78.0,89.0,37.0
hsa-miR-193b-5p,3.0,4.0,5.0,10.0
hsa-miR-194-3p,1.0,1.0,0.0,0.0
hsa-miR-194-5p,82.0,70.0,14.0,0.0
hsa-miR-195-3p,2.0,5.0,6.0,6.0
hsa-miR-195-5p,16.0,12.0,8.0,1.0
hsa-miR-196a-1-3p,0.0,0.0,3.0,0.0
hsa-miR-196a-3p,0.0,0.0,1.0,1.0
hsa-miR-196a-5p,103.0,99.0,362.0,228.0
hsa-miR-196b-3p,0.0,5.0,0.0,0.0
hsa-miR-196b-5p,1469.0,832.0,0.0,1.0
hsa-miR-197-3p,211.0,205.0,90.0,57.0
hsa-miR-197-5p,0.0,1.0,0.0,1.0
hsa-miR-199a-3p,8327.0,10723.0,1194.0,639.0
hsa-miR-199a-5p,3740.0,3315.0,1488.0,295.0
hsa-miR-199b-3p,2835.0,2866.0,207.0,18.0
hsa-miR-199b-5p,51.0,30.0,6.0,0.0
hsa-miR-19a-3p,30.0,29.0,2.0,1.0
hsa-miR-19b-1-5p,1.0,0.0,0.0,0.0
hsa-miR-19b-2-5p,1.0,0.0,0.0,0.0
hsa-miR-19b-3p,158.0,133.0,17.0,3.0
hsa-miR-200a-3p,4.0,2.0,1.0,0.0
hsa-miR-200b-3p,4.0,4.0,0.0,0.0
hsa-miR-200c-3p,4.0,6.0,5.0,5.0
hsa-miR-202-5p,3.0,2.0,0.0,0.0
hsa-miR-203a-3p,1.0,1.0,1.0,1.0
hsa-miR-204-5p,0.0,1.0,0.0,0.0
hsa-miR-20a-3p,1.0,2.0,0.0,0.0
hsa-miR-20a-5p,1074.0,891.0,88.0,27.0
hsa-miR-20b-5p,4.0,1.0,0.0,0.0
hsa-miR-21-3p,425.0,451.0,26.0,12.0
hsa-miR-21-5p,405144.0,291861.0,45927.0,10430.0
hsa-miR-210-3p,173.0,145.0,15.0,11.0
hsa-miR-210-5p,0.0,1.0,3.0,1.0
hsa-miR-2110,7.0,7.0,5.0,3.0
hsa-miR-2114-5p,1.0,1.0,0.0,0.0
hsa-miR-2116-3p,1.0,3.0,0.0,0.0
hsa-miR-212-3p,6.0,4.0,2.0,1.0
hsa-miR-212-5p,3.0,3.0,3.0,0.0
hsa-miR-214-3p,65.0,37.0,72.0,21.0
hsa-miR-214-5p,20.0,23.0,3.0,6.0
hsa-miR-215-5p,13.0,24.0,3.0,0.0
hsa-miR-216a-3p,2.0,3.0,0.0,0.0
hsa-miR-216a-5p,10.0,6.0,0.0,0.0
hsa-miR-216b-3p,0.0,1.0,0.0,0.0
hsa-miR-216b-5p,53.0,48.0,0.0,0.0
hsa-miR-217-3p,1.0,0.0,0.0,0.0
hsa-miR-217-5p,38.0,19.0,1.0,0.0
hsa-miR-218-1-3p,4.0,2.0,2.0,0.0
hsa-miR-218-5p,3397.0,3004.0,74.0,17.0
hsa-miR-219a-1-3p,3.0,11.0,1.0,0.0
hsa-miR-219a-5p,1.0,1.0,0.0,0.0
hsa-miR-22-3p,6205.0,6343.0,2604.0,560.0
hsa-miR-22-5p,587.0,600.0,199.0,89.0
hsa-miR-221-3p,24.0,37.0,1074.0,576.0
hsa-miR-221-5p,2.0,0.0,28.0,16.0
hsa-miR-222-3p,12.0,9.0,801.0,371.0
hsa-miR-222-5p,0.0,0.0,1.0,3.0
hsa-miR-223-3p,1.0,2.0,0.0,0.0
hsa-miR-223-5p,0.0,2.0,0.0,0.0
hsa-miR-224-3p,8.0,8.0,0.0,0.0
hsa-miR-224-5p,1701.0,2703.0,2.0,5.0
hsa-miR-2276-3p,2.0,0.0,0.0,0.0
hsa-miR-2277-3p,1.0,1.0,0.0,0.0
hsa-miR-2277-5p,4.0,6.0,4.0,1.0
hsa-miR-2278,0.0,2.0,0.0,0.0
hsa-miR-2355-3p,11.0,10.0,0.0,1.0
hsa-miR-2355-5p,0.0,2.0,0.0,0.0
hsa-miR-23a-3p,6841.0,5945.0,1082.0,203.0
hsa-miR-23a-5p,6.0,14.0,5.0,3.0
hsa-miR-23b-3p,353.0,345.0,209.0,32.0
hsa-miR-23b-5p,6.0,4.0,5.0,3.0
hsa-miR-24-1-5p,5.0,5.0,2.0,0.0
hsa-miR-24-2-5p,454.0,452.0,92.0,17.0
hsa-miR-24-3p,11064.0,7738.0,1364.0,21.0
hsa-miR-2467-5p,1.0,0.0,1.0,0.0
hsa-miR-25-3p,6018.0,6740.0,724.0,288.0
hsa-miR-25-5p,23.0,58.0,11.0,17.0
hsa-miR-2682-3p,6.0,6.0,0.0,0.0
hsa-miR-2682-5p,21.0,19.0,6.0,5.0
hsa-miR-26a-1-3p,0.0,2.0,0.0,0.0
hsa-miR-26a-2-3p,19.0,22.0,0.0,0.0
hsa-miR-26a-5p,32165.0,32600.0,6961.0,1400.0
hsa-miR-26b-3p,1.0,1.0,0.0,0.0
hsa-miR-26b-5p,2999.0,2818.0,419.0,140.0
hsa-miR-27a-3p,28520.0,26870.0,1947.0,370.0
hsa-miR-27a-5p,74.0,227.0,69.0,173.0
hsa-miR-27b-3p,9775.0,8044.0,1645.0,477.0
hsa-miR-27b-5p,17.0,19.0,16.0,15.0
hsa-miR-28-3p,712.0,687.0,221.0,85.0
hsa-miR-28-5p,256.0,221.0,41.0,9.0
hsa-miR-296-3p,59.0,80.0,0.0,0.0
hsa-miR-296-5p,7.0,7.0,0.0,0.0
hsa-miR-299-3p,25.0,14.0,7.0,5.0
hsa-miR-299-5p,10.0,5.0,25.0,3.0
hsa-miR-29a-3p,22101.0,21651.0,402.0,73.0
hsa-miR-29a-5p,12.0,7.0,1.0,0.0
hsa-miR-29b-1-5p,1.0,5.0,3.0,4.0
hsa-miR-29b-2-5p,2.0,0.0,0.0,0.0
hsa-miR-29b-3p,533.0,394.0,3.0,3.0
hsa-miR-29c-3p,35.0,67.0,1.0,0.0
hsa-miR-29c-5p,10.0,11.0,0.0,0.0
hsa-miR-301a-3p,7.0,1.0,0.0,0.0
hsa-miR-301a-5p,3.0,3.0,0.0,0.0
hsa-miR-301b-3p,30.0,28.0,0.0,0.0
hsa-miR-3064-3p,1.0,0.0,0.0,0.0
hsa-miR-3065-5p,2.0,0.0,0.0,0.0
hsa-miR-3074-5p,0.0,7.0,0.0,0.0
hsa-miR-30a-3p,234.0,209.0,321.0,192.0
hsa-miR-30a-5p,4013.0,4455.0,1460.0,205.0
hsa-miR-30b-3p,10.0,12.0,2.0,1.0
hsa-miR-30b-5p,619.0,735.0,50.0,8.0
hsa-miR-30c-1-3p,11.0,9.0,0.0,4.0
hsa-miR-30c-2-3p,28.0,22.0,33.0,14.0
hsa-miR-30c-5p,2144.0,2147.0,1247.0,259.0
hsa-miR-30d-3p,23.0,13.0,0.0,3.0
hsa-miR-30d-5p,5091.0,6190.0,1451.0,407.0
hsa-miR-30e-3p,266.0,219.0,97.0,40.0
hsa-miR-30e-5p,2144.0,1973.0,224.0,37.0
hsa-miR-31-3p,341.0,262.0,1.0,0.0
hsa-miR-31-5p,3485.0,3006.0,204.0,50.0
hsa-miR-3115,2.0,5.0,0.0,0.0
hsa-miR-3117-3p,14.0,9.0,0.0,0.0
hsa-miR-3121-3p,0.0,1.0,0.0,0.0
hsa-miR-3122,0.0,1.0,0.0,0.0
hsa-miR-3125,1.0,0.0,0.0,0.0
hsa-miR-3126-3p,0.0,1.0,1.0,0.0
hsa-miR-3126-5p,1.0,0.0,0.0,0.0
hsa-miR-3127-3p,0.0,0.0,1.0,0.0
hsa-miR-3127-5p,1.0,0.0,0.0,0.0
hsa-miR-3128,1.0,0.0,0.0,0.0
hsa-miR-3129-3p,3.0,4.0,4.0,1.0
hsa-miR-3129-5p,2.0,0.0,0.0,0.0
hsa-miR-3130-3p,0.0,0.0,0.0,1.0
hsa-miR-3130-5p,1.0,2.0,0.0,0.0
hsa-miR-3131,0.0,3.0,0.0,0.0
hsa-miR-3133,1.0,1.0,0.0,0.0
hsa-miR-3136-5p,3.0,1.0,0.0,0.0
hsa-miR-3137,1.0,0.0,0.0,0.0
hsa-miR-3140-3p,3.0,0.0,0.0,0.0
hsa-miR-3144-3p,1.0,1.0,1.0,2.0
hsa-miR-3145-5p,1.0,0.0,0.0,0.0
hsa-miR-3146,0.0,1.0,0.0,0.0
hsa-miR-3148,8.0,8.0,0.0,0.0
hsa-miR-3149,0.0,0.0,0.0,1.0
hsa-miR-3150a-5p,0.0,1.0,1.0,0.0
hsa-miR-3152-3p,5.0,4.0,0.0,0.0
hsa-miR-3152-5p,34.0,44.0,0.0,0.0
hsa-miR-3155b,0.0,1.0,0.0,0.0
hsa-miR-3156-5p,1.0,0.0,0.0,0.0
hsa-miR-3157-3p,1.0,1.0,0.0,0.0
hsa-miR-3157-5p,1.0,2.0,1.0,0.0
hsa-miR-3158-3p,80.0,17.0,11.0,0.0
hsa-miR-3161,0.0,0.0,1.0,0.0
hsa-miR-3162-5p,1.0,0.0,0.0,0.0
hsa-miR-3164,0.0,0.0,1.0,0.0
hsa-miR-3167,1.0,0.0,1.0,0.0
hsa-miR-3168,0.0,0.0,0.0,1.0
hsa-miR-3170,2.0,0.0,0.0,0.0
hsa-miR-3173-5p,2.0,0.0,0.0,0.0
hsa-miR-3174,6.0,2.0,0.0,0.0
hsa-miR-3175,1.0,2.0,0.0,1.0
hsa-miR-3176,16.0,13.0,0.0,0.0
hsa-miR-3177-3p,10.0,12.0,0.0,1.0
hsa-miR-3178,4.0,9.0,3.0,8.0
hsa-miR-3179,4.0,4.0,2.0,1.0
hsa-miR-3180,1.0,0.0,1.0,0.0
hsa-miR-3180-3p,1.0,1.0,0.0,0.0
hsa-miR-3182,60.0,35.0,9.0,110.0
hsa-miR-3184-5p,0.0,0.0,0.0,1.0
hsa-miR-3187-3p,1.0,3.0,0.0,0.0
hsa-miR-3187-5p,1.0,0.0,0.0,0.0
hsa-miR-3188,0.0,0.0,1.0,0.0
hsa-miR-3191-3p,1.0,0.0,0.0,0.0
hsa-miR-3192-3p,0.0,1.0,0.0,0.0
hsa-miR-3192-5p,1.0,0.0,0.0,0.0
hsa-miR-3194-3p,1.0,0.0,0.0,0.0
hsa-miR-3195,4.0,3.0,3.0,4.0
hsa-miR-3196,0.0,0.0,2.0,0.0
hsa-miR-3198,0.0,1.0,1.0,0.0
hsa-miR-3199,1.0,0.0,0.0,0.0
hsa-miR-32-3p,49.0,64.0,2.0,1.0
hsa-miR-32-5p,529.0,254.0,4.0,0.0
hsa-miR-3200-3p,4.0,7.0,0.0,0.0
hsa-miR-3200-5p,1.0,0.0,0.0,0.0
hsa-miR-320a-3p,551.0,868.0,1168.0,822.0
hsa-miR-320a-5p,1.0,0.0,0.0,2.0
hsa-miR-320b,113.0,240.0,226.0,83.0
hsa-miR-320c,82.0,32.0,122.0,73.0
hsa-miR-320d,19.0,26.0,37.0,18.0
hsa-miR-320e,2.0,5.0,0.0,1.0
hsa-miR-323a-3p,22.0,39.0,100.0,39.0
hsa-miR-323a-5p,0.0,0.0,1.0,1.0
hsa-miR-323b-3p,8.0,9.0,18.0,13.0
hsa-miR-324-3p,6.0,11.0,0.0,1.0
hsa-miR-324-5p,18.0,19.0,4.0,1.0
hsa-miR-326,0.0,0.0,2.0,0.0
hsa-miR-328-3p,143.0,147.0,77.0,35.0
hsa-miR-329-3p,31.0,18.0,41.0,5.0
hsa-miR-329-5p,0.0,0.0,1.0,0.0
hsa-miR-330-3p,125.0,158.0,16.0,9.0
hsa-miR-330-5p,51.0,54.0,8.0,1.0
hsa-miR-331-3p,49.0,44.0,9.0,1.0
hsa-miR-331-5p,53.0,68.0,9.0,4.0
hsa-miR-335-3p,2.0,2.0,5.0,1.0
hsa-miR-335-5p,1.0,0.0,5.0,1.0
hsa-miR-337-3p,26.0,25.0,23.0,7.0
hsa-miR-337-5p,6.0,2.0,3.0,2.0
hsa-miR-339-3p,162.0,162.0,23.0,3.0
hsa-miR-339-5p,496.0,481.0,51.0,28.0
hsa-miR-33a-3p,4.0,5.0,3.0,1.0
hsa-miR-33a-5p,3.0,3.0,2.0,0.0
hsa-miR-33b-3p,0.0,1.0,0.0,0.0
hsa-miR-33b-5p,0.0,0.0,0.0,2.0
hsa-miR-340-3p,21.0,2.0,5.0,1.0
hsa-miR-340-5p,506.0,443.0,31.0,5.0
hsa-miR-342-3p,22.0,25.0,75.0,24.0
hsa-miR-342-5p,2.0,1.0,3.0,2.0
hsa-miR-345-3p,0.0,1.0,0.0,0.0
hsa-miR-345-5p,116.0,110.0,43.0,12.0
hsa-miR-34a-5p,104.0,51.0,2.0,0.0
hsa-miR-34b-3p,1.0,0.0,3.0,0.0
hsa-miR-34b-5p,0.0,0.0,1.0,0.0
hsa-miR-34c-3p,3.0,2.0,3.0,2.0
hsa-miR-34c-5p,30.0,35.0,41.0,20.0
hsa-miR-3605-3p,2.0,0.0,0.0,0.0
hsa-miR-3605-5p,4.0,7.0,0.0,0.0
hsa-miR-3609,14.0,17.0,5.0,17.0
hsa-miR-361-3p,361.0,263.0,146.0,69.0
hsa-miR-361-5p,345.0,335.0,74.0,22.0
hsa-miR-3611,1.0,0.0,0.0,0.0
hsa-miR-3613-3p,1.0,4.0,0.0,0.0
hsa-miR-3613-5p,102.0,79.0,15.0,7.0
hsa-miR-3615,59.0,60.0,34.0,21.0
hsa-miR-3617-3p,2.0,0.0,0.0,0.0
hsa-miR-3617-5p,6.0,4.0,0.0,0.0
hsa-miR-362-5p,4.0,7.0,7.0,3.0
hsa-miR-363-3p,65.0,56.0,0.0,0.0
hsa-miR-3648,1.0,5.0,0.0,1.0
hsa-miR-365a-3p,29.0,82.0,51.0,8.0
hsa-miR-365a-5p,3.0,4.0,8.0,6.0
hsa-miR-365b-3p,30.0,0.0,91.0,17.0
hsa-miR-365b-5p,5.0,4.0,16.0,7.0
hsa-miR-3661,2.0,10.0,0.0,0.0
hsa-miR-3663-3p,0.0,1.0,0.0,0.0
hsa-miR-3665,0.0,1.0,4.0,8.0
hsa-miR-3677-3p,6.0,3.0,0.0,0.0
hsa-miR-3677-5p,1.0,0.0,0.0,0.0
hsa-miR-3679-5p,9.0,2.0,0.0,0.0
hsa-miR-3681-5p,2.0,0.0,4.0,0.0
hsa-miR-3684,1.0,0.0,0.0,0.0
hsa-miR-3685,2.0,0.0,0.0,0.0
hsa-miR-3689b-5p,0.0,4.0,0.0,0.0
hsa-miR-3689e,3.0,0.0,0.0,0.0
hsa-miR-369-3p,57.0,61.0,18.0,8.0
hsa-miR-369-5p,13.0,15.0,28.0,6.0
hsa-miR-3691-5p,2.0,2.0,1.0,0.0
hsa-miR-370-3p,239.0,273.0,196.0,115.0
hsa-miR-370-5p,0.0,0.0,1.0,1.0
hsa-miR-372-3p,1.0,1.0,0.0,0.0
