miRNA,SRR11993929,SRR11993930,SRR11993931
hsa-miR-1307-5p,1392.0,2812.0,0.0
hsa-miR-130a-3p,904.0,122.0,1509.0
hsa-miR-130a-5p,0.0,0.0,1.0
hsa-miR-130b-3p,1166.0,8925.0,2.0
hsa-miR-130b-5p,15.0,50.0,0.0
hsa-miR-132-3p,15.0,389.0,8.0
hsa-miR-132-5p,0.0,4.0,0.0
hsa-miR-1322,1.0,0.0,0.0
hsa-miR-133a-3p,1.0,83.0,85.0
hsa-miR-134-5p,41.0,17.0,0.0
hsa-miR-1343-3p,1.0,2.0,0.0
hsa-miR-135a-3p,0.0,1.0,0.0
hsa-miR-135b-3p,1.0,1.0,0.0
hsa-miR-136-3p,188.0,176.0,0.0
hsa-miR-136-5p,27.0,14.0,0.0
hsa-miR-137-3p,27.0,0.0,0.0
hsa-miR-138-1-3p,25.0,0.0,0.0
hsa-miR-138-2-3p,0.0,0.0,1.0
hsa-miR-138-5p,428.0,12.0,21.0
hsa-miR-139-3p,0.0,2.0,0.0
hsa-miR-139-5p,113.0,1387.0,6.0
hsa-miR-140-3p,195.0,3619.0,1191.0
hsa-miR-140-5p,2.0,15.0,16.0
hsa-miR-141-3p,1653.0,65.0,5.0
hsa-miR-141-5p,2.0,0.0,0.0
hsa-miR-142-3p,0.0,1.0,0.0
hsa-miR-142-5p,1.0,67.0,13.0
hsa-miR-143-3p,1.0,46800.0,13381.0
hsa-miR-144-3p,0.0,8.0,0.0
hsa-miR-144-5p,0.0,2.0,0.0
hsa-miR-145-5p,0.0,65.0,41.0
hsa-miR-1468-3p,0.0,1.0,0.0
hsa-miR-1468-5p,26.0,204.0,0.0
hsa-miR-146a-5p,1.0,21.0,1816.0
hsa-miR-146b-3p,0.0,13.0,0.0
hsa-miR-146b-5p,64.0,1172.0,992.0
hsa-miR-147b-3p,1.0,3.0,122.0
hsa-miR-148a-3p,5794.0,27924.0,6.0
hsa-miR-148a-5p,289.0,1219.0,0.0
hsa-miR-148b-3p,92.0,314.0,129.0
hsa-miR-148b-5p,97.0,175.0,34.0
hsa-miR-149-3p,0.0,2.0,0.0
hsa-miR-149-5p,252.0,3265.0,821.0
hsa-miR-150-5p,7.0,3.0,0.0
hsa-miR-151a-3p,228.0,12141.0,0.0
hsa-miR-151a-5p,189.0,1541.0,230.0
hsa-miR-151b,48.0,89.0,17.0
hsa-miR-152-3p,17.0,18.0,363.0
hsa-miR-152-5p,6.0,5.0,23.0
hsa-miR-153-3p,4.0,289.0,0.0
hsa-miR-153-5p,0.0,1.0,0.0
hsa-miR-1538,0.0,2.0,0.0
hsa-miR-154-5p,20.0,5.0,0.0
hsa-miR-15a-3p,1.0,7.0,0.0
hsa-miR-15a-5p,310.0,873.0,304.0
hsa-miR-15b-3p,18.0,69.0,24.0
hsa-miR-15b-5p,101.0,454.0,45.0
hsa-miR-16-1-3p,0.0,1.0,0.0
hsa-miR-16-2-3p,67.0,245.0,0.0
hsa-miR-16-5p,4340.0,75906.0,5260.0
hsa-miR-17-3p,5.0,193.0,0.0
hsa-miR-17-5p,253.0,6069.0,14.0
hsa-miR-181a-2-3p,0.0,97.0,0.0
hsa-miR-181a-3p,0.0,258.0,5.0
hsa-miR-181a-5p,1.0,47795.0,9880.0
hsa-miR-181b-2-3p,0.0,1.0,0.0
hsa-miR-181b-3p,0.0,13.0,0.0
hsa-miR-181b-5p,0.0,9313.0,1576.0
hsa-miR-181c-3p,18.0,3017.0,1.0
hsa-miR-181c-5p,105.0,12227.0,31.0
hsa-miR-181d-3p,0.0,2.0,0.0
hsa-miR-181d-5p,34.0,4220.0,4.0
hsa-miR-182-3p,6.0,19.0,0.0
hsa-miR-182-5p,31359.0,657153.0,63.0
hsa-miR-183-3p,40.0,779.0,0.0
hsa-miR-183-5p,4185.0,52744.0,2.0
hsa-miR-184,2.0,6.0,20.0
hsa-miR-1843,25.0,253.0,1.0
hsa-miR-185-3p,3.0,10.0,5.0
hsa-miR-185-5p,5.0,22.0,8.0
hsa-miR-186-3p,1.0,59.0,0.0
hsa-miR-186-5p,4528.0,8620.0,4799.0
hsa-miR-187-3p,5.0,0.0,2.0
hsa-miR-188-3p,0.0,4.0,0.0
hsa-miR-188-5p,5.0,52.0,2.0
hsa-miR-18a-3p,8.0,131.0,0.0
hsa-miR-18a-5p,22.0,825.0,6.0
hsa-miR-18b-5p,2.0,43.0,0.0
hsa-miR-1908-3p,1.0,4.0,0.0
hsa-miR-1908-5p,0.0,13.0,0.0
hsa-miR-1909-5p,0.0,1.0,0.0
hsa-miR-190a-3p,0.0,12.0,0.0
hsa-miR-190a-5p,0.0,19.0,2.0
hsa-miR-190b-5p,23.0,30.0,0.0
hsa-miR-191-3p,6.0,43.0,0.0
hsa-miR-191-5p,19753.0,88131.0,7847.0
hsa-miR-1910-5p,8.0,140.0,0.0
hsa-miR-1913,0.0,1.0,0.0
hsa-miR-192-5p,957.0,19966.0,685.0
hsa-miR-193a-3p,14.0,4.0,110.0
hsa-miR-193a-5p,1.0,1.0,2.0
hsa-miR-193b-3p,155.0,76.0,0.0
hsa-miR-193b-5p,3.0,3.0,0.0
hsa-miR-194-5p,1.0,34.0,6.0
hsa-miR-195-3p,5.0,14.0,2.0
hsa-miR-195-5p,116.0,104.0,5.0
hsa-miR-196a-3p,0.0,14.0,31.0
hsa-miR-196a-5p,0.0,134.0,294.0
hsa-miR-196b-3p,10.0,0.0,0.0
hsa-miR-196b-5p,62.0,4.0,0.0
hsa-miR-197-3p,376.0,1478.0,0.0
hsa-miR-197-5p,0.0,7.0,0.0
hsa-miR-1972,0.0,1.0,0.0
hsa-miR-199a-3p,1.0,13.0,14936.0
hsa-miR-199a-5p,0.0,3.0,960.0
hsa-miR-199b-3p,4.0,3.0,1119.0
hsa-miR-199b-5p,0.0,4.0,18.0
hsa-miR-19a-3p,455.0,25999.0,10.0
hsa-miR-19a-5p,2.0,51.0,0.0
hsa-miR-19b-1-5p,3.0,6.0,0.0
hsa-miR-19b-2-5p,0.0,2.0,0.0
hsa-miR-19b-3p,917.0,62647.0,90.0
hsa-miR-200a-3p,467.0,0.0,3.0
hsa-miR-200a-5p,28.0,0.0,0.0
hsa-miR-200b-3p,53.0,1.0,0.0
hsa-miR-200b-5p,25.0,0.0,0.0
hsa-miR-200c-3p,2.0,4.0,0.0
hsa-miR-203a-3p,11.0,176.0,0.0
hsa-miR-204-5p,0.0,268.0,17.0
hsa-miR-205-5p,1.0,2.0,1.0
hsa-miR-208a-3p,0.0,2.0,0.0
hsa-miR-208b-3p,0.0,54.0,0.0
hsa-miR-208b-5p,0.0,1.0,0.0
hsa-miR-20a-3p,1.0,22.0,0.0
hsa-miR-20a-5p,142.0,6535.0,14.0
hsa-miR-20b-5p,0.0,0.0,2.0
hsa-miR-21-3p,93.0,1923.0,0.0
hsa-miR-21-5p,597.0,6026.0,73811.0
hsa-miR-210-3p,375.0,2000.0,677.0
hsa-miR-210-5p,1.0,15.0,0.0
hsa-miR-211-5p,0.0,5.0,0.0
hsa-miR-2110,1.0,2.0,0.0
hsa-miR-2114-3p,0.0,1.0,0.0
hsa-miR-2115-3p,0.0,1.0,0.0
hsa-miR-2116-3p,1.0,0.0,0.0
hsa-miR-212-3p,2.0,54.0,2.0
hsa-miR-212-5p,0.0,1.0,1.0
hsa-miR-214-3p,0.0,1.0,159.0
hsa-miR-214-5p,0.0,0.0,27.0
hsa-miR-215-5p,4.0,19.0,0.0
hsa-miR-216a-3p,19.0,71.0,0.0
hsa-miR-216a-5p,178.0,487.0,2.0
hsa-miR-216b-3p,5.0,3.0,0.0
hsa-miR-216b-5p,86.0,137.0,0.0
hsa-miR-217-3p,4.0,16.0,0.0
hsa-miR-217-5p,157.0,415.0,0.0
hsa-miR-218-1-3p,0.0,1.0,4.0
hsa-miR-218-5p,3.0,78.0,23.0
hsa-miR-219a-1-3p,1.0,74.0,0.0
hsa-miR-219a-2-3p,0.0,1.0,0.0
hsa-miR-219a-5p,0.0,14.0,5.0
hsa-miR-219b-3p,0.0,6.0,0.0
hsa-miR-219b-5p,0.0,2.0,0.0
hsa-miR-22-3p,562.0,6986.0,83634.0
hsa-miR-22-5p,0.0,2.0,29.0
hsa-miR-221-3p,0.0,1165.0,3152.0
hsa-miR-221-5p,0.0,2.0,5.0
hsa-miR-222-3p,0.0,490.0,677.0
hsa-miR-222-5p,0.0,0.0,22.0
hsa-miR-224-3p,0.0,3.0,0.0
hsa-miR-224-5p,1.0,250.0,0.0
hsa-miR-2276-3p,0.0,4.0,0.0
hsa-miR-2277-3p,3.0,19.0,0.0
hsa-miR-2277-5p,9.0,26.0,0.0
hsa-miR-2278,0.0,8.0,0.0
hsa-miR-2355-3p,1.0,0.0,0.0
hsa-miR-2355-5p,11.0,11.0,0.0
hsa-miR-23a-3p,69.0,315.0,2176.0
hsa-miR-23a-5p,0.0,1.0,0.0
hsa-miR-23b-3p,9.0,103.0,1215.0
hsa-miR-23b-5p,0.0,1.0,0.0
hsa-miR-24-1-5p,0.0,0.0,1.0
hsa-miR-24-2-5p,5.0,7.0,4.0
hsa-miR-24-3p,66.0,263.0,723.0
hsa-miR-2467-5p,3.0,31.0,0.0
hsa-miR-25-3p,2739.0,63828.0,4379.0
hsa-miR-25-5p,3.0,39.0,1.0
hsa-miR-2682-3p,12.0,0.0,0.0
hsa-miR-2682-5p,16.0,0.0,0.0
hsa-miR-26a-1-3p,0.0,9.0,0.0
hsa-miR-26a-2-3p,0.0,5.0,2.0
hsa-miR-26a-5p,464.0,8512.0,8158.0
hsa-miR-26b-3p,4.0,14.0,7.0
hsa-miR-26b-5p,61.0,2114.0,910.0
hsa-miR-27a-3p,112.0,1027.0,5667.0
hsa-miR-27a-5p,0.0,3.0,6.0
hsa-miR-27b-3p,6458.0,90517.0,60297.0
hsa-miR-27b-5p,0.0,54.0,78.0
hsa-miR-28-3p,0.0,2481.0,491.0
hsa-miR-28-5p,0.0,89.0,118.0
hsa-miR-296-3p,16.0,91.0,0.0
hsa-miR-296-5p,20.0,26.0,0.0
hsa-miR-299-3p,16.0,19.0,0.0
hsa-miR-29a-3p,27.0,7.0,3711.0
hsa-miR-29a-5p,0.0,0.0,14.0
hsa-miR-29b-1-5p,0.0,0.0,3.0
hsa-miR-29b-3p,2.0,33.0,43.0
hsa-miR-29c-3p,26.0,256.0,28.0
hsa-miR-29c-5p,0.0,7.0,0.0
hsa-miR-301a-3p,3305.0,8252.0,943.0
hsa-miR-301a-5p,0.0,6.0,0.0
hsa-miR-301b-3p,1121.0,1973.0,0.0
hsa-miR-302a-3p,0.0,0.0,2.0
hsa-miR-302a-5p,0.0,0.0,3.0
hsa-miR-302b-3p,0.0,0.0,1.0
hsa-miR-302b-5p,0.0,0.0,1.0
hsa-miR-302c-3p,0.0,0.0,1.0
hsa-miR-302d-5p,0.0,0.0,2.0
hsa-miR-3064-3p,0.0,1.0,0.0
hsa-miR-3064-5p,0.0,3.0,0.0
hsa-miR-3065-3p,1.0,26.0,0.0
hsa-miR-3065-5p,0.0,75.0,3.0
hsa-miR-3074-3p,0.0,4.0,0.0
hsa-miR-3074-5p,2.0,5.0,0.0
hsa-miR-3085-3p,8.0,85.0,0.0
hsa-miR-3085-5p,4.0,10.0,0.0
hsa-miR-30a-3p,1.0,360.0,74.0
hsa-miR-30a-5p,8.0,10565.0,7982.0
hsa-miR-30b-3p,0.0,2.0,0.0
hsa-miR-30b-5p,982.0,1324.0,194.0
hsa-miR-30c-1-3p,1.0,7.0,1.0
hsa-miR-30c-2-3p,0.0,4.0,13.0
hsa-miR-30c-5p,520.0,202.0,64.0
hsa-miR-30d-3p,27.0,410.0,29.0
hsa-miR-30d-5p,2061.0,56754.0,4434.0
hsa-miR-30e-3p,39.0,857.0,54.0
hsa-miR-30e-5p,2263.0,10153.0,2667.0
hsa-miR-31-3p,0.0,0.0,22.0
hsa-miR-31-5p,0.0,2.0,1056.0
hsa-miR-3116,0.0,2.0,0.0
hsa-miR-3121-3p,0.0,2.0,0.0
hsa-miR-3126-5p,1.0,1.0,0.0
hsa-miR-3127-3p,0.0,1.0,0.0
hsa-miR-3127-5p,3.0,34.0,0.0
hsa-miR-3130-3p,1.0,0.0,0.0
hsa-miR-3131,0.0,2.0,0.0
hsa-miR-3133,0.0,6.0,0.0
hsa-miR-3134,0.0,1.0,0.0
hsa-miR-3138,0.0,1.0,0.0
hsa-miR-3143,1.0,0.0,0.0
hsa-miR-3145-3p,0.0,1.0,0.0
hsa-miR-3145-5p,2.0,3.0,0.0
hsa-miR-3157-3p,0.0,4.0,0.0
hsa-miR-3157-5p,0.0,5.0,0.0
hsa-miR-3158-3p,3.0,7.0,0.0
hsa-miR-3159,0.0,4.0,0.0
hsa-miR-3160-3p,0.0,2.0,0.0
hsa-miR-3163,0.0,1.0,0.0
hsa-miR-3165,0.0,1.0,0.0
hsa-miR-3168,0.0,12.0,0.0
hsa-miR-3170,0.0,1.0,0.0
hsa-miR-3174,1.0,8.0,0.0
hsa-miR-3175,0.0,1.0,0.0
hsa-miR-3176,5.0,63.0,0.0
hsa-miR-3177-3p,5.0,24.0,0.0
hsa-miR-3177-5p,0.0,1.0,0.0
hsa-miR-3178,0.0,2.0,0.0
hsa-miR-3180-3p,0.0,4.0,0.0
hsa-miR-3180-5p,0.0,4.0,0.0
hsa-miR-3181,0.0,1.0,0.0
hsa-miR-3183,0.0,1.0,0.0
hsa-miR-3187-3p,1.0,8.0,0.0
hsa-miR-3192-3p,1.0,1.0,0.0
hsa-miR-3195,0.0,0.0,60.0
hsa-miR-32-3p,0.0,5.0,0.0
hsa-miR-32-5p,70.0,192.0,10.0
hsa-miR-3200-3p,10.0,156.0,0.0
hsa-miR-3200-5p,2.0,0.0,0.0
hsa-miR-320a-3p,1686.0,15148.0,391.0
hsa-miR-320a-5p,2.0,847.0,260.0
hsa-miR-320b,2499.0,6400.0,149.0
hsa-miR-320c,49.0,266.0,22.0
hsa-miR-320d,29.0,2170.0,1.0
hsa-miR-320e,0.0,1.0,2.0
hsa-miR-323a-3p,91.0,43.0,0.0
hsa-miR-323b-3p,45.0,13.0,0.0
hsa-miR-324-3p,20.0,132.0,28.0
hsa-miR-324-5p,44.0,494.0,73.0
hsa-miR-326,5.0,46.0,4.0
hsa-miR-328-3p,27.0,64.0,133.0
hsa-miR-329-3p,4.0,1.0,0.0
hsa-miR-330-3p,34.0,34.0,0.0
hsa-miR-330-5p,2.0,10.0,8.0
hsa-miR-331-3p,2.0,8.0,6.0
hsa-miR-331-5p,11.0,47.0,11.0
hsa-miR-335-3p,33.0,0.0,0.0
hsa-miR-335-5p,246.0,2.0,0.0
hsa-miR-337-3p,15.0,2.0,0.0
hsa-miR-337-5p,2.0,0.0,0.0
hsa-miR-338-3p,6.0,108.0,0.0
hsa-miR-338-5p,1.0,92.0,0.0
hsa-miR-339-3p,68.0,238.0,18.0
hsa-miR-339-5p,117.0,385.0,48.0
hsa-miR-33a-3p,15.0,24.0,2.0
hsa-miR-33a-5p,21.0,155.0,6.0
hsa-miR-33b-3p,0.0,6.0,0.0
hsa-miR-33b-5p,6.0,131.0,0.0
hsa-miR-340-3p,1.0,1.0,0.0
hsa-miR-340-5p,718.0,9709.0,21.0
hsa-miR-342-3p,11707.0,1171.0,5.0
hsa-miR-342-5p,3.0,30.0,0.0
hsa-miR-345-3p,0.0,4.0,0.0
hsa-miR-345-5p,1858.0,6734.0,1.0
hsa-miR-34a-3p,4.0,15.0,7.0
hsa-miR-34a-5p,18.0,819.0,1235.0
hsa-miR-34b-3p,0.0,36.0,8.0
hsa-miR-34b-5p,2.0,150.0,0.0
hsa-miR-34c-3p,1.0,35.0,0.0
hsa-miR-34c-5p,27.0,3144.0,115.0
hsa-miR-3605-3p,1.0,4.0,0.0
hsa-miR-3605-5p,7.0,46.0,0.0
hsa-miR-3609,4.0,97.0,0.0
hsa-miR-361-3p,10.0,226.0,4.0
hsa-miR-361-5p,148.0,871.0,66.0
hsa-miR-3611,1.0,1.0,0.0
hsa-miR-3613-3p,3.0,5.0,0.0
hsa-miR-3613-5p,0.0,3.0,0.0
hsa-miR-3615,38.0,223.0,0.0
hsa-miR-3616-3p,0.0,3.0,0.0
hsa-miR-362-3p,0.0,35.0,0.0
hsa-miR-362-5p,0.0,2.0,1.0
hsa-miR-3620-5p,1.0,0.0,0.0
hsa-miR-363-3p,1.0,0.0,3.0
hsa-miR-3648,3.0,15.0,0.0
hsa-miR-3651,0.0,3.0,0.0
hsa-miR-3659,2.0,9.0,0.0
hsa-miR-365a-3p,0.0,0.0,39.0
hsa-miR-365a-5p,1.0,0.0,0.0
hsa-miR-365b-3p,5.0,4.0,3.0
hsa-miR-365b-5p,1.0,0.0,6.0
hsa-miR-3661,3.0,10.0,0.0
hsa-miR-3663-3p,0.0,8.0,0.0
hsa-miR-3663-5p,0.0,1.0,0.0
hsa-miR-3665,94.0,93.0,2.0
hsa-miR-3677-3p,9.0,71.0,0.0
hsa-miR-3679-5p,0.0,16.0,0.0
hsa-miR-3680-5p,0.0,1.0,0.0
hsa-miR-3684,0.0,5.0,0.0
hsa-miR-3685,0.0,2.0,0.0
hsa-miR-369-3p,58.0,26.0,0.0
hsa-miR-369-5p,3.0,3.0,0.0
hsa-miR-3690,0.0,1.0,0.0
hsa-miR-3691-3p,0.0,1.0,0.0
hsa-miR-3691-5p,0.0,9.0,0.0
hsa-miR-370-3p,24.0,6.0,0.0
hsa-miR-370-5p,1.0,0.0,0.0
hsa-miR-372-3p,0.0,1.0,0.0
hsa-miR-373-3p,0.0,2.0,0.0
hsa-miR-374a-3p,3.0,31.0,0.0
hsa-miR-374a-5p,15.0,20.0,0.0
hsa-miR-374b-3p,0.0,8.0,0.0
hsa-miR-374b-5p,2.0,48.0,21.0
hsa-miR-375-3p,3343.0,38474.0,1.0
hsa-miR-375-5p,0.0,2.0,0.0
hsa-miR-376a-3p,5.0,2.0,0.0
hsa-miR-376a-5p,2.0,1.0,0.0
hsa-miR-376b-3p,8.0,2.0,0.0
hsa-miR-376c-3p,27.0,3.0,0.0
hsa-miR-377-3p,19.0,3.0,0.0
hsa-miR-377-5p,2.0,3.0,0.0
hsa-miR-378a-3p,2731.0,9432.0,9217.0
hsa-miR-378a-5p,2.0,4.0,14.0
hsa-miR-378c,10.0,32.0,33.0
hsa-miR-378d,26.0,285.0,280.0
hsa-miR-378e,17.0,15.0,0.0
hsa-miR-378i,1.0,4.0,3.0
hsa-miR-379-3p,1.0,2.0,0.0
hsa-miR-379-5p,0.0,2.0,0.0
hsa-miR-380-3p,24.0,2.0,0.0
hsa-miR-381-3p,464.0,577.0,3.0
hsa-miR-382-3p,6.0,1.0,0.0
hsa-miR-382-5p,23.0,12.0,0.0
hsa-miR-383-5p,0.0,1.0,0.0
hsa-miR-3909,2.0,25.0,0.0
hsa-miR-3910,0.0,1.0,0.0
hsa-miR-3912-3p,3.0,25.0,0.0
hsa-miR-3913-3p,0.0,1.0,0.0
hsa-miR-3913-5p,1.0,39.0,0.0
hsa-miR-3916,0.0,3.0,0.0
hsa-miR-3917,1.0,1.0,1.0
hsa-miR-3918,1.0,0.0,0.0
hsa-miR-3921,0.0,1.0,0.0
hsa-miR-3928-3p,1.0,9.0,0.0
hsa-miR-3929,31.0,51.0,0.0
hsa-miR-3934-5p,9.0,14.0,0.0
hsa-miR-3938,0.0,5.0,0.0
hsa-miR-3939,0.0,2.0,0.0
hsa-miR-3940-3p,0.0,14.0,0.0
hsa-miR-3940-5p,0.0,3.0,0.0
hsa-miR-3941,1.0,0.0,0.0
hsa-miR-3942-5p,0.0,1.0,0.0
hsa-miR-3960,12.0,9.0,3.0
hsa-miR-409-3p,229.0,174.0,0.0
hsa-miR-409-5p,0.0,1.0,0.0
hsa-miR-410-3p,820.0,579.0,3.0
hsa-miR-411-5p,46.0,67.0,2.0
hsa-miR-412-5p,0.0,2.0,0.0
hsa-miR-421,477.0,781.0,43.0
hsa-miR-423-3p,1563.0,3376.0,688.0
hsa-miR-423-5p,417.0,3846.0,529.0
hsa-miR-424-3p,1.0,35.0,0.0
hsa-miR-424-5p,4.0,66.0,4.0
hsa-miR-425-3p,34.0,58.0,0.0
hsa-miR-425-5p,493.0,1627.0,120.0
hsa-miR-4254,1.0,0.0,0.0
hsa-miR-4284,1.0,0.0,0.0
hsa-miR-4286,36.0,64.0,1.0
hsa-miR-429,1338.0,2.0,0.0
hsa-miR-4306,0.0,0.0,1.0
hsa-miR-431-3p,33.0,30.0,0.0
hsa-miR-431-5p,4.0,56.0,0.0
hsa-miR-432-3p,2.0,0.0,0.0
hsa-miR-432-5p,108.0,47.0,0.0
hsa-miR-4326,4.0,13.0,0.0
hsa-miR-433-3p,23.0,8.0,0.0
hsa-miR-4421,22.0,4.0,0.0
hsa-miR-4424,3.0,1.0,0.0
hsa-miR-4425,0.0,1.0,0.0
hsa-miR-4429,0.0,1.0,0.0
hsa-miR-4440,0.0,1.0,0.0
hsa-miR-4446-3p,2.0,0.0,0.0
hsa-miR-4449,56.0,0.0,0.0
hsa-miR-4453,1.0,0.0,0.0
hsa-miR-4454,4.0,4.0,12.0
hsa-miR-4466,0.0,1.0,0.0
hsa-miR-4469,0.0,1.0,0.0
hsa-miR-4476,1.0,1.0,0.0
hsa-miR-4485-5p,2.0,0.0,0.0
hsa-miR-4488,1.0,0.0,0.0
hsa-miR-4492,0.0,0.0,89.0
hsa-miR-4496,0.0,1.0,0.0
hsa-miR-4497,0.0,11.0,11.0
hsa-miR-4498,0.0,1.0,0.0
hsa-miR-449a,41.0,12.0,12.0
hsa-miR-449b-3p,19.0,0.0,0.0
hsa-miR-449b-5p,8.0,4.0,0.0
hsa-miR-449c-3p,3.0,0.0,0.0
hsa-miR-449c-5p,176.0,27.0,0.0
hsa-miR-4504,0.0,1.0,0.0
hsa-miR-4508,0.0,3.0,174.0
hsa-miR-450a-1-3p,0.0,1.0,0.0
hsa-miR-450a-5p,0.0,7.0,13.0
hsa-miR-450b-5p,2.0,81.0,0.0
hsa-miR-4511,1.0,2.0,0.0
