miRNA,SRR24529670,SRR24529671,SRR24529672,SRR24529673,SRR24529674,SRR24529675,SRR24529676,SRR24529677,SRR24529678,SRR24529679,SRR24529680,SRR24529681
hsa-miR-106b-3p,179.0,214.0,237.0,349.0,18.0,45.0,77.0,59.0,74.0,397.0,91.0,202.0
hsa-miR-106b-5p,35.0,24.0,38.0,57.0,8.0,12.0,15.0,8.0,13.0,56.0,4.0,6.0
hsa-miR-107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,19.0
hsa-miR-10a-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
hsa-miR-10a-5p,322.0,330.0,578.0,766.0,96.0,63.0,74.0,95.0,508.0,1589.0,829.0,1407.0
hsa-miR-10b-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0
hsa-miR-10b-5p,265.0,336.0,537.0,797.0,219.0,633.0,942.0,599.0,979.0,4446.0,1989.0,5043.0
hsa-miR-11401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,26.0,43.0,82.0,78.0,2.0,0.0,3.0,2.0,31.0,82.0,86.0,58.0
hsa-miR-1181,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0
hsa-miR-1185-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0
hsa-miR-1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,21.0,1.0,11.0
hsa-miR-1204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12136,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
hsa-miR-122-5p,302.0,235.0,62.0,839.0,20.0,215.0,169.0,206.0,111.0,2063.0,847.0,665.0
hsa-miR-1224-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
hsa-miR-1245a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,6209.0,7515.0,9040.0,13731.0,36.0,27.0,29.0,35.0,211.0,689.0,101.0,470.0
hsa-miR-1248,29.0,29.0,47.0,44.0,2.0,16.0,2.0,5.0,9.0,15.0,12.0,19.0
hsa-miR-1249-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1250-5p,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,4.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-125a-3p,0.0,1.0,13.0,8.0,2.0,6.0,4.0,6.0,6.0,20.0,1.0,0.0
hsa-miR-125a-5p,96.0,105.0,225.0,375.0,52.0,181.0,646.0,539.0,1014.0,2100.0,1012.0,1558.0
hsa-miR-125b-1-3p,3.0,5.0,3.0,7.0,5.0,6.0,12.0,9.0,108.0,163.0,61.0,117.0
hsa-miR-125b-2-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125b-5p,181.0,222.0,453.0,676.0,214.0,999.0,1591.0,1361.0,2574.0,10193.0,3059.0,4438.0
hsa-miR-126-3p,1.0,3.0,7.0,12.0,2.0,1.0,1.0,1.0,1.0,49.0,10.0,34.0
hsa-miR-126-5p,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-1260b,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,27.0
hsa-miR-1262,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-1268a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0
hsa-miR-127-3p,4.0,0.0,2.0,4.0,3.0,3.0,2.0,0.0,691.0,1503.0,550.0,1763.0
hsa-miR-1271-5p,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,38.0
hsa-miR-1273h-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0
hsa-miR-1273h-5p,2.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0
hsa-miR-1275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1276,0.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0
hsa-miR-1277-3p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1278,28.0,9.0,42.0,64.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,10.0
hsa-miR-128-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-128-3p,133.0,183.0,300.0,572.0,43.0,140.0,297.0,193.0,803.0,1395.0,964.0,1975.0
hsa-miR-1284,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-1285-3p,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,43.0,0.0
hsa-miR-1285-5p,29.0,29.0,60.0,43.0,1.0,0.0,0.0,0.0,35.0,6.0,2.0,9.0
hsa-miR-1286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,1.0
hsa-miR-1288-3p,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,15.0,29.0,14.0
hsa-miR-1290,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1291,61.0,43.0,12.0,19.0,0.0,1.0,1.0,0.0,297.0,160.0,0.0,66.0
hsa-miR-1292-5p,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-1293,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
hsa-miR-1296-3p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0
hsa-miR-1298-5p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-1301-3p,2.0,2.0,6.0,7.0,0.0,1.0,1.0,1.0,1.0,81.0,0.0,19.0
hsa-miR-1302,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
hsa-miR-1303,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
hsa-miR-1304-3p,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,6.0,4.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-3p,0.0,0.0,0.0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,16.0,0.0
hsa-miR-1306-5p,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
hsa-miR-1307-3p,15.0,22.0,15.0,36.0,1.0,2.0,0.0,1.0,32.0,9.0,22.0,31.0
hsa-miR-1307-5p,32.0,42.0,108.0,124.0,1.0,0.0,1.0,1.0,0.0,10.0,0.0,24.0
hsa-miR-130a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
hsa-miR-130b-3p,1.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,26.0,0.0,10.0
hsa-miR-130b-5p,4.0,5.0,13.0,21.0,1.0,4.0,5.0,2.0,628.0,321.0,715.0,797.0
hsa-miR-132-3p,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
hsa-miR-132-5p,1.0,3.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,14.0
hsa-miR-1321,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-134-5p,3.0,1.0,1.0,5.0,4.0,3.0,5.0,3.0,128.0,326.0,208.0,211.0
hsa-miR-1343-3p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-135a-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0
hsa-miR-136-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,23.0,38.0
hsa-miR-136-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,5.0,24.0
hsa-miR-137-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0
hsa-miR-137-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,19.0
hsa-miR-138-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,1.0,1.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,3.0,3.0,8.0,8.0,4.0,4.0,6.0,5.0,3.0,7.0,1.0,12.0
hsa-miR-139-5p,25.0,67.0,64.0,90.0,2.0,3.0,16.0,11.0,1.0,36.0,0.0,34.0
hsa-miR-140-3p,128.0,116.0,114.0,114.0,121.0,125.0,155.0,133.0,197.0,1214.0,775.0,364.0
hsa-miR-140-5p,3.0,1.0,5.0,11.0,4.0,14.0,32.0,24.0,14.0,54.0,0.0,26.0
hsa-miR-142-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-142-5p,4.0,3.0,2.0,2.0,5.0,2.0,5.0,2.0,0.0,69.0,7.0,1.0
hsa-miR-143-3p,24.0,28.0,27.0,38.0,29.0,40.0,71.0,54.0,183.0,1130.0,201.0,420.0
hsa-miR-143-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0
hsa-miR-144-3p,5.0,6.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0
hsa-miR-144-5p,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-145-3p,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0
hsa-miR-145-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,10.0
hsa-miR-1468-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1469,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-146a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-146a-5p,27.0,21.0,15.0,23.0,34.0,97.0,141.0,95.0,103.0,1159.0,340.0,297.0
hsa-miR-146b-5p,61.0,65.0,73.0,88.0,66.0,47.0,33.0,65.0,33.0,234.0,234.0,116.0
hsa-miR-147b-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0
hsa-miR-147b-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,34.0,25.0,29.0,48.0,30.0,84.0,109.0,54.0,86.0,174.0,36.0,154.0
hsa-miR-148a-5p,3.0,5.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,19.0,2.0,0.0
hsa-miR-148b-3p,64.0,41.0,82.0,77.0,6.0,9.0,13.0,8.0,2.0,80.0,2.0,2.0
hsa-miR-148b-5p,1.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0
hsa-miR-149-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,0.0,0.0,1.0,1.0,7.0,23.0,115.0,89.0,13.0,14.0,35.0,35.0
hsa-miR-150-3p,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0
hsa-miR-150-5p,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,6.0,3.0,0.0
hsa-miR-151a-3p,401.0,579.0,1117.0,1601.0,45.0,54.0,45.0,45.0,727.0,3547.0,1474.0,2047.0
hsa-miR-151a-5p,2.0,4.0,15.0,14.0,1.0,5.0,2.0,6.0,1.0,11.0,26.0,1.0
hsa-miR-151b,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-152-3p,5.0,6.0,4.0,3.0,15.0,21.0,35.0,23.0,36.0,132.0,25.0,57.0
hsa-miR-155-5p,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,247.0,859.0,398.0,712.0
hsa-miR-15a-5p,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15b-3p,3.0,0.0,6.0,0.0,1.0,0.0,2.0,2.0,2.0,21.0,0.0,20.0
hsa-miR-15b-5p,22.0,2.0,4.0,9.0,2.0,2.0,2.0,4.0,0.0,72.0,9.0,22.0
hsa-miR-16-1-3p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,14.0,33.0,59.0,116.0,4.0,1.0,4.0,5.0,116.0,589.0,257.0,597.0
hsa-miR-16-5p,7.0,2.0,5.0,11.0,2.0,8.0,8.0,5.0,21.0,152.0,0.0,80.0
hsa-miR-17-3p,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0,33.0,0.0
hsa-miR-17-5p,22.0,20.0,40.0,67.0,1.0,5.0,2.0,2.0,1.0,32.0,10.0,34.0
hsa-miR-181a-2-3p,8.0,15.0,24.0,35.0,2.0,2.0,0.0,1.0,165.0,272.0,142.0,332.0
hsa-miR-181a-3p,11.0,1.0,3.0,6.0,0.0,3.0,8.0,6.0,0.0,16.0,0.0,2.0
hsa-miR-181a-5p,31.0,27.0,43.0,70.0,20.0,47.0,93.0,47.0,63.0,441.0,91.0,211.0
hsa-miR-181b-2-3p,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-181b-3p,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,16.0,14.0,24.0,46.0,7.0,23.0,47.0,31.0,0.0,156.0,127.0,110.0
hsa-miR-181c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-181d-5p,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,8.0
hsa-miR-182-3p,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p,88.0,93.0,113.0,166.0,6.0,8.0,7.0,8.0,4.0,200.0,32.0,76.0
hsa-miR-183-5p,164.0,250.0,407.0,686.0,12.0,42.0,94.0,62.0,48.0,271.0,107.0,227.0
hsa-miR-184,615.0,460.0,526.0,634.0,548.0,456.0,461.0,461.0,336.0,421.0,289.0,338.0
hsa-miR-1843,15.0,24.0,38.0,52.0,0.0,6.0,3.0,5.0,0.0,11.0,2.0,0.0
hsa-miR-185-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-185-5p,124.0,89.0,117.0,188.0,71.0,88.0,90.0,71.0,142.0,1023.0,729.0,278.0
hsa-miR-186-5p,155.0,129.0,212.0,368.0,11.0,26.0,34.0,29.0,5.0,130.0,115.0,64.0
hsa-miR-187-3p,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-18a-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,13.0,22.0,48.0,34.0
hsa-miR-190b-5p,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-191-3p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
hsa-miR-191-5p,212.0,250.0,344.0,569.0,36.0,71.0,143.0,128.0,438.0,2300.0,827.0,1052.0
hsa-miR-1910-3p,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,12.0
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
hsa-miR-192-5p,45.0,43.0,57.0,117.0,16.0,44.0,72.0,50.0,67.0,303.0,68.0,78.0
hsa-miR-193a-3p,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-193a-5p,38.0,44.0,64.0,64.0,15.0,13.0,13.0,12.0,129.0,387.0,318.0,252.0
hsa-miR-193b-3p,7.0,5.0,14.0,16.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,1.0
hsa-miR-193b-5p,6.0,3.0,5.0,9.0,2.0,5.0,1.0,2.0,1.0,6.0,5.0,39.0
hsa-miR-194-5p,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,27.0,3.0
hsa-miR-195-3p,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-195-5p,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
hsa-miR-196a-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196a-5p,21.0,30.0,27.0,46.0,3.0,31.0,44.0,37.0,23.0,80.0,18.0,80.0
hsa-miR-196b-5p,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
hsa-miR-197-3p,16.0,12.0,21.0,23.0,0.0,0.0,0.0,0.0,16.0,17.0,37.0,46.0
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-1976,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,22.0,19.0,13.0,11.0,137.0,460.0,698.0,311.0,276.0,4142.0,1059.0,823.0
hsa-miR-199a-5p,0.0,0.0,0.0,0.0,5.0,7.0,9.0,16.0,0.0,59.0,41.0,43.0
hsa-miR-199b-3p,0.0,7.0,19.0,18.0,3.0,0.0,91.0,234.0,427.0,2559.0,213.0,699.0
hsa-miR-199b-5p,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,33.0
hsa-miR-19a-3p,5.0,2.0,15.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,57.0,13.0,32.0,38.0,2.0,7.0,9.0,4.0,1.0,15.0,9.0,7.0
hsa-miR-200a-3p,0.0,3.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0
hsa-miR-200a-5p,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-200b-3p,1.0,0.0,1.0,6.0,2.0,7.0,1.0,0.0,0.0,5.0,0.0,28.0
hsa-miR-200b-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-200c-3p,3.0,7.0,2.0,7.0,1.0,1.0,3.0,3.0,0.0,22.0,12.0,0.0
hsa-miR-202-5p,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,4.0,2.0,16.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0
hsa-miR-204-3p,1.0,3.0,4.0,3.0,2.0,4.0,3.0,6.0,4.0,16.0,3.0,3.0
hsa-miR-204-5p,1.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0
hsa-miR-206,0.0,0.0,0.0,0.0,4.0,38.0,193.0,118.0,0.0,10.0,0.0,65.0
hsa-miR-20a-3p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,214.0,99.0,300.0,382.0,11.0,25.0,44.0,34.0,11.0,81.0,39.0,42.0
hsa-miR-20b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-20b-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-21-3p,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
