miRNA,SRR27277256,SRR27277257,SRR27277258,SRR27277259,SRR27277260,SRR27277261,SRR27277262,SRR27277263
hsa-miR-127-3p,4.0,79.0,45.0,89.0,22.0,879.0,66.0,51.0
hsa-miR-127-5p,0.0,23.0,0.0,0.0,0.0,0.0,4.0,0.0
hsa-miR-1271-5p,0.0,0.0,0.0,1.0,0.0,0.0,5.0,12.0
hsa-miR-1273c,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1273h-3p,0.0,0.0,28.0,44.0,0.0,0.0,29.0,102.0
hsa-miR-1273h-5p,0.0,0.0,1.0,30.0,2.0,1.0,23.0,47.0
hsa-miR-1275,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-1276,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
hsa-miR-1278,0.0,0.0,4.0,4.0,0.0,0.0,9.0,15.0
hsa-miR-128-1-5p,0.0,0.0,0.0,2.0,0.0,2.0,2.0,14.0
hsa-miR-128-3p,11.0,64.0,954.0,3587.0,116.0,764.0,2669.0,5728.0
hsa-miR-1283,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0
hsa-miR-1284,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
hsa-miR-1285-3p,0.0,20.0,9.0,31.0,0.0,1.0,27.0,13.0
hsa-miR-1285-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1287-5p,0.0,0.0,4.0,0.0,0.0,1.0,15.0,10.0
hsa-miR-1288-3p,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0
hsa-miR-1289,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-129-1-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-129-5p,0.0,0.0,7.0,8.0,1.0,1.0,1.0,6.0
hsa-miR-1291,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
hsa-miR-1292-5p,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
hsa-miR-1293,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-1294,0.0,0.0,11.0,26.0,0.0,0.0,21.0,29.0
hsa-miR-1295a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-1296-5p,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0
hsa-miR-1298-5p,0.0,0.0,0.0,8.0,1.0,33.0,1.0,0.0
hsa-miR-1299,0.0,0.0,9.0,167.0,0.0,0.0,1.0,21.0
hsa-miR-1301-3p,0.0,0.0,17.0,86.0,15.0,2.0,149.0,331.0
hsa-miR-1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-1303,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0
hsa-miR-1304-3p,0.0,0.0,0.0,0.0,0.0,150.0,10.0,0.0
hsa-miR-1304-5p,0.0,0.0,0.0,16.0,0.0,0.0,5.0,48.0
hsa-miR-1306-3p,0.0,0.0,1.0,5.0,0.0,0.0,6.0,3.0
hsa-miR-1306-5p,0.0,0.0,3.0,5.0,0.0,0.0,0.0,4.0
hsa-miR-1307-3p,7.0,68.0,331.0,754.0,79.0,853.0,470.0,1394.0
hsa-miR-1307-5p,0.0,0.0,2.0,13.0,0.0,1.0,15.0,26.0
hsa-miR-130a-3p,0.0,18.0,6.0,29.0,4.0,12.0,19.0,16.0
hsa-miR-130a-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-130b-3p,0.0,26.0,0.0,14.0,0.0,1.0,5.0,14.0
hsa-miR-130b-5p,0.0,0.0,68.0,177.0,12.0,154.0,167.0,442.0
hsa-miR-132-3p,2.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0
hsa-miR-132-5p,0.0,0.0,11.0,8.0,0.0,0.0,14.0,13.0
hsa-miR-1323,0.0,53.0,94.0,30.0,61.0,5.0,59.0,46.0
hsa-miR-133a-3p,13.0,0.0,74.0,16.0,27.0,3392.0,31.0,194.0
hsa-miR-133a-5p,0.0,0.0,0.0,0.0,0.0,44.0,4.0,10.0
hsa-miR-133b,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0
hsa-miR-134-5p,5.0,29.0,7.0,383.0,8.0,410.0,324.0,412.0
hsa-miR-1343-3p,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
hsa-miR-135a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-135a-3p,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0
hsa-miR-135a-5p,0.0,38.0,0.0,0.0,1.0,1.0,2.0,0.0
hsa-miR-135b-5p,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
hsa-miR-136-3p,0.0,0.0,1.0,8.0,0.0,2.0,8.0,5.0
hsa-miR-136-5p,3.0,22.0,0.0,14.0,1.0,144.0,0.0,13.0
hsa-miR-138-5p,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,0.0,0.0,95.0,209.0,4.0,5.0,201.0,245.0
hsa-miR-139-5p,7.0,5.0,814.0,696.0,32.0,591.0,494.0,388.0
hsa-miR-140-3p,42.0,534.0,403.0,2654.0,271.0,4391.0,3969.0,2570.0
hsa-miR-140-5p,0.0,0.0,16.0,19.0,9.0,46.0,29.0,32.0
hsa-miR-141-3p,2.0,17.0,0.0,2.0,1.0,3.0,0.0,0.0
hsa-miR-141-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-142-3p,1.0,16.0,82.0,195.0,0.0,180.0,139.0,185.0
hsa-miR-142-5p,2.0,24.0,523.0,1423.0,50.0,1313.0,4231.0,2407.0
hsa-miR-143-3p,82.0,2286.0,911.0,1647.0,974.0,11579.0,3606.0,2256.0
hsa-miR-143-5p,0.0,0.0,0.0,5.0,0.0,13.0,1.0,0.0
hsa-miR-144-3p,0.0,24.0,222.0,209.0,18.0,268.0,438.0,212.0
hsa-miR-144-5p,0.0,11.0,95.0,171.0,0.0,11.0,281.0,163.0
hsa-miR-145-3p,1.0,0.0,0.0,6.0,0.0,16.0,18.0,16.0
hsa-miR-145-5p,2.0,95.0,22.0,18.0,27.0,356.0,9.0,28.0
hsa-miR-1468-5p,0.0,0.0,0.0,12.0,0.0,0.0,8.0,10.0
hsa-miR-1469,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-3p,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-146a-5p,14.0,194.0,364.0,5465.0,101.0,1384.0,8334.0,10019.0
hsa-miR-146b-3p,0.0,1.0,3.0,8.0,1.0,0.0,13.0,5.0
hsa-miR-146b-5p,7.0,317.0,459.0,1114.0,230.0,681.0,1881.0,2091.0
hsa-miR-147b-3p,0.0,0.0,1.0,0.0,10.0,1.0,1.0,0.0
hsa-miR-148a-3p,318.0,6665.0,24117.0,45878.0,3407.0,43773.0,53599.0,58955.0
hsa-miR-148a-5p,0.0,0.0,10.0,42.0,0.0,5.0,27.0,37.0
hsa-miR-148b-3p,8.0,105.0,179.0,676.0,52.0,1120.0,1037.0,1052.0
hsa-miR-148b-5p,0.0,0.0,9.0,6.0,0.0,2.0,11.0,15.0
hsa-miR-149-3p,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
hsa-miR-149-5p,0.0,1.0,12.0,14.0,5.0,32.0,1.0,0.0
hsa-miR-150-3p,0.0,0.0,32.0,42.0,3.0,0.0,26.0,51.0
hsa-miR-150-5p,1.0,1.0,418.0,140.0,4.0,79.0,120.0,73.0
hsa-miR-151a-3p,68.0,1033.0,8864.0,25902.0,937.0,5544.0,17556.0,49509.0
hsa-miR-151a-5p,2.0,0.0,1.0,23.0,1.0,66.0,38.0,75.0
hsa-miR-151b,0.0,0.0,3.0,1.0,8.0,3.0,3.0,1.0
hsa-miR-152-3p,1.0,16.0,47.0,478.0,58.0,787.0,671.0,810.0
hsa-miR-153-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1538,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,0.0,1.0,143.0,323.0,18.0,161.0,350.0,489.0
hsa-miR-15a-5p,0.0,2.0,9.0,50.0,0.0,3.0,32.0,1.0
hsa-miR-15b-3p,0.0,13.0,3.0,22.0,0.0,2.0,20.0,9.0
hsa-miR-15b-5p,0.0,2.0,23.0,112.0,1.0,397.0,101.0,72.0
hsa-miR-16-2-3p,4.0,36.0,256.0,411.0,26.0,4.0,477.0,490.0
hsa-miR-16-5p,3.0,112.0,38.0,250.0,27.0,1786.0,446.0,339.0
hsa-miR-17-3p,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0
hsa-miR-17-5p,2.0,2.0,34.0,179.0,35.0,1133.0,463.0,371.0
hsa-miR-181a-2-3p,0.0,0.0,36.0,44.0,6.0,133.0,81.0,66.0
hsa-miR-181a-3p,0.0,0.0,4.0,15.0,0.0,11.0,5.0,1.0
hsa-miR-181a-5p,10.0,191.0,313.0,539.0,83.0,663.0,560.0,577.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
hsa-miR-181b-5p,0.0,108.0,52.0,179.0,3.0,1704.0,177.0,168.0
hsa-miR-181c-3p,0.0,0.0,0.0,3.0,11.0,2.0,6.0,11.0
hsa-miR-181c-5p,0.0,0.0,0.0,9.0,0.0,2.0,2.0,0.0
hsa-miR-181d-5p,1.0,2.0,2.0,57.0,3.0,180.0,76.0,81.0
hsa-miR-182-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p,2.0,91.0,402.0,1788.0,92.0,2764.0,2204.0,1964.0
hsa-miR-1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-183-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
hsa-miR-183-5p,4.0,101.0,357.0,828.0,111.0,1126.0,895.0,838.0
hsa-miR-184,0.0,67.0,35.0,37.0,8.0,864.0,5.0,20.0
hsa-miR-1843,0.0,0.0,42.0,93.0,9.0,2.0,175.0,170.0
hsa-miR-185-3p,0.0,0.0,0.0,67.0,2.0,3.0,40.0,70.0
hsa-miR-185-5p,10.0,211.0,477.0,11756.0,57.0,373.0,14092.0,18186.0
hsa-miR-186-5p,2.0,37.0,163.0,272.0,15.0,396.0,324.0,353.0
hsa-miR-187-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
hsa-miR-18a-3p,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
hsa-miR-18a-5p,0.0,0.0,0.0,1.0,3.0,2.0,5.0,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-1908-5p,0.0,0.0,12.0,14.0,17.0,0.0,18.0,83.0
hsa-miR-190a-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-190a-5p,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0
hsa-miR-190b-5p,0.0,0.0,0.0,1.0,0.0,174.0,0.0,1.0
hsa-miR-191-3p,0.0,18.0,6.0,8.0,0.0,0.0,6.0,5.0
hsa-miR-191-5p,6.0,118.0,686.0,5326.0,198.0,1332.0,10878.0,10293.0
hsa-miR-192-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-192-5p,2.0,38.0,333.0,439.0,52.0,487.0,948.0,533.0
hsa-miR-193a-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-193a-5p,2.0,17.0,9.0,120.0,0.0,62.0,123.0,39.0
hsa-miR-193b-3p,0.0,0.0,5.0,2.0,7.0,0.0,2.0,0.0
hsa-miR-193b-5p,0.0,0.0,0.0,8.0,0.0,124.0,2.0,0.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0
hsa-miR-194-5p,0.0,74.0,33.0,70.0,28.0,169.0,86.0,62.0
hsa-miR-195-3p,2.0,0.0,40.0,10.0,0.0,11.0,3.0,4.0
hsa-miR-195-5p,0.0,29.0,11.0,9.0,0.0,66.0,9.0,8.0
hsa-miR-196a-5p,0.0,0.0,0.0,12.0,0.0,1.0,4.0,0.0
hsa-miR-196b-5p,1.0,1.0,6.0,6.0,4.0,1.0,8.0,11.0
hsa-miR-197-3p,0.0,0.0,13.0,63.0,3.0,1.0,40.0,50.0
hsa-miR-1976,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
hsa-miR-199a-3p,4.0,109.0,108.0,162.0,197.0,382.0,1353.0,869.0
hsa-miR-199a-5p,1.0,175.0,75.0,140.0,56.0,703.0,179.0,336.0
hsa-miR-199b-3p,20.0,136.0,22.0,747.0,26.0,1372.0,896.0,687.0
hsa-miR-199b-5p,2.0,148.0,2.0,11.0,80.0,1066.0,7.0,21.0
hsa-miR-19a-3p,0.0,0.0,3.0,2.0,0.0,4.0,6.0,8.0
hsa-miR-19b-3p,0.0,23.0,11.0,3.0,0.0,176.0,13.0,17.0
hsa-miR-200a-3p,0.0,4.0,19.0,39.0,72.0,77.0,5.0,1.0
hsa-miR-200a-5p,1.0,0.0,3.0,33.0,5.0,38.0,3.0,4.0
hsa-miR-200b-3p,0.0,35.0,7.0,120.0,31.0,198.0,19.0,40.0
hsa-miR-200b-5p,5.0,0.0,1.0,24.0,0.0,4.0,0.0,4.0
hsa-miR-200c-3p,3.0,272.0,25.0,424.0,47.0,220.0,138.0,143.0
hsa-miR-202-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-203a-3p,0.0,33.0,138.0,465.0,26.0,48.0,10.0,44.0
hsa-miR-203a-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-204-3p,0.0,0.0,4.0,0.0,0.0,18.0,0.0,0.0
hsa-miR-204-5p,0.0,0.0,17.0,21.0,0.0,35.0,13.0,7.0
hsa-miR-205-5p,3.0,11.0,11.0,88.0,4.0,2.0,1.0,2.0
hsa-miR-206,3.0,69.0,2.0,13.0,9.0,2.0,8.0,16.0
hsa-miR-208a-3p,0.0,0.0,14.0,0.0,0.0,15.0,3.0,15.0
hsa-miR-208b-3p,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0
hsa-miR-20a-5p,5.0,17.0,24.0,404.0,19.0,582.0,1195.0,753.0
hsa-miR-20b-3p,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-20b-5p,0.0,0.0,2.0,23.0,0.0,1.0,54.0,23.0
hsa-miR-21-3p,0.0,33.0,0.0,24.0,9.0,3.0,13.0,0.0
hsa-miR-21-5p,128.0,4012.0,6274.0,18407.0,2640.0,16573.0,16016.0,31424.0
hsa-miR-210-3p,0.0,1.0,2.0,6.0,0.0,380.0,8.0,4.0
hsa-miR-2110,0.0,0.0,17.0,142.0,8.0,2.0,79.0,179.0
hsa-miR-2115-3p,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
hsa-miR-2115-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-2116-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-212-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-212-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-214-3p,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
hsa-miR-214-5p,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,0.0,0.0,1.0,54.0,9.0,0.0,64.0,71.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,30.0,0.0,9.0,9.0,1.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-218-5p,5.0,104.0,33.0,11.0,87.0,467.0,3.0,8.0
hsa-miR-219a-1-3p,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0
hsa-miR-219a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-22-3p,7.0,242.0,397.0,1676.0,126.0,467.0,1440.0,1779.0
hsa-miR-22-5p,0.0,1.0,10.0,112.0,1.0,703.0,64.0,97.0
hsa-miR-221-3p,6.0,159.0,115.0,586.0,89.0,607.0,1043.0,789.0
hsa-miR-221-5p,0.0,17.0,31.0,76.0,13.0,17.0,84.0,55.0
hsa-miR-222-3p,4.0,83.0,668.0,1962.0,186.0,64.0,2087.0,3649.0
hsa-miR-222-5p,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
hsa-miR-223-3p,4.0,0.0,32.0,95.0,0.0,194.0,138.0,132.0
hsa-miR-223-5p,5.0,21.0,146.0,633.0,19.0,7.0,698.0,640.0
hsa-miR-224-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-224-5p,4.0,67.0,103.0,544.0,65.0,17.0,268.0,345.0
hsa-miR-2277-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-2355-3p,0.0,0.0,5.0,1.0,0.0,0.0,6.0,10.0
hsa-miR-2355-5p,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,8.0,52.0,93.0,552.0,69.0,1155.0,1100.0,521.0
hsa-miR-23a-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-23b-3p,0.0,82.0,24.0,37.0,23.0,1140.0,163.0,84.0
hsa-miR-23b-5p,0.0,17.0,2.0,13.0,0.0,3.0,29.0,45.0
hsa-miR-23c,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,1.0,1.0,24.0,67.0,3.0,19.0,39.0,40.0
hsa-miR-24-3p,0.0,133.0,253.0,530.0,132.0,1101.0,221.0,1963.0
hsa-miR-25-3p,29.0,427.0,1879.0,4125.0,322.0,4128.0,4887.0,3693.0
hsa-miR-25-5p,0.0,0.0,0.0,17.0,0.0,4.0,10.0,27.0
hsa-miR-2682-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,4.0,6.0,0.0,81.0,1.0,5.0
hsa-miR-26a-5p,99.0,2271.0,8002.0,21019.0,1105.0,12740.0,39563.0,41903.0
hsa-miR-26b-3p,0.0,0.0,0.0,4.0,0.0,1.0,2.0,6.0
hsa-miR-26b-5p,11.0,231.0,455.0,2550.0,160.0,2311.0,6374.0,4342.0
hsa-miR-27a-3p,10.0,248.0,571.0,1075.0,143.0,2673.0,1144.0,1144.0
hsa-miR-27a-5p,0.0,4.0,88.0,107.0,16.0,22.0,64.0,113.0
hsa-miR-27b-3p,28.0,711.0,999.0,1517.0,365.0,6521.0,2957.0,2486.0
hsa-miR-27b-5p,0.0,0.0,8.0,3.0,0.0,1.0,34.0,46.0
hsa-miR-28-3p,3.0,64.0,197.0,906.0,42.0,375.0,1418.0,2507.0
hsa-miR-28-5p,0.0,33.0,14.0,65.0,19.0,11.0,116.0,106.0
hsa-miR-296-3p,0.0,1.0,10.0,0.0,4.0,0.0,1.0,4.0
hsa-miR-296-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,21.0,195.0,127.0,253.0,92.0,1265.0,177.0,282.0
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-29b-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-29b-3p,5.0,132.0,11.0,23.0,34.0,538.0,33.0,27.0
hsa-miR-29c-3p,0.0,35.0,1.0,2.0,0.0,8.0,0.0,7.0
hsa-miR-29c-5p,0.0,0.0,2.0,4.0,0.0,3.0,2.0,1.0
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
hsa-miR-301a-5p,0.0,0.0,8.0,4.0,0.0,1.0,0.0,3.0
hsa-miR-302c-3p,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0
hsa-miR-3074-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-30a-3p,3.0,12.0,213.0,262.0,1.0,1976.0,184.0,219.0
hsa-miR-30a-5p,42.0,1265.0,582.0,826.0,524.0,20670.0,752.0,914.0
hsa-miR-30b-3p,0.0,0.0,5.0,15.0,0.0,0.0,7.0,17.0
hsa-miR-30b-5p,19.0,93.0,29.0,25.0,55.0,1097.0,40.0,29.0
hsa-miR-30c-1-3p,0.0,0.0,7.0,13.0,0.0,1.0,6.0,12.0
hsa-miR-30c-2-3p,0.0,0.0,9.0,39.0,0.0,74.0,26.0,18.0
hsa-miR-30c-5p,5.0,108.0,343.0,326.0,52.0,3244.0,579.0,607.0
hsa-miR-30d-3p,0.0,0.0,3.0,1.0,0.0,5.0,5.0,0.0
hsa-miR-30d-5p,47.0,1373.0,2206.0,8385.0,588.0,9588.0,9023.0,11660.0
hsa-miR-30e-3p,0.0,32.0,312.0,542.0,42.0,1013.0,628.0,1012.0
