miRNA,SRR18583309,SRR18583310,SRR18583311,SRR18583312,SRR18583313,SRR18583314,SRR18583315,SRR18583316,SRR18583317,SRR18583318
hsa-miR-129-5p,213.0,268.0,81.0,290.0,292.0,354.0,421.0,172.0,53.0,215.0
hsa-miR-1290,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0
hsa-miR-1291,45.0,54.0,10.0,2.0,10.0,9.0,38.0,14.0,27.0,82.0
hsa-miR-1292-5p,99.0,151.0,176.0,490.0,179.0,85.0,248.0,54.0,110.0,84.0
hsa-miR-1293,0.0,0.0,0.0,0.0,17.0,10.0,0.0,0.0,0.0,0.0
hsa-miR-1294,69.0,41.0,132.0,94.0,71.0,124.0,219.0,210.0,176.0,73.0
hsa-miR-1295a,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0
hsa-miR-1298-5p,6.0,0.0,9.0,0.0,0.0,27.0,24.0,79.0,14.0,21.0
hsa-miR-1299,3486.0,316.0,269.0,5219.0,2292.0,664.0,120.0,24.0,27.0,498.0
hsa-miR-1301-3p,247.0,410.0,161.0,148.0,321.0,268.0,330.0,171.0,146.0,537.0
hsa-miR-1303,9.0,20.0,38.0,16.0,1.0,27.0,0.0,22.0,0.0,32.0
hsa-miR-1304-3p,24.0,1.0,0.0,4.0,6.0,2.0,0.0,0.0,6.0,19.0
hsa-miR-1304-5p,204.0,123.0,262.0,55.0,390.0,165.0,321.0,361.0,207.0,162.0
hsa-miR-1306-3p,127.0,92.0,183.0,261.0,340.0,163.0,293.0,163.0,115.0,131.0
hsa-miR-1306-5p,4.0,0.0,13.0,0.0,6.0,0.0,0.0,5.0,6.0,1.0
hsa-miR-1307-3p,6687.0,5261.0,2970.0,15883.0,7593.0,5459.0,6786.0,2468.0,2443.0,8888.0
hsa-miR-1307-5p,67.0,22.0,20.0,253.0,52.0,903.0,91.0,37.0,143.0,81.0
hsa-miR-130a-3p,35.0,0.0,9.0,6.0,30.0,82.0,64.0,37.0,51.0,105.0
hsa-miR-130b-3p,121.0,66.0,18.0,26.0,48.0,82.0,57.0,55.0,59.0,78.0
hsa-miR-130b-5p,337.0,103.0,414.0,2.0,84.0,68.0,0.0,238.0,271.0,618.0
hsa-miR-132-3p,1.0,0.0,9.0,26.0,9.0,34.0,0.0,31.0,22.0,21.0
hsa-miR-132-5p,112.0,15.0,84.0,33.0,102.0,103.0,45.0,78.0,246.0,128.0
hsa-miR-1323,0.0,0.0,5.0,0.0,0.0,0.0,53.0,0.0,4.0,0.0
hsa-miR-133a-3p,94.0,22.0,19.0,1.0,52.0,7.0,0.0,15.0,8.0,13.0
hsa-miR-133a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
hsa-miR-133b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-134-5p,2894.0,1400.0,255.0,7234.0,2454.0,640.0,1984.0,1282.0,2679.0,2985.0
hsa-miR-1343-3p,41.0,0.0,15.0,12.0,1.0,10.0,26.0,6.0,15.0,37.0
hsa-miR-135a-2-3p,0.0,0.0,0.0,0.0,0.0,602.0,0.0,4.0,5.0,6.0
hsa-miR-135a-3p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-135a-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-136-3p,3.0,0.0,11.0,0.0,0.0,4.0,0.0,41.0,31.0,11.0
hsa-miR-136-5p,22.0,32.0,16.0,0.0,34.0,16.0,116.0,25.0,85.0,72.0
hsa-miR-138-5p,18.0,1.0,0.0,0.0,0.0,133.0,0.0,0.0,12.0,0.0
hsa-miR-139-3p,433.0,761.0,258.0,230.0,424.0,201.0,183.0,251.0,166.0,601.0
hsa-miR-139-5p,2543.0,1909.0,2252.0,602.0,1917.0,1668.0,923.0,1712.0,1723.0,3615.0
hsa-miR-140-3p,25968.0,14255.0,28831.0,36594.0,51835.0,76249.0,64877.0,80636.0,136825.0,23916.0
hsa-miR-140-5p,69.0,74.0,86.0,32.0,66.0,108.0,1.0,128.0,214.0,75.0
hsa-miR-141-3p,1.0,15.0,15.0,21.0,0.0,14.0,0.0,0.0,12.0,0.0
hsa-miR-141-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-142-3p,136.0,204.0,111.0,170.0,98.0,81.0,240.0,78.0,258.0,266.0
hsa-miR-142-5p,5687.0,1962.0,11406.0,667.0,6731.0,6567.0,1831.0,14256.0,29722.0,5260.0
hsa-miR-143-3p,11158.0,8663.0,6381.0,2580.0,59447.0,28901.0,8031.0,27270.0,47416.0,25989.0
hsa-miR-143-5p,34.0,6.0,14.0,3.0,99.0,40.0,0.0,23.0,57.0,32.0
hsa-miR-144-3p,442.0,100.0,431.0,236.0,333.0,332.0,361.0,499.0,976.0,231.0
hsa-miR-144-5p,68.0,56.0,120.0,0.0,17.0,60.0,0.0,155.0,167.0,37.0
hsa-miR-145-3p,125.0,206.0,300.0,19.0,1002.0,393.0,208.0,419.0,370.0,285.0
hsa-miR-145-5p,44.0,19.0,16.0,73.0,69.0,190.0,73.0,28.0,31.0,21.0
hsa-miR-1468-5p,209.0,71.0,72.0,23.0,29.0,161.0,77.0,42.0,104.0,132.0
hsa-miR-146a-3p,9.0,72.0,38.0,21.0,0.0,22.0,28.0,5.0,16.0,0.0
hsa-miR-146a-5p,21282.0,16081.0,9097.0,9786.0,29499.0,25502.0,14730.0,16773.0,25233.0,30452.0
hsa-miR-146b-3p,51.0,46.0,67.0,213.0,61.0,112.0,38.0,18.0,75.0,223.0
hsa-miR-146b-5p,4739.0,3192.0,4703.0,1872.0,4204.0,3357.0,2633.0,3332.0,4811.0,7053.0
hsa-miR-147a,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-147b-3p,81.0,42.0,11.0,129.0,100.0,76.0,79.0,27.0,35.0,174.0
hsa-miR-148a-3p,428057.0,96031.0,218183.0,22075.0,176142.0,376355.0,73503.0,762311.0,1463586.0,515674.0
hsa-miR-148a-5p,337.0,67.0,102.0,202.0,70.0,221.0,120.0,97.0,260.0,280.0
hsa-miR-148b-3p,1155.0,385.0,1231.0,531.0,1346.0,1809.0,968.0,2399.0,4010.0,1282.0
hsa-miR-148b-5p,21.0,23.0,18.0,0.0,7.0,23.0,0.0,21.0,23.0,20.0
hsa-miR-149-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
hsa-miR-150-3p,440.0,195.0,359.0,261.0,120.0,49.0,230.0,77.0,267.0,273.0
hsa-miR-150-5p,49.0,72.0,119.0,43.0,60.0,32.0,30.0,41.0,127.0,109.0
hsa-miR-151a-3p,165939.0,69271.0,108869.0,98363.0,139166.0,130986.0,114623.0,184913.0,157467.0,278537.0
hsa-miR-151a-5p,33.0,22.0,26.0,8.0,26.0,39.0,28.0,58.0,41.0,98.0
hsa-miR-151b,7.0,20.0,3.0,0.0,20.0,21.0,0.0,19.0,32.0,29.0
hsa-miR-152-3p,1060.0,383.0,281.0,1220.0,1409.0,1984.0,373.0,292.0,1335.0,1546.0
hsa-miR-152-5p,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,15.0,19.0,0.0,2.0,4.0,0.0,2.0,7.0,0.0
hsa-miR-154-5p,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
hsa-miR-155-5p,193.0,75.0,130.0,0.0,250.0,116.0,77.0,182.0,282.0,320.0
hsa-miR-1587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-15a-5p,89.0,0.0,9.0,8.0,24.0,45.0,0.0,165.0,192.0,61.0
hsa-miR-15b-3p,1.0,0.0,59.0,0.0,49.0,6.0,39.0,78.0,134.0,9.0
hsa-miR-15b-5p,181.0,40.0,128.0,43.0,174.0,290.0,189.0,663.0,766.0,72.0
hsa-miR-16-2-3p,1425.0,658.0,4539.0,257.0,1557.0,1055.0,377.0,3106.0,4162.0,1349.0
hsa-miR-16-5p,1184.0,496.0,2304.0,862.0,2037.0,2545.0,1525.0,6563.0,5127.0,1265.0
hsa-miR-17-3p,0.0,0.0,0.0,31.0,0.0,9.0,0.0,9.0,3.0,19.0
hsa-miR-17-5p,430.0,152.0,447.0,195.0,491.0,508.0,84.0,341.0,736.0,458.0
hsa-miR-181a-2-3p,175.0,60.0,142.0,72.0,115.0,142.0,206.0,134.0,589.0,247.0
hsa-miR-181a-3p,22.0,7.0,20.0,23.0,56.0,27.0,0.0,31.0,40.0,53.0
hsa-miR-181a-5p,6606.0,2258.0,2944.0,2895.0,4931.0,6297.0,3492.0,4437.0,7972.0,5471.0
hsa-miR-181b-3p,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,18.0
hsa-miR-181b-5p,365.0,292.0,259.0,224.0,354.0,1383.0,76.0,308.0,946.0,497.0
hsa-miR-181c-3p,22.0,8.0,6.0,6.0,16.0,8.0,26.0,8.0,28.0,0.0
hsa-miR-181c-5p,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,8.0,5.0
hsa-miR-181d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
hsa-miR-181d-5p,161.0,118.0,44.0,79.0,104.0,126.0,135.0,109.0,228.0,161.0
hsa-miR-182-3p,14.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,3.0,1.0
hsa-miR-182-5p,1889.0,658.0,2695.0,211.0,3063.0,2539.0,331.0,4322.0,7610.0,1613.0
hsa-miR-1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-183-3p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0
hsa-miR-183-5p,1457.0,496.0,3206.0,55.0,2037.0,1411.0,448.0,2169.0,2898.0,1487.0
hsa-miR-184,0.0,7.0,5.0,1.0,5.0,471.0,0.0,24.0,0.0,1.0
hsa-miR-1843,467.0,96.0,354.0,281.0,463.0,763.0,377.0,839.0,912.0,499.0
hsa-miR-185-3p,233.0,105.0,69.0,512.0,284.0,257.0,254.0,108.0,129.0,105.0
hsa-miR-185-5p,122781.0,86904.0,82051.0,90901.0,124879.0,83731.0,20723.0,47308.0,75474.0,90274.0
hsa-miR-186-5p,4204.0,3914.0,5612.0,4898.0,4900.0,5642.0,3854.0,6798.0,6439.0,3548.0
hsa-miR-187-3p,0.0,0.0,1.0,0.0,0.0,496.0,0.0,0.0,5.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,43.0,0.0,4.0,0.0,0.0,19.0,0.0
hsa-miR-18a-3p,16.0,0.0,103.0,8.0,6.0,7.0,0.0,27.0,40.0,12.0
hsa-miR-18a-5p,1.0,0.0,9.0,0.0,12.0,24.0,0.0,6.0,2.0,2.0
hsa-miR-18b-3p,0.0,0.0,0.0,0.0,15.0,0.0,6.0,1.0,0.0,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-1908-3p,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,255.0,129.0,230.0,102.0,249.0,63.0,152.0,144.0,27.0,349.0
hsa-miR-1909-5p,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,74.0,29.0,0.0,0.0,5.0,12.0,0.0,12.0,50.0,34.0
hsa-miR-191-3p,55.0,20.0,38.0,1.0,31.0,27.0,41.0,9.0,41.0,92.0
hsa-miR-191-5p,7294.0,3442.0,6852.0,4789.0,7791.0,5918.0,2097.0,6047.0,8133.0,9314.0
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1915-5p,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-192-3p,6.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,8912.0,2109.0,3623.0,2140.0,2565.0,16627.0,1373.0,2446.0,4850.0,6189.0
hsa-miR-193a-3p,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
hsa-miR-193a-5p,18812.0,11692.0,1805.0,11623.0,11977.0,4687.0,9762.0,2712.0,6786.0,15540.0
hsa-miR-193b-3p,18.0,0.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,11.0
hsa-miR-193b-5p,1300.0,587.0,390.0,813.0,395.0,239.0,818.0,154.0,80.0,866.0
hsa-miR-194-3p,20.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,12.0,0.0
hsa-miR-194-5p,2125.0,453.0,1048.0,501.0,557.0,3618.0,299.0,1072.0,1321.0,1350.0
hsa-miR-195-3p,37.0,67.0,28.0,2.0,85.0,80.0,63.0,54.0,73.0,135.0
hsa-miR-195-5p,13.0,0.0,4.0,0.0,60.0,12.0,0.0,0.0,16.0,45.0
hsa-miR-196a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
hsa-miR-196a-5p,16.0,0.0,0.0,0.0,0.0,41.0,0.0,7.0,5.0,0.0
hsa-miR-196b-5p,37.0,1.0,15.0,0.0,13.0,37.0,0.0,54.0,32.0,22.0
hsa-miR-197-3p,344.0,52.0,124.0,75.0,140.0,205.0,72.0,193.0,224.0,328.0
hsa-miR-197-5p,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0
hsa-miR-1976,0.0,10.0,32.0,64.0,47.0,32.0,5.0,42.0,33.0,50.0
hsa-miR-199a-3p,171.0,145.0,44.0,40.0,130.0,543.0,8.0,214.0,373.0,620.0
hsa-miR-199a-5p,313.0,83.0,218.0,53.0,137.0,185.0,122.0,104.0,69.0,289.0
hsa-miR-199b-3p,521.0,21.0,164.0,20.0,252.0,0.0,53.0,378.0,868.0,72.0
hsa-miR-199b-5p,48.0,0.0,23.0,0.0,29.0,35.0,0.0,22.0,65.0,30.0
hsa-miR-19a-3p,20.0,82.0,84.0,17.0,87.0,50.0,41.0,120.0,61.0,18.0
hsa-miR-19b-1-5p,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,338.0,541.0,575.0,377.0,495.0,415.0,249.0,372.0,487.0,307.0
hsa-miR-200a-3p,170.0,97.0,129.0,216.0,49.0,2012.0,3.0,84.0,174.0,257.0
hsa-miR-200a-5p,0.0,39.0,15.0,0.0,0.0,168.0,0.0,1.0,28.0,47.0
hsa-miR-200b-3p,4.0,54.0,29.0,40.0,65.0,958.0,8.0,40.0,24.0,207.0
hsa-miR-200b-5p,0.0,37.0,18.0,0.0,0.0,57.0,0.0,4.0,0.0,20.0
hsa-miR-200c-3p,56.0,119.0,79.0,3.0,113.0,188.0,25.0,39.0,43.0,219.0
hsa-miR-202-3p,14.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-202-5p,12.0,0.0,0.0,45.0,0.0,17.0,0.0,0.0,0.0,14.0
hsa-miR-203a-3p,70.0,0.0,39.0,6.0,9.0,35.0,0.0,30.0,34.0,11.0
hsa-miR-204-3p,66.0,49.0,41.0,133.0,51.0,1239.0,133.0,63.0,13.0,47.0
hsa-miR-204-5p,59.0,0.0,37.0,0.0,20.0,181.0,0.0,9.0,16.0,0.0
hsa-miR-205-5p,37.0,0.0,8.0,11.0,25.0,5.0,0.0,26.0,1.0,0.0
hsa-miR-206,53.0,531.0,399.0,80.0,323.0,80.0,29.0,140.0,90.0,301.0
hsa-miR-208a-3p,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-208b-3p,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,6.0
