miRNA,SRR6230319,SRR6230320,SRR6230321,SRR6230322,SRR6230323,SRR6230324,SRR6230325,SRR6230326
hsa-miR-10395-5p,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-10396b-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-10399-3p,307.0,253.0,347.0,227.0,314.0,333.0,281.0,300.0
hsa-miR-10399-5p,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-103a-2-5p,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-103a-3p,29.0,27.0,19.0,25.0,36.0,1.0,12.0,58.0
hsa-miR-10401-3p,2.0,0.0,3.0,1.0,3.0,5.0,2.0,3.0
hsa-miR-105-3p,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0
hsa-miR-105-5p,11.0,11.0,7.0,6.0,150.0,154.0,131.0,104.0
hsa-miR-10526-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-10527-5p,2.0,0.0,3.0,1.0,3.0,4.0,1.0,3.0
hsa-miR-106a-5p,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0
hsa-miR-106b-3p,27.0,18.0,22.0,16.0,52.0,66.0,40.0,25.0
hsa-miR-106b-5p,7.0,7.0,5.0,5.0,16.0,24.0,10.0,23.0
hsa-miR-10a-3p,4.0,0.0,0.0,2.0,2.0,4.0,2.0,2.0
hsa-miR-10a-5p,2786.0,1698.0,2741.0,1941.0,8244.0,8342.0,6294.0,5764.0
hsa-miR-10b-3p,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-10b-5p,601.0,415.0,639.0,356.0,45.0,55.0,27.0,24.0
hsa-miR-11399,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,26.0,36.0,46.0,34.0,306.0,301.0,240.0,159.0
hsa-miR-1185-1-3p,0.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0
hsa-miR-1185-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1185-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-122-5p,0.0,0.0,3.0,5.0,1.0,1.0,7.0,0.0
hsa-miR-1226-3p,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0
hsa-miR-1227-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1228-5p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
hsa-miR-1229-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-122b-5p,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
hsa-miR-1234-3p,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-1236-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1243,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
hsa-miR-1244,1.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0
hsa-miR-1246,4.0,0.0,0.0,2.0,2.0,6.0,5.0,5.0
hsa-miR-1247-5p,4.0,1.0,4.0,0.0,5.0,4.0,5.0,1.0
hsa-miR-1248,4.0,1.0,1.0,2.0,5.0,5.0,2.0,5.0
hsa-miR-1249-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1255a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1255b-5p,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0
hsa-miR-1258,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-125a-3p,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0
hsa-miR-125a-5p,741.0,474.0,725.0,761.0,3475.0,7213.0,5818.0,4477.0
hsa-miR-125b-1-3p,10.0,8.0,11.0,12.0,59.0,92.0,109.0,80.0
hsa-miR-125b-2-3p,4.0,2.0,3.0,2.0,11.0,9.0,9.0,8.0
hsa-miR-125b-5p,75.0,85.0,102.0,121.0,291.0,646.0,488.0,454.0
hsa-miR-126-3p,24.0,20.0,22.0,16.0,37.0,46.0,64.0,65.0
hsa-miR-126-5p,0.0,0.0,1.0,0.0,5.0,3.0,7.0,2.0
hsa-miR-1262,4.0,2.0,2.0,1.0,11.0,18.0,15.0,7.0
hsa-miR-1266-5p,3.0,1.0,1.0,1.0,17.0,15.0,13.0,13.0
hsa-miR-1268b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1269b,23.0,16.0,14.0,8.0,5.0,5.0,7.0,3.0
hsa-miR-127-3p,35.0,40.0,46.0,42.0,303.0,428.0,416.0,282.0
hsa-miR-127-5p,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0
hsa-miR-1273c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1278,0.0,1.0,0.0,3.0,8.0,8.0,8.0,6.0
hsa-miR-128-1-5p,1.0,0.0,1.0,1.0,3.0,1.0,4.0,3.0
hsa-miR-128-2-5p,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
hsa-miR-128-3p,15.0,7.0,9.0,9.0,184.0,288.0,197.0,192.0
hsa-miR-1284,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
hsa-miR-1285-3p,1.0,0.0,1.0,1.0,9.0,7.0,7.0,4.0
hsa-miR-1285-5p,3.0,3.0,5.0,3.0,8.0,4.0,3.0,3.0
hsa-miR-1287-5p,1.0,0.0,0.0,0.0,10.0,14.0,10.0,4.0
hsa-miR-1289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-129-5p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
hsa-miR-1291,47.0,28.0,47.0,62.0,85.0,130.0,89.0,85.0
hsa-miR-1292-5p,6.0,6.0,6.0,3.0,14.0,33.0,19.0,12.0
hsa-miR-1293,5.0,3.0,2.0,1.0,21.0,27.0,16.0,17.0
hsa-miR-1294,0.0,0.0,1.0,0.0,8.0,4.0,8.0,1.0
hsa-miR-1296-5p,2.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0
hsa-miR-1298-5p,1.0,4.0,3.0,2.0,3.0,2.0,1.0,3.0
hsa-miR-1299,64.0,34.0,43.0,45.0,100.0,132.0,101.0,96.0
hsa-miR-1301-3p,9.0,17.0,11.0,15.0,40.0,56.0,35.0,35.0
hsa-miR-1303,4.0,0.0,3.0,2.0,19.0,26.0,12.0,17.0
hsa-miR-1304-5p,5.0,0.0,3.0,1.0,22.0,29.0,16.0,15.0
hsa-miR-1306-3p,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
hsa-miR-1307-3p,147.0,156.0,166.0,145.0,868.0,887.0,767.0,691.0
hsa-miR-1307-5p,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
hsa-miR-130a-3p,1.0,0.0,2.0,3.0,6.0,4.0,1.0,4.0
hsa-miR-130a-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-130b-3p,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-130b-5p,3.0,0.0,0.0,0.0,8.0,11.0,12.0,6.0
hsa-miR-132-3p,20.0,8.0,34.0,19.0,97.0,106.0,58.0,55.0
hsa-miR-132-5p,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0
hsa-miR-1323,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-133a-3p,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-134-5p,22.0,24.0,27.0,17.0,256.0,275.0,210.0,173.0
hsa-miR-1343-3p,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0
hsa-miR-135b-3p,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
hsa-miR-135b-5p,2.0,0.0,2.0,1.0,5.0,7.0,6.0,5.0
hsa-miR-136-3p,2.0,0.0,2.0,0.0,21.0,23.0,28.0,12.0
hsa-miR-136-5p,0.0,0.0,1.0,0.0,16.0,4.0,8.0,10.0
hsa-miR-137-3p,2.0,0.0,1.0,2.0,8.0,6.0,3.0,1.0
hsa-miR-137-5p,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0
hsa-miR-138-1-3p,1.0,4.0,2.0,5.0,11.0,12.0,7.0,6.0
hsa-miR-138-5p,45.0,35.0,66.0,52.0,106.0,76.0,72.0,53.0
hsa-miR-139-3p,1.0,0.0,1.0,3.0,2.0,5.0,7.0,3.0
hsa-miR-139-5p,13.0,6.0,16.0,14.0,41.0,43.0,35.0,35.0
hsa-miR-140-3p,701.0,457.0,968.0,481.0,1636.0,1314.0,1000.0,889.0
hsa-miR-140-5p,33.0,22.0,39.0,35.0,136.0,133.0,81.0,92.0
hsa-miR-141-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-143-3p,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0
hsa-miR-145-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,5.0,9.0,5.0,1.0
hsa-miR-146a-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-146a-5p,879.0,426.0,1046.0,745.0,84.0,81.0,53.0,31.0
hsa-miR-146b-3p,0.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0
hsa-miR-146b-5p,143.0,99.0,144.0,94.0,353.0,371.0,256.0,259.0
hsa-miR-147b-3p,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
hsa-miR-147b-5p,3.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0
hsa-miR-148a-3p,768.0,526.0,822.0,548.0,2371.0,2067.0,2285.0,2028.0
hsa-miR-148a-5p,3.0,4.0,3.0,4.0,22.0,16.0,14.0,20.0
hsa-miR-148b-3p,144.0,75.0,133.0,111.0,714.0,730.0,725.0,456.0
hsa-miR-148b-5p,40.0,19.0,35.0,28.0,129.0,101.0,90.0,100.0
hsa-miR-149-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-149-5p,1.0,1.0,2.0,2.0,18.0,22.0,11.0,11.0
hsa-miR-150-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-151a-3p,1517.0,1335.0,1529.0,1112.0,3503.0,4163.0,3086.0,3427.0
hsa-miR-151a-5p,1.0,4.0,7.0,8.0,21.0,14.0,24.0,7.0
hsa-miR-151b,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-152-3p,48.0,28.0,49.0,41.0,53.0,88.0,64.0,64.0
hsa-miR-152-5p,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0
hsa-miR-154-5p,0.0,1.0,0.0,1.0,9.0,1.0,0.0,3.0
hsa-miR-155-5p,0.0,0.0,0.0,1.0,1.0,5.0,8.0,4.0
hsa-miR-15a-5p,0.0,1.0,2.0,1.0,3.0,7.0,7.0,7.0
hsa-miR-15b-3p,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
hsa-miR-15b-5p,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-16-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-16-2-3p,51.0,25.0,32.0,18.0,222.0,216.0,177.0,127.0
hsa-miR-16-5p,8.0,2.0,6.0,7.0,43.0,41.0,19.0,24.0
hsa-miR-17-3p,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
hsa-miR-17-5p,25.0,16.0,30.0,24.0,182.0,172.0,120.0,81.0
hsa-miR-181a-2-3p,0.0,1.0,0.0,2.0,18.0,31.0,35.0,46.0
hsa-miR-181a-3p,0.0,5.0,0.0,2.0,15.0,7.0,12.0,17.0
hsa-miR-181a-5p,324.0,194.0,384.0,249.0,493.0,562.0,476.0,367.0
hsa-miR-181b-2-3p,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
hsa-miR-181b-5p,316.0,240.0,367.0,323.0,939.0,1112.0,966.0,634.0
hsa-miR-181c-3p,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
hsa-miR-181c-5p,9.0,6.0,7.0,11.0,8.0,15.0,13.0,7.0
hsa-miR-181d-5p,114.0,65.0,110.0,92.0,173.0,167.0,132.0,84.0
hsa-miR-182-3p,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
hsa-miR-182-5p,2469.0,1710.0,2516.0,1841.0,7556.0,8286.0,7575.0,6699.0
hsa-miR-183-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-183-5p,1767.0,1216.0,1309.0,1165.0,5043.0,6618.0,5683.0,5683.0
hsa-miR-184,1.0,2.0,4.0,2.0,4.0,3.0,0.0,4.0
hsa-miR-1843,6.0,8.0,3.0,6.0,23.0,36.0,20.0,27.0
hsa-miR-185-3p,2.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0
hsa-miR-185-5p,70.0,36.0,53.0,52.0,265.0,310.0,209.0,239.0
hsa-miR-186-5p,107.0,40.0,94.0,95.0,296.0,265.0,256.0,152.0
hsa-miR-187-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-18a-3p,0.0,0.0,1.0,2.0,2.0,8.0,7.0,2.0
hsa-miR-18a-5p,5.0,0.0,1.0,3.0,6.0,11.0,9.0,2.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1908-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-190b-5p,0.0,0.0,0.0,2.0,5.0,5.0,4.0,3.0
hsa-miR-191-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-191-5p,393.0,290.0,306.0,396.0,3045.0,3725.0,3226.0,2561.0
hsa-miR-1914-5p,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
hsa-miR-1915-5p,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
hsa-miR-192-3p,1.0,2.0,1.0,1.0,19.0,15.0,10.0,23.0
hsa-miR-192-5p,9686.0,3943.0,8170.0,5588.0,16857.0,17670.0,12502.0,12554.0
hsa-miR-193a-3p,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0
hsa-miR-193a-5p,14.0,12.0,11.0,13.0,84.0,133.0,89.0,63.0
hsa-miR-193b-3p,618.0,492.0,983.0,634.0,1906.0,1449.0,938.0,655.0
hsa-miR-193b-5p,10.0,17.0,13.0,17.0,55.0,56.0,46.0,29.0
hsa-miR-194-3p,0.0,7.0,3.0,6.0,22.0,22.0,22.0,26.0
hsa-miR-194-5p,181.0,100.0,178.0,117.0,120.0,131.0,119.0,107.0
hsa-miR-195-3p,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0
hsa-miR-196a-1-3p,0.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0
hsa-miR-196a-3p,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-196a-5p,6.0,10.0,9.0,9.0,8.0,23.0,9.0,11.0
hsa-miR-196b-5p,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
hsa-miR-197-3p,7.0,6.0,9.0,10.0,35.0,42.0,40.0,32.0
hsa-miR-197-5p,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0
hsa-miR-1976,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
hsa-miR-199a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-199b-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199b-5p,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
hsa-miR-19a-3p,2.0,1.0,4.0,0.0,11.0,7.0,4.0,14.0
hsa-miR-19b-3p,17.0,6.0,22.0,10.0,69.0,51.0,43.0,28.0
hsa-miR-200a-3p,45.0,34.0,36.0,57.0,221.0,178.0,144.0,88.0
hsa-miR-200a-5p,7.0,6.0,5.0,5.0,11.0,15.0,6.0,22.0
hsa-miR-200b-3p,24.0,11.0,27.0,24.0,74.0,77.0,76.0,78.0
hsa-miR-200b-5p,2.0,0.0,0.0,1.0,5.0,5.0,2.0,13.0
hsa-miR-200c-3p,15.0,12.0,17.0,37.0,34.0,42.0,35.0,43.0
hsa-miR-203a-3p,36.0,23.0,2.0,3.0,72.0,3.0,30.0,28.0
hsa-miR-203b-3p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-5p,11.0,8.0,7.0,13.0,7.0,3.0,6.0,5.0
hsa-miR-20a-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
hsa-miR-20a-5p,172.0,74.0,178.0,133.0,681.0,672.0,476.0,396.0
hsa-miR-20b-5p,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
hsa-miR-21-3p,15.0,11.0,12.0,17.0,115.0,121.0,147.0,103.0
hsa-miR-21-5p,62816.0,29924.0,62975.0,37940.0,137184.0,131944.0,117256.0,111133.0
hsa-miR-210-3p,87.0,58.0,125.0,81.0,55.0,68.0,51.0,37.0
hsa-miR-210-5p,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0
hsa-miR-2110,2.0,4.0,5.0,1.0,9.0,24.0,20.0,10.0
hsa-miR-2116-3p,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
hsa-miR-2116-5p,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0
hsa-miR-212-3p,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0
hsa-miR-212-5p,1.0,2.0,0.0,1.0,11.0,5.0,7.0,9.0
hsa-miR-215-5p,34.0,13.0,42.0,14.0,8.0,6.0,7.0,3.0
hsa-miR-217-5p,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-218-2-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
hsa-miR-218-5p,8.0,2.0,9.0,3.0,24.0,25.0,23.0,9.0
hsa-miR-219a-1-3p,0.0,0.0,0.0,1.0,5.0,8.0,6.0,7.0
hsa-miR-219a-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
hsa-miR-22-3p,5663.0,2604.0,5414.0,3370.0,12586.0,11032.0,9832.0,7879.0
hsa-miR-22-5p,3.0,1.0,3.0,3.0,11.0,16.0,9.0,12.0
hsa-miR-221-3p,174.0,72.0,204.0,177.0,966.0,714.0,491.0,346.0
hsa-miR-221-5p,35.0,30.0,22.0,23.0,279.0,351.0,415.0,272.0
hsa-miR-222-3p,85.0,66.0,81.0,106.0,746.0,894.0,810.0,556.0
hsa-miR-222-5p,0.0,0.0,1.0,2.0,3.0,3.0,2.0,0.0
hsa-miR-224-3p,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0
hsa-miR-224-5p,1073.0,892.0,1022.0,976.0,2981.0,3719.0,3254.0,3226.0
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-2276-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-2277-3p,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-2277-5p,0.0,0.0,1.0,0.0,3.0,4.0,7.0,2.0
hsa-miR-2278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-2355-3p,1.0,1.0,2.0,1.0,0.0,5.0,1.0,0.0
hsa-miR-2355-5p,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-23a-3p,102.0,87.0,173.0,107.0,413.0,294.0,196.0,208.0
hsa-miR-23a-5p,0.0,0.0,0.0,2.0,1.0,5.0,3.0,2.0
hsa-miR-23b-3p,8.0,5.0,16.0,4.0,38.0,31.0,40.0,32.0
hsa-miR-23b-5p,1.0,3.0,1.0,1.0,16.0,20.0,25.0,17.0
hsa-miR-24-1-5p,0.0,1.0,0.0,0.0,5.0,5.0,3.0,1.0
hsa-miR-24-2-5p,112.0,52.0,97.0,66.0,190.0,161.0,111.0,126.0
hsa-miR-24-3p,1305.0,855.0,1426.0,18.0,3051.0,2887.0,2260.0,18.0
hsa-miR-25-3p,400.0,261.0,430.0,317.0,1534.0,1465.0,998.0,957.0
hsa-miR-25-5p,2.0,2.0,1.0,2.0,22.0,36.0,25.0,22.0
hsa-miR-2682-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-2682-5p,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-26a-2-3p,1.0,1.0,1.0,0.0,4.0,8.0,4.0,7.0
hsa-miR-26a-5p,1924.0,1319.0,1615.0,1275.0,3127.0,4426.0,4247.0,3372.0
hsa-miR-26b-3p,0.0,1.0,4.0,1.0,2.0,6.0,2.0,6.0
hsa-miR-26b-5p,18.0,23.0,31.0,16.0,80.0,79.0,95.0,60.0
hsa-miR-27a-3p,14.0,6.0,436.0,12.0,32.0,29.0,35.0,515.0
hsa-miR-27a-5p,82.0,61.0,65.0,44.0,152.0,206.0,244.0,260.0
hsa-miR-27b-3p,670.0,266.0,132.0,393.0,1299.0,1174.0,880.0,348.0
hsa-miR-27b-5p,10.0,10.0,12.0,7.0,92.0,107.0,107.0,104.0
hsa-miR-28-3p,409.0,361.0,440.0,377.0,758.0,797.0,731.0,578.0
hsa-miR-28-5p,16.0,13.0,17.0,12.0,14.0,13.0,17.0,17.0
hsa-miR-299-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-29a-3p,509.0,258.0,480.0,379.0,1970.0,1675.0,1369.0,1091.0
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0
hsa-miR-29b-1-5p,0.0,2.0,0.0,3.0,14.0,18.0,25.0,15.0
hsa-miR-29b-2-5p,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0
hsa-miR-29b-3p,9.0,5.0,9.0,9.0,33.0,30.0,24.0,13.0
hsa-miR-29c-3p,3.0,0.0,2.0,3.0,4.0,2.0,3.0,0.0
hsa-miR-29c-5p,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-301a-5p,1.0,0.0,0.0,0.0,4.0,6.0,2.0,2.0
hsa-miR-301b-3p,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0
hsa-miR-302d-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
hsa-miR-3065-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3065-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3074-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3074-5p,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
hsa-miR-30a-3p,140.0,95.0,160.0,90.0,445.0,356.0,326.0,309.0
hsa-miR-30a-5p,12653.0,5617.0,12157.0,7898.0,24105.0,21447.0,16795.0,15026.0
hsa-miR-30b-3p,0.0,0.0,1.0,0.0,3.0,5.0,6.0,4.0
hsa-miR-30b-5p,66.0,36.0,80.0,37.0,138.0,70.0,58.0,35.0
hsa-miR-30c-1-3p,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-30c-2-3p,10.0,10.0,11.0,16.0,78.0,88.0,104.0,82.0
hsa-miR-30c-5p,339.0,218.0,351.0,314.0,994.0,1173.0,887.0,831.0
hsa-miR-30d-3p,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0
hsa-miR-30d-5p,3125.0,2169.0,3380.0,2721.0,11097.0,12187.0,9498.0,7690.0
hsa-miR-30e-3p,11.0,8.0,11.0,6.0,55.0,59.0,49.0,28.0
hsa-miR-30e-5p,242.0,70.0,233.0,153.0,843.0,639.0,589.0,360.0
hsa-miR-31-3p,7.0,5.0,11.0,1.0,30.0,34.0,23.0,29.0
hsa-miR-31-5p,130.0,107.0,132.0,111.0,566.0,727.0,577.0,431.0
hsa-miR-3121-3p,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
hsa-miR-3126-5p,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0
