miRNA,SRR22728237,SRR22728238,SRR22728239,SRR22728240,SRR22728241,SRR22728242,SRR22728243,SRR22728244,SRR22728245,SRR22728247,SRR22728248,SRR22728249,SRR22728250,SRR22728251,SRR22728252
hsa-miR-10392-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-10395-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-10399-3p,0.0,0.0,1.0,4.0,6.0,20.0,0.0,0.0,0.0,0.0,218.0,104.0,0.0,0.0,55.0
hsa-miR-103a-1-5p,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-2-5p,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0
hsa-miR-103a-3p,36.0,0.0,1.0,42.0,0.0,385.0,0.0,54.0,1.0,2.0,408.0,1520.0,329.0,0.0,362.0
hsa-miR-10401-3p,125.0,0.0,0.0,6.0,0.0,56.0,0.0,2.0,0.0,0.0,91.0,54.0,14.0,0.0,8.0
hsa-miR-10527-5p,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-106a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,107.0,0.0,0.0,2.0
hsa-miR-106a-5p,65.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,727.0,0.0,0.0,8.0
hsa-miR-106b-3p,14.0,0.0,1.0,0.0,9.0,71.0,156.0,4.0,0.0,0.0,510.0,918.0,5.0,9.0,18.0
hsa-miR-106b-5p,89.0,0.0,2.0,30.0,35.0,55.0,4.0,17.0,0.0,3.0,1011.0,4066.0,26.0,0.0,54.0
hsa-miR-107,0.0,17.0,0.0,18.0,17.0,0.0,1.0,1.0,0.0,1.0,201.0,0.0,17.0,0.0,7.0
hsa-miR-10a-3p,0.0,0.0,0.0,3.0,14.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10a-5p,319.0,7.0,19.0,375.0,2169.0,277.0,198.0,303.0,3.0,2114.0,229.0,1424.0,77.0,8.0,151.0
hsa-miR-10b-5p,320.0,3.0,135.0,194.0,580.0,122.0,22.0,131.0,1.0,527.0,86.0,1038.0,7.0,1.0,83.0
hsa-miR-11400,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-11401,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
hsa-miR-1178-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-1179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,1128.0,5.0,141.0,61.0,122.0,1957.0,484.0,37.0,1.0,10.0,18298.0,7703.0,194.0,31.0,763.0
hsa-miR-1185-1-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
hsa-miR-12136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
hsa-miR-122-3p,1.0,2.0,3.0,44.0,1.0,2.0,19.0,248.0,0.0,0.0,2.0,31.0,0.0,0.0,18.0
hsa-miR-122-5p,50.0,181.0,174.0,6.0,22.0,43.0,13.0,933.0,46.0,3.0,31.0,218.0,20.0,44.0,120.0
hsa-miR-1224-3p,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-1226-3p,0.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,19.0,142.0,0.0,0.0,0.0
hsa-miR-1227-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,91.0,0.0,0.0,0.0
hsa-miR-1228-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0
hsa-miR-1229-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,318.0,0.0,0.0,6.0
hsa-miR-122b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1233-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
hsa-miR-1236-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-1237-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-1238-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,1.0,1.0,5.0,2.0,2.0,0.0,0.0,3.0,22.0,58.0,2.0,0.0,1.0,0.0,4.0
hsa-miR-1246,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,126.0,0.0,0.0,0.0
hsa-miR-1247-5p,0.0,0.0,0.0,2.0,6.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1249-3p,25.0,0.0,1.0,4.0,3.0,14.0,2.0,1.0,0.0,6.0,54.0,451.0,1.0,0.0,0.0
hsa-miR-1249-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1255a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
hsa-miR-1255b-5p,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,147.0,111.0,27.0,11.0,9.0
hsa-miR-1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
hsa-miR-125a-5p,870.0,20.0,74.0,312.0,435.0,372.0,320.0,277.0,10.0,417.0,130.0,871.0,119.0,3.0,140.0
hsa-miR-125b-1-3p,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0
hsa-miR-125b-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125b-5p,258.0,5.0,129.0,526.0,137.0,144.0,122.0,546.0,16.0,183.0,495.0,1030.0,221.0,3.0,76.0
hsa-miR-126-3p,21819.0,120.0,3191.0,5533.0,8016.0,15048.0,4977.0,4639.0,154.0,2338.0,162675.0,86718.0,3007.0,558.0,12206.0
hsa-miR-126-5p,82.0,0.0,5.0,148.0,80.0,158.0,8.0,99.0,0.0,35.0,818.0,6765.0,97.0,12.0,46.0
hsa-miR-1260a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-1260b,3.0,0.0,3.0,0.0,5.0,7.0,0.0,2.0,0.0,5.0,8.0,9.0,2.0,0.0,0.0
hsa-miR-1268a,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1269a,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,87.0,4.0,45.0,131.0,609.0,59.0,8.0,104.0,8.0,618.0,47.0,108.0,10.0,4.0,123.0
hsa-miR-1270,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,184.0,106.0,0.0,0.0,4.0
hsa-miR-1271-5p,3.0,1.0,0.0,1.0,0.0,8.0,0.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0
hsa-miR-1273c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
hsa-miR-1277-3p,13.0,0.0,0.0,0.0,2.0,8.0,0.0,2.0,0.0,0.0,161.0,341.0,4.0,0.0,5.0
hsa-miR-1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-128-1-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0
hsa-miR-128-3p,49.0,3.0,7.0,17.0,41.0,52.0,114.0,22.0,1.0,4.0,704.0,881.0,17.0,15.0,24.0
hsa-miR-1283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1284,21.0,0.0,1.0,10.0,6.0,1.0,0.0,1.0,0.0,0.0,140.0,368.0,0.0,0.0,7.0
hsa-miR-1285-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,115.0,0.0,0.0,0.0
hsa-miR-1285-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
hsa-miR-1287-3p,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,0.0,0.0,0.0,4.0,1.0,18.0,0.0,10.0,0.0,2.0,164.0,0.0,12.0,0.0,11.0
hsa-miR-1288-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-129-1-3p,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0
hsa-miR-129-2-3p,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0
hsa-miR-129-5p,0.0,0.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
hsa-miR-1292-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,0.0,0.0,0.0,0.0,5.0,20.0,190.0,15.0,0.0,0.0,214.0,290.0,9.0,0.0,8.0
hsa-miR-1294,65.0,0.0,111.0,10.0,19.0,292.0,179.0,0.0,0.0,0.0,1866.0,1705.0,42.0,14.0,45.0
hsa-miR-1295a,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,1.0,0.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
hsa-miR-1299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0
hsa-miR-1301-3p,0.0,0.0,0.0,1.0,0.0,13.0,0.0,3.0,0.0,0.0,134.0,287.0,10.0,0.0,11.0
hsa-miR-1303,0.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,0.0,0.0,27.0,0.0,0.0,1.0,0.0
hsa-miR-1304-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0
hsa-miR-1304-5p,23.0,1.0,0.0,2.0,2.0,59.0,0.0,0.0,0.0,0.0,571.0,109.0,0.0,0.0,7.0
hsa-miR-1306-3p,120.0,1.0,1.0,0.0,1.0,172.0,1.0,0.0,14.0,0.0,992.0,409.0,33.0,0.0,44.0
hsa-miR-1306-5p,597.0,4.0,156.0,25.0,21.0,902.0,202.0,4.0,3.0,0.0,2024.0,3384.0,33.0,4.0,64.0
hsa-miR-1307-3p,185.0,7.0,8.0,56.0,71.0,182.0,138.0,45.0,34.0,5.0,3937.0,1218.0,32.0,10.0,218.0
hsa-miR-1307-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
hsa-miR-130a-3p,196.0,0.0,13.0,64.0,55.0,100.0,25.0,58.0,0.0,33.0,1249.0,1362.0,140.0,0.0,100.0
hsa-miR-130a-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-130b-3p,0.0,0.0,1.0,5.0,8.0,1.0,0.0,1.0,0.0,0.0,94.0,555.0,8.0,0.0,0.0
hsa-miR-130b-5p,16.0,0.0,11.0,4.0,17.0,51.0,162.0,6.0,0.0,3.0,318.0,83.0,0.0,0.0,34.0
hsa-miR-132-3p,3.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,55.0,35.0,0.0,0.0,2.0
hsa-miR-132-5p,37.0,1.0,2.0,7.0,28.0,33.0,0.0,8.0,1.0,15.0,746.0,404.0,4.0,0.0,20.0
hsa-miR-133a-3p,14.0,12.0,2.0,86.0,2.0,10.0,478.0,116.0,11.0,1.0,16.0,733.0,1560.0,5.0,5.0
hsa-miR-133b,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,48.0,28.0,0.0,0.0
hsa-miR-134-3p,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1343-3p,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0
hsa-miR-135a-5p,1.0,1.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,11.0,66.0,9.0,2.0,0.0
hsa-miR-135b-5p,77.0,0.0,2.0,1.0,3.0,53.0,2.0,3.0,0.0,4.0,61.0,0.0,0.0,0.0,0.0
hsa-miR-136-3p,1.0,0.0,1.0,5.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-136-5p,1.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
hsa-miR-137-3p,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-138-5p,1.0,0.0,3.0,19.0,2.0,1.0,3.0,18.0,0.0,17.0,0.0,4.0,0.0,3.0,0.0
hsa-miR-139-3p,83.0,1.0,157.0,13.0,14.0,7.0,2.0,3.0,2.0,2.0,15.0,75.0,2.0,0.0,14.0
hsa-miR-139-5p,716.0,53.0,95.0,227.0,448.0,477.0,150.0,83.0,54.0,66.0,272.0,1388.0,29.0,10.0,505.0
hsa-miR-140-3p,83.0,0.0,2.0,121.0,23.0,3.0,1.0,150.0,0.0,8.0,148.0,880.0,92.0,0.0,20.0
hsa-miR-140-5p,36.0,0.0,9.0,199.0,26.0,49.0,2.0,329.0,2.0,18.0,475.0,554.0,88.0,1.0,25.0
hsa-miR-141-3p,26.0,1.0,0.0,2.0,11.0,32.0,0.0,3.0,0.0,7.0,29.0,94.0,0.0,0.0,0.0
hsa-miR-141-5p,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,117.0,1.0,5.0,48.0,72.0,151.0,3.0,71.0,4.0,16.0,949.0,5941.0,37.0,7.0,105.0
hsa-miR-142-5p,156.0,18.0,0.0,37.0,74.0,104.0,1.0,61.0,0.0,11.0,1508.0,5284.0,57.0,9.0,104.0
hsa-miR-143-3p,1218.0,4.0,348.0,17237.0,950.0,1974.0,708.0,19102.0,4.0,881.0,2046.0,1169.0,4853.0,10.0,212.0
hsa-miR-143-5p,1.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-3p,316.0,0.0,1.0,49.0,52.0,553.0,2.0,106.0,9.0,3.0,6402.0,41938.0,123.0,16.0,277.0
hsa-miR-144-5p,498.0,0.0,0.0,19.0,51.0,156.0,434.0,76.0,0.0,6.0,3796.0,17731.0,121.0,5.0,165.0
hsa-miR-145-3p,3.0,1.0,0.0,21.0,8.0,5.0,1.0,22.0,0.0,5.0,5.0,6.0,8.0,0.0,0.0
hsa-miR-145-5p,139.0,2.0,0.0,2226.0,56.0,137.0,44.0,2928.0,1.0,42.0,148.0,65.0,795.0,0.0,7.0
hsa-miR-1468-5p,52.0,0.0,0.0,1.0,3.0,68.0,170.0,0.0,1.0,1.0,209.0,0.0,4.0,8.0,3.0
hsa-miR-146a-5p,133.0,29.0,97.0,152.0,468.0,119.0,117.0,70.0,25.0,216.0,904.0,1695.0,30.0,19.0,1075.0
hsa-miR-146b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146b-5p,26.0,0.0,3.0,125.0,29.0,31.0,4.0,117.0,2.0,26.0,85.0,5.0,19.0,0.0,47.0
hsa-miR-147b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,37.0,1.0,0.0,99.0,8.0,26.0,12.0,90.0,0.0,6.0,210.0,517.0,4.0,0.0,22.0
hsa-miR-148b-3p,10.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,21.0,118.0,0.0,0.0,0.0
hsa-miR-148b-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,108.0,3.0,18.0,12.0,36.0,137.0,180.0,17.0,11.0,54.0,138.0,286.0,112.0,12.0,7.0
hsa-miR-150-3p,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-150-5p,2252.0,114.0,240.0,456.0,577.0,1540.0,305.0,211.0,153.0,121.0,278.0,3377.0,116.0,55.0,3893.0
hsa-miR-151a-3p,36.0,0.0,0.0,1.0,20.0,0.0,0.0,3.0,1.0,3.0,159.0,936.0,31.0,0.0,27.0
hsa-miR-151a-5p,2180.0,15.0,464.0,196.0,789.0,1874.0,406.0,232.0,40.0,195.0,23784.0,16384.0,317.0,162.0,1387.0
hsa-miR-151b,0.0,2.0,1.0,26.0,11.0,0.0,58.0,5.0,0.0,6.0,2782.0,306.0,2.0,0.0,97.0
hsa-miR-152-3p,1.0,0.0,1.0,14.0,1.0,1.0,2.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
hsa-miR-153-3p,0.0,0.0,11.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,14.0,0.0,2.0,2.0,9.0
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,15.0,0.0,0.0
hsa-miR-154-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,0.0,0.0,1.0,6.0,2.0,0.0,0.0,13.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0
hsa-miR-155-5p,125.0,29.0,2.0,43.0,27.0,32.0,187.0,15.0,0.0,26.0,424.0,419.0,40.0,0.0,205.0
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,1248.0,3.0,25.0,504.0,655.0,1396.0,172.0,202.0,41.0,118.0,15893.0,15502.0,365.0,121.0,580.0
hsa-miR-15b-3p,127.0,0.0,7.0,65.0,112.0,249.0,2.0,31.0,0.0,5.0,6153.0,6362.0,128.0,9.0,194.0
hsa-miR-15b-5p,3872.0,43.0,743.0,1029.0,2679.0,5037.0,1408.0,487.0,82.0,158.0,48295.0,52708.0,1211.0,549.0,3362.0
hsa-miR-16-2-3p,384.0,2.0,1.0,63.0,88.0,366.0,144.0,27.0,17.0,8.0,4223.0,6878.0,42.0,1.0,119.0
hsa-miR-16-5p,54182.0,171.0,3369.0,3977.0,6552.0,28409.0,29550.0,3017.0,153.0,1570.0,233032.0,339161.0,20350.0,1032.0,17607.0
hsa-miR-17-3p,2.0,0.0,0.0,1.0,0.0,25.0,0.0,9.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0
hsa-miR-17-5p,333.0,2.0,3.0,61.0,48.0,192.0,6.0,67.0,1.0,12.0,1924.0,3228.0,118.0,12.0,186.0
hsa-miR-181a-2-3p,19.0,0.0,1.0,10.0,13.0,16.0,1.0,6.0,0.0,3.0,102.0,187.0,1.0,0.0,22.0
hsa-miR-181a-3p,1.0,1.0,2.0,2.0,10.0,2.0,2.0,0.0,1.0,7.0,10.0,2.0,0.0,0.0,20.0
hsa-miR-181a-5p,2804.0,165.0,354.0,898.0,2217.0,2894.0,1951.0,899.0,90.0,903.0,36307.0,26939.0,958.0,161.0,4629.0
hsa-miR-181b-5p,202.0,8.0,81.0,84.0,146.0,55.0,107.0,85.0,8.0,161.0,1031.0,652.0,43.0,2.0,263.0
hsa-miR-181c-3p,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181c-5p,7.0,2.0,12.0,25.0,57.0,9.0,32.0,24.0,2.0,48.0,303.0,234.0,10.0,0.0,21.0
hsa-miR-181d-5p,2.0,2.0,4.0,1.0,18.0,1.0,11.0,3.0,2.0,10.0,11.0,123.0,4.0,0.0,11.0
hsa-miR-182-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p,2707.0,26.0,373.0,92.0,395.0,1199.0,2.0,150.0,33.0,58.0,11460.0,25206.0,875.0,60.0,1695.0
hsa-miR-183-3p,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,51.0,0.0,0.0,0.0,8.0
hsa-miR-183-5p,1355.0,0.0,6.0,43.0,215.0,1234.0,381.0,111.0,0.0,41.0,22748.0,8033.0,226.0,41.0,768.0
hsa-miR-184,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,12.0,104.0,0.0,2.0,141.0
hsa-miR-1843,0.0,0.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,150.0,0.0,1.0,0.0,2.0
