miRNA,SRR7138585,SRR7138586
hsa-miR-1284,4.0,1.0
hsa-miR-1285-3p,10.0,24.0
hsa-miR-1285-5p,7.0,7.0
hsa-miR-1286,1.0,0.0
hsa-miR-1287-5p,12.0,13.0
hsa-miR-1288-3p,0.0,2.0
hsa-miR-1289,0.0,2.0
hsa-miR-129-5p,3.0,1.0
hsa-miR-1290,2.0,5.0
hsa-miR-1291,46.0,48.0
hsa-miR-1292-5p,15.0,21.0
hsa-miR-1293,5.0,2.0
hsa-miR-1294,0.0,1.0
hsa-miR-1296-3p,0.0,2.0
hsa-miR-1296-5p,7.0,8.0
hsa-miR-1299,21.0,20.0
hsa-miR-1301-3p,36.0,46.0
hsa-miR-1303,53.0,67.0
hsa-miR-1304-3p,21.0,32.0
hsa-miR-1304-5p,31.0,16.0
hsa-miR-1306-3p,10.0,22.0
hsa-miR-1306-5p,5.0,4.0
hsa-miR-1307-3p,1053.0,734.0
hsa-miR-1307-5p,515.0,602.0
hsa-miR-130a-3p,43.0,51.0
hsa-miR-130b-3p,33.0,63.0
hsa-miR-130b-5p,58.0,42.0
hsa-miR-132-3p,33.0,26.0
hsa-miR-132-5p,37.0,17.0
hsa-miR-133a-3p,5.0,8.0
hsa-miR-134-5p,3.0,1.0
hsa-miR-1343-3p,20.0,15.0
hsa-miR-1343-5p,0.0,1.0
hsa-miR-135a-5p,1.0,3.0
hsa-miR-135b-3p,1.0,0.0
hsa-miR-135b-5p,2.0,4.0
hsa-miR-136-3p,2.0,6.0
hsa-miR-136-5p,1.0,1.0
hsa-miR-138-5p,0.0,1.0
hsa-miR-139-3p,10.0,25.0
hsa-miR-139-5p,155.0,149.0
hsa-miR-140-3p,223.0,172.0
hsa-miR-140-5p,25.0,10.0
hsa-miR-141-3p,10.0,6.0
hsa-miR-142-3p,6.0,6.0
hsa-miR-142-5p,28.0,20.0
hsa-miR-143-3p,345.0,274.0
hsa-miR-143-5p,1.0,2.0
hsa-miR-144-3p,4.0,1.0
hsa-miR-145-3p,1.0,2.0
hsa-miR-145-5p,5.0,6.0
hsa-miR-1468-5p,1.0,5.0
hsa-miR-146a-5p,73.0,48.0
hsa-miR-146b-5p,123.0,76.0
hsa-miR-147b-3p,12.0,9.0
hsa-miR-148a-3p,3866.0,4083.0
hsa-miR-148a-5p,14.0,4.0
hsa-miR-148b-3p,593.0,582.0
hsa-miR-148b-5p,9.0,7.0
hsa-miR-149-5p,80.0,52.0
hsa-miR-150-5p,2.0,10.0
hsa-miR-151a-3p,5785.0,7342.0
hsa-miR-151a-5p,13.0,4.0
hsa-miR-151b,4.0,0.0
hsa-miR-152-3p,27.0,37.0
hsa-miR-152-5p,2.0,0.0
hsa-miR-155-5p,2.0,3.0
hsa-miR-15a-5p,6.0,13.0
hsa-miR-15b-3p,73.0,88.0
hsa-miR-15b-5p,14.0,35.0
hsa-miR-16-2-3p,198.0,192.0
hsa-miR-16-5p,93.0,115.0
hsa-miR-17-3p,1.0,0.0
hsa-miR-17-5p,216.0,146.0
hsa-miR-181a-2-3p,27.0,35.0
hsa-miR-181a-3p,3.0,8.0
hsa-miR-181a-5p,1728.0,2466.0
hsa-miR-181b-5p,1794.0,2716.0
hsa-miR-181c-3p,1.0,0.0
hsa-miR-181c-5p,5.0,6.0
hsa-miR-181d-5p,101.0,158.0
hsa-miR-182-3p,1.0,2.0
hsa-miR-182-5p,277.0,223.0
hsa-miR-183-3p,1.0,0.0
hsa-miR-183-5p,604.0,458.0
hsa-miR-184,2.0,0.0
hsa-miR-1843,95.0,92.0
hsa-miR-185-3p,7.0,4.0
hsa-miR-185-5p,106.0,152.0
hsa-miR-186-5p,581.0,721.0
hsa-miR-188-5p,2.0,0.0
hsa-miR-18a-3p,100.0,100.0
hsa-miR-18a-5p,13.0,12.0
hsa-miR-18b-5p,0.0,1.0
hsa-miR-1908-3p,13.0,6.0
hsa-miR-1908-5p,67.0,99.0
hsa-miR-1909-3p,1.0,1.0
hsa-miR-1909-5p,1.0,0.0
hsa-miR-190b-5p,3.0,0.0
hsa-miR-191-3p,21.0,15.0
hsa-miR-191-5p,1673.0,1104.0
hsa-miR-1910-3p,3.0,3.0
hsa-miR-1910-5p,15.0,19.0
hsa-miR-1914-3p,3.0,0.0
hsa-miR-1915-3p,6.0,0.0
hsa-miR-1915-5p,1.0,0.0
hsa-miR-192-5p,429.0,306.0
hsa-miR-193a-3p,2.0,1.0
hsa-miR-193a-5p,42.0,61.0
hsa-miR-193b-3p,119.0,118.0
hsa-miR-193b-5p,62.0,65.0
hsa-miR-194-5p,136.0,151.0
hsa-miR-195-3p,3.0,4.0
hsa-miR-195-5p,4.0,4.0
hsa-miR-196a-3p,1.0,1.0
hsa-miR-196a-5p,512.0,751.0
hsa-miR-196b-5p,41.0,68.0
hsa-miR-197-3p,98.0,106.0
hsa-miR-197-5p,0.0,5.0
hsa-miR-199a-3p,272.0,401.0
hsa-miR-199a-5p,150.0,136.0
hsa-miR-199b-3p,110.0,78.0
hsa-miR-199b-5p,1.0,0.0
hsa-miR-19a-3p,9.0,8.0
hsa-miR-19b-3p,29.0,22.0
hsa-miR-200a-3p,37.0,57.0
hsa-miR-200a-5p,6.0,2.0
hsa-miR-200b-3p,32.0,45.0
hsa-miR-200c-3p,52.0,52.0
hsa-miR-203a-3p,52.0,52.0
hsa-miR-204-3p,1.0,2.0
hsa-miR-205-5p,7.0,17.0
hsa-miR-206,5.0,4.0
hsa-miR-208b-3p,0.0,2.0
hsa-miR-20a-5p,327.0,257.0
hsa-miR-20b-5p,0.0,1.0
hsa-miR-21-3p,11.0,7.0
hsa-miR-21-5p,5807.0,7891.0
hsa-miR-210-3p,1.0,15.0
hsa-miR-210-5p,1.0,0.0
hsa-miR-2110,97.0,96.0
hsa-miR-2116-3p,6.0,8.0
hsa-miR-212-3p,2.0,3.0
hsa-miR-212-5p,7.0,13.0
hsa-miR-214-3p,2.0,10.0
hsa-miR-214-5p,1.0,1.0
hsa-miR-215-5p,7.0,5.0
hsa-miR-216b-5p,0.0,1.0
hsa-miR-217-5p,1.0,2.0
hsa-miR-218-5p,11.0,9.0
hsa-miR-219a-1-3p,9.0,3.0
hsa-miR-219b-5p,3.0,0.0
hsa-miR-22-3p,1245.0,1443.0
hsa-miR-22-5p,106.0,110.0
hsa-miR-221-3p,1445.0,1838.0
hsa-miR-221-5p,8.0,7.0
hsa-miR-222-3p,1735.0,1761.0
hsa-miR-222-5p,3.0,0.0
hsa-miR-223-3p,1.0,1.0
hsa-miR-224-3p,1.0,2.0
hsa-miR-224-5p,5388.0,4387.0
hsa-miR-2277-5p,1.0,2.0
hsa-miR-2278,2.0,0.0
hsa-miR-2355-3p,2.0,3.0
hsa-miR-23a-3p,583.0,723.0
hsa-miR-23a-5p,29.0,48.0
hsa-miR-23b-3p,29.0,24.0
hsa-miR-23b-5p,12.0,11.0
hsa-miR-24-1-5p,3.0,5.0
hsa-miR-24-2-5p,239.0,269.0
hsa-miR-24-3p,7580.0,5157.0
hsa-miR-25-3p,5329.0,6261.0
hsa-miR-25-5p,9.0,8.0
hsa-miR-26a-2-3p,0.0,2.0
hsa-miR-26a-5p,1107.0,1044.0
hsa-miR-26b-5p,52.0,81.0
hsa-miR-27a-3p,5594.0,6973.0
hsa-miR-27a-5p,33.0,45.0
hsa-miR-27b-3p,2233.0,3285.0
hsa-miR-27b-5p,6.0,1.0
hsa-miR-28-3p,333.0,402.0
hsa-miR-28-5p,25.0,18.0
hsa-miR-296-3p,72.0,99.0
hsa-miR-296-5p,18.0,14.0
hsa-miR-299-5p,2.0,0.0
hsa-miR-29a-3p,1011.0,1011.0
hsa-miR-29b-1-5p,0.0,1.0
hsa-miR-29b-3p,33.0,26.0
hsa-miR-29c-3p,22.0,5.0
hsa-miR-29c-5p,4.0,0.0
hsa-miR-301a-3p,0.0,2.0
hsa-miR-301a-5p,2.0,0.0
hsa-miR-3064-5p,0.0,1.0
hsa-miR-3065-5p,1.0,0.0
hsa-miR-3074-5p,0.0,5.0
hsa-miR-30a-3p,282.0,294.0
hsa-miR-30a-5p,3206.0,3185.0
hsa-miR-30b-3p,2.0,0.0
hsa-miR-30b-5p,35.0,45.0
hsa-miR-30c-1-3p,1.0,0.0
hsa-miR-30c-2-3p,5.0,3.0
hsa-miR-30c-5p,277.0,295.0
hsa-miR-30d-3p,2.0,0.0
hsa-miR-30d-5p,5668.0,5713.0
hsa-miR-30e-3p,33.0,31.0
hsa-miR-30e-5p,452.0,379.0
hsa-miR-31-3p,1.0,0.0
hsa-miR-31-5p,15.0,11.0
hsa-miR-3115,4.0,1.0
hsa-miR-3121-3p,0.0,1.0
hsa-miR-3122,1.0,0.0
hsa-miR-3124-5p,1.0,5.0
hsa-miR-3126-5p,7.0,3.0
hsa-miR-3127-3p,1.0,0.0
hsa-miR-3127-5p,4.0,0.0
hsa-miR-3129-3p,2.0,0.0
hsa-miR-3131,2.0,1.0
hsa-miR-3140-3p,1.0,0.0
hsa-miR-3141,0.0,1.0
hsa-miR-3143,3.0,0.0
hsa-miR-3146,1.0,0.0
hsa-miR-3150a-5p,2.0,2.0
hsa-miR-3157-3p,3.0,1.0
hsa-miR-3158-3p,29.0,5.0
hsa-miR-3162-5p,0.0,2.0
hsa-miR-3168,4.0,3.0
hsa-miR-3170,2.0,3.0
hsa-miR-3173-3p,0.0,1.0
hsa-miR-3173-5p,7.0,0.0
hsa-miR-3175,0.0,1.0
hsa-miR-3176,11.0,2.0
hsa-miR-3177-3p,13.0,14.0
hsa-miR-3178,1.0,2.0
hsa-miR-3179,2.0,0.0
hsa-miR-3180,2.0,11.0
hsa-miR-3180-3p,4.0,0.0
hsa-miR-3182,3.0,1.0
hsa-miR-3187-3p,5.0,10.0
hsa-miR-3188,1.0,1.0
hsa-miR-3191-3p,1.0,0.0
hsa-miR-3192-5p,1.0,1.0
hsa-miR-3195,71.0,85.0
hsa-miR-3196,4.0,3.0
hsa-miR-3197,1.0,3.0
hsa-miR-3198,7.0,7.0
hsa-miR-32-3p,0.0,3.0
hsa-miR-32-5p,8.0,6.0
hsa-miR-320a-3p,3503.0,2841.0
hsa-miR-320a-5p,4.0,3.0
hsa-miR-320b,1600.0,1828.0
hsa-miR-320c,1679.0,2261.0
hsa-miR-320d,206.0,2096.0
hsa-miR-320e,67.0,152.0
hsa-miR-323a-3p,1.0,0.0
hsa-miR-324-5p,1.0,1.0
hsa-miR-326,14.0,23.0
hsa-miR-328-3p,157.0,87.0
hsa-miR-330-3p,95.0,78.0
hsa-miR-330-5p,272.0,285.0
hsa-miR-331-3p,5.0,3.0
hsa-miR-331-5p,16.0,22.0
hsa-miR-335-3p,25.0,22.0
hsa-miR-335-5p,2.0,1.0
hsa-miR-338-5p,1.0,16.0
hsa-miR-339-3p,45.0,45.0
hsa-miR-339-5p,14.0,17.0
hsa-miR-33a-3p,1.0,0.0
hsa-miR-33b-3p,0.0,1.0
hsa-miR-33b-5p,0.0,1.0
hsa-miR-340-3p,2.0,10.0
hsa-miR-340-5p,23.0,22.0
hsa-miR-342-3p,58.0,48.0
hsa-miR-342-5p,50.0,82.0
hsa-miR-345-5p,90.0,103.0
hsa-miR-346,3.0,3.0
hsa-miR-34a-5p,4.0,3.0
hsa-miR-34c-5p,6.0,4.0
hsa-miR-3605-3p,4.0,0.0
hsa-miR-3605-5p,0.0,6.0
hsa-miR-3609,3.0,3.0
hsa-miR-361-3p,101.0,78.0
hsa-miR-361-5p,173.0,281.0
hsa-miR-3613-3p,0.0,1.0
hsa-miR-3615,111.0,106.0
hsa-miR-3617-5p,1.0,1.0
hsa-miR-3619-3p,2.0,1.0
hsa-miR-362-5p,2.0,1.0
hsa-miR-3620-3p,2.0,0.0
hsa-miR-363-3p,3.0,2.0
hsa-miR-3648,12.0,18.0
hsa-miR-3651,0.0,1.0
hsa-miR-3652,1.0,0.0
hsa-miR-3654,3.0,1.0
hsa-miR-3655,0.0,2.0
hsa-miR-3659,0.0,1.0
hsa-miR-365a-3p,18.0,14.0
hsa-miR-365a-5p,28.0,37.0
hsa-miR-365b-3p,34.0,60.0
hsa-miR-365b-5p,9.0,5.0
hsa-miR-3661,0.0,1.0
hsa-miR-3665,135.0,186.0
hsa-miR-3674,2.0,0.0
hsa-miR-3677-3p,1.0,3.0
hsa-miR-3678-5p,1.0,0.0
hsa-miR-3679-5p,13.0,14.0
hsa-miR-3685,1.0,5.0
hsa-miR-369-3p,0.0,4.0
hsa-miR-369-5p,0.0,1.0
hsa-miR-3690,0.0,1.0
hsa-miR-3691-5p,1.0,1.0
hsa-miR-374a-3p,1.0,0.0
hsa-miR-374a-5p,3.0,6.0
hsa-miR-374b-5p,10.0,8.0
hsa-miR-375-3p,7.0,11.0
hsa-miR-378a-3p,662.0,811.0
hsa-miR-378a-5p,13.0,5.0
hsa-miR-378c,120.0,94.0
hsa-miR-378d,16.0,47.0
hsa-miR-378e,4.0,7.0
hsa-miR-378i,2.0,1.0
hsa-miR-379-5p,15.0,19.0
hsa-miR-380-5p,1.0,0.0
hsa-miR-381-3p,7.0,14.0
hsa-miR-382-3p,0.0,2.0
hsa-miR-382-5p,4.0,3.0
hsa-miR-3909,11.0,8.0
hsa-miR-3911,42.0,53.0
hsa-miR-3912-3p,0.0,1.0
hsa-miR-3918,4.0,1.0
hsa-miR-3922-3p,4.0,0.0
hsa-miR-3925-3p,1.0,0.0
hsa-miR-3928-3p,9.0,6.0
hsa-miR-3929,3.0,10.0
hsa-miR-3934-5p,7.0,9.0
hsa-miR-3935,1.0,0.0
hsa-miR-3940-3p,3.0,2.0
hsa-miR-3940-5p,0.0,1.0
hsa-miR-3944-3p,3.0,7.0
hsa-miR-3944-5p,1.0,0.0
hsa-miR-3960,1230.0,2843.0
hsa-miR-409-3p,15.0,26.0
hsa-miR-409-5p,2.0,2.0
hsa-miR-410-3p,0.0,1.0
hsa-miR-411-5p,8.0,12.0
hsa-miR-412-5p,17.0,20.0
hsa-miR-421,60.0,87.0
hsa-miR-423-3p,8456.0,1245.0
hsa-miR-423-5p,2182.0,1553.0
hsa-miR-424-3p,76.0,91.0
hsa-miR-424-5p,3.0,5.0
hsa-miR-425-3p,44.0,51.0
hsa-miR-425-5p,611.0,544.0
hsa-miR-4286,2.0,0.0
hsa-miR-429,11.0,15.0
hsa-miR-431-5p,0.0,1.0
hsa-miR-432-5p,5.0,3.0
hsa-miR-4326,62.0,41.0
hsa-miR-433-3p,3.0,2.0
hsa-miR-4425,5.0,7.0
hsa-miR-4427,0.0,3.0
hsa-miR-4428,0.0,1.0
hsa-miR-4429,8.0,3.0
hsa-miR-4433b-5p,0.0,1.0
hsa-miR-4435,3.0,3.0
hsa-miR-4440,3.0,5.0
hsa-miR-4443,8.0,14.0
hsa-miR-4444,2.0,0.0
hsa-miR-4447,1.0,0.0
hsa-miR-4449,23.0,15.0
hsa-miR-4450,0.0,3.0
hsa-miR-4466,0.0,2.0
hsa-miR-4467,4.0,4.0
hsa-miR-4470,4.0,0.0
hsa-miR-4473,18.0,8.0
hsa-miR-4474-3p,2.0,2.0
hsa-miR-4478,1.0,0.0
hsa-miR-4482-3p,9.0,10.0
hsa-miR-4482-5p,0.0,1.0
hsa-miR-4485-3p,0.0,7.0
hsa-miR-4488,584.0,425.0
hsa-miR-4489,0.0,3.0
hsa-miR-4492,23.0,13.0
hsa-miR-4497,174.0,157.0
hsa-miR-4500,1.0,0.0
hsa-miR-4508,250.0,297.0
hsa-miR-450a-1-3p,0.0,1.0
hsa-miR-450a-2-3p,2.0,3.0
hsa-miR-450a-5p,3.0,11.0
hsa-miR-450b-5p,5.0,16.0
hsa-miR-4511,1.0,0.0
hsa-miR-4512,1.0,0.0
hsa-miR-4516,130.0,136.0
hsa-miR-451a,87.0,5.0
hsa-miR-452-3p,89.0,74.0
hsa-miR-452-5p,60.0,57.0
hsa-miR-4521,1.0,0.0
hsa-miR-4525,2.0,3.0
hsa-miR-4530,0.0,1.0
hsa-miR-454-5p,3.0,2.0
hsa-miR-455-3p,10.0,2.0
hsa-miR-455-5p,64.0,21.0
hsa-miR-4639-5p,0.0,1.0
hsa-miR-4640-3p,0.0,1.0
hsa-miR-4646-3p,0.0,1.0
hsa-miR-4647,2.0,0.0
hsa-miR-4652-5p,6.0,1.0
hsa-miR-4654,3.0,4.0
hsa-miR-4658,2.0,1.0
hsa-miR-4659a-3p,0.0,2.0
hsa-miR-4660,1.0,0.0
hsa-miR-4661-5p,2.0,0.0
hsa-miR-4663,0.0,1.0
hsa-miR-4664-3p,64.0,77.0
hsa-miR-4664-5p,0.0,2.0
hsa-miR-4665-5p,2.0,2.0
hsa-miR-4671-3p,0.0,1.0
hsa-miR-4676-3p,0.0,6.0
hsa-miR-4677-5p,0.0,1.0
hsa-miR-4682,1.0,0.0
hsa-miR-4685-3p,0.0,1.0
hsa-miR-4687-3p,2.0,3.0
hsa-miR-4687-5p,3.0,1.0
hsa-miR-4689,0.0,2.0
hsa-miR-4706,0.0,2.0
hsa-miR-4707-3p,1.0,0.0
hsa-miR-4710,1.0,4.0
hsa-miR-4721,27.0,16.0
hsa-miR-4722-3p,0.0,4.0
hsa-miR-4728-3p,1.0,0.0
hsa-miR-4731-5p,0.0,1.0
hsa-miR-4741,0.0,3.0
hsa-miR-4742-3p,1.0,0.0
hsa-miR-4743-5p,2.0,0.0
hsa-miR-4745-5p,11.0,18.0
hsa-miR-4746-5p,24.0,29.0
hsa-miR-4747-3p,1.0,0.0
hsa-miR-4753-3p,4.0,0.0
hsa-miR-4755-3p,1.0,0.0
hsa-miR-4755-5p,1.0,2.0
hsa-miR-4758-3p,0.0,1.0
hsa-miR-4758-5p,4.0,5.0
hsa-miR-4762-3p,3.0,1.0
hsa-miR-4763-3p,1.0,2.0
hsa-miR-4763-5p,1.0,0.0
hsa-miR-4767,0.0,1.0
hsa-miR-4775,3.0,5.0
hsa-miR-4779,1.0,0.0
hsa-miR-4786-3p,1.0,0.0
hsa-miR-4786-5p,0.0,1.0
hsa-miR-4787-3p,1.0,4.0
hsa-miR-4787-5p,0.0,1.0
hsa-miR-4788,1.0,0.0
hsa-miR-4791,5.0,4.0
hsa-miR-4798-5p,2.0,2.0
hsa-miR-484,223.0,222.0
hsa-miR-485-3p,0.0,1.0
hsa-miR-485-5p,0.0,2.0
hsa-miR-486-3p,3.0,0.0
hsa-miR-486-5p,21.0,68.0
hsa-miR-487b-3p,0.0,1.0
hsa-miR-493-3p,0.0,2.0
hsa-miR-493-5p,1.0,8.0
hsa-miR-494-3p,4.0,2.0
hsa-miR-495-3p,6.0,3.0
hsa-miR-497-5p,5.0,0.0
hsa-miR-5001-3p,0.0,3.0
hsa-miR-5009-5p,1.0,1.0
hsa-miR-500a-3p,22.0,14.0
hsa-miR-500b-3p,1.0,1.0
hsa-miR-501-3p,47.0,44.0
hsa-miR-501-5p,4.0,3.0
hsa-miR-5010-3p,1.0,2.0
hsa-miR-502-3p,15.0,30.0
hsa-miR-503-3p,1.0,0.0
hsa-miR-503-5p,340.0,372.0
hsa-miR-504-3p,9.0,4.0
hsa-miR-504-5p,21.0,19.0
hsa-miR-505-3p,28.0,19.0
hsa-miR-505-5p,13.0,6.0
hsa-miR-5093,0.0,2.0
hsa-miR-511-5p,8.0,3.0
hsa-miR-516a-5p,0.0,1.0
hsa-miR-5194,0.0,1.0
hsa-miR-532-3p,8.0,5.0
hsa-miR-532-5p,739.0,706.0
hsa-miR-542-3p,4.0,4.0
hsa-miR-543,11.0,20.0
hsa-miR-548ah-3p,0.0,1.0
hsa-miR-548ah-5p,0.0,2.0
hsa-miR-548am-3p,5.0,4.0
hsa-miR-548ay-3p,1.0,0.0
hsa-miR-548bc,0.0,2.0
hsa-miR-548e-3p,2.0,0.0
hsa-miR-548f-3p,0.0,3.0
hsa-miR-548k,0.0,2.0
hsa-miR-548l,3.0,0.0
hsa-miR-548o-3p,5.0,9.0
hsa-miR-548u,1.0,1.0
hsa-miR-548y,0.0,1.0
hsa-miR-550a-3-5p,18.0,11.0
hsa-miR-550a-5p,4.0,5.0
hsa-miR-556-3p,0.0,2.0
hsa-miR-5581-3p,1.0,0.0
hsa-miR-5587-3p,1.0,1.0
hsa-miR-574-3p,62.0,31.0
hsa-miR-574-5p,19.0,19.0
hsa-miR-576-3p,10.0,4.0
hsa-miR-576-5p,10.0,21.0
hsa-miR-579-3p,0.0,1.0
hsa-miR-579-5p,0.0,1.0
hsa-miR-581,1.0,0.0
hsa-miR-582-3p,183.0,141.0
hsa-miR-582-5p,2.0,4.0
hsa-miR-584-5p,12.0,30.0
hsa-miR-589-3p,2.0,0.0
hsa-miR-589-5p,41.0,61.0
hsa-miR-597-3p,3.0,2.0
hsa-miR-598-5p,1.0,0.0
hsa-miR-615-3p,2098.0,2559.0
hsa-miR-615-5p,9.0,8.0
hsa-miR-616-3p,0.0,1.0
hsa-miR-618,0.0,1.0
hsa-miR-619-5p,6.0,0.0
hsa-miR-622,1.0,0.0
hsa-miR-625-3p,20.0,19.0
hsa-miR-628-3p,35.0,23.0
hsa-miR-628-5p,3.0,0.0
hsa-miR-629-3p,6.0,3.0
hsa-miR-629-5p,1008.0,1141.0
hsa-miR-636,5.0,3.0
hsa-miR-639,1.0,0.0
hsa-miR-641,3.0,4.0
hsa-miR-642a-3p,1.0,0.0
hsa-miR-643,0.0,2.0
hsa-miR-6500-3p,3.0,0.0
hsa-miR-6505-5p,0.0,1.0
hsa-miR-651-5p,20.0,36.0
hsa-miR-6510-3p,1.0,0.0
hsa-miR-6511a-5p,3.0,7.0
hsa-miR-6511b-3p,0.0,2.0
hsa-miR-6511b-5p,1.0,0.0
hsa-miR-6514-5p,2.0,0.0
hsa-miR-6515-5p,2.0,0.0
hsa-miR-652-3p,45.0,27.0
hsa-miR-6529-5p,19.0,40.0
hsa-miR-654-3p,1.0,0.0
hsa-miR-658,10.0,16.0
hsa-miR-659-3p,0.0,1.0
hsa-miR-659-5p,7.0,0.0
hsa-miR-660-3p,2.0,0.0
hsa-miR-660-5p,20.0,25.0
hsa-miR-663a,16.0,28.0
hsa-miR-663b,3.0,13.0
hsa-miR-664a-3p,2.0,1.0
hsa-miR-664a-5p,2.0,3.0
hsa-miR-671-3p,23.0,18.0
hsa-miR-671-5p,65.0,125.0
hsa-miR-6720-3p,1.0,1.0
hsa-miR-6720-5p,0.0,2.0
hsa-miR-6721-5p,1.0,0.0
hsa-miR-6726-3p,1.0,0.0
hsa-miR-6726-5p,0.0,1.0
hsa-miR-6727-5p,0.0,2.0
hsa-miR-6732-5p,0.0,1.0
hsa-miR-6734-5p,2.0,0.0
hsa-miR-6737-5p,0.0,1.0
hsa-miR-6739-3p,1.0,0.0
hsa-miR-6741-3p,0.0,1.0
hsa-miR-6743-5p,0.0,1.0
hsa-miR-6745,14.0,10.0
hsa-miR-6747-3p,11.0,10.0
hsa-miR-6747-5p,0.0,1.0
hsa-miR-675-3p,178.0,150.0
hsa-miR-675-5p,666.0,1018.0
hsa-miR-6751-5p,2.0,0.0
hsa-miR-6753-3p,1.0,0.0
hsa-miR-6755-5p,0.0,3.0
hsa-miR-6756-5p,3.0,0.0
hsa-miR-6758-5p,0.0,2.0
hsa-miR-6759-5p,0.0,4.0
hsa-miR-676-3p,2.0,0.0
hsa-miR-6763-3p,1.0,0.0
hsa-miR-6763-5p,2.0,3.0
hsa-miR-6765-5p,1.0,0.0
hsa-miR-6768-5p,1.0,0.0
hsa-miR-6772-3p,1.0,0.0
hsa-miR-6775-5p,0.0,1.0
hsa-miR-6776-5p,1.0,0.0
hsa-miR-6777-5p,0.0,1.0
hsa-miR-6779-5p,1.0,0.0
hsa-miR-6781-5p,2.0,0.0
hsa-miR-6782-3p,0.0,1.0
hsa-miR-6783-3p,1.0,0.0
hsa-miR-6786-3p,1.0,0.0
hsa-miR-6787-3p,0.0,2.0
hsa-miR-6788-3p,1.0,0.0
hsa-miR-6789-5p,1.0,1.0
hsa-miR-6791-3p,2.0,0.0
hsa-miR-6792-5p,0.0,3.0
hsa-miR-6793-5p,1.0,2.0
hsa-miR-6796-3p,0.0,1.0
hsa-miR-6799-5p,0.0,1.0
hsa-miR-6800-5p,1.0,0.0
hsa-miR-6805-3p,1.0,0.0
hsa-miR-6805-5p,3.0,2.0
hsa-miR-6806-3p,0.0,1.0
hsa-miR-6808-3p,1.0,0.0
hsa-miR-6812-3p,4.0,0.0
hsa-miR-6816-3p,7.0,0.0
