miRNA,SRR11129773,SRR11129774,SRR11129775,SRR11129776,SRR11129777,SRR11129778,SRR11129779,SRR11129780,SRR11129781,SRR11129782,SRR11129783,SRR11129784,SRR11129785,SRR11129786,SRR11129787,SRR11129788
hsa-miR-10401-5p,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-105-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10527-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0
hsa-miR-106a-3p,0.0,0.0,0.0,3.0,1.0,1.0,1.0,7.0,1.0,9.0,5.0,1.0,7.0,0.0,4.0,5.0
hsa-miR-106a-5p,40.0,7.0,14.0,5.0,3.0,12.0,8.0,8.0,74.0,87.0,27.0,53.0,19.0,15.0,13.0,41.0
hsa-miR-106b-3p,1446.0,399.0,1086.0,652.0,745.0,689.0,581.0,762.0,1384.0,2982.0,2148.0,2317.0,2212.0,1039.0,297.0,1663.0
hsa-miR-106b-5p,51.0,103.0,63.0,62.0,56.0,63.0,84.0,139.0,738.0,1390.0,809.0,782.0,525.0,73.0,75.0,466.0
hsa-miR-107,9.0,49.0,19.0,52.0,5.0,8.0,27.0,46.0,864.0,110.0,24.0,84.0,154.0,9.0,40.0,540.0
hsa-miR-10a-3p,2.0,13.0,0.0,7.0,2.0,7.0,7.0,3.0,21.0,14.0,22.0,16.0,25.0,2.0,4.0,11.0
hsa-miR-10a-5p,896.0,1005.0,517.0,615.0,612.0,1295.0,723.0,389.0,2060.0,1880.0,1172.0,1569.0,2917.0,669.0,458.0,1226.0
hsa-miR-10b-3p,0.0,18.0,1.0,0.0,10.0,5.0,9.0,6.0,40.0,32.0,26.0,25.0,23.0,2.0,8.0,6.0
hsa-miR-10b-5p,1415.0,2234.0,1146.0,1441.0,965.0,2056.0,1139.0,689.0,4232.0,3405.0,2650.0,3042.0,5625.0,1295.0,1300.0,2325.0
hsa-miR-11400,21.0,19.0,96.0,20.0,153.0,16.0,13.0,12.0,26.0,29.0,8.0,15.0,37.0,25.0,29.0,264.0
hsa-miR-11401,27.0,9.0,20.0,9.0,10.0,15.0,25.0,19.0,20.0,59.0,29.0,31.0,38.0,21.0,4.0,2.0
hsa-miR-1178-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,93.0,54.0,29.0,13.0,44.0,34.0,31.0,30.0,93.0,301.0,224.0,257.0,257.0,35.0,19.0,74.0
hsa-miR-1183,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-1-3p,6.0,4.0,9.0,13.0,13.0,7.0,2.0,4.0,16.0,33.0,7.0,21.0,24.0,0.0,16.0,44.0
hsa-miR-1185-2-3p,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,2.0,0.0,2.0,7.0
hsa-miR-1197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,0.0,9.0,1.0,0.0,0.0,12.0
hsa-miR-12114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-12136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,4.0,2.0,0.0,1.0,0.0
hsa-miR-122-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-122-5p,5705.0,1240.0,46.0,2423.0,8160.0,2231.0,620.0,2373.0,3882.0,2809.0,14033.0,2105.0,4619.0,7191.0,1861.0,5.0
hsa-miR-1226-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0
hsa-miR-1226-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0
hsa-miR-122b-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
hsa-miR-124-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0
hsa-miR-124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0
hsa-miR-1245a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1246,9.0,24.0,10.0,40.0,6.0,12.0,12.0,12.0,18.0,13.0,19.0,11.0,7.0,15.0,6.0,8.0
hsa-miR-1247-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1248,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
hsa-miR-1249-3p,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,4.0
hsa-miR-1249-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1250-5p,5.0,0.0,5.0,11.0,5.0,3.0,7.0,12.0,8.0,8.0,7.0,7.0,9.0,27.0,11.0,20.0
hsa-miR-1251-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,0.0,8.0,6.0,6.0,4.0,8.0,12.0,6.0,8.0,2.0,3.0,11.0,1.0,14.0,2.0,21.0
hsa-miR-1255b-5p,71.0,17.0,8.0,12.0,16.0,16.0,7.0,27.0,45.0,109.0,76.0,91.0,106.0,37.0,5.0,33.0
hsa-miR-1256,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,3.0,7.0,9.0,2.0,2.0,2.0,4.0,5.0,15.0,17.0,5.0,4.0,11.0,8.0,6.0,7.0
hsa-miR-125a-5p,110.0,230.0,41.0,50.0,36.0,68.0,131.0,137.0,566.0,354.0,114.0,315.0,366.0,60.0,74.0,191.0
hsa-miR-125b-1-3p,7.0,4.0,4.0,3.0,1.0,0.0,4.0,2.0,4.0,1.0,7.0,4.0,2.0,5.0,2.0,2.0
hsa-miR-125b-2-3p,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125b-5p,57.0,77.0,44.0,14.0,22.0,29.0,45.0,63.0,100.0,107.0,53.0,76.0,82.0,47.0,40.0,41.0
hsa-miR-126-3p,78322.0,83348.0,86082.0,111107.0,77985.0,120904.0,76684.0,66280.0,141693.0,254602.0,82376.0,116092.0,198602.0,70523.0,30620.0,131476.0
hsa-miR-126-5p,56.0,107.0,61.0,131.0,63.0,115.0,181.0,211.0,585.0,1004.0,210.0,411.0,493.0,30.0,110.0,559.0
hsa-miR-1260a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1260b,7.0,3.0,12.0,9.0,1.0,2.0,14.0,18.0,49.0,37.0,11.0,24.0,17.0,15.0,7.0,23.0
hsa-miR-1266-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268a,0.0,8.0,20.0,4.0,1.0,1.0,3.0,1.0,13.0,27.0,4.0,3.0,0.0,2.0,1.0,4.0
hsa-miR-1268b,1.0,33.0,0.0,0.0,2.0,1.0,11.0,5.0,1.0,0.0,12.0,10.0,9.0,18.0,0.0,2.0
hsa-miR-127-3p,124.0,52.0,114.0,51.0,79.0,25.0,95.0,190.0,223.0,277.0,159.0,188.0,362.0,120.0,78.0,352.0
hsa-miR-127-5p,3.0,0.0,9.0,2.0,1.0,0.0,2.0,4.0,8.0,8.0,0.0,5.0,3.0,0.0,3.0,14.0
hsa-miR-1270,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,8.0,3.0,7.0,5.0,0.0,0.0,3.0
hsa-miR-1271-5p,3.0,8.0,4.0,2.0,1.0,8.0,8.0,4.0,10.0,16.0,4.0,11.0,13.0,9.0,2.0,10.0
hsa-miR-1273c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0
hsa-miR-1273h-3p,26.0,19.0,36.0,12.0,17.0,12.0,13.0,18.0,43.0,37.0,26.0,22.0,41.0,21.0,25.0,40.0
hsa-miR-1273h-5p,6.0,147.0,54.0,23.0,15.0,27.0,41.0,35.0,64.0,88.0,86.0,34.0,50.0,45.0,7.0,36.0
hsa-miR-1275,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,6.0,3.0,2.0,2.0,0.0,0.0
hsa-miR-1276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1277-3p,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,7.0,1.0,0.0,1.0,1.0
hsa-miR-1278,3.0,0.0,3.0,5.0,4.0,6.0,3.0,7.0,9.0,49.0,4.0,12.0,14.0,3.0,4.0,17.0
hsa-miR-128-1-5p,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-128-3p,624.0,344.0,508.0,135.0,425.0,196.0,671.0,401.0,1325.0,1444.0,332.0,905.0,1283.0,268.0,146.0,1010.0
hsa-miR-1283,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0
hsa-miR-1284,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1285-3p,18.0,10.0,19.0,17.0,3.0,4.0,12.0,9.0,58.0,120.0,21.0,62.0,48.0,11.0,15.0,36.0
hsa-miR-1285-5p,22.0,461.0,83.0,20.0,23.0,35.0,61.0,46.0,76.0,126.0,81.0,49.0,72.0,110.0,4.0,45.0
hsa-miR-1286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
hsa-miR-1287-5p,11.0,2.0,12.0,4.0,2.0,8.0,5.0,12.0,32.0,42.0,9.0,29.0,16.0,10.0,8.0,25.0
hsa-miR-1288-3p,1.0,0.0,5.0,0.0,0.0,3.0,0.0,4.0,2.0,8.0,6.0,3.0,8.0,7.0,1.0,5.0
hsa-miR-1289,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-129-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-129-2-3p,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,10.0,1.0,14.0,2.0,7.0,2.0,2.0,2.0,6.0,10.0,3.0,5.0,3.0,3.0,3.0,3.0
hsa-miR-1290,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1291,4.0,2.0,4.0,2.0,6.0,5.0,3.0,2.0,11.0,11.0,0.0,1.0,7.0,4.0,1.0,1.0
hsa-miR-1292-5p,16.0,13.0,9.0,1.0,3.0,3.0,3.0,3.0,8.0,25.0,6.0,16.0,26.0,7.0,4.0,9.0
hsa-miR-1294,34.0,8.0,22.0,3.0,3.0,8.0,8.0,25.0,49.0,69.0,34.0,31.0,35.0,10.0,4.0,31.0
hsa-miR-1295a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1296-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1296-5p,2.0,4.0,4.0,1.0,6.0,1.0,2.0,1.0,7.0,7.0,1.0,8.0,5.0,1.0,4.0,16.0
hsa-miR-1297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1298-5p,4.0,3.0,9.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,0.0,0.0
hsa-miR-1299,16.0,15.0,31.0,3.0,9.0,5.0,14.0,5.0,4.0,7.0,8.0,15.0,36.0,5.0,1.0,0.0
hsa-miR-1301-3p,65.0,35.0,47.0,22.0,41.0,11.0,49.0,38.0,93.0,111.0,27.0,107.0,80.0,52.0,30.0,93.0
hsa-miR-1303,4.0,15.0,1.0,1.0,0.0,2.0,3.0,3.0,5.0,50.0,11.0,22.0,9.0,1.0,1.0,3.0
hsa-miR-1304-3p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1304-5p,16.0,8.0,2.0,14.0,13.0,9.0,10.0,15.0,25.0,76.0,42.0,28.0,33.0,26.0,7.0,15.0
hsa-miR-1306-3p,7.0,6.0,9.0,3.0,9.0,12.0,6.0,2.0,11.0,20.0,27.0,16.0,16.0,12.0,3.0,10.0
hsa-miR-1306-5p,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,3.0,1.0,2.0,1.0,7.0
hsa-miR-1307-3p,710.0,319.0,520.0,165.0,438.0,210.0,580.0,453.0,1153.0,913.0,493.0,932.0,728.0,563.0,226.0,808.0
hsa-miR-1307-5p,13.0,10.0,4.0,11.0,15.0,6.0,12.0,23.0,56.0,46.0,15.0,78.0,37.0,12.0,7.0,42.0
hsa-miR-130a-3p,25.0,22.0,35.0,60.0,42.0,33.0,29.0,147.0,202.0,188.0,57.0,91.0,93.0,108.0,43.0,151.0
hsa-miR-130a-5p,0.0,0.0,2.0,7.0,1.0,0.0,7.0,12.0,4.0,5.0,14.0,6.0,8.0,3.0,0.0,12.0
hsa-miR-130b-3p,2.0,2.0,3.0,4.0,1.0,3.0,4.0,5.0,20.0,37.0,16.0,43.0,9.0,11.0,2.0,7.0
hsa-miR-130b-5p,11.0,19.0,10.0,0.0,8.0,3.0,15.0,10.0,49.0,12.0,5.0,21.0,17.0,5.0,6.0,20.0
hsa-miR-132-3p,13.0,12.0,5.0,20.0,12.0,12.0,9.0,3.0,35.0,39.0,22.0,45.0,54.0,9.0,5.0,25.0
hsa-miR-132-5p,8.0,27.0,23.0,27.0,10.0,15.0,25.0,31.0,39.0,44.0,38.0,25.0,53.0,12.0,20.0,19.0
hsa-miR-1323,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,2.0,2.0,1.0,6.0,7.0,0.0,1.0,1.0
hsa-miR-133a-3p,28.0,3.0,12.0,57.0,36.0,14.0,7.0,22.0,48.0,37.0,13.0,29.0,128.0,23.0,53.0,93.0
hsa-miR-133a-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-133b,0.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
hsa-miR-134-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
hsa-miR-134-5p,82.0,33.0,105.0,50.0,83.0,33.0,28.0,93.0,280.0,228.0,143.0,126.0,195.0,116.0,45.0,221.0
hsa-miR-1343-3p,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,4.0,2.0,0.0,0.0,3.0
hsa-miR-135a-2-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-3p,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,10.0,0.0,4.0,2.0,2.0,3.0,2.0
hsa-miR-135b-5p,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-136-3p,1.0,0.0,12.0,19.0,0.0,4.0,5.0,24.0,22.0,41.0,18.0,10.0,20.0,4.0,14.0,54.0
hsa-miR-136-5p,24.0,8.0,24.0,11.0,9.0,9.0,10.0,35.0,27.0,59.0,35.0,40.0,67.0,14.0,18.0,54.0
hsa-miR-137-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-138-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-139-3p,20.0,30.0,26.0,18.0,25.0,28.0,26.0,43.0,107.0,45.0,45.0,52.0,63.0,38.0,35.0,43.0
hsa-miR-139-5p,1735.0,2368.0,1851.0,1645.0,2170.0,2657.0,1989.0,2373.0,4275.0,3144.0,3200.0,3083.0,6120.0,1617.0,1221.0,2688.0
hsa-miR-140-3p,6394.0,1410.0,6289.0,5907.0,5330.0,6859.0,1739.0,2184.0,4288.0,8036.0,6401.0,6631.0,5364.0,5698.0,1320.0,3623.0
hsa-miR-140-5p,55.0,106.0,75.0,89.0,49.0,65.0,82.0,108.0,322.0,387.0,119.0,194.0,229.0,58.0,61.0,327.0
hsa-miR-141-3p,0.0,4.0,1.0,0.0,0.0,1.0,4.0,4.0,6.0,18.0,1.0,0.0,2.0,0.0,2.0,2.0
hsa-miR-141-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
hsa-miR-142-3p,524.0,420.0,484.0,624.0,432.0,350.0,689.0,1169.0,3031.0,4053.0,786.0,2125.0,1279.0,699.0,960.0,2148.0
hsa-miR-142-5p,1261.0,1282.0,817.0,1284.0,933.0,1358.0,1433.0,2015.0,5498.0,13555.0,4962.0,7301.0,7723.0,915.0,965.0,5033.0
hsa-miR-143-3p,641.0,821.0,2329.0,1336.0,620.0,320.0,871.0,986.0,2389.0,5371.0,708.0,1654.0,1178.0,938.0,594.0,1016.0
hsa-miR-143-5p,2.0,1.0,2.0,5.0,0.0,1.0,5.0,4.0,8.0,18.0,0.0,1.0,1.0,0.0,6.0,3.0
hsa-miR-144-3p,453.0,623.0,286.0,132.0,230.0,268.0,310.0,588.0,2159.0,6356.0,1631.0,3842.0,1241.0,427.0,320.0,1356.0
hsa-miR-144-5p,320.0,68.0,132.0,226.0,116.0,194.0,125.0,336.0,596.0,1664.0,448.0,761.0,590.0,63.0,155.0,1158.0
hsa-miR-145-3p,14.0,3.0,8.0,10.0,4.0,0.0,4.0,5.0,17.0,23.0,0.0,16.0,12.0,4.0,8.0,7.0
hsa-miR-145-5p,19.0,19.0,51.0,13.0,13.0,5.0,38.0,60.0,61.0,113.0,13.0,42.0,11.0,25.0,72.0,41.0
hsa-miR-1468-5p,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0
hsa-miR-146a-3p,0.0,7.0,27.0,17.0,24.0,0.0,23.0,0.0,0.0,51.0,9.0,17.0,19.0,0.0,11.0,19.0
hsa-miR-146a-5p,3084.0,2786.0,6196.0,7722.0,7262.0,4947.0,5043.0,8743.0,22081.0,14394.0,6805.0,9181.0,7865.0,7300.0,6810.0,13456.0
hsa-miR-146b-3p,11.0,7.0,33.0,10.0,12.0,8.0,17.0,8.0,20.0,46.0,12.0,22.0,16.0,28.0,12.0,24.0
hsa-miR-146b-5p,2497.0,2179.0,2512.0,3127.0,1727.0,2020.0,1465.0,2368.0,4639.0,5879.0,3608.0,3766.0,4447.0,3139.0,1909.0,3458.0
hsa-miR-147a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-147b-3p,3.0,0.0,5.0,1.0,1.0,2.0,3.0,0.0,7.0,6.0,6.0,5.0,4.0,9.0,0.0,2.0
hsa-miR-148a-3p,47506.0,14862.0,57639.0,88943.0,76382.0,48460.0,28230.0,39640.0,30752.0,49830.0,29025.0,23000.0,38945.0,28095.0,18740.0,96793.0
hsa-miR-148a-5p,68.0,33.0,83.0,49.0,42.0,25.0,47.0,57.0,152.0,117.0,43.0,66.0,66.0,49.0,43.0,146.0
hsa-miR-148b-3p,657.0,344.0,938.0,1243.0,816.0,689.0,898.0,1183.0,2835.0,3115.0,1300.0,1981.0,1352.0,666.0,1096.0,5680.0
hsa-miR-148b-5p,31.0,7.0,20.0,46.0,20.0,17.0,17.0,26.0,59.0,131.0,44.0,77.0,40.0,20.0,10.0,81.0
hsa-miR-149-5p,3.0,0.0,5.0,1.0,3.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0
