miRNA,SRR23426200,SRR23426201,SRR23426202,SRR23426203,SRR23426204,SRR23426205,SRR23426206,SRR23426207
hsa-miR-129-5p,1.05,0.0,0.42,1.06,0.0,0.0,4.08,0.0
hsa-miR-1291,0.0,0.28,0.0,1.73,0.0,0.0,0.89,0.0
hsa-miR-1292-5p,0.0,0.0,0.0,0.05,0.77,0.0,0.0,0.0
hsa-miR-1294,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
hsa-miR-1296-3p,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,12.59,0.56,0.83,6.02,7.68,5.39,24.99,4.16
hsa-miR-1298-3p,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0
hsa-miR-1298-5p,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
hsa-miR-1299,2.8,0.0,0.0,0.77,0.0,1.54,0.0,0.0
hsa-miR-1301-3p,12.59,0.42,0.0,1.64,6.15,6.93,1.24,0.0
hsa-miR-1303,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0
hsa-miR-1304-3p,0.0,0.0,0.0,0.0,3.46,2.31,0.0,0.0
hsa-miR-1304-5p,0.17,0.0,0.0,0.1,0.0,0.0,0.0,0.0
hsa-miR-1306-3p,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
hsa-miR-1306-5p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
hsa-miR-1307-3p,32.7,2.66,1.46,1.64,9.22,7.7,25.88,4.7
hsa-miR-1307-5p,94.78,5.17,4.99,23.22,7.68,19.65,40.24,4.88
hsa-miR-130a-3p,3.5,1.68,0.62,5.44,0.0,5.39,5.5,0.36
hsa-miR-130a-5p,1.4,0.0,0.0,2.07,0.0,0.0,0.0,0.0
hsa-miR-130b-3p,6.47,0.0,0.0,0.39,3.07,1.54,0.18,0.0
hsa-miR-130b-5p,13.47,0.56,0.0,0.92,0.0,1.93,4.96,0.0
hsa-miR-132-3p,1.4,0.14,0.0,2.26,0.0,0.0,8.86,0.72
hsa-miR-132-5p,2.45,0.0,0.0,2.22,0.0,0.0,14.36,0.0
hsa-miR-133a-3p,9.44,1.12,0.62,71.88,16.52,1.16,3.01,3.98
hsa-miR-133a-5p,0.0,0.42,0.0,1.59,2.69,0.0,0.0,0.0
hsa-miR-133b,0.0,0.0,0.0,0.48,8.45,0.0,0.0,0.0
hsa-miR-134-3p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
hsa-miR-134-5p,36.2,0.56,0.0,5.73,0.0,4.62,4.61,0.0
hsa-miR-1343-3p,3.15,0.0,0.0,0.43,0.0,0.39,0.0,0.0
hsa-miR-1343-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
hsa-miR-135a-2-3p,1.4,0.56,1.04,0.14,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,0.35,4.89,15.19,1.16,0.0,0.39,5.67,7.05
hsa-miR-135b-5p,0.0,1.12,1.87,1.45,0.0,0.0,12.41,2.71
hsa-miR-136-3p,0.7,1.12,0.0,3.08,9.6,1.16,14.18,1.81
hsa-miR-136-5p,0.87,0.0,0.0,0.92,0.0,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
hsa-miR-139-3p,5.42,0.0,0.0,1.64,0.77,1.16,15.25,0.0
hsa-miR-139-5p,3.5,0.0,0.0,4.58,2.31,2.7,17.55,2.35
hsa-miR-140-3p,35.15,7.97,8.53,31.27,9.99,16.18,69.31,34.7
hsa-miR-140-5p,2.45,0.56,0.0,1.78,0.38,0.39,7.09,1.26
hsa-miR-141-3p,6.12,41.64,27.26,13.68,3.46,12.33,85.27,42.83
hsa-miR-141-5p,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,0.87,0.56,0.0,2.36,4.23,0.0,18.26,1.45
hsa-miR-142-5p,15.04,4.61,6.45,6.17,21.51,8.47,69.13,26.02
hsa-miR-143-3p,141.65,207.67,74.07,510.03,169.43,132.52,1327.03,637.73
hsa-miR-143-5p,22.91,6.71,7.28,32.86,58.78,18.49,114.34,14.82
hsa-miR-144-3p,11.89,1.96,1.87,3.18,41.88,6.93,150.86,15.18
hsa-miR-144-5p,0.35,0.42,0.0,0.82,6.92,0.0,37.94,0.0
hsa-miR-145-3p,0.7,1.12,0.0,9.78,0.0,0.39,16.49,1.08
hsa-miR-145-5p,52.99,12.72,1.66,242.66,60.7,55.86,304.02,23.49
hsa-miR-1468-5p,0.0,0.0,0.42,0.1,0.0,0.39,0.0,0.0
hsa-miR-1469,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0
hsa-miR-146a-3p,0.17,0.0,0.0,0.39,0.0,3.85,0.0,0.0
hsa-miR-146a-5p,71.0,7.69,1.87,33.77,28.81,43.53,197.48,15.18
hsa-miR-146b-3p,14.86,1.54,0.62,2.6,6.15,10.02,10.28,0.54
hsa-miR-146b-5p,98.98,12.16,5.2,103.29,21.51,47.38,372.8,31.99
hsa-miR-147b-3p,0.0,0.56,0.0,0.14,0.0,1.54,0.0,0.0
hsa-miR-148a-3p,89.19,51.71,59.09,67.73,118.71,110.56,167.34,140.95
hsa-miR-148a-5p,5.95,0.28,0.83,1.54,4.23,5.39,12.05,0.9
hsa-miR-148b-3p,18.54,9.92,8.32,4.67,24.2,13.1,36.87,24.76
hsa-miR-148b-5p,0.0,0.0,0.42,0.05,0.0,0.0,0.0,0.36
hsa-miR-149-3p,1.22,0.0,0.0,0.0,1.54,0.0,0.0,1.45
hsa-miR-149-5p,1.57,0.42,2.7,10.65,2.69,0.0,9.22,0.0
hsa-miR-150-5p,0.7,0.0,0.0,8.05,0.0,0.0,12.94,1.81
hsa-miR-151a-3p,54.74,8.11,4.79,43.6,21.9,18.88,100.16,11.2
hsa-miR-151a-5p,211.07,36.33,44.73,136.09,57.24,62.02,442.99,74.27
hsa-miR-151b,32.0,0.98,0.21,20.14,1.15,1.93,20.21,12.29
hsa-miR-152-3p,67.5,3.21,3.54,51.26,19.98,10.4,37.76,13.19
hsa-miR-152-5p,0.87,0.0,0.0,0.39,0.0,0.0,0.0,0.0
hsa-miR-153-3p,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,0.0,0.0,4.61,0.0
hsa-miR-154-3p,0.17,0.0,0.0,0.19,0.0,0.0,0.0,0.0
hsa-miR-154-5p,0.17,0.0,0.0,0.48,0.0,0.0,0.0,1.63
hsa-miR-155-5p,0.7,0.42,0.0,4.82,8.45,0.77,11.35,0.72
hsa-miR-15a-3p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,0.87,0.0,1.25,0.96,0.0,0.0,0.0,1.08
hsa-miR-15b-3p,0.0,0.0,0.0,0.0,0.0,1.16,4.08,0.0
hsa-miR-15b-5p,5.07,2.38,0.0,1.35,2.31,7.7,22.87,7.59
hsa-miR-16-1-3p,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,2.27,0.28,0.21,1.2,3.46,1.16,31.38,0.72
hsa-miR-16-5p,30.08,3.91,3.54,9.92,12.68,19.26,58.14,5.96
hsa-miR-17-3p,4.37,0.56,0.0,2.31,3.46,0.77,10.99,0.0
hsa-miR-17-5p,5.6,1.26,3.95,5.73,3.84,0.39,12.59,5.06
hsa-miR-181a-2-3p,4.37,0.7,2.08,2.17,3.07,0.0,13.65,1.08
hsa-miR-181a-3p,20.81,0.14,0.42,3.32,4.23,12.71,16.31,0.0
hsa-miR-181a-5p,340.66,29.49,41.61,123.23,121.79,88.6,310.93,34.15
hsa-miR-181b-2-3p,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,93.03,0.98,4.58,43.65,13.06,22.73,75.34,6.87
hsa-miR-181c-3p,0.0,0.0,0.0,1.06,0.0,0.0,7.09,1.45
hsa-miR-181c-5p,0.87,0.56,0.0,2.89,0.0,0.0,6.56,2.35
hsa-miR-181d-3p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,3.15,0.56,0.0,3.66,0.0,1.93,11.35,0.0
hsa-miR-182-3p,1.05,0.0,0.62,0.0,0.0,0.0,0.53,0.0
hsa-miR-182-5p,8.92,7.27,1.46,6.26,164.05,3.85,47.86,10.3
hsa-miR-1827,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-183-3p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
hsa-miR-183-5p,5.25,2.93,1.66,2.79,77.22,0.39,6.2,3.98
hsa-miR-184,0.87,0.0,0.0,0.43,0.0,0.0,0.35,0.18
hsa-miR-1843,0.87,0.0,0.42,0.19,0.0,0.0,4.25,0.0
hsa-miR-185-3p,1.4,0.14,0.0,1.4,3.84,0.77,0.0,1.26
hsa-miR-185-5p,184.14,7.55,1.25,44.75,170.96,50.85,383.79,28.37
hsa-miR-186-3p,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
hsa-miR-186-5p,46.87,15.93,14.98,13.54,81.06,100.54,205.28,50.06
hsa-miR-187-3p,1.57,0.0,0.42,1.3,0.0,1.16,0.0,0.0
hsa-miR-188-3p,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,0.0,0.0,0.39,5.76,0.0,0.0,0.54
hsa-miR-18a-5p,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,3.85,1.54,0.62,0.05,4.99,3.08,4.08,1.63
hsa-miR-1909-5p,1.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-3p,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,0.0,0.0,0.53,0.0,4.62,0.0,0.0
hsa-miR-190b-5p,0.0,2.24,6.66,1.11,0.0,3.08,0.0,15.9
hsa-miR-191-3p,0.52,0.0,0.0,0.1,0.0,2.7,0.0,0.0
hsa-miR-191-5p,293.44,43.46,45.36,41.04,64.54,60.86,581.97,114.75
hsa-miR-192-3p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
hsa-miR-192-5p,5.07,4.75,6.66,6.46,51.48,13.48,56.73,18.43
hsa-miR-193a-3p,1.22,1.12,0.0,3.71,4.23,0.0,0.0,1.63
hsa-miR-193a-5p,115.07,1.68,6.45,10.55,42.64,105.16,144.12,10.84
hsa-miR-193b-3p,52.46,1.54,1.46,15.95,1.15,13.48,34.92,1.81
hsa-miR-193b-5p,18.71,2.1,0.0,2.07,11.14,4.62,31.38,0.9
hsa-miR-194-3p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
hsa-miR-194-5p,1.57,0.28,0.42,2.36,28.81,1.16,20.74,10.48
hsa-miR-195-3p,2.8,0.0,0.62,0.58,0.0,0.0,6.91,1.08
hsa-miR-195-5p,1.92,0.28,0.21,5.88,2.69,2.7,21.27,5.24
hsa-miR-196a-5p,0.87,0.0,0.0,2.6,0.0,0.0,4.08,2.17
hsa-miR-196b-3p,0.87,0.0,0.0,1.3,0.0,0.0,1.06,0.0
hsa-miR-196b-5p,0.0,1.12,0.42,44.03,5.76,0.0,35.45,3.25
hsa-miR-197-3p,22.38,0.0,2.29,25.15,0.0,0.39,0.89,1.45
hsa-miR-197-5p,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,640.04,72.67,52.43,586.38,49.56,183.75,1987.89,153.24
hsa-miR-199a-5p,701.95,46.96,33.7,229.31,186.33,98.23,845.57,105.72
hsa-miR-199b-3p,154.24,19.29,0.0,58.82,235.12,31.59,333.62,104.27
hsa-miR-199b-5p,50.54,23.76,15.81,85.94,48.41,26.97,240.91,41.02
hsa-miR-19a-3p,0.17,0.84,0.0,0.82,0.0,0.0,2.48,1.81
hsa-miR-19b-1-5p,0.35,0.0,0.0,0.05,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,9.09,1.96,1.25,8.77,2.31,11.94,16.49,5.78
hsa-miR-200a-3p,23.43,108.16,96.33,45.57,36.11,32.36,346.91,189.57
hsa-miR-200a-5p,1.57,0.84,0.0,0.53,0.0,0.0,9.57,0.36
hsa-miR-200b-3p,33.05,114.45,127.54,73.9,75.68,51.62,407.36,257.51
hsa-miR-200b-5p,4.37,2.52,1.46,1.4,0.0,0.0,12.59,3.07
hsa-miR-200c-3p,221.92,96.43,107.98,91.72,37.27,55.47,546.34,201.49
hsa-miR-200c-5p,2.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0
hsa-miR-202-5p,0.0,0.56,0.83,0.05,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,167.53,95.03,133.78,5.11,715.36,451.09,302.6,102.46
hsa-miR-204-3p,3.32,1.4,1.25,0.39,6.92,1.93,13.12,0.72
hsa-miR-204-5p,14.69,0.14,0.0,11.37,3.84,0.0,4.43,0.0
hsa-miR-205-3p,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0
hsa-miR-205-5p,10.67,0.7,1.25,11.18,30.35,3.85,35.63,19.34
hsa-miR-206,0.0,0.28,0.62,0.05,3.46,0.0,5.85,0.72
hsa-miR-208b-3p,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-3p,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,1.75,3.91,2.91,15.13,0.77,0.39,30.67,12.11
hsa-miR-20b-3p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
hsa-miR-20b-5p,0.7,0.0,0.0,0.82,0.0,0.0,0.0,0.36
hsa-miR-21-3p,2.27,6.01,1.66,1.3,0.0,0.0,0.0,1.26
hsa-miR-21-5p,282.25,1101.21,627.28,2160.5,598.95,374.82,10060.33,1540.75
hsa-miR-210-3p,19.06,0.84,0.21,14.69,9.22,10.79,35.1,3.25
hsa-miR-210-5p,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0
hsa-miR-211-5p,0.0,0.0,0.0,0.24,0.0,0.0,2.48,0.0
hsa-miR-2110,13.99,1.4,5.41,2.07,31.12,34.28,58.5,7.05
hsa-miR-2116-3p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
hsa-miR-2116-5p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
hsa-miR-212-3p,0.0,0.0,0.83,0.14,0.0,0.0,0.0,0.18
hsa-miR-212-5p,2.45,0.0,0.0,0.19,4.23,0.0,0.0,0.0
hsa-miR-214-3p,22.03,0.0,0.0,4.48,0.38,1.93,8.15,4.16
hsa-miR-214-5p,3.32,0.0,0.0,8.67,0.0,0.0,0.0,0.72
hsa-miR-215-5p,0.17,0.0,0.0,0.0,5.76,0.0,2.84,1.45
hsa-miR-217-5p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0
hsa-miR-218-5p,4.72,0.0,0.0,5.44,0.0,0.77,11.35,2.89
hsa-miR-219a-1-3p,1.22,0.0,0.0,0.24,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.84,0.0
hsa-miR-22-3p,481.61,30.05,26.84,232.01,103.73,83.59,492.63,67.77
hsa-miR-22-5p,1.57,0.98,0.42,6.21,5.38,0.0,8.69,0.9
hsa-miR-221-3p,854.79,22.64,17.06,405.63,169.04,175.66,1604.1,53.67
hsa-miR-221-5p,0.52,0.84,2.91,2.75,5.38,0.0,6.91,1.45
hsa-miR-222-3p,64.0,7.13,5.2,42.88,19.59,12.71,71.62,17.71
hsa-miR-222-5p,0.87,0.0,0.0,0.43,0.0,0.0,0.0,0.0
hsa-miR-223-3p,33.4,3.91,3.12,4.53,16.52,80.13,105.12,15.9
hsa-miR-223-5p,0.87,0.0,0.0,0.34,0.0,0.0,0.35,0.0
hsa-miR-224-3p,0.0,0.0,0.0,0.48,0.0,1.54,0.0,0.0
hsa-miR-224-5p,13.99,1.12,0.0,10.16,5.38,7.32,43.79,5.24
hsa-miR-2277-3p,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,0.52,0.98,0.0,0.34,0.0,1.16,0.0,0.0
hsa-miR-2355-3p,0.87,0.0,0.0,0.24,0.0,0.0,0.0,0.0
hsa-miR-2355-5p,0.0,0.0,0.21,0.05,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,108.07,22.5,12.48,119.14,62.62,27.35,304.19,64.51
hsa-miR-23a-5p,12.77,1.4,0.62,0.19,0.0,0.39,97.32,0.72
hsa-miR-23b-3p,54.74,14.11,12.69,169.38,13.06,39.68,147.31,35.96
hsa-miR-23b-5p,8.57,0.7,1.46,8.0,0.38,0.0,12.23,0.36
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0
hsa-miR-24-1-5p,0.0,0.0,0.0,0.58,0.0,0.0,4.08,0.36
hsa-miR-24-2-5p,4.2,0.56,0.0,1.49,0.0,2.7,0.0,0.72
hsa-miR-24-3p,190.26,10.76,16.85,43.02,56.09,138.68,247.64,35.06
hsa-miR-2467-5p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
hsa-miR-25-3p,67.15,11.46,9.99,32.95,16.9,3.08,177.98,42.29
hsa-miR-25-5p,11.37,0.0,0.0,0.87,2.31,1.16,3.9,0.0
hsa-miR-2681-3p,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.24,0.0,0.0,4.61,0.0
hsa-miR-26a-5p,473.56,235.2,277.96,361.74,373.81,226.51,3201.11,537.07
hsa-miR-26b-3p,0.17,0.0,0.0,0.34,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,14.51,32.42,32.66,67.3,43.8,52.0,445.3,88.91
hsa-miR-27a-3p,58.41,34.24,17.06,58.77,22.67,60.48,286.82,45.72
hsa-miR-27a-5p,6.3,3.21,0.42,1.83,2.31,0.0,64.35,0.9
