miRNA,SRR12991145,SRR12991146,SRR12991147,SRR12991148,SRR12991149,SRR12991150,SRR12991151,SRR12991152,SRR12991153,SRR12991154,SRR12991155,SRR12991156
hsa-miR-10527-5p,3.0,2.0,15.0,8.0,2.0,21.0,10.0,8.0,4.0,4.0,5.0,7.0
hsa-miR-106a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-106a-5p,0.0,2.0,2.0,4.0,2.0,2.0,1.0,0.0,3.0,6.0,2.0,2.0
hsa-miR-106b-3p,8074.0,5652.0,7539.0,6687.0,6760.0,8145.0,6688.0,9007.0,5199.0,6699.0,5085.0,9089.0
hsa-miR-106b-5p,563.0,505.0,728.0,582.0,799.0,449.0,507.0,630.0,362.0,545.0,353.0,549.0
hsa-miR-107,78.0,76.0,118.0,92.0,119.0,76.0,120.0,211.0,55.0,99.0,40.0,125.0
hsa-miR-10a-3p,1728.0,1137.0,1043.0,864.0,1272.0,1151.0,1212.0,1558.0,1089.0,1512.0,717.0,1078.0
hsa-miR-10a-5p,607291.0,349685.0,296833.0,256271.0,356347.0,487179.0,432370.0,521084.0,379600.0,483253.0,323809.0,441217.0
hsa-miR-10b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-10b-5p,930.0,323.0,189.0,201.0,368.0,364.0,295.0,382.0,441.0,359.0,257.0,423.0
hsa-miR-11399,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-11401,2.0,2.0,2.0,4.0,2.0,6.0,6.0,5.0,1.0,4.0,4.0,5.0
hsa-miR-1180-3p,698.0,396.0,431.0,429.0,469.0,651.0,517.0,606.0,357.0,484.0,251.0,608.0
hsa-miR-1180-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-1181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1183,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
hsa-miR-1185-1-3p,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-1185-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1197,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12114,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-12119,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12121,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-12124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12127,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12129,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-12132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-12136,2.0,11.0,15.0,35.0,3.0,12.0,12.0,13.0,9.0,18.0,13.0,4.0
hsa-miR-122-5p,103.0,4.0,51.0,35.0,0.0,77.0,123.0,76.0,56.0,56.0,144.0,105.0
hsa-miR-1225-3p,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1226-3p,8.0,16.0,1.0,3.0,4.0,6.0,2.0,2.0,9.0,9.0,5.0,9.0
hsa-miR-1226-5p,3.0,7.0,9.0,4.0,5.0,1.0,2.0,6.0,2.0,8.0,3.0,5.0
hsa-miR-1227-3p,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
hsa-miR-1228-3p,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
hsa-miR-1228-5p,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,15.0,3.0,6.0,9.0,4.0,13.0,9.0,11.0,2.0,13.0,2.0,27.0
hsa-miR-1229-5p,2.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,4.0,0.0,1.0
hsa-miR-122b-5p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1233-3p,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,3.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,3.0,1.0,0.0,8.0
hsa-miR-1236-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1236-5p,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0
hsa-miR-1237-5p,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
hsa-miR-1238-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1238-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1244,1.0,3.0,9.0,8.0,2.0,10.0,6.0,4.0,1.0,3.0,5.0,2.0
hsa-miR-1246,585.0,504.0,1087.0,1424.0,432.0,662.0,782.0,859.0,224.0,410.0,737.0,2655.0
hsa-miR-1247-3p,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
hsa-miR-1247-5p,10.0,12.0,2.0,2.0,5.0,5.0,11.0,5.0,11.0,17.0,3.0,7.0
hsa-miR-1248,29.0,15.0,25.0,13.0,17.0,23.0,18.0,9.0,5.0,28.0,16.0,17.0
hsa-miR-1249-3p,1.0,1.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-1250-5p,43.0,21.0,47.0,50.0,24.0,33.0,26.0,27.0,35.0,54.0,28.0,25.0
hsa-miR-1255a,267.0,241.0,201.0,159.0,140.0,311.0,310.0,297.0,219.0,420.0,188.0,243.0
hsa-miR-1255b-5p,9.0,15.0,10.0,11.0,3.0,9.0,12.0,7.0,7.0,4.0,2.0,17.0
hsa-miR-1256,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
hsa-miR-1257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,357.0,248.0,179.0,124.0,201.0,299.0,401.0,351.0,381.0,397.0,239.0,345.0
hsa-miR-125a-5p,11533.0,5365.0,3387.0,3778.0,5392.0,7364.0,7142.0,9830.0,7258.0,8662.0,4683.0,6095.0
hsa-miR-125b-1-3p,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0
hsa-miR-125b-2-3p,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-125b-5p,20.0,7.0,2.0,2.0,28.0,5.0,15.0,30.0,6.0,4.0,5.0,3.0
hsa-miR-126-3p,935.0,299.0,195.0,172.0,596.0,191.0,207.0,161.0,262.0,264.0,206.0,349.0
hsa-miR-126-5p,24.0,13.0,12.0,4.0,19.0,2.0,0.0,6.0,9.0,4.0,7.0,3.0
hsa-miR-1260b,15.0,12.0,15.0,15.0,23.0,12.0,22.0,16.0,27.0,19.0,8.0,46.0
hsa-miR-1262,51.0,51.0,45.0,20.0,40.0,48.0,55.0,61.0,41.0,53.0,35.0,67.0
hsa-miR-1264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1266-3p,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1266-5p,44.0,46.0,93.0,113.0,38.0,92.0,74.0,91.0,37.0,60.0,50.0,79.0
hsa-miR-1268a,3.0,7.0,15.0,1.0,1.0,34.0,4.0,10.0,29.0,31.0,3.0,20.0
hsa-miR-1268b,13.0,13.0,6.0,19.0,9.0,6.0,11.0,26.0,2.0,14.0,14.0,8.0
hsa-miR-1269a,11.0,6.0,3.0,9.0,11.0,0.0,1.0,8.0,3.0,3.0,1.0,8.0
hsa-miR-1269b,10.0,5.0,9.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
hsa-miR-127-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1271-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1273c,6.0,3.0,1.0,3.0,3.0,2.0,2.0,0.0,3.0,9.0,1.0,2.0
hsa-miR-1273h-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-1275,12.0,1.0,14.0,18.0,2.0,24.0,16.0,12.0,10.0,16.0,15.0,28.0
hsa-miR-1276,46.0,24.0,22.0,21.0,29.0,29.0,21.0,23.0,24.0,37.0,28.0,43.0
hsa-miR-1277-3p,4.0,1.0,1.0,7.0,8.0,1.0,1.0,1.0,0.0,10.0,4.0,7.0
hsa-miR-1278,90.0,116.0,88.0,77.0,76.0,92.0,68.0,99.0,119.0,182.0,122.0,82.0
hsa-miR-128-1-5p,5.0,3.0,11.0,6.0,3.0,15.0,9.0,12.0,7.0,8.0,7.0,6.0
hsa-miR-128-3p,13179.0,6815.0,8869.0,8301.0,5340.0,11231.0,7487.0,10585.0,7335.0,10964.0,7092.0,10956.0
hsa-miR-1283,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-1284,6.0,1.0,13.0,1.0,1.0,9.0,6.0,5.0,13.0,5.0,0.0,8.0
hsa-miR-1285-3p,56.0,33.0,37.0,30.0,41.0,39.0,33.0,40.0,34.0,37.0,31.0,38.0
hsa-miR-1285-5p,27.0,16.0,38.0,38.0,18.0,37.0,31.0,36.0,18.0,43.0,25.0,19.0
hsa-miR-1286,33.0,24.0,16.0,19.0,27.0,15.0,31.0,16.0,13.0,33.0,17.0,31.0
hsa-miR-1287-3p,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
hsa-miR-1287-5p,85.0,57.0,86.0,63.0,108.0,66.0,50.0,68.0,81.0,94.0,64.0,61.0
hsa-miR-1288-3p,2.0,2.0,4.0,2.0,2.0,2.0,3.0,0.0,3.0,0.0,2.0,2.0
hsa-miR-1289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-129-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
hsa-miR-129-5p,17.0,9.0,6.0,12.0,7.0,9.0,22.0,8.0,5.0,11.0,4.0,26.0
hsa-miR-1290,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-1291,29.0,13.0,19.0,37.0,18.0,17.0,24.0,30.0,4.0,19.0,27.0,36.0
hsa-miR-1292-3p,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
hsa-miR-1292-5p,44.0,22.0,48.0,57.0,27.0,55.0,47.0,53.0,29.0,43.0,39.0,70.0
hsa-miR-1293,5.0,2.0,6.0,4.0,3.0,10.0,8.0,6.0,1.0,6.0,3.0,6.0
hsa-miR-1294,7.0,3.0,3.0,7.0,2.0,8.0,3.0,16.0,6.0,7.0,1.0,4.0
hsa-miR-1296-3p,0.0,9.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,6.0,8.0
hsa-miR-1296-5p,57.0,63.0,71.0,59.0,58.0,114.0,44.0,81.0,17.0,120.0,153.0,59.0
hsa-miR-1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
hsa-miR-1298-5p,9.0,1.0,5.0,0.0,3.0,7.0,2.0,11.0,3.0,0.0,0.0,0.0
hsa-miR-1299,13.0,3.0,1.0,4.0,1.0,2.0,3.0,9.0,1.0,4.0,2.0,7.0
hsa-miR-1301-3p,880.0,196.0,62.0,35.0,263.0,352.0,415.0,473.0,194.0,146.0,64.0,211.0
hsa-miR-1303,232.0,115.0,268.0,255.0,155.0,309.0,242.0,326.0,136.0,183.0,147.0,273.0
hsa-miR-1304-3p,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,98.0,98.0,106.0,59.0,81.0,149.0,101.0,141.0,96.0,166.0,102.0,114.0
hsa-miR-1305,1.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0
hsa-miR-1306-3p,49.0,12.0,10.0,12.0,21.0,26.0,29.0,31.0,14.0,29.0,20.0,14.0
hsa-miR-1306-5p,39.0,20.0,17.0,17.0,25.0,26.0,18.0,31.0,22.0,29.0,4.0,23.0
hsa-miR-1307-3p,6075.0,3866.0,5120.0,4649.0,4186.0,6782.0,6296.0,7098.0,4044.0,5630.0,4267.0,7483.0
hsa-miR-1307-5p,253.0,177.0,269.0,322.0,194.0,228.0,219.0,269.0,130.0,222.0,214.0,246.0
hsa-miR-130b-3p,81.0,54.0,85.0,39.0,74.0,47.0,80.0,75.0,36.0,52.0,33.0,69.0
hsa-miR-130b-5p,66.0,69.0,30.0,11.0,22.0,40.0,103.0,69.0,96.0,104.0,11.0,22.0
hsa-miR-132-3p,34.0,55.0,23.0,31.0,73.0,24.0,65.0,62.0,40.0,69.0,17.0,58.0
hsa-miR-132-5p,19.0,12.0,10.0,4.0,18.0,12.0,13.0,21.0,9.0,14.0,6.0,16.0
hsa-miR-1322,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1323,1.0,1.0,0.0,2.0,4.0,42.0,31.0,98.0,0.0,2.0,0.0,0.0
hsa-miR-133a-3p,4.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0
hsa-miR-133a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-134-5p,0.0,0.0,2.0,3.0,3.0,8.0,0.0,8.0,3.0,7.0,2.0,0.0
hsa-miR-1343-3p,29.0,15.0,25.0,11.0,19.0,22.0,17.0,20.0,12.0,19.0,7.0,14.0
hsa-miR-135a-3p,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
hsa-miR-135b-3p,13.0,12.0,4.0,4.0,16.0,18.0,20.0,15.0,11.0,22.0,16.0,9.0
hsa-miR-135b-5p,654.0,529.0,495.0,394.0,730.0,455.0,559.0,540.0,584.0,711.0,493.0,585.0
hsa-miR-136-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-136-5p,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-139-3p,4.0,0.0,1.0,2.0,1.0,11.0,4.0,2.0,4.0,2.0,2.0,3.0
hsa-miR-139-5p,85.0,44.0,114.0,108.0,72.0,99.0,142.0,69.0,68.0,149.0,62.0,132.0
hsa-miR-140-3p,639.0,733.0,1017.0,900.0,1042.0,656.0,847.0,775.0,599.0,845.0,723.0,911.0
hsa-miR-140-5p,122.0,95.0,125.0,110.0,146.0,171.0,95.0,130.0,70.0,125.0,128.0,115.0
hsa-miR-141-3p,789.0,441.0,825.0,759.0,640.0,558.0,657.0,576.0,630.0,705.0,483.0,1002.0
hsa-miR-141-5p,36.0,33.0,36.0,50.0,32.0,38.0,53.0,57.0,27.0,36.0,33.0,26.0
hsa-miR-142-3p,23.0,21.0,32.0,28.0,27.0,20.0,15.0,20.0,9.0,24.0,29.0,18.0
hsa-miR-142-5p,31.0,26.0,32.0,53.0,13.0,24.0,18.0,31.0,49.0,35.0,31.0,85.0
hsa-miR-143-3p,66.0,14.0,67.0,49.0,31.0,75.0,10.0,19.0,13.0,39.0,64.0,17.0
hsa-miR-143-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-144-3p,0.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0
hsa-miR-144-5p,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-145-5p,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,6.0,4.0,9.0,3.0,5.0,6.0,2.0,1.0,4.0,3.0,3.0,10.0
hsa-miR-146a-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,109.0,28.0,74.0,75.0,50.0,206.0,255.0,243.0,11.0,22.0,9.0,86.0
hsa-miR-146b-3p,6.0,1.0,0.0,1.0,2.0,4.0,1.0,3.0,0.0,1.0,0.0,4.0
hsa-miR-146b-5p,2021.0,830.0,1185.0,946.0,1089.0,1344.0,1802.0,1633.0,918.0,1002.0,757.0,1954.0
hsa-miR-147b-3p,27.0,18.0,35.0,30.0,11.0,29.0,23.0,10.0,10.0,29.0,11.0,23.0
hsa-miR-147b-5p,2.0,2.0,3.0,4.0,9.0,1.0,0.0,5.0,1.0,2.0,0.0,1.0
hsa-miR-148a-3p,2883.0,3412.0,4152.0,3415.0,2011.0,2033.0,2426.0,1781.0,1749.0,2365.0,1566.0,3867.0
hsa-miR-148a-5p,10.0,0.0,4.0,2.0,1.0,0.0,0.0,4.0,2.0,5.0,2.0,6.0
hsa-miR-148b-3p,6995.0,5240.0,5871.0,5675.0,6210.0,5712.0,5033.0,6881.0,3782.0,5278.0,4139.0,6902.0
hsa-miR-148b-5p,258.0,178.0,270.0,204.0,213.0,173.0,190.0,188.0,133.0,202.0,156.0,275.0
hsa-miR-149-3p,1.0,1.0,1.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0
hsa-miR-149-5p,605.0,423.0,188.0,174.0,620.0,284.0,383.0,431.0,154.0,304.0,206.0,215.0
hsa-miR-150-3p,0.0,1.0,2.0,1.0,0.0,3.0,4.0,2.0,2.0,5.0,3.0,1.0
hsa-miR-150-5p,63.0,136.0,225.0,168.0,55.0,271.0,340.0,286.0,212.0,290.0,130.0,314.0
hsa-miR-151a-3p,143839.0,109540.0,108047.0,93028.0,117629.0,116081.0,164738.0,126317.0,108305.0,135301.0,120704.0,148840.0
hsa-miR-151a-5p,697.0,516.0,415.0,358.0,611.0,364.0,392.0,630.0,435.0,535.0,198.0,585.0
hsa-miR-151b,24.0,43.0,26.0,37.0,50.0,28.0,28.0,55.0,3.0,6.0,36.0,58.0
hsa-miR-152-3p,2070.0,763.0,283.0,295.0,1397.0,616.0,610.0,873.0,535.0,548.0,522.0,631.0
hsa-miR-152-5p,3.0,7.0,0.0,1.0,5.0,0.0,6.0,0.0,5.0,1.0,3.0,2.0
hsa-miR-153-3p,6.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0
hsa-miR-1538,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0
hsa-miR-154-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-154-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,728.0,459.0,561.0,461.0,437.0,466.0,438.0,506.0,405.0,734.0,369.0,814.0
hsa-miR-15a-5p,19.0,17.0,24.0,15.0,30.0,12.0,10.0,13.0,18.0,25.0,11.0,28.0
hsa-miR-15b-3p,189.0,136.0,156.0,130.0,159.0,153.0,126.0,173.0,127.0,218.0,108.0,149.0
hsa-miR-15b-5p,204.0,141.0,165.0,142.0,198.0,167.0,196.0,231.0,116.0,195.0,72.0,213.0
hsa-miR-16-1-3p,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0
hsa-miR-16-2-3p,1051.0,478.0,590.0,398.0,400.0,842.0,431.0,809.0,567.0,896.0,584.0,702.0
hsa-miR-16-5p,986.0,658.0,973.0,732.0,1103.0,653.0,951.0,1060.0,611.0,962.0,638.0,1050.0
hsa-miR-17-3p,5.0,6.0,10.0,12.0,11.0,11.0,10.0,13.0,11.0,13.0,10.0,11.0
hsa-miR-17-5p,1040.0,1133.0,1497.0,1417.0,1161.0,1234.0,1079.0,1624.0,1142.0,1966.0,1182.0,1011.0
hsa-miR-181a-2-3p,177.0,92.0,145.0,136.0,115.0,180.0,106.0,162.0,82.0,99.0,92.0,204.0
hsa-miR-181a-3p,83.0,57.0,60.0,64.0,70.0,106.0,70.0,69.0,90.0,106.0,62.0,61.0
hsa-miR-181a-5p,4697.0,2744.0,3842.0,3830.0,3390.0,2816.0,3506.0,3944.0,3331.0,3728.0,2225.0,5548.0
hsa-miR-181b-2-3p,3.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,4.0,0.0
hsa-miR-181b-3p,8.0,6.0,5.0,8.0,2.0,6.0,4.0,7.0,6.0,12.0,7.0,7.0
