miRNA,SRR26384007,SRR26384008
hsa-miR-181a-2-3p,1.0,0.0
hsa-miR-181a-3p,3.0,1.0
hsa-miR-181a-5p,55.0,57.0
hsa-miR-181b-3p,2.0,0.0
hsa-miR-181b-5p,24.0,18.0
hsa-miR-181c-5p,1.0,0.0
hsa-miR-181d-5p,1.0,4.0
hsa-miR-182-5p,3.0,3.0
hsa-miR-183-5p,2.0,1.0
hsa-miR-184,6.0,7.0
hsa-miR-185-5p,6.0,4.0
hsa-miR-186-5p,12.0,19.0
hsa-miR-18a-3p,0.0,1.0
hsa-miR-18a-5p,0.0,1.0
hsa-miR-191-5p,21.0,15.0
hsa-miR-192-5p,39.0,26.0
hsa-miR-193a-3p,1.0,0.0
hsa-miR-193a-5p,5.0,6.0
hsa-miR-193b-3p,1.0,0.0
hsa-miR-193b-5p,1.0,1.0
hsa-miR-194-3p,1.0,1.0
hsa-miR-194-5p,3.0,0.0
hsa-miR-195-3p,0.0,1.0
hsa-miR-196a-5p,1.0,0.0
hsa-miR-197-3p,5.0,1.0
hsa-miR-199a-3p,40.0,69.0
hsa-miR-199a-5p,46.0,90.0
hsa-miR-199b-3p,47.0,23.0
hsa-miR-199b-5p,1.0,3.0
hsa-miR-19a-3p,0.0,2.0
hsa-miR-19b-3p,3.0,3.0
hsa-miR-200a-3p,1.0,0.0
hsa-miR-200b-3p,1.0,0.0
hsa-miR-203a-3p,18.0,48.0
hsa-miR-204-3p,2.0,1.0
hsa-miR-206,3.0,0.0
hsa-miR-20a-5p,1.0,4.0
hsa-miR-21-3p,7.0,6.0
hsa-miR-21-5p,5699.0,5945.0
hsa-miR-210-3p,1.0,0.0
hsa-miR-214-3p,13.0,3.0
hsa-miR-215-5p,16.0,4.0
hsa-miR-218-2-3p,4.0,1.0
hsa-miR-218-5p,69.0,81.0
hsa-miR-22-3p,65.0,66.0
hsa-miR-22-5p,2.0,2.0
hsa-miR-221-3p,197.0,225.0
hsa-miR-221-5p,7.0,14.0
hsa-miR-222-3p,147.0,129.0
hsa-miR-222-5p,1.0,0.0
hsa-miR-223-5p,2.0,0.0
hsa-miR-224-5p,6.0,2.0
hsa-miR-23a-3p,177.0,124.0
hsa-miR-23b-3p,39.0,76.0
hsa-miR-24-2-5p,3.0,3.0
hsa-miR-24-3p,103.0,63.0
hsa-miR-25-3p,92.0,56.0
hsa-miR-25-5p,0.0,1.0
hsa-miR-2682-5p,3.0,2.0
hsa-miR-26a-1-3p,1.0,0.0
hsa-miR-26a-5p,163.0,156.0
hsa-miR-26b-5p,8.0,8.0
hsa-miR-27a-3p,71.0,89.0
hsa-miR-27a-5p,6.0,1.0
hsa-miR-27b-3p,342.0,351.0
hsa-miR-27b-5p,0.0,4.0
hsa-miR-28-3p,12.0,15.0
hsa-miR-28-5p,1.0,0.0
hsa-miR-296-3p,10.0,8.0
hsa-miR-296-5p,1.0,0.0
hsa-miR-299-3p,0.0,1.0
hsa-miR-29a-3p,80.0,111.0
hsa-miR-29b-3p,3.0,3.0
hsa-miR-29c-3p,0.0,2.0
hsa-miR-301b-5p,1.0,0.0
hsa-miR-30a-3p,25.0,36.0
hsa-miR-30a-5p,102.0,132.0
hsa-miR-30b-5p,2.0,1.0
hsa-miR-30c-2-3p,3.0,1.0
hsa-miR-30c-5p,8.0,7.0
hsa-miR-30d-5p,59.0,67.0
hsa-miR-30e-3p,8.0,3.0
hsa-miR-30e-5p,10.0,11.0
hsa-miR-31-5p,3.0,2.0
hsa-miR-3117-3p,1.0,0.0
hsa-miR-3182,5.0,12.0
hsa-miR-32-5p,0.0,2.0
hsa-miR-320a-3p,39.0,16.0
hsa-miR-320b,1.0,0.0
hsa-miR-320c,10.0,2.0
hsa-miR-323a-3p,5.0,4.0
hsa-miR-324-5p,1.0,2.0
hsa-miR-328-3p,7.0,10.0
hsa-miR-329-3p,2.0,1.0
hsa-miR-330-5p,1.0,0.0
hsa-miR-331-5p,1.0,1.0
hsa-miR-335-3p,11.0,14.0
hsa-miR-335-5p,2.0,2.0
hsa-miR-337-3p,1.0,0.0
hsa-miR-337-5p,0.0,1.0
hsa-miR-339-5p,1.0,0.0
hsa-miR-340-5p,1.0,3.0
hsa-miR-342-3p,2.0,1.0
hsa-miR-34a-5p,1.0,0.0
hsa-miR-34c-5p,5.0,5.0
hsa-miR-361-3p,13.0,4.0
hsa-miR-361-5p,12.0,1.0
hsa-miR-3613-3p,0.0,1.0
hsa-miR-3615,6.0,3.0
hsa-miR-365a-3p,0.0,2.0
hsa-miR-365a-5p,1.0,1.0
hsa-miR-365b-5p,0.0,1.0
hsa-miR-3679-5p,1.0,0.0
hsa-miR-369-3p,4.0,5.0
hsa-miR-370-3p,14.0,20.0
hsa-miR-370-5p,0.0,2.0
hsa-miR-374a-3p,1.0,0.0
hsa-miR-374a-5p,3.0,1.0
hsa-miR-374b-5p,0.0,1.0
hsa-miR-375-3p,0.0,1.0
hsa-miR-378a-3p,160.0,134.0
hsa-miR-378c,3.0,25.0
hsa-miR-378d,9.0,8.0
hsa-miR-378e,3.0,2.0
hsa-miR-379-3p,1.0,3.0
hsa-miR-379-5p,32.0,31.0
hsa-miR-380-5p,2.0,1.0
hsa-miR-381-3p,233.0,222.0
hsa-miR-382-3p,1.0,3.0
hsa-miR-382-5p,2.0,5.0
hsa-miR-3929,0.0,1.0
hsa-miR-3960,5.0,1.0
hsa-miR-409-3p,44.0,40.0
hsa-miR-409-5p,1.0,4.0
hsa-miR-410-3p,2.0,0.0
hsa-miR-410-5p,1.0,0.0
hsa-miR-411-3p,3.0,0.0
hsa-miR-411-5p,11.0,10.0
hsa-miR-412-5p,30.0,13.0
hsa-miR-423-3p,14.0,12.0
hsa-miR-423-5p,192.0,88.0
hsa-miR-424-3p,2.0,2.0
hsa-miR-425-5p,7.0,3.0
hsa-miR-4286,0.0,1.0
hsa-miR-431-3p,1.0,0.0
hsa-miR-432-5p,6.0,7.0
hsa-miR-4326,1.0,1.0
hsa-miR-433-3p,3.0,0.0
hsa-miR-4454,1.0,0.0
hsa-miR-4470,0.0,1.0
hsa-miR-4485-3p,0.0,5.0
hsa-miR-4488,2.0,1.0
hsa-miR-4497,1.0,0.0
hsa-miR-4508,0.0,1.0
hsa-miR-450a-5p,3.0,2.0
hsa-miR-450b-5p,5.0,1.0
hsa-miR-4516,1.0,2.0
hsa-miR-451a,0.0,1.0
hsa-miR-452-3p,1.0,0.0
hsa-miR-452-5p,1.0,0.0
hsa-miR-4521,0.0,3.0
hsa-miR-454-3p,0.0,1.0
hsa-miR-455-5p,3.0,3.0
hsa-miR-4755-5p,0.0,1.0
hsa-miR-4791,3.0,3.0
hsa-miR-484,1.0,0.0
hsa-miR-485-5p,3.0,4.0
hsa-miR-486-5p,12.0,2.0
hsa-miR-487b-3p,2.0,0.0
hsa-miR-490-3p,0.0,2.0
hsa-miR-493-3p,24.0,21.0
hsa-miR-493-5p,23.0,20.0
hsa-miR-494-3p,3.0,5.0
hsa-miR-495-3p,9.0,5.0
hsa-miR-499a-5p,1.0,3.0
hsa-miR-501-3p,0.0,1.0
hsa-miR-501-5p,0.0,1.0
hsa-miR-503-5p,0.0,2.0
hsa-miR-505-3p,1.0,1.0
hsa-miR-532-5p,29.0,18.0
hsa-miR-541-5p,3.0,2.0
hsa-miR-542-3p,6.0,1.0
hsa-miR-543,8.0,4.0
hsa-miR-548e-3p,0.0,1.0
hsa-miR-548j-3p,1.0,0.0
hsa-miR-548o-3p,3.0,4.0
hsa-miR-574-3p,5.0,11.0
hsa-miR-574-5p,21.0,13.0
hsa-miR-582-3p,1.0,0.0
hsa-miR-584-5p,3.0,0.0
hsa-miR-598-3p,0.0,3.0
hsa-miR-598-5p,0.0,1.0
hsa-miR-615-3p,1.0,5.0
hsa-miR-629-5p,0.0,3.0
hsa-miR-6500-3p,1.0,0.0
hsa-miR-652-3p,4.0,1.0
hsa-miR-6529-5p,123.0,37.0
hsa-miR-654-3p,8.0,9.0
hsa-miR-654-5p,2.0,1.0
hsa-miR-656-3p,0.0,2.0
hsa-miR-663a,12.0,5.0
hsa-miR-663b,1.0,0.0
hsa-miR-668-3p,1.0,0.0
hsa-miR-671-5p,1.0,0.0
hsa-miR-6755-5p,1.0,0.0
hsa-miR-7-5p,215.0,177.0
hsa-miR-708-3p,5.0,5.0
hsa-miR-7110-3p,2.0,2.0
hsa-miR-744-5p,11.0,10.0
hsa-miR-758-3p,3.0,2.0
hsa-miR-769-5p,4.0,1.0
hsa-miR-7704,0.0,1.0
hsa-miR-7706,0.0,1.0
hsa-miR-7974,0.0,1.0
hsa-miR-889-3p,0.0,4.0
hsa-miR-892c-3p,1.0,0.0
hsa-miR-9-3p,1.0,0.0
hsa-miR-9-5p,1.0,10.0
hsa-miR-92a-3p,47.0,52.0
hsa-miR-92b-3p,0.0,7.0
hsa-miR-93-5p,13.0,9.0
hsa-miR-935,2.0,0.0
hsa-miR-941,14.0,7.0
hsa-miR-96-5p,1.0,0.0
hsa-miR-98-3p,1.0,0.0
hsa-miR-98-5p,5.0,2.0
hsa-miR-9901,3.0,2.0
hsa-miR-9985,1.0,0.0
hsa-miR-99a-5p,80.0,37.0
hsa-miR-99b-3p,4.0,3.0
hsa-miR-99b-5p,64.0,62.0
hsa-mir-12136-5p,3.0,3.0
hsa-mir-1291-5p,0.0,1.0
hsa-mir-1293-5p,1.0,0.0
hsa-mir-3159-5p,1.0,0.0
hsa-mir-326-3p,0.0,1.0
hsa-mir-3648-1-5p,0.0,1.0
hsa-mir-3648-2-5p,0.0,1.0
hsa-mir-5684-5p,1.0,0.0
hsa-mir-599-3p,1.0,0.0
hsa-mir-8086-5p,1.0,0.0
