miRNA,SRR12964415,SRR12964416,SRR12964417,SRR12964418,SRR12964419,SRR12964420,SRR12964421,SRR12964422,SRR12964423,SRR12964424,SRR12964425,SRR12964426,SRR12964427,SRR12964428,SRR12964429,SRR12964430,SRR12964431,SRR12964432
hsa-miR-106b-5p,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-107,9.15,0.0,25.59,32.78,0.0,0.0,6.89,0.0,3.54,0.0,0.0,0.0,6.1,3.16,3.35,0.0,0.0,0.0
hsa-miR-10a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,0.0,0.0,0.0,0.0,0.0
hsa-miR-10a-5p,0.0,0.0,3.07,193.11,18.48,0.0,6.2,12.4,0.0,10.77,6.22,0.0,121.97,0.0,0.0,0.0,10.02,0.0
hsa-miR-10b-5p,0.0,0.0,0.0,135.29,0.0,16.31,0.0,4.13,0.0,0.0,0.0,0.0,115.36,0.0,0.0,0.0,0.0,0.0
hsa-miR-1179,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.03,0.79,0.0,0.0,0.0,0.0
hsa-miR-1207-5p,0.0,0.0,0.0,4.17,0.0,0.0,6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-5p,3.81,23.94,0.0,3064.7,6.93,0.0,6.89,4.96,3.54,0.0,0.0,0.0,403.01,13.42,50.25,25.12,23.38,0.0
hsa-miR-1231,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,0.0,0.0,0.0,5.96,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0
hsa-miR-1249-3p,4.58,0.0,5.12,0.0,0.0,9.97,0.0,1.65,0.0,0.0,4.44,4.49,4.07,6.32,0.0,2.9,0.0,0.0
hsa-miR-1255b-5p,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.71,3.95,0.0,0.0,0.0,0.89
hsa-miR-125a-3p,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-5p,0.0,5.41,26.62,486.35,0.0,0.0,12.41,2.48,1.77,15.55,3.55,0.0,291.21,0.79,18.42,3.86,22.27,0.89
hsa-miR-125b-5p,0.76,0.77,0.0,138.27,0.0,0.0,0.69,0.0,0.0,0.0,0.89,0.0,165.68,0.79,0.0,0.0,21.16,0.0
hsa-miR-126-3p,0.0,0.0,12.29,1169.38,0.0,0.0,0.0,0.0,6.19,0.0,0.0,0.0,1490.6,0.0,0.0,0.0,11.13,0.0
hsa-miR-126-5p,0.0,0.0,0.0,449.39,0.0,0.0,0.0,0.0,7.07,0.0,0.0,0.0,514.82,0.0,0.0,0.0,0.0,0.0
hsa-miR-1262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.13,0.0
hsa-miR-127-3p,0.0,0.0,3.07,5.36,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0
hsa-miR-1273h-3p,0.0,0.0,0.0,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,0.0,0.0,0.0,159.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.87,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-3p,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-5p,0.0,5.41,0.0,0.0,0.0,0.0,0.0,9.92,5.31,0.0,0.0,0.0,3.56,3.95,0.0,4.83,0.0,27.65
hsa-miR-1287-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,0.0,0.0,0.0,0.0,0.0
hsa-miR-1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,0.0,0.0,6.14,7.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0
hsa-miR-1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92,0.0,0.0,0.0,0.0,0.0
hsa-miR-1303,0.0,0.0,0.0,10.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.0,0.0
hsa-miR-1306-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-5p,0.0,0.0,0.0,21.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0
hsa-miR-1307-3p,5.34,92.67,183.26,144.83,36.19,76.1,106.84,43.81,63.67,5.98,27.52,15.73,33.54,183.2,20.94,38.64,50.1,197.14
hsa-miR-130a-3p,0.0,0.0,0.0,63.18,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,35.58,0.0,0.0,0.0,0.0,0.0
hsa-miR-130b-3p,0.0,0.0,0.0,26.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,0.0,0.0,0.0,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.0,0.0,0.0,12.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.0,0.0
hsa-miR-136-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,0.0,0.0,0.0,0.0,0.0
hsa-miR-137-3p,0.0,0.0,0.0,8.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,0.0,17.76,30.71,20.86,8.47,8.15,0.69,2.48,7.96,34.69,5.33,12.36,23.38,36.32,6.7,13.52,28.95,0.0
hsa-miR-139-5p,0.0,0.0,0.0,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0
hsa-miR-140-3p,0.0,10.04,0.0,444.63,0.77,6.34,10.34,0.83,7.96,0.0,8.88,6.74,542.77,35.53,8.37,6.76,0.0,6.24
hsa-miR-140-5p,0.0,0.0,0.0,7.15,3.85,0.0,14.47,3.31,8.84,9.57,0.0,0.0,10.67,48.17,14.24,3.86,6.68,16.06
hsa-miR-141-3p,0.0,0.0,0.0,8.34,0.77,0.0,0.0,3.31,6.19,7.18,0.0,0.0,11.18,0.0,0.0,2.9,0.0,2.68
hsa-miR-142-3p,664.47,1189.98,2695.62,931.57,934.02,1368.9,1188.99,677.87,1361.0,1001.25,875.44,683.09,596.14,1678.8,1347.42,1610.27,1535.44,1059.72
hsa-miR-142-5p,13.73,15.44,69.62,1564.53,6.16,55.26,17.23,35.55,39.8,19.14,22.2,5.62,1155.68,45.01,46.06,52.16,42.31,72.25
hsa-miR-143-3p,0.0,0.0,1.02,661.57,0.77,0.0,1.38,0.0,0.0,0.0,0.0,0.0,122.48,0.0,0.0,0.0,1.11,0.0
hsa-miR-144-3p,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.59,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-5p,0.0,0.0,0.0,22.05,0.0,0.0,5.51,0.83,0.0,0.0,0.0,0.0,33.03,9.48,6.7,0.0,5.57,5.35
hsa-miR-145-3p,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-5p,0.0,0.0,0.0,8.94,0.0,0.0,0.0,3.31,3.54,0.0,0.0,0.0,28.46,0.0,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,3.81,0.0,0.0,1574.67,0.0,0.0,0.0,0.0,5.31,0.0,0.0,7.86,619.51,9.48,9.21,4.83,0.0,6.24
hsa-miR-146b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146b-5p,0.0,7.72,23.55,44.7,0.77,0.0,0.0,9.92,3.54,0.0,0.0,0.0,33.54,0.0,0.0,0.0,0.0,28.54
hsa-miR-148a-3p,0.0,0.77,1.02,3028.94,6.16,0.0,2.07,1.65,0.0,0.0,0.0,0.0,1586.14,2.37,6.7,0.0,2.23,0.89
hsa-miR-148a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,0.0,0.0,0.0,0.0,0.0
hsa-miR-148b-3p,0.0,0.0,0.0,81.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.71,0.79,0.84,0.0,0.0,0.0
hsa-miR-150-3p,0.0,0.0,0.0,10.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62,0.0,0.0,0.0,0.0,0.0
hsa-miR-150-5p,0.0,3.86,2.05,701.51,0.0,0.0,6.2,17.36,0.0,0.0,0.0,0.0,605.28,0.0,0.0,6.76,0.0,0.0
hsa-miR-151a-3p,0.0,0.0,2.05,309.33,5.39,0.0,0.0,0.0,0.88,0.0,0.0,0.0,274.44,12.63,0.0,6.76,5.57,0.0
hsa-miR-151a-5p,0.0,0.0,0.0,9.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35,0.0,0.0,0.0,0.0,0.0
hsa-miR-151b,0.0,0.0,0.0,9.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-152-3p,3.81,18.53,32.76,0.0,10.78,0.0,17.23,9.92,28.3,0.0,6.22,7.86,13.72,25.27,22.61,4.83,21.16,36.57
hsa-miR-1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,0.0,0.0,0.0,17.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.07,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,0.0,9.27,3.07,140.66,6.93,10.87,7.58,0.0,2.65,0.0,9.77,0.0,625.11,15.0,0.0,1.93,0.0,0.89
hsa-miR-15b-3p,0.0,0.0,0.0,18.48,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,35.07,0.0,0.0,0.0,0.0,0.0
hsa-miR-15b-5p,0.0,5.41,0.0,229.46,0.0,0.0,0.0,2.48,0.0,0.0,0.0,5.62,787.73,4.74,5.02,0.0,5.57,0.89
hsa-miR-16-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,10.27,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-5p,1240.44,4788.49,4680.73,32952.34,2882.9,3416.36,16089.58,4379.67,8303.09,1599.37,4040.68,2468.34,86402.74,48478.26,7283.94,10387.09,3469.49,8294.02
hsa-miR-17-3p,0.0,0.0,0.0,8.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-17-5p,0.0,0.0,0.0,27.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.61,0.79,0.0,0.0,0.0,0.0
hsa-miR-181a-2-3p,0.0,0.0,0.0,10.73,0.0,0.0,12.41,0.0,0.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-5p,0.0,0.0,0.0,64.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.87,0.79,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,6.87,12.36,27.64,26.82,13.86,0.0,10.34,22.32,47.75,28.71,8.88,0.0,21.35,86.86,23.45,7.73,32.29,34.79
hsa-miR-181c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.55,0.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0
hsa-miR-182-5p,6.1,5.41,19.45,126.95,10.78,7.25,0.0,0.83,4.42,0.0,4.44,0.0,134.68,11.84,0.0,0.0,11.13,0.0
hsa-miR-183-5p,0.0,0.0,0.0,100.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.3,8.69,0.0,0.0,0.0,0.0
hsa-miR-184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0
hsa-miR-1843,0.0,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.27,0.0,0.0,0.0,5.35
hsa-miR-185-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.43,0.0,0.0,5.53,0.0,0.0,0.0,4.46
hsa-miR-185-5p,0.0,0.0,4.1,281.32,0.0,0.0,12.41,0.0,9.73,0.0,0.0,0.0,334.41,13.42,0.0,0.0,0.0,13.38
hsa-miR-186-5p,0.0,0.0,0.0,36.36,4.62,0.0,6.2,4.13,0.0,0.0,0.0,0.0,55.9,8.69,0.0,0.0,0.0,0.0
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,0.0,0.0,0.0,0.0,0.0,8.96,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.73
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.79,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,1.53,0.0,0.0,4.17,0.0,0.0,0.0,1.65,1.77,0.0,0.0,0.0,6.1,5.53,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,0.0,0.0,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,0.0,0.0,0.0,21.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.77,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-3p,0.0,0.0,0.0,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-5p,0.0,0.77,6.14,1100.24,0.0,11.78,0.0,3.31,13.27,0.0,0.0,10.11,938.17,18.16,5.02,6.76,14.47,0.0
hsa-miR-1914-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0
hsa-miR-192-5p,0.0,0.0,0.0,19.07,0.0,0.0,6.2,0.0,0.0,0.0,1.78,0.0,136.71,11.06,0.0,0.0,0.0,0.89
hsa-miR-193a-5p,0.0,1.54,0.0,162.71,0.0,0.0,0.0,0.0,2.65,0.0,0.89,0.0,40.66,0.0,0.0,0.0,0.0,2.68
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,106.8,94.21,168.92,33.38,68.53,45.3,369.45,113.25,320.13,47.85,95.89,92.13,129.09,773.86,105.52,228.94,171.47,316.67
hsa-miR-195-5p,4.58,7.72,0.0,12.52,6.16,9.06,24.12,2.48,10.61,0.0,7.99,8.99,6.1,13.42,11.72,10.63,17.82,34.79
hsa-miR-196a-5p,0.0,4.63,0.0,0.6,0.0,9.06,0.0,0.0,0.0,0.0,4.44,0.0,10.67,9.48,0.0,0.0,14.47,0.0
hsa-miR-196b-5p,5.34,7.72,19.45,92.38,16.17,9.06,5.51,12.4,4.42,20.34,15.09,0.0,75.72,160.3,38.52,13.52,27.84,26.76
hsa-miR-197-3p,0.0,4.63,0.0,192.51,0.0,0.0,6.89,0.0,0.0,0.0,0.0,0.0,73.18,0.0,2.51,0.0,0.0,7.14
hsa-miR-199a-3p,0.76,0.0,7.17,212.78,0.77,0.0,0.0,9.09,2.65,1.2,0.89,0.0,499.07,0.0,0.0,0.97,3.34,8.92
hsa-miR-199a-5p,0.0,0.0,0.0,18.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199b-3p,0.0,9.27,7.17,662.77,0.77,0.0,2.07,9.09,7.96,14.35,0.89,0.0,4.07,6.32,0.0,0.0,11.13,2.68
hsa-miR-199b-5p,0.0,0.0,0.0,6.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19a-3p,0.0,0.0,0.0,38.14,0.0,0.0,0.69,0.0,0.0,0.0,0.89,0.0,34.05,0.0,0.0,9.66,0.0,0.0
hsa-miR-19b-3p,0.0,0.0,0.0,138.87,4.62,0.0,0.69,0.0,10.61,8.37,6.22,3.37,242.42,3.95,8.37,5.8,3.34,0.0
hsa-miR-200a-3p,0.0,0.0,0.0,13.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,2.65,9.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35
hsa-miR-200c-3p,0.0,11.58,17.4,29.2,0.0,0.0,8.27,19.84,10.61,0.0,3.55,0.0,1.52,25.27,13.4,0.0,6.68,23.19
hsa-miR-200c-5p,0.0,0.0,0.0,0.0,4.62,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-202-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.13,0.0
hsa-miR-203a-3p,0.0,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13,0.0,3.35,0.0,0.0,0.0
hsa-miR-204-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-5p,0.0,0.0,0.0,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.89,0.0,0.0,0.0,0.0,0.0
hsa-miR-206,14.49,324.33,10.24,26.22,39.27,7.25,20.68,6.61,8.84,26.32,0.0,10.11,24.39,19.74,0.0,34.77,122.48,104.37
hsa-miR-20a-5p,0.0,0.0,0.0,67.35,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,106.22,0.0,0.0,0.0,0.0,0.89
hsa-miR-20b-5p,0.0,0.0,0.0,16.09,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.0,0.0,0.89
hsa-miR-21-5p,3.81,10.81,1.02,1727.84,7.7,1.81,17.92,8.27,4.42,8.37,11.54,1.12,2257.49,19.74,7.54,10.63,6.68,13.38
hsa-miR-210-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13,0.79,0.0,0.0,0.0,0.0
hsa-miR-2110,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,0.79,0.0,0.0,0.0,0.0
hsa-miR-2115-3p,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0
hsa-miR-2115-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.02,0.0
hsa-miR-215-5p,0.0,0.0,0.0,0.6,0.0,0.0,15.85,0.0,5.31,0.0,0.89,0.0,0.0,0.0,3.35,0.0,0.0,15.16
hsa-miR-217-5p,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,0.0
hsa-miR-22-3p,0.0,0.0,0.0,46.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.69,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-5p,0.0,0.0,0.0,12.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-221-3p,0.0,0.0,0.0,317.67,0.0,0.0,0.0,0.0,4.42,0.0,0.0,0.0,204.81,0.0,0.0,0.0,0.0,0.0
hsa-miR-222-3p,5.34,9.27,2.05,20.86,0.0,0.0,4.14,0.0,19.46,0.0,0.0,0.0,26.43,0.0,0.0,0.0,0.0,0.0
hsa-miR-223-3p,165.54,271.82,526.22,4452.21,130.13,245.51,353.59,146.32,559.79,270.35,211.31,110.1,1657.8,284.27,365.96,330.36,354.07,278.31
hsa-miR-223-5p,12.97,57.14,90.09,253.31,5.39,33.52,77.89,39.68,45.99,50.24,61.26,22.47,53.87,44.22,123.94,93.7,134.73,90.09
hsa-miR-224-5p,0.0,0.0,0.0,6.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.0,11.26,8.94,8.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63,4.45,0.0
hsa-miR-23a-3p,171.65,353.67,551.82,846.34,159.39,197.5,706.5,300.08,647.34,264.37,277.9,189.87,531.09,317.44,378.52,382.52,552.27,1018.69
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0
hsa-miR-23b-3p,0.0,0.0,0.0,12.52,0.0,0.0,0.0,0.83,4.42,0.0,0.0,0.0,99.61,0.0,0.0,0.0,0.0,0.0
