miRNA,SRR26165199,SRR26165200,SRR26165201
hsa-miR-16-2-3p,64.0,70.0,78.0
hsa-miR-16-5p,438.0,555.0,513.0
hsa-miR-17-3p,17.0,31.0,39.0
hsa-miR-17-5p,208.0,266.0,240.0
hsa-miR-181a-2-3p,43.0,45.0,31.0
hsa-miR-181a-3p,24.0,39.0,40.0
hsa-miR-181a-5p,1702.0,2579.0,2567.0
hsa-miR-181b-2-3p,1.0,5.0,1.0
hsa-miR-181b-3p,2.0,2.0,1.0
hsa-miR-181b-5p,620.0,950.0,871.0
hsa-miR-181c-3p,14.0,28.0,13.0
hsa-miR-181c-5p,13.0,30.0,53.0
hsa-miR-181d-5p,35.0,56.0,62.0
hsa-miR-182-5p,39.0,37.0,34.0
hsa-miR-183-3p,0.0,1.0,0.0
hsa-miR-183-5p,8.0,11.0,9.0
hsa-miR-1843,3.0,11.0,13.0
hsa-miR-185-3p,25.0,37.0,42.0
hsa-miR-185-5p,1535.0,2114.0,2487.0
hsa-miR-186-5p,668.0,739.0,953.0
hsa-miR-188-3p,0.0,0.0,2.0
hsa-miR-188-5p,0.0,3.0,5.0
hsa-miR-18a-3p,3.0,4.0,4.0
hsa-miR-18a-5p,15.0,18.0,26.0
hsa-miR-18b-3p,0.0,1.0,0.0
hsa-miR-1908-3p,0.0,1.0,0.0
hsa-miR-1908-5p,7.0,17.0,18.0
hsa-miR-190a-5p,0.0,2.0,5.0
hsa-miR-190b-5p,0.0,4.0,0.0
hsa-miR-191-3p,6.0,3.0,4.0
hsa-miR-191-5p,3228.0,4473.0,3564.0
hsa-miR-1910-5p,0.0,2.0,0.0
hsa-miR-1914-3p,0.0,0.0,2.0
hsa-miR-1915-3p,1.0,0.0,0.0
hsa-miR-192-5p,51.0,48.0,39.0
hsa-miR-193a-3p,4.0,1.0,1.0
hsa-miR-193a-5p,150.0,192.0,275.0
hsa-miR-193b-3p,25.0,34.0,50.0
hsa-miR-193b-5p,11.0,6.0,6.0
hsa-miR-194-5p,44.0,66.0,56.0
hsa-miR-195-5p,2.0,3.0,0.0
hsa-miR-196a-5p,0.0,0.0,1.0
hsa-miR-196b-3p,0.0,4.0,3.0
hsa-miR-196b-5p,23.0,17.0,32.0
hsa-miR-197-3p,59.0,41.0,95.0
hsa-miR-197-5p,1.0,1.0,1.0
hsa-miR-199a-3p,2010.0,2393.0,53.0
hsa-miR-199a-5p,1751.0,2622.0,2837.0
hsa-miR-199b-3p,80.0,75.0,1754.0
hsa-miR-199b-5p,130.0,211.0,143.0
hsa-miR-19a-3p,39.0,57.0,80.0
hsa-miR-19b-1-5p,0.0,0.0,3.0
hsa-miR-19b-3p,145.0,221.0,243.0
hsa-miR-200a-3p,7.0,8.0,5.0
hsa-miR-200b-3p,2.0,9.0,8.0
hsa-miR-200c-3p,8.0,13.0,21.0
hsa-miR-203a-3p,48.0,2.0,2.0
hsa-miR-204-3p,2.0,0.0,7.0
hsa-miR-204-5p,0.0,2.0,0.0
hsa-miR-205-5p,0.0,1.0,1.0
hsa-miR-206,0.0,0.0,2.0
hsa-miR-20a-3p,0.0,2.0,2.0
hsa-miR-20a-5p,231.0,268.0,211.0
hsa-miR-20b-5p,1.0,4.0,4.0
hsa-miR-21-3p,223.0,306.0,314.0
hsa-miR-21-5p,17590.0,21335.0,16202.0
hsa-miR-210-3p,64.0,75.0,76.0
hsa-miR-210-5p,0.0,1.0,0.0
hsa-miR-2110,13.0,15.0,19.0
hsa-miR-2116-3p,2.0,0.0,2.0
hsa-miR-212-3p,1.0,0.0,0.0
hsa-miR-212-5p,0.0,5.0,0.0
hsa-miR-214-3p,5.0,57.0,59.0
hsa-miR-214-5p,1.0,2.0,5.0
hsa-miR-215-5p,0.0,0.0,1.0
hsa-miR-216a-5p,2.0,0.0,1.0
hsa-miR-217-5p,7.0,0.0,0.0
hsa-miR-218-5p,3.0,13.0,14.0
hsa-miR-219a-1-3p,1.0,0.0,0.0
hsa-miR-219a-5p,1.0,0.0,0.0
hsa-miR-22-3p,2139.0,2802.0,3864.0
hsa-miR-22-5p,16.0,39.0,19.0
hsa-miR-221-3p,6622.0,7725.0,10567.0
hsa-miR-221-5p,21.0,60.0,96.0
hsa-miR-222-3p,2012.0,2230.0,2585.0
hsa-miR-222-5p,7.0,8.0,14.0
hsa-miR-223-3p,1734.0,1929.0,2155.0
hsa-miR-223-5p,20.0,26.0,17.0
hsa-miR-224-3p,1.0,0.0,2.0
hsa-miR-224-5p,75.0,116.0,56.0
hsa-miR-2277-5p,0.0,0.0,5.0
hsa-miR-2355-3p,2.0,5.0,0.0
hsa-miR-2355-5p,12.0,13.0,7.0
hsa-miR-23a-3p,1343.0,1823.0,1987.0
hsa-miR-23a-5p,19.0,19.0,24.0
hsa-miR-23b-3p,177.0,238.0,249.0
hsa-miR-23b-5p,3.0,6.0,4.0
hsa-miR-24-2-5p,15.0,16.0,19.0
hsa-miR-24-3p,415.0,280.0,527.0
hsa-miR-2467-5p,0.0,0.0,1.0
hsa-miR-25-3p,763.0,1106.0,878.0
hsa-miR-25-5p,4.0,10.0,21.0
hsa-miR-2682-3p,0.0,1.0,1.0
hsa-miR-2682-5p,0.0,1.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,2.0
hsa-miR-26a-2-3p,4.0,0.0,0.0
hsa-miR-26a-5p,6491.0,9582.0,8859.0
hsa-miR-26b-3p,3.0,5.0,4.0
hsa-miR-26b-5p,1905.0,1787.0,1398.0
hsa-miR-27a-3p,810.0,1171.0,1243.0
hsa-miR-27a-5p,13.0,12.0,13.0
hsa-miR-27b-3p,1486.0,1850.0,2656.0
hsa-miR-27b-5p,0.0,2.0,6.0
hsa-miR-28-3p,133.0,154.0,159.0
hsa-miR-28-5p,100.0,129.0,117.0
hsa-miR-296-3p,80.0,97.0,140.0
hsa-miR-296-5p,7.0,8.0,10.0
hsa-miR-299-3p,12.0,18.0,10.0
hsa-miR-299-5p,1.0,2.0,2.0
hsa-miR-29a-3p,405.0,652.0,570.0
hsa-miR-29b-1-5p,1.0,2.0,4.0
hsa-miR-29b-2-5p,3.0,4.0,11.0
hsa-miR-29b-3p,9.0,10.0,14.0
hsa-miR-29c-3p,31.0,61.0,39.0
hsa-miR-29c-5p,7.0,5.0,5.0
hsa-miR-301a-3p,5.0,11.0,14.0
hsa-miR-301a-5p,1.0,3.0,1.0
hsa-miR-301b-3p,4.0,1.0,0.0
hsa-miR-3065-5p,1.0,1.0,2.0
hsa-miR-30a-3p,34.0,20.0,19.0
hsa-miR-30a-5p,390.0,438.0,481.0
hsa-miR-30b-3p,5.0,1.0,4.0
hsa-miR-30b-5p,235.0,187.0,181.0
hsa-miR-30c-1-3p,5.0,3.0,4.0
hsa-miR-30c-2-3p,2.0,2.0,6.0
hsa-miR-30c-5p,521.0,557.0,523.0
hsa-miR-30d-3p,18.0,11.0,14.0
hsa-miR-30d-5p,1548.0,1753.0,1744.0
hsa-miR-30e-3p,57.0,72.0,68.0
hsa-miR-30e-5p,1702.0,2049.0,1912.0
hsa-miR-31-3p,6.0,6.0,5.0
hsa-miR-31-5p,241.0,282.0,295.0
hsa-miR-3120-3p,1.0,0.0,4.0
hsa-miR-3120-5p,1.0,3.0,0.0
hsa-miR-3127-3p,2.0,0.0,0.0
hsa-miR-3127-5p,1.0,0.0,0.0
hsa-miR-3129-3p,0.0,1.0,0.0
hsa-miR-3129-5p,0.0,0.0,1.0
hsa-miR-3130-3p,2.0,4.0,1.0
hsa-miR-3138,0.0,0.0,2.0
hsa-miR-3140-3p,0.0,1.0,0.0
hsa-miR-3143,2.0,1.0,0.0
hsa-miR-3154,0.0,2.0,0.0
hsa-miR-3158-3p,0.0,2.0,0.0
hsa-miR-3161,0.0,2.0,0.0
hsa-miR-3176,0.0,1.0,3.0
hsa-miR-3177-3p,1.0,0.0,4.0
hsa-miR-3178,260.0,197.0,165.0
hsa-miR-3180,0.0,0.0,2.0
hsa-miR-3180-3p,0.0,5.0,0.0
hsa-miR-3182,109.0,83.0,63.0
hsa-miR-3187-3p,7.0,8.0,14.0
hsa-miR-3188,0.0,0.0,1.0
hsa-miR-3195,9.0,7.0,11.0
hsa-miR-3196,3.0,3.0,2.0
hsa-miR-3199,0.0,1.0,1.0
hsa-miR-32-3p,2.0,0.0,2.0
hsa-miR-32-5p,10.0,10.0,22.0
hsa-miR-3200-3p,0.0,1.0,2.0
hsa-miR-320a-3p,4865.0,6620.0,8768.0
hsa-miR-320a-5p,21.0,10.0,10.0
hsa-miR-320b,157.0,34.0,46.0
hsa-miR-320c,60.0,10.0,50.0
hsa-miR-320d,8.0,4.0,1.0
hsa-miR-320e,1.0,0.0,0.0
hsa-miR-323a-3p,38.0,19.0,17.0
hsa-miR-323a-5p,2.0,1.0,1.0
hsa-miR-323b-3p,27.0,32.0,32.0
hsa-miR-324-3p,2.0,1.0,9.0
hsa-miR-324-5p,13.0,12.0,16.0
hsa-miR-326,12.0,11.0,12.0
hsa-miR-328-3p,75.0,68.0,123.0
hsa-miR-329-3p,9.0,17.0,15.0
hsa-miR-330-3p,25.0,53.0,65.0
hsa-miR-330-5p,0.0,12.0,7.0
hsa-miR-331-3p,30.0,22.0,27.0
hsa-miR-331-5p,7.0,9.0,9.0
hsa-miR-335-3p,112.0,140.0,109.0
hsa-miR-335-5p,371.0,344.0,393.0
hsa-miR-337-3p,4.0,2.0,5.0
hsa-miR-337-5p,4.0,0.0,6.0
hsa-miR-338-3p,2.0,0.0,9.0
hsa-miR-338-5p,0.0,0.0,4.0
hsa-miR-339-3p,26.0,24.0,30.0
hsa-miR-339-5p,332.0,353.0,446.0
hsa-miR-33a-3p,1.0,3.0,1.0
hsa-miR-33a-5p,1.0,3.0,2.0
hsa-miR-33b-3p,1.0,0.0,0.0
hsa-miR-340-3p,6.0,11.0,5.0
hsa-miR-340-5p,374.0,350.0,275.0
hsa-miR-342-3p,36.0,88.0,85.0
hsa-miR-342-5p,6.0,8.0,6.0
hsa-miR-345-3p,0.0,1.0,0.0
hsa-miR-345-5p,32.0,60.0,71.0
hsa-miR-34a-5p,14.0,19.0,18.0
hsa-miR-34c-3p,0.0,0.0,2.0
hsa-miR-34c-5p,5.0,3.0,3.0
hsa-miR-3605-3p,3.0,1.0,0.0
hsa-miR-3605-5p,2.0,0.0,2.0
hsa-miR-361-3p,24.0,33.0,32.0
hsa-miR-361-5p,97.0,122.0,180.0
hsa-miR-3611,0.0,1.0,0.0
hsa-miR-3613-3p,2.0,3.0,1.0
hsa-miR-3613-5p,12.0,16.0,10.0
hsa-miR-3615,31.0,25.0,43.0
hsa-miR-3617-5p,0.0,1.0,0.0
hsa-miR-362-3p,1.0,0.0,0.0
hsa-miR-362-5p,2.0,3.0,6.0
hsa-miR-3620-5p,1.0,1.0,2.0
hsa-miR-363-3p,66.0,127.0,104.0
hsa-miR-3648,57.0,55.0,84.0
hsa-miR-3652,0.0,3.0,0.0
hsa-miR-365a-3p,5.0,21.0,0.0
hsa-miR-365a-5p,2.0,6.0,1.0
hsa-miR-365b-3p,27.0,1.0,26.0
hsa-miR-365b-5p,1.0,4.0,3.0
hsa-miR-3665,97.0,76.0,92.0
hsa-miR-3675-5p,1.0,0.0,0.0
hsa-miR-3677-3p,0.0,1.0,1.0
hsa-miR-3679-5p,5.0,13.0,18.0
hsa-miR-3688-3p,0.0,1.0,0.0
hsa-miR-369-3p,65.0,96.0,75.0
hsa-miR-369-5p,7.0,0.0,1.0
hsa-miR-370-3p,52.0,68.0,89.0
hsa-miR-371a-5p,0.0,0.0,1.0
hsa-miR-371b-5p,1.0,0.0,0.0
hsa-miR-374a-3p,25.0,25.0,18.0
hsa-miR-374a-5p,113.0,130.0,96.0
hsa-miR-374b-3p,0.0,1.0,0.0
hsa-miR-374b-5p,36.0,19.0,25.0
hsa-miR-375-3p,5.0,6.0,4.0
hsa-miR-376a-3p,4.0,2.0,5.0
hsa-miR-376b-3p,5.0,1.0,1.0
hsa-miR-376b-5p,1.0,0.0,1.0
hsa-miR-376c-3p,13.0,21.0,14.0
hsa-miR-377-3p,8.0,11.0,10.0
hsa-miR-377-5p,9.0,5.0,3.0
hsa-miR-378a-3p,298.0,344.0,525.0
hsa-miR-378c,10.0,3.0,21.0
hsa-miR-378d,6.0,2.0,0.0
hsa-miR-379-3p,4.0,3.0,9.0
hsa-miR-379-5p,19.0,26.0,16.0
hsa-miR-380-3p,2.0,1.0,1.0
hsa-miR-380-5p,2.0,0.0,0.0
hsa-miR-381-3p,70.0,71.0,78.0
hsa-miR-382-3p,21.0,25.0,22.0
hsa-miR-382-5p,63.0,66.0,71.0
hsa-miR-3909,2.0,2.0,0.0
hsa-miR-3910,0.0,1.0,0.0
hsa-miR-3912-3p,0.0,1.0,1.0
hsa-miR-3916,2.0,1.0,0.0
hsa-miR-3917,0.0,0.0,2.0
hsa-miR-3920,1.0,0.0,0.0
hsa-miR-3928-3p,4.0,4.0,6.0
hsa-miR-3929,1.0,2.0,4.0
hsa-miR-3939,1.0,0.0,0.0
hsa-miR-3940-3p,3.0,3.0,1.0
hsa-miR-3940-5p,7.0,1.0,0.0
hsa-miR-3944-5p,0.0,1.0,0.0
hsa-miR-3960,400.0,275.0,279.0
hsa-miR-409-3p,132.0,129.0,181.0
hsa-miR-409-5p,9.0,28.0,30.0
hsa-miR-410-3p,58.0,41.0,39.0
hsa-miR-410-5p,1.0,0.0,0.0
hsa-miR-411-3p,17.0,2.0,5.0
hsa-miR-411-5p,9.0,18.0,13.0
hsa-miR-412-5p,2.0,2.0,2.0
hsa-miR-421,18.0,19.0,15.0
hsa-miR-423-3p,205.0,1677.0,250.0
hsa-miR-423-5p,718.0,6386.0,316.0
hsa-miR-424-3p,11.0,17.0,18.0
hsa-miR-424-5p,30.0,30.0,30.0
hsa-miR-425-3p,73.0,71.0,91.0
hsa-miR-425-5p,220.0,269.0,293.0
hsa-miR-4284,0.0,1.0,4.0
hsa-miR-4286,48.0,40.0,32.0
hsa-miR-429,0.0,1.0,1.0
hsa-miR-4306,7.0,10.0,16.0
hsa-miR-431-3p,11.0,9.0,7.0
hsa-miR-431-5p,7.0,12.0,17.0
hsa-miR-432-5p,27.0,29.0,25.0
hsa-miR-4326,11.0,8.0,1.0
hsa-miR-433-3p,11.0,18.0,20.0
hsa-miR-433-5p,3.0,1.0,0.0
hsa-miR-4421,0.0,1.0,0.0
hsa-miR-4426,1.0,0.0,0.0
hsa-miR-4433a-3p,0.0,1.0,1.0
hsa-miR-4433b-3p,2.0,86.0,11.0
hsa-miR-4433b-5p,28.0,70.0,79.0
hsa-miR-4443,1.0,6.0,0.0
hsa-miR-4444,0.0,0.0,3.0
hsa-miR-4446-3p,5.0,6.0,2.0
hsa-miR-4449,1.0,0.0,0.0
hsa-miR-4454,0.0,1.0,0.0
hsa-miR-4463,1.0,0.0,0.0
hsa-miR-4466,1.0,1.0,2.0
hsa-miR-4472,0.0,0.0,1.0
hsa-miR-4479,0.0,0.0,1.0
hsa-miR-448,0.0,2.0,0.0
hsa-miR-4480,0.0,0.0,1.0
hsa-miR-4484,2.0,0.0,5.0
hsa-miR-4485-3p,26.0,22.0,20.0
hsa-miR-4485-5p,4.0,4.0,2.0
hsa-miR-4488,85.0,54.0,83.0
hsa-miR-4492,9.0,1.0,2.0
hsa-miR-4497,47.0,28.0,34.0
hsa-miR-449c-5p,1.0,0.0,2.0
hsa-miR-4508,9.0,0.0,4.0
hsa-miR-450a-2-3p,2.0,0.0,0.0
hsa-miR-450a-5p,35.0,46.0,29.0
hsa-miR-450b-5p,15.0,17.0,11.0
hsa-miR-4511,0.0,1.0,0.0
hsa-miR-4516,83.0,67.0,44.0
hsa-miR-451a,236.0,1689.0,980.0
hsa-miR-452-3p,3.0,6.0,3.0
hsa-miR-452-5p,16.0,18.0,30.0
hsa-miR-4521,0.0,0.0,1.0
hsa-miR-4523,1.0,1.0,0.0
hsa-miR-4526,0.0,1.0,0.0
hsa-miR-454-3p,5.0,7.0,6.0
hsa-miR-454-5p,5.0,1.0,6.0
hsa-miR-455-3p,13.0,19.0,10.0
hsa-miR-455-5p,8.0,12.0,14.0
hsa-miR-4638-3p,0.0,0.0,1.0
hsa-miR-4642,1.0,0.0,1.0
hsa-miR-4649-3p,0.0,0.0,3.0
hsa-miR-4659b-3p,0.0,0.0,1.0
hsa-miR-4659b-5p,0.0,0.0,1.0
hsa-miR-4665-5p,5.0,1.0,1.0
hsa-miR-4667-5p,0.0,0.0,4.0
hsa-miR-4676-3p,0.0,0.0,1.0
hsa-miR-4677-3p,1.0,0.0,0.0
hsa-miR-4685-3p,0.0,1.0,0.0
hsa-miR-4687-5p,0.0,0.0,2.0
hsa-miR-4688,0.0,0.0,1.0
hsa-miR-4690-3p,0.0,1.0,0.0
hsa-miR-4701-5p,0.0,2.0,2.0
hsa-miR-4706,1.0,0.0,0.0
hsa-miR-4707-3p,3.0,1.0,2.0
hsa-miR-4707-5p,0.0,2.0,0.0
hsa-miR-4708-3p,2.0,0.0,1.0
hsa-miR-4709-3p,1.0,0.0,0.0
hsa-miR-4732-3p,0.0,1.0,1.0
hsa-miR-4732-5p,1.0,1.0,1.0
hsa-miR-4734,0.0,1.0,0.0
hsa-miR-4738-3p,0.0,0.0,1.0
hsa-miR-4741,1.0,0.0,2.0
hsa-miR-4742-3p,0.0,0.0,1.0
hsa-miR-4743-5p,3.0,0.0,0.0
hsa-miR-4745-5p,2.0,0.0,2.0
hsa-miR-4749-5p,0.0,0.0,1.0
hsa-miR-4750-5p,1.0,2.0,1.0
hsa-miR-4753-3p,1.0,0.0,0.0
hsa-miR-4754,3.0,0.0,0.0
hsa-miR-4755-3p,0.0,2.0,1.0
hsa-miR-4766-3p,0.0,0.0,1.0
hsa-miR-4767,1.0,1.0,0.0
hsa-miR-4772-3p,0.0,0.0,1.0
hsa-miR-4775,0.0,0.0,2.0
hsa-miR-4785,3.0,8.0,1.0
hsa-miR-4787-3p,1.0,0.0,0.0
hsa-miR-4787-5p,3.0,4.0,4.0
hsa-miR-4791,0.0,4.0,0.0
hsa-miR-4799-5p,0.0,0.0,1.0
hsa-miR-483-3p,0.0,0.0,2.0
hsa-miR-483-5p,3.0,10.0,8.0
hsa-miR-484,461.0,532.0,601.0
hsa-miR-485-3p,8.0,16.0,13.0
hsa-miR-485-5p,6.0,9.0,10.0
hsa-miR-486-3p,3.0,11.0,11.0
hsa-miR-486-5p,13.0,8.0,45.0
hsa-miR-487a-3p,7.0,23.0,17.0
hsa-miR-487a-5p,3.0,2.0,0.0
hsa-miR-487b-3p,15.0,20.0,8.0
hsa-miR-487b-5p,3.0,0.0,0.0
hsa-miR-490-3p,8.0,4.0,7.0
hsa-miR-491-5p,1.0,8.0,4.0
hsa-miR-493-3p,5.0,10.0,8.0
hsa-miR-493-5p,48.0,29.0,22.0
hsa-miR-494-3p,96.0,132.0,126.0
hsa-miR-495-3p,22.0,18.0,14.0
hsa-miR-496,1.0,6.0,0.0
hsa-miR-497-5p,5.0,6.0,1.0
hsa-miR-499a-5p,0.0,5.0,0.0
hsa-miR-5003-5p,0.0,1.0,0.0
hsa-miR-5008-5p,0.0,0.0,1.0
hsa-miR-500a-3p,23.0,14.0,34.0
hsa-miR-501-3p,13.0,21.0,34.0
hsa-miR-501-5p,0.0,3.0,1.0
hsa-miR-5010-5p,1.0,1.0,3.0
hsa-miR-502-3p,13.0,17.0,24.0
hsa-miR-503-3p,1.0,0.0,1.0
hsa-miR-503-5p,29.0,26.0,16.0
hsa-miR-504-5p,1.0,0.0,0.0
hsa-miR-505-3p,37.0,29.0,35.0
hsa-miR-505-5p,3.0,4.0,1.0
hsa-miR-516a-5p,0.0,0.0,2.0
