miRNA,SRR12539417,SRR12539418,SRR12539419,SRR12539420,SRR12539421,SRR12539422,SRR12539423,SRR12539424,SRR12539425,SRR12539426,SRR12539427,SRR12539428,SRR12539429,SRR12539430,SRR12539431
hsa-miR-125a-5p,33.49,62.33,20.85,28.85,1377.07,1088.33,5.07,15.52,11.34,0.0,0.0,12.91,22.63,2.25,13.63
hsa-miR-125b-5p,62.2,17.81,29.78,18.03,2819.99,852.58,2.54,3.1,7.56,2.2,13.05,21.51,24.89,9.01,3.41
hsa-miR-126-3p,0.0,0.0,0.0,0.0,674.01,129.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-126-5p,0.0,0.0,0.0,0.0,118.15,45.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268a,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268b,0.0,0.0,0.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,28.71,22.26,32.76,3.61,143.32,77.51,10.15,0.0,15.12,0.0,0.0,43.03,2.26,2.25,3.41
hsa-miR-1270,0.0,0.0,0.0,0.0,0.0,9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1275,0.0,0.0,0.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,0.0,0.0,0.0,0.0,135.58,59.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-5p,16.74,0.0,0.0,0.0,7.75,69.43,7.61,0.0,15.12,2.2,26.11,0.0,31.68,0.0,10.22
hsa-miR-1307-3p,162.66,93.49,32.76,32.45,91.03,117.88,81.17,43.46,60.5,11.01,17.4,111.87,42.99,13.52,10.22
hsa-miR-1307-5p,0.0,0.0,0.0,0.0,0.0,30.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-130a-3p,0.0,0.0,0.0,0.0,50.36,19.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-130a-5p,0.0,0.0,0.0,0.0,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.58,0.0,0.0
hsa-miR-130b-3p,0.0,0.0,0.0,0.0,25.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-132-3p,7.18,44.52,0.0,0.0,187.87,206.69,15.22,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-132-5p,0.0,0.0,0.0,0.0,34.86,37.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,2.39,0.0,0.0,0.0,108.46,146.94,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0
hsa-miR-136-3p,0.0,0.0,0.0,0.0,27.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-136-5p,14.35,40.07,0.0,14.42,36.8,24.22,0.0,6.21,0.0,0.0,4.35,0.0,0.0,0.0,0.0
hsa-miR-139-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21,0.0,0.0,0.0,0.0,2.26,0.0,6.81
hsa-miR-139-5p,0.0,0.0,0.0,0.0,15.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-140-3p,0.0,0.0,0.0,0.0,60.04,67.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41
hsa-miR-140-5p,0.0,0.0,5.96,0.0,7.75,32.29,20.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-141-3p,4.78,0.0,0.0,43.27,7.75,0.0,15.22,0.0,0.0,0.0,0.0,0.0,31.68,33.79,20.44
hsa-miR-142-3p,90.9,289.37,145.92,205.52,184.0,50.06,131.9,121.06,64.28,19.81,28.28,17.21,260.2,63.08,47.69
hsa-miR-142-5p,38.27,0.0,41.69,0.0,25.18,25.84,0.0,0.0,0.0,2.2,0.0,0.0,13.58,0.0,10.22
hsa-miR-143-3p,9.57,26.71,0.0,7.21,1497.15,381.08,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0
hsa-miR-143-5p,0.0,0.0,0.0,0.0,32.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-3p,0.0,0.0,0.0,0.0,11.62,9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-5p,0.0,0.0,0.0,0.0,25.18,32.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-5p,0.0,0.0,0.0,0.0,151.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,0.0,0.0,0.0,0.0,366.06,232.52,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0
hsa-miR-146b-5p,0.0,0.0,2.98,0.0,306.02,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,2.39,0.0,0.0,3.61,1123.35,503.8,0.0,0.0,0.0,0.0,0.0,30.12,0.0,0.0,0.0
hsa-miR-148b-3p,0.0,0.0,0.0,0.0,40.67,146.94,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-150-5p,0.0,0.0,0.0,0.0,52.29,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-151a-3p,0.0,0.0,2.98,0.0,127.83,201.84,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-151a-5p,0.0,0.0,0.0,0.0,11.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-152-3p,28.71,40.07,29.78,57.69,27.12,0.0,20.29,0.0,18.9,8.81,0.0,12.91,18.1,27.03,23.84
hsa-miR-152-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-153-3p,0.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.53,0.0
hsa-miR-154-5p,0.0,0.0,0.0,0.0,0.0,27.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,0.0,0.0,0.0,0.0,32.93,41.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,9.57,0.0,0.0,0.0,42.61,59.75,2.54,46.56,0.0,0.0,0.0,0.0,0.0,0.0,20.44
hsa-miR-15b-3p,0.0,0.0,0.0,0.0,0.0,27.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15b-5p,0.0,0.0,0.0,0.0,29.05,56.52,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0
hsa-miR-16-2-3p,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-5p,215.29,244.85,303.74,219.95,7518.68,6074.65,119.22,58.98,215.51,79.25,47.86,180.71,95.03,42.8,115.81
hsa-miR-17-5p,0.0,0.0,0.0,0.0,120.08,51.67,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-5p,0.0,0.0,0.0,0.0,38.74,20.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,0.0,0.0,0.0,0.0,17.43,0.0,0.0,0.0,3.78,0.0,0.0,0.0,2.26,0.0,6.81
hsa-miR-182-5p,0.0,0.0,0.0,0.0,15.49,29.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,0.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-184,0.0,0.0,0.0,0.0,19.37,27.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1843,0.0,0.0,0.0,0.0,0.0,20.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-185-5p,2.39,0.0,0.0,0.0,25.18,79.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-186-5p,0.0,0.0,0.0,0.0,63.91,53.29,0.0,0.0,0.0,0.0,0.0,0.0,15.84,0.0,0.0
hsa-miR-187-5p,0.0,0.0,0.0,0.0,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,0.0
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,25.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,0.0,0.0,0.0,21.3,51.67,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,0.0,0.0,0.0,17.43,6.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-5p,11.96,0.0,0.0,0.0,648.83,563.54,0.0,15.52,3.78,0.0,6.53,0.0,18.1,13.52,0.0
hsa-miR-192-5p,0.0,0.0,0.0,0.0,15.49,3.23,10.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-193a-3p,0.0,0.0,0.0,0.0,19.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-193b-3p,0.0,0.0,0.0,0.0,17.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,21.3,14.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,11.96,0.0,0.0,0.0,5.81,1.61,17.76,15.52,0.0,0.0,0.0,8.61,15.84,2.25,3.41
hsa-miR-195-5p,112.43,75.68,142.94,173.07,216.92,45.21,104.0,9.31,68.06,28.62,36.98,77.45,90.5,40.55,40.88
hsa-miR-196a-5p,0.0,44.52,29.78,0.0,34.86,0.0,25.37,0.0,0.0,0.0,0.0,47.33,4.53,2.25,3.41
hsa-miR-196b-5p,0.0,31.16,0.0,0.0,0.0,0.0,30.44,0.0,0.0,11.01,0.0,0.0,42.99,0.0,0.0
hsa-miR-197-3p,0.0,0.0,0.0,0.0,38.74,27.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1972,2.39,0.0,0.0,0.0,0.0,0.0,10.15,0.0,0.0,8.81,6.53,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,0.0,22.26,20.85,7.21,501.63,389.15,5.07,0.0,11.34,2.2,0.0,0.0,11.31,0.0,0.0
hsa-miR-199a-5p,0.0,0.0,0.0,0.0,133.64,9.69,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0
hsa-miR-199b-3p,0.0,0.0,0.0,3.61,1669.53,67.82,0.0,0.0,0.0,2.2,0.0,0.0,18.1,0.0,0.0
hsa-miR-199b-5p,0.0,0.0,0.0,0.0,42.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19a-3p,0.0,0.0,0.0,0.0,44.55,30.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,2.39,0.0,0.0,0.0,162.69,29.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200a-3p,7.18,4.45,14.89,0.0,25.18,32.29,0.0,18.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-3p,0.0,0.0,0.0,3.61,15.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0
hsa-miR-200c-3p,23.92,26.71,0.0,7.21,9.68,0.0,32.98,18.62,7.56,0.0,0.0,4.3,61.09,40.55,6.81
hsa-miR-202-3p,287.06,124.65,119.12,385.81,313.76,297.11,276.49,71.39,147.46,50.63,65.26,167.8,92.77,81.1,262.29
hsa-miR-202-5p,16.74,4.45,23.82,0.0,1444.86,1450.04,2.54,6.21,7.56,2.2,2.18,0.0,0.0,6.76,6.81
hsa-miR-203a-3p,0.0,0.0,0.0,0.0,294.39,72.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-5p,0.0,0.0,0.0,0.0,7.75,27.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-5p,0.0,0.0,0.0,21.63,149.13,32.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-206,0.0,22.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-3p,0.0,0.0,0.0,0.0,0.0,20.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,2.39,0.0,0.0,0.0,108.46,201.84,0.0,3.1,0.0,0.0,0.0,8.61,0.0,0.0,0.0
hsa-miR-20b-5p,0.0,0.0,0.0,0.0,1.94,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-21-3p,0.0,0.0,0.0,57.69,65.85,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-21-5p,64.59,4.45,11.91,68.51,5450.17,3127.75,20.29,12.42,49.15,19.81,15.23,8.61,2.26,2.25,3.41
hsa-miR-210-3p,0.0,0.0,0.0,0.0,0.0,22.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,0.0,0.0,0.0,0.0,13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-3p,0.0,0.0,0.0,0.0,3.87,14.53,0.0,12.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-5p,0.0,0.0,0.0,0.0,13.56,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-214-3p,0.0,0.0,0.0,0.0,25.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,9.57,13.36,11.91,0.0,0.0,0.0,0.0,3.1,11.34,0.0,0.0,0.0,11.31,0.0,0.0
hsa-miR-22-3p,0.0,0.0,0.0,32.45,193.68,155.01,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0
hsa-miR-221-3p,4.78,0.0,2.98,0.0,519.06,77.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-221-5p,0.0,0.0,0.0,0.0,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-222-3p,0.0,0.0,8.93,0.0,67.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-223-3p,33.49,4.45,0.0,43.27,137.51,75.89,0.0,12.42,0.0,0.0,0.0,0.0,24.89,58.57,3.41
hsa-miR-223-5p,0.0,0.0,0.0,0.0,32.93,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,38.27,22.26,71.47,75.72,226.61,6.46,63.41,34.15,15.12,13.21,4.35,12.91,122.18,18.02,81.75
hsa-miR-23b-3p,7.18,0.0,0.0,0.0,153.01,138.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0
hsa-miR-23b-5p,0.0,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-3p,0.0,0.0,0.0,0.0,5.81,12.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,0.0,4.45,0.0,0.0,323.45,227.68,0.0,0.0,0.0,0.0,2.18,0.0,4.53,0.0,6.81
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,0.0,24.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,7.18,22.26,0.0,25.24,1433.24,503.8,15.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,0.0,0.0,0.0,21.63,765.04,481.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41
hsa-miR-27a-3p,0.0,0.0,0.0,0.0,36.8,16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-27a-5p,0.0,0.0,0.0,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-27b-3p,7.18,0.0,2.98,0.0,313.76,290.65,0.0,0.0,3.78,0.0,0.0,0.0,0.0,6.76,0.0
hsa-miR-28-3p,71.76,62.33,41.69,0.0,143.32,69.43,7.61,3.1,34.03,8.81,8.7,60.24,29.41,15.77,40.88
hsa-miR-296-3p,0.0,0.0,0.0,0.0,11.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-5p,0.0,0.0,0.0,0.0,0.0,33.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,0.0,0.0,0.0,0.0,457.09,114.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.0,0.0,11.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-3p,0.0,0.0,0.0,0.0,67.79,114.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29c-3p,0.0,0.0,0.0,0.0,79.41,30.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,0.0,0.0,17.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,0.0,0.0,0.0,0.0,151.07,119.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-5p,2.39,97.94,41.69,0.0,1944.55,1567.91,20.29,6.21,3.78,0.0,39.16,51.63,18.1,2.25,10.22
hsa-miR-30b-5p,0.0,0.0,0.0,0.0,25.18,80.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30c-5p,2.39,0.0,0.0,0.0,147.2,117.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41
hsa-miR-30d-5p,7.18,0.0,0.0,7.21,947.1,649.13,17.76,6.21,11.34,0.0,0.0,0.0,36.2,6.76,0.0
hsa-miR-30e-3p,0.0,0.0,0.0,0.0,19.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30e-5p,0.0,0.0,0.0,0.0,534.56,266.43,25.37,31.04,0.0,0.0,6.53,0.0,11.31,13.52,0.0
hsa-miR-31-5p,0.0,0.0,0.0,0.0,40.67,33.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,0.0
hsa-miR-3147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.91,0.0,0.0,0.0
hsa-miR-3150a-3p,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3153,0.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,0.0,0.0,0.0,0.0,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180,0.0,0.0,0.0,0.0,0.0,9.69,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3182,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.91,22.63,9.01,0.0
hsa-miR-32-5p,0.0,0.0,0.0,0.0,54.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,1007.09,267.11,723.63,591.33,648.83,427.91,446.44,524.59,805.34,83.65,132.7,645.38,233.05,168.96,378.1
hsa-miR-320a-5p,62.2,0.0,17.87,0.0,5.81,0.0,25.37,0.0,0.0,8.81,21.75,12.91,9.05,0.0,3.41
hsa-miR-320b,71.76,115.75,95.29,187.49,135.58,79.12,86.24,40.35,22.69,26.42,34.81,73.14,49.78,9.01,30.66
hsa-miR-320c,0.0,0.0,0.0,0.0,1.94,0.0,10.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41
hsa-miR-320d,0.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,4.3,0.0,0.0,0.0
hsa-miR-323a-3p,0.0,0.0,0.0,0.0,71.66,40.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-323b-3p,0.0,0.0,0.0,0.0,36.8,29.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,7.18,0.0,8.93,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,8.61,0.0,0.0,10.22
hsa-miR-324-5p,14.35,0.0,0.0,0.0,7.75,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-328-3p,0.0,0.0,0.0,0.0,50.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-3p,0.0,0.0,0.0,0.0,13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.82,0.0,0.0,0.0
hsa-miR-335-3p,0.0,0.0,0.0,0.0,0.0,32.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-335-5p,0.0,0.0,0.0,0.0,65.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-337-5p,0.0,0.0,0.0,0.0,23.24,25.84,0.0,0.0,15.12,0.0,0.0,0.0,0.0,0.0,0.0
