miRNA,SRR8992368,SRR8992369,SRR8992370,SRR8992371,SRR8992378,SRR8992379,SRR8992380,SRR8992381,SRR8992382,SRR8992383,SRR8992384,SRR8992385,SRR8992387,SRR8992388,SRR8992389,SRR8992390,SRR8992391
hsa-miR-4659a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4661-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4665-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-4677-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4677-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-4685-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-4686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-4690-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-4707-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-4721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-4732-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
hsa-miR-4732-5p,0.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,15.0
hsa-miR-4738-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4762-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4770,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4772-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4772-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4777-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-4796-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-4797-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4800-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-4800-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-483-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
hsa-miR-483-5p,1.0,1.0,13.0,0.0,2.0,0.0,0.0,0.0,5.0,4.0,2.0,2.0,2.0,1.0,2.0,0.0,15.0
hsa-miR-484,217.0,112.0,234.0,94.0,87.0,144.0,157.0,355.0,448.0,555.0,137.0,219.0,193.0,115.0,353.0,89.0,245.0
hsa-miR-485-3p,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
hsa-miR-485-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-486-3p,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,17.0
hsa-miR-486-5p,168.0,360.0,477.0,15.0,14.0,80.0,32.0,0.0,11.0,0.0,455.0,412.0,470.0,5.0,624.0,296.0,0.0
hsa-miR-487a-3p,4.0,7.0,23.0,9.0,6.0,8.0,22.0,17.0,12.0,15.0,7.0,16.0,15.0,11.0,39.0,6.0,9.0
hsa-miR-487b-3p,124.0,169.0,386.0,143.0,127.0,87.0,264.0,249.0,140.0,252.0,170.0,268.0,213.0,196.0,286.0,69.0,156.0
hsa-miR-487b-5p,11.0,7.0,17.0,5.0,7.0,3.0,8.0,16.0,22.0,15.0,12.0,19.0,12.0,18.0,22.0,3.0,5.0
hsa-miR-490-3p,168.0,303.0,457.0,173.0,197.0,107.0,423.0,287.0,253.0,488.0,213.0,434.0,271.0,422.0,535.0,122.0,136.0
hsa-miR-490-5p,45.0,118.0,259.0,82.0,87.0,27.0,182.0,74.0,51.0,141.0,104.0,218.0,142.0,164.0,270.0,64.0,162.0
hsa-miR-491-5p,0.0,6.0,19.0,2.0,4.0,1.0,11.0,5.0,1.0,6.0,8.0,2.0,6.0,9.0,2.0,4.0,1.0
hsa-miR-493-3p,0.0,0.0,3.0,1.0,2.0,1.0,0.0,6.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,3.0,4.0
hsa-miR-493-5p,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,6.0,2.0,0.0,1.0,3.0,2.0,4.0
hsa-miR-494-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0
hsa-miR-495-3p,942.0,1058.0,2868.0,999.0,760.0,1046.0,2297.0,1962.0,1515.0,2517.0,1294.0,2473.0,1840.0,1901.0,2796.0,756.0,1322.0
hsa-miR-495-5p,1.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-496,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-497-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-497-5p,24.0,45.0,98.0,41.0,29.0,22.0,80.0,39.0,30.0,69.0,42.0,84.0,52.0,78.0,158.0,31.0,48.0
hsa-miR-499a-5p,0.0,89.0,3.0,0.0,0.0,82.0,90.0,78.0,1.0,148.0,0.0,136.0,1.0,39.0,0.0,49.0,0.0
hsa-miR-5000-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-5001-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-500a-3p,311.0,32.0,329.0,377.0,437.0,16.0,45.0,145.0,579.0,637.0,648.0,259.0,52.0,82.0,286.0,25.0,770.0
hsa-miR-500a-5p,1.0,3.0,1.0,1.0,0.0,1.0,6.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0
hsa-miR-500b-3p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-500b-5p,1.0,0.0,4.0,1.0,1.0,3.0,1.0,2.0,0.0,5.0,0.0,4.0,3.0,3.0,3.0,0.0,2.0
hsa-miR-501-3p,196.0,148.0,461.0,106.0,143.0,137.0,203.0,255.0,362.0,437.0,215.0,391.0,218.0,236.0,314.0,92.0,379.0
hsa-miR-501-5p,1.0,2.0,4.0,3.0,5.0,0.0,5.0,3.0,5.0,4.0,2.0,5.0,2.0,2.0,2.0,0.0,1.0
hsa-miR-502-3p,182.0,782.0,1618.0,180.0,230.0,403.0,1197.0,900.0,319.0,668.0,324.0,1456.0,964.0,1238.0,1494.0,384.0,601.0
hsa-miR-502-5p,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
hsa-miR-503-5p,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,7.0
hsa-miR-504-5p,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
hsa-miR-505-3p,31.0,71.0,230.0,62.0,49.0,13.0,129.0,57.0,57.0,78.0,76.0,115.0,88.0,116.0,121.0,30.0,85.0
hsa-miR-505-5p,30.0,22.0,28.0,13.0,21.0,33.0,28.0,54.0,98.0,87.0,19.0,32.0,29.0,20.0,27.0,20.0,13.0
hsa-miR-508-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5088-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-5094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-510-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-511-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-511-5p,0.0,0.0,3.0,1.0,3.0,4.0,3.0,3.0,6.0,3.0,1.0,0.0,1.0,4.0,0.0,1.0,9.0
hsa-miR-513c-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-514b-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-516b-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-5187-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-5189-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518b,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518c-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518e-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-519a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-532-3p,64.0,58.0,140.0,38.0,43.0,29.0,84.0,117.0,93.0,168.0,65.0,132.0,79.0,93.0,144.0,36.0,69.0
hsa-miR-532-5p,29.0,29.0,84.0,29.0,66.0,27.0,83.0,60.0,43.0,59.0,58.0,69.0,62.0,118.0,76.0,28.0,403.0
hsa-miR-539-3p,8.0,4.0,9.0,5.0,1.0,5.0,4.0,4.0,2.0,5.0,1.0,5.0,6.0,5.0,12.0,0.0,3.0
hsa-miR-539-5p,3.0,13.0,35.0,14.0,11.0,11.0,33.0,16.0,16.0,14.0,13.0,29.0,18.0,36.0,27.0,13.0,8.0
hsa-miR-541-3p,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,5.0,3.0,1.0,3.0
hsa-miR-541-5p,20.0,24.0,66.0,21.0,21.0,25.0,39.0,46.0,61.0,46.0,33.0,56.0,26.0,37.0,56.0,15.0,21.0
hsa-miR-542-3p,15.0,39.0,89.0,20.0,22.0,22.0,44.0,24.0,34.0,58.0,32.0,112.0,57.0,88.0,101.0,21.0,81.0
hsa-miR-542-5p,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
hsa-miR-543,2197.0,489.0,3976.0,758.0,795.0,2337.0,827.0,5214.0,4715.0,6430.0,913.0,1634.0,1234.0,717.0,1188.0,525.0,937.0
hsa-miR-545-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548a-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-548ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ah-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-548am-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ar-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548az-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-548bc,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
hsa-miR-548d-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548e-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
hsa-miR-548f-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-548j-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548j-5p,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0
hsa-miR-548k,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
hsa-miR-548l,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-548o-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,7.0
hsa-miR-548q,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548t-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-550a-3-5p,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0
hsa-miR-550a-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-551a,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-551b-3p,1.0,3.0,7.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,2.0,5.0,2.0,2.0,10.0,2.0,3.0
hsa-miR-551b-5p,2.0,9.0,18.0,4.0,6.0,3.0,17.0,8.0,18.0,18.0,9.0,23.0,13.0,12.0,18.0,5.0,8.0
hsa-miR-552-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-552-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-556-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
hsa-miR-5581-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5587-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5588-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-5697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-5698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-574-3p,23.0,10.0,22.0,7.0,3.0,15.0,14.0,43.0,23.0,71.0,10.0,24.0,15.0,7.0,21.0,2.0,19.0
hsa-miR-574-5p,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0
hsa-miR-576-3p,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,6.0,1.0,3.0,2.0,1.0,21.0
hsa-miR-576-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0
hsa-miR-581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
hsa-miR-582-3p,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,5.0
hsa-miR-582-5p,4.0,9.0,15.0,7.0,2.0,1.0,2.0,6.0,4.0,3.0,2.0,11.0,7.0,8.0,20.0,2.0,4.0
hsa-miR-584-5p,9.0,6.0,30.0,14.0,13.0,5.0,18.0,20.0,29.0,29.0,46.0,15.0,24.0,21.0,16.0,11.0,55.0
hsa-miR-589-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-589-5p,2.0,1.0,5.0,0.0,1.0,0.0,3.0,2.0,1.0,3.0,6.0,4.0,1.0,3.0,4.0,0.0,5.0
hsa-miR-592,32.0,48.0,107.0,30.0,25.0,34.0,53.0,48.0,75.0,74.0,47.0,85.0,75.0,50.0,124.0,39.0,58.0
hsa-miR-598-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-605-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-6068,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6132,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0
hsa-miR-615-3p,0.0,1.0,14.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0
hsa-miR-616-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-616-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-618,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-619-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-624-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-625-3p,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,12.0,12.0,0.0,1.0,5.0,5.0,3.0,17.0
hsa-miR-625-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-627-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-628-3p,9.0,3.0,9.0,5.0,1.0,2.0,3.0,7.0,9.0,8.0,1.0,9.0,3.0,6.0,13.0,0.0,11.0
hsa-miR-628-5p,5.0,13.0,24.0,7.0,10.0,12.0,9.0,6.0,9.0,12.0,5.0,22.0,14.0,9.0,30.0,1.0,9.0
hsa-miR-629-5p,2.0,40.0,44.0,27.0,56.0,7.0,67.0,27.0,23.0,30.0,39.0,63.0,57.0,140.0,0.0,7.0,152.0
hsa-miR-641,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-642a-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-6503-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-6503-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6507-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-651-5p,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,1.0,3.0,3.0,1.0,3.0
hsa-miR-6511a-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6513-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6515-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-6516-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6516-5p,1.0,2.0,5.0,2.0,0.0,1.0,1.0,0.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,6.0
hsa-miR-652-3p,114.0,257.0,786.0,238.0,227.0,114.0,605.0,225.0,149.0,327.0,256.0,531.0,317.0,548.0,611.0,147.0,188.0
hsa-miR-6529-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6529-5p,15512.0,3937.0,14190.0,2823.0,4391.0,13240.0,4916.0,29719.0,28779.0,39429.0,6981.0,12015.0,7324.0,7898.0,8904.0,2669.0,11279.0
hsa-miR-653-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-654-3p,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,3.0,3.0,2.0,2.0,5.0,1.0,9.0
hsa-miR-654-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0
hsa-miR-655-3p,96.0,96.0,160.0,88.0,33.0,79.0,128.0,129.0,96.0,186.0,76.0,117.0,90.0,82.0,314.0,36.0,91.0
hsa-miR-656-3p,1078.0,906.0,1732.0,618.0,405.0,1002.0,975.0,1867.0,2132.0,1948.0,872.0,1439.0,1033.0,522.0,2998.0,610.0,1423.0
hsa-miR-656-5p,0.0,4.0,6.0,3.0,1.0,1.0,3.0,2.0,1.0,6.0,3.0,1.0,3.0,8.0,8.0,1.0,7.0
hsa-miR-658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-659-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-660-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0
hsa-miR-660-5p,522.0,680.0,1292.0,420.0,408.0,377.0,866.0,747.0,783.0,998.0,665.0,1048.0,668.0,715.0,1635.0,373.0,815.0
