miRNA,SRR25747421,SRR25747422,SRR25747423,SRR25747424,SRR25747425,SRR25747426,SRR25747427,SRR25747428,SRR25747429
hsa-miR-1245a,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1246,678.0,292.0,972.0,89.0,64.0,36.0,192.0,190.0,330.0
hsa-miR-1247-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1249-3p,3.0,8.0,3.0,5.0,3.0,5.0,1.0,7.0,0.0
hsa-miR-1249-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1250-5p,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-1255b-2-3p,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-125a-3p,1.0,1.0,0.0,1.0,2.0,4.0,10.0,5.0,12.0
hsa-miR-125a-5p,422.0,75.0,175.0,45.0,45.0,29.0,31.0,39.0,44.0
hsa-miR-125b-1-3p,90.0,21.0,0.0,48.0,15.0,18.0,75.0,76.0,133.0
hsa-miR-125b-2-3p,0.0,3.0,70.0,1.0,2.0,0.0,0.0,2.0,0.0
hsa-miR-125b-5p,392.0,131.0,171.0,70.0,69.0,34.0,123.0,85.0,141.0
hsa-miR-126-3p,2356.0,293.0,169.0,193.0,154.0,87.0,703.0,511.0,626.0
hsa-miR-126-5p,28.0,4.0,0.0,4.0,3.0,3.0,7.0,2.0,3.0
hsa-miR-1260b,8.0,4.0,1.0,2.0,3.0,1.0,3.0,2.0,4.0
hsa-miR-1262,0.0,0.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0
hsa-miR-1268a,0.0,6.0,20.0,2.0,12.0,4.0,2.0,14.0,7.0
hsa-miR-1268b,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1269b,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,11873.0,3444.0,7583.0,2889.0,1308.0,913.0,3712.0,3801.0,6225.0
hsa-miR-1270,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,5.0
hsa-miR-1271-3p,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-1271-5p,0.0,2.0,0.0,51.0,19.0,4.0,21.0,27.0,38.0
hsa-miR-1273c,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-5p,9.0,18.0,67.0,19.0,20.0,19.0,21.0,12.0,30.0
hsa-miR-1275,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1277-3p,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-128-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-128-3p,252.0,37.0,320.0,60.0,30.0,17.0,68.0,51.0,51.0
hsa-miR-1284,10.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0
hsa-miR-1285-5p,0.0,0.0,56.0,1.0,3.0,1.0,3.0,3.0,19.0
hsa-miR-1287-5p,2.0,2.0,0.0,23.0,21.0,11.0,52.0,29.0,74.0
hsa-miR-129-1-3p,0.0,1.0,0.0,5.0,2.0,2.0,6.0,3.0,0.0
hsa-miR-129-2-3p,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,1.0,6.0,2.0,3.0,2.0,1.0,20.0,6.0,4.0
hsa-miR-1290,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1291,0.0,0.0,0.0,17.0,2.0,8.0,0.0,6.0,13.0
hsa-miR-1292-5p,1.0,0.0,0.0,34.0,8.0,0.0,4.0,1.0,0.0
hsa-miR-1293,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1294,48.0,0.0,0.0,2.0,3.0,1.0,6.0,1.0,0.0
hsa-miR-1296-5p,58.0,12.0,40.0,29.0,14.0,5.0,8.0,4.0,5.0
hsa-miR-1299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
hsa-miR-1301-3p,71.0,3.0,1.0,5.0,9.0,2.0,0.0,5.0,0.0
hsa-miR-1303,4.0,3.0,49.0,11.0,4.0,7.0,6.0,4.0,3.0
hsa-miR-1304-5p,1.0,1.0,0.0,26.0,11.0,4.0,9.0,3.0,7.0
hsa-miR-1306-3p,4.0,2.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0
hsa-miR-1306-5p,5.0,1.0,2.0,3.0,1.0,0.0,7.0,2.0,0.0
hsa-miR-1307-3p,111.0,243.0,282.0,310.0,125.0,71.0,274.0,290.0,264.0
hsa-miR-1307-5p,1.0,17.0,37.0,20.0,2.0,3.0,6.0,7.0,4.0
hsa-miR-130a-3p,180.0,133.0,315.0,146.0,80.0,32.0,61.0,66.0,108.0
hsa-miR-130b-3p,17.0,26.0,1.0,1.0,2.0,2.0,4.0,1.0,4.0
hsa-miR-130b-5p,130.0,67.0,73.0,18.0,13.0,13.0,5.0,14.0,0.0
hsa-miR-132-3p,12.0,2.0,6.0,4.0,2.0,2.0,12.0,9.0,24.0
hsa-miR-132-5p,131.0,63.0,7.0,49.0,15.0,7.0,25.0,50.0,70.0
hsa-miR-133a-3p,1057.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,12.0
hsa-miR-133b,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-3p,0.0,4.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0
hsa-miR-134-5p,0.0,35.0,22.0,93.0,26.0,42.0,75.0,62.0,101.0
hsa-miR-1343-3p,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0
hsa-miR-135b-5p,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-136-3p,2.0,28.0,76.0,70.0,38.0,19.0,40.0,14.0,23.0
hsa-miR-136-5p,61.0,1.0,0.0,9.0,3.0,5.0,0.0,2.0,17.0
hsa-miR-137-3p,0.0,132.0,62.0,16.0,22.0,11.0,20.0,43.0,33.0
hsa-miR-138-1-3p,1.0,0.0,0.0,7.0,7.0,0.0,0.0,10.0,11.0
hsa-miR-138-5p,596.0,145.0,551.0,1535.0,830.0,411.0,401.0,238.0,312.0
hsa-miR-139-3p,15.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
hsa-miR-139-5p,385.0,3.0,97.0,9.0,5.0,7.0,127.0,71.0,135.0
hsa-miR-140-3p,135.0,230.0,202.0,163.0,157.0,89.0,32.0,176.0,30.0
hsa-miR-140-5p,236.0,301.0,350.0,169.0,193.0,90.0,77.0,209.0,57.0
hsa-miR-141-3p,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,9.0
hsa-miR-142-3p,665.0,89.0,51.0,58.0,45.0,32.0,103.0,58.0,71.0
hsa-miR-142-5p,170.0,19.0,14.0,23.0,12.0,21.0,26.0,12.0,20.0
hsa-miR-143-3p,871.0,340.0,507.0,633.0,233.0,181.0,9697.0,7472.0,11638.0
hsa-miR-143-5p,0.0,0.0,0.0,0.0,0.0,1.0,20.0,4.0,0.0
hsa-miR-144-3p,3.0,0.0,0.0,3.0,0.0,1.0,23.0,8.0,3.0
hsa-miR-144-5p,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0
hsa-miR-145-3p,2.0,0.0,0.0,3.0,2.0,0.0,45.0,18.0,40.0
hsa-miR-145-5p,52.0,20.0,58.0,213.0,63.0,31.0,2124.0,1252.0,1774.0
hsa-miR-1468-5p,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-3p,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-146a-5p,633.0,1433.0,1151.0,2390.0,1601.0,1393.0,741.0,1374.0,621.0
hsa-miR-146b-5p,36.0,143.0,229.0,120.0,117.0,71.0,3.0,126.0,19.0
hsa-miR-147b-3p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,70.0,21.0,28.0,90.0,67.0,43.0,30.0,38.0,70.0
hsa-miR-148a-5p,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0
hsa-miR-148b-3p,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,6.0
hsa-miR-149-3p,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,640.0,133.0,505.0,159.0,75.0,36.0,209.0,86.0,163.0
hsa-miR-150-3p,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-150-5p,8737.0,23.0,13.0,18.0,7.0,4.0,1786.0,13.0,1100.0
hsa-miR-151a-3p,69.0,6.0,3.0,9.0,13.0,1.0,29.0,33.0,74.0
hsa-miR-151a-5p,531.0,280.0,537.0,328.0,113.0,82.0,774.0,598.0,1066.0
hsa-miR-151b,28.0,0.0,2.0,23.0,11.0,1.0,25.0,75.0,56.0
hsa-miR-152-3p,61.0,5.0,1.0,40.0,8.0,10.0,105.0,54.0,134.0
hsa-miR-153-3p,0.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0
hsa-miR-153-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,1.0,4.0,42.0,12.0,4.0,9.0,1.0,1.0,3.0
hsa-miR-1537-5p,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-154-3p,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
hsa-miR-154-5p,197.0,100.0,711.0,2398.0,670.0,532.0,658.0,369.0,670.0
hsa-miR-155-5p,918.0,2002.0,1992.0,1834.0,1529.0,1027.0,270.0,1392.0,155.0
hsa-miR-15a-3p,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
hsa-miR-15a-5p,475.0,69.0,39.0,107.0,73.0,47.0,85.0,67.0,67.0
hsa-miR-15b-3p,98.0,45.0,60.0,42.0,22.0,10.0,6.0,13.0,5.0
hsa-miR-15b-5p,1221.0,172.0,211.0,169.0,68.0,49.0,173.0,106.0,169.0
hsa-miR-16-2-3p,13.0,3.0,2.0,2.0,3.0,8.0,12.0,7.0,2.0
hsa-miR-16-5p,4357.0,1018.0,1187.0,1535.0,920.0,571.0,1091.0,1131.0,880.0
hsa-miR-17-3p,0.0,6.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0
hsa-miR-17-5p,117.0,32.0,84.0,29.0,30.0,21.0,17.0,45.0,23.0
hsa-miR-181a-2-3p,137.0,41.0,73.0,16.0,21.0,20.0,18.0,21.0,5.0
hsa-miR-181a-3p,48.0,36.0,114.0,27.0,9.0,7.0,17.0,23.0,13.0
hsa-miR-181a-5p,5200.0,1524.0,3582.0,1998.0,1134.0,844.0,6049.0,4714.0,7558.0
hsa-miR-181b-5p,2293.0,659.0,1440.0,669.0,467.0,269.0,1046.0,819.0,1200.0
hsa-miR-181c-3p,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
hsa-miR-181c-5p,61.0,15.0,59.0,22.0,11.0,7.0,46.0,38.0,64.0
hsa-miR-181d-5p,100.0,5.0,1.0,4.0,5.0,1.0,17.0,24.0,19.0
hsa-miR-182-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p,89.0,17.0,12.0,14.0,13.0,6.0,3.0,11.0,6.0
hsa-miR-183-3p,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,154.0,12.0,11.0,11.0,14.0,5.0,0.0,10.0,1.0
hsa-miR-184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1843,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
hsa-miR-185-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0
hsa-miR-185-5p,388.0,20.0,9.0,80.0,23.0,8.0,55.0,57.0,82.0
hsa-miR-186-5p,28.0,21.0,14.0,23.0,23.0,18.0,40.0,38.0,42.0
hsa-miR-187-3p,8.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
hsa-miR-188-5p,0.0,1.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0
hsa-miR-18a-3p,2.0,3.0,2.0,6.0,2.0,0.0,1.0,2.0,3.0
hsa-miR-18a-5p,12.0,10.0,8.0,11.0,9.0,2.0,3.0,9.0,4.0
hsa-miR-18b-5p,11.0,0.0,2.0,0.0,4.0,2.0,0.0,4.0,0.0
hsa-miR-1908-5p,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
hsa-miR-190a-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,33.0,2.0,1.0,2.0,3.0,6.0,0.0,2.0,0.0
hsa-miR-190b-5p,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0
hsa-miR-191-3p,18.0,9.0,19.0,13.0,17.0,8.0,0.0,28.0,0.0
hsa-miR-191-5p,4460.0,2487.0,2396.0,2590.0,2096.0,1526.0,1912.0,2484.0,1366.0
hsa-miR-1910-5p,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-192-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-192-5p,202.0,42.0,53.0,79.0,67.0,37.0,186.0,88.0,134.0
hsa-miR-193a-3p,34.0,38.0,74.0,176.0,75.0,37.0,52.0,40.0,82.0
hsa-miR-193a-5p,565.0,212.0,342.0,215.0,70.0,56.0,196.0,225.0,331.0
hsa-miR-193b-3p,148.0,204.0,370.0,2770.0,1116.0,591.0,1481.0,978.0,1528.0
hsa-miR-193b-5p,73.0,0.0,43.0,16.0,4.0,0.0,1.0,6.0,3.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-194-5p,81.0,1.0,1.0,6.0,5.0,2.0,76.0,9.0,65.0
hsa-miR-195-3p,42.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-195-5p,81.0,34.0,28.0,19.0,24.0,13.0,6.0,22.0,22.0
hsa-miR-196a-5p,7229.0,2303.0,3974.0,3318.0,1426.0,1023.0,1388.0,1050.0,1372.0
hsa-miR-196b-5p,1233.0,505.0,1047.0,727.0,441.0,307.0,817.0,720.0,911.0
hsa-miR-197-3p,112.0,49.0,20.0,46.0,23.0,14.0,32.0,34.0,26.0
hsa-miR-1976,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,13922.0,5591.0,21282.0,7273.0,16398.0,13247.0,4886.0,23107.0,8660.0
hsa-miR-199a-5p,347.0,200.0,320.0,883.0,251.0,138.0,338.0,345.0,453.0
hsa-miR-199b-3p,2137.0,776.0,1138.0,43816.0,873.0,232.0,30370.0,75.0,34394.0
hsa-miR-199b-5p,293.0,233.0,785.0,786.0,205.0,102.0,129.0,121.0,117.0
hsa-miR-19a-3p,1.0,4.0,5.0,6.0,5.0,9.0,2.0,3.0,2.0
hsa-miR-19b-3p,167.0,115.0,125.0,140.0,104.0,91.0,55.0,112.0,52.0
hsa-miR-200a-3p,3.0,1.0,1.0,1.0,0.0,0.0,65.0,1.0,58.0
hsa-miR-200a-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
hsa-miR-200b-3p,0.0,0.0,1.0,0.0,0.0,0.0,22.0,5.0,10.0
hsa-miR-200b-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-200c-3p,4.0,2.0,0.0,0.0,0.0,1.0,23.0,0.0,13.0
hsa-miR-202-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-204-5p,161.0,50.0,37.0,1.0,1.0,1.0,8.0,4.0,16.0
hsa-miR-205-5p,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,8.0
hsa-miR-206,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
hsa-miR-208a-3p,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-208a-5p,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-208b-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-20a-5p,66.0,74.0,137.0,78.0,46.0,38.0,24.0,51.0,15.0
hsa-miR-20b-3p,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20b-5p,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-21-3p,55.0,45.0,79.0,86.0,22.0,23.0,42.0,45.0,69.0
hsa-miR-21-5p,95613.0,35380.0,65175.0,38138.0,22115.0,12092.0,34544.0,36606.0,37740.0
hsa-miR-210-3p,4.0,8.0,4.0,3.0,2.0,4.0,4.0,2.0,0.0
hsa-miR-210-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-211-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,44.0,3.0,41.0,4.0,6.0,7.0,7.0,14.0,6.0
hsa-miR-2116-3p,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
hsa-miR-2116-5p,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-212-3p,23.0,34.0,40.0,34.0,7.0,5.0,8.0,12.0,35.0
hsa-miR-212-5p,66.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0
hsa-miR-214-3p,5.0,17.0,90.0,147.0,181.0,7.0,120.0,104.0,77.0
hsa-miR-214-5p,75.0,13.0,8.0,27.0,18.0,12.0,20.0,12.0,30.0
hsa-miR-215-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-218-1-3p,0.0,3.0,0.0,0.0,2.0,0.0,4.0,10.0,0.0
hsa-miR-218-5p,582.0,404.0,445.0,536.0,232.0,125.0,234.0,249.0,291.0
hsa-miR-219a-1-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
hsa-miR-219a-2-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,8820.0,3053.0,6294.0,5132.0,2938.0,1686.0,7788.0,6415.0,8580.0
hsa-miR-22-5p,18.0,17.0,142.0,100.0,32.0,14.0,166.0,85.0,216.0
hsa-miR-221-3p,4304.0,1454.0,6770.0,9291.0,2607.0,1585.0,3472.0,2780.0,3539.0
hsa-miR-221-5p,3.0,11.0,60.0,186.0,83.0,83.0,51.0,28.0,26.0
hsa-miR-222-3p,25158.0,11601.0,19962.0,3884.0,3001.0,1639.0,1024.0,3239.0,1032.0
hsa-miR-222-5p,168.0,51.0,53.0,174.0,75.0,76.0,44.0,57.0,102.0
hsa-miR-223-3p,585.0,87.0,76.0,79.0,71.0,44.0,124.0,92.0,67.0
hsa-miR-223-5p,6.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0
hsa-miR-224-3p,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-224-5p,508.0,50.0,332.0,199.0,84.0,26.0,374.0,239.0,389.0
hsa-miR-2277-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,7431.0,3753.0,9104.0,3128.0,1711.0,1100.0,6495.0,5121.0,6923.0
hsa-miR-23a-5p,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
hsa-miR-23b-3p,489.0,321.0,366.0,191.0,176.0,118.0,392.0,431.0,108.0
hsa-miR-23b-5p,2.0,14.0,0.0,4.0,2.0,1.0,12.0,24.0,23.0
hsa-miR-23c,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-24-1-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,1.0,9.0,4.0,10.0,13.0,10.0,14.0,16.0,11.0
hsa-miR-24-3p,4049.0,2015.0,485.0,6081.0,4538.0,2328.0,3970.0,17339.0,36175.0
hsa-miR-25-3p,843.0,147.0,423.0,283.0,129.0,87.0,295.0,245.0,340.0
hsa-miR-25-5p,0.0,4.0,1.0,1.0,3.0,2.0,3.0,6.0,0.0
hsa-miR-2682-3p,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0
hsa-miR-2682-5p,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,1.0,0.0,5.0,1.0,3.0,15.0,3.0,2.0
hsa-miR-26a-5p,6904.0,2381.0,5546.0,2447.0,1311.0,757.0,5031.0,3855.0,4771.0
hsa-miR-26b-3p,5.0,0.0,1.0,2.0,1.0,1.0,5.0,4.0,0.0
hsa-miR-26b-5p,1281.0,259.0,670.0,427.0,197.0,110.0,658.0,535.0,691.0
hsa-miR-27a-3p,3562.0,4179.0,5644.0,18563.0,6209.0,4493.0,14097.0,12200.0,26808.0
