miRNA,SRR28962267,SRR28962268,SRR28962269
hsa-miR-125b-1-3p,308.0,162.0,108.0
hsa-miR-125b-2-3p,3.0,7.0,3.0
hsa-miR-125b-5p,1560.0,1986.0,2659.0
hsa-miR-126-3p,313.0,418.0,686.0
hsa-miR-126-5p,9.0,3.0,3.0
hsa-miR-1260b,0.0,3.0,0.0
hsa-miR-1262,6.0,7.0,2.0
hsa-miR-1266-5p,50.0,15.0,6.0
hsa-miR-1267,0.0,0.0,3.0
hsa-miR-1268a,0.0,3.0,1.0
hsa-miR-1268b,0.0,4.0,1.0
hsa-miR-1269a,0.0,5.0,0.0
hsa-miR-1269b,11.0,3.0,3.0
hsa-miR-127-3p,23.0,16.0,3.0
hsa-miR-127-5p,1.0,0.0,0.0
hsa-miR-1270,12.0,2.0,2.0
hsa-miR-1271-5p,1.0,0.0,0.0
hsa-miR-1273c,1.0,1.0,1.0
hsa-miR-1273h-5p,0.0,0.0,3.0
hsa-miR-1275,0.0,1.0,0.0
hsa-miR-1276,15.0,13.0,0.0
hsa-miR-1277-3p,3.0,0.0,0.0
hsa-miR-1278,21.0,10.0,3.0
hsa-miR-128-3p,5015.0,2143.0,262.0
hsa-miR-1283,7.0,3.0,1.0
hsa-miR-1284,3.0,7.0,1.0
hsa-miR-1285-3p,62.0,14.0,11.0
hsa-miR-1285-5p,11.0,4.0,24.0
hsa-miR-1286,1.0,4.0,0.0
hsa-miR-1287-5p,59.0,43.0,17.0
hsa-miR-1288-3p,0.0,1.0,0.0
hsa-miR-1289,4.0,0.0,0.0
hsa-miR-129-2-3p,2.0,0.0,0.0
hsa-miR-129-5p,93.0,46.0,17.0
hsa-miR-1290,14.0,0.0,2.0
hsa-miR-1291,2.0,8.0,18.0
hsa-miR-1292-3p,1.0,0.0,0.0
hsa-miR-1292-5p,43.0,10.0,5.0
hsa-miR-1293,2.0,1.0,12.0
hsa-miR-1294,1.0,2.0,5.0
hsa-miR-1295a,5.0,1.0,2.0
hsa-miR-1296-3p,0.0,1.0,0.0
hsa-miR-1296-5p,40.0,22.0,20.0
hsa-miR-1299,16.0,7.0,4.0
hsa-miR-1301-3p,207.0,53.0,10.0
hsa-miR-1303,333.0,144.0,24.0
hsa-miR-1304-5p,18.0,10.0,12.0
hsa-miR-1305,1.0,0.0,0.0
hsa-miR-1306-3p,15.0,3.0,4.0
hsa-miR-1306-5p,0.0,6.0,0.0
hsa-miR-1307-3p,2451.0,2820.0,3167.0
hsa-miR-1307-5p,384.0,1667.0,1453.0
hsa-miR-130a-3p,83.0,67.0,113.0
hsa-miR-130b-3p,41.0,46.0,57.0
hsa-miR-130b-5p,31.0,26.0,25.0
hsa-miR-132-3p,62.0,32.0,11.0
hsa-miR-132-5p,7.0,24.0,88.0
hsa-miR-1323,0.0,1.0,0.0
hsa-miR-133a-3p,15.0,6.0,1.0
hsa-miR-133a-5p,0.0,1.0,0.0
hsa-miR-134-5p,3.0,0.0,0.0
hsa-miR-135b-5p,30.0,6.0,8.0
hsa-miR-136-3p,2.0,2.0,0.0
hsa-miR-136-5p,0.0,1.0,0.0
hsa-miR-137-3p,0.0,0.0,1.0
hsa-miR-137-5p,1.0,3.0,0.0
hsa-miR-138-1-3p,18.0,15.0,11.0
hsa-miR-138-5p,449.0,519.0,1126.0
hsa-miR-139-3p,14.0,1.0,2.0
hsa-miR-139-5p,307.0,132.0,70.0
hsa-miR-140-3p,316.0,534.0,633.0
hsa-miR-140-5p,117.0,60.0,94.0
hsa-miR-141-3p,80.0,25.0,21.0
hsa-miR-141-5p,11.0,3.0,3.0
hsa-miR-142-3p,10.0,21.0,142.0
hsa-miR-142-5p,72.0,76.0,137.0
hsa-miR-143-3p,27.0,11.0,10.0
hsa-miR-145-5p,3.0,0.0,0.0
hsa-miR-1468-5p,1.0,0.0,1.0
hsa-miR-146a-5p,456.0,94.0,74.0
hsa-miR-146b-3p,3.0,3.0,0.0
hsa-miR-146b-5p,751.0,185.0,146.0
hsa-miR-147b-3p,17.0,7.0,15.0
hsa-miR-147b-5p,0.0,1.0,0.0
hsa-miR-148a-3p,39957.0,14501.0,7810.0
hsa-miR-148a-5p,69.0,40.0,6.0
hsa-miR-148b-3p,1736.0,1690.0,810.0
hsa-miR-148b-5p,41.0,26.0,46.0
hsa-miR-149-5p,52.0,27.0,14.0
hsa-miR-150-5p,1.0,0.0,0.0
hsa-miR-151a-3p,17716.0,16664.0,12287.0
hsa-miR-151a-5p,35.0,100.0,177.0
hsa-miR-151b,0.0,0.0,6.0
hsa-miR-152-3p,280.0,116.0,36.0
hsa-miR-152-5p,7.0,1.0,0.0
hsa-miR-1537-3p,1.0,0.0,0.0
hsa-miR-1538,1.0,1.0,0.0
hsa-miR-155-5p,3.0,2.0,0.0
hsa-miR-15a-5p,10.0,6.0,46.0
hsa-miR-15b-3p,130.0,97.0,86.0
hsa-miR-15b-5p,126.0,72.0,156.0
hsa-miR-16-1-3p,2.0,0.0,0.0
hsa-miR-16-2-3p,1069.0,567.0,192.0
hsa-miR-16-5p,1148.0,674.0,1604.0
hsa-miR-17-3p,0.0,1.0,26.0
hsa-miR-17-5p,835.0,575.0,801.0
hsa-miR-181a-2-3p,19.0,24.0,34.0
hsa-miR-181a-3p,18.0,10.0,67.0
hsa-miR-181a-5p,4894.0,2005.0,2728.0
hsa-miR-181b-5p,5028.0,2305.0,1536.0
hsa-miR-181c-3p,6.0,6.0,3.0
hsa-miR-181c-5p,10.0,3.0,12.0
hsa-miR-181d-5p,388.0,149.0,105.0
hsa-miR-182-3p,11.0,3.0,5.0
hsa-miR-182-5p,3754.0,1353.0,1058.0
hsa-miR-183-3p,2.0,2.0,3.0
hsa-miR-183-5p,6076.0,1891.0,959.0
hsa-miR-184,184.0,90.0,38.0
hsa-miR-1843,80.0,89.0,31.0
hsa-miR-185-3p,11.0,7.0,3.0
hsa-miR-185-5p,289.0,120.0,128.0
hsa-miR-186-5p,1982.0,976.0,2611.0
hsa-miR-187-3p,8.0,1.0,0.0
hsa-miR-18a-3p,82.0,42.0,46.0
hsa-miR-18a-5p,77.0,78.0,121.0
hsa-miR-18b-5p,1.0,11.0,1.0
hsa-miR-1908-3p,3.0,2.0,0.0
hsa-miR-1908-5p,32.0,10.0,2.0
hsa-miR-1909-3p,0.0,1.0,0.0
hsa-miR-190a-5p,0.0,0.0,1.0
hsa-miR-190b-5p,4.0,1.0,1.0
hsa-miR-191-3p,10.0,7.0,1.0
hsa-miR-191-5p,5979.0,2416.0,2318.0
hsa-miR-1910-3p,5.0,0.0,0.0
hsa-miR-1910-5p,3.0,8.0,3.0
hsa-miR-1915-3p,1.0,1.0,0.0
hsa-miR-1915-5p,0.0,0.0,1.0
hsa-miR-192-5p,1379.0,756.0,578.0
hsa-miR-193a-3p,2.0,1.0,3.0
hsa-miR-193a-5p,163.0,37.0,5.0
hsa-miR-193b-3p,200.0,75.0,53.0
hsa-miR-193b-5p,18.0,2.0,0.0
hsa-miR-194-3p,1.0,0.0,0.0
hsa-miR-194-5p,73.0,31.0,60.0
hsa-miR-195-3p,10.0,5.0,2.0
hsa-miR-195-5p,15.0,8.0,6.0
hsa-miR-196a-5p,918.0,270.0,55.0
hsa-miR-196b-5p,1.0,0.0,0.0
hsa-miR-197-3p,44.0,25.0,35.0
hsa-miR-197-5p,2.0,0.0,0.0
hsa-miR-1976,1.0,0.0,0.0
hsa-miR-199a-3p,31.0,3.0,0.0
hsa-miR-199a-5p,3.0,1.0,1.0
hsa-miR-199b-3p,2.0,0.0,4.0
hsa-miR-199b-5p,3.0,0.0,1.0
hsa-miR-19a-3p,61.0,12.0,50.0
hsa-miR-19b-1-5p,1.0,0.0,1.0
hsa-miR-19b-3p,181.0,30.0,58.0
hsa-miR-200a-3p,1970.0,398.0,320.0
hsa-miR-200a-5p,188.0,83.0,44.0
hsa-miR-200b-3p,1268.0,433.0,94.0
hsa-miR-200b-5p,38.0,3.0,1.0
hsa-miR-200c-3p,3170.0,994.0,354.0
hsa-miR-200c-5p,0.0,1.0,0.0
hsa-miR-203a-3p,1525.0,478.0,179.0
hsa-miR-203b-3p,16.0,5.0,0.0
hsa-miR-205-5p,67.0,11.0,8.0
hsa-miR-206,0.0,2.0,0.0
hsa-miR-20a-3p,1.0,0.0,2.0
hsa-miR-20a-5p,1422.0,639.0,1699.0
hsa-miR-21-3p,148.0,90.0,123.0
hsa-miR-21-5p,134075.0,65896.0,321817.0
hsa-miR-210-3p,33.0,41.0,71.0
hsa-miR-210-5p,1.0,0.0,1.0
hsa-miR-2110,31.0,5.0,4.0
hsa-miR-2115-5p,1.0,0.0,0.0
hsa-miR-212-3p,1.0,1.0,1.0
hsa-miR-212-5p,5.0,0.0,3.0
hsa-miR-215-5p,14.0,13.0,18.0
hsa-miR-216a-5p,0.0,1.0,1.0
hsa-miR-216b-5p,1.0,0.0,1.0
hsa-miR-217-5p,2.0,3.0,0.0
hsa-miR-218-1-3p,0.0,0.0,1.0
hsa-miR-218-5p,85.0,67.0,95.0
hsa-miR-219a-1-3p,26.0,7.0,4.0
hsa-miR-219a-5p,0.0,1.0,0.0
hsa-miR-22-3p,1397.0,1937.0,1171.0
hsa-miR-22-5p,355.0,92.0,50.0
hsa-miR-221-3p,9927.0,7584.0,6323.0
hsa-miR-221-5p,236.0,135.0,220.0
hsa-miR-222-3p,9629.0,5435.0,2648.0
hsa-miR-222-5p,4.0,5.0,5.0
hsa-miR-223-3p,0.0,0.0,3.0
hsa-miR-224-3p,1.0,0.0,2.0
hsa-miR-224-5p,1061.0,359.0,287.0
hsa-miR-2276-3p,4.0,0.0,1.0
hsa-miR-2277-3p,7.0,1.0,1.0
hsa-miR-2277-5p,8.0,11.0,24.0
hsa-miR-2278,1.0,0.0,0.0
hsa-miR-2355-3p,3.0,1.0,2.0
hsa-miR-23a-3p,1205.0,1391.0,353.0
hsa-miR-23a-5p,17.0,17.0,0.0
hsa-miR-23b-3p,20.0,29.0,114.0
hsa-miR-23b-5p,8.0,3.0,1.0
hsa-miR-24-1-5p,2.0,3.0,2.0
hsa-miR-24-2-5p,223.0,158.0,170.0
hsa-miR-24-3p,5406.0,4205.0,4888.0
hsa-miR-2467-5p,0.0,1.0,1.0
hsa-miR-25-3p,8924.0,3648.0,1393.0
hsa-miR-25-5p,20.0,16.0,11.0
hsa-miR-2682-3p,1.0,0.0,1.0
hsa-miR-2682-5p,11.0,11.0,7.0
hsa-miR-26a-1-3p,0.0,2.0,0.0
hsa-miR-26a-5p,10565.0,8239.0,1908.0
hsa-miR-26b-5p,1328.0,784.0,818.0
hsa-miR-27a-3p,12433.0,11176.0,5869.0
hsa-miR-27a-5p,25.0,10.0,6.0
hsa-miR-27b-3p,9557.0,4331.0,13019.0
hsa-miR-27b-5p,4.0,10.0,6.0
hsa-miR-28-3p,609.0,269.0,217.0
hsa-miR-28-5p,37.0,60.0,57.0
hsa-miR-296-3p,27.0,11.0,5.0
hsa-miR-296-5p,25.0,6.0,1.0
hsa-miR-29a-3p,9821.0,4647.0,4864.0
hsa-miR-29a-5p,0.0,3.0,12.0
hsa-miR-29b-1-5p,4.0,1.0,0.0
hsa-miR-29b-2-5p,1.0,0.0,0.0
hsa-miR-29b-3p,108.0,59.0,611.0
hsa-miR-29c-3p,35.0,6.0,6.0
hsa-miR-29c-5p,5.0,10.0,16.0
hsa-miR-301a-3p,11.0,7.0,11.0
hsa-miR-301a-5p,9.0,14.0,11.0
hsa-miR-301b-3p,7.0,7.0,10.0
hsa-miR-3059-5p,0.0,0.0,1.0
hsa-miR-3064-5p,2.0,6.0,1.0
hsa-miR-3065-3p,0.0,0.0,1.0
hsa-miR-3065-5p,2.0,0.0,0.0
hsa-miR-3074-5p,1.0,0.0,3.0
hsa-miR-30a-3p,2345.0,2372.0,1540.0
hsa-miR-30a-5p,16429.0,14127.0,15577.0
hsa-miR-30b-3p,6.0,6.0,1.0
hsa-miR-30b-5p,524.0,114.0,111.0
hsa-miR-30c-1-3p,2.0,4.0,3.0
hsa-miR-30c-2-3p,58.0,77.0,165.0
hsa-miR-30c-5p,859.0,519.0,517.0
hsa-miR-30d-3p,4.0,6.0,7.0
hsa-miR-30d-5p,10551.0,3389.0,1161.0
hsa-miR-30e-3p,302.0,301.0,314.0
hsa-miR-30e-5p,699.0,418.0,668.0
hsa-miR-31-5p,2.0,0.0,0.0
hsa-miR-3115,4.0,3.0,1.0
hsa-miR-3118,1.0,0.0,0.0
hsa-miR-3120-3p,1.0,0.0,0.0
hsa-miR-3121-3p,2.0,1.0,0.0
hsa-miR-3124-5p,0.0,2.0,0.0
hsa-miR-3126-5p,2.0,0.0,0.0
hsa-miR-3127-3p,11.0,3.0,1.0
hsa-miR-3127-5p,8.0,1.0,1.0
hsa-miR-3128,2.0,0.0,0.0
hsa-miR-3130-3p,0.0,1.0,0.0
hsa-miR-3131,1.0,1.0,0.0
hsa-miR-3133,1.0,0.0,1.0
hsa-miR-3136-5p,0.0,1.0,0.0
hsa-miR-3137,1.0,0.0,0.0
hsa-miR-3139,0.0,0.0,1.0
hsa-miR-3140-3p,3.0,0.0,1.0
hsa-miR-3143,10.0,2.0,3.0
hsa-miR-3145-3p,1.0,0.0,0.0
hsa-miR-3148,0.0,1.0,0.0
hsa-miR-3150a-3p,0.0,1.0,0.0
hsa-miR-3150a-5p,0.0,3.0,0.0
hsa-miR-3152-5p,0.0,2.0,1.0
hsa-miR-3157-3p,0.0,1.0,0.0
hsa-miR-3157-5p,3.0,0.0,1.0
hsa-miR-3158-3p,5.0,15.0,3.0
hsa-miR-3160-3p,1.0,0.0,0.0
hsa-miR-3162-5p,1.0,0.0,0.0
hsa-miR-3164,4.0,0.0,0.0
hsa-miR-3170,1.0,0.0,0.0
hsa-miR-3173-3p,1.0,2.0,0.0
hsa-miR-3173-5p,1.0,0.0,3.0
hsa-miR-3174,6.0,3.0,0.0
hsa-miR-3175,1.0,2.0,0.0
hsa-miR-3176,3.0,6.0,5.0
hsa-miR-3177-3p,28.0,3.0,2.0
hsa-miR-3177-5p,1.0,0.0,0.0
hsa-miR-3179,2.0,0.0,0.0
hsa-miR-3180,1.0,0.0,0.0
hsa-miR-3180-3p,0.0,1.0,1.0
hsa-miR-3182,0.0,0.0,18.0
hsa-miR-3187-3p,17.0,12.0,3.0
hsa-miR-3188,6.0,0.0,0.0
hsa-miR-3190-3p,1.0,0.0,0.0
hsa-miR-3192-3p,1.0,0.0,0.0
hsa-miR-3192-5p,2.0,0.0,0.0
hsa-miR-3194-3p,2.0,2.0,3.0
hsa-miR-3195,13.0,2.0,2.0
hsa-miR-3196,3.0,0.0,1.0
hsa-miR-3198,2.0,1.0,1.0
hsa-miR-3199,0.0,0.0,2.0
hsa-miR-32-3p,14.0,7.0,9.0
hsa-miR-32-5p,84.0,58.0,228.0
hsa-miR-3200-3p,2.0,1.0,2.0
hsa-miR-3200-5p,0.0,0.0,1.0
hsa-miR-320a-3p,7807.0,3661.0,1612.0
hsa-miR-320a-5p,2.0,0.0,1.0
hsa-miR-320b,2710.0,553.0,828.0
hsa-miR-320c,1458.0,569.0,227.0
hsa-miR-320d,264.0,574.0,392.0
hsa-miR-320e,8.0,11.0,4.0
hsa-miR-323a-3p,5.0,6.0,1.0
hsa-miR-323b-3p,4.0,2.0,1.0
hsa-miR-324-3p,3.0,4.0,4.0
hsa-miR-324-5p,10.0,6.0,16.0
hsa-miR-326,33.0,8.0,2.0
hsa-miR-328-3p,22.0,24.0,9.0
hsa-miR-329-3p,3.0,1.0,0.0
hsa-miR-330-3p,219.0,124.0,67.0
hsa-miR-330-5p,89.0,108.0,268.0
hsa-miR-331-3p,0.0,6.0,5.0
hsa-miR-331-5p,57.0,27.0,13.0
hsa-miR-335-3p,75.0,45.0,30.0
hsa-miR-335-5p,33.0,9.0,10.0
hsa-miR-338-5p,3.0,0.0,0.0
hsa-miR-339-3p,279.0,174.0,68.0
hsa-miR-339-5p,35.0,47.0,38.0
hsa-miR-33a-3p,1.0,1.0,0.0
hsa-miR-33a-5p,2.0,3.0,3.0
hsa-miR-33b-5p,0.0,1.0,0.0
hsa-miR-340-3p,6.0,2.0,3.0
hsa-miR-340-5p,251.0,120.0,252.0
hsa-miR-342-3p,221.0,34.0,59.0
hsa-miR-342-5p,39.0,20.0,5.0
hsa-miR-345-5p,118.0,103.0,45.0
hsa-miR-34a-5p,11.0,5.0,16.0
hsa-miR-34b-3p,3.0,0.0,1.0
hsa-miR-34b-5p,0.0,0.0,1.0
hsa-miR-34c-3p,0.0,2.0,1.0
hsa-miR-34c-5p,108.0,120.0,157.0
hsa-miR-3605-3p,4.0,0.0,0.0
hsa-miR-3605-5p,5.0,9.0,5.0
hsa-miR-3609,41.0,6.0,37.0
hsa-miR-361-3p,116.0,76.0,121.0
hsa-miR-361-5p,80.0,76.0,51.0
hsa-miR-3613-3p,1.0,0.0,2.0
hsa-miR-3613-5p,6.0,6.0,15.0
hsa-miR-3614-5p,0.0,0.0,2.0
hsa-miR-3615,244.0,192.0,84.0
hsa-miR-3617-5p,0.0,3.0,2.0
hsa-miR-362-5p,1.0,1.0,12.0
hsa-miR-3620-3p,2.0,0.0,0.0
hsa-miR-3620-5p,0.0,1.0,0.0
hsa-miR-363-3p,2.0,1.0,0.0
hsa-miR-3648,1.0,1.0,0.0
hsa-miR-3651,0.0,0.0,4.0
hsa-miR-3652,2.0,6.0,2.0
hsa-miR-3654,0.0,1.0,1.0
hsa-miR-365a-3p,0.0,0.0,1.0
hsa-miR-365a-5p,10.0,2.0,0.0
hsa-miR-365b-3p,9.0,0.0,0.0
hsa-miR-365b-5p,6.0,2.0,0.0
hsa-miR-3660,1.0,0.0,0.0
hsa-miR-3661,6.0,0.0,0.0
hsa-miR-3663-5p,0.0,1.0,0.0
hsa-miR-3664-3p,3.0,0.0,1.0
hsa-miR-3665,3.0,1.0,2.0
hsa-miR-3677-5p,1.0,0.0,0.0
hsa-miR-3678-3p,1.0,0.0,0.0
hsa-miR-3679-5p,4.0,2.0,2.0
hsa-miR-3680-3p,1.0,0.0,0.0
hsa-miR-3681-5p,19.0,57.0,135.0
hsa-miR-3682-3p,0.0,0.0,1.0
hsa-miR-3684,1.0,0.0,2.0
hsa-miR-3685,0.0,0.0,1.0
hsa-miR-369-3p,3.0,1.0,0.0
hsa-miR-369-5p,2.0,0.0,0.0
hsa-miR-3691-3p,1.0,0.0,0.0
hsa-miR-3691-5p,1.0,1.0,0.0
hsa-miR-370-3p,4.0,3.0,4.0
hsa-miR-372-3p,3.0,1.0,0.0
hsa-miR-374a-3p,5.0,2.0,95.0
hsa-miR-374a-5p,89.0,75.0,128.0
hsa-miR-374b-3p,3.0,3.0,2.0
hsa-miR-374b-5p,19.0,21.0,49.0
hsa-miR-375-3p,3472.0,793.0,108.0
hsa-miR-376a-3p,1.0,0.0,0.0
hsa-miR-376c-3p,3.0,0.0,0.0
hsa-miR-378a-3p,4402.0,2420.0,1542.0
hsa-miR-378a-5p,3.0,4.0,2.0
hsa-miR-378c,135.0,106.0,64.0
hsa-miR-378d,3.0,66.0,45.0
hsa-miR-378e,10.0,1.0,1.0
hsa-miR-378f,1.0,0.0,2.0
hsa-miR-378i,0.0,3.0,1.0
hsa-miR-379-5p,3.0,6.0,0.0
hsa-miR-380-3p,1.0,0.0,0.0
hsa-miR-381-3p,50.0,30.0,5.0
hsa-miR-382-3p,3.0,2.0,1.0
hsa-miR-382-5p,26.0,3.0,1.0
hsa-miR-3909,11.0,2.0,2.0
hsa-miR-3911,9.0,5.0,0.0
hsa-miR-3912-3p,3.0,1.0,0.0
hsa-miR-3913-5p,0.0,1.0,1.0
hsa-miR-3916,0.0,1.0,0.0
hsa-miR-3918,2.0,1.0,0.0
hsa-miR-3922-3p,0.0,0.0,1.0
hsa-miR-3928-3p,3.0,1.0,3.0
hsa-miR-3929,0.0,8.0,12.0
hsa-miR-3934-5p,35.0,30.0,35.0
hsa-miR-3936,2.0,0.0,0.0
hsa-miR-3938,5.0,0.0,0.0
hsa-miR-3940-3p,11.0,5.0,18.0
hsa-miR-3940-5p,0.0,1.0,1.0
hsa-miR-3944-3p,8.0,4.0,0.0
hsa-miR-3960,23.0,13.0,17.0
hsa-miR-409-3p,48.0,17.0,1.0
hsa-miR-409-5p,0.0,1.0,0.0
hsa-miR-410-3p,5.0,3.0,1.0
hsa-miR-411-5p,1.0,1.0,1.0
hsa-miR-412-5p,1.0,0.0,0.0
hsa-miR-421,68.0,26.0,37.0
hsa-miR-423-3p,6414.0,5194.0,1443.0
hsa-miR-423-5p,12530.0,833.0,220.0
hsa-miR-424-3p,382.0,261.0,121.0
hsa-miR-424-5p,50.0,23.0,175.0
hsa-miR-425-3p,60.0,100.0,61.0
hsa-miR-425-5p,757.0,926.0,1991.0
hsa-miR-4286,0.0,1.0,2.0
hsa-miR-429,770.0,123.0,92.0
hsa-miR-431-3p,5.0,0.0,0.0
hsa-miR-431-5p,3.0,0.0,0.0
hsa-miR-432-5p,25.0,3.0,1.0
hsa-miR-4326,5.0,34.0,11.0
hsa-miR-433-3p,6.0,2.0,0.0
hsa-miR-4421,0.0,0.0,1.0
hsa-miR-4424,0.0,1.0,0.0
hsa-miR-4427,1.0,0.0,0.0
hsa-miR-4429,1.0,2.0,3.0
hsa-miR-4431,2.0,4.0,5.0
hsa-miR-4435,7.0,7.0,0.0
hsa-miR-4440,0.0,1.0,0.0
hsa-miR-4443,1.0,1.0,0.0
hsa-miR-4446-3p,26.0,6.0,1.0
hsa-miR-4449,4.0,1.0,3.0
hsa-miR-4463,0.0,6.0,2.0
hsa-miR-4466,1.0,1.0,3.0
hsa-miR-4473,4.0,10.0,0.0
hsa-miR-4474-3p,0.0,1.0,0.0
hsa-miR-4477b,0.0,0.0,4.0
hsa-miR-4479,2.0,2.0,0.0
hsa-miR-4485-3p,0.0,1.0,0.0
hsa-miR-4488,5.0,1.0,4.0
hsa-miR-4492,1.0,1.0,5.0
hsa-miR-4497,36.0,238.0,39.0
hsa-miR-4498,0.0,2.0,1.0
hsa-miR-449a,0.0,0.0,3.0
hsa-miR-449c-5p,0.0,2.0,4.0
hsa-miR-4504,3.0,1.0,0.0
hsa-miR-4508,12.0,3.0,3.0
hsa-miR-450a-1-3p,0.0,0.0,1.0
hsa-miR-450a-2-3p,5.0,0.0,0.0
hsa-miR-450a-5p,39.0,14.0,35.0
hsa-miR-450b-5p,59.0,18.0,45.0
hsa-miR-4515,0.0,1.0,0.0
hsa-miR-4516,4.0,18.0,4.0
hsa-miR-451a,4.0,0.0,0.0
hsa-miR-452-3p,9.0,4.0,4.0
hsa-miR-452-5p,4.0,2.0,9.0
hsa-miR-4521,7.0,0.0,2.0
hsa-miR-4522,0.0,4.0,1.0
hsa-miR-4523,0.0,0.0,1.0
hsa-miR-454-3p,21.0,41.0,241.0
hsa-miR-454-5p,8.0,8.0,4.0
hsa-miR-455-3p,19.0,34.0,27.0
hsa-miR-455-5p,423.0,439.0,339.0
hsa-miR-4638-3p,0.0,0.0,1.0
hsa-miR-4638-5p,0.0,4.0,0.0
hsa-miR-4640-3p,0.0,1.0,0.0
hsa-miR-4640-5p,2.0,0.0,0.0
hsa-miR-4644,2.0,1.0,0.0
hsa-miR-4645-3p,1.0,0.0,1.0
hsa-miR-4647,1.0,0.0,1.0
hsa-miR-4648,0.0,1.0,0.0
hsa-miR-4652-5p,13.0,7.0,1.0
hsa-miR-4654,2.0,2.0,0.0
hsa-miR-4655-5p,0.0,3.0,0.0
hsa-miR-4658,7.0,5.0,0.0
hsa-miR-4659a-3p,1.0,0.0,0.0
hsa-miR-4661-5p,0.0,2.0,3.0
hsa-miR-4664-3p,17.0,10.0,1.0
hsa-miR-4664-5p,17.0,2.0,0.0
hsa-miR-4667-5p,0.0,1.0,0.0
hsa-miR-4671-3p,2.0,5.0,1.0
hsa-miR-4671-5p,2.0,0.0,0.0
hsa-miR-4674,1.0,0.0,0.0
hsa-miR-4676-3p,0.0,1.0,0.0
hsa-miR-4677-3p,5.0,8.0,5.0
