miRNA,SRR11413935,SRR11413936,SRR11413937,SRR11413938,SRR11413939,SRR11413940,SRR11413941,SRR11413942,SRR11413943,SRR11413944
hsa-miR-12136,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-3p,0.0,3.0,23.0,25.0,31.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-5p,2798.0,7164.0,78478.0,569419.0,3552227.0,122977.0,208906.0,238.0,210329.0,266460.0
hsa-miR-1224-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1226-3p,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0
hsa-miR-1227-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1228-3p,0.0,0.0,2.0,14.0,1.0,0.0,0.0,0.0,14.0,0.0
hsa-miR-1229-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1229-5p,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-122b-5p,0.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1236-3p,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-1238-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-1244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,25.0,95.0,734.0,557.0,379.0,218.0,303.0,145.0,178.0,450.0
hsa-miR-1247-5p,0.0,1.0,5.0,40.0,0.0,7.0,9.0,1.0,0.0,0.0
hsa-miR-1249-3p,0.0,1.0,4.0,33.0,0.0,28.0,0.0,0.0,0.0,14.0
hsa-miR-1250-5p,4.0,31.0,55.0,0.0,25.0,12.0,8.0,18.0,34.0,2.0
hsa-miR-1252-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,1.0,3.0,13.0,24.0,3.0,0.0,17.0,0.0,37.0,3.0
hsa-miR-1255b-5p,21.0,8.0,10.0,173.0,45.0,145.0,234.0,154.0,284.0,414.0
hsa-miR-1256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1258,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,14.0,19.0,162.0,43.0,30.0,56.0,38.0,52.0,112.0,30.0
hsa-miR-125a-5p,358.0,827.0,262.0,6392.0,234.0,163.0,382.0,64.0,155.0,907.0
hsa-miR-125b-1-3p,0.0,6.0,26.0,9.0,35.0,6.0,14.0,0.0,0.0,3.0
hsa-miR-125b-2-3p,1.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-125b-5p,76.0,309.0,2054.0,2577.0,2154.0,182.0,254.0,74.0,89.0,314.0
hsa-miR-126-3p,6850.0,16599.0,28691.0,98319.0,30393.0,36924.0,26113.0,3153.0,11857.0,27510.0
hsa-miR-126-5p,19.0,82.0,30.0,194.0,72.0,51.0,36.0,0.0,0.0,19.0
hsa-miR-1260b,3.0,7.0,3.0,14.0,4.0,10.0,2.0,0.0,0.0,8.0
hsa-miR-1262,0.0,5.0,14.0,0.0,4.0,0.0,6.0,0.0,0.0,10.0
hsa-miR-1268a,1.0,0.0,0.0,0.0,3.0,7.0,13.0,6.0,0.0,0.0
hsa-miR-1268b,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
hsa-miR-1269b,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,7.0,70.0,122.0,15.0,184.0,469.0,127.0,152.0,1348.0,97.0
hsa-miR-127-5p,0.0,6.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,6.0
hsa-miR-1270,0.0,5.0,0.0,0.0,0.0,2.0,17.0,13.0,0.0,8.0
hsa-miR-1271-5p,3.0,8.0,9.0,14.0,27.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-1273c,2.0,4.0,6.0,37.0,7.0,15.0,8.0,25.0,0.0,10.0
hsa-miR-1273h-3p,30.0,100.0,149.0,69.0,124.0,110.0,117.0,214.0,213.0,52.0
hsa-miR-1273h-5p,18.0,20.0,24.0,151.0,41.0,66.0,26.0,46.0,101.0,10.0
hsa-miR-1275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1276,0.0,1.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-1277-3p,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1278,0.0,4.0,12.0,55.0,11.0,0.0,12.0,0.0,0.0,37.0
hsa-miR-128-1-5p,2.0,8.0,6.0,0.0,10.0,12.0,2.0,0.0,0.0,0.0
hsa-miR-128-2-5p,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,1190.0,3717.0,4585.0,19199.0,5781.0,2505.0,3284.0,449.0,1151.0,7078.0
hsa-miR-1284,3.0,19.0,7.0,59.0,17.0,0.0,0.0,0.0,0.0,52.0
hsa-miR-1285-3p,11.0,27.0,32.0,151.0,97.0,64.0,141.0,100.0,75.0,152.0
hsa-miR-1285-5p,1.0,0.0,14.0,20.0,21.0,10.0,26.0,3.0,35.0,6.0
hsa-miR-1286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,12.0,22.0,35.0,89.0,41.0,19.0,51.0,45.0,70.0,16.0
hsa-miR-1288-3p,0.0,8.0,46.0,18.0,15.0,58.0,62.0,80.0,51.0,21.0
hsa-miR-1289,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,17.0,0.0
hsa-miR-129-1-3p,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
hsa-miR-129-2-3p,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0
hsa-miR-129-5p,20.0,40.0,51.0,76.0,47.0,147.0,78.0,283.0,167.0,46.0
hsa-miR-1290,0.0,0.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1291,10.0,9.0,97.0,41.0,26.0,11.0,7.0,0.0,4.0,5.0
hsa-miR-1292-5p,6.0,15.0,11.0,7.0,20.0,105.0,62.0,286.0,343.0,54.0
hsa-miR-1294,2.0,13.0,18.0,167.0,40.0,70.0,75.0,22.0,81.0,150.0
hsa-miR-1295a,3.0,0.0,18.0,0.0,14.0,0.0,0.0,27.0,0.0,0.0
hsa-miR-1295b-3p,0.0,0.0,7.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-1298-5p,3.0,2.0,2.0,54.0,11.0,28.0,0.0,15.0,0.0,14.0
hsa-miR-1299,8.0,61.0,53.0,109.0,7.0,30.0,278.0,1.0,0.0,3.0
hsa-miR-1301-3p,139.0,175.0,136.0,620.0,236.0,232.0,158.0,210.0,403.0,152.0
hsa-miR-1303,6.0,19.0,60.0,39.0,136.0,1.0,8.0,0.0,0.0,15.0
hsa-miR-1304-3p,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,21.0,43.0,57.0,148.0,87.0,105.0,114.0,0.0,139.0,173.0
hsa-miR-1306-3p,3.0,9.0,34.0,68.0,42.0,127.0,179.0,300.0,274.0,312.0
hsa-miR-1306-5p,0.0,6.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,11.0
hsa-miR-1307-3p,855.0,1236.0,1836.0,1906.0,5135.0,3636.0,3613.0,5047.0,4763.0,2064.0
hsa-miR-1307-5p,4.0,13.0,112.0,28.0,268.0,26.0,62.0,20.0,9.0,11.0
hsa-miR-130a-3p,12.0,28.0,133.0,109.0,78.0,20.0,36.0,2.0,0.0,12.0
hsa-miR-130a-5p,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-130b-3p,6.0,29.0,87.0,69.0,174.0,15.0,55.0,0.0,16.0,8.0
hsa-miR-130b-5p,17.0,58.0,147.0,2400.0,101.0,70.0,191.0,26.0,82.0,533.0
hsa-miR-132-3p,6.0,13.0,86.0,59.0,227.0,43.0,28.0,1.0,21.0,41.0
hsa-miR-132-5p,1.0,28.0,188.0,173.0,111.0,69.0,56.0,35.0,32.0,113.0
hsa-miR-1323,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,12.0,249.0,10.0,42.0,92.0,11.0,13.0,64.0,1.0,0.0
hsa-miR-133a-5p,0.0,4.0,7.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133b,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,107.0,792.0,956.0,579.0,613.0,640.0,957.0,1450.0,3361.0,189.0
hsa-miR-1343-3p,2.0,1.0,1.0,0.0,2.0,2.0,1.0,8.0,6.0,19.0
hsa-miR-135a-2-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-3p,1.0,2.0,4.0,0.0,2.0,0.0,7.0,0.0,0.0,1.0
hsa-miR-135a-5p,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0
hsa-miR-136-3p,0.0,4.0,8.0,0.0,9.0,0.0,0.0,0.0,1.0,4.0
hsa-miR-136-5p,2.0,9.0,15.0,37.0,38.0,30.0,39.0,127.0,77.0,13.0
hsa-miR-138-5p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,101.0,48.0,98.0,335.0,41.0,126.0,261.0,180.0,294.0,129.0
hsa-miR-139-5p,658.0,959.0,2063.0,18611.0,770.0,3079.0,2150.0,860.0,4022.0,1813.0
hsa-miR-140-3p,1821.0,6903.0,29256.0,22149.0,25585.0,34006.0,24423.0,29135.0,65164.0,14311.0
hsa-miR-140-5p,36.0,186.0,107.0,256.0,138.0,179.0,35.0,0.0,32.0,78.0
hsa-miR-141-3p,0.0,6.0,2.0,24.0,5.0,0.0,14.0,0.0,1.0,7.0
hsa-miR-142-3p,169.0,551.0,165.0,495.0,430.0,162.0,191.0,308.0,90.0,94.0
hsa-miR-142-5p,675.0,4913.0,8640.0,12958.0,11751.0,3287.0,3819.0,198.0,1292.0,5807.0
hsa-miR-143-3p,353.0,3912.0,27740.0,7059.0,10539.0,10943.0,8593.0,1959.0,2658.0,6052.0
hsa-miR-143-5p,1.0,11.0,32.0,6.0,19.0,23.0,0.0,1.0,48.0,0.0
hsa-miR-144-3p,39.0,128.0,103.0,350.0,451.0,146.0,435.0,154.0,226.0,290.0
hsa-miR-144-5p,26.0,141.0,106.0,367.0,197.0,39.0,92.0,0.0,11.0,73.0
hsa-miR-145-3p,20.0,216.0,488.0,603.0,104.0,196.0,84.0,51.0,100.0,223.0
hsa-miR-145-5p,5.0,29.0,76.0,3.0,44.0,155.0,32.0,106.0,96.0,35.0
hsa-miR-1468-5p,4.0,19.0,146.0,48.0,133.0,9.0,17.0,40.0,0.0,12.0
hsa-miR-146a-3p,2.0,10.0,33.0,25.0,40.0,15.0,0.0,0.0,0.0,6.0
hsa-miR-146a-5p,9605.0,25835.0,67856.0,40991.0,95225.0,17163.0,6988.0,9208.0,17509.0,3264.0
hsa-miR-146b-3p,11.0,18.0,109.0,25.0,170.0,69.0,70.0,123.0,89.0,35.0
hsa-miR-146b-5p,1182.0,2485.0,3839.0,6358.0,3026.0,5635.0,2913.0,2427.0,3421.0,2214.0
hsa-miR-147b-3p,0.0,2.0,105.0,8.0,92.0,24.0,25.0,75.0,20.0,4.0
hsa-miR-147b-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-148a-3p,19629.0,91127.0,2303222.0,757238.0,1892521.0,700595.0,191084.0,54142.0,155822.0,368848.0
hsa-miR-148a-5p,32.0,109.0,458.0,8.0,1019.0,369.0,162.0,866.0,609.0,61.0
hsa-miR-148b-3p,209.0,900.0,1993.0,1535.0,2744.0,1658.0,1019.0,595.0,1369.0,928.0
hsa-miR-148b-5p,6.0,7.0,6.0,0.0,20.0,7.0,16.0,0.0,41.0,3.0
hsa-miR-149-5p,0.0,1.0,0.0,0.0,9.0,0.0,15.0,0.0,0.0,0.0
hsa-miR-150-3p,32.0,63.0,35.0,37.0,24.0,75.0,265.0,106.0,111.0,83.0
hsa-miR-150-5p,83.0,281.0,21.0,622.0,48.0,750.0,452.0,13.0,438.0,272.0
hsa-miR-151a-3p,5204.0,12365.0,185810.0,226415.0,66429.0,218772.0,100915.0,35274.0,208911.0,90306.0
hsa-miR-151a-5p,19.0,25.0,30.0,63.0,65.0,92.0,78.0,2.0,82.0,24.0
hsa-miR-151b,1.0,6.0,14.0,58.0,10.0,3.0,8.0,0.0,57.0,0.0
hsa-miR-152-3p,198.0,364.0,4398.0,1214.0,4367.0,525.0,355.0,287.0,562.0,88.0
hsa-miR-152-5p,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,1.0,4.0,0.0,11.0,0.0,0.0,0.0,14.0,0.0
hsa-miR-154-3p,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,109.0,278.0,106.0,1650.0,120.0,279.0,132.0,9.0,72.0,252.0
hsa-miR-15a-5p,7.0,32.0,32.0,159.0,118.0,38.0,27.0,0.0,33.0,59.0
hsa-miR-15b-3p,3.0,39.0,10.0,108.0,64.0,24.0,16.0,0.0,5.0,58.0
hsa-miR-15b-5p,18.0,78.0,129.0,701.0,529.0,102.0,204.0,9.0,356.0,135.0
hsa-miR-16-1-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,252.0,1305.0,335.0,4899.0,1367.0,508.0,1243.0,289.0,767.0,2349.0
hsa-miR-16-5p,567.0,2202.0,915.0,5423.0,2660.0,1108.0,876.0,116.0,751.0,985.0
hsa-miR-17-3p,1.0,0.0,4.0,0.0,8.0,0.0,7.0,40.0,1.0,0.0
hsa-miR-17-5p,206.0,518.0,220.0,2490.0,412.0,250.0,206.0,73.0,134.0,211.0
hsa-miR-181a-2-3p,6.0,35.0,93.0,64.0,130.0,103.0,177.0,1.0,113.0,57.0
hsa-miR-181a-3p,5.0,22.0,77.0,0.0,117.0,26.0,50.0,19.0,0.0,11.0
hsa-miR-181a-5p,819.0,4489.0,4245.0,2871.0,8437.0,3655.0,4882.0,2937.0,3438.0,2632.0
hsa-miR-181b-2-3p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
hsa-miR-181b-3p,0.0,2.0,3.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,98.0,494.0,599.0,426.0,1052.0,289.0,272.0,205.0,165.0,124.0
hsa-miR-181c-3p,1.0,8.0,27.0,0.0,27.0,38.0,7.0,31.0,18.0,0.0
hsa-miR-181c-5p,1.0,6.0,3.0,0.0,11.0,14.0,0.0,1.0,0.0,0.0
hsa-miR-181d-5p,51.0,92.0,128.0,164.0,115.0,193.0,71.0,84.0,140.0,53.0
hsa-miR-182-3p,0.0,0.0,2.0,0.0,3.0,2.0,0.0,20.0,0.0,0.0
hsa-miR-182-5p,436.0,1379.0,1548.0,2464.0,3930.0,1035.0,1418.0,406.0,478.0,2106.0
hsa-miR-1827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,11.0,0.0
hsa-miR-183-5p,120.0,447.0,390.0,1369.0,1183.0,574.0,961.0,571.0,695.0,1901.0
hsa-miR-184,0.0,0.0,0.0,8.0,4.0,1.0,0.0,6.0,0.0,6.0
hsa-miR-1843,39.0,74.0,350.0,423.0,252.0,265.0,458.0,43.0,463.0,329.0
hsa-miR-185-3p,9.0,42.0,72.0,43.0,98.0,132.0,130.0,451.0,232.0,63.0
hsa-miR-185-5p,4571.0,10910.0,10872.0,43327.0,14600.0,9678.0,32617.0,50046.0,45299.0,26445.0
hsa-miR-186-5p,454.0,1669.0,2688.0,3809.0,4636.0,4753.0,8389.0,5273.0,9560.0,4538.0
hsa-miR-187-3p,0.0,2.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,0.0,2.0,13.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,2.0,10.0,0.0,71.0,21.0,39.0,23.0,83.0,128.0,72.0
hsa-miR-18a-5p,5.0,10.0,0.0,0.0,11.0,0.0,15.0,0.0,0.0,6.0
hsa-miR-18b-3p,1.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,17.0
hsa-miR-18b-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,16.0,31.0,41.0,289.0,132.0,42.0,149.0,10.0,154.0,115.0
hsa-miR-190a-5p,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,1.0,7.0,14.0,5.0,7.0,0.0,6.0,32.0,0.0,0.0
hsa-miR-191-3p,3.0,11.0,12.0,29.0,28.0,37.0,26.0,22.0,0.0,14.0
hsa-miR-191-5p,4555.0,10372.0,4701.0,17810.0,3073.0,10171.0,7370.0,6316.0,11825.0,4218.0
hsa-miR-1910-3p,0.0,1.0,0.0,0.0,1.0,3.0,7.0,0.0,7.0,2.0
hsa-miR-1910-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-192-3p,0.0,2.0,3.0,39.0,20.0,0.0,1.0,0.0,0.0,2.0
hsa-miR-192-5p,456.0,944.0,19469.0,9036.0,37678.0,2506.0,3719.0,1524.0,3486.0,3000.0
hsa-miR-193a-3p,0.0,2.0,10.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-193a-5p,891.0,2912.0,14384.0,7713.0,20309.0,1960.0,2271.0,6728.0,6451.0,697.0
hsa-miR-193b-3p,0.0,1.0,24.0,20.0,188.0,7.0,12.0,0.0,50.0,7.0
hsa-miR-193b-5p,40.0,29.0,1399.0,569.0,2211.0,52.0,117.0,445.0,387.0,29.0
hsa-miR-194-3p,1.0,0.0,28.0,0.0,32.0,0.0,1.0,0.0,0.0,7.0
hsa-miR-194-5p,154.0,331.0,6478.0,6635.0,23691.0,577.0,746.0,30.0,442.0,854.0
hsa-miR-195-3p,2.0,19.0,72.0,165.0,53.0,41.0,42.0,9.0,21.0,86.0
hsa-miR-195-5p,2.0,11.0,10.0,96.0,23.0,7.0,0.0,0.0,31.0,0.0
hsa-miR-196a-5p,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196b-5p,9.0,27.0,10.0,135.0,33.0,17.0,1.0,0.0,1.0,38.0
hsa-miR-197-3p,77.0,312.0,230.0,871.0,256.0,779.0,311.0,169.0,316.0,250.0
hsa-miR-197-5p,1.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-1976,4.0,9.0,11.0,0.0,18.0,22.0,36.0,18.0,0.0,24.0
hsa-miR-199a-3p,85.0,774.0,1797.0,1615.0,884.0,356.0,68.0,157.0,304.0,267.0
hsa-miR-199a-5p,219.0,378.0,168.0,124.0,381.0,572.0,386.0,146.0,441.0,129.0
hsa-miR-199b-3p,130.0,178.0,209.0,97.0,363.0,713.0,281.0,0.0,11.0,62.0
hsa-miR-199b-5p,5.0,30.0,40.0,1.0,46.0,165.0,0.0,2.0,79.0,12.0
hsa-miR-19a-3p,18.0,70.0,21.0,71.0,40.0,34.0,63.0,0.0,58.0,8.0
hsa-miR-19b-3p,52.0,216.0,101.0,179.0,170.0,365.0,281.0,814.0,788.0,226.0
hsa-miR-200a-3p,8.0,72.0,91.0,26.0,287.0,108.0,61.0,26.0,8.0,123.0
hsa-miR-200a-5p,1.0,2.0,3.0,19.0,10.0,50.0,27.0,31.0,35.0,21.0
hsa-miR-200b-3p,8.0,35.0,38.0,65.0,44.0,33.0,30.0,4.0,31.0,77.0
hsa-miR-200b-5p,0.0,6.0,14.0,0.0,18.0,6.0,0.0,0.0,0.0,1.0
hsa-miR-200c-3p,46.0,148.0,38.0,148.0,59.0,78.0,55.0,11.0,71.0,106.0
hsa-miR-200c-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-202-3p,0.0,6.0,5.0,0.0,1.0,7.0,7.0,0.0,0.0,3.0
hsa-miR-202-5p,0.0,4.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,7.0
hsa-miR-203a-3p,0.0,3.0,14.0,105.0,162.0,36.0,4.0,0.0,0.0,33.0
hsa-miR-204-3p,1.0,1.0,12.0,12.0,43.0,93.0,102.0,332.0,182.0,82.0
hsa-miR-204-5p,6.0,8.0,21.0,622.0,2.0,42.0,26.0,1.0,29.0,17.0
hsa-miR-205-5p,1.0,11.0,2.0,0.0,4.0,57.0,2.0,9.0,1.0,0.0
hsa-miR-206,1.0,5.0,14.0,567.0,7.0,90.0,126.0,0.0,32.0,34.0
hsa-miR-208a-3p,0.0,15.0,21.0,99.0,105.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-208a-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
