miRNA,SRR13307291,SRR13307292,SRR13307293,SRR13307294,SRR13307295,SRR13307296,SRR13307297,SRR13307298,SRR13307299,SRR13307300,SRR13307301,SRR13307302
hsa-miR-10401-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106a-3p,40.0,19.0,266.0,220.0,565.0,48.0,76.0,70.0,46.0,137.0,73.0,23.0
hsa-miR-106a-5p,238.0,124.0,2088.0,2239.0,5674.0,142.0,385.0,235.0,146.0,412.0,369.0,373.0
hsa-miR-106b-3p,1162.0,790.0,10740.0,9178.0,22931.0,1218.0,1807.0,1418.0,1013.0,4818.0,1943.0,1252.0
hsa-miR-106b-5p,1997.0,1268.0,12618.0,11365.0,28081.0,1562.0,3579.0,3344.0,1548.0,5375.0,2522.0,2026.0
hsa-miR-107,366.0,1016.0,3394.0,8675.0,3993.0,318.0,2564.0,286.0,119.0,1561.0,42.0,1469.0
hsa-miR-10a-3p,14.0,3.0,92.0,89.0,200.0,15.0,14.0,40.0,19.0,50.0,16.0,8.0
hsa-miR-10a-5p,863.0,1801.0,6118.0,7394.0,13087.0,1392.0,1398.0,1652.0,1228.0,3065.0,867.0,672.0
hsa-miR-10b-3p,4.0,23.0,49.0,68.0,178.0,14.0,20.0,35.0,24.0,38.0,6.0,2.0
hsa-miR-10b-5p,1075.0,2938.0,5424.0,6921.0,21904.0,1774.0,1823.0,2749.0,2540.0,4569.0,1725.0,1442.0
hsa-miR-11400,0.0,0.0,550.0,991.0,11.0,0.0,0.0,50.0,2.0,0.0,0.0,0.0
hsa-miR-11401,0.0,0.0,16.0,12.0,13.0,2.0,8.0,0.0,0.0,0.0,3.0,3.0
hsa-miR-1179,0.0,0.0,12.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,30.0,29.0,164.0,104.0,626.0,12.0,33.0,36.0,10.0,120.0,29.0,45.0
hsa-miR-1185-1-3p,82.0,20.0,446.0,723.0,330.0,112.0,158.0,56.0,24.0,225.0,6.0,5.0
hsa-miR-1185-2-3p,9.0,13.0,30.0,63.0,16.0,8.0,41.0,1.0,6.0,10.0,0.0,5.0
hsa-miR-1185-5p,2.0,7.0,8.0,15.0,1.0,4.0,3.0,0.0,1.0,8.0,0.0,0.0
hsa-miR-1193,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1197,39.0,2.0,157.0,316.0,175.0,67.0,82.0,14.0,9.0,99.0,2.0,9.0
hsa-miR-1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-1207-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-12131,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12136,63.0,0.0,110.0,107.0,164.0,1.0,31.0,2.0,16.0,56.0,1.0,5.0
hsa-miR-122-3p,0.0,1.0,13.0,2.0,46.0,3.0,20.0,28.0,4.0,0.0,0.0,0.0
hsa-miR-122-5p,140.0,418.0,5447.0,211.0,17130.0,232.0,2969.0,1864.0,1785.0,2162.0,1054.0,187.0
hsa-miR-1226-3p,1.0,16.0,65.0,133.0,128.0,4.0,6.0,2.0,0.0,33.0,1.0,3.0
hsa-miR-1226-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1228-3p,4.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-1229-3p,0.0,11.0,38.0,26.0,40.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0
hsa-miR-122b-5p,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1233-3p,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.0,0.0,2.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1237-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1238-3p,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,3.0,4.0,8.0,5.0,0.0,5.0,0.0,0.0,0.0,2.0,4.0,8.0
hsa-miR-124-5p,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1244,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,6.0,87.0,11.0,36.0,27.0,23.0,21.0,320.0,22.0,69.0,1071.0,87.0
hsa-miR-1247-5p,1.0,1.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1248,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,12.0
hsa-miR-1249-3p,33.0,9.0,110.0,134.0,88.0,17.0,48.0,15.0,7.0,48.0,5.0,0.0
hsa-miR-1250-5p,3.0,13.0,77.0,104.0,65.0,10.0,35.0,8.0,1.0,20.0,3.0,0.0
hsa-miR-1252-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,0.0,0.0,5.0,8.0,0.0,13.0,0.0,6.0,0.0,1.0,0.0,0.0
hsa-miR-1255b-5p,7.0,3.0,48.0,14.0,62.0,0.0,3.0,9.0,11.0,10.0,8.0,0.0
hsa-miR-1256,0.0,0.0,11.0,9.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,6.0,5.0,61.0,12.0,78.0,11.0,8.0,4.0,7.0,8.0,0.0,2.0
hsa-miR-125a-5p,1029.0,2522.0,4903.0,18035.0,37258.0,932.0,2211.0,1385.0,1108.0,6501.0,684.0,477.0
hsa-miR-125b-1-3p,0.0,1.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-125b-2-3p,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-125b-5p,632.0,1213.0,1701.0,4209.0,4630.0,716.0,772.0,607.0,409.0,2432.0,842.0,3361.0
hsa-miR-126-3p,16187.0,24996.0,171102.0,215226.0,264469.0,22039.0,45975.0,36844.0,21753.0,69855.0,14111.0,9444.0
hsa-miR-126-5p,2492.0,2602.0,26942.0,37965.0,40635.0,3409.0,5755.0,5062.0,2587.0,7877.0,1585.0,949.0
hsa-miR-1260a,0.0,0.0,0.0,0.0,383.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1260b,21.0,7.0,77.0,66.0,72.0,20.0,9.0,0.0,1.0,26.0,3.0,4.0
hsa-miR-1262,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1264,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1266-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268a,0.0,7.0,16.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0
hsa-miR-1268b,10.0,0.0,0.0,15.0,45.0,4.0,0.0,10.0,10.0,8.0,0.0,0.0
hsa-miR-1269a,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,347.0,140.0,1243.0,2779.0,878.0,393.0,785.0,135.0,112.0,1040.0,38.0,16.0
hsa-miR-127-5p,9.0,13.0,28.0,106.0,44.0,10.0,18.0,0.0,3.0,18.0,0.0,5.0
hsa-miR-1270,0.0,7.0,57.0,27.0,58.0,1.0,6.0,6.0,4.0,3.0,4.0,3.0
hsa-miR-1271-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1271-5p,33.0,30.0,291.0,673.0,539.0,47.0,104.0,29.0,17.0,104.0,13.0,200.0
hsa-miR-1273c,2.0,0.0,17.0,16.0,23.0,6.0,8.0,1.0,5.0,4.0,6.0,12.0
hsa-miR-1273h-3p,14.0,31.0,277.0,378.0,350.0,16.0,35.0,15.0,5.0,96.0,2.0,0.0
hsa-miR-1273h-5p,1.0,6.0,96.0,83.0,59.0,3.0,16.0,15.0,2.0,34.0,1.0,0.0
hsa-miR-1275,0.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1276,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0
hsa-miR-1277-3p,32.0,11.0,219.0,324.0,286.0,32.0,75.0,35.0,11.0,69.0,3.0,10.0
hsa-miR-1277-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1278,4.0,0.0,15.0,19.0,30.0,0.0,7.0,6.0,0.0,0.0,2.0,15.0
hsa-miR-128-1-5p,5.0,3.0,43.0,32.0,31.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0
hsa-miR-128-2-5p,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,839.0,673.0,10697.0,15016.0,12874.0,1245.0,2079.0,677.0,375.0,2509.0,267.0,488.0
hsa-miR-1283,0.0,0.0,0.0,3.0,16.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-1284,3.0,21.0,70.0,62.0,108.0,3.0,7.0,0.0,1.0,28.0,1.0,2.0
hsa-miR-1285-3p,13.0,21.0,140.0,172.0,332.0,17.0,57.0,14.0,7.0,24.0,20.0,67.0
hsa-miR-1285-5p,1.0,12.0,0.0,7.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,12.0
hsa-miR-1286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-3p,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,15.0,15.0,264.0,263.0,352.0,28.0,61.0,32.0,10.0,53.0,3.0,3.0
hsa-miR-1288-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1289,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-1-3p,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-129-2-3p,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,4.0,2.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0
hsa-miR-1291,4.0,0.0,2.0,5.0,7.0,0.0,2.0,0.0,0.0,2.0,13.0,2.0
hsa-miR-1292-3p,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,1.0,0.0,43.0,78.0,111.0,1.0,14.0,11.0,0.0,47.0,5.0,2.0
hsa-miR-1293,0.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,5.0,0.0,23.0
hsa-miR-1294,0.0,5.0,76.0,34.0,78.0,5.0,0.0,2.0,4.0,19.0,8.0,0.0
hsa-miR-1295a,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
hsa-miR-1295b-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,73.0,57.0,564.0,735.0,608.0,65.0,115.0,27.0,22.0,129.0,10.0,175.0
hsa-miR-1297,6.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-1298-5p,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
hsa-miR-1299,0.0,0.0,0.0,16.0,1.0,0.0,0.0,6.0,0.0,13.0,0.0,0.0
hsa-miR-1301-3p,129.0,236.0,2734.0,3412.0,2617.0,256.0,316.0,126.0,55.0,578.0,25.0,33.0
hsa-miR-1301-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1302,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1303,3.0,4.0,39.0,25.0,305.0,6.0,17.0,14.0,9.0,62.0,10.0,59.0
hsa-miR-1304-3p,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,5.0,0.0,73.0,51.0,77.0,3.0,31.0,5.0,2.0,31.0,4.0,14.0
hsa-miR-1306-3p,2.0,0.0,8.0,25.0,4.0,5.0,2.0,3.0,0.0,3.0,2.0,1.0
hsa-miR-1306-5p,6.0,10.0,92.0,137.0,222.0,6.0,26.0,15.0,13.0,42.0,5.0,0.0
hsa-miR-1307-3p,205.0,149.0,2423.0,2793.0,2518.0,216.0,356.0,149.0,86.0,693.0,39.0,247.0
hsa-miR-1307-5p,120.0,99.0,730.0,962.0,1125.0,191.0,261.0,240.0,71.0,255.0,24.0,320.0
hsa-miR-130a-3p,99.0,72.0,1094.0,1430.0,1203.0,134.0,180.0,116.0,52.0,237.0,40.0,102.0
hsa-miR-130a-5p,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-130b-3p,29.0,16.0,207.0,261.0,289.0,22.0,37.0,28.0,9.0,61.0,3.0,5.0
hsa-miR-130b-5p,192.0,164.0,2200.0,3020.0,1986.0,73.0,191.0,54.0,67.0,517.0,24.0,6.0
hsa-miR-132-3p,18.0,7.0,81.0,145.0,108.0,17.0,47.0,5.0,5.0,25.0,10.0,162.0
hsa-miR-132-5p,6.0,14.0,35.0,61.0,38.0,7.0,6.0,3.0,5.0,23.0,2.0,51.0
hsa-miR-1323,0.0,1.0,0.0,4.0,60.0,1.0,4.0,6.0,5.0,11.0,3.0,16.0
hsa-miR-133a-3p,320.0,284.0,802.0,3010.0,351.0,339.0,192.0,48.0,22.0,171.0,238.0,97.0
hsa-miR-133a-5p,8.0,9.0,16.0,92.0,4.0,17.0,16.0,2.0,1.0,0.0,2.0,1.0
hsa-miR-133b,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-3p,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,73.0,40.0,739.0,1050.0,427.0,152.0,193.0,24.0,30.0,213.0,10.0,0.0
hsa-miR-1343-3p,9.0,6.0,81.0,204.0,111.0,2.0,15.0,2.0,1.0,51.0,1.0,0.0
hsa-miR-135a-2-3p,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-3p,1.0,1.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,11.0,10.0,62.0,116.0,215.0,31.0,44.0,18.0,7.0,2.0,10.0,18.0
hsa-miR-135b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
hsa-miR-135b-5p,1.0,6.0,1.0,0.0,25.0,0.0,4.0,2.0,2.0,0.0,1.0,503.0
hsa-miR-136-3p,157.0,67.0,933.0,1755.0,1023.0,402.0,453.0,103.0,61.0,534.0,21.0,2.0
hsa-miR-136-5p,13.0,0.0,56.0,50.0,21.0,18.0,33.0,0.0,0.0,17.0,0.0,0.0
hsa-miR-138-1-3p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,4.0,1.0,2.0,8.0,3.0,3.0,8.0,5.0,1.0,5.0,0.0,8.0
hsa-miR-139-3p,6.0,83.0,307.0,391.0,466.0,17.0,73.0,33.0,16.0,162.0,7.0,3.0
hsa-miR-139-5p,287.0,1024.0,5736.0,8708.0,10747.0,397.0,1063.0,822.0,695.0,2716.0,302.0,165.0
hsa-miR-140-3p,1939.0,2244.0,18161.0,21677.0,34771.0,2833.0,4067.0,3239.0,1882.0,9104.0,3330.0,2862.0
hsa-miR-140-5p,198.0,109.0,2358.0,5453.0,3832.0,270.0,495.0,274.0,94.0,332.0,188.0,367.0
hsa-miR-141-3p,7.0,8.0,62.0,68.0,284.0,52.0,41.0,48.0,6.0,24.0,7.0,3006.0
hsa-miR-141-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0
hsa-miR-142-3p,1040.0,610.0,9011.0,13099.0,12039.0,952.0,2489.0,1446.0,475.0,2251.0,566.0,636.0
hsa-miR-142-5p,6654.0,6774.0,71582.0,92316.0,117300.0,10533.0,18278.0,13715.0,7770.0,33624.0,8763.0,5795.0
hsa-miR-143-3p,2092.0,1189.0,9579.0,33688.0,13554.0,3945.0,1684.0,697.0,729.0,2774.0,716.0,249.0
hsa-miR-143-5p,42.0,11.0,180.0,709.0,305.0,86.0,48.0,3.0,9.0,35.0,6.0,3.0
hsa-miR-144-3p,4702.0,2755.0,40693.0,20474.0,100752.0,5969.0,11062.0,15623.0,6607.0,14686.0,8205.0,4525.0
hsa-miR-144-5p,2579.0,1720.0,17127.0,10659.0,41635.0,2405.0,4289.0,4969.0,2859.0,11011.0,6290.0,3120.0
hsa-miR-145-3p,14.0,8.0,93.0,232.0,171.0,22.0,19.0,9.0,7.0,20.0,2.0,0.0
hsa-miR-145-5p,139.0,81.0,167.0,522.0,125.0,90.0,70.0,28.0,15.0,57.0,57.0,13.0
hsa-miR-1468-5p,7.0,1.0,54.0,65.0,26.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-3p,33.0,5.0,166.0,294.0,155.0,15.0,14.0,3.0,5.0,24.0,2.0,5.0
hsa-miR-146a-5p,10847.0,8688.0,132862.0,151032.0,91389.0,14254.0,22201.0,11189.0,3570.0,31421.0,1571.0,10245.0
hsa-miR-146b-3p,13.0,12.0,124.0,199.0,146.0,13.0,28.0,7.0,6.0,118.0,7.0,10.0
hsa-miR-146b-5p,802.0,1210.0,10647.0,13845.0,10561.0,1124.0,2869.0,1496.0,604.0,6850.0,898.0,2009.0
hsa-miR-147b-3p,1.0,0.0,0.0,5.0,19.0,0.0,3.0,1.0,0.0,0.0,0.0,51.0
hsa-miR-147b-5p,0.0,0.0,5.0,4.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,23.0
hsa-miR-148a-3p,2402.0,2346.0,25639.0,48750.0,37404.0,4754.0,7255.0,5151.0,1322.0,8777.0,1871.0,33477.0
hsa-miR-148a-5p,15.0,22.0,145.0,381.0,240.0,18.0,27.0,60.0,10.0,46.0,4.0,137.0
hsa-miR-148b-3p,3382.0,2903.0,36132.0,55655.0,45307.0,5640.0,8295.0,3268.0,1760.0,9137.0,1313.0,2070.0
hsa-miR-148b-5p,16.0,17.0,225.0,371.0,409.0,28.0,60.0,40.0,21.0,129.0,36.0,45.0
hsa-miR-149-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0,0.0
hsa-miR-149-5p,24.0,6.0,27.0,18.0,193.0,12.0,4.0,2.0,1.0,60.0,9.0,790.0
hsa-miR-150-3p,1.0,43.0,152.0,77.0,195.0,9.0,22.0,28.0,14.0,232.0,15.0,11.0
hsa-miR-150-5p,436.0,762.0,4743.0,3674.0,8635.0,512.0,787.0,894.0,441.0,6772.0,725.0,359.0
hsa-miR-151a-3p,2752.0,2987.0,39756.0,67065.0,32359.0,5165.0,8046.0,2682.0,1529.0,9347.0,660.0,1398.0
hsa-miR-151a-5p,13014.0,13376.0,145053.0,207039.0,151105.0,11083.0,31208.0,11346.0,6347.0,42413.0,3864.0,3231.0
hsa-miR-151b,77.0,24.0,295.0,6168.0,347.0,13.0,1114.0,18.0,17.0,1938.0,28.0,32.0
hsa-miR-152-3p,533.0,239.0,4801.0,8693.0,4237.0,801.0,1112.0,530.0,262.0,753.0,124.0,2343.0
hsa-miR-152-5p,3.0,0.0,0.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-153-3p,0.0,0.0,15.0,15.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1537-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,0.0,2.0,32.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-154-3p,16.0,3.0,40.0,109.0,39.0,8.0,27.0,15.0,0.0,12.0,1.0,0.0
hsa-miR-154-5p,4.0,0.0,27.0,63.0,10.0,10.0,8.0,6.0,1.0,3.0,0.0,0.0
hsa-miR-155-5p,43.0,53.0,781.0,870.0,723.0,78.0,129.0,65.0,51.0,260.0,49.0,84.0
hsa-miR-15a-3p,3.0,0.0,9.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
hsa-miR-15a-5p,415.0,283.0,5383.0,4761.0,6590.0,434.0,995.0,763.0,247.0,1096.0,517.0,479.0
hsa-miR-15b-3p,462.0,273.0,5079.0,4465.0,7657.0,540.0,986.0,585.0,308.0,1179.0,351.0,406.0
hsa-miR-15b-5p,1230.0,842.0,11504.0,12070.0,13825.0,1079.0,2417.0,2204.0,621.0,2991.0,1358.0,618.0
hsa-miR-16-1-3p,2.0,0.0,36.0,30.0,32.0,5.0,6.0,8.0,2.0,8.0,7.0,0.0
hsa-miR-16-2-3p,2327.0,1652.0,16817.0,13701.0,34610.0,2181.0,3447.0,2759.0,1827.0,8010.0,3241.0,1658.0
hsa-miR-16-5p,4708.0,3408.0,48783.0,45159.0,65336.0,3879.0,7657.0,8224.0,3063.0,14915.0,8930.0,4532.0
