miRNA,SRR27189936,SRR27189937,SRR27189938,SRR27189939,SRR27189940,SRR27189941,SRR27189942,SRR27189943,SRR27189944
hsa-miR-1243,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-1244,1.0,0.0,8.0,4.0,2.0,2.0,0.0,1.0,0.0
hsa-miR-1246,304.0,583.0,252.0,12057.0,1913.0,1448.0,2618.0,394.0,991.0
hsa-miR-1247-5p,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0
hsa-miR-1248,1.0,1.0,0.0,1.0,2.0,2.0,0.0,9.0,2.0
hsa-miR-1249-3p,1.0,8.0,8.0,7.0,14.0,36.0,6.0,2.0,2.0
hsa-miR-1249-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1250-5p,14.0,5.0,3.0,76.0,53.0,74.0,58.0,15.0,37.0
hsa-miR-1252-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1255a,0.0,1.0,3.0,44.0,14.0,47.0,4.0,3.0,2.0
hsa-miR-1255b-5p,0.0,0.0,2.0,5.0,7.0,11.0,2.0,1.0,3.0
hsa-miR-1256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,24.0,41.0,68.0,245.0,205.0,294.0,27.0,7.0,17.0
hsa-miR-125a-5p,1016.0,1183.0,1766.0,1408.0,3483.0,2447.0,301.0,235.0,282.0
hsa-miR-125b-1-3p,39.0,50.0,43.0,116.0,202.0,142.0,25.0,8.0,3.0
hsa-miR-125b-2-3p,0.0,0.0,0.0,6.0,9.0,14.0,1.0,1.0,2.0
hsa-miR-125b-5p,492.0,487.0,690.0,1574.0,2728.0,2706.0,373.0,147.0,469.0
hsa-miR-126-3p,989.0,765.0,1989.0,2994.0,2808.0,3435.0,980.0,343.0,661.0
hsa-miR-126-5p,10.0,17.0,15.0,52.0,26.0,67.0,15.0,2.0,14.0
hsa-miR-1260a,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-1260b,4.0,9.0,7.0,24.0,26.0,46.0,2.0,2.0,2.0
hsa-miR-1262,0.0,2.0,0.0,24.0,18.0,24.0,0.0,1.0,2.0
hsa-miR-1266-5p,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0
hsa-miR-1268a,18.0,3.0,11.0,78.0,71.0,7.0,0.0,0.0,0.0
hsa-miR-1268b,0.0,4.0,8.0,24.0,3.0,78.0,2.0,0.0,1.0
hsa-miR-1269b,2.0,1.0,2.0,8.0,4.0,8.0,5.0,1.0,2.0
hsa-miR-127-3p,223.0,184.0,360.0,192.0,109.0,168.0,79.0,43.0,51.0
hsa-miR-127-5p,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
hsa-miR-1271-5p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273c,2.0,1.0,2.0,12.0,6.0,8.0,0.0,1.0,1.0
hsa-miR-1273h-5p,5.0,6.0,9.0,4.0,11.0,8.0,1.0,1.0,1.0
hsa-miR-1275,0.0,2.0,5.0,26.0,10.0,14.0,0.0,0.0,0.0
hsa-miR-1276,2.0,1.0,3.0,25.0,30.0,24.0,3.0,1.0,2.0
hsa-miR-1277-3p,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-1278,5.0,4.0,1.0,50.0,68.0,43.0,8.0,0.0,9.0
hsa-miR-128-1-5p,1.0,1.0,3.0,16.0,10.0,8.0,0.0,0.0,1.0
hsa-miR-128-3p,1120.0,1270.0,1654.0,2726.0,7062.0,4801.0,1942.0,416.0,1367.0
hsa-miR-1283,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
hsa-miR-1284,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1285-3p,2.0,1.0,7.0,76.0,96.0,54.0,3.0,1.0,2.0
hsa-miR-1285-5p,19.0,33.0,34.0,78.0,66.0,42.0,6.0,7.0,7.0
hsa-miR-1286,0.0,0.0,1.0,7.0,6.0,9.0,1.0,0.0,1.0
hsa-miR-1287-3p,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-1287-5p,5.0,4.0,4.0,112.0,107.0,145.0,14.0,4.0,17.0
hsa-miR-1288-3p,0.0,0.0,0.0,8.0,16.0,14.0,6.0,4.0,4.0
hsa-miR-1289,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
hsa-miR-129-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-129-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-129-5p,4.0,1.0,3.0,7.0,17.0,16.0,12.0,5.0,15.0
hsa-miR-1290,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0
hsa-miR-1291,14.0,6.0,3.0,118.0,58.0,101.0,14.0,19.0,12.0
hsa-miR-1292-3p,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,8.0,15.0,10.0,32.0,56.0,26.0,11.0,4.0,8.0
hsa-miR-1293,30.0,33.0,45.0,81.0,84.0,91.0,22.0,9.0,20.0
hsa-miR-1294,1.0,0.0,2.0,11.0,3.0,7.0,1.0,1.0,1.0
hsa-miR-1296-3p,0.0,1.0,0.0,3.0,7.0,2.0,0.0,0.0,0.0
hsa-miR-1296-5p,4.0,7.0,3.0,96.0,105.0,168.0,7.0,4.0,2.0
hsa-miR-1298-5p,3.0,1.0,0.0,3.0,1.0,2.0,19.0,9.0,13.0
hsa-miR-1299,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1301-3p,21.0,25.0,51.0,128.0,225.0,232.0,57.0,19.0,59.0
hsa-miR-1303,40.0,47.0,37.0,89.0,148.0,150.0,77.0,24.0,55.0
hsa-miR-1304-3p,10.0,10.0,20.0,38.0,64.0,67.0,0.0,0.0,0.0
hsa-miR-1304-5p,14.0,22.0,13.0,130.0,194.0,165.0,23.0,12.0,20.0
hsa-miR-1305,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1306-3p,58.0,44.0,73.0,44.0,44.0,61.0,18.0,19.0,7.0
hsa-miR-1306-5p,6.0,11.0,22.0,3.0,4.0,6.0,3.0,0.0,2.0
hsa-miR-1307-3p,1024.0,1318.0,1608.0,1769.0,2929.0,2308.0,1429.0,349.0,739.0
hsa-miR-1307-5p,15.0,14.0,14.0,126.0,128.0,67.0,26.0,5.0,12.0
hsa-miR-130a-3p,2.0,0.0,0.0,31.0,60.0,73.0,10.0,2.0,11.0
hsa-miR-130a-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-130b-3p,0.0,1.0,1.0,62.0,77.0,62.0,4.0,2.0,11.0
hsa-miR-130b-5p,34.0,46.0,59.0,68.0,290.0,127.0,17.0,5.0,6.0
hsa-miR-132-3p,5.0,8.0,5.0,68.0,65.0,125.0,18.0,11.0,31.0
hsa-miR-132-5p,10.0,9.0,6.0,32.0,38.0,40.0,11.0,5.0,3.0
hsa-miR-1322,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1323,0.0,0.0,0.0,1.0,25.0,34.0,0.0,0.0,0.0
hsa-miR-133a-3p,13.0,9.0,15.0,3.0,0.0,3.0,15.0,6.0,77.0
hsa-miR-133a-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,3.0,5.0,6.0,19.0,37.0,50.0,7.0,3.0,1.0
hsa-miR-1343-3p,0.0,5.0,7.0,7.0,10.0,19.0,0.0,2.0,2.0
hsa-miR-1343-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-135a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-135a-5p,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0
hsa-miR-135b-3p,0.0,2.0,0.0,3.0,4.0,8.0,9.0,2.0,8.0
hsa-miR-135b-5p,34.0,35.0,25.0,135.0,155.0,205.0,87.0,77.0,141.0
hsa-miR-136-3p,3.0,2.0,2.0,5.0,6.0,4.0,5.0,0.0,2.0
hsa-miR-136-5p,5.0,3.0,1.0,0.0,1.0,1.0,5.0,3.0,6.0
hsa-miR-137-3p,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
hsa-miR-137-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-138-2-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,1.0
hsa-miR-139-3p,5.0,5.0,20.0,0.0,10.0,6.0,1.0,0.0,2.0
hsa-miR-139-5p,268.0,288.0,474.0,356.0,353.0,632.0,132.0,81.0,96.0
hsa-miR-140-3p,193.0,189.0,155.0,1884.0,2865.0,3580.0,273.0,188.0,315.0
hsa-miR-140-5p,16.0,14.0,17.0,131.0,188.0,214.0,34.0,12.0,66.0
hsa-miR-141-3p,40.0,39.0,33.0,1.0,2.0,3.0,34.0,4.0,24.0
hsa-miR-141-5p,2.0,8.0,1.0,1.0,0.0,0.0,6.0,9.0,7.0
hsa-miR-142-3p,26.0,28.0,35.0,41.0,33.0,17.0,21.0,8.0,24.0
hsa-miR-142-5p,108.0,119.0,233.0,113.0,139.0,143.0,50.0,26.0,45.0
hsa-miR-143-3p,141.0,134.0,276.0,518.0,366.0,337.0,83.0,24.0,58.0
hsa-miR-144-3p,36.0,44.0,75.0,40.0,35.0,21.0,17.0,3.0,15.0
hsa-miR-144-5p,30.0,34.0,65.0,76.0,38.0,34.0,14.0,10.0,15.0
hsa-miR-145-3p,2.0,4.0,5.0,0.0,2.0,3.0,1.0,1.0,2.0
hsa-miR-145-5p,7.0,0.0,4.0,4.0,6.0,2.0,14.0,4.0,3.0
hsa-miR-1468-5p,2.0,0.0,2.0,3.0,16.0,9.0,1.0,0.0,0.0
hsa-miR-146a-5p,3.0,3.0,2.0,17.0,2.0,7.0,45.0,6.0,9.0
hsa-miR-146b-3p,0.0,0.0,2.0,2.0,2.0,5.0,1.0,0.0,0.0
hsa-miR-146b-5p,82.0,76.0,71.0,1090.0,1300.0,1350.0,118.0,72.0,174.0
hsa-miR-147b-3p,3.0,1.0,0.0,58.0,43.0,35.0,2.0,3.0,3.0
hsa-miR-147b-5p,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0
hsa-miR-148a-3p,2363.0,1552.0,3152.0,11350.0,17028.0,18358.0,19485.0,3603.0,14508.0
hsa-miR-148a-5p,6.0,2.0,4.0,17.0,15.0,17.0,18.0,5.0,16.0
hsa-miR-148b-3p,157.0,123.0,120.0,6688.0,5187.0,9310.0,540.0,144.0,580.0
hsa-miR-148b-5p,13.0,13.0,8.0,77.0,54.0,50.0,12.0,8.0,9.0
hsa-miR-149-3p,1.0,3.0,0.0,6.0,1.0,3.0,0.0,0.0,1.0
hsa-miR-149-5p,63.0,85.0,91.0,614.0,960.0,1195.0,91.0,59.0,83.0
hsa-miR-150-5p,10.0,14.0,55.0,10.0,1.0,6.0,1.0,2.0,1.0
hsa-miR-151a-3p,7787.0,6699.0,7917.0,36585.0,54653.0,65470.0,18724.0,4290.0,11339.0
hsa-miR-151a-5p,51.0,50.0,29.0,121.0,128.0,169.0,27.0,10.0,30.0
hsa-miR-151b,0.0,3.0,1.0,22.0,12.0,17.0,2.0,0.0,0.0
hsa-miR-152-3p,12.0,1.0,8.0,53.0,99.0,70.0,14.0,7.0,30.0
hsa-miR-152-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0
hsa-miR-154-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-155-5p,11.0,17.0,27.0,33.0,50.0,56.0,14.0,13.0,19.0
hsa-miR-15a-5p,1.0,3.0,1.0,8.0,6.0,11.0,5.0,1.0,1.0
hsa-miR-15b-3p,18.0,23.0,16.0,266.0,354.0,426.0,147.0,32.0,167.0
hsa-miR-15b-5p,19.0,26.0,11.0,148.0,170.0,225.0,37.0,19.0,46.0
hsa-miR-16-1-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,224.0,293.0,246.0,952.0,1796.0,1331.0,324.0,91.0,240.0
hsa-miR-16-5p,153.0,139.0,131.0,1014.0,1685.0,2145.0,451.0,197.0,726.0
hsa-miR-17-3p,0.0,2.0,1.0,6.0,9.0,6.0,0.0,2.0,1.0
hsa-miR-17-5p,478.0,273.0,251.0,1870.0,3369.0,3049.0,2036.0,393.0,3496.0
hsa-miR-181a-2-3p,4.0,15.0,21.0,33.0,56.0,83.0,7.0,2.0,1.0
hsa-miR-181a-3p,0.0,1.0,0.0,2.0,4.0,5.0,1.0,0.0,0.0
hsa-miR-181a-5p,115.0,62.0,146.0,436.0,756.0,703.0,85.0,39.0,100.0
hsa-miR-181b-2-3p,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-181b-3p,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
hsa-miR-181b-5p,74.0,41.0,53.0,453.0,745.0,669.0,50.0,14.0,58.0
hsa-miR-181c-3p,2.0,0.0,1.0,7.0,8.0,12.0,0.0,1.0,1.0
hsa-miR-181c-5p,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0
hsa-miR-181d-3p,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
hsa-miR-181d-5p,14.0,5.0,11.0,133.0,164.0,154.0,21.0,20.0,37.0
hsa-miR-182-3p,8.0,7.0,7.0,14.0,17.0,10.0,5.0,1.0,3.0
hsa-miR-182-5p,1774.0,1700.0,1485.0,8258.0,8875.0,11468.0,3330.0,1866.0,4229.0
hsa-miR-1827,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0
hsa-miR-183-3p,4.0,2.0,4.0,8.0,5.0,18.0,1.0,4.0,7.0
hsa-miR-183-5p,888.0,1010.0,906.0,5459.0,8615.0,8604.0,2696.0,1135.0,2891.0
hsa-miR-184,0.0,20.0,16.0,6.0,11.0,8.0,14.0,3.0,7.0
hsa-miR-1843,11.0,9.0,6.0,27.0,89.0,78.0,11.0,2.0,11.0
hsa-miR-185-3p,8.0,5.0,3.0,44.0,33.0,52.0,14.0,1.0,8.0
hsa-miR-185-5p,189.0,149.0,164.0,2520.0,2879.0,2183.0,675.0,258.0,717.0
hsa-miR-186-5p,529.0,416.0,453.0,3461.0,4369.0,4478.0,1339.0,521.0,1793.0
hsa-miR-188-5p,0.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0
hsa-miR-18a-3p,29.0,49.0,41.0,123.0,134.0,191.0,31.0,18.0,37.0
hsa-miR-18a-5p,25.0,23.0,18.0,158.0,200.0,205.0,30.0,10.0,46.0
hsa-miR-18b-5p,0.0,3.0,0.0,17.0,19.0,3.0,0.0,0.0,0.0
hsa-miR-1908-3p,0.0,0.0,2.0,3.0,9.0,11.0,0.0,0.0,0.0
hsa-miR-1908-5p,2.0,4.0,5.0,10.0,28.0,15.0,3.0,1.0,0.0
hsa-miR-190a-5p,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0
hsa-miR-190b-5p,1.0,0.0,1.0,16.0,26.0,16.0,26.0,20.0,47.0
hsa-miR-191-3p,3.0,0.0,14.0,11.0,29.0,28.0,2.0,2.0,1.0
hsa-miR-191-5p,2731.0,2627.0,2989.0,8534.0,7064.0,11342.0,3027.0,1498.0,3190.0
hsa-miR-1910-3p,1.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0
hsa-miR-1910-5p,4.0,10.0,16.0,13.0,11.0,23.0,3.0,1.0,5.0
hsa-miR-1911-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1911-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1914-3p,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-1914-5p,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0
hsa-miR-1915-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1915-5p,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-3p,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,106.0,99.0,107.0,981.0,1153.0,1032.0,653.0,180.0,515.0
hsa-miR-193a-3p,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0
hsa-miR-193a-5p,1.0,4.0,12.0,22.0,36.0,12.0,7.0,2.0,7.0
hsa-miR-193b-3p,62.0,70.0,28.0,974.0,570.0,1482.0,125.0,94.0,228.0
hsa-miR-193b-5p,21.0,14.0,16.0,134.0,118.0,78.0,40.0,14.0,21.0
hsa-miR-194-3p,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
hsa-miR-194-5p,20.0,24.0,32.0,109.0,105.0,106.0,160.0,33.0,83.0
hsa-miR-195-3p,5.0,2.0,4.0,3.0,10.0,4.0,1.0,3.0,1.0
hsa-miR-195-5p,1.0,0.0,0.0,2.0,1.0,5.0,6.0,1.0,2.0
hsa-miR-196a-3p,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,3.0
hsa-miR-196a-5p,114.0,152.0,121.0,1244.0,1521.0,1006.0,249.0,102.0,292.0
hsa-miR-196b-3p,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0
hsa-miR-196b-5p,46.0,68.0,64.0,513.0,570.0,509.0,151.0,72.0,151.0
hsa-miR-197-3p,92.0,88.0,161.0,353.0,424.0,702.0,71.0,30.0,66.0
hsa-miR-197-5p,0.0,0.0,0.0,11.0,3.0,2.0,3.0,1.0,0.0
hsa-miR-1976,3.0,0.0,8.0,3.0,1.0,6.0,0.0,0.0,1.0
hsa-miR-199a-3p,41.0,45.0,12.0,45.0,54.0,138.0,45.0,11.0,6.0
hsa-miR-199a-5p,7.0,4.0,4.0,25.0,12.0,12.0,11.0,4.0,6.0
hsa-miR-199b-3p,4.0,0.0,62.0,91.0,47.0,2.0,7.0,6.0,23.0
hsa-miR-199b-5p,37.0,32.0,34.0,97.0,34.0,76.0,33.0,29.0,48.0
hsa-miR-19a-3p,14.0,16.0,17.0,79.0,77.0,63.0,23.0,11.0,54.0
hsa-miR-19a-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-19b-1-5p,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,2.0
hsa-miR-19b-3p,17.0,20.0,17.0,120.0,181.0,170.0,35.0,22.0,94.0
hsa-miR-200a-3p,14.0,10.0,7.0,8.0,5.0,6.0,17.0,6.0,10.0
hsa-miR-200a-5p,2.0,3.0,3.0,2.0,0.0,5.0,4.0,1.0,3.0
hsa-miR-200b-3p,36.0,22.0,20.0,6.0,14.0,22.0,58.0,13.0,47.0
hsa-miR-200b-5p,2.0,3.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0
hsa-miR-200c-3p,7315.0,7194.0,5012.0,218.0,288.0,325.0,6576.0,2612.0,5446.0
hsa-miR-200c-5p,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
hsa-miR-202-5p,2.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
hsa-miR-203a-3p,43.0,20.0,25.0,25.0,70.0,54.0,191.0,5.0,345.0
hsa-miR-203a-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-203b-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-204-3p,8.0,8.0,22.0,3.0,6.0,2.0,0.0,0.0,1.0
