miRNA,SRR21722644,SRR21722645,SRR21722646,SRR21722647,SRR21722648,SRR21722649,SRR21722650,SRR21722651,SRR21722652,SRR21722653
hsa-miR-1249-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1250-5p,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0
hsa-miR-1251-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,0.0,0.0,9.0,5.0,0.0,18.0,9.0,0.0,1.0,0.0
hsa-miR-1255b-5p,13.0,5.0,4.0,26.0,1.0,9.0,17.0,5.0,5.0,0.0
hsa-miR-1256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
hsa-miR-125a-3p,4.0,11.0,13.0,1.0,32.0,21.0,18.0,7.0,13.0,23.0
hsa-miR-125a-5p,35.0,213.0,44.0,30.0,311.0,146.0,132.0,46.0,130.0,962.0
hsa-miR-125b-1-3p,1.0,0.0,0.0,6.0,2.0,0.0,0.0,18.0,0.0,19.0
hsa-miR-125b-2-3p,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125b-5p,18.0,111.0,36.0,32.0,86.0,50.0,46.0,65.0,73.0,453.0
hsa-miR-126-3p,38860.0,224704.0,129273.0,95165.0,119610.0,111479.0,94958.0,79730.0,155984.0,706997.0
hsa-miR-126-5p,24.0,626.0,46.0,31.0,59.0,218.0,59.0,59.0,133.0,535.0
hsa-miR-1260b,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1262,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27.0
hsa-miR-1268a,0.0,3.0,26.0,6.0,17.0,15.0,6.0,24.0,30.0,0.0
hsa-miR-1268b,23.0,21.0,11.0,39.0,0.0,0.0,0.0,2.0,4.0,78.0
hsa-miR-127-3p,37.0,31.0,22.0,21.0,5.0,56.0,46.0,11.0,21.0,88.0
hsa-miR-127-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
hsa-miR-1271-5p,5.0,7.0,3.0,3.0,4.0,10.0,21.0,3.0,2.0,21.0
hsa-miR-1273h-3p,9.0,40.0,4.0,0.0,13.0,29.0,15.0,0.0,25.0,40.0
hsa-miR-1273h-5p,18.0,22.0,103.0,159.0,20.0,15.0,7.0,42.0,13.0,60.0
hsa-miR-1275,7.0,9.0,9.0,12.0,0.0,0.0,6.0,5.0,65.0,1.0
hsa-miR-1278,0.0,3.0,5.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0
hsa-miR-128-1-5p,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-128-3p,65.0,625.0,187.0,305.0,1138.0,440.0,740.0,121.0,448.0,3832.0
hsa-miR-1285-3p,10.0,13.0,14.0,25.0,13.0,7.0,21.0,4.0,18.0,60.0
hsa-miR-1285-5p,15.0,30.0,216.0,97.0,45.0,24.0,27.0,58.0,13.0,40.0
hsa-miR-1287-5p,1.0,12.0,6.0,5.0,0.0,8.0,16.0,4.0,2.0,24.0
hsa-miR-1288-3p,0.0,2.0,1.0,7.0,6.0,0.0,6.0,1.0,8.0,0.0
hsa-miR-129-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-129-5p,7.0,6.0,0.0,1.0,7.0,7.0,9.0,6.0,11.0,2.0
hsa-miR-1291,0.0,6.0,1.0,3.0,5.0,1.0,11.0,5.0,0.0,6.0
hsa-miR-1292-5p,2.0,13.0,1.0,2.0,2.0,0.0,6.0,6.0,9.0,50.0
hsa-miR-1294,16.0,1.0,21.0,16.0,14.0,6.0,14.0,4.0,15.0,52.0
hsa-miR-1296-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0
hsa-miR-1298-5p,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1299,9.0,2.0,11.0,4.0,0.0,0.0,0.0,8.0,11.0,0.0
hsa-miR-1301-3p,10.0,41.0,8.0,5.0,31.0,34.0,64.0,4.0,16.0,148.0
hsa-miR-1303,0.0,12.0,19.0,22.0,1.0,0.0,12.0,3.0,5.0,0.0
hsa-miR-1304-5p,3.0,15.0,10.0,12.0,10.0,15.0,19.0,21.0,18.0,112.0
hsa-miR-1306-3p,17.0,5.0,17.0,19.0,14.0,15.0,67.0,5.0,17.0,57.0
hsa-miR-1306-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1307-3p,274.0,956.0,198.0,209.0,336.0,541.0,909.0,124.0,620.0,1170.0
hsa-miR-1307-5p,6.0,22.0,0.0,1.0,0.0,5.0,0.0,1.0,17.0,0.0
hsa-miR-130a-3p,10.0,37.0,15.0,8.0,17.0,40.0,16.0,9.0,9.0,1.0
hsa-miR-130a-5p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-130b-3p,0.0,5.0,0.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-130b-5p,1.0,18.0,6.0,4.0,56.0,8.0,39.0,2.0,6.0,276.0
hsa-miR-132-3p,2.0,6.0,0.0,0.0,0.0,6.0,21.0,3.0,3.0,29.0
hsa-miR-132-5p,19.0,36.0,17.0,28.0,28.0,41.0,42.0,24.0,30.0,307.0
hsa-miR-1323,8.0,1.0,2.0,0.0,0.0,12.0,0.0,2.0,6.0,0.0
hsa-miR-133a-3p,8.0,24.0,8.0,5.0,0.0,21.0,6.0,25.0,34.0,7.0
hsa-miR-133a-5p,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-133b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-134-5p,22.0,39.0,7.0,3.0,13.0,88.0,50.0,18.0,26.0,43.0
hsa-miR-135a-2-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-3p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
hsa-miR-135b-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-136-3p,2.0,4.0,2.0,0.0,0.0,8.0,0.0,3.0,4.0,7.0
hsa-miR-136-5p,11.0,19.0,14.0,12.0,2.0,81.0,24.0,17.0,10.0,118.0
hsa-miR-138-5p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,13.0,46.0,4.0,3.0,44.0,28.0,37.0,4.0,32.0,74.0
hsa-miR-139-5p,659.0,1737.0,1283.0,966.0,3081.0,1648.0,2629.0,1218.0,1118.0,14894.0
hsa-miR-140-3p,1383.0,1522.0,691.0,1051.0,1047.0,2504.0,3791.0,647.0,1643.0,6854.0
hsa-miR-140-5p,29.0,199.0,37.0,15.0,38.0,108.0,68.0,33.0,51.0,86.0
hsa-miR-141-3p,1.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-142-3p,85.0,1331.0,122.0,91.0,91.0,266.0,97.0,105.0,277.0,493.0
hsa-miR-142-5p,614.0,3957.0,1354.0,1726.0,1484.0,2094.0,1259.0,838.0,1747.0,5435.0
hsa-miR-143-3p,529.0,1825.0,1524.0,1233.0,956.0,609.0,904.0,738.0,972.0,8256.0
hsa-miR-143-5p,0.0,1.0,2.0,0.0,0.0,0.0,7.0,4.0,0.0,1.0
hsa-miR-144-3p,66.0,434.0,128.0,138.0,35.0,163.0,46.0,80.0,250.0,231.0
hsa-miR-144-5p,1.0,157.0,48.0,44.0,34.0,40.0,50.0,28.0,97.0,190.0
hsa-miR-145-3p,3.0,7.0,8.0,3.0,6.0,7.0,12.0,6.0,2.0,48.0
hsa-miR-145-5p,8.0,15.0,1.0,2.0,4.0,1.0,0.0,15.0,2.0,63.0
hsa-miR-1468-5p,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,44.0
hsa-miR-146a-3p,13.0,39.0,0.0,0.0,5.0,3.0,6.0,7.0,18.0,0.0
hsa-miR-146a-5p,2115.0,5567.0,784.0,594.0,660.0,9504.0,2616.0,1687.0,1922.0,3097.0
hsa-miR-146b-3p,10.0,19.0,6.0,6.0,0.0,27.0,10.0,11.0,12.0,0.0
hsa-miR-146b-5p,1083.0,3528.0,1083.0,458.0,887.0,2602.0,1496.0,885.0,1348.0,5322.0
hsa-miR-147b-3p,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0
hsa-miR-148a-3p,35245.0,42887.0,62916.0,43904.0,45924.0,71008.0,91454.0,42044.0,48201.0,178117.0
hsa-miR-148a-5p,16.0,24.0,14.0,16.0,5.0,28.0,57.0,2.0,24.0,1.0
hsa-miR-148b-3p,292.0,797.0,183.0,162.0,79.0,982.0,482.0,182.0,433.0,1056.0
hsa-miR-148b-5p,2.0,18.0,11.0,5.0,5.0,13.0,12.0,10.0,5.0,25.0
hsa-miR-149-3p,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
hsa-miR-150-3p,34.0,38.0,1.0,3.0,31.0,17.0,8.0,8.0,34.0,70.0
hsa-miR-150-5p,10.0,821.0,37.0,22.0,39.0,310.0,157.0,57.0,167.0,421.0
hsa-miR-151a-3p,29553.0,26522.0,25463.0,20808.0,38173.0,82547.0,133173.0,21247.0,36442.0,357425.0
hsa-miR-151a-5p,0.0,32.0,5.0,6.0,14.0,13.0,29.0,2.0,25.0,30.0
hsa-miR-151b,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
hsa-miR-152-3p,63.0,260.0,52.0,32.0,89.0,199.0,152.0,47.0,155.0,801.0
hsa-miR-152-5p,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
hsa-miR-153-3p,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,159.0,609.0,238.0,219.0,484.0,589.0,495.0,237.0,336.0,2493.0
hsa-miR-15a-5p,2.0,10.0,0.0,14.0,4.0,17.0,7.0,0.0,12.0,0.0
hsa-miR-15b-3p,4.0,27.0,5.0,19.0,3.0,43.0,22.0,15.0,20.0,40.0
hsa-miR-15b-5p,12.0,148.0,44.0,76.0,29.0,177.0,74.0,54.0,64.0,359.0
hsa-miR-16-1-3p,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,93.0,294.0,480.0,631.0,279.0,329.0,463.0,195.0,267.0,1336.0
hsa-miR-16-5p,79.0,626.0,209.0,195.0,156.0,516.0,242.0,132.0,256.0,1333.0
hsa-miR-17-3p,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
hsa-miR-17-5p,24.0,199.0,57.0,30.0,38.0,127.0,150.0,55.0,69.0,148.0
hsa-miR-181a-2-3p,44.0,51.0,22.0,24.0,44.0,39.0,26.0,11.0,36.0,178.0
hsa-miR-181a-3p,16.0,27.0,13.0,16.0,7.0,57.0,42.0,7.0,24.0,72.0
hsa-miR-181a-5p,416.0,2320.0,534.0,643.0,541.0,743.0,735.0,494.0,1334.0,1908.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
hsa-miR-181b-5p,61.0,303.0,71.0,82.0,91.0,122.0,72.0,79.0,150.0,171.0
hsa-miR-181c-3p,5.0,15.0,2.0,1.0,4.0,26.0,39.0,3.0,11.0,18.0
hsa-miR-181c-5p,0.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,49.0
hsa-miR-181d-5p,21.0,39.0,11.0,22.0,6.0,38.0,61.0,12.0,22.0,83.0
hsa-miR-182-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-182-5p,193.0,485.0,726.0,746.0,449.0,972.0,450.0,386.0,343.0,1331.0
hsa-miR-1827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,66.0,123.0,301.0,324.0,184.0,200.0,218.0,96.0,141.0,518.0
hsa-miR-184,7.0,2.0,3.0,4.0,4.0,0.0,0.0,7.0,75.0,0.0
hsa-miR-1843,25.0,50.0,53.0,65.0,57.0,60.0,94.0,25.0,69.0,322.0
hsa-miR-185-3p,3.0,27.0,0.0,12.0,7.0,20.0,35.0,1.0,9.0,0.0
hsa-miR-185-5p,753.0,1325.0,565.0,814.0,1472.0,2666.0,2312.0,625.0,968.0,3775.0
hsa-miR-186-5p,861.0,1507.0,978.0,880.0,385.0,1244.0,912.0,652.0,1245.0,1882.0
hsa-miR-187-3p,0.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,29.0
hsa-miR-188-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-18a-3p,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-18a-5p,4.0,16.0,0.0,2.0,4.0,8.0,16.0,6.0,8.0,16.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1908-5p,8.0,11.0,2.0,12.0,45.0,14.0,34.0,4.0,19.0,66.0
hsa-miR-190a-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
hsa-miR-191-3p,3.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-191-5p,385.0,3140.0,681.0,745.0,1764.0,2449.0,2627.0,774.0,1239.0,4172.0
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-192-3p,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,320.0,552.0,433.0,423.0,312.0,533.0,432.0,434.0,488.0,1034.0
hsa-miR-193a-3p,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
hsa-miR-193a-5p,37.0,71.0,30.0,30.0,36.0,75.0,28.0,35.0,45.0,164.0
hsa-miR-193b-3p,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
hsa-miR-193b-5p,4.0,0.0,6.0,4.0,4.0,5.0,0.0,21.0,3.0,0.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,30.0,172.0,108.0,129.0,69.0,62.0,95.0,59.0,83.0,229.0
hsa-miR-195-3p,7.0,16.0,15.0,14.0,31.0,26.0,6.0,18.0,9.0,259.0
hsa-miR-195-5p,0.0,19.0,9.0,1.0,15.0,19.0,21.0,4.0,8.0,126.0
hsa-miR-196a-5p,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-196b-5p,1.0,25.0,10.0,8.0,3.0,5.0,1.0,5.0,14.0,0.0
hsa-miR-197-3p,4.0,31.0,7.0,2.0,4.0,0.0,17.0,2.0,9.0,0.0
hsa-miR-197-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1976,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,299.0,2453.0,154.0,37.0,181.0,2957.0,623.0,443.0,123.0,2185.0
hsa-miR-199a-5p,136.0,694.0,147.0,90.0,120.0,393.0,302.0,102.0,183.0,632.0
hsa-miR-199b-3p,22.0,5.0,35.0,78.0,138.0,85.0,122.0,49.0,624.0,18.0
hsa-miR-199b-5p,19.0,29.0,33.0,9.0,12.0,14.0,14.0,20.0,18.0,58.0
hsa-miR-19a-3p,1.0,16.0,1.0,0.0,1.0,0.0,1.0,5.0,4.0,0.0
hsa-miR-19a-5p,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,9.0,67.0,12.0,16.0,5.0,36.0,2.0,13.0,19.0,0.0
hsa-miR-200a-3p,17.0,8.0,2.0,4.0,12.0,18.0,9.0,12.0,15.0,16.0
hsa-miR-200a-5p,17.0,20.0,3.0,4.0,3.0,31.0,7.0,10.0,17.0,62.0
hsa-miR-200b-3p,49.0,25.0,4.0,4.0,9.0,26.0,38.0,38.0,51.0,24.0
hsa-miR-200b-5p,0.0,2.0,0.0,8.0,0.0,3.0,1.0,1.0,11.0,0.0
hsa-miR-200c-3p,34.0,60.0,3.0,9.0,16.0,44.0,42.0,19.0,43.0,113.0
hsa-miR-202-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-203a-3p,12.0,40.0,5.0,0.0,1.0,9.0,0.0,8.0,81.0,0.0
hsa-miR-204-3p,12.0,2.0,5.0,6.0,11.0,3.0,25.0,29.0,7.0,64.0
hsa-miR-204-5p,7.0,6.0,3.0,1.0,49.0,0.0,16.0,3.0,9.0,39.0
hsa-miR-205-5p,1.0,8.0,1.0,0.0,0.0,3.0,2.0,8.0,51.0,0.0
hsa-miR-206,3.0,6.0,26.0,40.0,5.0,8.0,18.0,14.0,75.0,27.0
hsa-miR-208a-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-208b-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0
hsa-miR-20a-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,38.0,209.0,22.0,36.0,63.0,188.0,89.0,65.0,72.0,463.0
hsa-miR-20b-3p,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20b-5p,6.0,22.0,3.0,4.0,8.0,5.0,0.0,8.0,4.0,27.0
hsa-miR-21-3p,11.0,24.0,0.0,0.0,0.0,11.0,8.0,0.0,3.0,54.0
hsa-miR-21-5p,4342.0,31396.0,9695.0,5672.0,9548.0,23693.0,21851.0,6281.0,9159.0,48266.0
hsa-miR-210-3p,0.0,12.0,6.0,0.0,6.0,2.0,16.0,7.0,5.0,41.0
hsa-miR-2110,19.0,19.0,18.0,30.0,43.0,25.0,51.0,6.0,30.0,81.0
hsa-miR-2115-3p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
hsa-miR-2115-5p,3.0,9.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-212-3p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-5p,1.0,1.0,0.0,4.0,0.0,7.0,0.0,2.0,0.0,0.0
hsa-miR-214-3p,0.0,0.0,3.0,3.0,0.0,13.0,0.0,3.0,0.0,30.0
hsa-miR-214-5p,1.0,8.0,0.0,6.0,2.0,1.0,0.0,5.0,2.0,0.0
hsa-miR-215-5p,0.0,8.0,20.0,8.0,3.0,18.0,0.0,10.0,7.0,139.0
hsa-miR-216a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-216a-5p,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,1.0,0.0,0.0,9.0,0.0,7.0,0.0,1.0,4.0,0.0
hsa-miR-218-5p,12.0,33.0,62.0,20.0,7.0,116.0,21.0,34.0,4.0,51.0
hsa-miR-219a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0
hsa-miR-219a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
hsa-miR-22-3p,420.0,1222.0,402.0,487.0,389.0,580.0,680.0,330.0,588.0,1252.0
hsa-miR-22-5p,64.0,216.0,107.0,109.0,76.0,131.0,113.0,70.0,119.0,339.0
hsa-miR-221-3p,281.0,1073.0,172.0,118.0,221.0,942.0,621.0,212.0,434.0,785.0
hsa-miR-221-5p,15.0,30.0,22.0,5.0,5.0,48.0,26.0,23.0,13.0,25.0
hsa-miR-222-3p,394.0,1282.0,510.0,811.0,1448.0,1353.0,2811.0,490.0,1172.0,4833.0
hsa-miR-222-5p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-223-3p,142.0,1725.0,76.0,23.0,155.0,1269.0,207.0,194.0,232.0,687.0
hsa-miR-223-5p,229.0,1040.0,951.0,321.0,758.0,944.0,991.0,453.0,354.0,4140.0
hsa-miR-224-5p,23.0,150.0,49.0,78.0,39.0,118.0,192.0,76.0,60.0,272.0
hsa-miR-2276-3p,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-2355-3p,5.0,15.0,0.0,1.0,3.0,31.0,18.0,0.0,5.0,0.0
hsa-miR-2355-5p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-23a-3p,95.0,542.0,36.0,34.0,305.0,374.0,199.0,68.0,200.0,793.0
hsa-miR-23a-5p,27.0,6.0,1.0,4.0,0.0,6.0,12.0,3.0,0.0,9.0
hsa-miR-23b-3p,25.0,152.0,9.0,12.0,195.0,81.0,61.0,29.0,48.0,306.0
hsa-miR-23b-5p,0.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0
hsa-miR-24-1-5p,0.0,32.0,21.0,21.0,1.0,3.0,7.0,11.0,6.0,347.0
