miRNA,SRR12214115,SRR12214116,SRR12214117,SRR12214118,SRR12214119,SRR12214120,SRR12214121,SRR12214122
hsa-miR-10396a-5p,2.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0
hsa-miR-10396b-3p,1.0,0.0,4.0,0.0,7.0,0.0,2.0,2.0
hsa-miR-10396b-5p,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-10398-3p,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,77.0,80.0,47.0,111.0,119.0,56.0,39.0,133.0
hsa-miR-10399-5p,20.0,11.0,7.0,33.0,2.0,11.0,1.0,3.0
hsa-miR-103a-1-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-103a-2-5p,8.0,14.0,1.0,0.0,42.0,16.0,1.0,5.0
hsa-miR-103a-3p,15822.0,25691.0,1523.0,8264.0,1666.0,14645.0,3413.0,5694.0
hsa-miR-10401-3p,34.0,25.0,7.0,19.0,31.0,9.0,10.0,9.0
hsa-miR-10401-5p,3.0,0.0,2.0,4.0,1.0,0.0,2.0,1.0
hsa-miR-105-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-105-5p,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
hsa-miR-10527-5p,3.0,1.0,0.0,7.0,3.0,2.0,0.0,6.0
hsa-miR-106a-3p,11.0,9.0,4.0,10.0,7.0,18.0,3.0,5.0
hsa-miR-106a-5p,143.0,373.0,150.0,193.0,205.0,237.0,53.0,70.0
hsa-miR-106b-3p,9711.0,6661.0,7913.0,16164.0,8804.0,8680.0,5894.0,9773.0
hsa-miR-106b-5p,1272.0,4256.0,1952.0,1591.0,1944.0,1802.0,440.0,659.0
hsa-miR-107,2155.0,1926.0,183.0,627.0,3322.0,634.0,158.0,661.0
hsa-miR-10a-3p,41.0,134.0,18.0,23.0,50.0,54.0,26.0,14.0
hsa-miR-10a-5p,1.0,3.0,4.0,5.0,2.0,6.0,0.0,4.0
hsa-miR-10b-3p,12.0,8.0,3.0,10.0,13.0,13.0,7.0,3.0
hsa-miR-10b-5p,5.0,1.0,3.0,6.0,5.0,9.0,2.0,2.0
hsa-miR-11399,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-11400,187.0,98.0,87.0,248.0,227.0,300.0,284.0,469.0
hsa-miR-11401,53.0,15.0,17.0,157.0,24.0,22.0,34.0,68.0
hsa-miR-1179,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0
hsa-miR-1180-3p,155.0,216.0,127.0,155.0,109.0,128.0,56.0,81.0
hsa-miR-1185-1-3p,21.0,16.0,18.0,61.0,23.0,34.0,13.0,12.0
hsa-miR-1185-2-3p,7.0,11.0,8.0,22.0,11.0,14.0,13.0,7.0
hsa-miR-1185-5p,0.0,4.0,0.0,7.0,3.0,0.0,1.0,0.0
hsa-miR-1193,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0
hsa-miR-1197,13.0,32.0,23.0,72.0,22.0,25.0,20.0,12.0
hsa-miR-12121,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-12132,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12136,7.0,11.0,0.0,1.0,19.0,3.0,3.0,7.0
hsa-miR-122-3p,1.0,7.0,5.0,184.0,42.0,7.0,97.0,0.0
hsa-miR-122-5p,107899.0,14092.0,101095.0,527976.0,24857.0,4538.0,1249284.0,13209.0
hsa-miR-1224-5p,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1225-3p,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
hsa-miR-1226-3p,3.0,3.0,0.0,4.0,0.0,2.0,0.0,3.0
hsa-miR-1226-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1227-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1228-3p,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1228-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1229-3p,3.0,6.0,3.0,0.0,1.0,3.0,3.0,2.0
hsa-miR-1229-5p,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122b-5p,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0
hsa-miR-1233-5p,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0
hsa-miR-1236-5p,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1238-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-124-3p,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0
hsa-miR-1244,2.0,2.0,0.0,1.0,5.0,2.0,2.0,5.0
hsa-miR-1246,607.0,1074.0,234.0,409.0,380.0,301.0,272.0,482.0
hsa-miR-1247-3p,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-1247-5p,17.0,42.0,1.0,1.0,15.0,19.0,2.0,0.0
hsa-miR-1248,9.0,6.0,3.0,11.0,26.0,23.0,29.0,5.0
hsa-miR-1249-3p,18.0,10.0,9.0,12.0,18.0,9.0,3.0,18.0
hsa-miR-1250-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-1250-5p,87.0,75.0,78.0,202.0,110.0,59.0,49.0,131.0
hsa-miR-1255a,46.0,28.0,71.0,43.0,40.0,20.0,10.0,35.0
hsa-miR-1255b-5p,124.0,81.0,160.0,165.0,89.0,71.0,43.0,96.0
hsa-miR-1256,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0
hsa-miR-1257,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-1258,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0
hsa-miR-125a-3p,55.0,11.0,32.0,109.0,39.0,14.0,34.0,40.0
hsa-miR-125a-5p,191.0,242.0,83.0,278.0,578.0,464.0,179.0,191.0
hsa-miR-125b-1-3p,7.0,1.0,2.0,19.0,8.0,10.0,10.0,0.0
hsa-miR-125b-2-3p,1.0,3.0,1.0,12.0,3.0,5.0,14.0,0.0
hsa-miR-125b-5p,56.0,103.0,55.0,426.0,275.0,384.0,423.0,103.0
hsa-miR-126-3p,105789.0,80262.0,98610.0,171736.0,102404.0,69014.0,58662.0,123441.0
hsa-miR-126-5p,1850.0,3229.0,1930.0,3372.0,2964.0,1345.0,1340.0,2143.0
hsa-miR-1260b,28.0,147.0,16.0,41.0,73.0,49.0,22.0,41.0
hsa-miR-1261,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1262,2.0,3.0,5.0,10.0,4.0,6.0,3.0,7.0
hsa-miR-1265,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-1266-5p,3.0,3.0,1.0,2.0,13.0,8.0,1.0,3.0
hsa-miR-1268a,0.0,26.0,2.0,10.0,3.0,23.0,5.0,2.0
hsa-miR-1268b,16.0,1.0,7.0,0.0,45.0,4.0,1.0,11.0
hsa-miR-1269a,44.0,0.0,1.0,6.0,0.0,11.0,17.0,1.0
hsa-miR-1269b,34.0,1.0,1.0,7.0,92.0,8.0,4.0,1.0
hsa-miR-127-3p,463.0,227.0,282.0,1656.0,800.0,598.0,513.0,544.0
hsa-miR-1270,7.0,5.0,3.0,10.0,10.0,4.0,3.0,10.0
hsa-miR-1271-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1271-5p,20.0,9.0,16.0,83.0,23.0,17.0,25.0,28.0
hsa-miR-1273c,9.0,6.0,4.0,14.0,8.0,6.0,6.0,12.0
hsa-miR-1273h-3p,177.0,91.0,127.0,422.0,173.0,80.0,111.0,237.0
hsa-miR-1273h-5p,103.0,27.0,91.0,300.0,55.0,51.0,92.0,159.0
hsa-miR-1275,357.0,65.0,33.0,76.0,142.0,90.0,47.0,93.0
hsa-miR-1276,2.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0
hsa-miR-1277-3p,7.0,6.0,4.0,16.0,9.0,15.0,7.0,6.0
hsa-miR-1278,29.0,21.0,36.0,97.0,33.0,22.0,26.0,36.0
hsa-miR-128-1-5p,9.0,10.0,4.0,19.0,13.0,7.0,6.0,18.0
hsa-miR-128-3p,763.0,664.0,450.0,1392.0,864.0,516.0,568.0,972.0
hsa-miR-1283,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1284,2.0,8.0,4.0,8.0,9.0,4.0,2.0,6.0
hsa-miR-1285-3p,117.0,74.0,99.0,171.0,68.0,105.0,45.0,110.0
hsa-miR-1285-5p,12.0,8.0,7.0,5.0,16.0,6.0,6.0,12.0
hsa-miR-1286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-3p,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
hsa-miR-1287-5p,72.0,60.0,47.0,132.0,140.0,82.0,56.0,58.0
hsa-miR-1288-3p,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-1289,1.0,2.0,4.0,3.0,3.0,2.0,1.0,3.0
hsa-miR-129-1-3p,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-129-2-3p,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0
hsa-miR-129-5p,17.0,8.0,9.0,19.0,17.0,42.0,12.0,12.0
hsa-miR-1291,9.0,9.0,3.0,4.0,21.0,10.0,3.0,3.0
hsa-miR-1292-3p,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1292-5p,24.0,4.0,19.0,28.0,20.0,7.0,2.0,17.0
hsa-miR-1293,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-1294,42.0,30.0,47.0,115.0,27.0,31.0,24.0,67.0
hsa-miR-1295a,2.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0
hsa-miR-1295b-3p,1.0,2.0,0.0,14.0,0.0,1.0,5.0,0.0
hsa-miR-1296-3p,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-1296-5p,37.0,51.0,20.0,109.0,48.0,39.0,27.0,55.0
hsa-miR-1297,20.0,1.0,0.0,27.0,15.0,27.0,12.0,0.0
hsa-miR-1298-5p,8.0,4.0,3.0,3.0,7.0,2.0,3.0,2.0
hsa-miR-1299,340.0,321.0,54.0,813.0,56.0,72.0,57.0,88.0
hsa-miR-1301-3p,168.0,88.0,112.0,378.0,189.0,85.0,121.0,194.0
hsa-miR-1301-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
hsa-miR-1302,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1303,5.0,8.0,7.0,26.0,5.0,9.0,6.0,12.0
hsa-miR-1304-3p,0.0,0.0,0.0,2.0,0.0,10.0,0.0,3.0
hsa-miR-1304-5p,105.0,38.0,91.0,194.0,52.0,31.0,42.0,142.0
hsa-miR-1305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1306-3p,44.0,15.0,20.0,45.0,21.0,16.0,13.0,25.0
hsa-miR-1306-5p,3.0,11.0,4.0,8.0,14.0,2.0,2.0,4.0
hsa-miR-1307-3p,868.0,528.0,780.0,2837.0,1161.0,728.0,954.0,2178.0
hsa-miR-1307-5p,302.0,275.0,209.0,483.0,333.0,158.0,163.0,280.0
hsa-miR-130a-3p,200.0,386.0,191.0,301.0,235.0,218.0,153.0,175.0
hsa-miR-130a-5p,17.0,48.0,17.0,13.0,41.0,11.0,18.0,22.0
hsa-miR-130b-3p,90.0,93.0,85.0,116.0,72.0,59.0,30.0,59.0
hsa-miR-130b-5p,6.0,38.0,2.0,13.0,37.0,9.0,15.0,34.0
hsa-miR-132-3p,46.0,86.0,72.0,101.0,111.0,63.0,50.0,97.0
hsa-miR-132-5p,10.0,3.0,9.0,14.0,15.0,10.0,9.0,12.0
hsa-miR-1323,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
hsa-miR-133a-3p,159.0,194.0,52.0,498.0,334.0,186.0,234.0,151.0
hsa-miR-133a-5p,2.0,2.0,2.0,8.0,2.0,4.0,3.0,4.0
hsa-miR-133b,8.0,9.0,0.0,13.0,10.0,27.0,19.0,1.0
hsa-miR-134-3p,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0
hsa-miR-134-5p,815.0,686.0,926.0,3718.0,1132.0,1290.0,1823.0,951.0
hsa-miR-1343-3p,0.0,5.0,1.0,9.0,7.0,0.0,5.0,0.0
hsa-miR-1343-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-2-3p,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0
hsa-miR-135a-3p,9.0,2.0,1.0,8.0,4.0,2.0,1.0,6.0
hsa-miR-135a-5p,5.0,7.0,4.0,6.0,6.0,6.0,1.0,4.0
hsa-miR-135b-3p,0.0,3.0,0.0,3.0,4.0,3.0,0.0,1.0
hsa-miR-135b-5p,5.0,16.0,2.0,7.0,86.0,38.0,3.0,2.0
hsa-miR-136-3p,114.0,221.0,118.0,353.0,222.0,247.0,192.0,105.0
hsa-miR-136-5p,47.0,27.0,54.0,184.0,26.0,81.0,41.0,35.0
hsa-miR-137-5p,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-138-1-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-138-5p,6.0,8.0,1.0,5.0,6.0,3.0,4.0,12.0
hsa-miR-139-3p,150.0,73.0,157.0,366.0,115.0,73.0,88.0,144.0
hsa-miR-139-5p,633.0,508.0,643.0,1024.0,948.0,452.0,324.0,950.0
hsa-miR-140-3p,58184.0,51488.0,67368.0,79442.0,49907.0,50144.0,28870.0,50835.0
hsa-miR-140-5p,254.0,346.0,336.0,476.0,309.0,186.0,139.0,272.0
hsa-miR-141-3p,27.0,116.0,22.0,35.0,36.0,160.0,14.0,10.0
hsa-miR-141-5p,1.0,7.0,2.0,0.0,9.0,16.0,1.0,1.0
hsa-miR-142-3p,1543.0,1726.0,1197.0,1347.0,1838.0,1572.0,421.0,1385.0
hsa-miR-142-5p,25691.0,17558.0,28415.0,43711.0,15717.0,15389.0,9641.0,21245.0
hsa-miR-143-3p,22203.0,40838.0,51141.0,72405.0,57569.0,73598.0,52195.0,56943.0
hsa-miR-143-5p,82.0,237.0,70.0,96.0,251.0,332.0,196.0,112.0
hsa-miR-144-3p,2699.0,3706.0,4134.0,3470.0,1780.0,4441.0,539.0,1061.0
hsa-miR-144-5p,1463.0,4640.0,2445.0,1881.0,1797.0,2746.0,288.0,679.0
hsa-miR-145-3p,96.0,81.0,119.0,167.0,125.0,168.0,241.0,187.0
hsa-miR-145-5p,307.0,941.0,401.0,460.0,1340.0,1959.0,2541.0,876.0
hsa-miR-1468-5p,6.0,2.0,3.0,10.0,4.0,3.0,2.0,6.0
hsa-miR-1469,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-146a-3p,87.0,26.0,34.0,131.0,47.0,47.0,44.0,40.0
hsa-miR-146a-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-146b-3p,124.0,86.0,114.0,376.0,183.0,136.0,115.0,161.0
hsa-miR-147b-3p,53.0,113.0,38.0,66.0,48.0,251.0,32.0,53.0
hsa-miR-147b-5p,0.0,4.0,4.0,3.0,1.0,8.0,2.0,2.0
hsa-miR-148a-3p,209427.0,135043.0,428358.0,1284211.0,174082.0,230809.0,364763.0,488229.0
hsa-miR-148a-5p,253.0,278.0,272.0,816.0,326.0,390.0,467.0,460.0
hsa-miR-148b-3p,12273.0,7963.0,12435.0,39997.0,16920.0,11136.0,13672.0,22349.0
hsa-miR-148b-5p,102.0,231.0,126.0,200.0,197.0,106.0,70.0,106.0
hsa-miR-149-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-149-5p,6.0,1.0,0.0,8.0,9.0,19.0,4.0,4.0
hsa-miR-150-3p,246.0,102.0,178.0,311.0,138.0,108.0,65.0,131.0
hsa-miR-150-5p,2431.0,6405.0,2551.0,3276.0,4531.0,3470.0,1822.0,2870.0
hsa-miR-151a-3p,100638.0,38845.0,86341.0,259117.0,74331.0,70389.0,89605.0,134390.0
hsa-miR-151a-5p,456.0,927.0,270.0,551.0,1007.0,380.0,364.0,661.0
hsa-miR-151b,136.0,73.0,67.0,104.0,82.0,7.0,46.0,8.0
hsa-miR-152-3p,2589.0,1961.0,1765.0,6381.0,2840.0,2437.0,2118.0,2025.0
hsa-miR-152-5p,4.0,9.0,4.0,6.0,9.0,4.0,6.0,3.0
hsa-miR-153-3p,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
hsa-miR-1537-3p,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-1538,8.0,0.0,4.0,6.0,5.0,0.0,1.0,4.0
hsa-miR-154-3p,0.0,6.0,2.0,6.0,4.0,2.0,5.0,2.0
hsa-miR-154-5p,7.0,31.0,4.0,43.0,17.0,20.0,23.0,10.0
hsa-miR-155-5p,684.0,553.0,622.0,1034.0,791.0,889.0,422.0,750.0
hsa-miR-15a-3p,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,420.0,1575.0,470.0,433.0,602.0,460.0,173.0,232.0
hsa-miR-15b-3p,722.0,1254.0,533.0,758.0,1028.0,961.0,449.0,569.0
hsa-miR-15b-5p,802.0,884.0,995.0,1520.0,672.0,574.0,474.0,1083.0
hsa-miR-16-1-3p,5.0,6.0,2.0,7.0,9.0,6.0,2.0,2.0
hsa-miR-16-2-3p,2225.0,1388.0,1023.0,1990.0,1423.0,1434.0,982.0,1299.0
hsa-miR-16-5p,9256.0,24592.0,10144.0,10424.0,10602.0,8093.0,4488.0,6716.0
hsa-miR-17-3p,14.0,44.0,19.0,13.0,31.0,27.0,5.0,8.0
hsa-miR-17-5p,1515.0,5096.0,1834.0,2805.0,3517.0,2211.0,1158.0,1454.0
hsa-miR-181a-2-3p,384.0,275.0,268.0,579.0,416.0,333.0,244.0,410.0
hsa-miR-181a-3p,165.0,114.0,117.0,149.0,254.0,111.0,87.0,197.0
hsa-miR-181a-5p,5614.0,4323.0,5893.0,8781.0,6827.0,4979.0,3087.0,7043.0
hsa-miR-181b-2-3p,5.0,2.0,4.0,9.0,4.0,4.0,5.0,4.0
hsa-miR-181b-3p,9.0,19.0,20.0,37.0,26.0,16.0,8.0,11.0
hsa-miR-181b-5p,1332.0,913.0,1109.0,1934.0,1368.0,1112.0,684.0,1364.0
hsa-miR-181c-3p,136.0,138.0,157.0,351.0,203.0,117.0,145.0,193.0
hsa-miR-181c-5p,23.0,82.0,27.0,46.0,62.0,49.0,27.0,26.0
hsa-miR-181d-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,255.0,249.0,268.0,463.0,318.0,211.0,206.0,373.0
hsa-miR-182-3p,4.0,2.0,2.0,7.0,0.0,5.0,2.0,2.0
hsa-miR-182-5p,8113.0,12622.0,13363.0,13789.0,8399.0,11360.0,2701.0,3878.0
hsa-miR-1827,2.0,3.0,6.0,8.0,1.0,3.0,2.0,1.0
hsa-miR-183-3p,3.0,4.0,3.0,4.0,0.0,4.0,0.0,0.0
hsa-miR-183-5p,1775.0,2467.0,2344.0,3000.0,1804.0,2367.0,755.0,911.0
hsa-miR-184,3.0,7.0,7.0,8.0,9.0,10.0,4.0,5.0
hsa-miR-1843,529.0,243.0,412.0,1312.0,380.0,269.0,471.0,664.0
hsa-miR-185-3p,673.0,379.0,421.0,1376.0,610.0,357.0,445.0,678.0
hsa-miR-185-5p,19898.0,14428.0,20844.0,51800.0,20007.0,17543.0,12671.0,16320.0
hsa-miR-186-3p,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-186-5p,8456.0,9468.0,7822.0,11611.0,10761.0,8706.0,4465.0,7320.0
hsa-miR-187-3p,1.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0
hsa-miR-188-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-188-5p,9.0,9.0,4.0,4.0,7.0,2.0,2.0,5.0
hsa-miR-18a-3p,16.0,40.0,15.0,30.0,49.0,42.0,14.0,15.0
hsa-miR-18a-5p,39.0,155.0,44.0,49.0,87.0,50.0,19.0,27.0
hsa-miR-18b-3p,2.0,2.0,3.0,2.0,3.0,6.0,2.0,1.0
hsa-miR-18b-5p,0.0,18.0,17.0,14.0,44.0,6.0,3.0,7.0
hsa-miR-1908-3p,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,14.0,6.0,3.0,22.0,16.0,7.0,3.0,3.0
hsa-miR-1909-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-3p,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-190a-5p,4.0,25.0,1.0,1.0,3.0,13.0,1.0,1.0
hsa-miR-190b-5p,18.0,40.0,32.0,29.0,42.0,21.0,17.0,50.0
hsa-miR-191-3p,11.0,8.0,6.0,29.0,13.0,8.0,20.0,16.0
hsa-miR-191-5p,12132.0,17089.0,14233.0,24865.0,19152.0,12131.0,10018.0,21016.0
hsa-miR-1910-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1910-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1911-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1914-3p,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
hsa-miR-1914-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-192-3p,3.0,35.0,5.0,6.0,19.0,38.0,9.0,4.0
hsa-miR-192-5p,20905.0,49881.0,12923.0,67130.0,50537.0,109953.0,78166.0,10802.0
hsa-miR-193a-3p,6.0,15.0,16.0,13.0,3.0,4.0,4.0,15.0
hsa-miR-193a-5p,164.0,123.0,192.0,454.0,108.0,91.0,74.0,288.0
hsa-miR-193b-3p,59.0,162.0,47.0,117.0,210.0,68.0,142.0,30.0
hsa-miR-193b-5p,46.0,16.0,22.0,78.0,8.0,15.0,25.0,13.0
hsa-miR-194-3p,18.0,110.0,9.0,96.0,99.0,190.0,79.0,22.0
hsa-miR-194-5p,1871.0,6636.0,1711.0,10628.0,5478.0,13497.0,9598.0,1499.0
hsa-miR-195-3p,13.0,11.0,3.0,35.0,15.0,32.0,13.0,10.0
hsa-miR-195-5p,3.0,16.0,1.0,14.0,19.0,27.0,9.0,2.0
hsa-miR-196a-1-3p,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-196a-3p,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-196a-5p,130.0,303.0,34.0,116.0,807.0,473.0,50.0,64.0
hsa-miR-196b-3p,1.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0
hsa-miR-196b-5p,203.0,418.0,123.0,250.0,778.0,293.0,92.0,118.0
hsa-miR-197-3p,594.0,2534.0,1197.0,1159.0,2435.0,1109.0,752.0,1383.0
hsa-miR-197-5p,13.0,2.0,2.0,19.0,2.0,4.0,6.0,12.0
hsa-miR-1976,24.0,30.0,23.0,34.0,36.0,24.0,7.0,41.0
hsa-miR-199a-3p,5859.0,11581.0,7609.0,37191.0,11145.0,1270.0,13807.0,8220.0
hsa-miR-199a-5p,6191.0,4444.0,5116.0,15181.0,9951.0,6384.0,6101.0,10629.0
hsa-miR-199b-3p,8717.0,1797.0,5861.0,699.0,12719.0,14258.0,2111.0,17464.0
hsa-miR-199b-5p,421.0,803.0,1092.0,1328.0,938.0,1379.0,328.0,778.0
hsa-miR-19a-3p,94.0,116.0,82.0,130.0,92.0,88.0,35.0,52.0
hsa-miR-19a-5p,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
hsa-miR-19b-1-5p,0.0,8.0,0.0,0.0,4.0,1.0,2.0,1.0
hsa-miR-19b-3p,1033.0,2254.0,1022.0,1278.0,1890.0,1454.0,557.0,820.0
hsa-miR-200a-3p,402.0,1785.0,148.0,385.0,1747.0,5654.0,313.0,315.0
hsa-miR-200a-5p,118.0,360.0,80.0,236.0,460.0,1063.0,82.0,121.0
hsa-miR-200b-3p,821.0,8409.0,696.0,1534.0,9263.0,15322.0,1099.0,1018.0
hsa-miR-200b-5p,13.0,141.0,7.0,30.0,133.0,180.0,13.0,25.0
