miRNA,SRR16828727,SRR16828728,SRR16828729,SRR16828730,SRR16828731,SRR16828732,SRR16828733,SRR16828734,SRR16828735,SRR16828736,SRR16828737,SRR16828738,SRR16828739,SRR16828740,SRR16828741
hsa-miR-1-5p,8.0,0.0,13.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-100-5p,252.0,776.0,1922.0,830.0,354.0,472.0,1076.0,2830.0,3273.0,1010.0,424.0,1091.0,79.0,990.0,1212.0
hsa-miR-101-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-101-3p,6.0,7.0,24.0,23.0,10.0,1.0,77.0,0.0,4.0,3.0,7.0,9.0,0.0,0.0,24.0
hsa-miR-101-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-10396a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
hsa-miR-10399-3p,38.0,105.0,35.0,0.0,1.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,26.0,0.0
hsa-miR-103a-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-103a-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-103a-3p,11.0,183.0,20.0,48.0,69.0,19.0,0.0,0.0,29.0,23.0,11.0,21.0,1.0,5.0,69.0
hsa-miR-10401-3p,0.0,27.0,29.0,1.0,0.0,50.0,177.0,26.0,14.0,43.0,0.0,62.0,157.0,19.0,0.0
hsa-miR-105-5p,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106a-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106b-3p,0.0,18.0,40.0,4.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,3.0,0.0,0.0,5.0
hsa-miR-106b-5p,2.0,4.0,8.0,11.0,0.0,0.0,1.0,0.0,15.0,5.0,0.0,10.0,0.0,0.0,7.0
hsa-miR-107,0.0,1.0,1.0,86.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-10a-3p,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0
hsa-miR-10a-5p,225.0,1563.0,1882.0,602.0,590.0,452.0,442.0,845.0,2258.0,456.0,1343.0,941.0,289.0,1437.0,876.0
hsa-miR-10b-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10b-5p,263.0,593.0,1103.0,592.0,385.0,120.0,276.0,338.0,544.0,102.0,137.0,215.0,101.0,382.0,234.0
hsa-miR-11181-5p,0.0,0.0,0.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-11400,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1180-3p,441.0,3554.0,9055.0,478.0,1366.0,1106.0,1245.0,2954.0,2285.0,2149.0,610.0,2912.0,1165.0,2561.0,378.0
hsa-miR-1183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1184,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-1-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-5p,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-1193,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-12136,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,0.0
hsa-miR-122-3p,0.0,27.0,0.0,63.0,0.0,119.0,1296.0,196.0,5417.0,195.0,31.0,587.0,221.0,892.0,1378.0
hsa-miR-122-5p,865.0,30836.0,45.0,1050.0,3327.0,101056.0,24682.0,915001.0,266774.0,189056.0,84265.0,253.0,32071.0,69711.0,11121.0
hsa-miR-1226-3p,0.0,0.0,18.0,42.0,2.0,0.0,0.0,55.0,21.0,33.0,0.0,0.0,0.0,16.0,0.0
hsa-miR-1227-3p,0.0,21.0,0.0,32.0,17.0,0.0,0.0,7.0,0.0,1.0,0.0,7.0,0.0,25.0,41.0
hsa-miR-1228-3p,0.0,11.0,0.0,0.0,12.0,0.0,1.0,27.0,0.0,13.0,80.0,16.0,0.0,0.0,0.0
hsa-miR-1228-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1229-5p,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-122b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,19.0,0.0,22.0,19.0,0.0,0.0
hsa-miR-122b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1233-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-1238-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-124-3p,2.0,8651.0,5.0,37.0,2.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-124-5p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,42.0,154.0,44.0,10.0,115.0,45.0,130.0,79.0,107.0,10.0,1.0,25.0,88.0,36.0,346.0
hsa-miR-1247-5p,8.0,36.0,12.0,51.0,19.0,0.0,0.0,77.0,26.0,1.0,0.0,6.0,0.0,112.0,5.0
hsa-miR-1248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1249-3p,10.0,26.0,20.0,32.0,11.0,1.0,0.0,0.0,5.0,16.0,3.0,0.0,3.0,0.0,41.0
hsa-miR-1250-5p,0.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,47.0,0.0
hsa-miR-1255b-5p,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
hsa-miR-1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,0.0,18.0,0.0,0.0,0.0
hsa-miR-125a-3p,2.0,35.0,0.0,0.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-5p,532.0,1729.0,2079.0,613.0,1341.0,243.0,367.0,348.0,660.0,1148.0,454.0,628.0,507.0,857.0,699.0
hsa-miR-125b-1-3p,9.0,9.0,36.0,0.0,0.0,61.0,0.0,117.0,14.0,99.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-125b-2-3p,0.0,0.0,0.0,37.0,40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-125b-5p,263.0,590.0,616.0,579.0,811.0,315.0,160.0,305.0,332.0,1468.0,248.0,242.0,33.0,409.0,489.0
hsa-miR-126-3p,2316.0,6997.0,14401.0,6706.0,3639.0,1189.0,1887.0,863.0,3358.0,4917.0,11402.0,7000.0,2347.0,1094.0,8939.0
hsa-miR-126-5p,43.0,20.0,198.0,146.0,74.0,9.0,1.0,15.0,23.0,2.0,213.0,3.0,25.0,0.0,137.0
hsa-miR-1260a,0.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1260b,1.0,21.0,1.0,8.0,15.0,0.0,2.0,25.0,12.0,46.0,20.0,16.0,24.0,15.0,4.0
hsa-miR-1261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
hsa-miR-1262,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268a,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0
hsa-miR-1268b,0.0,0.0,0.0,0.0,0.0,0.0,55.0,22.0,0.0,9.0,0.0,6.0,0.0,22.0,0.0
hsa-miR-1269a,0.0,0.0,0.0,0.0,7.0,0.0,0.0,114.0,0.0,20.0,0.0,4.0,0.0,5.0,58.0
hsa-miR-1269b,0.0,0.0,0.0,0.0,0.0,50.0,68.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,234.0,2154.0,967.0,690.0,658.0,358.0,1186.0,409.0,1001.0,304.0,166.0,547.0,246.0,2229.0,336.0
hsa-miR-1270,0.0,32.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
hsa-miR-1271-5p,0.0,0.0,0.0,8.0,1.0,33.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0
hsa-miR-1273c,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-3p,17.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,17.0,0.0
hsa-miR-1273h-5p,6.0,69.0,8.0,110.0,39.0,28.0,0.0,59.0,1.0,20.0,42.0,0.0,86.0,35.0,57.0
hsa-miR-1275,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-1277-3p,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0
hsa-miR-128-1-5p,24.0,51.0,1.0,0.0,1.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,38.0,887.0,295.0,83.0,74.0,22.0,97.0,188.0,359.0,20.0,24.0,91.0,84.0,58.0,84.0
hsa-miR-1283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1284,5.0,39.0,54.0,81.0,11.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,29.0
hsa-miR-1285-3p,0.0,0.0,30.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-5p,89.0,50.0,34.0,163.0,84.0,23.0,52.0,46.0,3.0,1.0,123.0,6.0,51.0,4.0,217.0
hsa-miR-1287-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,5.0,24.0,45.0,2.0,0.0,0.0,40.0,34.0,22.0,34.0,0.0,12.0,0.0,11.0,33.0
hsa-miR-1288-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
hsa-miR-129-1-3p,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-2-3p,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,1.0,99.0,1.0,40.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,18.0,0.0
hsa-miR-1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1291,7.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-3p,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,12.0,127.0,265.0,0.0,49.0,0.0,0.0,94.0,44.0,54.0,0.0,54.0,25.0,73.0,0.0
hsa-miR-1294,9.0,35.0,154.0,31.0,21.0,0.0,128.0,37.0,58.0,0.0,16.0,13.0,0.0,13.0,0.0
hsa-miR-1295b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,0.0,24.0,0.0,8.0,0.0,2.0,1.0,0.0,24.0,3.0,0.0,8.0,0.0,1.0,8.0
hsa-miR-1298-5p,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1299,1.0,0.0,0.0,0.0,16.0,0.0,0.0,53.0,1.0,0.0,0.0,4.0,0.0,24.0,0.0
hsa-miR-1301-3p,24.0,278.0,139.0,45.0,198.0,0.0,0.0,166.0,96.0,118.0,107.0,116.0,118.0,501.0,11.0
hsa-miR-1303,3.0,59.0,38.0,3.0,0.0,0.0,0.0,28.0,33.0,104.0,0.0,31.0,43.0,26.0,1.0
hsa-miR-1304-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-1304-5p,6.0,32.0,0.0,50.0,42.0,0.0,0.0,0.0,0.0,98.0,0.0,24.0,0.0,66.0,72.0
hsa-miR-1306-3p,16.0,48.0,305.0,0.0,2.0,0.0,60.0,141.0,102.0,23.0,39.0,64.0,16.0,89.0,1.0
hsa-miR-1306-5p,34.0,71.0,78.0,128.0,136.0,7.0,114.0,50.0,1413.0,105.0,41.0,49.0,66.0,74.0,107.0
hsa-miR-1307-3p,310.0,2137.0,2022.0,310.0,1160.0,2228.0,3686.0,3552.0,3661.0,4527.0,357.0,1615.0,571.0,2372.0,602.0
hsa-miR-1307-5p,3.0,0.0,0.0,1.0,0.0,1.0,30.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-130a-3p,10.0,215.0,132.0,108.0,30.0,6.0,0.0,23.0,75.0,24.0,51.0,0.0,75.0,1.0,209.0
hsa-miR-130a-5p,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-130b-3p,0.0,32.0,1.0,45.0,0.0,0.0,0.0,0.0,110.0,0.0,32.0,23.0,0.0,0.0,4.0
hsa-miR-130b-5p,1.0,44.0,41.0,11.0,20.0,14.0,1.0,60.0,1508.0,23.0,0.0,29.0,1.0,40.0,19.0
hsa-miR-132-3p,0.0,27.0,0.0,0.0,1.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0
hsa-miR-132-5p,5.0,294.0,74.0,16.0,28.0,2.0,143.0,0.0,45.0,26.0,12.0,26.0,0.0,24.0,80.0
hsa-miR-133a-3p,17132.0,10.0,61977.0,2700.0,23394.0,619.0,24.0,74.0,35.0,5.0,7.0,94.0,7.0,39.0,3232.0
hsa-miR-133a-5p,3.0,0.0,13.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-133b,220.0,0.0,2066.0,2.0,368.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,141.0
hsa-miR-134-3p,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-134-5p,15.0,135.0,2.0,58.0,56.0,95.0,0.0,0.0,46.0,105.0,22.0,0.0,58.0,140.0,108.0
hsa-miR-1343-3p,0.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-135a-3p,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,1.0,155.0,3.0,20.0,2.0,39.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,5.0,28.0
hsa-miR-135b-5p,0.0,30.0,2.0,15.0,1.0,0.0,0.0,0.0,9.0,14.0,0.0,17.0,1.0,0.0,15.0
hsa-miR-136-3p,4.0,38.0,13.0,21.0,13.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,25.0
hsa-miR-136-5p,7.0,29.0,12.0,4.0,13.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,9.0
hsa-miR-137-3p,0.0,202.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0
hsa-miR-137-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-1-3p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-2-3p,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,36.0,823.0,10.0,5.0,12.0,17.0,66.0,0.0,0.0,86.0,0.0,105.0,1.0,0.0,3.0
hsa-miR-139-3p,138.0,1018.0,1210.0,184.0,774.0,1003.0,1160.0,1161.0,1386.0,1547.0,405.0,645.0,502.0,1407.0,46.0
hsa-miR-139-5p,425.0,3358.0,1723.0,753.0,558.0,472.0,1914.0,364.0,8688.0,745.0,764.0,324.0,191.0,644.0,351.0
hsa-miR-140-3p,3.0,31.0,60.0,18.0,5.0,40.0,0.0,1.0,14.0,37.0,4.0,2.0,0.0,2.0,23.0
hsa-miR-140-5p,27.0,43.0,92.0,77.0,26.0,113.0,3.0,90.0,16.0,15.0,26.0,15.0,0.0,1.0,77.0
hsa-miR-141-3p,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,4.0,22.0,0.0,27.0,0.0,4.0,7.0
hsa-miR-141-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-142-3p,4.0,2.0,82.0,154.0,2.0,71.0,0.0,0.0,20.0,60.0,22.0,37.0,0.0,7.0,204.0
hsa-miR-142-5p,7.0,34.0,35.0,135.0,4.0,2.0,1.0,0.0,21.0,22.0,42.0,66.0,0.0,4.0,135.0
hsa-miR-143-3p,1231.0,533.0,5040.0,7090.0,1818.0,4190.0,26.0,296.0,1079.0,1363.0,135.0,1779.0,60.0,63.0,4733.0
hsa-miR-143-5p,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-3p,4.0,3.0,10.0,42.0,2.0,1.0,1.0,1.0,3.0,45.0,0.0,57.0,0.0,0.0,5.0
hsa-miR-144-5p,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-145-3p,4.0,1.0,19.0,5.0,5.0,7.0,0.0,0.0,45.0,2.0,2.0,44.0,0.0,21.0,3.0
hsa-miR-145-5p,62.0,53.0,281.0,261.0,89.0,902.0,6.0,12.0,119.0,106.0,15.0,108.0,1.0,62.0,263.0
hsa-miR-1468-5p,1.0,15.0,118.0,3.0,27.0,75.0,81.0,220.0,450.0,197.0,26.0,48.0,0.0,96.0,4.0
hsa-miR-146a-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,4272.0,29490.0,8828.0,3650.0,24010.0,8016.0,11110.0,17933.0,21671.0,13729.0,2823.0,7282.0,2078.0,6615.0,2582.0
hsa-miR-146b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146b-5p,29.0,14.0,39.0,115.0,28.0,1.0,0.0,117.0,238.0,500.0,69.0,4.0,2.0,87.0,181.0
hsa-miR-148a-3p,9.0,39.0,22.0,172.0,23.0,4.0,1.0,0.0,38.0,5.0,71.0,9.0,0.0,3.0,136.0
hsa-miR-148a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-148b-3p,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0
hsa-miR-148b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-149-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-149-5p,428.0,313.0,1370.0,47.0,533.0,69.0,1.0,178.0,288.0,23.0,73.0,70.0,1.0,4.0,66.0
hsa-miR-150-3p,11.0,280.0,83.0,0.0,99.0,0.0,80.0,105.0,98.0,76.0,107.0,111.0,13.0,346.0,61.0
hsa-miR-150-5p,781.0,3048.0,3892.0,1708.0,5318.0,546.0,721.0,679.0,8465.0,11842.0,1637.0,1442.0,1343.0,2972.0,573.0
hsa-miR-151a-3p,23.0,27.0,1.0,69.0,53.0,0.0,0.0,29.0,35.0,551.0,46.0,1.0,47.0,0.0,74.0
hsa-miR-151a-5p,252.0,1554.0,753.0,1244.0,294.0,186.0,315.0,624.0,1755.0,369.0,433.0,626.0,4.0,167.0,610.0
hsa-miR-151b,0.0,10.0,185.0,26.0,35.0,49.0,0.0,73.0,74.0,34.0,27.0,0.0,30.0,15.0,6.0
hsa-miR-152-3p,1.0,1.0,4.0,8.0,1.0,4.0,0.0,0.0,34.0,2.0,2.0,3.0,0.0,1.0,24.0
hsa-miR-152-5p,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-153-3p,0.0,376.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,8.0
hsa-miR-153-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,0.0,29.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-1538,0.0,38.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-3p,1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-154-5p,8.0,42.0,28.0,22.0,12.0,7.0,0.0,0.0,44.0,2.0,0.0,1.0,0.0,0.0,17.0
hsa-miR-155-5p,13.0,6.0,65.0,148.0,29.0,18.0,50.0,94.0,79.0,48.0,0.0,27.0,67.0,3.0,97.0
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-15a-5p,64.0,194.0,758.0,613.0,168.0,29.0,6.0,14.0,282.0,40.0,229.0,75.0,38.0,14.0,418.0
hsa-miR-15b-3p,6.0,32.0,242.0,35.0,21.0,0.0,1.0,15.0,58.0,2.0,1.0,0.0,1.0,13.0,95.0
hsa-miR-15b-5p,134.0,1010.0,2028.0,1868.0,259.0,73.0,377.0,224.0,2214.0,151.0,175.0,272.0,117.0,49.0,1501.0
