miRNA,SRR8586300,SRR8586301,SRR8586302,SRR8586303,SRR8586304
hsa-miR-10b-5p,175.0,890.0,893.0,3156.0,14861.0
hsa-miR-1180-3p,0.0,0.0,1.0,4.0,0.0
hsa-miR-1181,0.0,1.0,0.0,0.0,0.0
hsa-miR-1185-1-3p,0.0,0.0,0.0,2.0,0.0
hsa-miR-1185-2-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-1185-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-1197,0.0,0.0,0.0,1.0,1.0
hsa-miR-12136,0.0,0.0,1.0,0.0,0.0
hsa-miR-122-5p,0.0,105.0,0.0,1.0,24.0
hsa-miR-1225-5p,1.0,1.0,0.0,1.0,0.0
hsa-miR-1246,0.0,0.0,1.0,1.0,0.0
hsa-miR-1247-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-1257,0.0,0.0,0.0,0.0,1.0
hsa-miR-125a-3p,0.0,2.0,0.0,1.0,8.0
hsa-miR-125a-5p,320.0,1260.0,1408.0,5706.0,246.0
hsa-miR-125b-1-3p,0.0,0.0,1.0,13.0,25.0
hsa-miR-125b-2-3p,0.0,0.0,0.0,1.0,2.0
hsa-miR-125b-5p,678.0,1226.0,644.0,9166.0,582.0
hsa-miR-126-3p,5.0,38.0,3.0,9.0,22.0
hsa-miR-126-5p,0.0,6.0,4.0,3.0,6.0
hsa-miR-1260b,0.0,0.0,2.0,2.0,0.0
hsa-miR-1268a,0.0,0.0,1.0,0.0,0.0
hsa-miR-1268b,0.0,0.0,0.0,0.0,1.0
hsa-miR-127-3p,10.0,60.0,30.0,176.0,196.0
hsa-miR-127-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-1271-5p,0.0,6.0,6.0,23.0,43.0
hsa-miR-1273c,0.0,1.0,0.0,0.0,2.0
hsa-miR-1275,0.0,0.0,1.0,0.0,0.0
hsa-miR-1277-3p,2.0,0.0,0.0,0.0,0.0
hsa-miR-128-1-5p,0.0,0.0,0.0,1.0,2.0
hsa-miR-128-3p,0.0,5.0,8.0,23.0,11.0
hsa-miR-1285-3p,0.0,0.0,0.0,1.0,11.0
hsa-miR-1285-5p,0.0,0.0,0.0,0.0,2.0
hsa-miR-1286,0.0,0.0,0.0,0.0,1.0
hsa-miR-1287-5p,0.0,0.0,0.0,0.0,3.0
hsa-miR-1291,1.0,0.0,27.0,0.0,10.0
hsa-miR-1296-5p,0.0,0.0,3.0,4.0,3.0
hsa-miR-1299,1.0,1.0,0.0,0.0,2.0
hsa-miR-1301-3p,0.0,0.0,6.0,4.0,6.0
hsa-miR-1303,0.0,0.0,3.0,1.0,2.0
hsa-miR-1304-5p,2.0,0.0,1.0,0.0,1.0
hsa-miR-1307-3p,1.0,1.0,1.0,1.0,1.0
hsa-miR-1307-5p,2.0,3.0,3.0,8.0,33.0
hsa-miR-130a-3p,0.0,3.0,8.0,6.0,30.0
hsa-miR-130b-3p,0.0,0.0,1.0,2.0,24.0
hsa-miR-130b-5p,0.0,0.0,1.0,2.0,3.0
hsa-miR-132-5p,0.0,0.0,1.0,0.0,0.0
hsa-miR-135a-5p,0.0,0.0,1.0,0.0,0.0
hsa-miR-136-3p,1.0,23.0,7.0,38.0,22.0
hsa-miR-136-5p,0.0,5.0,0.0,2.0,3.0
hsa-miR-137-3p,0.0,0.0,0.0,0.0,1.0
hsa-miR-138-5p,0.0,0.0,3.0,0.0,1.0
hsa-miR-139-3p,3.0,1.0,0.0,0.0,0.0
hsa-miR-139-5p,4.0,0.0,1.0,6.0,0.0
hsa-miR-140-3p,5.0,4.0,10.0,78.0,75.0
hsa-miR-140-5p,0.0,0.0,0.0,2.0,0.0
hsa-miR-141-3p,0.0,0.0,0.0,0.0,1.0
hsa-miR-142-3p,0.0,8.0,0.0,5.0,14.0
hsa-miR-142-5p,54.0,125.0,137.0,432.0,4443.0
hsa-miR-143-3p,22.0,24.0,945.0,121.0,194.0
hsa-miR-143-5p,0.0,0.0,13.0,0.0,0.0
hsa-miR-144-3p,39.0,141.0,44.0,112.0,979.0
hsa-miR-144-5p,1.0,10.0,0.0,6.0,1.0
hsa-miR-145-3p,1.0,2.0,12.0,1.0,13.0
hsa-miR-145-5p,1.0,1.0,52.0,4.0,10.0
hsa-miR-1468-5p,0.0,0.0,0.0,1.0,0.0
hsa-miR-146a-3p,0.0,1.0,0.0,6.0,0.0
hsa-miR-146a-5p,295.0,257.0,12564.0,940.0,20280.0
hsa-miR-146b-3p,0.0,0.0,0.0,4.0,0.0
hsa-miR-146b-5p,42.0,108.0,871.0,437.0,2290.0
hsa-miR-147b-5p,0.0,0.0,0.0,0.0,2.0
hsa-miR-148a-3p,101.0,544.0,118.0,1747.0,839.0
hsa-miR-148a-5p,2.0,1.0,2.0,17.0,17.0
hsa-miR-148b-3p,3.0,12.0,10.0,33.0,40.0
hsa-miR-148b-5p,0.0,0.0,0.0,6.0,0.0
hsa-miR-149-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,0.0,3.0,2.0,2.0,0.0
hsa-miR-150-3p,0.0,0.0,0.0,0.0,22.0
hsa-miR-150-5p,0.0,2.0,0.0,5.0,4.0
hsa-miR-151a-3p,9.0,24.0,23.0,85.0,94.0
hsa-miR-151a-5p,47.0,162.0,235.0,751.0,422.0
hsa-miR-151b,0.0,16.0,40.0,116.0,116.0
hsa-miR-152-3p,9.0,21.0,9.0,61.0,59.0
hsa-miR-153-5p,0.0,0.0,0.0,1.0,0.0
hsa-miR-155-5p,4.0,1.0,21.0,13.0,66.0
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,5.0
hsa-miR-15a-5p,0.0,0.0,1.0,3.0,10.0
hsa-miR-15b-3p,0.0,0.0,0.0,0.0,7.0
hsa-miR-15b-5p,6.0,16.0,28.0,41.0,92.0
hsa-miR-16-1-3p,0.0,0.0,0.0,2.0,0.0
hsa-miR-16-2-3p,4.0,9.0,0.0,18.0,96.0
hsa-miR-16-5p,43.0,95.0,153.0,285.0,649.0
hsa-miR-17-3p,0.0,0.0,0.0,1.0,2.0
hsa-miR-17-5p,1.0,1.0,16.0,0.0,54.0
hsa-miR-181a-2-3p,0.0,0.0,3.0,5.0,4.0
hsa-miR-181a-3p,0.0,2.0,2.0,4.0,7.0
hsa-miR-181a-5p,24.0,91.0,116.0,233.0,303.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,1.0
hsa-miR-181b-5p,4.0,5.0,23.0,16.0,37.0
hsa-miR-181c-3p,0.0,2.0,0.0,1.0,0.0
hsa-miR-181c-5p,0.0,1.0,2.0,13.0,1.0
hsa-miR-181d-5p,0.0,0.0,2.0,3.0,4.0
hsa-miR-182-5p,3.0,10.0,16.0,8.0,21.0
hsa-miR-183-5p,0.0,2.0,7.0,4.0,11.0
hsa-miR-184,0.0,0.0,0.0,1.0,1.0
hsa-miR-1843,0.0,2.0,2.0,4.0,1.0
hsa-miR-185-3p,0.0,0.0,0.0,0.0,1.0
hsa-miR-185-5p,6.0,16.0,9.0,77.0,60.0
hsa-miR-186-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-186-5p,26.0,112.0,153.0,540.0,643.0
hsa-miR-188-3p,0.0,0.0,0.0,1.0,2.0
hsa-miR-18a-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-18a-5p,0.0,0.0,1.0,0.0,9.0
hsa-miR-190a-3p,0.0,0.0,0.0,2.0,0.0
hsa-miR-191-5p,127.0,326.0,1958.0,1616.0,1722.0
hsa-miR-192-5p,1.0,8.0,6.0,18.0,77.0
hsa-miR-193a-5p,4.0,6.0,0.0,8.0,16.0
hsa-miR-193b-3p,3.0,5.0,16.0,20.0,24.0
hsa-miR-193b-5p,1.0,0.0,1.0,6.0,2.0
hsa-miR-194-5p,0.0,4.0,0.0,0.0,0.0
hsa-miR-195-5p,1.0,9.0,6.0,46.0,22.0
hsa-miR-196a-5p,0.0,7.0,2.0,39.0,19.0
hsa-miR-196b-5p,3.0,1.0,0.0,9.0,9.0
hsa-miR-197-3p,0.0,1.0,1.0,3.0,1.0
hsa-miR-197-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-199a-3p,4.0,177.0,56.0,1075.0,590.0
hsa-miR-199a-5p,166.0,688.0,440.0,5427.0,4403.0
hsa-miR-199b-3p,40.0,9.0,0.0,16.0,2.0
hsa-miR-199b-5p,51.0,222.0,27.0,899.0,258.0
hsa-miR-19a-3p,0.0,0.0,0.0,1.0,29.0
hsa-miR-19b-3p,1.0,2.0,5.0,8.0,82.0
hsa-miR-200a-3p,0.0,1.0,5.0,0.0,6.0
hsa-miR-200b-3p,0.0,0.0,17.0,0.0,8.0
hsa-miR-200b-5p,0.0,0.0,0.0,0.0,3.0
hsa-miR-200c-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-203a-3p,3.0,8.0,0.0,13.0,0.0
hsa-miR-204-5p,0.0,0.0,1.0,3.0,2.0
hsa-miR-206,0.0,0.0,0.0,1.0,0.0
hsa-miR-20a-5p,0.0,0.0,22.0,1.0,72.0
hsa-miR-21-3p,0.0,7.0,38.0,34.0,340.0
hsa-miR-21-5p,115.0,278.0,1343.0,1101.0,5016.0
hsa-miR-210-3p,0.0,3.0,4.0,11.0,15.0
hsa-miR-210-5p,0.0,0.0,1.0,0.0,0.0
hsa-miR-2110,0.0,2.0,27.0,32.0,38.0
hsa-miR-2116-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-212-5p,0.0,0.0,0.0,1.0,4.0
hsa-miR-214-3p,3.0,4.0,1.0,27.0,11.0
hsa-miR-214-5p,0.0,1.0,0.0,4.0,1.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-218-5p,0.0,0.0,1.0,1.0,0.0
hsa-miR-22-3p,117.0,501.0,251.0,1853.0,644.0
hsa-miR-22-5p,6.0,1.0,1.0,5.0,3.0
hsa-miR-221-3p,8.0,11.0,22.0,51.0,188.0
hsa-miR-221-5p,4.0,3.0,16.0,35.0,197.0
hsa-miR-222-3p,4.0,39.0,85.0,187.0,338.0
hsa-miR-222-5p,0.0,7.0,2.0,5.0,9.0
hsa-miR-223-3p,1.0,7.0,1.0,16.0,3.0
hsa-miR-223-5p,0.0,1.0,0.0,2.0,13.0
hsa-miR-224-5p,1.0,2.0,0.0,2.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-2355-5p,0.0,1.0,12.0,3.0,16.0
hsa-miR-23a-3p,34.0,66.0,400.0,465.0,717.0
hsa-miR-23a-5p,0.0,0.0,0.0,1.0,2.0
hsa-miR-23b-3p,0.0,2.0,7.0,58.0,56.0
hsa-miR-23b-5p,2.0,5.0,1.0,4.0,8.0
hsa-miR-24-1-5p,0.0,0.0,0.0,1.0,2.0
hsa-miR-24-2-5p,1.0,2.0,8.0,33.0,16.0
hsa-miR-24-3p,58.0,162.0,1354.0,1876.0,97.0
hsa-miR-25-3p,1.0,17.0,15.0,24.0,126.0
hsa-miR-25-5p,0.0,1.0,1.0,0.0,3.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-26a-5p,772.0,3654.0,2880.0,13748.0,7987.0
hsa-miR-26b-3p,0.0,0.0,1.0,5.0,6.0
hsa-miR-26b-5p,27.0,93.0,35.0,273.0,129.0
hsa-miR-27a-3p,137.0,326.0,954.0,2368.0,1720.0
hsa-miR-27a-5p,1.0,5.0,0.0,2.0,7.0
hsa-miR-27b-3p,212.0,687.0,654.0,5593.0,5304.0
hsa-miR-27b-5p,0.0,0.0,0.0,1.0,2.0
hsa-miR-28-3p,0.0,4.0,17.0,32.0,41.0
hsa-miR-28-5p,1.0,0.0,2.0,11.0,1.0
hsa-miR-296-3p,0.0,2.0,1.0,0.0,0.0
hsa-miR-299-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-29a-3p,39.0,167.0,60.0,530.0,1229.0
hsa-miR-29b-2-5p,0.0,0.0,2.0,0.0,1.0
hsa-miR-29b-3p,1.0,27.0,3.0,55.0,39.0
hsa-miR-29c-3p,1.0,9.0,9.0,24.0,40.0
hsa-miR-29c-5p,0.0,0.0,0.0,1.0,0.0
hsa-miR-301a-3p,0.0,0.0,2.0,0.0,0.0
hsa-miR-301a-5p,0.0,0.0,1.0,0.0,0.0
hsa-miR-301b-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-3059-5p,0.0,0.0,0.0,1.0,0.0
hsa-miR-3065-5p,0.0,0.0,1.0,0.0,0.0
hsa-miR-3085-3p,0.0,0.0,0.0,13.0,2.0
hsa-miR-30a-3p,1.0,4.0,26.0,24.0,36.0
hsa-miR-30a-5p,25.0,53.0,599.0,272.0,515.0
hsa-miR-30b-3p,0.0,0.0,1.0,1.0,0.0
hsa-miR-30b-5p,19.0,103.0,59.0,223.0,81.0
hsa-miR-30c-1-3p,0.0,1.0,0.0,0.0,1.0
hsa-miR-30c-2-3p,0.0,0.0,4.0,0.0,2.0
hsa-miR-30c-5p,51.0,161.0,288.0,524.0,345.0
hsa-miR-30d-3p,1.0,0.0,1.0,1.0,5.0
hsa-miR-30d-5p,36.0,196.0,185.0,562.0,345.0
hsa-miR-30e-3p,10.0,11.0,15.0,62.0,33.0
hsa-miR-30e-5p,50.0,148.0,118.0,459.0,341.0
hsa-miR-31-3p,0.0,1.0,1.0,0.0,0.0
hsa-miR-31-5p,0.0,0.0,1.0,22.0,17.0
hsa-miR-3130-3p,0.0,0.0,0.0,0.0,1.0
hsa-miR-3140-5p,0.0,0.0,0.0,0.0,4.0
hsa-miR-3174,0.0,0.0,0.0,2.0,0.0
hsa-miR-3177-3p,0.0,0.0,0.0,0.0,1.0
hsa-miR-3182,0.0,0.0,0.0,3.0,0.0
hsa-miR-3195,0.0,0.0,1.0,0.0,0.0
hsa-miR-3196,0.0,1.0,1.0,0.0,0.0
hsa-miR-32-3p,0.0,0.0,1.0,0.0,0.0
hsa-miR-32-5p,0.0,1.0,0.0,4.0,5.0
hsa-miR-3200-3p,0.0,0.0,0.0,1.0,1.0
hsa-miR-320a-3p,7.0,27.0,18.0,56.0,334.0
hsa-miR-320b,8.0,4.0,25.0,41.0,160.0
hsa-miR-320c,0.0,0.0,0.0,6.0,20.0
hsa-miR-320d,0.0,1.0,3.0,9.0,6.0
hsa-miR-320e,1.0,1.0,0.0,0.0,0.0
hsa-miR-323b-3p,0.0,0.0,0.0,2.0,0.0
hsa-miR-324-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-328-3p,0.0,0.0,1.0,5.0,4.0
hsa-miR-329-3p,0.0,1.0,0.0,1.0,2.0
hsa-miR-329-5p,0.0,0.0,0.0,4.0,0.0
hsa-miR-330-3p,1.0,0.0,0.0,0.0,1.0
hsa-miR-330-5p,0.0,0.0,0.0,0.0,2.0
hsa-miR-331-3p,0.0,0.0,2.0,3.0,3.0
hsa-miR-331-5p,1.0,0.0,3.0,0.0,9.0
hsa-miR-335-3p,0.0,0.0,0.0,1.0,3.0
hsa-miR-335-5p,71.0,81.0,17.0,116.0,146.0
hsa-miR-337-3p,0.0,0.0,0.0,1.0,1.0
hsa-miR-337-5p,0.0,0.0,0.0,1.0,3.0
hsa-miR-338-5p,0.0,0.0,0.0,3.0,0.0
hsa-miR-339-3p,1.0,0.0,1.0,2.0,6.0
hsa-miR-339-5p,0.0,1.0,4.0,2.0,6.0
hsa-miR-340-3p,0.0,4.0,5.0,11.0,4.0
hsa-miR-340-5p,7.0,11.0,10.0,44.0,63.0
hsa-miR-342-3p,10.0,13.0,52.0,146.0,128.0
hsa-miR-342-5p,1.0,0.0,34.0,23.0,135.0
hsa-miR-345-5p,0.0,1.0,0.0,3.0,11.0
hsa-miR-34a-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-34a-5p,0.0,0.0,10.0,4.0,4.0
hsa-miR-34c-5p,0.0,0.0,0.0,2.0,2.0
hsa-miR-3605-5p,0.0,1.0,1.0,0.0,1.0
hsa-miR-361-3p,0.0,1.0,3.0,5.0,6.0
hsa-miR-361-5p,1.0,5.0,17.0,9.0,81.0
hsa-miR-3613-3p,0.0,0.0,2.0,2.0,0.0
hsa-miR-3613-5p,0.0,0.0,1.0,1.0,2.0
hsa-miR-3615,0.0,1.0,0.0,0.0,1.0
hsa-miR-362-5p,2.0,1.0,1.0,9.0,1.0
hsa-miR-3620-3p,0.0,0.0,1.0,0.0,0.0
hsa-miR-3622a-5p,0.0,0.0,0.0,1.0,2.0
hsa-miR-363-3p,2.0,9.0,1.0,2.0,48.0
hsa-miR-3648,0.0,0.0,4.0,1.0,0.0
hsa-miR-365a-3p,1.0,11.0,10.0,8.0,4.0
hsa-miR-365b-3p,3.0,0.0,3.0,31.0,5.0
hsa-miR-365b-5p,0.0,1.0,0.0,2.0,1.0
hsa-miR-3665,2.0,4.0,1.0,3.0,2.0
hsa-miR-3679-5p,0.0,0.0,3.0,0.0,6.0
hsa-miR-369-3p,0.0,0.0,0.0,6.0,4.0
hsa-miR-369-5p,0.0,0.0,0.0,3.0,2.0
hsa-miR-3690,0.0,1.0,0.0,0.0,0.0
hsa-miR-370-3p,1.0,11.0,1.0,14.0,18.0
hsa-miR-371b-5p,0.0,0.0,0.0,0.0,2.0
hsa-miR-374a-3p,0.0,2.0,2.0,6.0,5.0
hsa-miR-374a-5p,29.0,150.0,373.0,419.0,318.0
hsa-miR-374b-3p,0.0,0.0,1.0,2.0,0.0
hsa-miR-374b-5p,6.0,0.0,1.0,8.0,0.0
hsa-miR-376c-3p,0.0,2.0,0.0,2.0,2.0
hsa-miR-377-3p,0.0,1.0,0.0,7.0,8.0
hsa-miR-378a-3p,16.0,9.0,30.0,74.0,215.0
hsa-miR-378a-5p,0.0,1.0,0.0,2.0,0.0
hsa-miR-378c,0.0,0.0,0.0,0.0,4.0
hsa-miR-378d,0.0,0.0,0.0,1.0,2.0
hsa-miR-379-5p,0.0,2.0,0.0,2.0,6.0
hsa-miR-380-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-381-3p,2.0,9.0,0.0,22.0,13.0
hsa-miR-382-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-3909,0.0,1.0,0.0,4.0,2.0
hsa-miR-3916,0.0,0.0,0.0,2.0,0.0
hsa-miR-3922-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-3924,0.0,1.0,0.0,0.0,0.0
hsa-miR-3928-3p,0.0,0.0,0.0,0.0,4.0
hsa-miR-3940-3p,0.0,2.0,1.0,0.0,0.0
hsa-miR-3940-5p,0.0,0.0,0.0,1.0,0.0
hsa-miR-3942-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-3944-5p,0.0,0.0,0.0,1.0,3.0
hsa-miR-3960,0.0,2.0,0.0,0.0,0.0
hsa-miR-409-3p,0.0,12.0,7.0,24.0,21.0
hsa-miR-409-5p,0.0,10.0,14.0,30.0,106.0
hsa-miR-410-3p,0.0,0.0,0.0,11.0,1.0
hsa-miR-411-3p,0.0,0.0,0.0,2.0,0.0
hsa-miR-411-5p,0.0,2.0,1.0,5.0,2.0
hsa-miR-412-5p,0.0,2.0,0.0,0.0,0.0
hsa-miR-421,0.0,0.0,7.0,2.0,13.0
hsa-miR-423-3p,0.0,25.0,20.0,43.0,13.0
hsa-miR-423-5p,291.0,484.0,636.0,196.0,17778.0
hsa-miR-424-3p,0.0,1.0,0.0,0.0,0.0
hsa-miR-424-5p,0.0,0.0,12.0,1.0,13.0
hsa-miR-425-3p,0.0,0.0,0.0,1.0,3.0
hsa-miR-425-5p,1.0,8.0,6.0,26.0,23.0
hsa-miR-4286,0.0,4.0,0.0,4.0,3.0
hsa-miR-429,0.0,0.0,1.0,0.0,0.0
hsa-miR-4306,1.0,0.0,0.0,1.0,0.0
hsa-miR-432-5p,0.0,0.0,0.0,0.0,11.0
hsa-miR-4324,1.0,0.0,0.0,0.0,0.0
hsa-miR-4326,0.0,0.0,0.0,1.0,0.0
hsa-miR-433-3p,0.0,0.0,0.0,2.0,0.0
hsa-miR-4423-3p,0.0,1.0,0.0,0.0,0.0
hsa-miR-4443,0.0,0.0,1.0,6.0,2.0
hsa-miR-4454,0.0,0.0,0.0,0.0,2.0
hsa-miR-4470,0.0,0.0,0.0,0.0,1.0
hsa-miR-4484,1.0,1.0,0.0,4.0,0.0
hsa-miR-4485-3p,3.0,0.0,1.0,19.0,1.0
hsa-miR-4488,0.0,0.0,2.0,1.0,0.0
hsa-miR-4492,0.0,1.0,1.0,0.0,0.0
hsa-miR-449a,0.0,0.0,0.0,0.0,1.0
hsa-miR-449c-5p,0.0,0.0,0.0,2.0,0.0
hsa-miR-4508,3.0,4.0,1.0,4.0,0.0
hsa-miR-450a-5p,0.0,2.0,6.0,6.0,9.0
hsa-miR-450b-5p,0.0,0.0,3.0,5.0,11.0
hsa-miR-4516,0.0,0.0,2.0,0.0,0.0
hsa-miR-451a,184.0,161.0,1.0,911.0,4491.0
hsa-miR-451b,0.0,0.0,0.0,0.0,1.0
hsa-miR-452-5p,0.0,0.0,0.0,2.0,0.0
hsa-miR-4521,0.0,0.0,2.0,0.0,3.0
hsa-miR-454-3p,0.0,0.0,8.0,0.0,4.0
hsa-miR-454-5p,0.0,0.0,0.0,0.0,2.0
hsa-miR-455-3p,0.0,0.0,1.0,5.0,4.0
hsa-miR-455-5p,0.0,0.0,2.0,4.0,1.0
hsa-miR-4636,0.0,0.0,1.0,0.0,0.0
hsa-miR-4662a-5p,2.0,4.0,0.0,3.0,0.0
hsa-miR-4670-5p,0.0,0.0,0.0,1.0,0.0
hsa-miR-4671-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-4677-3p,0.0,1.0,0.0,0.0,2.0
hsa-miR-4687-3p,0.0,0.0,0.0,0.0,1.0
hsa-miR-4710,0.0,1.0,0.0,0.0,0.0
hsa-miR-4731-3p,0.0,0.0,3.0,0.0,0.0
hsa-miR-4732-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-4755-3p,0.0,0.0,0.0,0.0,2.0
hsa-miR-4775,0.0,1.0,0.0,0.0,1.0
hsa-miR-4785,0.0,0.0,0.0,0.0,1.0
hsa-miR-4791,0.0,0.0,0.0,0.0,1.0
hsa-miR-483-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-484,1.0,11.0,12.0,31.0,27.0
hsa-miR-485-5p,1.0,2.0,0.0,0.0,1.0
hsa-miR-486-3p,0.0,0.0,0.0,0.0,2.0
hsa-miR-486-5p,0.0,3.0,0.0,0.0,106.0
hsa-miR-487b-3p,1.0,0.0,0.0,1.0,1.0
hsa-miR-493-3p,0.0,0.0,4.0,1.0,4.0
hsa-miR-493-5p,0.0,4.0,0.0,3.0,0.0
hsa-miR-494-3p,0.0,0.0,0.0,1.0,2.0
hsa-miR-495-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-497-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-497-5p,0.0,0.0,0.0,6.0,0.0
hsa-miR-499a-5p,0.0,0.0,0.0,2.0,0.0
hsa-miR-500a-3p,2.0,10.0,52.0,47.0,467.0
hsa-miR-500b-3p,0.0,0.0,0.0,0.0,5.0
hsa-miR-501-3p,2.0,2.0,33.0,29.0,792.0
hsa-miR-5010-5p,0.0,1.0,0.0,3.0,1.0
hsa-miR-502-3p,3.0,3.0,2.0,15.0,17.0
hsa-miR-503-3p,0.0,0.0,0.0,0.0,1.0
hsa-miR-504-5p,0.0,0.0,2.0,1.0,0.0
hsa-miR-505-3p,0.0,4.0,1.0,6.0,0.0
hsa-miR-505-5p,0.0,0.0,0.0,0.0,2.0
hsa-miR-511-3p,0.0,1.0,0.0,0.0,0.0
hsa-miR-511-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-514a-3p,0.0,0.0,0.0,0.0,2.0
hsa-miR-532-3p,2.0,0.0,0.0,0.0,0.0
hsa-miR-532-5p,0.0,5.0,2.0,4.0,6.0
hsa-miR-539-3p,0.0,0.0,0.0,1.0,7.0
hsa-miR-542-3p,0.0,0.0,0.0,0.0,2.0
hsa-miR-545-3p,0.0,0.0,1.0,2.0,0.0
hsa-miR-548ar-3p,0.0,0.0,0.0,1.0,1.0
hsa-miR-548ax,0.0,0.0,0.0,1.0,0.0
hsa-miR-548e-3p,0.0,2.0,1.0,0.0,9.0
hsa-miR-548k,0.0,0.0,1.0,6.0,0.0
hsa-miR-548o-3p,0.0,1.0,0.0,3.0,10.0
hsa-miR-548p,0.0,0.0,0.0,1.0,0.0
hsa-miR-548s,1.0,0.0,0.0,0.0,1.0
hsa-miR-548u,0.0,0.0,0.0,2.0,0.0
hsa-miR-550a-5p,0.0,0.0,0.0,1.0,0.0
hsa-miR-561-5p,0.0,1.0,0.0,0.0,1.0
hsa-miR-570-3p,0.0,0.0,0.0,0.0,1.0
hsa-miR-574-3p,0.0,8.0,5.0,23.0,4.0
hsa-miR-574-5p,2.0,2.0,9.0,14.0,7.0
hsa-miR-576-3p,0.0,2.0,0.0,0.0,0.0
hsa-miR-577,0.0,0.0,3.0,1.0,0.0
hsa-miR-582-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-582-5p,0.0,0.0,2.0,5.0,3.0
hsa-miR-584-5p,2.0,0.0,0.0,1.0,0.0
hsa-miR-589-5p,3.0,1.0,17.0,5.0,25.0
hsa-miR-590-3p,0.0,0.0,1.0,0.0,1.0
hsa-miR-598-3p,0.0,0.0,0.0,0.0,1.0
hsa-miR-615-3p,1.0,7.0,3.0,30.0,0.0
hsa-miR-615-5p,0.0,1.0,0.0,2.0,0.0
hsa-miR-618,0.0,0.0,1.0,1.0,0.0
hsa-miR-619-5p,0.0,0.0,3.0,0.0,1.0
