miRNA,SRR1014667,SRR1014668,SRR1014669
hsa-miR-1272,1.0,0.0,0.0
hsa-miR-1273h-5p,2.0,0.0,0.0
hsa-miR-1275,73.0,106.0,28.0
hsa-miR-1276,11.0,32.0,14.0
hsa-miR-1277-3p,1.0,0.0,0.0
hsa-miR-1278,4.0,4.0,7.0
hsa-miR-128-1-5p,13.0,14.0,49.0
hsa-miR-128-3p,88.0,130.0,367.0
hsa-miR-1283,1.0,0.0,0.0
hsa-miR-1284,1.0,0.0,0.0
hsa-miR-1285-3p,75.0,97.0,66.0
hsa-miR-1285-5p,13.0,7.0,3.0
hsa-miR-1286,4.0,13.0,8.0
hsa-miR-1287-5p,1.0,0.0,2.0
hsa-miR-1289,3.0,7.0,8.0
hsa-miR-129-5p,4.0,14.0,4.0
hsa-miR-1291,12.0,0.0,0.0
hsa-miR-1292-5p,6.0,4.0,4.0
hsa-miR-1293,1.0,1.0,0.0
hsa-miR-1294,17.0,2.0,6.0
hsa-miR-1296-5p,54.0,34.0,76.0
hsa-miR-1298-3p,0.0,0.0,1.0
hsa-miR-1299,5.0,1.0,0.0
hsa-miR-1301-3p,9.0,10.0,4.0
hsa-miR-1302,1.0,0.0,0.0
hsa-miR-1303,37.0,55.0,40.0
hsa-miR-1304-3p,1.0,0.0,0.0
hsa-miR-1304-5p,10.0,12.0,12.0
hsa-miR-1306-3p,1.0,0.0,4.0
hsa-miR-1306-5p,4.0,19.0,0.0
hsa-miR-1307-3p,1235.0,1200.0,972.0
hsa-miR-1307-5p,171.0,812.0,268.0
hsa-miR-130a-3p,0.0,37.0,13.0
hsa-miR-130b-3p,4110.0,6841.0,2890.0
hsa-miR-130b-5p,73.0,11.0,13.0
hsa-miR-132-3p,136.0,45.0,124.0
hsa-miR-132-5p,21.0,0.0,3.0
hsa-miR-133a-3p,4.0,26.0,10.0
hsa-miR-134-3p,0.0,0.0,1.0
hsa-miR-134-5p,0.0,3.0,0.0
hsa-miR-1343-3p,2.0,2.0,4.0
hsa-miR-135a-2-3p,0.0,0.0,3.0
hsa-miR-135a-5p,2.0,0.0,0.0
hsa-miR-135b-3p,43.0,20.0,58.0
hsa-miR-135b-5p,561.0,130.0,367.0
hsa-miR-136-3p,2.0,0.0,1.0
hsa-miR-138-1-3p,0.0,0.0,1.0
hsa-miR-139-3p,1.0,0.0,0.0
hsa-miR-139-5p,7.0,21.0,22.0
hsa-miR-140-3p,2047.0,2962.0,1762.0
hsa-miR-140-5p,30.0,12.0,33.0
hsa-miR-141-3p,322361.0,135676.0,268016.0
hsa-miR-141-5p,2137.0,814.0,2318.0
hsa-miR-142-3p,784.0,78.0,591.0
hsa-miR-142-5p,32675.0,41452.0,40876.0
hsa-miR-143-3p,107.0,130.0,114.0
hsa-miR-144-3p,6.0,1.0,6.0
hsa-miR-144-5p,17.0,9.0,9.0
hsa-miR-1468-5p,9.0,6.0,5.0
hsa-miR-146a-5p,4088.0,3785.0,4290.0
hsa-miR-146b-3p,18.0,5.0,10.0
hsa-miR-146b-5p,21114.0,14533.0,28300.0
hsa-miR-147b-3p,160.0,114.0,77.0
hsa-miR-147b-5p,11.0,0.0,0.0
hsa-miR-148a-3p,596995.0,258121.0,461324.0
hsa-miR-148a-5p,2509.0,5176.0,4945.0
hsa-miR-148b-3p,4505.0,2451.0,2749.0
hsa-miR-148b-5p,1212.0,754.0,1301.0
hsa-miR-149-5p,6.0,10.0,4.0
hsa-miR-150-3p,187.0,345.0,435.0
hsa-miR-150-5p,10061.0,8909.0,10427.0
hsa-miR-151a-3p,92900.0,86868.0,125077.0
hsa-miR-151a-5p,18784.0,8039.0,22774.0
hsa-miR-151b,69.0,35.0,59.0
hsa-miR-152-3p,39.0,21.0,29.0
hsa-miR-152-5p,4.0,7.0,1.0
hsa-miR-153-3p,212.0,12.0,101.0
hsa-miR-153-5p,1.0,0.0,3.0
hsa-miR-1538,0.0,0.0,1.0
hsa-miR-155-5p,3377.0,1997.0,3783.0
hsa-miR-15a-3p,3.0,0.0,3.0
hsa-miR-15a-5p,3187.0,927.0,1417.0
hsa-miR-15b-3p,333.0,462.0,308.0
hsa-miR-15b-5p,3039.0,828.0,3370.0
hsa-miR-16-1-3p,6.0,3.0,5.0
hsa-miR-16-2-3p,170.0,388.0,327.0
hsa-miR-16-5p,81037.0,113977.0,111041.0
hsa-miR-17-3p,1306.0,850.0,1591.0
hsa-miR-17-5p,9795.0,6565.0,11790.0
hsa-miR-181a-2-3p,1377.0,486.0,879.0
hsa-miR-181a-3p,6.0,20.0,35.0
hsa-miR-181a-5p,82270.0,45659.0,91718.0
hsa-miR-181b-2-3p,6.0,0.0,11.0
hsa-miR-181b-5p,8096.0,7275.0,9663.0
hsa-miR-181c-3p,385.0,345.0,403.0
hsa-miR-181c-5p,8064.0,5119.0,6606.0
hsa-miR-181d-3p,0.0,2.0,3.0
hsa-miR-181d-5p,1439.0,714.0,1190.0
hsa-miR-182-3p,3.0,2.0,6.0
hsa-miR-182-5p,614891.0,328222.0,390335.0
hsa-miR-1825,1.0,0.0,0.0
hsa-miR-183-3p,61.0,93.0,165.0
hsa-miR-183-5p,174229.0,117105.0,154845.0
hsa-miR-184,33.0,37.0,22.0
hsa-miR-1843,253.0,215.0,140.0
hsa-miR-185-3p,14.0,42.0,20.0
hsa-miR-185-5p,61.0,56.0,44.0
hsa-miR-186-3p,2.0,0.0,0.0
hsa-miR-186-5p,60225.0,39792.0,43027.0
hsa-miR-188-3p,17.0,20.0,31.0
hsa-miR-188-5p,27.0,27.0,53.0
hsa-miR-18a-3p,66.0,81.0,103.0
hsa-miR-18a-5p,824.0,263.0,566.0
hsa-miR-18b-5p,0.0,1.0,1.0
hsa-miR-1909-3p,0.0,0.0,2.0
hsa-miR-190a-3p,6.0,2.0,13.0
hsa-miR-190a-5p,184.0,18.0,157.0
hsa-miR-190b-5p,42.0,22.0,56.0
hsa-miR-191-3p,26.0,35.0,26.0
hsa-miR-191-5p,664780.0,748984.0,1064900.0
hsa-miR-1910-5p,8.0,2.0,2.0
hsa-miR-192-3p,111.0,380.0,217.0
hsa-miR-192-5p,4532295.0,5079533.0,4921271.0
hsa-miR-193a-3p,1070.0,371.0,145.0
hsa-miR-193a-5p,29.0,24.0,4.0
hsa-miR-193b-3p,113.0,128.0,101.0
hsa-miR-193b-5p,6.0,4.0,5.0
hsa-miR-194-3p,190.0,234.0,349.0
hsa-miR-194-5p,141358.0,130885.0,170502.0
hsa-miR-195-3p,5.0,6.0,6.0
hsa-miR-195-5p,46.0,13.0,43.0
hsa-miR-196a-1-3p,68.0,23.0,42.0
hsa-miR-196a-3p,0.0,4.0,0.0
hsa-miR-196a-5p,6847.0,4261.0,6438.0
hsa-miR-196b-3p,6.0,3.0,4.0
hsa-miR-196b-5p,2724.0,510.0,1672.0
hsa-miR-197-3p,118.0,101.0,159.0
hsa-miR-197-5p,4.0,7.0,3.0
hsa-miR-1976,1.0,0.0,0.0
hsa-miR-199a-3p,7.0,2.0,0.0
hsa-miR-199a-5p,0.0,1.0,4.0
hsa-miR-199b-3p,0.0,0.0,7.0
hsa-miR-199b-5p,2.0,0.0,0.0
hsa-miR-19a-3p,20238.0,41935.0,11005.0
hsa-miR-19a-5p,10.0,4.0,11.0
hsa-miR-19b-1-5p,7.0,7.0,4.0
hsa-miR-19b-3p,88372.0,184552.0,51284.0
hsa-miR-200a-3p,25759.0,17686.0,28453.0
hsa-miR-200a-5p,1449.0,1479.0,1863.0
hsa-miR-200b-3p,57357.0,36580.0,78506.0
hsa-miR-200b-5p,1475.0,447.0,367.0
hsa-miR-200c-3p,12884.0,17868.0,26111.0
hsa-miR-200c-5p,5.0,2.0,8.0
hsa-miR-203a-3p,32352.0,18418.0,15678.0
hsa-miR-203a-5p,7.0,0.0,0.0
hsa-miR-203b-3p,260.0,250.0,84.0
hsa-miR-204-3p,0.0,1.0,0.0
hsa-miR-204-5p,2197.0,749.0,1700.0
hsa-miR-208b-3p,2.0,2.0,0.0
hsa-miR-20a-3p,113.0,32.0,127.0
hsa-miR-20a-5p,8260.0,3516.0,7272.0
hsa-miR-21-3p,24960.0,14005.0,18045.0
hsa-miR-21-5p,405155.0,147354.0,440190.0
hsa-miR-210-3p,1526.0,1907.0,1001.0
hsa-miR-210-5p,4.0,1.0,6.0
hsa-miR-211-5p,14.0,5.0,12.0
hsa-miR-2110,16.0,25.0,15.0
hsa-miR-2114-3p,1.0,0.0,0.0
hsa-miR-2114-5p,0.0,1.0,0.0
hsa-miR-2115-3p,4.0,0.0,0.0
hsa-miR-2116-3p,5.0,7.0,0.0
hsa-miR-2116-5p,0.0,1.0,6.0
hsa-miR-212-3p,53.0,74.0,82.0
hsa-miR-212-5p,76.0,21.0,30.0
hsa-miR-215-3p,124.0,41.0,99.0
hsa-miR-215-5p,397424.0,320695.0,291321.0
hsa-miR-218-5p,1.0,2.0,0.0
hsa-miR-219a-1-3p,11.0,10.0,10.0
hsa-miR-219a-2-3p,1.0,0.0,0.0
hsa-miR-219a-5p,19.0,4.0,2.0
hsa-miR-219b-3p,0.0,5.0,7.0
hsa-miR-219b-5p,0.0,1.0,0.0
hsa-miR-22-3p,30136.0,56675.0,25443.0
hsa-miR-22-5p,6.0,12.0,7.0
hsa-miR-221-3p,18745.0,43188.0,23302.0
hsa-miR-221-5p,330.0,204.0,757.0
hsa-miR-222-3p,7785.0,12809.0,16574.0
hsa-miR-222-5p,27.0,121.0,199.0
hsa-miR-223-3p,0.0,3.0,0.0
hsa-miR-224-3p,9.0,10.0,18.0
hsa-miR-224-5p,1468.0,1632.0,1208.0
hsa-miR-2276-3p,9.0,14.0,6.0
hsa-miR-2277-3p,8.0,0.0,3.0
hsa-miR-2277-5p,10.0,14.0,10.0
hsa-miR-2278,3.0,2.0,3.0
hsa-miR-2355-5p,0.0,5.0,8.0
hsa-miR-23a-3p,2084.0,5013.0,3280.0
hsa-miR-23b-3p,1419.0,1858.0,2450.0
hsa-miR-23b-5p,1.0,0.0,1.0
hsa-miR-24-1-5p,1.0,0.0,4.0
hsa-miR-24-2-5p,98.0,79.0,42.0
hsa-miR-24-3p,719.0,205.0,509.0
hsa-miR-2467-5p,176.0,39.0,155.0
hsa-miR-25-3p,72183.0,59447.0,56210.0
hsa-miR-25-5p,159.0,270.0,410.0
hsa-miR-26a-1-3p,7.0,5.0,10.0
hsa-miR-26a-2-3p,5.0,1.0,12.0
hsa-miR-26a-5p,178993.0,60661.0,120088.0
hsa-miR-26b-3p,33.0,39.0,42.0
hsa-miR-26b-5p,24757.0,7420.0,22133.0
hsa-miR-27a-3p,6091.0,11381.0,8887.0
hsa-miR-27a-5p,45.0,23.0,114.0
hsa-miR-27b-3p,227897.0,153628.0,202887.0
hsa-miR-27b-5p,253.0,159.0,499.0
hsa-miR-28-3p,14426.0,18375.0,14510.0
hsa-miR-28-5p,421.0,374.0,871.0
hsa-miR-296-3p,1.0,2.0,5.0
hsa-miR-299-3p,0.0,0.0,2.0
hsa-miR-29a-3p,13233.0,14734.0,12127.0
hsa-miR-29a-5p,40.0,15.0,20.0
hsa-miR-29b-1-5p,2.0,3.0,2.0
hsa-miR-29b-2-5p,3.0,2.0,1.0
hsa-miR-29b-3p,908.0,139.0,646.0
hsa-miR-29c-3p,569.0,268.0,340.0
hsa-miR-29c-5p,14.0,4.0,6.0
hsa-miR-301a-3p,5917.0,1524.0,2859.0
hsa-miR-301a-5p,6.0,0.0,3.0
hsa-miR-301b-3p,1984.0,1209.0,1220.0
hsa-miR-3064-5p,8.0,4.0,0.0
hsa-miR-3065-3p,5.0,0.0,1.0
hsa-miR-3065-5p,9.0,0.0,17.0
hsa-miR-3074-3p,5.0,0.0,0.0
hsa-miR-3074-5p,0.0,7.0,15.0
hsa-miR-30a-3p,3.0,2.0,2.0
hsa-miR-30a-5p,125.0,118.0,132.0
hsa-miR-30b-3p,8.0,13.0,28.0
hsa-miR-30b-5p,10750.0,6029.0,7345.0
hsa-miR-30c-1-3p,85.0,116.0,295.0
hsa-miR-30c-5p,2986.0,1022.0,2629.0
hsa-miR-30d-3p,1096.0,336.0,1168.0
hsa-miR-30d-5p,71479.0,58946.0,104534.0
hsa-miR-30e-3p,2401.0,1007.0,1918.0
hsa-miR-30e-5p,22217.0,9585.0,17289.0
hsa-miR-31-3p,3.0,1.0,3.0
hsa-miR-31-5p,840.0,440.0,868.0
hsa-miR-3116,30.0,14.0,0.0
hsa-miR-3122,0.0,0.0,4.0
hsa-miR-3124-5p,2.0,2.0,4.0
hsa-miR-3127-5p,52.0,53.0,23.0
hsa-miR-3128,4.0,0.0,2.0
hsa-miR-3129-3p,0.0,3.0,0.0
hsa-miR-3130-3p,2.0,0.0,0.0
hsa-miR-3130-5p,7.0,0.0,0.0
hsa-miR-3131,5.0,7.0,4.0
hsa-miR-3133,2.0,2.0,2.0
hsa-miR-3136-5p,8.0,2.0,11.0
hsa-miR-3138,0.0,0.0,2.0
hsa-miR-3139,2.0,0.0,0.0
hsa-miR-3140-3p,7.0,0.0,2.0
hsa-miR-3143,1.0,3.0,0.0
hsa-miR-3144-3p,43.0,63.0,61.0
hsa-miR-3144-5p,2.0,0.0,0.0
hsa-miR-3145-3p,12.0,4.0,12.0
hsa-miR-3145-5p,10.0,15.0,11.0
hsa-miR-3149,0.0,0.0,5.0
hsa-miR-3150a-3p,0.0,1.0,0.0
hsa-miR-3150a-5p,0.0,0.0,4.0
hsa-miR-3150b-3p,4.0,8.0,0.0
hsa-miR-3155a,3.0,4.0,10.0
hsa-miR-3157-3p,1.0,6.0,2.0
hsa-miR-3157-5p,7.0,0.0,0.0
hsa-miR-3158-3p,3.0,2.0,23.0
hsa-miR-3159,7.0,12.0,1.0
hsa-miR-3160-3p,1.0,3.0,3.0
hsa-miR-3163,2.0,0.0,0.0
hsa-miR-3165,0.0,2.0,0.0
hsa-miR-3173-3p,0.0,0.0,4.0
hsa-miR-3173-5p,2.0,0.0,0.0
hsa-miR-3174,64.0,74.0,61.0
hsa-miR-3176,41.0,63.0,58.0
hsa-miR-3177-3p,6.0,6.0,7.0
hsa-miR-3177-5p,0.0,0.0,4.0
hsa-miR-3178,3.0,1.0,1.0
hsa-miR-3180,1.0,0.0,0.0
hsa-miR-3180-3p,3.0,8.0,6.0
hsa-miR-3182,8.0,0.0,3.0
hsa-miR-3183,1.0,0.0,0.0
hsa-miR-3187-3p,3.0,6.0,0.0
hsa-miR-3187-5p,1.0,0.0,0.0
hsa-miR-3188,7.0,4.0,8.0
hsa-miR-3189-3p,0.0,0.0,1.0
hsa-miR-3190-3p,0.0,1.0,0.0
hsa-miR-3195,8.0,3.0,7.0
hsa-miR-3196,3.0,0.0,9.0
hsa-miR-3199,1.0,0.0,0.0
hsa-miR-32-3p,18.0,4.0,27.0
hsa-miR-32-5p,527.0,177.0,220.0
hsa-miR-3200-3p,76.0,100.0,59.0
hsa-miR-3200-5p,1.0,8.0,2.0
hsa-miR-320a-3p,11107.0,50806.0,27330.0
hsa-miR-320a-5p,1.0,1.0,0.0
hsa-miR-320b,5450.0,1999.0,1022.0
hsa-miR-320c,34.0,2638.0,354.0
hsa-miR-320d,26.0,9793.0,1802.0
hsa-miR-320e,5.0,0.0,59.0
hsa-miR-323a-3p,1.0,0.0,0.0
hsa-miR-324-3p,84.0,97.0,38.0
hsa-miR-324-5p,70.0,99.0,108.0
hsa-miR-326,3.0,6.0,5.0
hsa-miR-328-3p,20.0,22.0,13.0
hsa-miR-330-3p,30.0,55.0,26.0
hsa-miR-330-5p,127.0,32.0,100.0
hsa-miR-331-3p,6.0,1.0,3.0
hsa-miR-331-5p,85.0,176.0,77.0
hsa-miR-335-3p,3230.0,2684.0,2890.0
hsa-miR-335-5p,548.0,419.0,564.0
hsa-miR-338-3p,265.0,129.0,43.0
hsa-miR-338-5p,12.0,13.0,22.0
hsa-miR-339-3p,225.0,234.0,226.0
hsa-miR-339-5p,156.0,152.0,152.0
hsa-miR-33a-3p,4.0,6.0,5.0
hsa-miR-33a-5p,56.0,16.0,51.0
hsa-miR-33b-3p,5.0,5.0,16.0
hsa-miR-33b-5p,16.0,33.0,39.0
hsa-miR-340-3p,2.0,6.0,5.0
hsa-miR-340-5p,2654.0,478.0,1812.0
hsa-miR-342-5p,0.0,1.0,0.0
hsa-miR-345-3p,0.0,4.0,1.0
hsa-miR-345-5p,1709.0,2496.0,1395.0
hsa-miR-346,0.0,1.0,0.0
hsa-miR-34a-3p,6.0,0.0,1.0
hsa-miR-34a-5p,288.0,65.0,99.0
hsa-miR-34b-5p,3.0,0.0,0.0
hsa-miR-34c-5p,7.0,0.0,1.0
hsa-miR-3605-3p,4.0,6.0,0.0
hsa-miR-3605-5p,875.0,1257.0,1058.0
hsa-miR-3609,52.0,7.0,8.0
hsa-miR-361-3p,48.0,31.0,19.0
hsa-miR-361-5p,785.0,1164.0,969.0
hsa-miR-3610,3.0,0.0,3.0
hsa-miR-3611,1.0,0.0,2.0
hsa-miR-3613-3p,38.0,144.0,75.0
hsa-miR-3613-5p,130.0,3.0,90.0
hsa-miR-3614-5p,7.0,5.0,4.0
hsa-miR-3615,16.0,11.0,11.0
hsa-miR-3617-5p,2.0,0.0,0.0
hsa-miR-362-3p,26.0,178.0,35.0
hsa-miR-362-5p,131.0,48.0,115.0
hsa-miR-3620-3p,23.0,20.0,9.0
hsa-miR-3620-5p,1.0,0.0,8.0
hsa-miR-363-3p,1.0,0.0,0.0
hsa-miR-3646,13.0,19.0,9.0
hsa-miR-3648,4.0,2.0,1.0
hsa-miR-3651,0.0,7.0,0.0
hsa-miR-3652,0.0,2.0,2.0
hsa-miR-3654,7.0,7.0,4.0
hsa-miR-3659,1.0,0.0,0.0
hsa-miR-365a-3p,37.0,21.0,170.0
hsa-miR-365a-5p,5.0,1.0,3.0
hsa-miR-365b-3p,172.0,283.0,15.0
hsa-miR-365b-5p,41.0,30.0,9.0
hsa-miR-3661,1.0,0.0,3.0
hsa-miR-3663-3p,2.0,0.0,0.0
hsa-miR-3664-3p,5.0,6.0,14.0
hsa-miR-3665,3.0,2.0,1.0
hsa-miR-3677-3p,3.0,84.0,11.0
hsa-miR-3679-3p,0.0,2.0,0.0
hsa-miR-3679-5p,3.0,8.0,5.0
hsa-miR-3680-5p,1.0,4.0,0.0
hsa-miR-3681-5p,5.0,0.0,7.0
hsa-miR-3684,5.0,9.0,15.0
hsa-miR-3685,0.0,3.0,0.0
hsa-miR-3688-3p,6.0,30.0,13.0
hsa-miR-3689f,1.0,0.0,0.0
hsa-miR-3691-5p,31.0,9.0,34.0
hsa-miR-371a-5p,4.0,14.0,0.0
hsa-miR-372-3p,1.0,0.0,0.0
hsa-miR-373-3p,3.0,1.0,4.0
hsa-miR-374a-3p,586.0,87.0,304.0
hsa-miR-374a-5p,594.0,201.0,490.0
hsa-miR-374b-3p,74.0,11.0,3.0
hsa-miR-374b-5p,852.0,1461.0,1877.0
hsa-miR-375-3p,21805.0,20469.0,17048.0
hsa-miR-375-5p,0.0,3.0,1.0
hsa-miR-378a-3p,93738.0,146033.0,75957.0
hsa-miR-378a-5p,65.0,51.0,12.0
hsa-miR-378b,4.0,2.0,1.0
hsa-miR-378c,3710.0,8554.0,2696.0
hsa-miR-378d,176.0,163.0,156.0
hsa-miR-378e,5.0,0.0,0.0
hsa-miR-378f,4.0,7.0,0.0
hsa-miR-378i,3.0,2.0,0.0
hsa-miR-381-3p,7.0,6.0,11.0
hsa-miR-3909,9.0,6.0,7.0
hsa-miR-3911,4.0,7.0,0.0
hsa-miR-3912-3p,31.0,11.0,26.0
hsa-miR-3913-5p,13.0,10.0,3.0
hsa-miR-3916,0.0,4.0,0.0
hsa-miR-3917,2.0,2.0,0.0
hsa-miR-3922-3p,0.0,1.0,0.0
hsa-miR-3925-5p,3.0,3.0,3.0
hsa-miR-3928-3p,15.0,7.0,0.0
hsa-miR-3929,55.0,62.0,65.0
hsa-miR-3934-3p,0.0,0.0,1.0
hsa-miR-3934-5p,14.0,36.0,30.0
hsa-miR-3937,0.0,1.0,0.0
hsa-miR-3939,3.0,1.0,1.0
hsa-miR-3940-3p,1.0,11.0,0.0
hsa-miR-3940-5p,5.0,11.0,14.0
hsa-miR-3941,1.0,0.0,0.0
hsa-miR-3942-3p,10.0,0.0,6.0
hsa-miR-3942-5p,15.0,8.0,13.0
hsa-miR-3944-3p,5.0,5.0,9.0
hsa-miR-3944-5p,3.0,5.0,2.0
hsa-miR-3960,3.0,0.0,1.0
hsa-miR-409-3p,1.0,2.0,0.0
hsa-miR-410-3p,8.0,14.0,13.0
hsa-miR-411-5p,9.0,10.0,22.0
hsa-miR-421,1813.0,884.0,991.0
hsa-miR-423-3p,1105.0,6265.0,3066.0
hsa-miR-423-5p,18702.0,80678.0,36592.0
hsa-miR-424-3p,75.0,120.0,72.0
hsa-miR-424-5p,422.0,108.0,231.0
hsa-miR-425-3p,595.0,1347.0,514.0
hsa-miR-425-5p,6116.0,10264.0,10234.0
hsa-miR-4286,9.0,8.0,3.0
hsa-miR-429,28461.0,27568.0,27794.0
hsa-miR-431-5p,0.0,2.0,0.0
hsa-miR-4426,5.0,4.0,5.0
hsa-miR-4427,0.0,4.0,0.0
hsa-miR-4428,0.0,9.0,0.0
hsa-miR-4429,1.0,1.0,0.0
hsa-miR-4431,4.0,8.0,0.0
hsa-miR-4433a-3p,1.0,0.0,8.0
hsa-miR-4435,3.0,0.0,0.0
hsa-miR-4436b-3p,1.0,3.0,0.0
hsa-miR-4440,0.0,2.0,0.0
hsa-miR-4443,6.0,8.0,1.0
hsa-miR-4444,0.0,6.0,3.0
hsa-miR-4446-3p,128.0,190.0,147.0
hsa-miR-4446-5p,0.0,2.0,4.0
hsa-miR-4449,5.0,0.0,5.0
hsa-miR-4454,3.0,10.0,4.0
hsa-miR-4457,1.0,0.0,0.0
hsa-miR-4463,1.0,1.0,0.0
hsa-miR-4473,5.0,0.0,13.0
hsa-miR-4474-3p,1.0,2.0,0.0
hsa-miR-4479,1.0,3.0,7.0
hsa-miR-4485-3p,83.0,19.0,2.0
hsa-miR-4485-5p,0.0,1.0,0.0
hsa-miR-4488,3.0,0.0,2.0
hsa-miR-4492,3.0,3.0,1.0
hsa-miR-4497,1.0,0.0,1.0
hsa-miR-4498,5.0,2.0,3.0
hsa-miR-449a,57.0,2.0,19.0
hsa-miR-449b-5p,10.0,0.0,0.0
hsa-miR-449c-5p,31.0,30.0,25.0
hsa-miR-4504,5.0,6.0,7.0
hsa-miR-4508,4.0,0.0,1.0
hsa-miR-450a-2-3p,2.0,4.0,1.0
hsa-miR-450a-5p,89.0,30.0,43.0
hsa-miR-450b-5p,345.0,118.0,233.0
hsa-miR-4511,3.0,3.0,4.0
hsa-miR-4512,1.0,3.0,1.0
hsa-miR-4516,158.0,192.0,167.0
hsa-miR-4517,0.0,4.0,0.0
hsa-miR-451a,187.0,6.0,32.0
hsa-miR-452-3p,408.0,205.0,214.0
hsa-miR-452-5p,256.0,316.0,239.0
hsa-miR-4520-2-3p,5.0,2.0,0.0
hsa-miR-4520-3p,1.0,0.0,0.0
hsa-miR-4522,0.0,5.0,0.0
hsa-miR-454-3p,808.0,233.0,831.0
hsa-miR-454-5p,90.0,228.0,143.0
hsa-miR-4540,0.0,0.0,2.0
hsa-miR-455-3p,2.0,0.0,2.0
hsa-miR-455-5p,17.0,15.0,9.0
hsa-miR-4636,1.0,0.0,0.0
hsa-miR-4637,0.0,0.0,1.0
hsa-miR-4638-3p,2.0,13.0,0.0
hsa-miR-4640-3p,0.0,0.0,3.0
hsa-miR-4640-5p,1.0,3.0,0.0
hsa-miR-4641,7.0,2.0,7.0
hsa-miR-4645-3p,5.0,0.0,7.0
hsa-miR-4647,2.0,1.0,4.0
hsa-miR-4648,1.0,1.0,0.0
hsa-miR-4652-5p,1.0,11.0,10.0
