miRNA,SRR1917326,SRR1917327,SRR1917328,SRR1917332,SRR1917333,SRR1917334,SRR1917338,SRR1917339,SRR1917340
hsa-miR-106b-3p,812.0,956.0,160.0,262.0,201.0,546.0,341.0,259.0,811.0
hsa-miR-106b-5p,236.0,126.0,26.0,15.0,4.0,10.0,8.0,3.0,2.0
hsa-miR-107,119.0,155.0,11.0,13.0,12.0,38.0,4.0,7.0,3.0
hsa-miR-10a-3p,9758.0,8190.0,2682.0,476.0,225.0,779.0,351.0,269.0,399.0
hsa-miR-10a-5p,411299.0,354234.0,532287.0,100637.0,72294.0,151223.0,175294.0,123693.0,248637.0
hsa-miR-10b-3p,0.0,2.0,10.0,3.0,0.0,7.0,0.0,0.0,0.0
hsa-miR-10b-5p,916.0,477.0,4732.0,2429.0,1674.0,3282.0,879.0,758.0,1616.0
hsa-miR-11399,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
hsa-miR-11401,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
hsa-miR-1178-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,451.0,878.0,654.0,26.0,12.0,73.0,213.0,86.0,112.0
hsa-miR-12114,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-5p,9.0,23.0,12.0,8.0,10.0,3.0,14.0,5.0,2.0
hsa-miR-1224-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1226-3p,8.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-1226-5p,7.0,7.0,6.0,0.0,0.0,1.0,2.0,1.0,1.0
hsa-miR-1227-3p,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1228-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,10.0,9.0,0.0,1.0,0.0,4.0,1.0,2.0,8.0
hsa-miR-1229-5p,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122b-5p,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1233-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1236-5p,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1237-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1244,1.0,6.0,0.0,0.0,0.0,13.0,7.0,5.0,7.0
hsa-miR-1246,1847.0,2895.0,5520.0,1562.0,912.0,4844.0,444.0,1290.0,2877.0
hsa-miR-1247-3p,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1247-5p,79.0,68.0,50.0,8.0,2.0,11.0,14.0,3.0,9.0
hsa-miR-1248,16.0,21.0,62.0,9.0,6.0,35.0,3.0,13.0,20.0
hsa-miR-1249-3p,11.0,6.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0
hsa-miR-1250-5p,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,6.0,11.0,0.0,1.0,5.0,1.0,0.0,1.0,2.0
hsa-miR-1255b-5p,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1256,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,16.0,15.0,4.0,0.0,0.0,0.0,3.0,4.0,2.0
hsa-miR-125a-5p,26.0,136.0,99.0,0.0,0.0,5.0,22.0,12.0,27.0
hsa-miR-125b-1-3p,55.0,121.0,7.0,0.0,0.0,0.0,3.0,4.0,2.0
hsa-miR-125b-5p,166.0,791.0,15.0,0.0,0.0,3.0,11.0,2.0,16.0
hsa-miR-126-3p,118.0,187.0,34.0,38.0,28.0,61.0,6.0,9.0,13.0
hsa-miR-126-5p,48.0,13.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-1260b,16.0,34.0,3.0,0.0,3.0,3.0,3.0,1.0,10.0
hsa-miR-1262,26.0,33.0,33.0,9.0,6.0,21.0,10.0,4.0,11.0
hsa-miR-1263,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-1266-5p,37.0,30.0,21.0,4.0,2.0,11.0,7.0,3.0,27.0
hsa-miR-1268a,0.0,57.0,2.0,3.0,2.0,0.0,9.0,0.0,2.0
hsa-miR-1268b,20.0,6.0,9.0,3.0,3.0,14.0,0.0,10.0,1.0
hsa-miR-1269b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1271-5p,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273c,12.0,16.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-1273h-5p,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1275,320.0,31.0,0.0,25.0,9.0,10.0,20.0,7.0,10.0
hsa-miR-1276,12.0,11.0,15.0,0.0,1.0,6.0,3.0,0.0,3.0
hsa-miR-1278,7.0,19.0,34.0,2.0,1.0,6.0,0.0,1.0,2.0
hsa-miR-128-1-5p,2.0,11.0,0.0,2.0,0.0,5.0,1.0,7.0,6.0
hsa-miR-128-3p,3934.0,7060.0,5046.0,474.0,227.0,1336.0,747.0,362.0,772.0
hsa-miR-1283,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1284,0.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0
hsa-miR-1285-3p,22.0,22.0,23.0,2.0,2.0,2.0,1.0,0.0,0.0
hsa-miR-1285-5p,21.0,17.0,17.0,4.0,4.0,7.0,1.0,4.0,5.0
hsa-miR-1286,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-1287-3p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1287-5p,154.0,90.0,9.0,4.0,1.0,12.0,3.0,4.0,5.0
hsa-miR-1288-3p,5.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0
hsa-miR-1289,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-129-1-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,0.0,8.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-1290,1.0,1.0,2.0,0.0,3.0,5.0,0.0,1.0,1.0
hsa-miR-1291,110.0,64.0,11.0,60.0,28.0,77.0,15.0,33.0,37.0
hsa-miR-1292-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,49.0,52.0,49.0,6.0,6.0,14.0,7.0,4.0,7.0
hsa-miR-1293,18.0,24.0,9.0,0.0,0.0,4.0,1.0,6.0,11.0
hsa-miR-1294,3.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0
hsa-miR-1295a,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-3p,4.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-1296-5p,128.0,162.0,40.0,6.0,3.0,36.0,25.0,4.0,15.0
hsa-miR-1297,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1298-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1299,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1301-3p,101.0,306.0,42.0,6.0,25.0,60.0,40.0,13.0,35.0
hsa-miR-1303,28.0,98.0,27.0,2.0,2.0,19.0,20.0,6.0,17.0
hsa-miR-1304-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1304-5p,93.0,128.0,15.0,3.0,5.0,7.0,12.0,3.0,11.0
hsa-miR-1306-3p,2.0,7.0,7.0,4.0,2.0,6.0,2.0,0.0,0.0
hsa-miR-1306-5p,1.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0
hsa-miR-1307-3p,794.0,2116.0,1733.0,91.0,88.0,238.0,534.0,147.0,237.0
hsa-miR-1307-5p,377.0,119.0,86.0,48.0,9.0,52.0,84.0,27.0,16.0
hsa-miR-130b-3p,1370.0,267.0,70.0,26.0,12.0,6.0,12.0,8.0,20.0
hsa-miR-130b-5p,25.0,83.0,159.0,3.0,2.0,5.0,37.0,25.0,23.0
hsa-miR-132-3p,438.0,167.0,42.0,14.0,5.0,9.0,9.0,4.0,13.0
hsa-miR-132-5p,22.0,38.0,31.0,0.0,0.0,6.0,3.0,0.0,1.0
hsa-miR-1323,13.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0
hsa-miR-133a-3p,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1343-3p,2.0,3.0,0.0,1.0,0.0,1.0,6.0,3.0,1.0
hsa-miR-1343-5p,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-135a-2-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-3p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-135b-3p,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,10.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-138-2-3p,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,26.0,56.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0
hsa-miR-139-5p,1701.0,1635.0,104.0,14.0,14.0,93.0,52.0,25.0,64.0
hsa-miR-140-3p,4052.0,1494.0,1293.0,1341.0,545.0,1387.0,396.0,375.0,641.0
hsa-miR-140-5p,115.0,116.0,47.0,12.0,7.0,26.0,3.0,7.0,4.0
hsa-miR-141-3p,305.0,152.0,35.0,33.0,9.0,44.0,16.0,4.0,27.0
hsa-miR-141-5p,28.0,26.0,19.0,2.0,4.0,7.0,5.0,0.0,1.0
hsa-miR-142-3p,3.0,9.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-142-5p,68.0,50.0,9.0,4.0,9.0,7.0,1.0,7.0,2.0
hsa-miR-143-3p,13.0,24.0,0.0,5.0,3.0,15.0,6.0,4.0,8.0
hsa-miR-144-5p,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-145-3p,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-5p,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,4.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0
hsa-miR-146a-3p,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-146a-5p,419.0,171.0,32.0,147.0,71.0,139.0,26.0,19.0,23.0
hsa-miR-146b-3p,3.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0
hsa-miR-146b-5p,390.0,403.0,265.0,647.0,429.0,871.0,96.0,92.0,105.0
hsa-miR-147b-3p,24.0,11.0,13.0,14.0,3.0,17.0,3.0,5.0,17.0
hsa-miR-147b-5p,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
hsa-miR-148a-3p,17400.0,5344.0,4663.0,26844.0,10577.0,26569.0,4604.0,7334.0,11675.0
hsa-miR-148a-5p,188.0,95.0,141.0,103.0,42.0,164.0,47.0,27.0,58.0
hsa-miR-148b-3p,1400.0,922.0,128.0,309.0,122.0,323.0,112.0,233.0,360.0
hsa-miR-148b-5p,195.0,60.0,7.0,5.0,5.0,6.0,3.0,4.0,9.0
hsa-miR-149-3p,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,210.0,170.0,63.0,12.0,6.0,18.0,28.0,22.0,35.0
hsa-miR-150-5p,2.0,7.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0
hsa-miR-151a-3p,7269.0,10058.0,2258.0,3072.0,2216.0,5961.0,3809.0,2768.0,8447.0
hsa-miR-151a-5p,3214.0,1518.0,26.0,23.0,18.0,161.0,27.0,10.0,145.0
hsa-miR-151b,92.0,171.0,14.0,3.0,4.0,3.0,0.0,3.0,1.0
hsa-miR-152-3p,506.0,387.0,87.0,71.0,37.0,148.0,26.0,57.0,161.0
hsa-miR-152-5p,4.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
hsa-miR-153-3p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,27.0,40.0,11.0,7.0,2.0,16.0,3.0,1.0,16.0
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-15a-5p,224.0,17.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
hsa-miR-15b-3p,250.0,382.0,34.0,17.0,15.0,28.0,7.0,5.0,8.0
hsa-miR-15b-5p,156.0,172.0,7.0,3.0,5.0,15.0,0.0,9.0,12.0
hsa-miR-16-1-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,678.0,1031.0,370.0,35.0,56.0,132.0,85.0,46.0,64.0
hsa-miR-16-5p,3052.0,1261.0,57.0,98.0,36.0,146.0,55.0,23.0,111.0
hsa-miR-17-3p,24.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-17-5p,932.0,1022.0,139.0,49.0,18.0,89.0,24.0,42.0,65.0
hsa-miR-181a-2-3p,12.0,38.0,122.0,8.0,6.0,25.0,30.0,18.0,49.0
hsa-miR-181a-3p,94.0,126.0,51.0,45.0,19.0,59.0,24.0,7.0,41.0
hsa-miR-181a-5p,7297.0,5100.0,265.0,346.0,179.0,569.0,165.0,83.0,281.0
hsa-miR-181b-2-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-3p,1.0,5.0,1.0,4.0,2.0,12.0,5.0,2.0,6.0
hsa-miR-181b-5p,3740.0,3113.0,280.0,254.0,120.0,354.0,215.0,93.0,263.0
hsa-miR-181c-3p,13.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0
hsa-miR-181c-5p,43.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
hsa-miR-181d-5p,30.0,21.0,0.0,8.0,2.0,5.0,1.0,0.0,1.0
hsa-miR-182-3p,10.0,4.0,0.0,4.0,1.0,4.0,0.0,0.0,2.0
hsa-miR-182-5p,23967.0,12442.0,3176.0,4191.0,2348.0,7215.0,2211.0,3230.0,7365.0
hsa-miR-1827,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-3p,23.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,24910.0,12785.0,4615.0,3095.0,1749.0,5312.0,2521.0,3568.0,6944.0
hsa-miR-184,4.0,8.0,8.0,1.0,5.0,9.0,5.0,0.0,1.0
hsa-miR-1843,81.0,48.0,0.0,4.0,9.0,11.0,17.0,15.0,19.0
hsa-miR-185-3p,53.0,72.0,8.0,7.0,5.0,7.0,10.0,18.0,27.0
hsa-miR-185-5p,1065.0,827.0,120.0,35.0,19.0,126.0,17.0,21.0,64.0
hsa-miR-186-5p,2627.0,1925.0,55.0,61.0,51.0,199.0,122.0,64.0,157.0
hsa-miR-187-3p,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,23.0,48.0,15.0,5.0,0.0,7.0,2.0,4.0,3.0
hsa-miR-18a-5p,31.0,19.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-18b-5p,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1909-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-190a-5p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,29.0,21.0,0.0,9.0,6.0,36.0,2.0,0.0,3.0
hsa-miR-191-3p,24.0,54.0,18.0,0.0,2.0,0.0,8.0,1.0,7.0
hsa-miR-191-5p,23440.0,26671.0,15653.0,1325.0,865.0,3509.0,1830.0,1035.0,1871.0
hsa-miR-1910-3p,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1910-5p,1.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1914-3p,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1914-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1915-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-3p,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-192-5p,10352.0,4805.0,3057.0,1274.0,486.0,1658.0,531.0,550.0,1017.0
hsa-miR-193a-3p,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-193a-5p,32.0,52.0,26.0,8.0,5.0,14.0,12.0,1.0,1.0
hsa-miR-193b-3p,542.0,505.0,52.0,24.0,12.0,33.0,11.0,7.0,11.0
hsa-miR-193b-5p,19.0,25.0,10.0,0.0,2.0,8.0,10.0,1.0,2.0
hsa-miR-194-3p,2.0,17.0,0.0,5.0,1.0,3.0,6.0,4.0,2.0
hsa-miR-194-5p,794.0,1170.0,35.0,26.0,27.0,57.0,23.0,19.0,40.0
hsa-miR-195-3p,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0
hsa-miR-195-5p,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-196a-1-3p,10.0,16.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
hsa-miR-196a-5p,2147.0,2232.0,223.0,133.0,94.0,418.0,160.0,80.0,184.0
hsa-miR-196b-3p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196b-5p,769.0,1016.0,3.0,50.0,17.0,94.0,25.0,40.0,72.0
hsa-miR-197-3p,198.0,215.0,138.0,15.0,6.0,13.0,28.0,23.0,28.0
hsa-miR-197-5p,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1976,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-5p,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199b-3p,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-199b-5p,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19a-3p,18.0,8.0,14.0,1.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-19b-3p,156.0,74.0,87.0,23.0,4.0,8.0,2.0,6.0,0.0
hsa-miR-200a-3p,8508.0,5472.0,764.0,933.0,357.0,1044.0,383.0,289.0,570.0
hsa-miR-200a-5p,1185.0,1106.0,1151.0,223.0,133.0,695.0,512.0,565.0,1234.0
hsa-miR-200b-3p,15201.0,30019.0,7376.0,3736.0,2512.0,10471.0,4100.0,2555.0,7195.0
hsa-miR-200b-5p,198.0,469.0,239.0,19.0,24.0,99.0,130.0,44.0,117.0
hsa-miR-200c-3p,12715.0,41182.0,9222.0,1643.0,1492.0,6672.0,4034.0,1848.0,4053.0
hsa-miR-200c-5p,17.0,25.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
hsa-miR-203a-3p,657.0,607.0,806.0,239.0,131.0,267.0,74.0,128.0,107.0
hsa-miR-203a-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203b-3p,3.0,10.0,5.0,12.0,2.0,0.0,0.0,1.0,1.0
hsa-miR-204-3p,0.0,1.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0
hsa-miR-204-5p,0.0,3.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0
hsa-miR-205-5p,3.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-3p,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-20a-5p,1169.0,975.0,384.0,107.0,39.0,115.0,42.0,31.0,71.0
hsa-miR-21-3p,425.0,206.0,14.0,24.0,16.0,48.0,9.0,10.0,40.0
hsa-miR-21-5p,62083.0,82796.0,10616.0,10715.0,6911.0,28219.0,8277.0,5934.0,18032.0
hsa-miR-210-3p,134.0,160.0,8.0,9.0,3.0,16.0,1.0,0.0,7.0
hsa-miR-210-5p,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,64.0,134.0,86.0,6.0,9.0,21.0,36.0,19.0,33.0
hsa-miR-2115-3p,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-2116-3p,9.0,20.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-212-3p,31.0,17.0,6.0,1.0,2.0,0.0,1.0,1.0,1.0
hsa-miR-212-5p,24.0,42.0,7.0,7.0,2.0,12.0,6.0,9.0,6.0
hsa-miR-214-3p,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,185.0,62.0,121.0,78.0,9.0,79.0,11.0,21.0,31.0
hsa-miR-216b-5p,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-1-3p,18.0,19.0,56.0,14.0,4.0,17.0,10.0,7.0,9.0
hsa-miR-219b-5p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,35244.0,13229.0,3951.0,420.0,218.0,743.0,371.0,247.0,487.0
hsa-miR-22-5p,122.0,157.0,22.0,3.0,4.0,15.0,2.0,1.0,1.0
hsa-miR-221-3p,26761.0,20088.0,348.0,434.0,377.0,1171.0,582.0,437.0,969.0
hsa-miR-221-5p,312.0,425.0,38.0,48.0,38.0,100.0,61.0,20.0,84.0
hsa-miR-222-3p,9396.0,15716.0,478.0,217.0,248.0,1209.0,1269.0,896.0,1470.0
hsa-miR-222-5p,99.0,114.0,0.0,5.0,5.0,9.0,5.0,7.0,18.0
