miRNA,SRR14729102,SRR14729103,SRR14729104,SRR14729111,SRR14729112,SRR14729113,SRR14729114,SRR14729115,SRR14729100,SRR14729101,SRR14729105,SRR14729106,SRR14729107,SRR14729108,SRR14729109,SRR14729110,SRR14729116,SRR14729117,SRR14729118,SRR14729119
hsa-miR-101-5p,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,6.0
hsa-miR-10392-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-10393-3p,0.0,11.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,5.0,1.0,0.0,0.0
hsa-miR-10394-3p,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-10395-3p,1.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10395-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396b-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396b-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10397-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10398-3p,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-10399-3p,64.0,112.0,54.0,46.0,0.0,56.0,77.0,49.0,59.0,36.0,63.0,92.0,132.0,62.0,34.0,51.0,62.0,111.0,94.0,60.0
hsa-miR-10399-5p,0.0,0.0,4.0,1.0,0.0,6.0,4.0,2.0,0.0,2.0,5.0,9.0,8.0,1.0,2.0,2.0,0.0,2.0,6.0,1.0
hsa-miR-103a-2-5p,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-3p,4990.0,3482.0,2235.0,1244.0,147.0,11165.0,9890.0,1794.0,1877.0,681.0,3396.0,3036.0,8082.0,3520.0,3466.0,4694.0,4275.0,2395.0,328.0,567.0
hsa-miR-10401-3p,13.0,0.0,0.0,4.0,17.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,1.0,2.0,5.0,1.0,1.0,6.0,0.0,0.0
hsa-miR-10401-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-105-5p,6.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,3.0,4.0,0.0,2.0,3.0,0.0,4.0,1.0,11.0,1.0,0.0
hsa-miR-10527-5p,1.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-106a-3p,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-106a-5p,96.0,27.0,40.0,40.0,0.0,64.0,45.0,87.0,28.0,12.0,39.0,22.0,16.0,7.0,12.0,31.0,17.0,35.0,13.0,38.0
hsa-miR-106b-3p,2168.0,1828.0,1667.0,2334.0,809.0,970.0,2218.0,2049.0,1059.0,1117.0,2161.0,2067.0,5387.0,1738.0,1168.0,1289.0,1100.0,1059.0,907.0,897.0
hsa-miR-106b-5p,184.0,107.0,133.0,173.0,5.0,147.0,217.0,163.0,96.0,48.0,88.0,47.0,113.0,24.0,97.0,196.0,251.0,259.0,165.0,154.0
hsa-miR-107,19.0,4.0,128.0,398.0,2.0,386.0,1050.0,452.0,5.0,2.0,10.0,58.0,185.0,80.0,11.0,341.0,17.0,4.0,8.0,85.0
hsa-miR-10a-3p,31.0,37.0,11.0,18.0,1.0,53.0,64.0,22.0,17.0,4.0,3.0,5.0,9.0,5.0,3.0,190.0,50.0,32.0,62.0,31.0
hsa-miR-10a-5p,7629.0,14804.0,13490.0,3773.0,2060.0,7249.0,13943.0,5161.0,10090.0,4594.0,10150.0,8962.0,17031.0,10272.0,3437.0,25771.0,11808.0,9961.0,23457.0,22900.0
hsa-miR-10b-3p,24.0,0.0,5.0,62.0,0.0,56.0,125.0,55.0,3.0,13.0,26.0,2.0,25.0,18.0,5.0,179.0,54.0,59.0,78.0,118.0
hsa-miR-10b-5p,15221.0,28625.0,28314.0,8630.0,1902.0,16639.0,34859.0,12245.0,19917.0,9435.0,20732.0,15585.0,29100.0,22560.0,7592.0,47452.0,24958.0,20122.0,51676.0,64119.0
hsa-miR-11399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-11400,43.0,117.0,180.0,53.0,7.0,26.0,223.0,89.0,125.0,78.0,108.0,78.0,550.0,74.0,81.0,42.0,18.0,21.0,59.0,109.0
hsa-miR-11401,87.0,60.0,136.0,78.0,8.0,41.0,99.0,56.0,60.0,70.0,101.0,71.0,228.0,109.0,48.0,36.0,58.0,63.0,19.0,32.0
hsa-miR-1178-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,431.0,531.0,447.0,559.0,533.0,236.0,703.0,621.0,187.0,350.0,726.0,444.0,626.0,325.0,268.0,381.0,379.0,721.0,334.0,246.0
hsa-miR-1185-1-3p,1.0,0.0,1.0,2.0,0.0,13.0,7.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,6.0,8.0,5.0,12.0,11.0
hsa-miR-1185-2-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,6.0
hsa-miR-1193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
hsa-miR-1199-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1207-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-12129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12136,8.0,0.0,6.0,10.0,28.0,0.0,1.0,4.0,10.0,8.0,2.0,7.0,22.0,8.0,1.0,0.0,4.0,4.0,3.0,5.0
hsa-miR-122-3p,6.0,0.0,0.0,2.0,0.0,5.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,1.0,4.0,2.0
hsa-miR-122-5p,387153.0,21584.0,268316.0,3003.0,3882.0,8057.0,13819.0,146086.0,34778.0,170004.0,206310.0,14264.0,15758.0,941187.0,902368.0,376995.0,46615.0,38106.0,15000.0,27462.0
hsa-miR-1224-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1226-3p,4.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1227-3p,2.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1228-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1228-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1229-3p,3.0,9.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-1229-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-122b-5p,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1231,0.0,38.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1233-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1236-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1237-5p,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-1238-3p,2.0,18.0,11.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,13.0,7.0,9.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0
hsa-miR-1245b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-1246,325.0,4068.0,600.0,497.0,1395.0,496.0,252.0,197.0,1442.0,454.0,1123.0,348.0,648.0,601.0,175.0,273.0,532.0,1281.0,376.0,406.0
hsa-miR-1247-5p,3.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
hsa-miR-1249-3p,8.0,0.0,1.0,0.0,12.0,0.0,3.0,4.0,0.0,2.0,11.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1250-5p,13.0,51.0,13.0,43.0,55.0,33.0,30.0,15.0,8.0,5.0,8.0,20.0,9.0,15.0,5.0,19.0,32.0,20.0,9.0,13.0
hsa-miR-1252-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-1255a,6.0,22.0,14.0,9.0,1.0,18.0,9.0,12.0,3.0,1.0,26.0,12.0,16.0,5.0,8.0,16.0,13.0,10.0,18.0,2.0
hsa-miR-1255b-5p,54.0,78.0,115.0,68.0,5.0,35.0,40.0,96.0,71.0,48.0,61.0,107.0,160.0,60.0,25.0,26.0,58.0,34.0,37.0,35.0
hsa-miR-1256,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,2.0
hsa-miR-125a-3p,73.0,590.0,111.0,142.0,418.0,220.0,79.0,59.0,145.0,97.0,237.0,146.0,269.0,106.0,49.0,124.0,102.0,69.0,129.0,74.0
hsa-miR-125a-5p,962.0,1114.0,1056.0,917.0,720.0,1793.0,2594.0,1264.0,1108.0,672.0,1723.0,933.0,2244.0,1130.0,540.0,1034.0,1716.0,1787.0,4738.0,3538.0
hsa-miR-125b-1-3p,12.0,25.0,21.0,14.0,23.0,11.0,8.0,10.0,28.0,11.0,20.0,21.0,54.0,24.0,31.0,29.0,15.0,23.0,14.0,15.0
hsa-miR-125b-2-3p,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,2.0,0.0,1.0,0.0,0.0
hsa-miR-125b-5p,1468.0,751.0,453.0,548.0,779.0,652.0,1391.0,632.0,513.0,256.0,518.0,331.0,1121.0,614.0,1720.0,2803.0,722.0,1511.0,1511.0,970.0
hsa-miR-126-3p,52026.0,37807.0,69598.0,10446.0,1766.0,21781.0,44447.0,17581.0,42092.0,21984.0,42884.0,25750.0,80732.0,33796.0,19091.0,41346.0,43989.0,45855.0,60611.0,48998.0
hsa-miR-126-5p,110.0,6.0,69.0,49.0,38.0,59.0,171.0,67.0,38.0,13.0,21.0,4.0,54.0,19.0,21.0,172.0,182.0,238.0,244.0,206.0
hsa-miR-1260b,20.0,17.0,9.0,4.0,0.0,18.0,20.0,6.0,16.0,12.0,17.0,9.0,37.0,4.0,8.0,10.0,6.0,3.0,11.0,3.0
hsa-miR-1262,10.0,32.0,8.0,29.0,0.0,2.0,3.0,5.0,15.0,4.0,20.0,10.0,17.0,8.0,8.0,5.0,8.0,5.0,1.0,6.0
hsa-miR-1266-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268a,7.0,19.0,8.0,5.0,24.0,0.0,0.0,2.0,6.0,1.0,10.0,2.0,0.0,0.0,5.0,0.0,2.0,1.0,2.0,0.0
hsa-miR-1268b,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,17.0,30.0,0.0,1.0,6.0,5.0,34.0,8.0,2.0
hsa-miR-1269a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1269b,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,82.0,81.0,113.0,266.0,287.0,309.0,312.0,258.0,117.0,162.0,104.0,77.0,223.0,63.0,78.0,234.0,138.0,363.0,208.0,176.0
hsa-miR-127-5p,0.0,0.0,1.0,10.0,4.0,10.0,0.0,6.0,2.0,0.0,0.0,0.0,14.0,0.0,4.0,12.0,6.0,0.0,7.0,2.0
hsa-miR-1270,6.0,14.0,10.0,1.0,0.0,2.0,3.0,13.0,0.0,1.0,3.0,2.0,12.0,7.0,2.0,11.0,4.0,5.0,0.0,8.0
hsa-miR-1271-5p,7.0,5.0,8.0,11.0,0.0,8.0,10.0,8.0,0.0,4.0,1.0,0.0,22.0,5.0,9.0,8.0,7.0,5.0,5.0,6.0
hsa-miR-1273c,3.0,8.0,0.0,10.0,2.0,3.0,14.0,10.0,0.0,2.0,6.0,0.0,15.0,2.0,2.0,0.0,4.0,12.0,2.0,4.0
hsa-miR-1273h-3p,70.0,167.0,92.0,120.0,330.0,91.0,124.0,119.0,82.0,97.0,172.0,120.0,265.0,102.0,61.0,129.0,113.0,59.0,93.0,97.0
hsa-miR-1273h-5p,26.0,64.0,31.0,56.0,152.0,35.0,22.0,36.0,34.0,40.0,73.0,55.0,126.0,47.0,12.0,50.0,32.0,34.0,38.0,52.0
hsa-miR-1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1276,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0
hsa-miR-1277-3p,0.0,0.0,0.0,4.0,0.0,3.0,6.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,9.0,10.0,1.0,23.0,7.0
hsa-miR-1278,5.0,23.0,14.0,4.0,0.0,12.0,16.0,4.0,9.0,11.0,3.0,0.0,8.0,6.0,8.0,13.0,19.0,11.0,25.0,21.0
hsa-miR-128-1-5p,6.0,8.0,0.0,6.0,0.0,3.0,1.0,12.0,0.0,2.0,8.0,0.0,6.0,4.0,4.0,4.0,0.0,0.0,5.0,0.0
hsa-miR-128-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,9835.0,13720.0,12752.0,2997.0,868.0,5471.0,11242.0,3585.0,9506.0,4806.0,9110.0,6875.0,18040.0,7814.0,7393.0,8160.0,10319.0,8238.0,10104.0,8710.0
hsa-miR-1283,40.0,33.0,9.0,47.0,0.0,26.0,38.0,24.0,5.0,2.0,11.0,0.0,12.0,3.0,5.0,48.0,45.0,34.0,75.0,87.0
hsa-miR-1284,25.0,41.0,49.0,21.0,13.0,23.0,35.0,31.0,7.0,6.0,18.0,16.0,29.0,17.0,13.0,38.0,30.0,44.0,62.0,31.0
hsa-miR-1285-3p,135.0,244.0,215.0,184.0,483.0,101.0,213.0,141.0,110.0,141.0,249.0,235.0,350.0,99.0,113.0,152.0,159.0,240.0,142.0,89.0
hsa-miR-1285-5p,16.0,13.0,13.0,14.0,56.0,6.0,13.0,11.0,10.0,6.0,24.0,15.0,21.0,14.0,4.0,7.0,20.0,15.0,8.0,6.0
hsa-miR-1286,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,17.0,8.0,10.0,30.0,37.0,21.0,57.0,19.0,7.0,8.0,6.0,8.0,13.0,11.0,4.0,30.0,15.0,19.0,21.0,22.0
hsa-miR-1288-3p,9.0,22.0,51.0,22.0,0.0,6.0,7.0,3.0,31.0,22.0,17.0,26.0,50.0,17.0,13.0,17.0,10.0,4.0,6.0,5.0
hsa-miR-1289,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
hsa-miR-129-1-3p,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0
hsa-miR-129-2-3p,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,54.0,94.0,45.0,109.0,249.0,74.0,112.0,86.0,22.0,37.0,62.0,51.0,57.0,43.0,19.0,186.0,72.0,76.0,100.0,97.0
hsa-miR-1290,36.0,1.0,47.0,27.0,97.0,26.0,21.0,6.0,85.0,24.0,45.0,28.0,27.0,60.0,9.0,19.0,27.0,75.0,21.0,20.0
hsa-miR-1291,12.0,0.0,6.0,24.0,12.0,2.0,15.0,7.0,11.0,6.0,8.0,5.0,0.0,2.0,1.0,8.0,8.0,8.0,4.0,13.0
hsa-miR-1292-5p,26.0,2.0,30.0,52.0,25.0,18.0,22.0,32.0,5.0,15.0,18.0,17.0,41.0,28.0,11.0,19.0,25.0,30.0,19.0,14.0
hsa-miR-1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1294,72.0,93.0,103.0,44.0,0.0,25.0,83.0,52.0,32.0,41.0,141.0,55.0,153.0,15.0,29.0,25.0,25.0,34.0,29.0,19.0
hsa-miR-1295a,1.0,0.0,1.0,0.0,12.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0
hsa-miR-1295b-3p,0.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1296-3p,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-1296-5p,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0
hsa-miR-1297,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
hsa-miR-1298-5p,5.0,11.0,2.0,10.0,22.0,6.0,7.0,3.0,10.0,2.0,4.0,0.0,10.0,10.0,6.0,11.0,7.0,13.0,24.0,7.0
hsa-miR-1299,195.0,142.0,85.0,71.0,24.0,35.0,30.0,51.0,24.0,65.0,132.0,125.0,220.0,178.0,40.0,25.0,27.0,164.0,13.0,23.0
hsa-miR-1301-3p,180.0,346.0,173.0,210.0,367.0,201.0,190.0,283.0,97.0,154.0,266.0,255.0,491.0,154.0,90.0,252.0,242.0,184.0,213.0,186.0
hsa-miR-1303,14.0,21.0,5.0,20.0,36.0,7.0,26.0,8.0,8.0,0.0,8.0,11.0,19.0,11.0,38.0,8.0,14.0,18.0,14.0,18.0
