miRNA,SRR13693839,SRR13693840,SRR13693841,SRR13693842,SRR13693843,SRR13693844,SRR13693845,SRR13693846,SRR13693847
hsa-miR-196b-5p,0.0,20.3,0.0,28.11,25.77,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,37.86,20.3,0.0,0.0,25.77,24.77,16.66,0.0,0.0
hsa-miR-200a-3p,18.93,0.0,0.0,28.11,0.0,0.0,0.0,0.0,28.75
hsa-miR-200b-3p,0.0,40.61,0.0,0.0,25.77,0.0,49.99,56.34,28.75
hsa-miR-200c-3p,56.79,40.61,0.0,0.0,0.0,0.0,16.66,0.0,0.0
hsa-miR-203a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75
hsa-miR-20a-5p,302.9,548.2,165.16,140.55,257.71,322.07,399.95,84.52,316.3
hsa-miR-21-5p,18.93,81.21,0.0,0.0,0.0,49.55,49.99,0.0,0.0
hsa-miR-22-3p,0.0,0.0,0.0,28.11,0.0,0.0,0.0,56.34,0.0
hsa-miR-22-5p,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-221-3p,94.66,243.64,20.65,112.44,154.62,49.55,166.64,169.03,86.26
hsa-miR-222-3p,2385.37,3329.81,970.33,2080.11,2860.53,2353.58,2049.73,2112.91,2559.16
hsa-miR-23a-3p,37.86,60.91,0.0,0.0,25.77,0.0,16.66,0.0,0.0
hsa-miR-23b-3p,56.79,121.82,61.94,28.11,77.31,49.55,116.65,0.0,86.26
hsa-miR-24-3p,56.79,60.91,0.0,84.33,0.0,0.0,16.66,0.0,0.0
hsa-miR-25-5p,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,0.0
hsa-miR-26a-2-3p,37.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,56.79,40.61,41.29,112.44,77.31,198.2,33.33,140.86,0.0
hsa-miR-26b-5p,75.73,0.0,20.65,0.0,25.77,0.0,33.33,0.0,28.75
hsa-miR-27a-3p,0.0,81.21,0.0,0.0,25.77,0.0,16.66,28.17,57.51
hsa-miR-27b-3p,18.93,81.21,20.65,0.0,0.0,24.77,33.33,0.0,0.0
hsa-miR-28-3p,18.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,0.0,60.91,0.0,56.22,77.31,24.77,133.32,28.17,28.75
hsa-miR-29b-3p,0.0,0.0,0.0,28.11,0.0,0.0,16.66,0.0,0.0
hsa-miR-301a-3p,18.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30c-5p,0.0,20.3,0.0,28.11,25.77,24.77,33.33,0.0,0.0
hsa-miR-30d-5p,0.0,40.61,61.94,56.22,0.0,0.0,0.0,0.0,28.75
hsa-miR-30e-5p,18.93,20.3,0.0,0.0,25.77,24.77,16.66,56.34,57.51
hsa-miR-3187-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.17,28.75
hsa-miR-320a-3p,37.86,0.0,0.0,28.11,51.54,0.0,16.66,0.0,0.0
hsa-miR-320b,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320c,18.93,0.0,0.0,0.0,0.0,0.0,66.66,0.0,28.75
hsa-miR-320d,0.0,60.91,0.0,0.0,25.77,0.0,0.0,0.0,0.0
hsa-miR-320e,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-331-3p,0.0,0.0,0.0,0.0,0.0,49.55,0.0,0.0,0.0
hsa-miR-335-5p,37.86,20.3,0.0,0.0,0.0,24.77,0.0,0.0,0.0
hsa-miR-33a-5p,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-5p,18.93,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-345-5p,0.0,0.0,20.65,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3648,0.0,0.0,0.0,28.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-378a-3p,0.0,0.0,20.65,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-423-3p,0.0,20.3,41.29,0.0,0.0,123.87,83.32,0.0,0.0
hsa-miR-423-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.34,0.0
hsa-miR-424-5p,18.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-425-5p,18.93,0.0,0.0,0.0,51.54,0.0,0.0,28.17,0.0
hsa-miR-4281,0.0,0.0,0.0,28.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-4286,0.0,0.0,20.65,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-429,75.73,284.25,41.29,28.11,103.08,24.77,116.65,84.52,143.77
hsa-miR-450b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75
hsa-miR-4758-3p,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,0.0
hsa-miR-484,0.0,101.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5001-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75
hsa-miR-505-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75
hsa-miR-574-3p,18.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-577,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-615-5p,18.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-625-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.17,0.0
hsa-miR-628-3p,0.0,0.0,0.0,0.0,25.77,0.0,0.0,0.0,0.0
hsa-miR-629-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.17,0.0
hsa-miR-652-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.34,0.0
hsa-miR-655-3p,18.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6807-5p,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7-5p,132.52,365.47,41.29,112.44,0.0,247.75,99.99,253.55,172.53
hsa-miR-7108-3p,0.0,0.0,0.0,0.0,0.0,24.77,0.0,0.0,0.0
hsa-miR-7110-3p,0.0,0.0,0.0,0.0,0.0,24.77,0.0,56.34,0.0
hsa-miR-769-5p,56.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-92a-3p,397.56,527.9,412.91,365.43,386.56,495.49,533.26,338.07,258.79
hsa-miR-92b-3p,0.0,0.0,0.0,0.0,25.77,0.0,16.66,0.0,0.0
hsa-miR-93-5p,37.86,60.91,20.65,28.11,25.77,0.0,49.99,0.0,28.75
hsa-miR-99b-5p,0.0,0.0,20.65,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-12136-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75
hsa-mir-3195-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75
hsa-mir-4281-3p,0.0,0.0,0.0,0.0,25.77,0.0,0.0,0.0,0.0
hsa-mir-4296-5p,0.0,0.0,0.0,0.0,25.77,0.0,0.0,0.0,0.0
hsa-mir-4634-5p,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,0.0
hsa-mir-4641-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.17,0.0
hsa-mir-4767-5p,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,0.0
hsa-mir-6089-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75
hsa-mir-612-5p,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,0.0
hsa-mir-636-3p,0.0,0.0,0.0,28.11,0.0,0.0,0.0,0.0,0.0
hsa-mir-770-5p,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,0.0
hsa-mir-8080-5p,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-940-3p,0.0,0.0,0.0,0.0,0.0,24.77,0.0,0.0,0.0
