miRNA,SRR19909546,SRR19909547,SRR19909548,SRR19909549,SRR19909550,SRR19909551,SRR19909552,SRR19909553,SRR19909554,SRR19909555,SRR19909556,SRR19909557
hsa-miR-141-5p,0.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,2994.33,13144.07,11352.29,10323.01,14948.89,26167.22,7839.74,22090.55,4416.62,2547.39,1903.03,3467.09
hsa-miR-142-5p,520.98,1133.72,531.25,686.23,692.4,1698.05,169.59,595.33,269.22,846.68,522.44,65.78
hsa-miR-143-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.01,94.84,0.0
hsa-miR-144-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0
hsa-miR-144-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,9.65,0.0
hsa-miR-145-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,4.62,0.0
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0
hsa-miR-146a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18,0.0,0.0
hsa-miR-146a-5p,5.26,213.68,63.58,298.72,31.86,54.16,13.83,103.33,37.49,18814.33,3718.78,142.52
hsa-miR-146b-3p,6.01,248.79,8.32,103.6,4.96,180.68,12.03,477.32,0.0,153.36,17.62,96.84
hsa-miR-146b-5p,10.52,65.69,3.57,33.88,2.83,251.41,29.47,391.01,0.0,8567.37,1058.73,29.24
hsa-miR-147b-3p,0.0,0.76,0.0,0.0,0.0,1.21,0.0,0.59,0.0,51.43,5.46,5.48
hsa-miR-147b-5p,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0
hsa-miR-148a-3p,0.75,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,62.9,102.81,0.0
hsa-miR-148b-3p,0.0,0.0,0.59,0.39,0.0,0.0,0.6,0.0,0.0,90.45,75.53,0.0
hsa-miR-148b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18,2.52,0.0
hsa-miR-150-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,4.2,0.0
hsa-miR-150-5p,15.79,35.11,18.42,11.68,23.36,38.4,13.83,19.96,25.56,2526.27,713.79,6.4
hsa-miR-151a-3p,0.0,0.38,0.0,0.39,0.0,0.4,0.0,0.0,0.0,96.42,168.69,0.0
hsa-miR-151a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,0.84,4.57
hsa-miR-151b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0
hsa-miR-152-3p,4.51,65.31,13.07,40.5,21.95,60.63,38.49,125.05,11.93,20.2,30.21,11.88
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0
hsa-miR-155-5p,5.26,8.68,0.59,19.08,0.0,21.42,3.61,27.59,0.0,13792.56,1054.95,21.01
hsa-miR-15a-3p,0.0,0.76,0.0,1.95,0.0,0.4,0.0,0.59,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,7.52,18.88,19.02,17.92,30.44,34.76,32.48,65.76,27.26,58.77,34.41,6.4
hsa-miR-15b-3p,0.0,0.0,0.0,1.56,1.42,0.81,0.0,1.76,0.0,1.38,0.0,0.0
hsa-miR-15b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,61.07,67.98,0.0
hsa-miR-16-1-3p,0.0,0.76,0.0,0.39,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.59,0.0,0.92,0.0,0.0
hsa-miR-16-5p,702.91,4035.41,993.56,3125.02,889.22,3099.02,799.85,7516.75,4452.4,8429.17,15994.68,623.07
hsa-miR-17-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0
hsa-miR-17-5p,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.59,0.0,25.71,22.24,0.0
hsa-miR-181a-2-3p,0.0,1.13,0.0,0.0,1.42,0.0,0.0,0.0,0.0,19.28,6.71,8.22
hsa-miR-181a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.68,18.46,0.0
hsa-miR-181a-5p,0.0,3.4,2.38,2.73,0.71,3.64,1.8,7.05,8.52,801.23,196.39,0.0
hsa-miR-181b-2-3p,0.0,0.76,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,5.26,122.32,36.84,95.03,36.11,133.39,44.5,324.08,32.37,208.46,68.4,31.98
hsa-miR-181c-3p,0.0,1.51,0.0,0.0,0.0,0.81,0.0,0.59,0.0,3.21,7.13,0.0
hsa-miR-181c-5p,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,0.0,1.13,0.0,1.17,0.0,0.4,1.8,2.94,0.0,7.81,0.0,0.0
hsa-miR-182-5p,0.0,0.38,0.0,2.73,0.0,0.0,0.0,1.17,3.41,16.07,69.66,0.0
hsa-miR-1827,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.35,26.02,0.0
hsa-miR-184,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,10.1,0.0,0.0
hsa-miR-1843,0.0,8.68,0.0,14.02,0.0,6.47,0.6,10.57,0.0,14.23,7.55,13.7
hsa-miR-185-3p,2.26,3.4,0.0,3.51,0.0,3.64,0.0,1.76,0.0,0.46,0.0,2.74
hsa-miR-185-5p,0.75,1.51,0.0,0.0,0.0,6.06,5.41,5.87,0.0,199.27,55.81,0.0
hsa-miR-186-3p,0.0,1.51,0.0,0.0,0.0,0.81,3.01,0.0,0.0,0.0,6.29,0.0
hsa-miR-186-5p,0.75,20.01,4.75,9.74,6.37,3.23,1.2,5.87,0.0,123.97,54.13,4.57
hsa-miR-187-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,0.0,0.0
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,2.27,0.0,0.78,0.0,4.45,0.0,2.35,5.11,1.84,0.0,5.48
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,0.0,0.0
hsa-miR-18b-5p,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,0.0,0.0,0.39,0.71,0.81,0.0,1.76,0.0,12.4,0.0,2.74
hsa-miR-190a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,3.36,0.0
hsa-miR-190b-5p,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,7.13,0.0
hsa-miR-191-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,8.39,0.0
hsa-miR-191-5p,1.5,13.21,3.57,10.13,3.54,18.59,1.2,29.36,22.15,1542.3,1230.36,6.4
hsa-miR-1911-5p,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,63.82,47.42,0.91
hsa-miR-193a-5p,0.0,0.0,0.0,1.95,0.71,0.81,0.0,2.35,0.0,133.15,17.2,0.0
hsa-miR-193b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,5.51,3.78,0.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,14.28,57.38,20.8,27.26,16.28,28.29,23.45,43.45,93.72,5.51,5.46,12.79
hsa-miR-195-5p,0.0,7.93,5.94,8.18,2.12,11.32,2.41,4.7,1.7,0.46,0.0,1.83
hsa-miR-196a-5p,0.0,0.0,0.0,0.0,0.71,2.83,2.41,0.0,0.0,0.0,5.87,0.0
hsa-miR-196b-5p,0.0,1.13,8.32,5.45,2.83,2.43,1.2,5.28,56.23,6.43,10.91,1.83
hsa-miR-197-3p,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,1.7,15.15,39.87,0.0
hsa-miR-197-5p,0.0,0.38,0.0,0.0,0.71,0.0,4.21,2.35,0.0,0.0,1.26,0.0
hsa-miR-1976,0.0,0.76,0.0,0.39,0.0,1.21,0.0,0.0,0.0,0.92,0.0,0.91
hsa-miR-199a-3p,0.0,1.13,0.0,4.28,0.71,1.62,0.6,1.76,0.0,31.68,132.6,0.0
hsa-miR-199a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.17,0.0
hsa-miR-199b-3p,0.0,2.27,0.0,0.0,0.0,1.62,0.0,1.76,0.0,9.18,66.72,0.0
hsa-miR-199b-5p,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,11.75,0.0
hsa-miR-19a-3p,0.0,1.13,0.59,0.0,0.71,2.43,1.8,1.17,0.0,0.92,0.0,0.0
hsa-miR-19b-3p,2.26,10.95,1.78,3.89,4.25,6.06,1.2,5.87,1.7,18.37,27.28,0.0
hsa-miR-200a-3p,0.0,1.13,9.51,0.39,2.12,5.25,6.62,7.05,0.0,1.38,0.0,0.0
hsa-miR-200b-3p,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-5p,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200c-3p,11.28,5.29,11.29,5.06,9.91,15.36,16.24,19.37,85.2,5.97,0.0,0.91
hsa-miR-200c-5p,0.0,0.0,0.0,0.0,0.71,1.21,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,89.38,0.91
hsa-miR-204-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0
hsa-miR-205-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.14,0.0
hsa-miR-2053,0.0,0.0,0.0,1.95,2.83,1.62,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.22,2.3,6.71,12.79
hsa-miR-20a-5p,0.0,0.76,0.0,0.0,0.0,0.4,0.0,0.0,0.0,51.43,39.03,0.0
hsa-miR-20b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,0.84,0.0
hsa-miR-21-3p,1.5,4.15,0.0,1.95,4.25,2.83,0.0,0.0,0.0,11.94,9.65,0.0
hsa-miR-21-5p,28.57,189.14,45.76,143.32,78.59,217.46,76.98,402.76,6.82,6650.4,7496.72,63.04
hsa-miR-210-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0.0,0.0
hsa-miR-210-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0
hsa-miR-2110,0.0,0.0,0.59,0.0,0.0,0.0,1.2,0.0,0.0,8.26,0.0,0.0
hsa-miR-2115-3p,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2116-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29,0.0
hsa-miR-212-5p,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0
hsa-miR-215-5p,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,0.0,62.67,15.45,47.9,23.36,110.35,7.82,221.93,1.7,89.99,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0
hsa-miR-22-3p,0.0,4.53,0.59,1.95,0.0,2.83,2.41,7.05,0.0,523.9,165.33,1.83
hsa-miR-22-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.17,0.0,11.48,0.0,0.0
hsa-miR-221-3p,3.01,24.16,7.13,25.31,11.33,32.74,9.02,20.55,10.22,1149.72,515.73,10.05
hsa-miR-221-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51,23.5,0.0
hsa-miR-222-3p,0.75,54.36,8.91,67.38,26.9,33.95,4.81,35.81,0.0,119.38,125.47,17.36
hsa-miR-223-3p,184.19,564.41,685.15,406.21,830.45,658.04,332.57,466.75,2237.28,507.83,1569.0,391.93
hsa-miR-223-5p,2.26,17.37,0.0,3.89,2.12,18.19,1.2,25.83,279.45,34.44,40.7,4.57
hsa-miR-224-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,3.36,0.0
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0
hsa-miR-2277-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0
hsa-miR-2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,3.02,0.0,0.39,1.42,2.43,0.0,3.52,0.0,1.84,0.0,4.57
hsa-miR-23a-3p,172.16,236.71,581.16,451.38,946.56,1100.24,1102.35,692.79,942.28,979.38,720.51,640.43
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0
hsa-miR-23b-3p,0.0,3.02,0.0,6.62,0.0,10.91,0.0,16.44,0.0,88.62,18.88,4.57
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0
hsa-miR-24-3p,3.01,7.93,1.78,7.4,1.42,10.11,0.6,15.85,0.0,212.59,13.85,8.22
hsa-miR-2467-5p,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,3.76,4.53,1.19,4.67,0.0,6.47,2.41,7.63,42.6,539.97,1115.38,10.96
hsa-miR-25-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.86,17.2,0.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,0.0,0.0
hsa-miR-26a-5p,3.01,15.48,2.38,10.52,7.79,14.96,10.22,19.96,0.0,4185.66,2144.32,5.48
