miRNA,SRR19909546,SRR19909547,SRR19909548,SRR19909549,SRR19909550,SRR19909551,SRR19909552,SRR19909553,SRR19909554,SRR19909555,SRR19909556,SRR19909557
hsa-miR-103a-3p,1322.0,14659.0,2080.0,15635.0,2966.0,21311.0,3369.0,36998.0,1852.0,1853.0,1407.0,2888.0
hsa-miR-10401-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-10401-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-10527-5p,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106b-3p,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,221.0,269.0,0.0
hsa-miR-106b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-107,1.0,21.0,1.0,11.0,16.0,17.0,13.0,27.0,33.0,17.0,2.0,6.0
hsa-miR-10a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-10a-5p,9.0,6.0,6.0,0.0,6.0,2.0,5.0,1.0,14.0,54.0,41.0,0.0
hsa-miR-10b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0
hsa-miR-1179,0.0,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0
hsa-miR-12136,2.0,26.0,12.0,13.0,1.0,12.0,6.0,12.0,10.0,11.0,41.0,8.0
hsa-miR-122-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,442.0,0.0
hsa-miR-1226-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-1229-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-1229-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-1231,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-1237-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,1.0,11.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,361.0,94.0,0.0
hsa-miR-1248,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,28.0,10.0,0.0
hsa-miR-1249-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0
hsa-miR-1255b-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1255b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
hsa-miR-125a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
hsa-miR-125a-5p,2.0,127.0,6.0,114.0,13.0,192.0,21.0,214.0,10.0,6145.0,714.0,58.0
hsa-miR-125b-5p,0.0,8.0,1.0,11.0,0.0,19.0,6.0,15.0,2.0,308.0,195.0,0.0
hsa-miR-126-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,458.0,1568.0,0.0
hsa-miR-126-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,162.0,0.0
hsa-miR-1260b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
hsa-miR-1262,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0
hsa-miR-1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1268a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-1268b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,0.0
hsa-miR-1269a,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,8.0,5.0,0.0,0.0
hsa-miR-1270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,0.0
hsa-miR-1271-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
hsa-miR-1273h-3p,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0
hsa-miR-1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,24.0,0.0
hsa-miR-128-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-128-3p,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,299.0,115.0,0.0
hsa-miR-1285-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-1285-5p,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
hsa-miR-1291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1292-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
hsa-miR-1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
hsa-miR-1295a,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1301-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,40.0,15.0,0.0
hsa-miR-1303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-1306-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
hsa-miR-1307-3p,77.0,1092.0,352.0,360.0,364.0,1414.0,744.0,1019.0,399.0,524.0,473.0,167.0
hsa-miR-1307-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
hsa-miR-130a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-130a-5p,5.0,6.0,9.0,4.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-130b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,24.0,0.0
hsa-miR-130b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-132-3p,0.0,3.0,0.0,11.0,0.0,4.0,2.0,4.0,0.0,23.0,59.0,0.0
hsa-miR-132-5p,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,39.0,21.0,0.0
hsa-miR-133a-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
hsa-miR-133b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-134-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0
hsa-miR-1343-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-136-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-137-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0
hsa-miR-139-3p,0.0,7.0,2.0,3.0,2.0,4.0,2.0,1.0,159.0,8.0,0.0,12.0
hsa-miR-140-3p,0.0,14.0,3.0,5.0,1.0,24.0,1.0,9.0,0.0,518.0,401.0,0.0
hsa-miR-140-5p,14.0,157.0,34.0,109.0,23.0,132.0,4.0,42.0,4.0,28.0,70.0,5.0
hsa-miR-141-3p,0.0,30.0,6.0,15.0,2.0,21.0,2.0,22.0,0.0,20.0,0.0,0.0
hsa-miR-141-5p,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,3983.0,34816.0,19104.0,26506.0,21115.0,64738.0,13036.0,37626.0,2592.0,5548.0,4535.0,3795.0
hsa-miR-142-5p,693.0,3003.0,894.0,1762.0,978.0,4201.0,282.0,1014.0,158.0,1844.0,1245.0,72.0
hsa-miR-143-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,226.0,0.0
hsa-miR-144-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-144-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0
hsa-miR-145-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-146a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
hsa-miR-146a-5p,7.0,566.0,107.0,767.0,45.0,134.0,23.0,176.0,22.0,40976.0,8862.0,156.0
hsa-miR-146b-3p,8.0,659.0,14.0,266.0,7.0,447.0,20.0,813.0,0.0,334.0,42.0,106.0
hsa-miR-146b-5p,14.0,174.0,6.0,87.0,4.0,622.0,49.0,666.0,0.0,18659.0,2523.0,32.0
hsa-miR-147b-3p,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,112.0,13.0,6.0
hsa-miR-147b-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-148a-3p,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,137.0,245.0,0.0
hsa-miR-148b-3p,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,197.0,180.0,0.0
hsa-miR-148b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,0.0
hsa-miR-150-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0
hsa-miR-150-5p,21.0,93.0,31.0,30.0,33.0,95.0,23.0,34.0,15.0,5502.0,1701.0,7.0
hsa-miR-151a-3p,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,210.0,402.0,0.0
hsa-miR-151a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,5.0
hsa-miR-151b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-152-3p,6.0,173.0,22.0,104.0,31.0,150.0,64.0,213.0,7.0,44.0,72.0,13.0
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-155-5p,7.0,23.0,1.0,49.0,0.0,53.0,6.0,47.0,0.0,30039.0,2514.0,23.0
hsa-miR-15a-3p,0.0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,10.0,50.0,32.0,46.0,43.0,86.0,54.0,112.0,16.0,128.0,82.0,7.0
hsa-miR-15b-3p,0.0,0.0,0.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0
hsa-miR-15b-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133.0,162.0,0.0
hsa-miR-16-1-3p,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0
hsa-miR-16-5p,935.0,10689.0,1672.0,8024.0,1256.0,7667.0,1330.0,12803.0,2613.0,18358.0,38116.0,682.0
hsa-miR-17-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-17-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,56.0,53.0,0.0
hsa-miR-181a-2-3p,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,42.0,16.0,9.0
hsa-miR-181a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,44.0,0.0
hsa-miR-181a-5p,0.0,9.0,4.0,7.0,1.0,9.0,3.0,12.0,5.0,1745.0,468.0,0.0
hsa-miR-181b-2-3p,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,7.0,324.0,62.0,244.0,51.0,330.0,74.0,552.0,19.0,454.0,163.0,35.0
hsa-miR-181c-3p,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,17.0,0.0
hsa-miR-181c-5p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,0.0,3.0,0.0,3.0,0.0,1.0,3.0,5.0,0.0,17.0,0.0,0.0
hsa-miR-182-5p,0.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,35.0,166.0,0.0
hsa-miR-1827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,62.0,0.0
hsa-miR-184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0
hsa-miR-1843,0.0,23.0,0.0,36.0,0.0,16.0,1.0,18.0,0.0,31.0,18.0,15.0
hsa-miR-185-3p,3.0,9.0,0.0,9.0,0.0,9.0,0.0,3.0,0.0,1.0,0.0,3.0
hsa-miR-185-5p,1.0,4.0,0.0,0.0,0.0,15.0,9.0,10.0,0.0,434.0,133.0,0.0
hsa-miR-186-3p,0.0,4.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,15.0,0.0
hsa-miR-186-5p,1.0,53.0,8.0,25.0,9.0,8.0,2.0,10.0,0.0,270.0,129.0,5.0
hsa-miR-187-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,6.0,0.0,2.0,0.0,11.0,0.0,4.0,3.0,4.0,0.0,6.0
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
hsa-miR-18b-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,27.0,0.0,3.0
hsa-miR-190a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0
hsa-miR-190b-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,0.0
hsa-miR-191-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0
hsa-miR-191-5p,2.0,35.0,6.0,26.0,5.0,46.0,2.0,50.0,13.0,3359.0,2932.0,7.0
hsa-miR-1911-5p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,139.0,113.0,1.0
hsa-miR-193a-5p,0.0,0.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,290.0,41.0,0.0
hsa-miR-193b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,9.0,0.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,19.0,152.0,35.0,70.0,23.0,70.0,39.0,74.0,55.0,12.0,13.0,14.0
hsa-miR-195-5p,0.0,21.0,10.0,21.0,3.0,28.0,4.0,8.0,1.0,1.0,0.0,2.0
hsa-miR-196a-5p,0.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,14.0,0.0
hsa-miR-196b-5p,0.0,3.0,14.0,14.0,4.0,6.0,2.0,9.0,33.0,14.0,26.0,2.0
hsa-miR-197-3p,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,33.0,95.0,0.0
hsa-miR-197-5p,0.0,1.0,0.0,0.0,1.0,0.0,7.0,4.0,0.0,0.0,3.0,0.0
hsa-miR-1976,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0
hsa-miR-199a-3p,0.0,3.0,0.0,11.0,1.0,4.0,1.0,3.0,0.0,69.0,316.0,0.0
hsa-miR-199a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0
hsa-miR-199b-3p,0.0,6.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,20.0,159.0,0.0
hsa-miR-199b-5p,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,0.0
hsa-miR-19a-3p,0.0,3.0,1.0,0.0,1.0,6.0,3.0,2.0,0.0,2.0,0.0,0.0
hsa-miR-19b-3p,3.0,29.0,3.0,10.0,6.0,15.0,2.0,10.0,1.0,40.0,65.0,0.0
hsa-miR-200a-3p,0.0,3.0,16.0,1.0,3.0,13.0,11.0,12.0,0.0,3.0,0.0,0.0
hsa-miR-200b-3p,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-5p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200c-3p,15.0,14.0,19.0,13.0,14.0,38.0,27.0,33.0,50.0,13.0,0.0,1.0
hsa-miR-200c-5p,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,213.0,1.0
hsa-miR-204-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-205-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0
hsa-miR-2053,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,5.0,16.0,14.0
hsa-miR-20a-5p,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,112.0,93.0,0.0
hsa-miR-20b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0
hsa-miR-21-3p,2.0,11.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,26.0,23.0,0.0
hsa-miR-21-5p,38.0,501.0,77.0,368.0,111.0,538.0,128.0,686.0,4.0,14484.0,17865.0,69.0
hsa-miR-210-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
hsa-miR-210-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-2110,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0
hsa-miR-2115-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2116-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
hsa-miR-212-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
hsa-miR-215-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,0.0,166.0,26.0,123.0,33.0,273.0,13.0,378.0,1.0,196.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-22-3p,0.0,12.0,1.0,5.0,0.0,7.0,4.0,12.0,0.0,1141.0,394.0,2.0
hsa-miR-22-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,25.0,0.0,0.0
hsa-miR-221-3p,4.0,64.0,12.0,65.0,16.0,81.0,15.0,35.0,6.0,2504.0,1229.0,11.0
hsa-miR-221-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,56.0,0.0
hsa-miR-222-3p,1.0,144.0,15.0,173.0,38.0,84.0,8.0,61.0,0.0,260.0,299.0,19.0
hsa-miR-223-3p,245.0,1495.0,1153.0,1043.0,1173.0,1628.0,553.0,795.0,1313.0,1106.0,3739.0,429.0
hsa-miR-223-5p,3.0,46.0,0.0,10.0,3.0,45.0,2.0,44.0,164.0,75.0,97.0,5.0
hsa-miR-224-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-2277-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,8.0,0.0,1.0,2.0,6.0,0.0,6.0,0.0,4.0,0.0,5.0
hsa-miR-23a-3p,229.0,627.0,978.0,1159.0,1337.0,2722.0,1833.0,1180.0,553.0,2133.0,1717.0,701.0
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-23b-3p,0.0,8.0,0.0,17.0,0.0,27.0,0.0,28.0,0.0,193.0,45.0,5.0
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-24-3p,4.0,21.0,3.0,19.0,2.0,25.0,1.0,27.0,0.0,463.0,33.0,9.0
hsa-miR-2467-5p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,5.0,12.0,2.0,12.0,0.0,16.0,4.0,13.0,25.0,1176.0,2658.0,12.0
hsa-miR-25-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,41.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
