miRNA,SRR6076852,SRR6076853,SRR6076854,SRR6076855,SRR6076856,SRR6076857,SRR6076858,SRR6076859,SRR6076860,SRR6076861
hsa-miR-101-3p,10520.0,10920.0,6424.0,8870.0,4998.0,13887.0,21625.0,16516.0,7661.0,7163.0
hsa-miR-101-5p,1.0,2.0,0.0,5.0,2.0,0.0,6.0,1.0,1.0,1.0
hsa-miR-10393-3p,0.0,2.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,1.0
hsa-miR-10394-3p,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10394-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10395-3p,2.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-10396a-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-10396a-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-10397-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-10398-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,50.0,70.0,29.0,70.0,50.0,40.0,97.0,60.0,35.0,73.0
hsa-miR-10399-5p,12.0,4.0,2.0,4.0,3.0,3.0,6.0,15.0,0.0,0.0
hsa-miR-103a-3p,119.0,1208.0,1052.0,2924.0,1536.0,556.0,800.0,1916.0,903.0,352.0
hsa-miR-10400-5p,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-10401-3p,6.0,3.0,4.0,0.0,0.0,8.0,9.0,3.0,4.0,0.0
hsa-miR-105-5p,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10527-5p,0.0,3.0,2.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-106a-3p,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-106a-5p,10.0,16.0,18.0,29.0,17.0,22.0,40.0,19.0,21.0,15.0
hsa-miR-106b-3p,704.0,1120.0,364.0,734.0,397.0,788.0,1395.0,1044.0,438.0,726.0
hsa-miR-106b-5p,278.0,228.0,71.0,311.0,151.0,213.0,466.0,371.0,167.0,134.0
hsa-miR-107,523.0,48.0,124.0,19.0,4.0,9.0,35.0,47.0,46.0,4.0
hsa-miR-10a-3p,41.0,30.0,16.0,16.0,8.0,33.0,59.0,33.0,18.0,18.0
hsa-miR-10a-5p,25092.0,7919.0,6795.0,9565.0,14877.0,19458.0,31904.0,24865.0,7073.0,19952.0
hsa-miR-10b-3p,44.0,9.0,9.0,24.0,18.0,21.0,49.0,27.0,18.0,17.0
hsa-miR-10b-5p,57205.0,27460.0,13642.0,25155.0,36329.0,48700.0,80373.0,55309.0,16535.0,50573.0
hsa-miR-11400,28.0,22.0,12.0,41.0,22.0,25.0,56.0,47.0,20.0,40.0
hsa-miR-11401,22.0,52.0,13.0,45.0,24.0,61.0,81.0,38.0,33.0,42.0
hsa-miR-1178-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1180-3p,359.0,361.0,168.0,204.0,141.0,458.0,467.0,389.0,220.0,313.0
hsa-miR-1185-1-3p,7.0,2.0,0.0,19.0,2.0,7.0,1.0,3.0,0.0,1.0
hsa-miR-1185-2-3p,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-1193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1197,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-12114,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-12120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12124,5.0,2.0,2.0,3.0,1.0,0.0,7.0,5.0,1.0,0.0
hsa-miR-12136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-3p,49.0,18.0,370.0,563.0,3.0,0.0,40.0,70.0,8.0,8.0
hsa-miR-122-5p,192405.0,237549.0,881250.0,381822.0,85991.0,92115.0,122181.0,126837.0,61738.0,128939.0
hsa-miR-1224-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1225-3p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1226-3p,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
hsa-miR-1226-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1227-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-1228-3p,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
hsa-miR-1229-3p,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122b-5p,7.0,0.0,33.0,15.0,12.0,0.0,0.0,3.0,0.0,7.0
hsa-miR-1236-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
hsa-miR-1237-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1238-3p,0.0,2.0,2.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0
hsa-miR-1244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1246,435.0,1446.0,464.0,1133.0,553.0,336.0,455.0,262.0,177.0,191.0
hsa-miR-1247-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1247-5p,4.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1248,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
hsa-miR-1249-3p,2.0,5.0,1.0,11.0,2.0,5.0,1.0,2.0,0.0,6.0
hsa-miR-1250-5p,7.0,4.0,3.0,5.0,4.0,2.0,15.0,3.0,2.0,1.0
hsa-miR-1255a,14.0,32.0,6.0,20.0,28.0,7.0,18.0,14.0,27.0,19.0
hsa-miR-1255b-5p,15.0,26.0,8.0,20.0,9.0,23.0,18.0,19.0,8.0,12.0
hsa-miR-1256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1258,0.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0
hsa-miR-125a-3p,61.0,49.0,32.0,31.0,29.0,30.0,47.0,44.0,9.0,31.0
hsa-miR-125a-5p,4294.0,1176.0,1132.0,2231.0,2550.0,2731.0,3454.0,3910.0,1359.0,2642.0
hsa-miR-125b-1-3p,9.0,6.0,34.0,17.0,13.0,9.0,29.0,10.0,1.0,12.0
hsa-miR-125b-2-3p,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-125b-5p,1296.0,679.0,2937.0,1460.0,802.0,1172.0,2223.0,1800.0,320.0,954.0
hsa-miR-126-3p,123666.0,97486.0,24357.0,106124.0,66890.0,90219.0,165703.0,127178.0,50643.0,88655.0
hsa-miR-126-5p,1066.0,636.0,182.0,957.0,530.0,552.0,997.0,843.0,379.0,625.0
hsa-miR-1260b,4.0,1.0,5.0,4.0,6.0,10.0,8.0,8.0,2.0,3.0
hsa-miR-1261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1262,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1266-5p,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1268a,10.0,7.0,3.0,15.0,3.0,8.0,18.0,2.0,26.0,5.0
hsa-miR-1268b,0.0,1.0,0.0,23.0,4.0,6.0,0.0,17.0,0.0,18.0
hsa-miR-1269a,36.0,8.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1269b,0.0,3.0,17.0,4.0,2.0,7.0,0.0,0.0,2.0,6.0
hsa-miR-127-3p,0.0,21.0,6.0,18.0,14.0,11.0,26.0,12.0,8.0,13.0
hsa-miR-127-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
hsa-miR-1270,1.0,17.0,3.0,1.0,0.0,7.0,0.0,3.0,2.0,0.0
hsa-miR-1271-5p,6.0,4.0,2.0,8.0,5.0,1.0,5.0,2.0,3.0,6.0
hsa-miR-1273c,3.0,1.0,0.0,4.0,1.0,2.0,6.0,0.0,1.0,0.0
hsa-miR-1273h-3p,34.0,34.0,16.0,52.0,25.0,24.0,66.0,62.0,38.0,54.0
hsa-miR-1273h-5p,10.0,8.0,9.0,29.0,9.0,4.0,7.0,10.0,2.0,6.0
hsa-miR-1275,1.0,2.0,3.0,2.0,8.0,9.0,11.0,2.0,0.0,1.0
hsa-miR-1276,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1277-3p,3.0,0.0,2.0,4.0,4.0,3.0,3.0,6.0,0.0,4.0
hsa-miR-1277-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1278,23.0,13.0,4.0,23.0,11.0,40.0,21.0,33.0,12.0,17.0
hsa-miR-128-1-5p,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-128-3p,7063.0,6587.0,3314.0,6381.0,3378.0,4369.0,7963.0,8234.0,4452.0,7787.0
hsa-miR-1284,58.0,43.0,21.0,15.0,14.0,26.0,89.0,45.0,24.0,37.0
hsa-miR-1285-3p,38.0,55.0,16.0,35.0,18.0,31.0,120.0,35.0,37.0,29.0
hsa-miR-1285-5p,0.0,4.0,2.0,2.0,2.0,1.0,5.0,0.0,3.0,3.0
hsa-miR-1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-1287-5p,12.0,13.0,3.0,12.0,11.0,1.0,11.0,11.0,11.0,10.0
hsa-miR-1288-3p,5.0,9.0,0.0,5.0,2.0,3.0,16.0,3.0,5.0,3.0
hsa-miR-1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-129-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-129-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-129-5p,45.0,38.0,9.0,10.0,10.0,28.0,155.0,49.0,3.0,54.0
hsa-miR-1290,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-1291,24.0,8.0,13.0,4.0,9.0,7.0,7.0,2.0,9.0,8.0
hsa-miR-1292-5p,4.0,20.0,2.0,11.0,9.0,12.0,13.0,22.0,4.0,8.0
hsa-miR-1294,43.0,50.0,11.0,20.0,25.0,43.0,92.0,45.0,28.0,49.0
hsa-miR-1295a,0.0,2.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0
hsa-miR-1295b-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,0.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,2.0,1.0
hsa-miR-1297,0.0,0.0,0.0,0.0,2.0,0.0,16.0,11.0,0.0,3.0
hsa-miR-1298-5p,1.0,7.0,1.0,9.0,0.0,9.0,20.0,4.0,4.0,0.0
hsa-miR-1299,1.0,34.0,13.0,36.0,16.0,12.0,523.0,124.0,30.0,40.0
hsa-miR-1301-3p,101.0,76.0,35.0,157.0,112.0,42.0,83.0,124.0,49.0,114.0
hsa-miR-1303,36.0,48.0,42.0,26.0,17.0,5.0,34.0,14.0,4.0,26.0
hsa-miR-1304-3p,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,18.0,31.0,10.0,38.0,22.0,41.0,57.0,43.0,26.0,45.0
hsa-miR-1305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1306-3p,13.0,16.0,6.0,7.0,6.0,21.0,39.0,8.0,11.0,19.0
hsa-miR-1306-5p,1.0,4.0,4.0,5.0,2.0,0.0,11.0,0.0,2.0,12.0
hsa-miR-1307-3p,866.0,1061.0,880.0,1550.0,1017.0,781.0,1216.0,1085.0,680.0,1226.0
hsa-miR-1307-5p,280.0,220.0,52.0,93.0,60.0,197.0,365.0,236.0,78.0,154.0
hsa-miR-130a-3p,49.0,37.0,9.0,78.0,38.0,29.0,122.0,91.0,52.0,40.0
hsa-miR-130b-3p,44.0,44.0,29.0,36.0,23.0,44.0,47.0,83.0,9.0,27.0
hsa-miR-130b-5p,84.0,50.0,98.0,76.0,101.0,78.0,61.0,121.0,87.0,140.0
hsa-miR-132-3p,8.0,15.0,7.0,11.0,5.0,1.0,5.0,9.0,7.0,2.0
hsa-miR-132-5p,27.0,37.0,8.0,23.0,12.0,12.0,43.0,25.0,10.0,14.0
hsa-miR-1323,2.0,4.0,0.0,13.0,4.0,9.0,6.0,1.0,0.0,2.0
hsa-miR-133a-3p,6.0,1.0,61.0,75.0,81.0,36.0,11.0,8.0,87.0,3.0
hsa-miR-133a-5p,0.0,3.0,3.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0
hsa-miR-133b,1.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0
hsa-miR-134-5p,113.0,190.0,84.0,202.0,173.0,46.0,84.0,123.0,60.0,120.0
hsa-miR-1343-3p,11.0,5.0,7.0,1.0,1.0,14.0,13.0,2.0,7.0,8.0
hsa-miR-135a-2-3p,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-3p,1.0,3.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0
hsa-miR-135a-5p,5.0,4.0,3.0,4.0,2.0,0.0,3.0,2.0,2.0,5.0
hsa-miR-135b-3p,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
hsa-miR-135b-5p,1.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,10.0
hsa-miR-136-3p,3.0,10.0,3.0,9.0,3.0,10.0,11.0,4.0,3.0,13.0
hsa-miR-136-5p,3.0,15.0,1.0,13.0,6.0,4.0,15.0,6.0,0.0,9.0
hsa-miR-137-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,3.0
hsa-miR-139-3p,203.0,143.0,114.0,211.0,166.0,242.0,459.0,242.0,121.0,243.0
hsa-miR-139-5p,1816.0,1241.0,570.0,1596.0,1275.0,1543.0,2376.0,1778.0,599.0,1698.0
hsa-miR-140-3p,1907.0,2579.0,960.0,2011.0,1178.0,1431.0,3830.0,2419.0,878.0,1493.0
hsa-miR-140-5p,203.0,174.0,63.0,184.0,68.0,173.0,188.0,288.0,105.0,155.0
hsa-miR-141-3p,7.0,8.0,14.0,10.0,2.0,7.0,20.0,53.0,18.0,19.0
hsa-miR-141-5p,5.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0
hsa-miR-142-3p,898.0,611.0,163.0,1007.0,351.0,692.0,1279.0,1153.0,624.0,525.0
hsa-miR-142-5p,4679.0,3559.0,1177.0,4879.0,1976.0,3328.0,6579.0,4838.0,1969.0,2896.0
hsa-miR-143-3p,2882.0,4283.0,1053.0,2461.0,1179.0,1903.0,5292.0,4423.0,1841.0,2906.0
hsa-miR-143-5p,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0
hsa-miR-144-3p,3226.0,2328.0,619.0,2616.0,1013.0,3543.0,6247.0,3112.0,1752.0,1569.0
hsa-miR-144-5p,1657.0,1325.0,360.0,1431.0,619.0,1778.0,1863.0,1601.0,998.0,1262.0
hsa-miR-145-3p,78.0,107.0,19.0,29.0,16.0,40.0,162.0,95.0,38.0,84.0
hsa-miR-145-5p,1.0,7.0,2.0,9.0,7.0,7.0,31.0,17.0,7.0,2.0
hsa-miR-1468-5p,17.0,15.0,64.0,33.0,28.0,20.0,31.0,40.0,10.0,10.0
hsa-miR-146a-3p,3.0,13.0,2.0,14.0,5.0,3.0,3.0,14.0,5.0,13.0
hsa-miR-146a-5p,3706.0,2603.0,1255.0,4810.0,2521.0,1662.0,5013.0,4118.0,1569.0,3858.0
hsa-miR-146b-3p,23.0,18.0,49.0,34.0,11.0,10.0,49.0,36.0,5.0,44.0
hsa-miR-146b-5p,4685.0,4072.0,10812.0,8047.0,3202.0,2923.0,8681.0,8156.0,3067.0,4697.0
hsa-miR-147b-3p,3.0,5.0,2.0,4.0,1.0,1.0,5.0,26.0,1.0,2.0
hsa-miR-148a-3p,85126.0,150953.0,204473.0,129043.0,161756.0,42896.0,84703.0,97766.0,37170.0,77171.0
hsa-miR-148a-5p,81.0,109.0,378.0,190.0,119.0,34.0,86.0,119.0,16.0,63.0
hsa-miR-148b-3p,1253.0,1285.0,525.0,1268.0,774.0,759.0,1950.0,1456.0,623.0,1062.0
hsa-miR-148b-5p,48.0,44.0,35.0,62.0,41.0,79.0,71.0,80.0,56.0,39.0
hsa-miR-149-3p,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0
hsa-miR-149-5p,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0
hsa-miR-150-3p,187.0,81.0,62.0,218.0,97.0,111.0,230.0,255.0,57.0,200.0
hsa-miR-150-5p,780.0,167.0,275.0,561.0,765.0,666.0,1563.0,1178.0,405.0,662.0
hsa-miR-151a-3p,18527.0,25901.0,11155.0,27153.0,16963.0,15846.0,32664.0,25535.0,15173.0,25483.0
hsa-miR-151a-5p,45.0,44.0,32.0,110.0,53.0,58.0,88.0,93.0,62.0,38.0
hsa-miR-151b,8.0,4.0,4.0,14.0,10.0,11.0,15.0,7.0,7.0,10.0
hsa-miR-152-3p,300.0,274.0,378.0,465.0,256.0,128.0,435.0,359.0,81.0,259.0
hsa-miR-152-5p,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-153-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-1538,4.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,4.0
hsa-miR-154-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,520.0,302.0,166.0,598.0,268.0,339.0,851.0,610.0,207.0,438.0
hsa-miR-15a-5p,76.0,56.0,24.0,55.0,32.0,71.0,253.0,74.0,36.0,30.0
hsa-miR-15b-3p,69.0,103.0,33.0,102.0,27.0,64.0,123.0,52.0,43.0,43.0
hsa-miR-15b-5p,262.0,343.0,90.0,266.0,120.0,216.0,1108.0,502.0,184.0,132.0
hsa-miR-16-1-3p,1.0,3.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-16-2-3p,5633.0,4788.0,1754.0,4280.0,2047.0,5401.0,8971.0,6902.0,4238.0,4737.0
hsa-miR-16-5p,1899.0,1839.0,757.0,2415.0,1220.0,1574.0,3366.0,2448.0,1127.0,1093.0
hsa-miR-17-3p,12.0,2.0,2.0,4.0,4.0,7.0,13.0,8.0,9.0,4.0
hsa-miR-17-5p,361.0,301.0,212.0,385.0,219.0,327.0,406.0,345.0,216.0,246.0
hsa-miR-181a-2-3p,128.0,190.0,162.0,278.0,140.0,129.0,651.0,297.0,91.0,147.0
hsa-miR-181a-3p,27.0,14.0,11.0,27.0,16.0,17.0,62.0,54.0,15.0,37.0
hsa-miR-181a-5p,3655.0,3177.0,742.0,3152.0,1188.0,3483.0,9070.0,5632.0,1341.0,2840.0
hsa-miR-181b-2-3p,0.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0
hsa-miR-181b-3p,0.0,4.0,0.0,3.0,1.0,0.0,6.0,3.0,0.0,0.0
hsa-miR-181b-5p,641.0,564.0,176.0,704.0,193.0,901.0,1701.0,1202.0,243.0,568.0
hsa-miR-181c-3p,6.0,7.0,0.0,1.0,5.0,6.0,8.0,3.0,2.0,1.0
hsa-miR-181c-5p,3.0,2.0,0.0,2.0,1.0,4.0,2.0,3.0,0.0,1.0
hsa-miR-181d-3p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-181d-5p,59.0,65.0,12.0,64.0,14.0,76.0,91.0,113.0,25.0,60.0
hsa-miR-182-3p,1.0,1.0,0.0,2.0,2.0,2.0,0.0,6.0,1.0,0.0
hsa-miR-182-5p,4868.0,5192.0,1518.0,6467.0,3604.0,3150.0,4800.0,4134.0,3703.0,3008.0
hsa-miR-1827,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,3.0,0.0
hsa-miR-183-3p,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-183-5p,4092.0,4380.0,1129.0,4018.0,2033.0,3486.0,3792.0,4122.0,4318.0,3381.0
hsa-miR-184,3.0,6.0,2.0,11.0,3.0,10.0,15.0,12.0,11.0,11.0
hsa-miR-1843,192.0,247.0,96.0,240.0,146.0,188.0,510.0,261.0,121.0,195.0
hsa-miR-185-3p,29.0,34.0,10.0,33.0,16.0,36.0,67.0,42.0,21.0,40.0
hsa-miR-185-5p,2822.0,5221.0,2475.0,4849.0,4164.0,1668.0,2315.0,3612.0,1889.0,1484.0
hsa-miR-186-3p,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-186-5p,1613.0,1775.0,524.0,1671.0,684.0,1710.0,3389.0,2051.0,931.0,1309.0
hsa-miR-187-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-188-5p,4.0,0.0,2.0,1.0,2.0,0.0,8.0,3.0,3.0,4.0
hsa-miR-18a-3p,12.0,20.0,8.0,15.0,6.0,24.0,41.0,13.0,12.0,17.0
hsa-miR-18a-5p,24.0,29.0,10.0,23.0,9.0,19.0,30.0,40.0,23.0,26.0
hsa-miR-18b-3p,0.0,3.0,0.0,3.0,2.0,4.0,2.0,9.0,1.0,2.0
hsa-miR-18b-5p,1.0,1.0,0.0,0.0,5.0,6.0,6.0,2.0,5.0,6.0
hsa-miR-1908-5p,37.0,32.0,25.0,23.0,23.0,40.0,87.0,126.0,63.0,62.0
hsa-miR-1909-5p,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-190a-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,6.0,2.0,1.0,5.0,1.0,1.0,4.0,4.0,1.0,4.0
hsa-miR-190b-5p,4.0,3.0,3.0,0.0,2.0,0.0,3.0,6.0,0.0,0.0
hsa-miR-191-3p,5.0,8.0,3.0,7.0,7.0,3.0,3.0,12.0,7.0,14.0
hsa-miR-191-5p,4097.0,3715.0,2540.0,7307.0,3849.0,2533.0,4209.0,4208.0,2336.0,2997.0
hsa-miR-1910-3p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1910-5p,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1914-5p,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-3p,0.0,2.0,1.0,0.0,19.0,7.0,9.0,8.0,1.0,0.0
hsa-miR-192-5p,7200.0,5208.0,41792.0,17331.0,7131.0,3544.0,7557.0,9442.0,2920.0,3324.0
hsa-miR-193a-3p,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0
hsa-miR-193a-5p,418.0,679.0,210.0,221.0,176.0,319.0,485.0,282.0,79.0,332.0
hsa-miR-193b-3p,0.0,1.0,5.0,14.0,8.0,11.0,7.0,18.0,0.0,2.0
hsa-miR-193b-5p,25.0,74.0,105.0,41.0,140.0,53.0,60.0,50.0,20.0,46.0
hsa-miR-194-3p,5.0,7.0,31.0,10.0,11.0,1.0,1.0,2.0,0.0,8.0
hsa-miR-194-5p,1006.0,1433.0,5240.0,3022.0,1089.0,765.0,1870.0,1914.0,601.0,784.0
hsa-miR-195-3p,67.0,66.0,53.0,53.0,63.0,52.0,149.0,100.0,37.0,54.0
hsa-miR-195-5p,30.0,10.0,6.0,31.0,13.0,2.0,29.0,16.0,21.0,5.0
hsa-miR-196a-5p,8.0,8.0,6.0,8.0,0.0,16.0,16.0,11.0,0.0,7.0
hsa-miR-196b-5p,24.0,49.0,10.0,36.0,20.0,18.0,71.0,64.0,18.0,35.0
hsa-miR-197-3p,19.0,15.0,26.0,29.0,49.0,16.0,25.0,32.0,27.0,26.0
